1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 189006.17),(2 694817.7),(3 1520395),(4 2622149.3),(5 3983760.3),(6 5554991.5),(7 7326978),(8 9216242),(9 11269429),(10 13534772),(11 16048541),(12 18717142),(13 21503390),(14 24370222),(15 27276902),(16 30294722),(17 33365882),(18 36429376),(19 39412228),(20 42220604),(21 44792144),(22 47208892),(23 49634548),(24 51956640),(25 54160876),(26 56306080),(27 58295890),(28 60074496),(29 61752940),(30 63264068),(31 64539170),(32 65637804),(33 66668308),(34 67483010),(35 68253064),(36 68964560),(37 69707150),(38 70413030),(39 71193680),(40 71942280),(41 72704360),(42 73485020),(43 74441220),(44 75504696),(45 76753710),(46 77946890),(47 79435260),(48 80811930),(49 82237900),(50 83615080),(51 85236104),(52 86908744),(53 88696024),(54 90558020),(55 92444390),(56 94344856),(57 96422950),(58 98695190),(59 101163480),(60 103765250),(61 106535400),(62 109296170),(63 112612856),(64 115893450),(65 119238200),(66 122484260),(67 125988100),(68 129469784),(69 133155350),(70 136947090),(71 140960590),(72 145124800),(73 149238820),(74 153453550),(75 157812080),(76 162124200),(77 166411660),(78 170856320),(79 175222190),
(1 60779.004),(2 118127.01),(3 136484.95),(4 138677.13),(5 139323.17),(6 143463.27),(7 146469.64),(8 148780.25),(9 150414.88),(10 157794.98),(11 162159.75),(12 161496.3),(13 158896.02),(14 158984.78),(15 164297.03),(16 165317.31),(17 162796.97),(18 161450.83),(19 162919.34),(20 163367.53),(21 161633.42),(22 161957.6),(23 162691.89),(24 165373.73),(25 169835.94),(26 172481.88),(27 170505.89),(28 168740.6),(29 166323.83),(30 165317.48),(31 165114.19),(32 162748.2),(33 159385.34),(34 161268.8),(35 166714.52),(36 165845.94),(37 166780.19),(38 167621.23),(39 166896.64),(40 166770.92),(41 163901.97),(42 161461.63),(43 161007.63),(44 163521.94),(45 163106.88),(46 159281.98),(47 157728.52),(48 156358.39),(49 158059.55),(50 160623.52),(51 161651.89),(52 162507.3),(53 159218.1),(54 156647.64),(55 157343.92),(56 159083.13),(57 157943.52),(58 156726.58),(59 155708.9),(60 154605.2),(61 153968.52),(62 154019.89),(63 153509.73),(64 156058.7),(65 158869.73),(66 156506.6),(67 154427.2),(68 155178.56),(69 158831.39),(70 161959.27),(71 164963.72),(72 163655.25),(73 160561.39),(74 161186.08),(75 162473.78),(76 162116.95),(77 162994.77),(78 163281.14),(79 160576),
(1 57791.703),(2 111046.38),(3 127858.83),(4 130405.336),(5 130841.08),(6 136732.72),(7 136356.67),(8 141799.69),(9 146614.5),(10 151342.5),(11 151289.98),(12 150162.75),(13 153125.61),(14 155288.25),(15 156395.92),(16 156252.3),(17 154640.52),(18 152949.02),(19 155487.64),(20 158657.88),(21 156687.19),(22 154435.17),(23 153609.3),(24 157444.67),(25 157388.22),(26 156120.11),(27 156467.92),(28 153992.19),(29 152471.16),(30 152171.77),(31 152780.28),(32 152899.1),(33 153486.88),(34 153440.14),(35 156842.67),(36 159516.64),(37 159974.48),(38 156704.5),(39 150958.84),(40 147037.06),(41 148118.66),(42 148377.63),(43 148377.19),(44 148343.97),(45 147016.7),(46 142606.69),(47 140288.23),(48 140731.81),(49 144787.42),(50 149808.1),(51 148581.75),(52 143553.44),(53 141459.44),(54 142961.64),(55 144391),(56 143778.61),(57 141734),(58 141238.8),(59 141553.9),(60 141551.88),(61 145036.13),(62 147660.33),(63 142965.75),(64 141465.48),(65 143605.36),(66 144763.84),(67 144684.5),(68 147556.08),(69 151723.22),(70 155428.23),(71 153499.13),(72 150260.56),(73 147276.02),(74 146386.1),(75 145539.28),(76 143629.4),(77 146495.58),(78 151346.69),(79 153857.02),
(1 56086.945),(2 109819.836),(3 126992.66),(4 130081.11),(5 130804.91),(6 133814.89),(7 134227.56),(8 137827.06),(9 140717.81),(10 141692.48),(11 140855.78),(12 139967.06),(13 143433.03),(14 151625.58),(15 158375.38),(16 158600.56),(17 156588.22),(18 150119.45),(19 143882.53),(20 138898.39),(21 135317.89),(22 136094.31),(23 141234.4),(24 146419.67),(25 149408.63),(26 148815.64),(27 149061.81),(28 146530.73),(29 144517.22),(30 144545.14),(31 145921.98),(32 146752.72),(33 144378.38),(34 144607.25),(35 147970.42),(36 150706),(37 146439.17),(38 142618.19),(39 140303.64),(40 141783.84),(41 145826.44),(42 145378.47),(43 142705.36),(44 140090.98),(45 139148.5),(46 137729.48),(47 138087.4),(48 139544.83),(49 139909.42),(50 139484.27),(51 135924.03),(52 132045.53),(53 131459.27),(54 133847.98),(55 135696.95),(56 138196.78),(57 138012.31),(58 134538.6),(59 130908.32),(60 131345.52),(61 135073.23),(62 134874.88),(63 131068.75),(64 131108.47),(65 134345.73),(66 133776.83),(67 134412.25),(68 138109.64),(69 142607.77),(70 145252.7),(71 144497.03),(72 140541.08),(73 138262.2),(74 137497.31),(75 137388.42),(76 140146.67),(77 143296.47),(78 144888),(79 145585.52),
(1 51809.566),(2 99112.22),(3 116348.16),(4 121634.65),(5 123285.34),(6 125849.164),(7 126270.09),(8 126783.914),(9 129445.44),(10 133129.56),(11 129424.59),(12 128664.836),(13 133974.34),(14 138962.95),(15 143786.45),(16 144318.73),(17 140855.19),(18 139480.95),(19 139457.14),(20 137366.84),(21 137080.86),(22 139572.38),(23 139279.69),(24 139004.75),(25 140909.6),(26 142325.05),(27 142343.42),(28 143116.31),(29 144201.67),(30 143870.11),(31 141263.64),(32 139181.45),(33 138486.64),(34 138789.89),(35 139087.34),(36 136843.63),(37 137474.17),(38 137632.5),(39 137149.02),(40 137257.61),(41 138921.33),(42 138552.45),(43 135644.72),(44 133948.81),(45 133704.86),(46 133849.05),(47 132856.77),(48 133718.78),(49 135237.2),(50 133058.23),(51 129978.77),(52 131651.39),(53 133655.11),(54 134631.5),(55 135142.17),(56 134973.1),(57 133064.3),(58 130214.516),(59 130286.79),(60 132488.36),(61 133125.08),(62 130183.72),(63 126038.82),(64 126056.48),(65 126641.484),(66 126333.69),(67 126657.555),(68 126536.17),(69 128298.17),(70 132037.95),(71 135865.48),(72 135764.9),(73 132506.97),(74 129233.85),(75 128354.53),(76 130558.06),(77 132135.33),(78 133925.53),(79 134722.7),
(1 50378.41),(2 96981.42),(3 111707.875),(4 117279.08),(5 123123.21),(6 127044.984),(7 127627.1),(8 128473.52),(9 130366.19),(10 130287.9),(11 124875.08),(12 124235.55),(13 130246.086),(14 134043.33),(15 135602.61),(16 135723.4),(17 134745.86),(18 135025.06),(19 134146.02),(20 133353.5),(21 135284.72),(22 138350.86),(23 138326.8),(24 140623.14),(25 140671.88),(26 138611.75),(27 137821.61),(28 135688.39),(29 135188.55),(30 134636.48),(31 132853.88),(32 132465.83),(33 132415.53),(34 133092.36),(35 131889.02),(36 129247.02),(37 127347.8),(38 129556.805),(39 133850.72),(40 135560.72),(41 135230.02),(42 133482.56),(43 128667.195),(44 125913.18),(45 128105.805),(46 128715.734),(47 128037.375),(48 127940.64),(49 126915.07),(50 127532.695),(51 127900.88),(52 128454.79),(53 126492.7),(54 125992.43),(55 124808.516),(56 123033.4),(57 123139.42),(58 122057.6),(59 122045.52),(60 125367.44),(61 127158.94),(62 125499.63),(63 124106.516),(64 123737.87),(65 122861.336),(66 121612.375),(67 120289.37),(68 120907.234),(69 122190.84),(70 122918.19),(71 123359.08),(72 124792.05),(73 123165.97),(74 122942.68),(75 125342.18),(76 128330.52),(77 130070.78),(78 129366.69),(79 128594.79),
(1 50577.637),(2 95366.734),(3 110516.46),(4 112529.484),(5 113220.48),(6 116247.586),(7 117605.195),(8 118048.984),(9 119117.56),(10 120880.13),(11 119709.99),(12 117313.14),(13 120285.6),(14 120674),(15 122118.81),(16 122881.12),(17 123465.984),(18 123493.3),(19 124308.99),(20 125473.96),(21 127069.34),(22 127619.984),(23 125639.83),(24 124470.22),(25 125785.87),(26 124507.38),(27 126240.37),(28 125801.375),(29 126081.88),(30 125615.734),(31 125210.81),(32 125542.48),(33 128007.42),(34 131179.19),(35 130619.37),(36 129218.34),(37 125836.48),(38 125877.27),(39 127436.914),(40 126881.61),(41 124924.95),(42 123033.68),(43 122551.72),(44 122439.41),(45 120677.914),(46 118152.58),(47 119991.52),(48 122463.055),(49 122844.414),(50 123193.95),(51 120844.766),(52 116914.28),(53 115630.65),(54 114500.99),(55 112582.6),(56 113514.87),(57 114938.234),(58 114890.78),(59 116257.586),(60 118473.83),(61 120301.14),(62 118423.63),(63 117685.6),(64 117801.6),(65 117806.445),(66 118527.26),(67 117754.23),(68 116475.125),(69 115419.37),(70 115779.49),(71 117696.59),(72 118430.73),(73 116291.055),(74 115473.27),(75 118820.61),(76 122158.92),(77 124828.02),(78 127832.18),(79 126606.83),
(1 50334.766),(2 94028.34),(3 106877.484),(4 108805.72),(5 107868.13),(6 110030.086),(7 112630.12),(8 113844.82),(9 116519.1),(10 120609.25),(11 120904.414),(12 118612.39),(13 118254.734),(14 119819.98),(15 122079.62),(16 122247.875),(17 123204.85),(18 122186.25),(19 125040.25),(20 128115.43),(21 128759.2),(22 127417),(23 122872.95),(24 121022.234),(25 123164.695),(26 124069.73),(27 126752.25),(28 126384.38),(29 123311.35),(30 121463.914),(31 120797.68),(32 121600.9),(33 124413.87),(34 127241.4),(35 127223.45),(36 124592.734),(37 121539.53),(38 121950.4),(39 121567.71),(40 119481.47),(41 119085.26),(42 119018.766),(43 117216.21),(44 117257.23),(45 117298.836),(46 116748.38),(47 116757.78),(48 116973.734),(49 116391.18),(50 114153.984),(51 113691.22),(52 113437.38),(53 115326.9),(54 114353.91),(55 113205.82),(56 113938.16),(57 113461.28),(58 112104.32),(59 113718.3),(60 114411.9),(61 113531.65),(62 113664.9),(63 115141.22),(64 115618.58),(65 114819.445),(66 113833.88),(67 112884.63),(68 112700.945),(69 112954.75),(70 114035.87),(71 114773.375),(72 115065.95),(73 115590.09),(74 117688.66),(75 121212.48),(76 124096.055),(77 122861.05),(78 122640.016),(79 124123.836),
(1 48460.1),(2 89161.19),(3 103462.164),(4 104664.55),(5 102949.3),(6 103903.39),(7 103279.49),(8 108616.25),(9 113744.125),(10 115042.66),(11 112137.67),(12 109476.02),(13 111332.05),(14 112938.91),(15 115943.85),(16 118069.54),(17 116729.19),(18 114867.28),(19 116443.65),(20 120292.234),(21 122043.734),(22 124187.41),(23 121684.59),(24 119023.72),(25 118407.01),(26 114867.08),(27 114005.48),(28 114258.83),(29 114131.11),(30 112340.18),(31 109695.88),(32 111046.19),(33 113186.31),(34 112933.63),(35 112439.11),(36 113246.58),(37 113105.18),(38 112599.47),(39 111021.984),(40 107877.95),(41 105296.69),(42 103936.19),(43 104621.02),(44 107433.25),(45 109193.766),(46 109190.53),(47 107983.164),(48 107062.266),(49 103298.97),(50 101455.76),(51 102059.305),(52 103135.54),(53 105497.57),(54 106864.414),(55 106193.81),(56 106219.03),(57 105071.586),(58 103771.85),(59 105243.516),(60 107198.82),(61 107164.914),(62 107844.91),(63 107845.32),(64 107823.41),(65 105683.51),(66 100831.305),(67 101938.05),(68 107782.77),(69 109416.56),(70 108071.4),(71 107191.586),(72 108866.84),(73 112386.414),(74 115291.01),(75 116995.66),(76 116606.67),(77 112018.57),(78 111468.89),(79 115013.7),
(1 48797.457),(2 87278.68),(3 98443.12),(4 99803.56),(5 100399.234),(6 99937.95),(7 99456.49),(8 103244.305),(9 106658.125),(10 108287.125),(11 107156.91),(12 108773.64),(13 107947.414),(14 108526.02),(15 112511.48),(16 112091.305),(17 110020.836),(18 108581.83),(19 109346.74),(20 111074.34),(21 112599.734),(22 114775.18),(23 114509.69),(24 112820.11),(25 114212.48),(26 112950.43),(27 112286.57),(28 112711.23),(29 113241.78),(30 113556.805),(31 115240.65),(32 118771.23),(33 117818.24),(34 114125.86),(35 112004.16),(36 111275.63),(37 109766.76),(38 108802.42),(39 107947.09),(40 106050.32),(41 103544.26),(42 102898.08),(43 103290.51),(44 104619.85),(45 103761.84),(46 102353.95),(47 102563.164),(48 102462.51),(49 101806.63),(50 100509.36),(51 99335.04),(52 98413.24),(53 98956.414),(54 98393.61),(55 98009.375),(56 99877.7),(57 102216.695),(58 103159.11),(59 102611.02),(60 101513.91),(61 99553.62),(62 99677.945),(63 101503.53),(64 103065.055),(65 101682.37),(66 99563.76),(67 98154.07),(68 97633.66),(69 98322.51),(70 100995.22),(71 101944.805),(72 103003.18),(73 104780.99),(74 106042.64),(75 104562.586),(76 103013.04),(77 102621.15),(78 104940.555),(79 106573.586),
(1 47758.727),(2 82209.73),(3 92214.83),(4 94142.6),(5 92437.88),(6 93059.18),(7 92548.14),(8 93991.12),(9 95460.1),(10 97838.28),(11 94754.37),(12 96561.92),(13 100430.6),(14 105607.92),(15 106071.7),(16 104276.87),(17 102548.4),(18 101146.6),(19 102891.445),(20 104243.38),(21 104309.97),(22 107590.64),(23 109214.484),(24 109694.91),(25 110587.086),(26 108001.03),(27 108031.08),(28 107853.62),(29 108562.9),(30 110930.97),(31 110954.586),(32 110958.3),(33 108905),(34 108047.03),(35 110283.97),(36 110338.25),(37 107883.93),(38 104379.18),(39 102384.55),(40 102248.02),(41 103486.29),(42 104558.85),(43 103992.33),(44 102374.45),(45 100468.555),(46 100907.195),(47 102531.38),(48 103796.836),(49 102817.3),(50 102381.93),(51 101269.55),(52 98783.17),(53 96083.26),(54 93931.62),(55 94030.67),(56 95165.08),(57 96509.05),(58 98937.18),(59 98705.67),(60 96716.484),(61 95655.22),(62 96735.5),(63 96519.87),(64 98234.695),(65 100474.28),(66 101159.84),(67 98139.766),(68 94765.16),(69 95240.6),(70 98763.336),(71 100251.35),(72 99814.2),(73 98444.9),(74 98635.08),(75 99880.97),(76 99794.664),(77 100794.12),(78 102313.27),(79 103672.77),
(1 46197.316),(2 79338.414),(3 89480.65),(4 93511.22),(5 91824.55),(6 89600.44),(7 88537.22),(8 88544.51),(9 90225.14),(10 91036.17),(11 89240.65),(12 89516.586),(13 94148.25),(14 99433.734),(15 100369.164),(16 98474.805),(17 98629.336),(18 98492.05),(19 98618.625),(20 99005.4),(21 97696.09),(22 99070.82),(23 101034.13),(24 102887.35),(25 102819.234),(26 99615.84),(27 97895.97),(28 97301.766),(29 98452.76),(30 98972.44),(31 99404.17),(32 99303.15),(33 99866),(34 99662.11),(35 98000.53),(36 98616.695),(37 98165.984),(38 97700.29),(39 96542.25),(40 96380.03),(41 96652.54),(42 96530.54),(43 98269.1),(44 99446.586),(45 98621.89),(46 97298.625),(47 96239.77),(48 95811.836),(49 95867.836),(50 96676.375),(51 95038.57),(52 93350.195),(53 90692.2),(54 89775.05),(55 89051.13),(56 87832.22),(57 88136.195),(58 89298.63),(59 89411.21),(60 89139.664),(61 91822.74),(62 93469.21),(63 92240.26),(64 90819.82),(65 91479.66),(66 92390.586),(67 90169.74),(68 87671.01),(69 88939.44),(70 91818.266),(71 92904.78),(72 91356.805),(73 89199.73),(74 90360.88),(75 93061.89),(76 94666.93),(77 94348.02),(78 94055.914),(79 95234.57),
(1 46490.64),(2 82082.016),(3 91843.73),(4 93872.4),(5 94576.26),(6 92392),(7 91614.84),(8 92488.9),(9 91636.266),(10 93224.38),(11 92614.41),(12 91651.83),(13 94070.46),(14 99107.3),(15 101458.64),(16 99037.09),(17 97442.58),(18 96748.55),(19 96523.555),(20 98229.11),(21 97543.71),(22 97824.66),(23 98859.055),(24 100270.28),(25 101716.9),(26 100515.65),(27 98922.28),(28 99530.43),(29 100302.01),(30 99063.39),(31 99691.83),(32 101715.76),(33 102347.5),(34 101492.805),(35 100869.836),(36 101325.664),(37 101554.805),(38 102192.55),(39 101730.18),(40 100207.99),(41 100163.39),(42 98935.734),(43 99319.875),(44 98084.01),(45 95917.62),(46 94366.02),(47 93031.1),(48 93490.74),(49 96457.266),(50 98878.9),(51 97266.266),(52 94038.93),(53 91452.32),(54 91252.53),(55 89637.15),(56 88359),(57 89266.14),(58 91328.21),(59 90924.02),(60 89635.14),(61 90573.02),(62 92553.945),(63 91006.734),(64 89522.32),(65 90525.625),(66 91485.125),(67 92066.195),(68 91619.414),(69 92762.836),(70 93432.85),(71 92498.4),(72 90382.33),(73 90035.41),(74 91837.97),(75 95367.76),(76 98050.97),(77 98594.23),(78 98825.62),(79 99674.59),
(1 45255.848),(2 78625.02),(3 87190.74),(4 87381.62),(5 85731.78),(6 86998.79),(7 89995.21),(8 91044.51),(9 93862.81),(10 94970.01),(11 91714.11),(12 89868.12),(13 91834.53),(14 93645.516),(15 96076.42),(16 95220.984),(17 94224.734),(18 94717.83),(19 96509.05),(20 100165.87),(21 100682.234),(22 98230.86),(23 95814.15),(24 96604.7),(25 98718.36),(26 98907.43),(27 100399.14),(28 99371.67),(29 99225.586),(30 99823.66),(31 100493.76),(32 99957.31),(33 98750.4),(34 97332.15),(35 96384.195),(36 97273.05),(37 97595.55),(38 95848.29),(39 93691.945),(40 92980.02),(41 92770.98),(42 93279.65),(43 93759.35),(44 92757.484),(45 91324.59),(46 90797.22),(47 89835.5),(48 90382.8),(49 92161.85),(50 91420.22),(51 88654.586),(52 87892.6),(53 86033.234),(54 85674.555),(55 86196.42),(56 86915.54),(57 88240.36),(58 87548.38),(59 86425.98),(60 84834.25),(61 85027.766),(62 83955.91),(63 82883.14),(64 83017.89),(65 83905.625),(66 86283.98),(67 86933.08),(68 85976.57),(69 86287.98),(70 86649.94),(71 88241.234),(72 89630.7),(73 90988.52),(74 88512.11),(75 87918.89),(76 90119.09),(77 92558.79),(78 94446.48),(79 95799.11),
(1 44101.07),(2 75293.08),(3 84034.79),(4 83108.68),(5 81673.19),(6 82730.164),(7 85319.64),(8 86824.55),(9 90164.94),(10 90473.21),(11 90349.055),(12 89212.375),(13 91071.305),(14 93751.88),(15 92346.36),(16 92197.64),(17 93685.3),(18 94675.95),(19 95262.75),(20 96893.44),(21 94774.46),(22 91163.5),(23 90343.08),(24 92419.01),(25 92218),(26 91969.91),(27 92672.33),(28 92729.16),(29 93585.5),(30 95193.2),(31 95782.9),(32 92903.63),(33 91086.64),(34 91703.26),(35 92358.53),(36 91402.15),(37 91126.19),(38 92765.445),(39 91550.58),(40 90395.68),(41 89231.266),(42 88242.68),(43 87263.69),(44 86532.71),(45 86534.83),(46 85517.32),(47 84509.36),(48 85680.79),(49 87801.94),(50 87871.836),(51 88933.9),(52 87759.555),(53 85940.72),(54 84163.94),(55 84360.984),(56 86507.18),(57 86343.85),(58 84820.375),(59 84460.24),(60 84727.37),(61 82876.9),(62 81394.99),(63 81467.63),(64 82380.74),(65 82580.82),(66 84403.766),(67 85987.69),(68 86319.79),(69 86903.46),(70 87648.86),(71 87763.41),(72 87227.21),(73 86725.35),(74 86716.61),(75 85626.55),(76 86203.586),(77 89482.79),(78 90376.336),(79 90583.79),
(1 42717.992),(2 74749.42),(3 82706.12),(4 82165.88),(5 81743.27),(6 82443.61),(7 83701.55),(8 82465.86),(9 84931.05),(10 87219.31),(11 87769.45),(12 86267.56),(13 87576.4),(14 91372.05),(15 91990.89),(16 91544.555),(17 90976.29),(18 90138.83),(19 90385.37),(20 88169.46),(21 87112.23),(22 86951.88),(23 89985.734),(24 91781.195),(25 89794.8),(26 88011.96),(27 88802.06),(28 87111.836),(29 87648.305),(30 91267.55),(31 93404.25),(32 90721.33),(33 88098.984),(34 87575.67),(35 87552.805),(36 87418),(37 87078.36),(38 88267.69),(39 89974.484),(40 90193.68),(41 89594.555),(42 89193.95),(43 88118.8),(44 86439.52),(45 85270.734),(46 84780.72),(47 85077.76),(48 86781.64),(49 86402.19),(50 85983.87),(51 84732.37),(52 85477.14),(53 84791.92),(54 83181.25),(55 82262.34),(56 83538.68),(57 84323.64),(58 83432.086),(59 83528.08),(60 83008.695),(61 82149.59),(62 82361.055),(63 81080.51),(64 80624.984),(65 82297.4),(66 84936.695),(67 85275.37),(68 85162.03),(69 84348.59),(70 84291.21),(71 85553.445),(72 86233.07),(73 87941.04),(74 87764.6),(75 87557.09),(76 85559.914),(77 87809.29),(78 88255.84),(79 86819.664),
(1 40725.1),(2 70370.03),(3 78993.7),(4 80577.86),(5 81304.64),(6 81411.93),(7 81124.3),(8 79859.78),(9 81419.516),(10 81342.36),(11 79887.11),(12 79415.64),(13 81322.37),(14 81462.79),(15 81455.766),(16 81263.87),(17 80694.59),(18 82272.43),(19 81845.19),(20 81050.91),(21 79291.805),(22 80522.195),(23 84058.64),(24 85868.41),(25 83840.375),(26 82606.02),(27 82599.625),(28 82185.875),(29 80350.36),(30 80583.87),(31 82118.84),(32 80899.37),(33 80041.31),(34 79659.4),(35 79942.26),(36 79264.84),(37 77698.664),(38 77074.23),(39 78832.33),(40 80100.63),(41 81802.32),(42 81468.39),(43 78717.93),(44 77125.56),(45 76992.805),(46 76982.54),(47 76900.52),(48 77789.91),(49 77317.984),(50 76358.97),(51 74784.016),(52 74549.02),(53 74188.94),(54 74905.33),(55 76177.71),(56 75797.45),(57 75162.5),(58 75301.66),(59 75502.734),(60 75205.37),(61 75561.54),(62 76185.766),(63 75789.31),(64 75366.97),(65 75063.38),(66 77126.836),(67 77545.59),(68 77356.7),(69 76854.3),(70 77653.33),(71 77832.44),(72 79541.4),(73 83160.016),(74 82639.82),(75 80821.9),(76 80355.42),(77 82955.79),(78 82172.16),(79 79777.36),
(1 40865.992),(2 70956.016),(3 78029.85),(4 75682.914),(5 76060.85),(6 77491.91),(7 78022.516),(8 76269.29),(9 76598.01),(10 76445.7),(11 78461.42),(12 79236.25),(13 80191.61),(14 80150.86),(15 80575.766),(16 82556.58),(17 84053.664),(18 85355.31),(19 84496.22),(20 82797.46),(21 79859.1),(22 79577.95),(23 82350.73),(24 82113.6),(25 80567.55),(26 81832.68),(27 82712.68),(28 81188.65),(29 81091.52),(30 79831.29),(31 81163.36),(32 81248.51),(33 81718.04),(34 81729),(35 81178.52),(36 81201.42),(37 80970.59),(38 78780.836),(39 78866.6),(40 79192.08),(41 80805.305),(42 82747.56),(43 80905.92),(44 80363.41),(45 80294.58),(46 81063.54),(47 80906.49),(48 78929.664),(49 77901.06),(50 77458.87),(51 76124.375),(52 74528.99),(53 74875.56),(54 78515.875),(55 79757.35),(56 78898.31),(57 76775.1),(58 75862.945),(59 76978.07),(60 77724.05),(61 77139.63),(62 76647.63),(63 76281.086),(64 76548.56),(65 76909.164),(66 76797.336),(67 77288.25),(68 77336),(69 77463.23),(70 78328.805),(71 77688.52),(72 80682.375),(73 83703.42),(74 82756.11),(75 81377.55),(76 80980.42),(77 82187.12),(78 81636.05),(79 79625.97),
(1 40498.18),(2 69409.71),(3 76419.77),(4 75220.8),(5 75915.46),(6 78382.336),(7 79195.5),(8 77415.47),(9 76719.26),(10 75175.15),(11 75326.766),(12 77537.23),(13 80124.27),(14 80386.48),(15 79740.445),(16 80461.125),(17 82287.74),(18 82668.13),(19 81461.086),(20 80251.35),(21 80416.14),(22 80150.805),(23 81740.89),(24 82298.805),(25 82777.52),(26 83509.05),(27 83299.15),(28 82108.35),(29 83296.664),(30 83822.29),(31 81262.25),(32 81911.21),(33 83899.195),(34 83655.26),(35 81880.92),(36 80045.414),(37 80496.016),(38 80699.69),(39 81413.59),(40 79633.88),(41 78669.37),(42 77912.27),(43 76803.15),(44 76733.32),(45 77814.54),(46 79042.516),(47 78881.836),(48 76948.21),(49 77007.42),(50 77990.23),(51 77876.05),(52 75211.88),(53 73010.05),(54 72279.87),(55 74187.7),(56 75454.33),(57 77648.305),(58 78113.695),(59 77653.71),(60 76382.59),(61 75152.28),(62 75448.18),(63 76295.016),(64 77254.59),(65 77083.93),(66 75921.44),(67 76398.13),(68 78112.41),(69 78483.13),(70 77768.51),(71 77398.48),(72 77951.93),(73 79623.984),(74 81279.47),(75 81665.375),(76 82044.26),(77 82963.664),(78 81400.95),(79 80455.984),
