q, (a, b, c)
1.5, (-3469159377577.6274, 1085307.408804687, 3469110884312.074)
2.5, (-47902192.18403395, 205.5349675241926, 47058356.800131306)
3.5, (-19595167.63670153, 93.93145364799312, 19662166.70194209)
4.5, (-16882043.65677845, 47.48000284436629, 16027019.551393025)
5.5, (-11317202.067326516, 68.26505302920809, 12456257.104093403)
6.5, (-6598449350.685424, 77897.12721297814, 6601494834.848253)
7.5, (-9363860.966658631, 4.849254668674519, 6420689.529489493)
8.5, (-8319322.578887393, 4.1237451784666215, 5604284.603294279)
9.5, (-7214941.710873084, 4.121021231905351, 5034645.712265035)
10.5, (-6571907.592309703, 4.671500248678328, 4890238.746714087)
11.5, (-6358971.526641452, 3.009708130202813, 4039914.359966295)
12.5, (-12754998947.07562, 295608.0905496283, 12757140030.385666)
13.5, (-8339637011.207953, 209893.4749660899, 8341840609.704086)
14.5, (-8117109.243733276, 164.6121730743482, 10019714.307613956)
15.5, (-3389149.357594963, 38.8012640781653, 4846364.883758202)
16.5, (-3286249.5033142106, 27.344237141285355, 4307192.910147426)
17.5, (-2737021.7200937653, 12.389191249485433, 3204559.294982088)
18.5, (-2859580.0950230043, 8.344002322674074, 2899877.826141658)
19.5, (-2190867.862572948, 14.98619239269796, 2654388.8046076917)
20.5, (-2191997.187119446, 9.683496966328768, 2279219.9033085993)
21.5, (-5833566779.411971, 343975.50310119643, 5834626918.512373)
22.5, (-1821898.132816369, 67.75322125569751, 2701059.3063418334)
23.5, (-1846610.36061383, 5.576457499120952, 1701819.237497083)
24.5, (-1647625.2709300215, 6.890664858927991, 1650395.5404932953)
25.5, (-1360239.1145725267, 7.800148564903661, 1461827.4917878201)
26.5, (-1141494.1814378046, 8.89611630588076, 1332226.7906349902)
27.5, (-1038414.8790051903, 12.112509957930106, 1379907.0083297638)
28.5, (-1041981.4059867248, 7.0244630853028305, 1198776.1795898953)
29.5, (-933605.4746961382, 8.687307920208777, 1126193.5097615344)
30.5, (-938392.6498313108, 7.032611084141377, 1033264.6527904458)
31.5, (-861711.5954474586, 10.22549597874122, 1043146.272049734)
32.5, (-935821.2125263286, 6.899699300036894, 957530.385073977)
33.5, (-769275.3743469605, 11.262972773674763, 907857.8185641167)
34.5, (-717524.4476475498, 10.426388534569899, 850271.2366706296)
35.5, (-663720.9062614166, 10.390392135476995, 809516.950935925)
36.5, (-581309.6359247272, 13.072659652544429, 774324.850897186)
37.5, (-486985.71212691534, 16.14209351098641, 758948.8996733978)
38.5, (-580184.5721051769, 5.890806864526135, 627903.2348562534)
39.5, (-451331.5136284581, 33.52411022000398, 760180.7793294382)
40.5, (-377591.44968868286, 18.842262995228307, 630316.8872228302)
41.5, (-391524.3159567222, 17.630830381699397, 600239.5837015341)
42.5, (-412594.1557657082, 9.981989818357397, 556159.6216149828)
43.5, (-383597.6225960575, 11.505096011245387, 518896.856860367)
44.5, (-334995.5761493999, 19.171142932993977, 513913.7346377991)
45.5, (-365917.3704313392, 40.29874955739649, 588213.1251590003)
46.5, (-336761.7576556257, 21.468301679592557, 496550.4394982262)
47.5, (-325891.25152156345, 16.67741272180709, 460376.2173492129)
48.5, (-311709.0998060449, 14.23039352679857, 417113.25093151897)
49.5, (-305637.306480963, 11.083639677278647, 398630.84870330105)
50.5, (-289830.32186371525, 9.064769338235374, 363772.5753029225)
51.5, (-263310.86229654646, 10.878653218563988, 363602.2867658209)
52.5, (-250265.45906681073, 11.343547728533004, 350900.73056761414)
53.5, (-224951.38397035646, 27.95521056717754, 378094.58790024265)
54.5, (-239858.52684516317, 31.41460672407278, 389589.5564335967)
55.5, (-246876.69281546306, 32.02535337925306, 385979.8508032823)
56.5, (-240274.1324294785, 33.40582756135265, 380375.01721408137)
57.5, (-282971.2474365744, 63.109574681509606, 438669.4276425435)
58.5, (-306346.8516566682, 88.91279599288181, 455163.55261140224)
59.5, (-230445.45331916565, 46.53376316993531, 362171.6676586898)
60.5, (-186641.89381820973, 26.95150624557385, 298065.01310984447)
61.5, (-166617.9426215397, 19.623396354221637, 273753.1436280994)
62.5, (-160888.43119455338, 15.678289259603227, 255267.91644530083)
63.5, (-145667.03663892634, 33.165732078133374, 268475.2129901203)
64.5, (-162560.67401062118, 54.68751799731469, 288757.2475422965)
65.5, (-150289.54535693768, 44.78533409816979, 269623.45390165754)
66.5, (-141380.44500081122, 37.400924289790055, 255626.05787601997)
67.5, (-128680.02341224585, 24.424700746454107, 235338.9348022172)
68.5, (-130076.34894709715, 30.389700976918398, 235323.28027829935)
69.5, (-119863.00914919842, 23.04865176886163, 213586.18162620164)
70.5, (-123912.1826084339, 21.117098086147767, 205808.36990671477)
71.5, (-121376.39872981596, 20.028862866977, 200178.67680758072)
72.5, (-126302.20046846745, 31.569693912574134, 206327.12255269638)
73.5, (-112289.28221529513, 30.88699561158205, 191149.56452569098)
74.5, (-112637.91580815638, 33.23329182090339, 193056.15273267924)
75.5, (-104451.3052729704, 30.846892229050027, 185196.18034696177)
76.5, (-100261.79221446581, 36.002551551194536, 177746.85526317143)
77.5, (-90599.38558684131, 28.936265023292968, 165015.20493203643)
78.5, (-114277.08957030036, 48.993413309073794, 188683.9682644582)
79.5, (-94730.94881738749, 35.618935496389064, 161756.78277409414)
80.5, (-88552.85302019313, 30.411803142796593, 152704.4441471311)
81.5, (-98651.63223303048, 38.96242800894591, 162125.6108088505)
82.5, (-82069.49510307462, 26.049561004500067, 140790.42571790388)
83.5, (-87577.9797566887, 27.611785527418064, 141207.91513496282)
84.5, (-86389.33099149007, 35.91297252145205, 141970.70101530603)
85.5, (-76326.05732296628, 27.010521815827907, 130414.65184116451)
86.5, (-75379.62876917371, 23.265102730095478, 125489.84137704951)
87.5, (-68812.82421666372, 19.81429677632969, 115884.64316883244)
