q, (a, b, c)
1.5, (-31216229483.24421, 681013.5631946294, 31216135317.36591)
2.5, (-147012789262.33768, 1886521.039087234, 147012282184.49112)
3.5, (-14418251.178456029, 92.69714721027141, 13687959.07867689)
4.5, (-24906378.72680766, 217.4820860676476, 24391501.607449297)
5.5, (-51639381700.39714, 468191.164228054, 51638735086.191345)
6.5, (-88850241316.02594, 666794.9737388694, 88850056247.10965)
7.5, (-3887021.350220919, 20.609357706562605, 3544716.6547337337)
8.5, (-4770241.350333754, 39.452998541226705, 4608503.348034193)
9.5, (-4339424.985538552, 15.65409519170799, 3544367.4443234266)
10.5, (-4072864.4929329646, 16.72947595857151, 3440528.0177041325)
11.5, (-3792808.4776633126, 25.78710824853116, 3559409.567313121)
12.5, (-3008427.285312558, 14.820860999002193, 2597583.6083258297)
13.5, (-2515588.574060575, 13.411826792498903, 2162357.406704742)
14.5, (-3946224.743432436, 87.02389943873021, 4137855.365733133)
15.5, (-2489293.7020273143, 34.979830132488836, 2534115.5495976363)
16.5, (-1803388.5534607077, 14.202657621859235, 1616218.2775654362)
17.5, (-1737601.8367448503, 25.384656799394563, 1743059.0179668118)
18.5, (-1677854.3527618616, 22.42189720806309, 1707850.5162160636)
19.5, (-1297742.314861878, 20.224129985394267, 1258678.1082225644)
20.5, (-1545323.9882777839, 8.87568958579587, 1238069.147820024)
21.5, (-1427487.0311581092, 7.397906879050678, 1091127.3138497067)
22.5, (-1278661.3589986362, 10.107759274899974, 1050255.4568388422)
23.5, (-1180461.345075146, 11.61387907948733, 1032746.0032079915)
24.5, (-1093618.0502666854, 11.176086492605162, 966668.2854102904)
25.5, (-1165245.0787663795, 48.42441141033025, 1349895.2298673962)
26.5, (-1717381.580174109, 138.48912900320178, 2051027.199156652)
27.5, (-1008080.6188952688, 9.485517436332216, 926576.6226458424)
28.5, (-1048129.826019161, 8.04027559668994, 861287.018442982)
29.5, (-1089825.327305607, 6.1130191438771275, 830500.8157872795)
30.5, (-965091.4656750106, 5.629835285442328, 726904.0073731064)
31.5, (-886951.7187981054, 6.0954802662602035, 669305.0356140229)
32.5, (-841429.668462314, 5.751252650914905, 626009.1036438502)
33.5, (-785174.0499386591, 5.3459387941318255, 572691.3915597176)
34.5, (-727574.990750663, 4.828428780348806, 521970.1004825906)
35.5, (-670018.6618153774, 5.599126914993997, 502165.26604126184)
36.5, (-642438.2156353676, 4.574273535383796, 461765.21976754017)
37.5, (-596456.2520379615, 5.2082022977962765, 450498.16871483857)
38.5, (-551440.7077104884, 4.572062186673415, 396227.31584351754)
39.5, (-460888.9235502147, 5.148609881749384, 351869.1765020431)
40.5, (-478587.07743696513, 5.858739063047119, 378617.2643496656)
41.5, (-410476.1120958362, 6.864987730460341, 349347.1657399672)
42.5, (-395454.76336176536, 5.5027700184833055, 310264.63647615287)
43.5, (-406278.6595285245, 5.134736445056796, 311061.9201671387)
44.5, (-352588.22126523114, 6.559707771211892, 297601.01628599304)
45.5, (-384594.2564200529, 7.16723030376565, 325598.90536888246)
46.5, (-358325.9230329494, 5.549989734787326, 279911.31745867163)
47.5, (-301951.9544823542, 7.508663114089222, 274652.20837974694)
48.5, (-286893.50899387844, 7.148390517730665, 248183.50597266128)
49.5, (-269125.4168126005, 7.504284086875611, 236456.22720795096)
50.5, (-303745.6783408192, 6.460462359823498, 248006.78321158607)
51.5, (-282466.9297614696, 5.8384659988076155, 229665.32778138347)
52.5, (-233415.18918001337, 8.180980388063807, 218709.90547646058)
53.5, (-239012.35220233325, 6.852944260851637, 215238.68493000383)
54.5, (-219101.3534045644, 6.943411415411744, 199807.8535193843)
55.5, (-221887.3895631978, 5.8055690242147495, 184337.1031096443)
56.5, (-226850.8027067022, 5.439498379699671, 187654.7256487988)
57.5, (-217138.80456704315, 6.484398253494721, 189432.6473311756)
58.5, (-204331.71241836625, 6.450595350788249, 180150.6124408636)
59.5, (-231909.83324573908, 6.153093635278988, 197198.2941299487)
60.5, (-204631.57740286493, 5.714690645745097, 174115.39313706968)
61.5, (-188257.58810580347, 8.880712320257178, 179440.67817161384)
62.5, (-181144.4036260152, 10.003890477556801, 181855.62309913686)
63.5, (-151539.98044357426, 10.154813981418652, 165323.78155366113)
64.5, (-168526.3324102459, 7.123024133704693, 157149.06704479648)
65.5, (-162138.47773236307, 7.233611483581132, 154150.05656018533)
66.5, (-168007.61776428384, 6.337273122973718, 152830.22034583372)
67.5, (-140813.15017000577, 10.098739367209923, 152162.85335302295)
68.5, (-152160.856971652, 8.766688059669843, 150901.84607900438)
69.5, (-510979772.4756037, 404325.3539855176, 511055392.4469121)
70.5, (-100544.24113224675, 21.413699567462878, 140862.15813490734)
71.5, (-1302017172.1693237, 990348.4666827908, 1302089698.4340506)
72.5, (-123780.14262392756, 8.289590612336134, 124971.60096013545)
73.5, (-120352.5156381534, 7.330992572932237, 117379.46158404958)
74.5, (-124871.63546407458, 7.504093833754868, 120225.9105525875)
75.5, (-125232.75525247211, 8.619360214101095, 126074.53792916825)
76.5, (-111413.02529074944, 9.690211104019882, 118960.94794059356)
77.5, (-102453.13528688453, 8.57814063608655, 106247.48166904137)
78.5, (-110491.94884903125, 7.834497212570231, 108804.15575186496)
79.5, (-106100.91068440652, 8.713108896112459, 106739.06944957656)
80.5, (-103469.6850125039, 9.978732508025297, 106283.71989037981)
81.5, (-97771.8375876784, 10.09236175750358, 103253.49215804186)
82.5, (-92332.38727134245, 7.978990182050054, 94267.24484399363)
83.5, (-90048.39771741754, 9.027782244108849, 97192.3621292012)
84.5, (-86755.39089372447, 10.387312297920248, 95533.86471629505)
85.5, (-90023.73341924357, 9.870191886344406, 95214.01140008906)
86.5, (-87595.82011271575, 9.770790007402601, 93722.07147017465)
87.5, (-83282.3337068963, 8.223493817558898, 86252.86484211266)
88.5, (-80944.08363184078, 9.390797668574097, 85525.21892770997)
89.5, (-78111.87638981052, 9.742622204052095, 83958.40096652256)
90.5, (-76080.70082923755, 12.730239468545838, 87078.33758553209)
91.5, (-69302.21616181557, 11.089601421537383, 76960.495198503)
92.5, (-68051.59029429703, 10.1021344404462, 74164.22916160073)
93.5, (-66606.9533239291, 8.421435604083381, 70847.44784812556)
94.5, (-63224.25375605877, 11.671211005896495, 72916.59424988016)
95.5, (-64597.55869201971, 8.254440468844752, 67180.4093457161)
96.5, (-58111.5118586718, 9.3456140472357, 64597.48786931131)
97.5, (-57616.507073669796, 10.120914703059283, 65089.61261531775)
98.5, (-60011.81978377237, 13.430645163829736, 70197.93243504332)
99.5, (-67804.68226667952, 8.87133346018359, 67767.41494998815)
100.5, (-60197.2180953198, 12.811553542288184, 68869.1005615865)
101.5, (-56860.77994484642, 11.490716967456962, 63954.968800385985)
102.5, (-54564.00599845252, 10.475434804299637, 60426.35457504975)
103.5, (-53693.93994769363, 11.357104078800107, 58596.79044331332)
104.5, (-52413.970464792554, 9.864144345005698, 56701.41223585223)
105.5, (-54881.91727636945, 9.972198409574212, 58228.460244130496)
106.5, (-51864.90841667017, 11.139105643599446, 56544.30032277641)
107.5, (-55215.156272470784, 10.864839598645075, 58762.70715235341)
108.5, (-53431.911858568434, 11.538253991121845, 56968.19408033563)
109.5, (-48145.09389620669, 10.139536756191156, 50964.79358449956)
110.5, (-47168.27098879253, 10.529335054369405, 50601.46117229616)
