1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1440189.9),(2 5475683.5),(3 12056255),(4 20967470),(5 31827264),(6 44128820),(7 56458068),(8 68143130),(9 78092536),(10 86305896),(11 93487384),(12 99565336),(13 104747200),(14 109805310),(15 114518330),(16 119525624),(17 124474104),(18 129629570),(19 135330720),(20 141398660),(21 147878800),(22 153962640),(23 160160850),(24 166321550),(25 171810110),(26 176765710),(27 181275380),(28 185500030),(29 189674880),(30 194384820),(31 199990910),(32 205406190),(33 210519680),(34 215736140),(35 220188750),(36 223960660),(37 227614060),(38 231163260),(39 234719920),(40 237871680),(41 239805780),(42 241845630),(43 244059760),(44 246049020),(45 248130940),(46 250832850),(47 253951940),(48 257245810),(49 260448200),(50 263313920),(51 265955710),(52 268129710),(53 269993060),(54 270045540),(55 268973980),(56 267122480),(57 265941230),(58 264394930),(59 263114820),(60 262375040),(61 262882100),(62 264177970),(63 265968110),(64 267827860),(65 270650340),(66 275533920),(67 282677820),(68 292735230),(69 304945470),(70 319393760),(71 333620480),(72 348003040),(73 361579420),(74 375702300),(75 391889570),(76 407993950),(77 424116770),(78 440504220),(79 460639740),
(1 63990.55),(2 103453.54),(3 105941.305),(4 104125.86),(5 103025.375),(6 101483.77),(7 105734.97),(8 109333.72),(9 108955.44),(10 108904.67),(11 108435.61),(12 111654.12),(13 108745.484),(14 108102.57),(15 107644.65),(16 108008.87),(17 109821),(18 110042.445),(19 111673.65),(20 111058.83),(21 111933.91),(22 115069.65),(23 114214.46),(24 113698.17),(25 111975.76),(26 116406.93),(27 118803.21),(28 118217.37),(29 117661.26),(30 118338.336),(31 117958.336),(32 116045.18),(33 116709.79),(34 118124.58),(35 115467.16),(36 113814.055),(37 115112.05),(38 118883.234),(39 117225.73),(40 115809.77),(41 113768.34),(42 114238.984),(43 116525.19),(44 117424.49),(45 115587.48),(46 111377.62),(47 112089.6),(48 117110.57),(49 118872.12),(50 114596.43),(51 114189.22),(52 115178.21),(53 116188.914),(54 115477.68),(55 114653.8),(56 114223.836),(57 115802.44),(58 118451.9),(59 117097.016),(60 115561.516),(61 117226.06),(62 116901.805),(63 117638.28),(64 117877.16),(65 119289.28),(66 120214.09),(67 120229.53),(68 117945.945),(69 117542.17),(70 116962.24),(71 119815.98),(72 119570.14),(73 124433.695),(74 123839.62),(75 123456.695),(76 120784.26),(77 119807.65),(78 120364.24),(79 119765.555),
(1 64267.09),(2 104688.8),(3 104599.23),(4 102645.28),(5 105877.93),(6 107841.21),(7 112072.125),(8 107192.18),(9 105250.27),(10 107670.12),(11 109877.055),(12 110061.914),(13 108801.09),(14 109772.17),(15 111732.76),(16 112462.73),(17 111803.086),(18 109971.64),(19 109960.27),(20 111065.77),(21 109706.44),(22 108101.44),(23 110020.57),(24 111538.66),(25 108848.18),(26 109092.38),(27 111406.75),(28 112067.29),(29 113786.53),(30 115396.15),(31 112850.1),(32 113791.29),(33 113020.99),(34 108708.01),(35 109947.43),(36 110793.32),(37 110373.32),(38 110605.21),(39 113389.29),(40 115535.98),(41 110817.71),(42 106701.98),(43 109683.83),(44 113098.414),(45 112154.92),(46 111526.3),(47 111912.336),(48 112578.97),(49 114841.9),(50 113683.64),(51 112152.3),(52 110734.49),(53 112946.74),(54 112540.36),(55 111025.875),(56 112586.93),(57 116235.34),(58 115750.48),(59 117391.74),(60 118860.95),(61 116580.37),(62 112865.28),(63 113319.57),(64 115016.49),(65 113892.875),(66 116750.98),(67 118503.93),(68 117171.88),(69 118965.82),(70 118866.07),(71 116178.36),(72 115774.81),(73 118106.79),(74 119745.94),(75 118365.14),(76 116971.42),(77 119867.21),(78 121516.76),(79 118922.99),
(1 61718.125),(2 99436.98),(3 101329.39),(4 100059.88),(5 103919.13),(6 103215.055),(7 103700.49),(8 102553.29),(9 102144.9),(10 104934.44),(11 108271.24),(12 104088.44),(13 103309.83),(14 106812.87),(15 109867.87),(16 109342.82),(17 106924.68),(18 104940.125),(19 103473.75),(20 104253.43),(21 105176.125),(22 106065.97),(23 108615.04),(24 107907.266),(25 105924.984),(26 105956.28),(27 106618.82),(28 108113.69),(29 107973.73),(30 107420.79),(31 107075.99),(32 109362.13),(33 108967.2),(34 106698.51),(35 106094.38),(36 107279.21),(37 108033.11),(38 107412.82),(39 106962.67),(40 107033.01),(41 106392.77),(42 105493.6),(43 108572.586),(44 109906.836),(45 109600.16),(46 109024.125),(47 108163.98),(48 108840.29),(49 110041.21),(50 111439.59),(51 111261.81),(52 110775.97),(53 112682.32),(54 111237.41),(55 109369.016),(56 107483.09),(57 107525.3),(58 107712.95),(59 109382.3),(60 110738.79),(61 109157.06),(62 107254.84),(63 109490.125),(64 112778.7),(65 111513.7),(66 110956.74),(67 113660.13),(68 114000),(69 114503.35),(70 112693.68),(71 111604.93),(72 110949.695),(73 112193.03),(74 112097.06),(75 110282.71),(76 113373.86),(77 115839.59),(78 115706.34),(79 115202.125),
(1 60193.805),(2 94116.03),(3 95076.26),(4 92538.01),(5 94888.414),(6 94355.28),(7 94950.13),(8 93378.59),(9 94819.44),(10 98249.99),(11 97762.24),(12 97580.52),(13 99373.27),(14 99992.81),(15 98403.55),(16 99346.79),(17 98320.79),(18 100228.78),(19 102064.734),(20 101959.836),(21 99132.21),(22 98576.13),(23 100667.93),(24 101120.23),(25 99949.945),(26 102595.72),(27 105147.9),(28 104101.9),(29 102618.555),(30 101368.68),(31 103151.84),(32 105296.84),(33 106880.5),(34 104965.55),(35 104598.21),(36 105071.28),(37 102246.98),(38 102563.19),(39 103013.72),(40 103127.664),(41 101564.52),(42 101152.81),(43 101918.97),(44 103730.74),(45 103546.67),(46 102020.23),(47 99993.17),(48 102358.95),(49 102157.195),(50 102279.766),(51 103317.57),(52 101570.664),(53 100158.16),(54 101153.516),(55 104293.44),(56 104223.195),(57 102302.37),(58 103838),(59 104424.34),(60 104974.86),(61 106362.78),(62 105420.7),(63 105136.8),(64 106091.28),(65 106444.26),(66 107256.2),(67 106793.95),(68 106578.984),(69 106456.21),(70 106851.79),(71 106872.25),(72 109973.47),(73 111708.04),(74 110361.15),(75 106676.67),(76 104528.43),(77 108232.62),(78 108341.36),(79 105238.92),
(1 57384.008),(2 86219.055),(3 85465.95),(4 86384.56),(5 91160.97),(6 90053.33),(7 89035.82),(8 88838.93),(9 89840.914),(10 91885.26),(11 91844.27),(12 92805.61),(13 90833.88),(14 91382.36),(15 90139.58),(16 91859.84),(17 92380.055),(18 94893.375),(19 96954.016),(20 96830.72),(21 92965.56),(22 91465.56),(23 91644.79),(24 92725.01),(25 93234.57),(26 95133.63),(27 95670.836),(28 97079.81),(29 96888.695),(30 96243.05),(31 96698.47),(32 100023.8),(33 97730.32),(34 94144.055),(35 95678.15),(36 99312.22),(37 97281.13),(38 94966.49),(39 93173.95),(40 93889.83),(41 93208.87),(42 94232.695),(43 96996.25),(44 98277.734),(45 97793.61),(46 95827.26),(47 96024.07),(48 96728.73),(49 97553.61),(50 95344.375),(51 95583.29),(52 96368.305),(53 96214.875),(54 95853.2),(55 97490.555),(56 97085.266),(57 96666.5),(58 98221.45),(59 96384.16),(60 96153.26),(61 98949.85),(62 99166.1),(63 99598.32),(64 100255.07),(65 102539.914),(66 101991.766),(67 101328.875),(68 100795.13),(69 100158.51),(70 99583.61),(71 99568.31),(72 102869.83),(73 102750.41),(74 103294.9),(75 103455.336),(76 101111.8),(77 100424.41),(78 101353.97),(79 101798.5),
(1 54557.633),(2 84276.63),(3 85485.68),(4 86141.484),(5 88828.65),(6 88721.9),(7 87256.516),(8 87679.17),(9 89579.06),(10 90696.34),(11 92529.18),(12 90536.6),(13 89359.42),(14 93221.44),(15 94501.83),(16 93629.36),(17 91172.695),(18 91786.48),(19 95355.51),(20 94119.58),(21 92517.59),(22 92752.01),(23 92724.19),(24 92636.94),(25 95596.14),(26 95018.7),(27 94775.18),(28 97466.46),(29 98782.375),(30 97658.56),(31 96193.06),(32 95051.81),(33 96006.24),(34 95486.19),(35 96824.22),(36 98469.4),(37 97956.016),(38 94642.625),(39 95371.83),(40 94293.09),(41 94260.42),(42 95852.31),(43 96593.01),(44 95220.55),(45 94951.59),(46 94819.47),(47 94527.89),(48 93503.28),(49 93958.35),(50 93877.28),(51 94987.78),(52 95936.164),(53 95194.43),(54 95530.2),(55 94404.98),(56 94467.51),(57 98207.35),(58 97434.766),(59 96551.74),(60 98374.875),(61 97211.64),(62 96888.77),(63 100466.05),(64 100221.14),(65 100925.23),(66 100049.71),(67 102095.66),(68 100230.664),(69 99997.1),(70 98755.234),(71 96133.38),(72 96669.625),(73 99485.63),(74 101883.59),(75 103093.78),(76 103217.84),(77 99789.7),(78 98388.59),(79 98633.26),
(1 55489.7),(2 82781.97),(3 82866.16),(4 84925.98),(5 86740.55),(6 85352.78),(7 84334.625),(8 83790.24),(9 84029.5),(10 86592.31),(11 86319.6),(12 83923.234),(13 83631.59),(14 85433.484),(15 85893.34),(16 83866.26),(17 84572.28),(18 83669.766),(19 84071.61),(20 84323.59),(21 84957.74),(22 85923.84),(23 86197.95),(24 88482.96),(25 89093.32),(26 91546.87),(27 90557.11),(28 91303.414),(29 90845.71),(30 88184.62),(31 89909.46),(32 89673.14),(33 89044.65),(34 89106.99),(35 89291.3),(36 91933.95),(37 90291.95),(38 90370.52),(39 89490.28),(40 89799.05),(41 89041.836),(42 89737.97),(43 91817.68),(44 91660.26),(45 90642.71),(46 88405.93),(47 86135.32),(48 87886.555),(49 89428.23),(50 86925.73),(51 87537.51),(52 89587.586),(53 87854.305),(54 87301.42),(55 88834.31),(56 88935.06),(57 88982.984),(58 90244.82),(59 89370.5),(60 90522.51),(61 89746.195),(62 89591.94),(63 90915.77),(64 92433.22),(65 91097.15),(66 94637.266),(67 94072.62),(68 92998.36),(69 94961.31),(70 95099.6),(71 94403.805),(72 95428.05),(73 93595.016),(74 93051.555),(75 95299.06),(76 93672.72),(77 93382.414),(78 94379.1),(79 92789.85),
(1 52956.527),(2 78940.18),(3 77088.43),(4 77487.195),(5 80872.75),(6 80614.41),(7 82069.07),(8 82841.05),(9 80986.95),(10 83855.3),(11 83567.19),(12 81961.22),(13 82641.266),(14 84642.68),(15 85389.805),(16 85012.3),(17 84299.586),(18 86424.28),(19 86290.375),(20 85984.38),(21 85457.08),(22 87177.2),(23 87985.51),(24 85783.17),(25 87217.13),(26 88035.24),(27 86519.82),(28 87459.086),(29 88179.375),(30 87537.65),(31 87205.76),(32 88777.12),(33 89330.03),(34 87874.82),(35 85824.766),(36 86569.305),(37 86120.57),(38 88072.625),(39 87115.41),(40 87646.09),(41 88934.836),(42 89629.77),(43 88551.3),(44 87934.555),(45 86317.32),(46 84533.97),(47 85947.11),(48 87655.02),(49 87132.6),(50 86986.76),(51 88914.67),(52 88248.86),(53 88985.664),(54 90381.25),(55 90248.46),(56 86841.87),(57 88654.13),(58 92192.98),(59 90062.73),(60 88019.53),(61 89749.95),(62 90049.46),(63 88847.19),(64 88885.945),(65 89847.85),(66 89936.06),(67 89707.16),(68 92443.305),(69 91752.414),(70 92706.87),(71 90730.266),(72 88776.97),(73 90799.8),(74 91422.74),(75 89631.375),(76 91105.484),(77 92040.36),(78 92227.87),(79 90315.48),
(1 50955.57),(2 76450.15),(3 74255.96),(4 77169.26),(5 78109.1),(6 77058.03),(7 77933.9),(8 78033.766),(9 78703.08),(10 81117.15),(11 82539.21),(12 80358.51),(13 80073.81),(14 82786.26),(15 82173.92),(16 81123.08),(17 81197.04),(18 82570.305),(19 82728.22),(20 82270),(21 81301.99),(22 83264.94),(23 80649.43),(24 81004.27),(25 82603.97),(26 81049.445),(27 81199.98),(28 82399.72),(29 84437.7),(30 84631.62),(31 82952.38),(32 84835.02),(33 84722.07),(34 83308.945),(35 82770.32),(36 84881.1),(37 84890.7),(38 85107.11),(39 84253.305),(40 85527.2),(41 86141.99),(42 83707.98),(43 83776.55),(44 84577.18),(45 85633.11),(46 84504.85),(47 83483.55),(48 85136.305),(49 85677.63),(50 84101.66),(51 83058.05),(52 83452.28),(53 83671.98),(54 82555.484),(55 81407.63),(56 83341.04),(57 83382.54),(58 84352.48),(59 84623.59),(60 82312.7),(61 83859.15),(62 85114.195),(63 85278.42),(64 82949.2),(65 84772.73),(66 86159.32),(67 87606.516),(68 85834.15),(69 85649.24),(70 85101.78),(71 84901.55),(72 86658.53),(73 88425.055),(74 89246.88),(75 88295.51),(76 88718.08),(77 89501.9),(78 89147.4),(79 88142.36),
(1 48165.227),(2 71325.086),(3 68845.03),(4 70293.98),(5 73661.195),(6 73910.3),(7 73553.7),(8 74308.14),(9 75057.62),(10 76000.47),(11 75931.77),(12 73074.17),(13 75578.82),(14 74768.49),(15 75476.09),(16 75967.45),(17 74472.96),(18 75248.266),(19 75532.66),(20 76601.57),(21 76371.81),(22 75640.22),(23 75836.63),(24 77776.42),(25 78875.66),(26 77325.77),(27 76670.11),(28 78060.76),(29 77514.29),(30 77794.54),(31 77498.82),(32 80252.695),(33 81410.85),(34 79286.93),(35 78516.734),(36 79676.26),(37 79603.42),(38 78458.445),(39 78145.47),(40 78553.586),(41 80075.62),(42 79555.16),(43 78190.875),(44 79029.27),(45 78367.67),(46 78909.56),(47 78468.195),(48 78071.14),(49 77978.41),(50 78274.41),(51 79404.125),(52 79618.15),(53 79783.84),(54 82191.06),(55 81446.77),(56 81136.71),(57 80831.37),(58 80437.83),(59 81575.914),(60 82680.25),(61 84121.14),(62 84168.125),(63 83256.97),(64 83573.87),(65 82735.56),(66 83589.81),(67 84606.58),(68 83717.67),(69 83288.625),(70 83636.21),(71 83844.65),(72 84613.15),(73 83971.12),(74 83226.945),(75 82421.984),(76 82732.9),(77 83678.945),(78 83284.86),(79 82438.6),
(1 47662.32),(2 69196.94),(3 67833.55),(4 68516.35),(5 69945.55),(6 69658.59),(7 69780.766),(8 70621.8),(9 71747.38),(10 71673.68),(11 70958.64),(12 68883.92),(13 70151.01),(14 72895.1),(15 72027.914),(16 71971.01),(17 72118.7),(18 71026.72),(19 71647.26),(20 72317.984),(21 73305.625),(22 72394.22),(23 72480.58),(24 75360.15),(25 76821.945),(26 74066.445),(27 73846.266),(28 75184.56),(29 73919.64),(30 75154.4),(31 75659.94),(32 74074.836),(33 74504.4),(34 73900.32),(35 74670.07),(36 75282.44),(37 76005.74),(38 76283.78),(39 76724.164),(40 76472.24),(41 75291.77),(42 74268.67),(43 72950.61),(44 76209.17),(45 76094.04),(46 74959.79),(47 75773.83),(48 75866.79),(49 75435.4),(50 76162.45),(51 76690.04),(52 76125.85),(53 76548.09),(54 78381.625),(55 79015.18),(56 78836.03),(57 79600.18),(58 79006.445),(59 77717.734),(60 79243.95),(61 80501.266),(62 80532.21),(63 80596.54),(64 77543.57),(65 77941.62),(66 77987.39),(67 79632.18),(68 81932.914),(69 81393.26),(70 79495.53),(71 82066.23),(72 81842.67),(73 80087.03),(74 81956.83),(75 82101.81),(76 80846.32),(77 80663.72),(78 78434.086),(79 79097.85),
(1 46297.336),(2 66596.19),(3 64490.543),(4 63116.76),(5 64631.246),(6 65961.52),(7 67381.05),(8 67556.66),(9 68435.74),(10 69695.445),(11 68454.97),(12 67092.86),(13 68206.36),(14 69665.37),(15 70356.164),(16 70390.86),(17 70883.07),(18 71432.75),(19 70620.55),(20 70819.48),(21 70130.27),(22 70845.07),(23 70726.516),(24 71498.45),(25 73322.22),(26 71924.75),(27 70891.586),(28 72825.87),(29 72844.53),(30 73649.05),(31 73121.086),(32 73581.53),(33 73190.6),(34 72087.64),(35 72067.305),(36 72457.44),(37 73231.43),(38 72353.88),(39 73273.09),(40 73660.1),(41 73366.76),(42 73006.79),(43 72330.695),(44 73643.914),(45 75348.6),(46 73442.46),(47 73598.86),(48 75259.086),(49 74825.87),(50 73898.336),(51 72675.234),(52 74471.516),(53 75553.15),(54 74800.625),(55 74612.96),(56 73765.27),(57 72965.125),(58 74723.63),(59 75385.14),(60 75851.93),(61 75443.99),(62 75909.35),(63 78102.93),(64 76818.586),(65 76010.89),(66 76372.66),(67 75962.44),(68 76975.53),(69 75471.32),(70 76733.836),(71 77962.62),(72 75969.414),(73 76811.9),(74 76348.04),(75 76811.91),(76 77950.34),(77 75064.4),(78 73904.64),(79 76211.09),
(1 45151.22),(2 64466.17),(3 64482.99),(4 64011.87),(5 65475.566),(6 65354.367),(7 65642.9),(8 66939.5),(9 69416.95),(10 69332.84),(11 67437.13),(12 66954.44),(13 69596.64),(14 69146.79),(15 68216.56),(16 69626.58),(17 68345.82),(18 68598.71),(19 69745.336),(20 70397.89),(21 66922.29),(22 67843.92),(23 69763.09),(24 70796.375),(25 70551.336),(26 72213.94),(27 72086.2),(28 70455.945),(29 69465.2),(30 70712.37),(31 70765.875),(32 72088.89),(33 70874.73),(34 71203.484),(35 72057.766),(36 72547.3),(37 71685.97),(38 71764.195),(39 72164.71),(40 71562.41),(41 70859.08),(42 70834.125),(43 70642.164),(44 70796.18),(45 71870.05),(46 69890.05),(47 68986.07),(48 69431.82),(49 70903.67),(50 70547.24),(51 69110.59),(52 69626.37),(53 69338.23),(54 68423.984),(55 70695.07),(56 70650.69),(57 68996.02),(58 70956.266),(59 70976.695),(60 69265.43),(61 70804.87),(62 69395.94),(63 71180.23),(64 73283.72),(65 72594.05),(66 73345.21),(67 74705.984),(68 74670.4),(69 74750.19),(70 74968.12),(71 75379.25),(72 75573.695),(73 75443.45),(74 76345.164),(75 75518.664),(76 75825.555),(77 73698.89),(78 73594.09),(79 75005.05),
(1 42966.477),(2 60134.348),(3 59590.336),(4 59702.566),(5 60486.418),(6 60672.168),(7 61271.445),(8 63032.863),(9 63342.22),(10 63802.176),(11 63463.438),(12 61990.1),(13 63328.047),(14 64011.24),(15 63486.645),(16 65263.12),(17 65453.78),(18 65497.047),(19 64440.8),(20 66220.57),(21 64762.05),(22 63239.137),(23 65613.29),(24 66080.586),(25 65413.918),(26 66600.016),(27 66695.305),(28 65960.836),(29 65464.734),(30 66879.016),(31 64064.168),(32 65080.93),(33 67269.016),(34 67081.15),(35 67687.09),(36 68549.17),(37 68511.78),(38 69277.43),(39 69257.586),(40 68286.89),(41 67934.88),(42 67403.664),(43 65578.97),(44 66295.84),(45 66940.95),(46 66007.7),(47 65375.94),(48 67088.46),(49 66879.766),(50 66930.67),(51 65796.734),(52 66194.58),(53 65967.94),(54 65948.336),(55 66432.79),(56 67828.35),(57 68129.43),(58 67920.87),(59 65972.8),(60 67860.74),(61 66711.57),(62 66377.7),(63 67258.84),(64 67489.55),(65 68413.64),(66 66938.71),(67 69467.91),(68 69662.516),(69 69069.19),(70 68299.34),(71 68691.93),(72 70606.414),(73 68404.22),(74 67889.445),(75 69073.72),(76 70291.8),(77 69610.945),(78 68840.44),(79 69290.32),
(1 41484.645),(2 58443.117),(3 59949.91),(4 61323.336),(5 60970.754),(6 62022.152),(7 62605.734),(8 63175.344),(9 64964.09),(10 63765.875),(11 62711.48),(12 63767.727),(13 64191.78),(14 65706.85),(15 65131.492),(16 65019.773),(17 64721.953),(18 66046.125),(19 65811.234),(20 65970.74),(21 66603.31),(22 66283.14),(23 66329.336),(24 66150.63),(25 66238.77),(26 68454.75),(27 66929.22),(28 66197.555),(29 67844.875),(30 69218.72),(31 66862.3),(32 66575.28),(33 68356.98),(34 69238.02),(35 67784.51),(36 67731.31),(37 67718.81),(38 68230.47),(39 68667.484),(40 67699.375),(41 69365.09),(42 68570.75),(43 67023.33),(44 67294.414),(45 67456.4),(46 67837.73),(47 68289.914),(48 68364.91),(49 67420.96),(50 68286.305),(51 69773.43),(52 68414.61),(53 67343.36),(54 67917.87),(55 68383.97),(56 69336.945),(57 69366.86),(58 68576.28),(59 68883.6),(60 69785.65),(61 69066.664),(62 70012.55),(63 68481.75),(64 68460.414),(65 69100.23),(66 70565.51),(67 71867.805),(68 70467.42),(69 70647.11),(70 71193.58),(71 70201.18),(72 69719.48),(73 71532.81),(74 70482.55),(75 70217.06),(76 71377.016),(77 70128.53),(78 69745.67),(79 71973.71),
(1 39004.4),(2 55919.49),(3 55033.855),(4 55650.93),(5 56970.563),(6 56513.95),(7 57336.688),(8 57270.94),(9 57545.83),(10 57653.047),(11 58242.34),(12 58800.766),(13 58602.688),(14 59386.23),(15 58316.01),(16 59818.137),(17 60173.406),(18 60583.83),(19 61073.758),(20 60860.895),(21 61214.89),(22 62836.438),(23 62232.594),(24 60585.797),(25 62126.367),(26 64245.57),(27 63942.707),(28 63033.902),(29 62903.45),(30 63056.7),(31 62428.746),(32 63061.203),(33 63114.97),(34 62830.01),(35 62079.484),(36 63102.863),(37 64004.98),(38 63349.594),(39 62599.215),(40 62665.883),(41 63646.87),(42 62738.26),(43 61168.145),(44 62415.25),(45 64425.555),(46 63729.098),(47 62883.03),(48 62604.29),(49 63031.242),(50 64450.49),(51 64261.74),(52 63239.727),(53 63701.758),(54 65130.83),(55 64985.83),(56 65434.17),(57 65759.58),(58 66623.836),(59 66506.375),(60 65423.25),(61 64633.67),(62 65537.23),(63 64950.85),(64 63745.92),(65 65784.57),(66 66618.83),(67 66017.09),(68 66260.94),(69 67618.125),(70 66112.72),(71 66336.73),(72 66273.18),(73 65986.51),(74 65827.625),(75 66470.35),(76 65927.44),(77 63471.02),(78 65043.62),(79 64386.445),
(1 40124.168),(2 55999.832),(3 56018.12),(4 56321.742),(5 57555.54),(6 56832.473),(7 57173.977),(8 56938.97),(9 57641.258),(10 57966.78),(11 58097.69),(12 57984.082),(13 57985.797),(14 57189.12),(15 56990.27),(16 58815.332),(17 58941.54),(18 58289.61),(19 59889.99),(20 60843.895),(21 59572.62),(22 60315.09),(23 61091.184),(24 61009.246),(25 61190.574),(26 61419.71),(27 61832.96),(28 61620.59),(29 61064.977),(30 61328.637),(31 63598.785),(32 63037.156),(33 62188.3),(34 62484.63),(35 61884.1),(36 63135.42),(37 64062.523),(38 63631.918),(39 62656.137),(40 62735.023),(41 62981.793),(42 62341.42),(43 61738.72),(44 61352.484),(45 62534.61),(46 62712.46),(47 61752.516),(48 61024.395),(49 63028.652),(50 61417.188),(51 60815.598),(52 61492.875),(53 61473.78),(54 60793.453),(55 60746.063),(56 60331.957),(57 60746.855),(58 61897.906),(59 61731.32),(60 61050.297),(61 61338.176),(62 61406.477),(63 61918.445),(64 63449.63),(65 62859.832),(66 63187.805),(67 64956.152),(68 65619.9),(69 64797.684),(70 65088.395),(71 65542.73),(72 64883.54),(73 65174.793),(74 65311.508),(75 66023.64),(76 66025.37),(77 65436.22),(78 67441.234),(79 66216.51),
(1 38151.75),(2 52107.04),(3 54337.65),(4 55017.902),(5 55506.895),(6 54886.98),(7 54840.184),(8 55183.293),(9 56199.04),(10 56048.516),(11 57090.17),(12 56643.805),(13 55689.613),(14 55918.066),(15 56722.69),(16 57595.242),(17 56799.184),(18 56431.38),(19 56581.36),(20 57997.387),(21 57586.87),(22 57308.117),(23 58291.83),(24 58854.047),(25 58851.332),(26 58705.66),(27 58856.367),(28 59567.36),(29 58801.83),(30 59321.03),(31 58799.555),(32 58942.008),(33 60062.805),(34 59975.81),(35 60112.6),(36 60115.43),(37 59518.156),(38 60173.523),(39 60025.195),(40 60593.41),(41 60420.53),(42 60248.96),(43 60314.652),(44 60354.758),(45 60973.99),(46 60948.523),(47 60564.086),(48 60844.28),(49 60459.543),(50 59077.96),(51 59927.57),(52 60673.95),(53 58643.81),(54 58559.582),(55 60074.047),(56 59613.117),(57 59991.3),(58 60103.61),(59 61046.07),(60 60106.32),(61 60293.39),(62 61946.08),(63 60650.805),(64 60210.23),(65 61401.156),(66 61735.07),(67 61166.21),(68 61928.97),(69 63583.457),(70 62946.28),(71 62001.02),(72 62886.74),(73 61983.535),(74 61457.777),(75 62161.465),(76 62363.563),(77 63199.27),(78 62233.836),(79 60792.496),
