1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 11494837),(2 33986044),(3 54810370),(4 78208280),(5 99525064),(6 119214400),(7 140502160),(8 161586290),(9 186221380),(10 209868530),(11 230566860),(12 247385550),(13 260727760),(14 273019800),(15 286554980),(16 300020100),(17 300324960),(18 292370600),(19 280119970),(20 268452580),(21 259088060),(22 258015280),(23 264153470),(24 266875060),(25 268831800),(26 266400820),(27 262713220),(28 263868910),(29 265357260),(30 265668290),(31 262107760),(32 262244350),(33 263653810),(34 266457140),(35 266939700),(36 270610000),(37 276711170),(38 276510240),(39 272069600),(40 272630720),(41 272149540),(42 278557860),(43 289565340),(44 298432260),(45 311892860),(46 318843420),(47 323572740),(48 336330020),(49 355897060),(50 368155550),(51 378892450),(52 389131550),(53 404427300),(54 411931360),(55 419518050),(56 422903580),(57 427906050),(58 428665730),(59 427498750),(60 422404100),(61 419170200),(62 424592400),(63 430573340),(64 437795230),(65 442727000),(66 441890980),(67 435953400),(68 431062880),(69 424491680),(70 421952030),(71 415831700),(72 415529820),(73 419302180),(74 417669220),(75 410141730),(76 385798660),(77 381298460),(78 372277340),(79 359586400),
(1 391171.97),(2 462949.8),(3 495336.38),(4 497118.5),(5 515322.28),(6 514514.66),(7 533324),(8 534435.56),(9 544167.7),(10 533331.75),(11 532773.9),(12 546057.3),(13 567770.7),(14 540795.44),(15 559036.06),(16 563845.5),(17 566068),(18 580229.2),(19 562049.8),(20 561201.25),(21 590070.3),(22 589542.1),(23 580633.5),(24 603384.94),(25 599529.56),(26 564236.2),(27 569443.75),(28 596024.7),(29 629432.94),(30 622100.7),(31 617878.6),(32 614376.9),(33 593236.94),(34 581911.25),(35 580918.94),(36 591324.94),(37 599425.6),(38 583970.06),(39 609201.5),(40 588221),(41 572494.75),(42 560740.7),(43 563558),(44 559868.44),(45 548053),(46 555183.2),(47 556012.4),(48 538202.9),(49 548633.25),(50 523319.7),(51 510806.34),(52 522465.9),(53 525491.44),(54 535471.06),(55 558195.2),(56 548890.75),(57 558322.7),(58 533723.7),(59 524540.4),(60 519913.66),(61 522480.97),(62 529490.25),(63 538198.1),(64 511628.53),(65 502301.2),(66 508386.56),(67 517489.72),(68 503817.2),(69 501722.88),(70 510199.94),(71 535652.2),(72 521784.63),(73 522536.22),(74 544757.56),(75 543202),(76 517363.84),(77 529595.75),(78 524829.56),(79 532009.94),
(1 355475.75),(2 433215.1),(3 469477.72),(4 488155.7),(5 478451.34),(6 482727.25),(7 482100.5),(8 506555.5),(9 507013.72),(10 503864.97),(11 487711.9),(12 510391.7),(13 526268.7),(14 535562),(15 524856.6),(16 525498.25),(17 516879.72),(18 520909.13),(19 514125.63),(20 534523.1),(21 556354.5),(22 561688),(23 535197.3),(24 548326.4),(25 533416.9),(26 521328.3),(27 549202.9),(28 568533.4),(29 563575.25),(30 548279.75),(31 554890.3),(32 549333.5),(33 551536.25),(34 541535.25),(35 529743.56),(36 524399.25),(37 536501),(38 535831.7),(39 554454.44),(40 546336.9),(41 548077.4),(42 554012.1),(43 543484.25),(44 527242.4),(45 515341.5),(46 515149.5),(47 506666.44),(48 510796.88),(49 515316.66),(50 537353.8),(51 537321.5),(52 534549.4),(53 530959.44),(54 539086.94),(55 541902.2),(56 544206.25),(57 538353.1),(58 543301.75),(59 539109.5),(60 532823.25),(61 526691.8),(62 523655.4),(63 519965.4),(64 524219.5),(65 525078.3),(66 522146.97),(67 518959.03),(68 513034.9),(69 508403.7),(70 504603.03),(71 505848.88),(72 499398.88),(73 489880.5),(74 495689.94),(75 503861.34),(76 490883.25),(77 512838.9),(78 491162.22),(79 504825.94),
(1 341604.25),(2 427052.2),(3 452693.3),(4 464389.66),(5 460058.44),(6 462380.6),(7 468158.94),(8 475779.03),(9 492485.63),(10 484192.47),(11 493270.7),(12 480273.3),(13 486253),(14 500209.66),(15 486149.63),(16 478258.78),(17 470562.72),(18 473693),(19 482737.3),(20 476797.06),(21 484781.97),(22 476133.06),(23 483988.06),(24 505141.4),(25 515925.56),(26 505858.72),(27 508092),(28 507103.66),(29 498941.88),(30 497579.5),(31 508989.94),(32 487604.66),(33 494111.34),(34 479807.4),(35 481503.03),(36 500693.88),(37 493879.9),(38 470516.8),(39 488157.53),(40 495278.13),(41 490948.34),(42 504480.2),(43 504732.06),(44 477985.22),(45 478451.1),(46 482626.7),(47 484222.2),(48 484605.38),(49 488720.34),(50 494673.53),(51 487324.72),(52 480503.6),(53 476545.53),(54 479259.03),(55 484941.3),(56 490542.22),(57 478970.78),(58 483008.34),(59 475362.63),(60 484226.63),(61 484432.06),(62 480346.63),(63 493212.06),(64 472663.84),(65 483687.2),(66 472920.75),(67 466629),(68 464325.22),(69 470990.72),(70 471647.5),(71 472754.53),(72 463236.6),(73 477612.88),(74 479035.4),(75 466487.9),(76 467676.97),(77 470782.78),(78 470834.78),(79 465300.47),
(1 328580.72),(2 409853.88),(3 429277.53),(4 440816.75),(5 441115.06),(6 435627.25),(7 445057.38),(8 454470.4),(9 452560.53),(10 453393),(11 450644.34),(12 447590.75),(13 468043.56),(14 462073.8),(15 455942.13),(16 472176.66),(17 466790.4),(18 448400.88),(19 466096.7),(20 461983.8),(21 477865.6),(22 471644.5),(23 476233.47),(24 472233.2),(25 475816.16),(26 458397.94),(27 476095.4),(28 465529.6),(29 471935),(30 475932.25),(31 461555.5),(32 448810.38),(33 466295.22),(34 467514.4),(35 469034.13),(36 455706.4),(37 467986.47),(38 458137.88),(39 451923.5),(40 451228.44),(41 458114.9),(42 461736.4),(43 458953.38),(44 465730.66),(45 463637.03),(46 465969.63),(47 462654.4),(48 466089.97),(49 439379.56),(50 429204.6),(51 428291.6),(52 422179.5),(53 441029.88),(54 444851.56),(55 443394.47),(56 446844),(57 452414.97),(58 458356.44),(59 453534.63),(60 464139.75),(61 450536.34),(62 447496.4),(63 445909.44),(64 443190.8),(65 437155.6),(66 425706.28),(67 438606.2),(68 431779.06),(69 426209),(70 429281.7),(71 434320.5),(72 424970.97),(73 432757.03),(74 417206.9),(75 416260.5),(76 408550.06),(77 419681.44),(78 435507.84),(79 445190.3),
(1 306554.22),(2 374235.03),(3 399144.38),(4 416120),(5 403470.25),(6 410963.22),(7 416582.44),(8 424818.3),(9 433033.6),(10 418438.22),(11 433152.9),(12 422919.3),(13 427738.72),(14 425734.56),(15 398323.4),(16 417638.22),(17 428092.28),(18 440825.28),(19 441434.47),(20 433225.16),(21 447248.38),(22 434234.72),(23 445639.2),(24 443559.7),(25 433426.94),(26 438375.63),(27 443096.9),(28 449301.97),(29 431191.2),(30 426949.84),(31 411026.53),(32 409304.2),(33 413968.5),(34 424268.66),(35 427286.9),(36 422338.8),(37 435477.25),(38 425285.97),(39 427552.13),(40 429440.38),(41 417174.06),(42 437999.2),(43 434712.47),(44 424704.75),(45 419414.4),(46 429308.13),(47 432319.2),(48 426639.53),(49 418932),(50 424119.78),(51 426650.4),(52 421186.3),(53 431980),(54 432537.66),(55 437293.38),(56 431684.47),(57 435853.88),(58 439798.53),(59 437636.66),(60 426666.4),(61 424253.7),(62 425632.4),(63 413795.25),(64 406389),(65 403721.66),(66 402661),(67 407005.97),(68 415635.97),(69 419692.13),(70 420408.78),(71 421712.3),(72 405759.1),(73 417845.75),(74 413809.1),(75 408985.97),(76 405030.44),(77 396766.34),(78 405263.1),(79 409810.63),
(1 293947.16),(2 351521.66),(3 378903.28),(4 403062.63),(5 393258.16),(6 389269.66),(7 405286),(8 402871.72),(9 407839.53),(10 400538.34),(11 399217.25),(12 400318.66),(13 419453.94),(14 409643.94),(15 400309.53),(16 403602.56),(17 394250.16),(18 406920.28),(19 409656.34),(20 410263.34),(21 416389.63),(22 422893.63),(23 429571.56),(24 423228.9),(25 423400.38),(26 423545),(27 424939.16),(28 424967.28),(29 403961.28),(30 396383.3),(31 411661.8),(32 406628.2),(33 414029.25),(34 406402.25),(35 415321.1),(36 414606),(37 406886.16),(38 394283.2),(39 404409.06),(40 409999.16),(41 413450.16),(42 407680.44),(43 414197.8),(44 412743.56),(45 413184),(46 419127.38),(47 416740.2),(48 412902.8),(49 403345.72),(50 421925.38),(51 411206.1),(52 403389.56),(53 398453.84),(54 402028.75),(55 396779.28),(56 397607.56),(57 398812.47),(58 398364.84),(59 401262.34),(60 399205.1),(61 397771.63),(62 392924.38),(63 407620.1),(64 395193.94),(65 394118.38),(66 384174.34),(67 387691.34),(68 387606.28),(69 404987.63),(70 400191.44),(71 402203.25),(72 394350.94),(73 386627.44),(74 394301.44),(75 398491.28),(76 397691.03),(77 388024.75),(78 402411.28),(79 404094.47),
(1 265520.6),(2 338922.56),(3 358386.38),(4 367584.75),(5 376790.53),(6 384121.66),(7 374492.94),(8 371426.88),(9 361411),(10 371983.5),(11 384487.25),(12 386980.06),(13 398151.16),(14 406534.75),(15 396712.53),(16 390091),(17 387075.56),(18 388815.6),(19 374847.56),(20 384467.25),(21 411816.7),(22 407293.03),(23 423178.63),(24 418345.38),(25 408905.8),(26 400399.13),(27 402111.94),(28 403252.2),(29 395225.72),(30 387361.2),(31 394964.5),(32 400226.47),(33 405198.7),(34 406350.53),(35 405001.56),(36 398615),(37 391860.22),(38 389104.06),(39 385348.1),(40 394047),(41 400016.44),(42 406235.63),(43 405148.88),(44 395745.6),(45 387023.8),(46 387476.66),(47 389500.8),(48 380524.94),(49 388813.4),(50 390955.13),(51 385874.38),(52 377169.34),(53 384854.63),(54 374548.66),(55 381595.9),(56 373134.28),(57 369922.28),(58 359163.03),(59 370287.3),(60 380769.97),(61 383754.03),(62 381417.28),(63 381740.6),(64 376705.06),(65 375927.38),(66 371009.34),(67 366264.88),(68 363109.7),(69 372436.56),(70 384171.47),(71 375416.2),(72 372891.94),(73 364147.3),(74 369770.66),(75 371088),(76 370701.34),(77 368855),(78 375661.1),(79 377979.5),
(1 246784.38),(2 305186.9),(3 325162.72),(4 343424.4),(5 351763.8),(6 361667.2),(7 348947.3),(8 342585.97),(9 338094.16),(10 345063.6),(11 353343.63),(12 352301.34),(13 342268.2),(14 347006.25),(15 362100.53),(16 371159.97),(17 376985.34),(18 373953.25),(19 365858.3),(20 375844.9),(21 385330.34),(22 372457.88),(23 373052.03),(24 371819.88),(25 369982.38),(26 360112.1),(27 359123.75),(28 361076.56),(29 360466.47),(30 355991.63),(31 368519.7),(32 376818.38),(33 370775.25),(34 366977.75),(35 358465.94),(36 355010.34),(37 355331.78),(38 364972.5),(39 368907.4),(40 371452.3),(41 366133.16),(42 360738.47),(43 351204.78),(44 351917.75),(45 363659.38),(46 351604.1),(47 347847.78),(48 339035.03),(49 353750.3),(50 349150.84),(51 358421.03),(52 346242.56),(53 344869.6),(54 336902.9),(55 338811.25),(56 337021.1),(57 342460.75),(58 344440.03),(59 342190.06),(60 340905.13),(61 332035.6),(62 331884.03),(63 348205.7),(64 334536.44),(65 333854.3),(66 340640.78),(67 334280.5),(68 336058.34),(69 345087.9),(70 342549.53),(71 332676.75),(72 324760.3),(73 334087.72),(74 338148.66),(75 348800.22),(76 341892.8),(77 341123.53),(78 343019.66),(79 331685.7),
(1 245948.69),(2 300058.28),(3 319344.5),(4 323896.06),(5 331415.1),(6 341653.1),(7 338394.2),(8 344887.56),(9 356560.25),(10 346140.66),(11 350619.8),(12 350686.47),(13 345464.34),(14 338759.6),(15 349545),(16 349666.94),(17 356577.38),(18 353185.88),(19 357512.38),(20 363091.25),(21 372100.84),(22 360834.16),(23 353513.38),(24 354979.66),(25 357800.53),(26 347836.53),(27 345916.84),(28 351780.66),(29 351340.78),(30 348186.72),(31 338856.1),(32 345010.25),(33 357470),(34 350827.56),(35 352563.25),(36 340527.06),(37 342766.2),(38 341794.25),(39 340019.9),(40 344748.25),(41 341365.47),(42 333171.75),(43 338298.84),(44 341221.6),(45 349115.9),(46 340805.44),(47 332908),(48 324517.56),(49 332855.53),(50 344677.7),(51 340392.06),(52 325703.06),(53 324220.44),(54 317931.94),(55 323852.47),(56 332126.47),(57 329558.16),(58 332237.38),(59 328471.38),(60 330452.72),(61 326271.7),(62 326499.84),(63 326249.28),(64 328368.8),(65 329358.22),(66 321737.2),(67 323946.56),(68 309848.8),(69 320529.2),(70 326719.16),(71 324166.25),(72 307561.53),(73 304995.53),(74 317914.28),(75 324040.75),(76 329702.2),(77 324349.5),(78 327708.7),(79 317097),
(1 230100.28),(2 279674.7),(3 299124.88),(4 310570.22),(5 318844.28),(6 318871.4),(7 331467.63),(8 324839.38),(9 324328.9),(10 322758.1),(11 327098.78),(12 331997.53),(13 325764.84),(14 320103.72),(15 321837),(16 327661.8),(17 322125.66),(18 322341.78),(19 329780.97),(20 331909.13),(21 323597.66),(22 332285.84),(23 338043.13),(24 329536.56),(25 326973.8),(26 329659.78),(27 324682.16),(28 326754.34),(29 329379.63),(30 334490.2),(31 337315.4),(32 333201),(33 340550.03),(34 339217.3),(35 333746.3),(36 327209.94),(37 326130.1),(38 312316.97),(39 315079.2),(40 325983),(41 316568.1),(42 315369.72),(43 316809.9),(44 327647.78),(45 329948.7),(46 337039.84),(47 334252.03),(48 326562.03),(49 327682.03),(50 324919.13),(51 318502.28),(52 322415.63),(53 319018.44),(54 315622.7),(55 327718.47),(56 334486.4),(57 326690.75),(58 322016.28),(59 320894.22),(60 322986.94),(61 319066.94),(62 318545.13),(63 316924.94),(64 310912.4),(65 313404.34),(66 308665.84),(67 313587.2),(68 308973),(69 307412.6),(70 312530.6),(71 322644.13),(72 309256.16),(73 306908.13),(74 311878.22),(75 307042.8),(76 313989.2),(77 316048.4),(78 315634.56),(79 317112.9),
(1 220130.98),(2 276261.22),(3 285613.63),(4 293945),(5 310320.78),(6 306891.6),(7 310735.63),(8 300732),(9 293516.28),(10 295947.25),(11 296272.78),(12 314785.78),(13 312531.06),(14 304964.25),(15 302465),(16 301933.8),(17 305829.5),(18 300648.94),(19 302328.47),(20 308399.88),(21 306967.47),(22 329061.4),(23 321431.28),(24 320836.13),(25 322017.47),(26 320161.03),(27 319633.1),(28 323732.78),(29 307290),(30 304269.44),(31 309397.2),(32 317851.88),(33 314984.94),(34 321182.4),(35 329327.2),(36 332171.25),(37 331489.22),(38 320813.03),(39 318596.75),(40 319539.47),(41 313659.47),(42 320381.88),(43 315650.3),(44 320744.56),(45 319017.75),(46 317725.6),(47 319671.44),(48 312076.8),(49 314602.6),(50 306225.13),(51 307289.16),(52 309227.6),(53 304793.28),(54 308155.13),(55 307839.34),(56 299557.16),(57 294716.47),(58 299399.28),(59 296520.03),(60 284790.9),(61 289680.8),(62 290895.6),(63 291782.75),(64 300967.84),(65 301184.94),(66 297173.16),(67 288093.63),(68 289146.03),(69 288146.16),(70 288057.5),(71 291921.63),(72 289896.75),(73 285183.38),(74 284635.97),(75 280939.9),(76 285760.16),(77 280259.84),(78 289132.9),(79 289800.06),
(1 212024.69),(2 259936.3),(3 280060.88),(4 282274.56),(5 290422.94),(6 295042.56),(7 303268.5),(8 303742.2),(9 293726.3),(10 288387.03),(11 289404.03),(12 295640.72),(13 302661.25),(14 300556.03),(15 295981.4),(16 293028.97),(17 301400.1),(18 298850.38),(19 288187.5),(20 297028.38),(21 303008),(22 305535.78),(23 301044.66),(24 296872.78),(25 294534.28),(26 294377),(27 300751.3),(28 299475.5),(29 295399.63),(30 301992.47),(31 306265.72),(32 303772.3),(33 302652.3),(34 302206.3),(35 303520.94),(36 315458.5),(37 320728.53),(38 310625.34),(39 313207.94),(40 313660.6),(41 306535),(42 305558.03),(43 294123.03),(44 296432.13),(45 295946.47),(46 297169.88),(47 296233.4),(48 295587.56),(49 305243.8),(50 305635.4),(51 307406.47),(52 299655.16),(53 291969.06),(54 294418.28),(55 289396.5),(56 287798.97),(57 283692.94),(58 279374.53),(59 288158.3),(60 286433.53),(61 292750.6),(62 278636.88),(63 284917.66),(64 283795.4),(65 282007.6),(66 271692.94),(67 273789.7),(68 277439.4),(69 268380.9),(70 274102.13),(71 284740.3),(72 275341.72),(73 272114.53),(74 271518.3),(75 277347.1),(76 276002.88),(77 280598.63),(78 276316.22),(79 280549.5),
(1 200200.45),(2 239827.13),(3 243841.84),(4 256481.06),(5 256740.52),(6 265877.7),(7 267250.94),(8 265539.53),(9 272226.34),(10 269671.75),(11 273976.53),(12 276446.8),(13 281169.4),(14 275096.7),(15 267011.34),(16 259656.23),(17 268766.25),(18 263652.03),(19 273383.9),(20 281686.47),(21 275002.1),(22 277039.4),(23 279899.44),(24 278068.66),(25 274312.34),(26 275748.28),(27 284956.47),(28 284132.9),(29 273682.8),(30 269566.2),(31 276796.66),(32 279824.53),(33 282298.47),(34 286626.44),(35 281710.6),(36 285673.03),(37 276589.7),(38 277769.72),(39 293366.66),(40 287011.75),(41 280940.56),(42 274738.2),(43 275365.6),(44 277708.75),(45 273730.88),(46 268604.3),(47 266509.88),(48 267356.56),(49 274199.44),(50 273612.9),(51 279833.44),(52 276357.8),(53 270822.53),(54 275497.97),(55 275006.78),(56 273365.2),(57 265257.6),(58 264633.03),(59 261431.44),(60 268112.53),(61 275121.97),(62 262524.3),(63 270435.6),(64 268604.78),(65 269507.25),(66 269295.25),(67 270867.84),(68 268371.25),(69 268262.47),(70 271966.2),(71 277613.2),(72 275607.78),(73 274064.56),(74 270370.47),(75 276677.84),(76 275039.3),(77 268847.6),(78 258994.33),(79 260787.33),
(1 186812.14),(2 231891.22),(3 241031.92),(4 248683.72),(5 253051.8),(6 255935.16),(7 254321.81),(8 261799.95),(9 260290.4),(10 261599.23),(11 267554.7),(12 267829.78),(13 269525.56),(14 269749.47),(15 259978.34),(16 247303.08),(17 261779.7),(18 265193),(19 261871.03),(20 268926.97),(21 273257.1),(22 277545.2),(23 277285.38),(24 278981.13),(25 270040.22),(26 271437.38),(27 274570.88),(28 277883.88),(29 279790.8),(30 272258.7),(31 265039.16),(32 270807.9),(33 278909.38),(34 280919.38),(35 279484.2),(36 282160.34),(37 277571.75),(38 272218.75),(39 285266.56),(40 279798.22),(41 274924.63),(42 263565.53),(43 274501.78),(44 269271.3),(45 270590.66),(46 262618.78),(47 262340.28),(48 267382.03),(49 259954.5),(50 259855.03),(51 267765.84),(52 267690.9),(53 270969.56),(54 261812.72),(55 261707.08),(56 257348.8),(57 255315.34),(58 263962.8),(59 251018.98),(60 244498.56),(61 253029.2),(62 256214.44),(63 265101.34),(64 259667.05),(65 264092.6),(66 257613.83),(67 257111.23),(68 250680.97),(69 257466.97),(70 260257.86),(71 258878.44),(72 258023.16),(73 255873.77),(74 260791.88),(75 266246.6),(76 262045.17),(77 266299.78),(78 262531.13),(79 265991.38),
(1 181036.5),(2 226074.67),(3 233370.42),(4 242178.9),(5 246504.64),(6 244484.31),(7 236312.83),(8 244455.88),(9 239937.19),(10 242533.8),(11 245313.63),(12 252409.31),(13 255071.16),(14 254884.22),(15 250248.47),(16 244524.88),(17 248134.55),(18 255250.44),(19 256399.98),(20 259870.25),(21 255101.23),(22 254701.48),(23 262848.5),(24 260467.63),(25 258541.05),(26 254747.92),(27 260706.89),(28 265146.94),(29 272589.16),(30 265924.22),(31 266580.34),(32 267063.53),(33 259240.08),(34 262941.03),(35 261561.58),(36 258178.77),(37 256489.83),(38 261317.39),(39 266493.6),(40 267127.5),(41 257478.73),(42 251129.06),(43 256741.58),(44 259633.17),(45 254895.45),(46 251371.27),(47 257138.66),(48 254940.73),(49 255534.52),(50 260819.19),(51 252962.1),(52 252598.81),(53 251735.88),(54 246082.3),(55 250367.8),(56 247152.31),(57 240258.98),(58 241285.31),(59 240801.9),(60 241593.9),(61 245549.55),(62 244716.75),(63 249228.1),(64 245462.69),(65 243277.8),(66 241556.6),(67 249417.47),(68 250134.22),(69 253134.8),(70 250751.47),(71 249845.34),(72 241888.8),(73 234958.14),(74 239950.53),(75 250434.34),(76 240228.23),(77 249317.88),(78 245382.45),(79 249095.36),
(1 171558.55),(2 210576.28),(3 225617.88),(4 234294.98),(5 235311.75),(6 237064.34),(7 239345.55),(8 244301.95),(9 242363.47),(10 240920.67),(11 241398.02),(12 240138),(13 255946.81),(14 253507.53),(15 253597.81),(16 246375.42),(17 246646.08),(18 251575.73),(19 264869.3),(20 264448.03),(21 263909.38),(22 254808.78),(23 260938.45),(24 251826.63),(25 260072.61),(26 253619.63),(27 261307.86),(28 263553.28),(29 259714.94),(30 257573.11),(31 261133.14),(32 267552.84),(33 264362.88),(34 257129.47),(35 258352.66),(36 264657.66),(37 265914.22),(38 265853.84),(39 268013.5),(40 267425.56),(41 264780.03),(42 260503.88),(43 250427.72),(44 246867.6),(45 241535.75),(46 236324.39),(47 239244.02),(48 243152.25),(49 243829.39),(50 241659.75),(51 236720.13),(52 229953.6),(53 232028.92),(54 230644.25),(55 232975.11),(56 228920.14),(57 229575.81),(58 231132.55),(59 230990.05),(60 230751.27),(61 235134.13),(62 228905.27),(63 229061.52),(64 232853.47),(65 236735.66),(66 238111.8),(67 240804.8),(68 237532.88),(69 236762.22),(70 236550.38),(71 241081.72),(72 235545.67),(73 232648.45),(74 238231.11),(75 238709.42),(76 231348),(77 234491.89),(78 230746.98),(79 236294.28),
(1 161660.3),(2 198146.95),(3 208978.2),(4 210945.53),(5 207173.56),(6 213238.67),(7 212410.63),(8 212759.98),(9 228318.02),(10 218730.48),(11 223868.77),(12 221213.44),(13 233661.42),(14 230943.13),(15 227823.95),(16 226145.1),(17 230910.19),(18 226775.25),(19 230762.5),(20 236079.92),(21 233690.89),(22 237305.98),(23 233500.84),(24 227601.19),(25 234411.19),(26 233970.48),(27 232830.92),(28 227839.64),(29 237988.58),(30 237963.58),(31 245327.72),(32 236676.27),(33 243087.39),(34 233855.31),(35 238130.3),(36 237902.97),(37 236770.75),(38 234257.02),(39 242096.48),(40 242249.98),(41 236999.6),(42 226869.66),(43 224736.63),(44 221696.97),(45 222221.61),(46 221444.53),(47 219852.4),(48 219537.5),(49 223872.64),(50 229446.7),(51 230951.88),(52 227718.1),(53 232901.02),(54 227407.56),(55 221287.47),(56 210647.23),(57 212142.2),(58 210803.36),(59 216522.28),(60 216691.56),(61 215216.5),(62 206253.22),(63 214923.36),(64 216544.98),(65 216923.23),(66 216347.64),(67 214573.17),(68 210279.47),(69 207926.4),(70 207738.2),(71 206570),(72 214901.52),(73 208052.2),(74 206971.67),(75 209780.25),(76 209782.39),(77 215387.86),(78 210871.23),(79 212833.67),
(1 155587.33),(2 194740.83),(3 201192.1),(4 205996.52),(5 210624.16),(6 213696.98),(7 215748.47),(8 214489.5),(9 206432.31),(10 207744.47),(11 205578.34),(12 209170.45),(13 218399.17),(14 221979.05),(15 217735.78),(16 216149.19),(17 216518.2),(18 214885.31),(19 213458.89),(20 214763.84),(21 222046.17),(22 230026.8),(23 225681.31),(24 224241.78),(25 225504.66),(26 226342.02),(27 218431.77),(28 220258.94),(29 222046.69),(30 221300.47),(31 226906.45),(32 225826.61),(33 223505.92),(34 214518.47),(35 211740.5),(36 208238.22),(37 211467.98),(38 214199.31),(39 216280.22),(40 224361.11),(41 225100.8),(42 215225.7),(43 220997.39),(44 213830.02),(45 216880.45),(46 210888.44),(47 211471.83),(48 211165.11),(49 213682.67),(50 217824.08),(51 219899.84),(52 215482.31),(53 214312.55),(54 214763.77),(55 213539.69),(56 208641.86),(57 212995.84),(58 209327.63),(59 203394.45),(60 203868.08),(61 214851.55),(62 205662.53),(63 210900.67),(64 204125.86),(65 209052.23),(66 201853.9),(67 202110.47),(68 191318.72),(69 196254.5),(70 190575.69),(71 193628.38),(72 202256.8),(73 204450.75),(74 198146.31),(75 202895.25),(76 202035.36),(77 208159.78),(78 200694.39),(79 204807.92),
