1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 2286725.3),(2 6944110),(3 12544515),(4 18459914),(5 24511160),(6 30574794),(7 36248056),(8 41296976),(9 46206064),(10 51096316),(11 56368308),(12 62024572),(13 67554790),(14 72862120),(15 77929144),(16 82778760),(17 87102776),(18 91096610),(19 95376580),(20 100052520),(21 104662330),(22 109333920),(23 114443590),(24 118816030),(25 122309800),(26 124829530),(27 126040936),(28 126312216),(29 126007736),(30 125930200),(31 126528744),(32 128156120),(33 130183740),(34 131753700),(35 133323880),(36 134885490),(37 136330720),(38 137348060),(39 137983550),(40 138124240),(41 137678900),(42 136559100),(43 135241680),(44 133728640),(45 131969920),(46 129844824),(47 127659224),(48 125323370),(49 122913000),(50 120274710),(51 117665250),(52 115319720),(53 112835064),(54 110789320),(55 109160344),(56 107849860),(57 106611750),(58 105324030),(59 103772070),(60 101864664),(61 99830460),(62 98056920),(63 97003610),(64 96369176),(65 96087970),(66 96673250),(67 97548890),(68 98564190),(69 99092250),(70 99248584),(71 99369920),(72 99727176),(73 100521880),(74 101790270),(75 103793600),(76 106474984),(77 109275240),(78 111806360),(79 114307300),
(1 1108887),(2 1386822.5),(3 1385895.5),(4 1425209.4),(5 1457334.9),(6 1468584.3),(7 1532169.8),(8 1555103.4),(9 1575742.5),(10 1586232.5),(11 1634869.1),(12 1650404),(13 1613837.4),(14 1639721.9),(15 1631577.9),(16 1659416.4),(17 1651259.1),(18 1672105.1),(19 1660519.3),(20 1638956.1),(21 1630924.6),(22 1633567),(23 1665931.1),(24 1664387),(25 1664593.1),(26 1654998.6),(27 1653641.1),(28 1660718.9),(29 1690275.6),(30 1652989.3),(31 1613875.4),(32 1652941.4),(33 1621734.4),(34 1600206.5),(35 1631053.6),(36 1649146.5),(37 1660309.5),(38 1666820.5),(39 1649379.4),(40 1639950.9),(41 1647678.5),(42 1636697.4),(43 1638402.4),(44 1633606.1),(45 1654726),(46 1634792.5),(47 1628123.1),(48 1627509.4),(49 1611961.4),(50 1606995.9),(51 1613296.6),(52 1615485.9),(53 1634907.8),(54 1659891.9),(55 1605566.1),(56 1601483),(57 1632094.1),(58 1615338.3),(59 1598097.4),(60 1584925.9),(61 1589272.4),(62 1616452),(63 1642771.9),(64 1602297.4),(65 1584043.1),(66 1627283.6),(67 1593342.6),(68 1609865.3),(69 1626175.3),(70 1603344.4),(71 1635669.3),(72 1635935.9),(73 1616049.6),(74 1646611),(75 1600732.9),(76 1631107.3),(77 1660300),(78 1626238.1),(79 1632028.6),
(1 1031816),(2 1267439.6),(3 1263712),(4 1317416.4),(5 1344230.3),(6 1350947.5),(7 1429993.9),(8 1427084.4),(9 1441260.6),(10 1483662),(11 1510853.4),(12 1497083.8),(13 1491643.5),(14 1514541.4),(15 1514918),(16 1542382.3),(17 1530602.3),(18 1527669.3),(19 1530172.4),(20 1546984.1),(21 1550408.3),(22 1532230.3),(23 1523058.8),(24 1545486.1),(25 1567829),(26 1545771.3),(27 1529116.5),(28 1552991.4),(29 1561197.9),(30 1543365),(31 1489509.5),(32 1522934.9),(33 1523824.4),(34 1526576.4),(35 1532723.9),(36 1514129.3),(37 1519922.8),(38 1545156.4),(39 1548005.4),(40 1558427.5),(41 1537610.4),(42 1545698.9),(43 1514506),(44 1502933.6),(45 1528235.4),(46 1532686.8),(47 1514116.9),(48 1526117.3),(49 1538808.8),(50 1512485.8),(51 1523647.9),(52 1548335.4),(53 1555808.3),(54 1564858.8),(55 1548570.9),(56 1539857.6),(57 1567858.5),(58 1569202.8),(59 1543250.9),(60 1533774.3),(61 1511463.1),(62 1552225.5),(63 1590477.8),(64 1573669.6),(65 1565070.8),(66 1568454),(67 1539741.4),(68 1545598.5),(69 1573108.1),(70 1567975.6),(71 1567675),(72 1538775.6),(73 1540523.9),(74 1585963.6),(75 1543627.6),(76 1557584.3),(77 1573073.9),(78 1557672.6),(79 1560982.9),
(1 961394),(2 1165944.8),(3 1188618.8),(4 1250456.6),(5 1282447.3),(6 1283391.1),(7 1353930.1),(8 1373135.3),(9 1374247.3),(10 1415279),(11 1450713.1),(12 1463649.1),(13 1447519.4),(14 1459587),(15 1468403.5),(16 1492849.1),(17 1484915.8),(18 1474104.5),(19 1486403.4),(20 1488957.1),(21 1488740.5),(22 1490887),(23 1473658),(24 1494711.4),(25 1478686),(26 1469005.6),(27 1490176),(28 1505431.8),(29 1489260),(30 1490703),(31 1484637.1),(32 1496477.1),(33 1507083.5),(34 1476659.5),(35 1470039.3),(36 1478132),(37 1493857.9),(38 1492626.1),(39 1496273.3),(40 1503445.9),(41 1503575.1),(42 1528450.9),(43 1515721.4),(44 1525911.3),(45 1503031.5),(46 1500742),(47 1509602.9),(48 1502052.9),(49 1506934.1),(50 1510562.1),(51 1511416.1),(52 1499662.1),(53 1500081.6),(54 1497370.9),(55 1501873.9),(56 1514658.4),(57 1531903),(58 1556951.1),(59 1532929),(60 1528247),(61 1521053.1),(62 1513668.9),(63 1521258.9),(64 1483018.4),(65 1510843.5),(66 1532216.1),(67 1511065.8),(68 1504338),(69 1537804.6),(70 1527383.4),(71 1521800.8),(72 1514910.8),(73 1528489.9),(74 1539292.1),(75 1504077.6),(76 1507419.8),(77 1505189.3),(78 1509929.4),(79 1514072.8),
(1 888740.75),(2 1084981),(3 1116529.6),(4 1166963.1),(5 1209840.8),(6 1218504.5),(7 1258570.9),(8 1286096.1),(9 1274440.6),(10 1290925.1),(11 1312678.9),(12 1341875.8),(13 1331421),(14 1318676.4),(15 1337839.9),(16 1351101.4),(17 1338618.9),(18 1327555.5),(19 1340097.6),(20 1353163),(21 1351451.9),(22 1329660),(23 1338846.9),(24 1334156),(25 1300170.1),(26 1333052.6),(27 1344883),(28 1326419.4),(29 1306519.4),(30 1328286.6),(31 1363216.3),(32 1361724.9),(33 1342489.9),(34 1303213.1),(35 1326557.6),(36 1337460),(37 1376701.9),(38 1347926.1),(39 1357919.9),(40 1374166.6),(41 1354477.6),(42 1360362.3),(43 1378087.3),(44 1362166.9),(45 1352762.8),(46 1356143.4),(47 1365752.8),(48 1361922.5),(49 1359153.1),(50 1355176.8),(51 1361166),(52 1363272.6),(53 1371118),(54 1360077.3),(55 1353713.5),(56 1361999.4),(57 1384142.6),(58 1395003.5),(59 1378405.9),(60 1405220.1),(61 1373451.3),(62 1352703.9),(63 1353629.3),(64 1350094.6),(65 1373288),(66 1387450.3),(67 1376519.1),(68 1360723.6),(69 1352855.4),(70 1363524.1),(71 1353200.3),(72 1353119),(73 1352182.1),(74 1386879.4),(75 1362500.4),(76 1359041),(77 1364913.6),(78 1356920.8),(79 1343731.5),
(1 889764.9),(2 1062729.6),(3 1087700),(4 1130776.9),(5 1174277.1),(6 1210876.1),(7 1242368),(8 1277760.9),(9 1279481.4),(10 1297722.6),(11 1308830.4),(12 1315657),(13 1309702.3),(14 1313829.4),(15 1331732.4),(16 1314253.1),(17 1309551.3),(18 1322842.9),(19 1309518.4),(20 1313716.8),(21 1346589),(22 1336540),(23 1325157.1),(24 1301209.6),(25 1311721.9),(26 1322772.5),(27 1333378),(28 1325095.1),(29 1301585.9),(30 1340109.8),(31 1340506.6),(32 1326948.1),(33 1305230.4),(34 1314006.5),(35 1323104.4),(36 1301989),(37 1308536.9),(38 1323513.9),(39 1319654.9),(40 1317792.9),(41 1323085.8),(42 1337128.9),(43 1336308.9),(44 1324841.3),(45 1337506.3),(46 1328967.5),(47 1334694.8),(48 1336856),(49 1320022.4),(50 1343590.8),(51 1362122.4),(52 1346270.8),(53 1328203.4),(54 1327769.5),(55 1344082.8),(56 1327348.4),(57 1348888.3),(58 1357751),(59 1350074.6),(60 1358248.6),(61 1328934.4),(62 1352174.1),(63 1336383.1),(64 1330708.5),(65 1316592.1),(66 1343207.4),(67 1348999),(68 1330026.6),(69 1362498.1),(70 1343333.9),(71 1335562.5),(72 1355941),(73 1335334.4),(74 1344398.9),(75 1329307.6),(76 1344928.4),(77 1354923.6),(78 1318820.1),(79 1323741),
(1 901548.56),(2 1042494.9),(3 1077945.8),(4 1152274.1),(5 1166513.9),(6 1211491.8),(7 1250316.3),(8 1293515.9),(9 1320570.3),(10 1329698),(11 1327447.4),(12 1327103.5),(13 1332991.6),(14 1349212.4),(15 1373303.1),(16 1344953.8),(17 1352406.5),(18 1343344.5),(19 1346021.1),(20 1329521.9),(21 1335097.9),(22 1337396.5),(23 1336962.9),(24 1321323.3),(25 1335799),(26 1349965.8),(27 1344924.5),(28 1335316.4),(29 1315689.3),(30 1331685.3),(31 1337426.6),(32 1325352.6),(33 1326143.5),(34 1315707.1),(35 1312317.9),(36 1279619.3),(37 1301755.8),(38 1324227.6),(39 1321022.3),(40 1346178.8),(41 1341413.8),(42 1354056.6),(43 1334128.6),(44 1351085.1),(45 1344663.8),(46 1336198),(47 1329918.3),(48 1321750.5),(49 1323498.9),(50 1338500.6),(51 1326362.6),(52 1314734.3),(53 1309092.4),(54 1319988.6),(55 1336408.1),(56 1319944),(57 1339814.3),(58 1336845.3),(59 1323115.9),(60 1330117.6),(61 1300442),(62 1336855.6),(63 1328356),(64 1322204.6),(65 1299261),(66 1304796.5),(67 1339116),(68 1329357.4),(69 1341520.6),(70 1324255.1),(71 1334236.4),(72 1342148.3),(73 1328199.8),(74 1356176.6),(75 1317931.5),(76 1329447.3),(77 1322802),(78 1317090.5),(79 1333357.1),
(1 874588.75),(2 1020755.44),(3 1072404.8),(4 1119954.6),(5 1149334.4),(6 1204986.5),(7 1246218.3),(8 1306888.3),(9 1315656.8),(10 1340262.4),(11 1333804.4),(12 1342506.9),(13 1337326.1),(14 1339745.1),(15 1338008.3),(16 1338290.4),(17 1308779),(18 1309701.3),(19 1315659.5),(20 1305239.4),(21 1300716),(22 1315829.9),(23 1317368.4),(24 1289810),(25 1315542.6),(26 1348453.4),(27 1340573.4),(28 1332634.9),(29 1316572.3),(30 1315011.3),(31 1337698.4),(32 1308696.1),(33 1335829.9),(34 1299505.4),(35 1294855.6),(36 1299723.5),(37 1330444.8),(38 1324805.4),(39 1313297),(40 1347217.6),(41 1330295.5),(42 1348788.5),(43 1335052),(44 1340988.9),(45 1339505.6),(46 1337894.1),(47 1342082.8),(48 1325768.8),(49 1331700.8),(50 1318836.1),(51 1314031.4),(52 1323149.1),(53 1325244),(54 1330659),(55 1336048.4),(56 1325429.8),(57 1330540.6),(58 1327327.1),(59 1322523.6),(60 1326581.6),(61 1318350.9),(62 1320129.8),(63 1315433.1),(64 1309338.5),(65 1304937.9),(66 1302360.5),(67 1335691.4),(68 1321037.8),(69 1331612.6),(70 1295922.4),(71 1305186.8),(72 1315178.1),(73 1312520.6),(74 1319400.5),(75 1310688.4),(76 1316699.4),(77 1317231.1),(78 1286594),(79 1300935.6),
(1 832122.56),(2 968323.3),(3 1022831.6),(4 1064424.5),(5 1108767.1),(6 1149569.3),(7 1205403.9),(8 1247788.4),(9 1247413),(10 1247580.5),(11 1270124.1),(12 1269077.4),(13 1260351.6),(14 1266385.9),(15 1254204.6),(16 1257236),(17 1243103.5),(18 1254664.3),(19 1252208.1),(20 1232365.4),(21 1242386.5),(22 1263405.4),(23 1255407.9),(24 1252736.6),(25 1240909),(26 1273307),(27 1255545.6),(28 1256819.8),(29 1248035.5),(30 1237745.5),(31 1260610.4),(32 1248657.6),(33 1258895),(34 1239585.5),(35 1212143.1),(36 1224016.5),(37 1240212.8),(38 1221528.3),(39 1233866.6),(40 1241521.9),(41 1255038.4),(42 1276105),(43 1260483.9),(44 1264042.4),(45 1270020.4),(46 1248533),(47 1262980.5),(48 1255739.3),(49 1255435),(50 1262119.4),(51 1271796.4),(52 1265269.1),(53 1264521.4),(54 1256537.1),(55 1230538.6),(56 1258063.6),(57 1262578.8),(58 1268990.8),(59 1266761.6),(60 1256634.3),(61 1234520.3),(62 1249613.8),(63 1261295.6),(64 1242354.1),(65 1209079.3),(66 1243350.3),(67 1254088.3),(68 1237890),(69 1229721.3),(70 1222840.9),(71 1229254),(72 1245808.9),(73 1262595.1),(74 1240250.3),(75 1236168),(76 1251882.1),(77 1240482),(78 1221939.1),(79 1238729.4),
(1 799504.56),(2 924965.3),(3 964119.6),(4 1015539.25),(5 1042161.25),(6 1081694.6),(7 1124695.4),(8 1168117.9),(9 1194406.5),(10 1190270.6),(11 1231058.9),(12 1214228.8),(13 1207269.5),(14 1188610.1),(15 1186019.3),(16 1175258.4),(17 1176093.6),(18 1180898.9),(19 1167496.6),(20 1169078.3),(21 1160983.8),(22 1151468.3),(23 1151798.9),(24 1176617.9),(25 1128871.8),(26 1146233.8),(27 1148558.5),(28 1155402),(29 1164042.5),(30 1161062.4),(31 1180236.3),(32 1139103.6),(33 1156193.3),(34 1161429.5),(35 1155502.5),(36 1156905.5),(37 1171071.6),(38 1149952),(39 1160531.3),(40 1183847.1),(41 1184933),(42 1199435.8),(43 1184560.6),(44 1198697),(45 1192279.1),(46 1194281),(47 1197890.9),(48 1180141.8),(49 1178594.3),(50 1195829.5),(51 1200363.4),(52 1195738.6),(53 1205098.1),(54 1207195.4),(55 1192671.3),(56 1222297),(57 1189010.5),(58 1210297.1),(59 1228274.4),(60 1233474.6),(61 1199833),(62 1193786.6),(63 1212875.8),(64 1222604),(65 1196892.3),(66 1216846.9),(67 1223461.3),(68 1201465.9),(69 1206645.9),(70 1192852.1),(71 1216017.5),(72 1201104.3),(73 1227554.5),(74 1209954.1),(75 1206046.4),(76 1221856.3),(77 1209533.4),(78 1209024),(79 1217696.4),
(1 754840),(2 841452.94),(3 894778.6),(4 931220.56),(5 945051.2),(6 972824.8),(7 1039619.4),(8 1047065.1),(9 1079245.3),(10 1088329.9),(11 1091436),(12 1086563.3),(13 1090564.4),(14 1104824.9),(15 1086689.1),(16 1096432.4),(17 1086674.6),(18 1082088.6),(19 1093684.5),(20 1084655.8),(21 1089370.9),(22 1076260.6),(23 1083367.9),(24 1108666.8),(25 1079994.8),(26 1092197.9),(27 1092581.5),(28 1109364.3),(29 1127512.5),(30 1116396.5),(31 1111489.4),(32 1119570.8),(33 1119656.4),(34 1117726.9),(35 1122979.4),(36 1099996.8),(37 1121964.3),(38 1108808.6),(39 1123481.3),(40 1137960.9),(41 1128227.3),(42 1145915.4),(43 1138184.9),(44 1140339.6),(45 1134624.1),(46 1145023.9),(47 1152977.6),(48 1143582.6),(49 1124343.4),(50 1128925.3),(51 1151484.9),(52 1148771),(53 1147481.4),(54 1143201.9),(55 1128545.5),(56 1157681.6),(57 1166873.1),(58 1144290.5),(59 1151405.5),(60 1151094.6),(61 1128295.6),(62 1135142),(63 1130052.6),(64 1139914.5),(65 1140554.3),(66 1137972.9),(67 1139024.6),(68 1133941.3),(69 1136584),(70 1139175.9),(71 1140401.3),(72 1134065.9),(73 1144052.5),(74 1124613.1),(75 1132152),(76 1116206.1),(77 1128748.5),(78 1136259.5),(79 1135267.5),
(1 747450.2),(2 831946.3),(3 880502.9),(4 907852.3),(5 961308.44),(6 980161.6),(7 1033613.7),(8 1053595),(9 1067770.6),(10 1070513.5),(11 1086483.5),(12 1070763.6),(13 1079677),(14 1102192.9),(15 1071173.5),(16 1091582.1),(17 1073262.8),(18 1070058.1),(19 1073271.9),(20 1078609.9),(21 1081491.6),(22 1081886),(23 1084520.6),(24 1104731.8),(25 1101352.1),(26 1083512.6),(27 1069095.9),(28 1105896),(29 1106656.5),(30 1106668.1),(31 1091195),(32 1101713.4),(33 1094136.3),(34 1102156),(35 1103358.8),(36 1087971.8),(37 1097662.3),(38 1084561.1),(39 1086999),(40 1117753.4),(41 1106292.3),(42 1104006.5),(43 1104385.4),(44 1099409.1),(45 1097779.9),(46 1121878.6),(47 1113774),(48 1091221.3),(49 1098883),(50 1096488.5),(51 1110589.1),(52 1094265),(53 1100976.5),(54 1102716.5),(55 1079396.4),(56 1109524),(57 1104038.4),(58 1087936.1),(59 1109763),(60 1115638.6),(61 1109313.9),(62 1112221.6),(63 1104024.9),(64 1110774.3),(65 1104142.4),(66 1109251.8),(67 1102763.5),(68 1099784.9),(69 1095407.1),(70 1093639.1),(71 1086473.9),(72 1104759.9),(73 1115013.9),(74 1090697.5),(75 1097607.1),(76 1075785.6),(77 1092527.9),(78 1099006.8),(79 1085912),
(1 709869.9),(2 784464.6),(3 837885.7),(4 859560.4),(5 919036.9),(6 959507.44),(7 978594.56),(8 1015492.6),(9 1020504.9),(10 1028215.75),(11 1033343.1),(12 1019688.44),(13 1036050.44),(14 1022985.4),(15 1006870.44),(16 1025536.2),(17 1001474.94),(18 998903.56),(19 996435.9),(20 993602.06),(21 1009435.4),(22 1001507.1),(23 1008514.3),(24 1018749.7),(25 1011352.4),(26 1022403.7),(27 1009584.2),(28 1038823.75),(29 1024669.56),(30 1024537.44),(31 1021351.1),(32 1026091.5),(33 1017397.75),(34 1033716.6),(35 1038047.4),(36 1026217.2),(37 1034271.8),(38 1030665.8),(39 1027893),(40 1040570.1),(41 1034170.94),(42 1044718.94),(43 1029473.9),(44 1028007.4),(45 1032761.3),(46 1051371.3),(47 1050098.9),(48 1039261),(49 1033254.4),(50 1038700.2),(51 1048065.8),(52 1050631.4),(53 1057561.1),(54 1056628.9),(55 1044862),(56 1049957.8),(57 1036608.5),(58 1028608.5),(59 1052090.1),(60 1049443.5),(61 1052195),(62 1047303.8),(63 1060360.8),(64 1062437.4),(65 1050572.4),(66 1038812.1),(67 1045496.5),(68 1041016.4),(69 1037340.9),(70 1022814.25),(71 1004532.06),(72 1040142.1),(73 1041363.1),(74 1026334.56),(75 1030679.3),(76 1018843.5),(77 1018608.5),(78 1020759.56),(79 1022980.3),
(1 683565.1),(2 773478.6),(3 804373.75),(4 839233.75),(5 887828.6),(6 943214.44),(7 956379.8),(8 1003276.9),(9 1010276.06),(10 1008819.5),(11 1000682.94),(12 1026389.1),(13 1030113.94),(14 1019764.06),(15 993162.6),(16 989229.56),(17 986281.4),(18 971065.4),(19 963408.4),(20 970068.5),(21 981136.8),(22 971136),(23 978198.6),(24 996574.9),(25 999503.4),(26 999975.5),(27 1005485.8),(28 1016573.8),(29 1014285.2),(30 1005881.4),(31 1013822.4),(32 1020837.2),(33 1003611.8),(34 1006586.44),(35 1003647.5),(36 989332.6),(37 1008030.6),(38 995380.9),(39 987330.5),(40 982258.7),(41 990287.75),(42 1021436.8),(43 1010184.06),(44 995381.56),(45 1001452.94),(46 1014425.6),(47 1014467.3),(48 1003075.56),(49 989817.4),(50 1016194.8),(51 1032437.8),(52 1009589.56),(53 1005429.1),(54 999328.5),(55 1014755.4),(56 990310.44),(57 999960.9),(58 984089.2),(59 999035.2),(60 997160.2),(61 986586.06),(62 992632.9),(63 995504.7),(64 994318.25),(65 1004044.4),(66 976396.5),(67 988774.4),(68 983932.4),(69 978256.9),(70 990498.7),(71 967891.4),(72 972581.56),(73 985923.8),(74 982072.06),(75 981527.56),(76 979994.6),(77 977995.1),(78 970121.56),(79 977103.6),
(1 651395.7),(2 729225.5),(3 758876.3),(4 794469.3),(5 837481.4),(6 894952.25),(7 918328.44),(8 934195.1),(9 957491.94),(10 962123.94),(11 949427.06),(12 983305.75),(13 966076.8),(14 978808.06),(15 957632.7),(16 945718.6),(17 945374.8),(18 935325.8),(19 945220.2),(20 945144.3),(21 936996.94),(22 952362.75),(23 933673.1),(24 944970),(25 942682.1),(26 953296.25),(27 955462.3),(28 956931.1),(29 962297.9),(30 956189.1),(31 949003.6),(32 957951.7),(33 961113.6),(34 961557.56),(35 959816.44),(36 958071.75),(37 967573.4),(38 955884.4),(39 954047.56),(40 956996.56),(41 948234.2),(42 965723.2),(43 956109.1),(44 947042.4),(45 954834.4),(46 951168.06),(47 959202.1),(48 950990.56),(49 941374.5),(50 958346.9),(51 956167.75),(52 952398),(53 944417.94),(54 946943.3),(55 961361),(56 958586.2),(57 959211.7),(58 963106.9),(59 948765.06),(60 959964.56),(61 951706.75),(62 968930.7),(63 964734.9),(64 951682.7),(65 958763.9),(66 940382.3),(67 946836.4),(68 937765.06),(69 947396.56),(70 944440),(71 938796.44),(72 941297.94),(73 956423.25),(74 948988.06),(75 939271),(76 931789.3),(77 942247.44),(78 942355.6),(79 949690),
(1 622097),(2 695127.06),(3 715214.56),(4 755756.25),(5 776015.3),(6 829327.3),(7 856169.44),(8 872699.9),(9 875846.1),(10 879430),(11 873036.06),(12 883084.25),(13 877489.5),(14 869758.1),(15 853721.56),(16 872865.9),(17 863323.2),(18 840497.44),(19 861959.8),(20 849319.44),(21 845911.44),(22 852373.7),(23 864803.5),(24 864573.3),(25 871630.9),(26 866707.94),(27 868029.06),(28 853626.06),(29 888682.44),(30 886321.44),(31 868724.94),(32 876585.7),(33 884632.06),(34 894905.1),(35 875556.75),(36 876352.94),(37 888313.7),(38 872683.75),(39 874936.2),(40 877319.94),(41 884809.4),(42 882694.44),(43 883036.8),(44 884751.4),(45 892046.1),(46 905945.7),(47 904176.8),(48 892537.25),(49 890528.3),(50 903745.44),(51 902905.9),(52 895890.75),(53 894190.6),(54 887995.5),(55 898548.5),(56 903517.7),(57 902208.94),(58 897379.94),(59 886325.9),(60 904039.2),(61 904533.3),(62 907196.7),(63 906190.1),(64 890796.4),(65 896168),(66 897994.94),(67 907801),(68 901182.8),(69 906852.1),(70 899019.5),(71 899831.44),(72 899035.2),(73 909343.2),(74 904807.6),(75 902045.44),(76 891438.1),(77 893553.9),(78 902080),(79 903842.6),
(1 595279.1),(2 656555.56),(3 680392.44),(4 721495.1),(5 741501.6),(6 783695.1),(7 815943.8),(8 832348.44),(9 840447.2),(10 835882.44),(11 840858.2),(12 843050.3),(13 834503.44),(14 828475.25),(15 813740),(16 833454.9),(17 819176.9),(18 806881.3),(19 828252.9),(20 819349.7),(21 828237.9),(22 835695.5),(23 836372.25),(24 846334.5),(25 846523.1),(26 847658.44),(27 850807.8),(28 845095.2),(29 869589.9),(30 854200.8),(31 851820.06),(32 858173.8),(33 856782.4),(34 860546.3),(35 847138.44),(36 852101.56),(37 856797.4),(38 843302.2),(39 845912.2),(40 846750.2),(41 853899.7),(42 848760.8),(43 848136.56),(44 856857.94),(45 871451.2),(46 875475.8),(47 876113.06),(48 865923.8),(49 866328.44),(50 865100.56),(51 878610.6),(52 871997),(53 865030.5),(54 864379.56),(55 857866.06),(56 878253.4),(57 876503.2),(58 871131),(59 858924.3),(60 869161.1),(61 874477.25),(62 872584.5),(63 876071),(64 863091.75),(65 867120),(66 865611.44),(67 876791.7),(68 872955.94),(69 876821.56),(70 885754.7),(71 877574.06),(72 874285.25),(73 879318.4),(74 870305.7),(75 876918.2),(76 874129.5),(77 865839.56),(78 860003.4),(79 878261.5),
