1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,512.5,513.5,514.5,515.5,516.5,517.5,518.5,519.5,520.5,521.5,522.5,523.5,524.5,525.5,526.5,527.5,528.5,529.5,530.5,531.5,532.5,533.5,534.5,535.5,536.5,537.5,538.5,539.5,540.5,541.5,542.5,543.5,544.5,545.5,546.5,547.5,548.5,549.5,550.5,551.5,552.5,553.5,554.5,555.5,556.5,557.5,558.5,559.5,560.5,561.5,562.5,563.5,564.5,565.5,566.5,567.5,568.5,569.5,570.5,571.5,572.5,573.5,574.5,575.5,576.5,577.5,578.5,579.5,580.5,581.5,582.5,583.5,584.5,585.5,586.5,587.5,588.5,589.5,590.5,591.5,592.5,593.5,594.5,595.5,596.5,597.5,598.5,599.5,600.5,601.5,602.5,603.5,604.5,605.5,606.5,607.5,608.5,609.5,610.5,611.5,612.5,613.5,614.5,615.5,616.5,617.5,618.5,619.5,620.5,621.5,622.5,623.5,624.5,625.5,626.5,627.5,628.5,629.5,630.5,631.5,632.5,633.5,634.5,635.5,636.5,637.5,638.5,639.5,
(1 119467670),(2 296401500),(3 473084060),(4 612763260),(5 659168500),(6 721672500),(7 809286460),(8 931162700),(9 1048296640),(10 1159559300),(11 1199090300),(12 1171195600),(13 1132045300),(14 1077280800),(15 1067867840),(16 1040922940),(17 1021419700),(18 987962100),(19 948316500),(20 963620160),(21 972183900),(22 1017623550),(23 1065721540),(24 1074092200),(25 1074152100),(26 1018489150),(27 962340800),(28 951177700),(29 976356160),(30 1005369660),(31 1013963500),(32 960669250),(33 872521400),(34 851459400),(35 862708200),(36 931130700),(37 1036048830),(38 1072541440),(39 1069157570),(40 1037957900),(41 1035873800),(42 1079701100),(43 1187577900),(44 1281914800),(45 1276139400),(46 1255028600),(47 1161280500),(48 1079282700),(49 1034422600),(50 1015816400),(51 993924100),(52 928193600),(53 876319200),(54 805511740),(55 792316100),(56 843595000),(57 908461900),(58 1030699800),(59 1103443100),(60 1136161400),(61 1137284500),(62 1094861700),(63 1095827100),(64 1053140000),(65 1051742000),(66 1035738900),(67 1003401200),(68 1008541500),(69 1064329660),(70 1194039600),(71 1309713200),(72 1395872500),(73 1380881700),(74 1334224300),(75 1301147100),(76 1259141100),(77 1230045600),(78 1200388000),(79 1162787200),
(1 215996.58),(2 227280.56),(3 235874.66),(4 239494.53),(5 246074.44),(6 249699.53),(7 247915.08),(8 241725.72),(9 256370.58),(10 250564.56),(11 256875.94),(12 252390.83),(13 254367.25),(14 252886.8),(15 257328.94),(16 254722.88),(17 258127.42),(18 253599.67),(19 257671.38),(20 257179.25),(21 260329.88),(22 261223.22),(23 263176.56),(24 268294.1),(25 269139.28),(26 271032.06),(27 268589.28),(28 268470.22),(29 270719.9),(30 269812.16),(31 266443.28),(32 265033.4),(33 267788.25),(34 268094.03),(35 269406.03),(36 271283.38),(37 274127.66),(38 273756.25),(39 272478.03),(40 278188.25),(41 274353.22),(42 282401.63),(43 278259.75),(44 285286.75),(45 284647.63),(46 283661.34),(47 282599.44),(48 287178.53),(49 286238.34),(50 284114.53),(51 283898.84),(52 289423.22),(53 286387.03),(54 288477.66),(55 286777.78),(56 287903.66),(57 290875.97),(58 290896.44),(59 289773.56),(60 288850.88),(61 290498.34),(62 291074.6),(63 291374.6),(64 284479.88),(65 287979.8),(66 293505),(67 294200.25),(68 288551.94),(69 302916.13),(70 297968.7),(71 296789.06),(72 300995.16),(73 295676.9),(74 302760.72),(75 297327.1),(76 299398.78),(77 304272.3),(78 304808.38),(79 301061.28),
(1 213140.14),(2 225158.13),(3 236472.1),(4 235403.58),(5 236136.66),(6 243640.88),(7 246380.13),(8 241878.84),(9 246949.64),(10 246977.42),(11 252491.84),(12 248386.27),(13 246780.1),(14 244354.53),(15 246806.31),(16 251766.92),(17 246524.6),(18 251603.83),(19 249021.52),(20 251202.4),(21 258051.94),(22 257149.05),(23 256910.75),(24 259993.72),(25 266204.25),(26 261416.73),(27 262797.2),(28 260200.66),(29 261650.27),(30 261331.1),(31 258954.31),(32 258895.75),(33 261412.16),(34 262077.4),(35 265035.97),(36 263886.28),(37 269007.4),(38 269168.84),(39 264156.1),(40 267627.66),(41 264549.44),(42 270435.84),(43 274151.6),(44 274221.3),(45 277819.47),(46 273836.47),(47 274928.3),(48 278128.13),(49 274363.66),(50 275393.78),(51 272359.75),(52 279003.63),(53 279936.63),(54 280357.97),(55 274275.75),(56 277310.34),(57 285350.56),(58 275917.34),(59 280755.22),(60 280393.2),(61 275961.75),(62 276601.25),(63 277301.63),(64 279846.03),(65 276895.38),(66 282329.25),(67 283896.75),(68 280297.38),(69 287715.56),(70 287322.1),(71 280153.1),(72 289789.88),(73 287344.13),(74 285247.13),(75 286088.2),(76 289293.34),(77 291384.6),(78 289311.72),(79 284257.44),
(1 206699.38),(2 219445.3),(3 229136.63),(4 231343.39),(5 230373.36),(6 238334.88),(7 244942.03),(8 238920.53),(9 240937.77),(10 245854.64),(11 249789.39),(12 247455.61),(13 247106.52),(14 245285.53),(15 247647.83),(16 246987.88),(17 248026.9),(18 251850.61),(19 247802.58),(20 251874.4),(21 254276.83),(22 255928.98),(23 261564.33),(24 257984.3),(25 260295.25),(26 261192.69),(27 260165.19),(28 262890.38),(29 267895.47),(30 259594.89),(31 260746.94),(32 261896.17),(33 261666.25),(34 261528.03),(35 267930.25),(36 270635.63),(37 273985.1),(38 272177.56),(39 272984.47),(40 270044.6),(41 275218.47),(42 277188.6),(43 281056.06),(44 280017.2),(45 281957.88),(46 276758.13),(47 279824.16),(48 285480.2),(49 280866.5),(50 279167.44),(51 280551),(52 278883.5),(53 277267.84),(54 280300.72),(55 281219.63),(56 286852.66),(57 283872.78),(58 282247.5),(59 281732.06),(60 282498.88),(61 278784.53),(62 285684.75),(63 282920.56),(64 284729.84),(65 285182.84),(66 287050.44),(67 284221.03),(68 290004.8),(69 287107.66),(70 293422.7),(71 288851.56),(72 288514.72),(73 295193.28),(74 290479.1),(75 290768.63),(76 292101.9),(77 292818.34),(78 293215.34),(79 292594.38),
(1 199111.11),(2 218955.83),(3 225524.75),(4 223322.47),(5 222827.4),(6 228514.52),(7 240430.3),(8 235953.64),(9 237402.3),(10 240940.34),(11 243598.8),(12 240538.14),(13 240858.36),(14 243962.23),(15 246736.89),(16 247488.58),(17 248113.83),(18 250668.17),(19 251255.1),(20 254518.97),(21 253739.48),(22 258830.11),(23 263025.4),(24 262223.38),(25 264634.4),(26 263675),(27 267826.72),(28 269460.66),(29 269230.28),(30 267618.72),(31 271023.47),(32 273483.06),(33 271324.66),(34 272624.7),(35 271831),(36 277308.3),(37 278380.13),(38 278954.44),(39 281364.94),(40 280569.03),(41 285893.28),(42 288474.56),(43 289381.34),(44 291779.47),(45 290388.22),(46 293110.44),(47 294342.3),(48 295383.6),(49 293592.53),(50 290616.88),(51 289834.4),(52 292502.63),(53 290147.03),(54 291650.53),(55 293360.28),(56 301995),(57 297754.88),(58 296508.6),(59 295946.94),(60 291953.9),(61 290256),(62 291872.13),(63 289860),(64 295702.72),(65 298402),(66 293060.88),(67 298507.53),(68 294520.78),(69 294232),(70 301781.1),(71 299853),(72 302820.88),(73 305762.7),(74 302530.88),(75 303023.34),(76 306498.16),(77 301437.66),(78 305605.7),(79 309850.38),
(1 188547.8),(2 208840.4),(3 217398.78),(4 217563.92),(5 214865.34),(6 223744.92),(7 228291.66),(8 230026.05),(9 229125.2),(10 234616.89),(11 240819.5),(12 236778.88),(13 233061.05),(14 235780.88),(15 236873.66),(16 241832.75),(17 241914.31),(18 244325.81),(19 245622.55),(20 244787.88),(21 245300.6),(22 250568.39),(23 252024.95),(24 256847.75),(25 252661.22),(26 255768.97),(27 262546.6),(28 258984.28),(29 257705.81),(30 260020.33),(31 262008.25),(32 262156.9),(33 263133.7),(34 262736.44),(35 263969.38),(36 268980.88),(37 268605.22),(38 271389.03),(39 273355.6),(40 271926.06),(41 275741.8),(42 281810.84),(43 280497.97),(44 282798.2),(45 284800.53),(46 289330.4),(47 290296.53),(48 287245.38),(49 285310.88),(50 281409.78),(51 285781.72),(52 288997.53),(53 287792.03),(54 288669.06),(55 288365.4),(56 294323),(57 293764.22),(58 286736.03),(59 290495.88),(60 287031.47),(61 287588.13),(62 286201.2),(63 282596.78),(64 283237.66),(65 289396.78),(66 292345.34),(67 294060.66),(68 289735.5),(69 293055.03),(70 295685.97),(71 291543.84),(72 297248.5),(73 292899.75),(74 297929.4),(75 293970.16),(76 300830.78),(77 301169.72),(78 300553.47),(79 301433.56),
(1 172398.47),(2 190597.78),(3 201091.67),(4 203016.27),(5 199739.42),(6 206623.25),(7 208555.39),(8 212047.34),(9 215716.17),(10 221962.7),(11 221102.16),(12 222860.08),(13 218515.53),(14 217095.11),(15 217529.06),(16 220530.97),(17 219898.42),(18 227067.8),(19 230605.95),(20 227458.38),(21 226569.1),(22 230232.08),(23 232693.42),(24 238694.14),(25 237092.9),(26 237900.47),(27 238963.78),(28 241460.7),(29 242649.47),(30 243388.17),(31 244182.02),(32 243094.16),(33 246400.1),(34 245857.58),(35 244934.08),(36 249112.25),(37 248616.56),(38 251842.52),(39 255526.86),(40 253901.5),(41 257603.89),(42 259761.17),(43 256447.56),(44 260976.23),(45 262666.66),(46 264381.78),(47 266410.6),(48 262829.4),(49 263674.94),(50 262741.9),(51 266784.53),(52 265318.2),(53 268966.6),(54 266753.78),(55 266899.56),(56 268935.75),(57 270897.78),(58 266531.4),(59 265781.84),(60 265143.88),(61 265952.9),(62 265220.28),(63 261010.16),(64 261490),(65 267584.2),(66 268450.16),(67 267435.88),(68 269028.3),(69 270642.97),(70 271576.03),(71 269809.75),(72 273398.4),(73 267394.3),(74 273601.47),(75 269151.1),(76 273567.66),(77 277796.13),(78 279724.1),(79 283878.22),
(1 170362.56),(2 190287.92),(3 199889.58),(4 202847.92),(5 200183.16),(6 207020.53),(7 207873.98),(8 210259.47),(9 212132.53),(10 220453.53),(11 218899.22),(12 219564.14),(13 219367.23),(14 216410.84),(15 218011.52),(16 219375.16),(17 222299.73),(18 224865.89),(19 229144.27),(20 224993.73),(21 225641.02),(22 226463.34),(23 230092.8),(24 236462.39),(25 233938.47),(26 239591.73),(27 236049.33),(28 237329.53),(29 236569.9),(30 237770.05),(31 236687.02),(32 236987.4),(33 242596.25),(34 242742.53),(35 243633.84),(36 246700.61),(37 246114.89),(38 245919.97),(39 249201.06),(40 249477.81),(41 253605.42),(42 255243.3),(43 254543.16),(44 254693.78),(45 257151.17),(46 257186.02),(47 259280.23),(48 260026.33),(49 259774.33),(50 256930.75),(51 258686.14),(52 255740.33),(53 259008.27),(54 258108.11),(55 257354.61),(56 258198.28),(57 260687.42),(58 259402.14),(59 258627.97),(60 257857.45),(61 255957.83),(62 256857.84),(63 257582.73),(64 256100.67),(65 261536.36),(66 261537.19),(67 263456.72),(68 260719.67),(69 259797.45),(70 260375.44),(71 261399.98),(72 262979.16),(73 260227),(74 263833.06),(75 263215.88),(76 264622.4),(77 266145.1),(78 268985.16),(79 270447.06),
(1 168321.8),(2 185400.88),(3 191413.13),(4 193369.67),(5 192860.86),(6 200208.05),(7 198390.44),(8 198018.83),(9 203657.97),(10 206852.31),(11 208653.2),(12 204795.17),(13 207117.1),(14 208346.39),(15 206535.34),(16 210616.64),(17 211109.39),(18 210064.94),(19 213491.64),(20 213856.47),(21 216064.33),(22 217171.3),(23 217613.72),(24 223400.94),(25 217745.6),(26 221827.69),(27 221443.03),(28 223769.1),(29 225629.66),(30 221715.38),(31 222339.55),(32 224287.23),(33 224697.63),(34 228315.45),(35 227269.45),(36 229352.11),(37 230327.6),(38 230219.28),(39 235255.9),(40 232763.84),(41 236208),(42 235391.28),(43 238282.05),(44 237527.98),(45 237907.56),(46 238965.77),(47 239055.77),(48 242153.69),(49 240375.4),(50 241677.7),(51 243453.84),(52 242463.53),(53 242010.06),(54 243888.27),(55 243659.63),(56 241461.19),(57 247898.66),(58 241547.64),(59 243554.9),(60 242944.31),(61 240074.61),(62 243132.52),(63 240814.25),(64 245757.42),(65 248029.98),(66 246616.06),(67 246783.28),(68 249666.13),(69 251696.53),(70 250807.03),(71 247144.94),(72 252417.7),(73 249324.5),(74 250554.47),(75 251984.98),(76 252934.97),(77 254785.6),(78 253845.44),(79 256208.31),
(1 162939.81),(2 180818.94),(3 185936.31),(4 189795.22),(5 188156.19),(6 194160.38),(7 194252.11),(8 196110),(9 200259.23),(10 199570.13),(11 201241.47),(12 196032.33),(13 200149.56),(14 202955.23),(15 200190.92),(16 203434.19),(17 201236.56),(18 200001.64),(19 202354.81),(20 206200.67),(21 209205.7),(22 209419.48),(23 212639.66),(24 214625.75),(25 213917.67),(26 211625.1),(27 213768.17),(28 216123.83),(29 215043.05),(30 211781.17),(31 213945.95),(32 214161.42),(33 216374.34),(34 217728.98),(35 217913.94),(36 217753.22),(37 218347.27),(38 218330.5),(39 223271.81),(40 223903.28),(41 223513.61),(42 223831.23),(43 226445.22),(44 227521.73),(45 227799.45),(46 227493.11),(47 231985.52),(48 229088.22),(49 229858.2),(50 230408.17),(51 229625.61),(52 227353.23),(53 230453.13),(54 234477.06),(55 227496.3),(56 231141.98),(57 234562.25),(58 229952.19),(59 232229.64),(60 231997.98),(61 230851),(62 231542.81),(63 229529.45),(64 229207.28),(65 233890.44),(66 235774),(67 230904.58),(68 239822.22),(69 239456.03),(70 241816.8),(71 235721.13),(72 239389.06),(73 237959.67),(74 238489.98),(75 239134.08),(76 240255.2),(77 244596.66),(78 243952.69),(79 244983.88),
(1 153566.17),(2 168913.38),(3 174254.75),(4 176562.75),(5 176609.72),(6 181340.77),(7 183874.31),(8 184757.03),(9 186637.5),(10 189218.45),(11 189559.36),(12 188308.56),(13 188552.56),(14 189005.42),(15 189054.5),(16 192724.86),(17 192796.14),(18 195541.28),(19 192798.77),(20 197082.44),(21 196596.8),(22 195944.19),(23 201035.22),(24 199960.61),(25 204944.48),(26 201393.16),(27 202584.1),(28 206922.5),(29 206209.13),(30 202501.16),(31 203913.39),(32 205586.56),(33 203345.84),(34 207749.47),(35 207300.63),(36 209499.64),(37 210329.72),(38 210227.66),(39 212602.44),(40 213338.03),(41 215101.31),(42 217210.89),(43 215020.84),(44 216752.27),(45 216196.45),(46 218516.92),(47 223616.5),(48 224007.7),(49 221432.16),(50 217570.72),(51 219417.81),(52 219627.73),(53 223787.94),(54 219728.06),(55 218717.56),(56 221713.83),(57 221014.9),(58 222427.02),(59 222213.7),(60 221446.33),(61 223488.1),(62 217964.67),(63 221730.86),(64 219834),(65 222519),(66 227867.95),(67 222095.42),(68 228158.84),(69 227817.81),(70 231066.28),(71 227869.47),(72 231444.45),(73 229046.94),(74 230633.17),(75 227561.94),(76 231344.4),(77 232158.06),(78 233931.58),(79 232906.33),
(1 144610.97),(2 157178.95),(3 161378.83),(4 163357.05),(5 164549.61),(6 168402.06),(7 169914.47),(8 168592.48),(9 172259.58),(10 173532.83),(11 172765.16),(12 174087.13),(13 173066.03),(14 173650.31),(15 174912.17),(16 176167.58),(17 179420.45),(18 179811.5),(19 178726.63),(20 181070.11),(21 176512.7),(22 178475.1),(23 181802.47),(24 181174.16),(25 184582.84),(26 184129.06),(27 184407.02),(28 188011.75),(29 187639.48),(30 183526.64),(31 186768.97),(32 186567.55),(33 187471.83),(34 190724.56),(35 189601.61),(36 186928.23),(37 193247.9),(38 194137.19),(39 190588.89),(40 192978.9),(41 195630.98),(42 194981.55),(43 192909.16),(44 195123.69),(45 196780.77),(46 199441.58),(47 198982.19),(48 202642.9),(49 199694.73),(50 199601.06),(51 199479.55),(52 201187.63),(53 202154.14),(54 199930.67),(55 199649.89),(56 202590.77),(57 200029.28),(58 202945.27),(59 203029.88),(60 202442.78),(61 202745.3),(62 200865.03),(63 202219.9),(64 201555.56),(65 202391.5),(66 205607.78),(67 203781.44),(68 206037.23),(69 209084.88),(70 209449.19),(71 207891.44),(72 208422.69),(73 209977.86),(74 209875.03),(75 209863.42),(76 212663.31),(77 214874.9),(78 213657.31),(79 211928.48),
(1 139359.5),(2 154337.8),(3 159885.13),(4 162968.84),(5 163369.28),(6 162600.3),(7 165758.55),(8 165932.9),(9 168382.17),(10 172533.72),(11 172313.98),(12 173332.2),(13 175306.08),(14 172529.88),(15 173968.42),(16 173544.97),(17 174534.83),(18 176782.11),(19 178269.36),(20 180414.64),(21 176385.89),(22 178797.47),(23 182803.78),(24 180885.75),(25 182590.89),(26 185739.08),(27 185732.56),(28 189624.66),(29 188653.58),(30 186733.52),(31 186001.39),(32 187022.38),(33 186719.78),(34 190708.64),(35 189140.69),(36 189363.88),(37 192940.05),(38 192883.13),(39 191297.86),(40 192371.81),(41 193908.6),(42 193593.67),(43 196582.28),(44 196785.58),(45 201253.95),(46 197690.8),(47 198495.23),(48 201892.83),(49 203369.56),(50 201273.36),(51 202167.94),(52 200613.97),(53 203845.75),(54 203236.22),(55 204532.22),(56 207564.67),(57 204019.78),(58 205030.92),(59 202681.03),(60 204852.81),(61 205344.4),(62 205548.72),(63 205159.25),(64 204304.73),(65 200674.81),(66 207914.39),(67 206607.19),(68 207792.84),(69 210986.69),(70 209560.06),(71 211643.5),(72 210280.38),(73 208237.55),(74 209260.11),(75 214077.48),(76 214513.34),(77 214244.97),(78 215469.28),(79 214484.52),
(1 135172.42),(2 152280.6),(3 155670.19),(4 158943.84),(5 158151.45),(6 157512.5),(7 161121.2),(8 162903.8),(9 164299),(10 168138.33),(11 166738.36),(12 165245.34),(13 167454.2),(14 167726.95),(15 169597.19),(16 168106.56),(17 168746.52),(18 171091.44),(19 172169.17),(20 172341.52),(21 172703.55),(22 173017.02),(23 174488.39),(24 176436.38),(25 177913.94),(26 177889.27),(27 178422.69),(28 179724.61),(29 180883.58),(30 180965.36),(31 179934.2),(32 178337.6),(33 179521.67),(34 182708.73),(35 183142.86),(36 183978.03),(37 184816.8),(38 185370.03),(39 185081.55),(40 186129.31),(41 183985.34),(42 185529.6),(43 189298.9),(44 188595.61),(45 191057.7),(46 190296.06),(47 190188.14),(48 192484.73),(49 192636.53),(50 191556.95),(51 194197.34),(52 192296.2),(53 195792.61),(54 194313.8),(55 194594.31),(56 197477.34),(57 195895.8),(58 196032.8),(59 193337.19),(60 195022.11),(61 195465.6),(62 195548.84),(63 192494.27),(64 192321.31),(65 191131.53),(66 197058.2),(67 197663.05),(68 197170.56),(69 198177.02),(70 199498.23),(71 198127.47),(72 199901.73),(73 197747.8),(74 198085.11),(75 200964.11),(76 201010.1),(77 203672.13),(78 204582.73),(79 202524.73),
(1 131748.11),(2 148525.95),(3 154827.2),(4 157503.19),(5 155199.13),(6 156203.6),(7 160253.73),(8 162536.92),(9 166139.94),(10 166264.42),(11 165315.66),(12 166375.4),(13 165631.39),(14 168051.6),(15 170743.56),(16 171368.38),(17 171797.31),(18 169772.42),(19 170696.81),(20 170639.5),(21 172208.02),(22 174592.47),(23 175708.14),(24 179344.72),(25 177798.69),(26 178734.7),(27 180853.3),(28 179333.73),(29 181336.02),(30 183166.83),(31 181968.94),(32 182078.77),(33 183124.14),(34 186775.55),(35 186647.02),(36 186738.5),(37 190240.1),(38 190459.55),(39 188801.53),(40 189030.61),(41 188142.1),(42 190599.9),(43 192956.36),(44 193367.14),(45 195296.9),(46 192509.06),(47 194053.7),(48 193745.73),(49 194714.28),(50 196526.31),(51 196634.55),(52 195840.19),(53 197432),(54 194801.4),(55 196634.08),(56 199144.05),(57 199487.97),(58 196643.77),(59 195433.97),(60 196142.81),(61 192653.47),(62 195104.28),(63 194643.97),(64 195946.08),(65 195502.14),(66 198639.31),(67 199240.86),(68 202925.69),(69 202349.86),(70 205106.94),(71 203479),(72 201895.9),(73 202617.3),(74 202874.31),(75 203585.53),(76 206056.13),(77 207672.89),(78 207566.13),(79 204838.17),
(1 122865.13),(2 140555.28),(3 146535.94),(4 150487.02),(5 153030.72),(6 154150.27),(7 156495.92),(8 159924.14),(9 162539.06),(10 162774.3),(11 164431.42),(12 164090.52),(13 163386.08),(14 165369.36),(15 167600.84),(16 168702.84),(17 169815.56),(18 170667.08),(19 169879.06),(20 172385.47),(21 173459.11),(22 175138.77),(23 179249.52),(24 180308.48),(25 179986.77),(26 181391.64),(27 182507.8),(28 182007.97),(29 185703.98),(30 187002.33),(31 186750.22),(32 190304.64),(33 191599.84),(34 193689.63),(35 193550.81),(36 192073.8),(37 196141.23),(38 195272.28),(39 196733.77),(40 195584.03),(41 197507),(42 198147.73),(43 199931.94),(44 199992),(45 201157.73),(46 202769.03),(47 202290.55),(48 201102.27),(49 202895.1),(50 204947.13),(51 204526),(52 205914.6),(53 205186.94),(54 204830.02),(55 206961),(56 207738.08),(57 206152.27),(58 206242.17),(59 205345.75),(60 202036.47),(61 201492.45),(62 204268.88),(63 200730.25),(64 199723.56),(65 202040.27),(66 204621.27),(67 205892.27),(68 208605.02),(69 210833.42),(70 212624.8),(71 212715.06),(72 209096),(73 211008.64),(74 213601.42),(75 209503.05),(76 213372.38),(77 214721.5),(78 214023.23),(79 214434.14),
(1 120407.805),(2 138009.4),(3 144505.58),(4 146843.56),(5 149862.67),(6 150698.56),(7 154219.45),(8 158813.22),(9 160474.39),(10 162481.55),(11 160686.33),(12 161806.13),(13 159806.92),(14 161411.5),(15 163926.78),(16 166115.78),(17 167721),(18 166908.83),(19 168809.98),(20 168686.97),(21 171339.03),(22 172832.23),(23 176893.27),(24 178344.05),(25 178368.64),(26 178742.03),(27 180731.9),(28 178783.45),(29 183185.17),(30 182629.73),(31 185169.55),(32 187462.66),(33 188117.42),(34 191163.92),(35 190543.89),(36 192544.89),(37 194041),(38 192728.13),(39 193498.8),(40 194378.78),(41 195386.06),(42 195906.42),(43 197758.1),(44 198526.75),(45 201301.81),(46 202177.23),(47 202550.77),(48 201796.39),(49 201976.86),(50 203663.98),(51 206218.84),(52 205963.02),(53 202374.63),(54 203923),(55 208034.78),(56 208716.27),(57 205735.98),(58 205365.98),(59 204849.73),(60 202003.17),(61 201332.92),(62 202259.58),(63 199228.1),(64 198441.34),(65 201015.36),(66 202670.81),(67 202598.27),(68 206341.75),(69 208728.45),(70 209915.78),(71 212996.89),(72 209341.92),(73 209165.48),(74 210997.34),(75 208698.14),(76 211375.25),(77 210650.89),(78 212239.6),(79 213881.64),
(1 115615.65),(2 132718.6),(3 141525),(4 142215.77),(5 145007.5),(6 148285.56),(7 151666.39),(8 155200.75),(9 156123.84),(10 158116.03),(11 158562.48),(12 160432.98),(13 159615.05),(14 158743.31),(15 160096.58),(16 164103.6),(17 164381.77),(18 163084.34),(19 164071.25),(20 164132.8),(21 167418.86),(22 168993.42),(23 172329.13),(24 173369.55),(25 175667.1),(26 174576.05),(27 175315.4),(28 175312.22),(29 179249.39),(30 179664.88),(31 180499.94),(32 181960.7),(33 182431.39),(34 185898.66),(35 185705.34),(36 187846.77),(37 190381.64),(38 189938.11),(39 189723.17),(40 189067.27),(41 191383.1),(42 193869.61),(43 196517.06),(44 198575.5),(45 200677.83),(46 200521.84),(47 202432.33),(48 199854.36),(49 201771.58),(50 200393),(51 201063.83),(52 202188.83),(53 200537.08),(54 199056.25),(55 203235.77),(56 201389.3),(57 203552.84),(58 201288),(59 200602.8),(60 198432.02),(61 199384.39),(62 199696.55),(63 199284.98),(64 198428.16),(65 199307.05),(66 202249.64),(67 203132.33),(68 206806.56),(69 208512.44),(70 208291.97),(71 212783.73),(72 208231.45),(73 208716.86),(74 207299.25),(75 206883.95),(76 211098.16),(77 208929.61),(78 210143.48),(79 210626.2),
