q, (a, b, c)
1.5, (-1409170948445.9978, 1263766.8666017402, 1409163709215.0598)
2.5, (-147605857.2826168, 215.25642724211076, 145608694.32674864)
3.5, (-72212367.14719638, 42.727593642946275, 64758558.683127634)
4.5, (-314769092.79198945, 275.8309752467612, 309782807.91216743)
5.5, (-55377821.084897675, 26.58065997555232, 46915622.70801039)
6.5, (-49695745.72933137, 9.698454515061265, 35929215.44065162)
7.5, (-57681466.50074309, 6.166957519430052, 37897334.349364735)
8.5, (-52951892.99904786, 8.550914819331497, 39967977.425068766)
9.5, (-29412084.788105547, 17.213475758878854, 26929582.21284268)
10.5, (-24817504.314173, 11.867743252693245, 20350208.347004626)
11.5, (-23262239.07618762, 8.911835916504343, 17087600.70105738)
12.5, (-18895029.91086647, 10.51388506764729, 15414980.314687299)
13.5, (-18463324.060364883, 12.992965200450511, 15756576.04521736)
14.5, (-15866630.321249261, 18.558110431900108, 15653070.98335301)
15.5, (-10494657.9881223, 7.161021961951477, 9336462.214025518)
16.5, (-10117228.949126538, 6.659721292718607, 8128930.030085063)
17.5, (-8222048.886561881, 13.709506040644786, 7823129.497395417)
18.5, (-5976298.695933228, 12.854857341293974, 5861567.990789938)
19.5, (-5642204.248830614, 10.297039113867601, 5422631.316906357)
20.5, (-5679713.426242039, 6.737387568002837, 4692784.893312212)
21.5, (-5373836.971428559, 8.186023470395517, 4897701.973810035)
22.5, (-5742095.427263537, 4.4280994658543085, 4472688.84495757)
23.5, (-2888427.0093933414, 16.415836393878138, 3873699.4399869572)
24.5, (-3896178.8447751943, 6.665626349389838, 3424922.5279406877)
25.5, (-3076653.7701197425, 7.354983206042987, 2910732.259804493)
26.5, (-2557521.8418134716, 15.094139353139505, 3075839.6493136906)
27.5, (-2305456.982299218, 12.523523168280768, 2758408.379625316)
28.5, (-2437683.5304059735, 44.05024968730881, 3337288.4970337925)
29.5, (-1934151.7870896764, 25.97398006503301, 2820583.764050661)
30.5, (-2078314.6913420404, 8.91885760480799, 2270478.751886032)
31.5, (-2062710.8551064047, 7.193392614609045, 2080742.7250105736)
32.5, (-2087292.436682347, 6.789794213995861, 2082532.4535711189)
33.5, (-1465895.8847786535, 23.691323780852677, 2074854.9339211588)
34.5, (-1492235.734474003, 27.95305568411062, 2184987.2048948123)
35.5, (-1135344.1139361141, 21.61531886747558, 1722174.6941461065)
36.5, (-1099478.2558804746, 23.19739676017032, 1620830.465473975)
37.5, (-1006090.6577969324, 22.750804596028907, 1442925.672233598)
38.5, (-1245334.4473354747, 36.000691186223214, 1719174.6102046294)
39.5, (-1223797.577164792, 33.04415035451327, 1619712.2756698932)
40.5, (-900831.4978236381, 30.01058908464783, 1321400.7190385251)
41.5, (-1099099.2826110253, 71.1471283607893, 1643425.5621691586)
42.5, (-821326.0600396685, 28.025070991377177, 1223033.5053107068)
43.5, (-728240.0512233948, 25.71914007494921, 1139695.395998866)
44.5, (-689225.9107740346, 33.49663084392865, 1070429.7965369716)
45.5, (-844863.8062775813, 37.864223814508875, 1178458.8448391214)
46.5, (-715028.9528779718, 23.409700032137238, 978227.8008656383)
47.5, (-826020.3215230127, 45.13747829695394, 1165531.730847123)
48.5, (-617203.4346093014, 46.1247795434483, 979786.8372541174)
49.5, (-668843.6407529396, 45.560962270875855, 997997.1303307327)
50.5, (-885778.1750660444, 75.81389582387453, 1205419.5682319778)
51.5, (-681090.7410998312, 42.22693731027594, 945215.9111120173)
52.5, (-548815.5648435893, 32.15492699816016, 789838.1430731599)
53.5, (-544151.3036357935, 34.503682572750634, 770700.047141)
54.5, (-553701.7676110554, 54.70563936948301, 810535.7754907892)
55.5, (-477327.55762145645, 40.4732044270611, 743139.7222613568)
56.5, (-476457.5805880285, 44.947306495724206, 712089.3563729885)
57.5, (-371522.34189356543, 32.851284716091904, 598400.003482061)
58.5, (-461319.2133031955, 49.52490258322493, 690057.9415219155)
59.5, (-387252.56477474485, 36.08906020166548, 577985.4599601747)
60.5, (-493204.3827323164, 54.681440081292884, 689783.2561792872)
61.5, (-420594.32612981694, 37.571024216319685, 587685.0682561969)
62.5, (-355834.809163311, 39.3153410578317, 533713.4822064054)
63.5, (-354517.76975842216, 32.903356583752284, 514433.7470381234)
64.5, (-354280.55284574, 37.3658495770231, 521100.8308492259)
65.5, (-413212.5692261583, 45.457658203196075, 565056.9868448044)
66.5, (-303554.18130972714, 35.200429567097764, 444838.88426311244)
67.5, (-357270.10070156155, 40.91207688133078, 487422.67941221263)
68.5, (-289408.7863783717, 39.60080003047678, 425668.4485664058)
69.5, (-273188.5781721378, 29.380279438716183, 394180.3805060201)
70.5, (-215960.83460990788, 26.612510603492705, 347681.2892098315)
71.5, (-208681.11923532127, 25.4685469543729, 337538.4298677797)
