q, (a, b, c)
1.5, (-14990978.328197692, 200.3865779010608, 14815982.356586553)
2.5, (-41481984295.151344, 283764.72503462876, 41480631145.56951)
3.5, (-21918274604.867504, 158843.96037205931, 21917220083.99275)
4.5, (-147336592.6768465, 917.9155200523204, 146180343.4349904)
5.5, (-27808205.94500118, 173.50870993332023, 26907985.368087314)
6.5, (-13828656.780688135, 91.89061780574832, 13096288.77299914)
7.5, (-4355984.909054528, 30.42605296190679, 4009622.2753254673)
8.5, (-4329398.267124616, 33.97586915747274, 4087277.9419337343)
9.5, (-4526466.235211432, 23.118201133666744, 3908298.381082643)
10.5, (-5346839.4640085, 24.76502010504305, 4627072.841910621)
11.5, (-4198827.059596641, 23.663379821702655, 3548893.139245917)
12.5, (-3647877.9155680994, 22.476018030365356, 3182426.8511578063)
13.5, (-2728715.8922909442, 18.76535990590511, 2369234.3477352015)
14.5, (-2437876.627995389, 13.559441799033014, 1992331.1961175245)
15.5, (-2551285.0464494275, 36.42805656246644, 2638391.6452627797)
16.5, (-3083821.8638608963, 14.285138478649795, 2556173.9909223965)
17.5, (-2790789.4533592532, 13.037627349169503, 2279437.613012781)
18.5, (-2631040.3939790106, 14.01368924524925, 2256881.2372747445)
19.5, (-2229312.3354920126, 10.796466424043658, 1830317.8972942345)
20.5, (-1863340.74300041, 14.205174209367945, 1679005.9296544173)
21.5, (-1871831.8425275302, 9.862785409544575, 1569910.4644072875)
22.5, (-1533293.8633404865, 8.874715346433627, 1268842.5391098906)
23.5, (-1448405.7478621318, 7.344995671505549, 1161872.2614747891)
24.5, (-1454303.8420960067, 6.57533096731585, 1158238.7256422301)
25.5, (-1319647.177653777, 6.615734806127718, 1047144.1061578206)
26.5, (-1219578.7528512266, 8.931394961270504, 1091205.985215894)
27.5, (-1165537.4588933308, 6.585858124225164, 936460.0685655226)
28.5, (-1102296.6934483272, 6.361652982754003, 890672.0659100683)
29.5, (-975773.9523105124, 8.318156724014743, 853020.6977290047)
30.5, (-941933.3998175515, 9.535608500673996, 843101.8782605375)
31.5, (-902249.8319191241, 6.816746643619457, 746366.1144185796)
32.5, (-799282.5142610158, 9.284720204515718, 748238.5276721792)
33.5, (-751750.9554846239, 6.0629005871177295, 614599.7337317347)
34.5, (-827766.2476885339, 6.39400449382894, 685698.3487270331)
35.5, (-823177.6007760585, 6.3022119745012875, 686536.712621791)
36.5, (-808381.6282842981, 5.6489797435590825, 639954.5176721065)
37.5, (-735690.5514590212, 6.2760790322087106, 613378.884503844)
38.5, (-703268.4380611455, 5.563600500437284, 564556.8206243406)
39.5, (-653075.6364425733, 5.835011980984801, 540922.0245573706)
40.5, (-574051.2344756742, 9.166626644768687, 559165.5708885586)
41.5, (-554466.062950514, 7.4447087008321144, 511170.1020143091)
42.5, (-556814.6135415032, 6.1109415884492195, 474187.24788027594)
43.5, (-577351.7810697802, 5.002433465882258, 452626.02333734103)
44.5, (-501991.2524264744, 7.083125718947156, 450395.5180620637)
45.5, (-496761.9949390283, 5.256002668661076, 402660.2216879044)
46.5, (-491402.3276040931, 5.827162464494522, 401168.4768214654)
47.5, (-482197.3411328226, 5.635948914057998, 408211.624604733)
48.5, (-415609.9437803064, 5.568876471012592, 351955.3983137275)
49.5, (-398497.10625320807, 5.547203542167888, 338928.0834417681)
50.5, (-367559.8387476903, 6.1809368715228015, 332145.08813110605)
51.5, (-361680.9526986484, 6.1644722022132425, 323573.4478970277)
52.5, (-326750.1379330775, 7.102558032904563, 314569.0129540425)
