1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 428094180),(2 816315970),(3 1032755700),(4 1185805800),(5 1344884600),(6 1400188800),(7 1355889000),(8 1347440500),(9 1351033500),(10 1374871400),(11 1373824400),(12 1349316500),(13 1339965300),(14 1295168900),(15 1235978100),(16 1205139600),(17 1244299400),(18 1284749000),(19 1258177900),(20 1258576000),(21 1268996100),(22 1224497800),(23 1185291400),(24 1113934000),(25 1000277200),(26 979013700),(27 1095537700),(28 1222203300),(29 1336197500),(30 1425524100),(31 1456341100),(32 1400557400),(33 1328982700),(34 1310048600),(35 1291474400),(36 1228323700),(37 1140406900),(38 1165513900),(39 1194080900),(40 1204730900),(41 1275953000),(42 1299801000),(43 1327514200),(44 1316314100),(45 1265329500),(46 1262919700),(47 1256101000),(48 1263890000),(49 1250272600),(50 1169914500),(51 1097362000),(52 1002093060),(53 990527700),(54 1050564350),(55 1156003700),(56 1254720100),(57 1276948900),(58 1271838800),(59 1187136600),(60 1208293000),(61 1270073000),(62 1292735900),(63 1323766300),(64 1398689700),(65 1393980900),(66 1298284700),(67 1232001200),(68 1211395500),(69 1119997800),(70 1088112000),(71 1076352600),(72 1094220400),(73 1126454500),(74 1225035400),(75 1258436700),(76 1289377500),(77 1254851100),(78 1217695400),(79 1232728700),
(1 174695.81),(2 185792.95),(3 193053.27),(4 192616.23),(5 194657.14),(6 192273.05),(7 195382.31),(8 193869.2),(9 195026.36),(10 194566.52),(11 195177),(12 194647.38),(13 195586.64),(14 194898.97),(15 193561.64),(16 192475.97),(17 192381.14),(18 192785.3),(19 193110.23),(20 192940.64),(21 190615.33),(22 191434.2),(23 191299),(24 190272.4),(25 186892.42),(26 186476.88),(27 188794.89),(28 190011.14),(29 191624.34),(30 193501.22),(31 193287.08),(32 195143.34),(33 194744.28),(34 195705.8),(35 194089.61),(36 191479.56),(37 191140.17),(38 189490.31),(39 191372.14),(40 189937.13),(41 193863.88),(42 193734.52),(43 194720.23),(44 193819.11),(45 193032.58),(46 192406.9),(47 192658.45),(48 192191),(49 192749.81),(50 191520.45),(51 189902.56),(52 189449.42),(53 191542.66),(54 191716.8),(55 193610.66),(56 193599.47),(57 193765.86),(58 193007.52),(59 191931.36),(60 191668.63),(61 192317.44),(62 191266.08),(63 191615.39),(64 190054.16),(65 188577.84),(66 188436.63),(67 189473.36),(68 193204.81),(69 190365.11),(70 190633.45),(71 188397.95),(72 186411.72),(73 184854.72),(74 188451.77),(75 190468.52),(76 191316.1),(77 189688.28),(78 190348.98),(79 192776.83),
(1 168429.11),(2 178797.4),(3 181690.81),(4 183886),(5 185585.97),(6 184094.4),(7 187124.77),(8 185446.98),(9 185298.34),(10 185719.8),(11 184448.88),(12 185537.88),(13 184371.28),(14 184272.03),(15 185012.42),(16 182613.23),(17 183948.34),(18 181890.66),(19 184850.1),(20 183698.58),(21 179671.45),(22 181500.67),(23 180994.98),(24 180589.47),(25 179545.89),(26 177985.14),(27 179109.73),(28 181010.7),(29 182989.9),(30 183334.2),(31 187045.75),(32 183660.13),(33 183142.64),(34 183839.03),(35 183319.95),(36 180933.06),(37 180958.25),(38 181327.89),(39 181506.45),(40 181877.77),(41 184255.75),(42 184743.95),(43 186176.64),(44 184241.84),(45 184885.08),(46 182310.1),(47 181921.22),(48 181694.73),(49 183295.38),(50 179779.66),(51 182346.36),(52 182613.08),(53 181000.03),(54 182411.92),(55 181299.67),(56 182795.45),(57 180933.4),(58 181674.11),(59 180223.44),(60 179049.4),(61 180339),(62 179269.44),(63 178578.83),(64 179027.03),(65 177909.83),(66 180876.27),(67 182641.73),(68 181757),(69 182366.67),(70 181577.55),(71 181060.45),(72 178569.94),(73 177932.81),(74 178434.39),(75 179454.17),(76 180448.55),(77 183284.27),(78 181726.27),(79 183207.48),
(1 164586.58),(2 174123.92),(3 178437.75),(4 179815.55),(5 181560.64),(6 180617.19),(7 181956.61),(8 180761.4),(9 181826.31),(10 180842.69),(11 181154.92),(12 181476.66),(13 177814.05),(14 180631.48),(15 178558.33),(16 179119.1),(17 178838.77),(18 179371.86),(19 178624.45),(20 179644.22),(21 178578.64),(22 177122.5),(23 177479.95),(24 177734.52),(25 175854.14),(26 174968.69),(27 174293.47),(28 175220.27),(29 179578.44),(30 178857.95),(31 179140.33),(32 178862.3),(33 178666.83),(34 179559.22),(35 178825.1),(36 180582.97),(37 176814.63),(38 179304.38),(39 178760.73),(40 179677.28),(41 179532),(42 184354.95),(43 182278.22),(44 181184.17),(45 180741.48),(46 179944.25),(47 179120.95),(48 179194.36),(49 179357.05),(50 179544.53),(51 179661.44),(52 177889.67),(53 177592.22),(54 177541.84),(55 177029.22),(56 179318.17),(57 177403),(58 179258.25),(59 178729.72),(60 176773.05),(61 176533.61),(62 178563.3),(63 177360.73),(64 176492.02),(65 176569.31),(66 177222.23),(67 179453.36),(68 177409.7),(69 176758.34),(70 176713.86),(71 175081.72),(72 175282.33),(73 172810.81),(74 174266.56),(75 176914.6),(76 177663.67),(77 177161.94),(78 179202.47),(79 178630.33),
(1 158354.05),(2 167041.64),(3 171749.52),(4 173155.61),(5 174748.14),(6 174959.11),(7 174640.13),(8 176005.4),(9 175685.55),(10 176454.36),(11 175093.9),(12 173311.52),(13 173229.44),(14 174401.9),(15 175650.36),(16 173553.61),(17 173057.31),(18 173086.9),(19 172935.53),(20 172420.28),(21 173835.69),(22 172538.48),(23 170538.73),(24 168992.13),(25 168684.72),(26 169310.23),(27 169593.98),(28 169729.88),(29 171603.1),(30 173169.7),(31 172308.36),(32 173512.02),(33 172205.6),(34 173399.63),(35 172597.8),(36 172584.6),(37 169940.08),(38 171967.52),(39 170116.05),(40 171711.75),(41 171324.16),(42 174141.25),(43 173004.1),(44 172910.36),(45 171296.5),(46 171621.31),(47 172974.38),(48 173522.38),(49 170820.27),(50 170133.86),(51 170978.27),(52 169560.14),(53 171801.16),(54 169532.66),(55 172454.28),(56 170091.63),(57 170326.64),(58 169134.97),(59 168147.06),(60 169939.38),(61 168616.92),(62 170443.67),(63 168466.4),(64 166387.4),(65 168875.44),(66 170590.4),(67 168703.47),(68 168909.13),(69 169894.11),(70 168466.72),(71 167254.81),(72 164495.86),(73 165149.28),(74 164856.44),(75 167505.48),(76 168093.8),(77 169222.6),(78 169901.44),(79 170706.52),
(1 151979.23),(2 163903),(3 166119.58),(4 167926.89),(5 168676.14),(6 169797.6),(7 172737.92),(8 172537.47),(9 172891.5),(10 172551.84),(11 172362.84),(12 170121.67),(13 170733.31),(14 171398.27),(15 171541.77),(16 167508.7),(17 167482.77),(18 167778.23),(19 167757.77),(20 168576.78),(21 167775.38),(22 166625.98),(23 164905.84),(24 164592.3),(25 164970.88),(26 164517.19),(27 163830.5),(28 164127.38),(29 165285),(30 170224.11),(31 168242.42),(32 165580.66),(33 167136.14),(34 167153),(35 166447.64),(36 167444.64),(37 166331.48),(38 165363.16),(39 164178.08),(40 165521.11),(41 167924.6),(42 167235.53),(43 167493.17),(44 166577.55),(45 165536.33),(46 168231.97),(47 167085.61),(48 166669.11),(49 165388.92),(50 166240.11),(51 167138.34),(52 166205.66),(53 166301.17),(54 168539.22),(55 166193.61),(56 164989.9),(57 167288.6),(58 165677.33),(59 164058.3),(60 163990.47),(61 163465.45),(62 163224.5),(63 162990.56),(64 164934.66),(65 164572.38),(66 166490.05),(67 164444.19),(68 165320.69),(69 163165.31),(70 161438.56),(71 162330.17),(72 158525.98),(73 159038.11),(74 160248.69),(75 162677),(76 164526.77),(77 165598.84),(78 164837.64),(79 167235.16),
(1 147521.7),(2 155586.84),(3 159039.77),(4 160062.08),(5 161130.4),(6 161548.3),(7 163169.11),(8 162139.67),(9 163314.88),(10 162849.94),(11 163271.25),(12 163002.86),(13 161580.23),(14 160756.88),(15 160549.55),(16 161449.6),(17 162404.77),(18 159083.23),(19 158548.64),(20 158478.77),(21 158985.34),(22 158335.17),(23 156913.63),(24 156478.48),(25 155427.98),(26 155899.81),(27 156793),(28 157697.23),(29 159066.36),(30 159250.64),(31 159697.36),(32 158930.14),(33 159457.94),(34 158498.11),(35 159770.52),(36 160091.63),(37 157785.84),(38 156793.05),(39 157237.53),(40 158860.47),(41 158413.8),(42 161588.14),(43 162863.16),(44 159921.13),(45 159603.67),(46 159425.47),(47 158684.06),(48 158734.78),(49 157713.63),(50 157677.11),(51 156615.95),(52 155884.92),(53 155654.28),(54 158298.6),(55 158257.47),(56 158939.6),(57 158238.52),(58 156623.36),(59 156280.4),(60 155299.53),(61 156604.08),(62 156970.64),(63 155776.36),(64 156684.27),(65 157569.72),(66 159378.06),(67 160208.53),(68 157656.92),(69 158063.4),(70 156789.88),(71 155307.84),(72 154770.23),(73 154000.84),(74 154590.95),(75 155163.53),(76 157798.42),(77 157599.67),(78 158442.17),(79 157774.52),
(1 141303.98),(2 149733.2),(3 154758.94),(4 158171.13),(5 156403.16),(6 157592.47),(7 159032.16),(8 157438.05),(9 157296.69),(10 159831.1),(11 158423.73),(12 158494.19),(13 158213.86),(14 156131.14),(15 156089.03),(16 154831.84),(17 157394.05),(18 155418.8),(19 156381.25),(20 154983.4),(21 153166.89),(22 153437.78),(23 152432.9),(24 151455.6),(25 150917.38),(26 150954.66),(27 150395.13),(28 152955.77),(29 153738.33),(30 154230.05),(31 154059.72),(32 153392.92),(33 154206.02),(34 153937.66),(35 154582.77),(36 155754.28),(37 155307.1),(38 155763.31),(39 154371.34),(40 153528.69),(41 153716.61),(42 154443.72),(43 153542.06),(44 155874.03),(45 155335.92),(46 156012.44),(47 153535.2),(48 154187.6),(49 153697.84),(50 153266.33),(51 151835.31),(52 151178.27),(53 151855.75),(54 151166.81),(55 153982.97),(56 154513.83),(57 153570),(58 152571.33),(59 149313.39),(60 149709.78),(61 150360.02),(62 150492.98),(63 149536.81),(64 150664.03),(65 149984.95),(66 150697.25),(67 151096.47),(68 152242.13),(69 149714.28),(70 151190.97),(71 148803.03),(72 147411.89),(73 146827.17),(74 146420.98),(75 148476.8),(76 149410.47),(77 151135.03),(78 151052.89),(79 151930.81),
(1 137859.45),(2 144517.95),(3 149030.23),(4 151125.39),(5 151365.48),(6 156797.47),(7 153583.53),(8 153651.52),(9 154134.2),(10 154913.95),(11 154428.58),(12 153137.95),(13 152858.98),(14 151158.7),(15 150305.53),(16 151570.61),(17 151555.38),(18 151751.83),(19 152143.78),(20 150816.6),(21 150526.38),(22 149271.63),(23 147726.92),(24 147844.6),(25 147449.95),(26 147282.89),(27 147419.84),(28 148356.53),(29 150605.28),(30 149479.42),(31 150869.58),(32 152075.56),(33 152164.22),(34 151054.78),(35 150314.08),(36 150488.9),(37 151138.72),(38 150206.19),(39 147742.63),(40 149852.7),(41 150698.92),(42 150846.27),(43 151505.98),(44 152070.36),(45 150502.89),(46 149746.86),(47 148768.69),(48 148919.3),(49 148765.75),(50 149834.58),(51 148924.72),(52 147056.17),(53 147524),(54 147710.3),(55 149048.98),(56 148166.95),(57 147171.42),(58 150135.05),(59 147058.16),(60 148094.1),(61 146777.86),(62 146742.13),(63 147653.42),(64 147104.22),(65 148174.78),(66 148292.73),(67 146832.47),(68 147522.86),(69 145853.98),(70 147220.27),(71 145236.58),(72 146401.3),(73 143829),(74 145257.9),(75 146524.56),(76 146334.84),(77 148410.86),(78 149531.64),(79 148724.1),
(1 130924.93),(2 138176.58),(3 142229.3),(4 142886.4),(5 143253.95),(6 144052.48),(7 145295.48),(8 144561.36),(9 144683.33),(10 143988.34),(11 145436.4),(12 144775),(13 144770.92),(14 143927.08),(15 144389.22),(16 142668.6),(17 141918.56),(18 142097.22),(19 142542.48),(20 142778.63),(21 141621.73),(22 142217.27),(23 140931.22),(24 140092.98),(25 140836.27),(26 139025.64),(27 141279.69),(28 140736.33),(29 141699.28),(30 142481.75),(31 143491.39),(32 142265.48),(33 143435.08),(34 142951.78),(35 143881.53),(36 142637.89),(37 141464.33),(38 141831.45),(39 141238.1),(40 140893.58),(41 141899.98),(42 142299.95),(43 142840.3),(44 142568.72),(45 142604.39),(46 141198.25),(47 142491.6),(48 142103.67),(49 140897.13),(50 140393.08),(51 140858.28),(52 139331.17),(53 139802.48),(54 139511.16),(55 141330.1),(56 140328.27),(57 138720.48),(58 138155.14),(59 137943),(60 138718.33),(61 139112.34),(62 139897.64),(63 139434.64),(64 140339.3),(65 139562.05),(66 139454.52),(67 139337.73),(68 138633.34),(69 138174.38),(70 136812.78),(71 136979.53),(72 137364.28),(73 135772.55),(74 136399.48),(75 138154.86),(76 138272.33),(77 139508.2),(78 139279.52),(79 140333.39),
(1 129028.2),(2 135943.55),(3 140352.94),(4 141159.64),(5 141648.69),(6 142421.2),(7 144333.11),(8 143675.48),(9 143816.64),(10 142052.72),(11 144753.28),(12 144156.63),(13 143225.7),(14 143473.27),(15 141853.61),(16 140902.02),(17 140679.28),(18 141623.25),(19 142278.28),(20 142533.13),(21 139498.9),(22 140072.61),(23 140971.25),(24 139861.6),(25 139778.64),(26 137944.2),(27 140686.89),(28 140471.56),(29 141498.72),(30 141368.4),(31 141026.84),(32 141499.53),(33 140012.63),(34 140768.6),(35 140319.81),(36 142179.03),(37 139792.42),(38 140234.66),(39 139954.16),(40 140969.97),(41 139677.36),(42 140619.23),(43 142448.94),(44 141130.17),(45 141085.58),(46 140424.31),(47 139080.27),(48 140527.48),(49 138672.47),(50 138021.58),(51 138499.1),(52 137053.92),(53 136502.38),(54 137266.14),(55 137280.63),(56 137903.03),(57 136673.61),(58 136897.61),(59 134043.45),(60 135957.72),(61 137026.55),(62 137010.17),(63 136610.52),(64 136768.64),(65 137706.05),(66 137856.78),(67 136475.72),(68 136545.36),(69 137782.39),(70 136055.05),(71 135467.16),(72 133850.83),(73 134174.28),(74 134604.23),(75 136701.27),(76 136249.42),(77 137054.58),(78 138557.81),(79 138496.67),
(1 124982.08),(2 132838.88),(3 136842.7),(4 136941.22),(5 137852.45),(6 136735.08),(7 138002.27),(8 137437.64),(9 137948.73),(10 138557.4),(11 140158.55),(12 139501.03),(13 138981.52),(14 138886.05),(15 136996.05),(16 136222.31),(17 136562.38),(18 136778.97),(19 137473.75),(20 135703),(21 135503.86),(22 134788.86),(23 135922.72),(24 134364.7),(25 135281.64),(26 133800.92),(27 133429.16),(28 135376.78),(29 135238.61),(30 135663.23),(31 134957.56),(32 135444.44),(33 136116.73),(34 135328.69),(35 133956.02),(36 135000.83),(37 134247.16),(38 133838.4),(39 134002.36),(40 134241.19),(41 136614.86),(42 136091.58),(43 135247.16),(44 135137.81),(45 135254.08),(46 135665.08),(47 135433.52),(48 135164.39),(49 135237.14),(50 134650.31),(51 133499.5),(52 132881.16),(53 132685.3),(54 133013.08),(55 134199),(56 132823.95),(57 133229.2),(58 133111.9),(59 130864.016),(60 131541.38),(61 132595.31),(62 131379.88),(63 131961.47),(64 132928.64),(65 131544.14),(66 132425.4),(67 132185.45),(68 131210.23),(69 131304.98),(70 130846.97),(71 131085.48),(72 129862.234),(73 128703.375),(74 130767.24),(75 131290.8),(76 133222.98),(77 131661.38),(78 135373.36),(79 133570.94),
(1 118949.484),(2 125071.27),(3 129391.92),(4 131748.56),(5 129806.54),(6 130183.98),(7 131653.2),(8 132600.42),(9 131386.03),(10 132386.34),(11 132667.58),(12 133137.13),(13 131151.19),(14 130019.625),(15 130188.91),(16 128682.164),(17 130596.35),(18 130051.05),(19 128897.9),(20 128283.41),(21 130319.26),(22 128127.695),(23 128348.73),(24 129604.58),(25 128899.79),(26 128167.984),(27 128255.98),(28 129007.52),(29 130755.22),(30 129353.26),(31 129223.445),(32 129727.055),(33 128550.375),(34 129562.48),(35 128354.88),(36 128368.23),(37 129053.53),(38 128281.63),(39 128611.15),(40 128776.78),(41 128985.01),(42 130576.984),(43 131904.6),(44 130694.92),(45 129177.445),(46 129544.164),(47 128462.164),(48 129719.734),(49 127668.87),(50 128774.805),(51 127102.56),(52 126936.02),(53 125643.77),(54 125294.66),(55 127048.44),(56 126977.664),(57 126292.54),(58 127397.95),(59 126015.47),(60 126524.29),(61 126340.06),(62 127516.7),(63 126575.27),(64 127942.15),(65 127372.93),(66 128697.055),(67 126982.5),(68 127052),(69 126139.336),(70 127444.375),(71 124743.984),(72 125473.17),(73 123368.41),(74 123807.42),(75 124578.83),(76 125175.52),(77 126903.95),(78 128364.83),(79 129492.39),
(1 114781.73),(2 123278.34),(3 126524.64),(4 128669.23),(5 128648.42),(6 129462.695),(7 129382.35),(8 129981.375),(9 129384.66),(10 130023.82),(11 130987.59),(12 131088.69),(13 131472.48),(14 129031.92),(15 127897.94),(16 126915.38),(17 126897.65),(18 127483.48),(19 128209.14),(20 127147.59),(21 127099.164),(22 126975.555),(23 126681.164),(24 127270.5),(25 125486.875),(26 125666.26),(27 125500.8),(28 125381.38),(29 128079.96),(30 128689.42),(31 128223.23),(32 129654.34),(33 128373.3),(34 128371.57),(35 127044.97),(36 127090.25),(37 127047.98),(38 125895.18),(39 126324.25),(40 126177.73),(41 127191.87),(42 128664.31),(43 129706.22),(44 127798.17),(45 127960.33),(46 126642.54),(47 126190.64),(48 127462.18),(49 126288.7),(50 125626.82),(51 126496.46),(52 124485.766),(53 125470.836),(54 126581.11),(55 125046.85),(56 125812.04),(57 125936.42),(58 125759.45),(59 123630.625),(60 125890.234),(61 125647.516),(62 125533.82),(63 124753.375),(64 124358.9),(65 124872.85),(66 126246.14),(67 125281.91),(68 125515.2),(69 124835.086),(70 125087.65),(71 123329.58),(72 122795.42),(73 120883.1),(74 121750.66),(75 124004.35),(76 124753.32),(77 125133.38),(78 126594.72),(79 125829.32),
(1 109609.484),(2 114987.12),(3 119036.47),(4 121061.96),(5 121870.24),(6 122732.2),(7 124640.805),(8 123451.42),(9 125391.75),(10 124935.62),(11 124872),(12 125212.17),(13 124814.75),(14 122983.88),(15 122025.82),(16 121937.77),(17 121190.6),(18 121536.83),(19 119999.95),(20 120270.4),(21 121349.914),(22 119555.64),(23 119618.87),(24 119368.4),(25 117930.91),(26 117967.67),(27 119462.96),(28 120852.24),(29 122212.41),(30 122427.484),(31 122356.42),(32 121212.87),(33 121915.734),(34 122079.51),(35 122449.266),(36 120839.95),(37 121207.46),(38 119556.71),(39 120194.04),(40 121086.555),(41 121300.914),(42 122231.805),(43 121996.87),(44 121111.87),(45 121010.086),(46 120970.04),(47 120099.2),(48 121846.23),(49 121158.17),(50 120228.96),(51 119372.8),(52 118970.36),(53 118691.91),(54 121274.336),(55 119303.016),(56 120560.41),(57 120338.984),(58 119082.76),(59 119148.65),(60 118569.984),(61 118482.54),(62 118920.25),(63 118489.89),(64 119046.984),(65 118759.336),(66 119284.555),(67 119509.23),(68 117808.07),(69 118676.305),(70 117145),(71 116054.375),(72 116810.36),(73 115419.98),(74 116181.91),(75 117613.305),(76 118987.73),(77 120029.484),(78 118898.12),(79 120306.42),
(1 110111.09),(2 116267.266),(3 120394.67),(4 121661.28),(5 122388.016),(6 123175.9),(7 123280.95),(8 123017.87),(9 123587.21),(10 123458.16),(11 123071.586),(12 123579.43),(13 123348.984),(14 122433.484),(15 121448.055),(16 120034.914),(17 120054.46),(18 120407.38),(19 119753.625),(20 120830.89),(21 120618.53),(22 121617.2),(23 121226.93),(24 119264.26),(25 117644.87),(26 117160.93),(27 118654.914),(28 119450.375),(29 120949.23),(30 121390.35),(31 119963.35),(32 122302.555),(33 120082.16),(34 120441.94),(35 120877.98),(36 120487.01),(37 119335.805),(38 119797.5),(39 120046.2),(40 119383.42),(41 119172.12),(42 119950.95),(43 121671.82),(44 121524.36),(45 119328.2),(46 120005.96),(47 119369.805),(48 119976.414),(49 119443.41),(50 119101.56),(51 118602.45),(52 116228.2),(53 116685.7),(54 118246.02),(55 117391.43),(56 118564.32),(57 118596.13),(58 117933.57),(59 117381.29),(60 116990.39),(61 116680.945),(62 117802.08),(63 118518.016),(64 118428.18),(65 118255.74),(66 118137.47),(67 118532),(68 118162.36),(69 116644.61),(70 116832.75),(71 115855.05),(72 115558.8),(73 113336.555),(74 113993.51),(75 116428.44),(76 117587.01),(77 117782.836),(78 116832.1),(79 118433.7),
(1 104268.984),(2 111422.55),(3 115485.336),(4 116048.12),(5 117117.47),(6 116783.67),(7 117238.16),(8 117128.25),(9 117614.58),(10 117412.945),(11 117696.9),(12 117884.07),(13 117126.69),(14 116775.21),(15 115704.97),(16 114095.33),(17 113695.68),(18 113457.22),(19 113482.53),(20 114779.67),(21 114119.81),(22 114503.94),(23 113678.99),(24 114110.94),(25 112170.87),(26 112929.35),(27 112049.516),(28 114268.78),(29 114717.13),(30 115791.13),(31 115943.11),(32 115272.74),(33 114890.484),(34 114553.984),(35 113672.164),(36 113205.55),(37 113074.51),(38 114897.33),(39 113218.51),(40 111581.77),(41 113542.984),(42 115438.875),(43 115051.81),(44 114559.48),(45 113373.445),(46 112535.4),(47 113683.24),(48 112525.016),(49 112548.27),(50 111920.37),(51 112493.47),(52 111179.914),(53 110588.92),(54 112205.68),(55 111749.836),(56 111717.77),(57 111528.82),(58 110833.61),(59 110827.52),(60 111382.74),(61 111330.64),(62 112596.67),(63 112171.836),(64 112274.164),(65 111666.28),(66 111356.53),(67 111396.78),(68 112905.03),(69 111133.48),(70 111026.805),(71 110432.26),(72 111513.016),(73 109683.79),(74 110710.26),(75 111447.72),(76 111558.805),(77 113273.21),(78 113599.11),(79 114423.4),
(1 98678.57),(2 106888.02),(3 110196.445),(4 112327.086),(5 112688.74),(6 112569.59),(7 113403.42),(8 114733.27),(9 113656.06),(10 114180.07),(11 114538.125),(12 112811.13),(13 112233.07),(14 111953.17),(15 111115.66),(16 111381.19),(17 110900.016),(18 110593.58),(19 110570.69),(20 109866.72),(21 111648.47),(22 110248.66),(23 110245.79),(24 109784.47),(25 108382.64),(26 108418.73),(27 108685.125),(28 110225.484),(29 111318.79),(30 111909.62),(31 111372.83),(32 111177.57),(33 110391.086),(34 110710.516),(35 109237.25),(36 110183.086),(37 110194.81),(38 109155.766),(39 109696.15),(40 109912.05),(41 110884.234),(42 112191.59),(43 111048.04),(44 112392.1),(45 109939.766),(46 108608.41),(47 108730.02),(48 108979.31),(49 109000.06),(50 108941.21),(51 108007.66),(52 107413.21),(53 106824.72),(54 108247.89),(55 107869.37),(56 109608.17),(57 108635.83),(58 108493.34),(59 107830.234),(60 107607.19),(61 108495.43),(62 109055.07),(63 108196.17),(64 108953.98),(65 109407.63),(66 108921.78),(67 110311.06),(68 109434.41),(69 108478.49),(70 108963.06),(71 106760.68),(72 106209.96),(73 105214.69),(74 106115.086),(75 107875.234),(76 108187.05),(77 108902.805),(78 108124.28),(79 108885.47),
