1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 333041.72),(2 1238489.5),(3 2674672.3),(4 4620912.5),(5 7035148),(6 9849636),(7 12993055),(8 16406555),(9 20022210),(10 23688040),(11 27399018),(12 31252282),(13 35480420),(14 39708972),(15 44089508),(16 48451292),(17 52732430),(18 57109844),(19 61553196),(20 65803996),(21 70006936),(22 74021416),(23 78259784),(24 82340870),(25 86402610),(26 90280440),(27 93592000),(28 96859830),(29 99464630),(30 101744770),(31 103910216),(32 105867990),(33 107481020),(34 108872680),(35 110411870),(36 111476970),(37 112447240),(38 113322370),(39 113970820),(40 114089176),(41 114033370),(42 113637510),(43 113370710),(44 112479810),(45 111392264),(46 110069340),(47 109557310),(48 108659780),(49 107938776),(50 107414550),(51 106474136),(52 105314720),(53 104130664),(54 102856480),(55 101623300),(56 100328360),(57 99201050),(58 98585144),(59 97853570),(60 97337370),(61 97105210),(62 96537090),(63 96232700),(64 96030310),(65 95980860),(66 95488290),(67 94934210),(68 94117630),(69 93247510),(70 92054110),(71 90809660),(72 89506660),(73 88434040),(74 87537090),(75 86883496),(76 86424920),(77 86172536),(78 86145944),(79 86113000),
(1 31080.03),(2 34754.816),(3 41264.56),(4 43668.625),(5 42619.063),(6 44903.34),(7 43816.06),(8 51938.3),(9 54024.35),(10 55039.66),(11 52844.31),(12 53831.465),(13 53491.734),(14 55445.453),(15 58079.125),(16 56314.105),(17 57398.902),(18 53106.004),(19 53917.06),(20 54004.305),(21 54598.484),(22 56381.39),(23 56207.57),(24 56478.223),(25 55266.36),(26 55794.598),(27 56627.09),(28 56162.734),(29 56178.676),(30 56247.617),(31 56242.164),(32 55247.31),(33 56866.598),(34 56681.84),(35 56822.58),(36 58375.992),(37 60201.8),(38 60692.027),(39 61584.816),(40 62287.67),(41 60724.453),(42 64046.367),(43 62644.754),(44 62487.816),(45 63851.707),(46 61610.246),(47 60721.426),(48 61007.457),(49 63206.047),(50 62685.164),(51 61762.89),(52 62750.625),(53 63496.55),(54 62630.016),(55 63688),(56 63728.02),(57 66803.69),(58 65915.055),(59 66164.016),(60 66961.82),(61 67241.6),(62 66764.55),(63 65757.664),(64 65951.16),(65 64508.47),(66 65337.914),(67 68631.69),(68 70485.47),(69 68830.54),(70 67649.945),(71 68226.16),(72 70641.43),(73 71048.945),(74 72412.38),(75 68492.11),(76 69069.77),(77 68885.45),(78 68059.21),(79 71772.17),
(1 30824.984),(2 33924.25),(3 40361.055),(4 43452.59),(5 41724.2),(6 43743.883),(7 42891.367),(8 50866.18),(9 52519.035),(10 53693.918),(11 51019.063),(12 52843.227),(13 52012.164),(14 54443.742),(15 56657.684),(16 54349.703),(17 55176.242),(18 50753.355),(19 51859.918),(20 52083.855),(21 53093.742),(22 54275.26),(23 55102.316),(24 54866.555),(25 53515.08),(26 54207.832),(27 55602.51),(28 54885.246),(29 55256.086),(30 55326.51),(31 55116.656),(32 53528.836),(33 53954.965),(34 54600.01),(35 54713.785),(36 56067.625),(37 58836.08),(38 60385.38),(39 58866.773),(40 60127.23),(41 60335.71),(42 63018.773),(43 61136.574),(44 60485.02),(45 63098.996),(46 60187.2),(47 60119.38),(48 59977.15),(49 61041.79),(50 62075.645),(51 61441.773),(52 62101.02),(53 62824.137),(54 61883.246),(55 64380.938),(56 64267.348),(57 67160.61),(58 65954.5),(59 65363.46),(60 67651.9),(61 68554.664),(62 68390.914),(63 65755.52),(64 66421.23),(65 64610.82),(66 65654.1),(67 69508.91),(68 70769.92),(69 68463.81),(70 69109.56),(71 69333.53),(72 72175.055),(73 71472.95),(74 71901.555),(75 70955.25),(76 70528.17),(77 70005.69),(78 67571.86),(79 72290.21),
(1 29313.16),(2 31205.676),(3 36893.9),(4 39907.95),(5 38748.68),(6 41107.59),(7 40929.773),(8 47942.965),(9 49713.64),(10 50906.17),(11 49128.58),(12 50609.97),(13 50056.97),(14 52291.285),(15 53775.91),(16 53305.81),(17 52735.91),(18 49249.918),(19 50248.75),(20 50701.23),(21 51855.695),(22 51912.965),(23 52743.35),(24 52608.133),(25 52034.01),(26 51795.945),(27 52982.543),(28 52585.17),(29 53355.7),(30 52650.035),(31 53397.67),(32 52471.223),(33 51754.34),(34 52328.754),(35 52539.02),(36 54316.53),(37 55054.563),(38 56764.887),(39 56554.484),(40 56314.45),(41 56432.55),(42 58546.258),(43 58023.66),(44 57031.617),(45 59098.93),(46 56480.25),(47 57003.797),(48 57456.984),(49 56737.7),(50 58262.492),(51 58086.645),(52 58804.81),(53 58444.402),(54 58090.527),(55 60744.32),(56 61115.188),(57 63217.07),(58 62545.508),(59 62315.83),(60 64059.957),(61 63914.723),(62 64770.152),(63 63412.145),(64 62448.305),(65 61523.617),(66 62082.676),(67 65585.6),(68 65113.773),(69 64053.49),(70 65014.17),(71 65022.75),(72 66687.484),(73 66831.98),(74 66324.52),(75 66626.99),(76 66744.1),(77 66718.29),(78 63925.72),(79 67436.24),
(1 30068.994),(2 31808.357),(3 37011.78),(4 39154.56),(5 39665.402),(6 41687.066),(7 42141.52),(8 48444.24),(9 50453.59),(10 50558.215),(11 50002.953),(12 51491.07),(13 51330.848),(14 53194.1),(15 54240.207),(16 54561.44),(17 53714.875),(18 50345.348),(19 52504.55),(20 51960.633),(21 53667.152),(22 54218.19),(23 54507.99),(24 54782.68),(25 54344.58),(26 55084.12),(27 55669.76),(28 54503.004),(29 56357.1),(30 55007.035),(31 56099.777),(32 55508.805),(33 55119.47),(34 54902.344),(35 55425.836),(36 58239.93),(37 58380.71),(38 59441.793),(39 59071.64),(40 59765.246),(41 59693.652),(42 59433.64),(43 59587.684),(44 58521.6),(45 60805.2),(46 57863.52),(47 57603.258),(48 58795.137),(49 57765.14),(50 58673.754),(51 58228.77),(52 59270.01),(53 58731.895),(54 58011.71),(55 60253.39),(56 60774.137),(57 61868.426),(58 61432.17),(59 61168.56),(60 63332.89),(61 62178.285),(62 62840.85),(63 62534.664),(64 62100.51),(65 61467.41),(66 61843.18),(67 64900.496),(68 64399.92),(69 63047.69),(70 64179.19),(71 63540.707),(72 65126.348),(73 65390.74),(74 65048.543),(75 64946.61),(76 65854.93),(77 67265.88),(78 64532.527),(79 66484.125),
(1 27736.531),(2 30124.227),(3 34121.82),(4 36758.793),(5 36749.555),(6 38634.66),(7 38833.19),(8 45229.55),(9 44874.34),(10 46040.258),(11 45460.164),(12 47032.73),(13 47781.563),(14 50207.258),(15 49970.746),(16 50052.434),(17 49222.066),(18 47274.234),(19 48077.375),(20 47718.844),(21 49112.418),(22 49386.92),(23 50111.496),(24 50286.902),(25 50205.74),(26 49848.918),(27 50311.273),(28 49821.504),(29 51209.59),(30 50468.133),(31 50811.63),(32 50397.895),(33 49967.08),(34 49695.457),(35 50224.996),(36 52035.152),(37 52876.79),(38 53991.355),(39 51957.535),(40 52510.574),(41 53731.625),(42 53573.094),(43 53149.184),(44 52431.277),(45 54962.68),(46 52788.65),(47 53141.86),(48 54410.92),(49 53663.535),(50 54752.8),(51 53566.79),(52 54566.453),(53 55373.375),(54 54364.92),(55 55769.86),(56 57482.26),(57 58554.082),(58 57390.08),(59 57896.035),(60 60898.684),(61 59656.594),(62 59479.902),(63 60462.633),(64 59160.1),(65 59763.145),(66 60184.72),(67 61186.137),(68 60641.64),(69 59937),(70 59469.105),(71 60730.742),(72 60857.348),(73 60868.816),(74 60721.098),(75 59971.26),(76 61658.332),(77 62736.547),(78 61547.64),(79 63897.668),
(1 26777.578),(2 29639.172),(3 33327.625),(4 36133.5),(5 35820.18),(6 37836.18),(7 38109.3),(8 44054.082),(9 44038.168),(10 45150.41),(11 45563.18),(12 47516.63),(13 48111.74),(14 49290.055),(15 49435.41),(16 49399.395),(17 48081.176),(18 46853.023),(19 46794.58),(20 46491.28),(21 47852.11),(22 47605.57),(23 48548.293),(24 48244.715),(25 47532.063),(26 47207.516),(27 47512.477),(28 46821.395),(29 48899.61),(30 48510.504),(31 48783.06),(32 48720.844),(33 48140.84),(34 47521.965),(35 48662.734),(36 49924.516),(37 51565.074),(38 51758.3),(39 51038.13),(40 51098.41),(41 52092.137),(42 52240.824),(43 52046.28),(44 50920.125),(45 53124.117),(46 51487.445),(47 52022.92),(48 52954.883),(49 52301.39),(50 54120.098),(51 51892.445),(52 52943.37),(53 53974.957),(54 54027.082),(55 55104.504),(56 55932.598),(57 56292.156),(58 56653.63),(59 57009.72),(60 58174.207),(61 58051.9),(62 58297.902),(63 59255.938),(64 58279.754),(65 58301.375),(66 58355.293),(67 59768.86),(68 59089.36),(69 57994.34),(70 58171.2),(71 58776.3),(72 60186.79),(73 60303.625),(74 59228.117),(75 58511.29),(76 60101.758),(77 61117.21),(78 61106.13),(79 63468.21),
(1 26392.727),(2 29528.236),(3 32424.594),(4 35636.242),(5 35304.582),(6 37084.965),(7 37189.97),(8 42134.523),(9 42542.613),(10 43198.156),(11 44319.406),(12 47004.184),(13 46959.1),(14 48577.504),(15 48245.688),(16 49366.793),(17 47094.227),(18 46457.36),(19 47696.234),(20 46973.043),(21 48257.918),(22 48420.406),(23 48831.855),(24 49244.055),(25 48194.035),(26 48999.66),(27 49029.2),(28 48644.508),(29 50944.293),(30 50155.832),(31 50455.348),(32 50327.336),(33 49401.023),(34 49361.555),(35 49482.883),(36 50748.453),(37 52051.094),(38 51841.703),(39 52107.258),(40 51537.285),(41 52790.04),(42 51385.54),(43 51416.387),(44 51534.94),(45 52767.72),(46 52075.297),(47 51854.133),(48 53718.863),(49 52993.195),(50 54823.086),(51 53810.945),(52 53980.465),(53 55268.773),(54 55375.82),(55 56680.133),(56 58482.28),(57 57223.42),(58 56999.953),(59 58619.4),(60 60671.04),(61 59180.56),(62 58895.355),(63 59769.92),(64 60083.125),(65 59320.9),(66 60073.176),(67 60380.78),(68 60723.66),(69 59622.914),(70 60092.957),(71 59391.336),(72 60887.695),(73 61374.297),(74 61038.695),(75 59921.12),(76 61218.984),(77 61867.86),(78 62106.656),(79 63947.418),
(1 26236.814),(2 28550.951),(3 31782.48),(4 34837.97),(5 34251.14),(6 35954.984),(7 35675.03),(8 40267.07),(9 40748.777),(10 41722.992),(11 42594.363),(12 46801.734),(13 46111.83),(14 48770.26),(15 46977.2),(16 48240.063),(17 46079.87),(18 46000.24),(19 46438.98),(20 46572.406),(21 47559.547),(22 46991.184),(23 47249.97),(24 47992.17),(25 47010.875),(26 47562.69),(27 48028.066),(28 47011.46),(29 48408.973),(30 47654.707),(31 48004.402),(32 48118.2),(33 46722.29),(34 47343.57),(35 46699.355),(36 48016.15),(37 48934.793),(38 49870.395),(39 50235.355),(40 49531.684),(41 50583.105),(42 49461.72),(43 48712.36),(44 48938.95),(45 49675.574),(46 50176.008),(47 50101.78),(48 50748.105),(49 50287.58),(50 51502.26),(51 51175.844),(52 51033.273),(53 52957.676),(54 52666.594),(55 52774.215),(56 55358.55),(57 54457.688),(58 52601.473),(59 53847.63),(60 56756.395),(61 56404.332),(62 55083.996),(63 55264.977),(64 56392.863),(65 56324.504),(66 56905.285),(67 56126.81),(68 56236.195),(69 56046.25),(70 55275.785),(71 54982.11),(72 54843.57),(73 55355.195),(74 54941.285),(75 54165.273),(76 56014.09),(77 55377.684),(78 54926.04),(79 57356.02),
(1 26719.852),(2 28656.586),(3 31965.645),(4 34659.363),(5 34164.605),(6 35902.76),(7 35603.05),(8 40086.016),(9 39907.31),(10 41189.42),(11 41920.32),(12 45674.27),(13 45906.004),(14 48030.87),(15 46492.543),(16 46907.71),(17 45788.227),(18 45268.184),(19 46132.316),(20 46405.617),(21 47385.906),(22 46522.324),(23 46750.645),(24 47223.44),(25 46629.504),(26 47885.188),(27 48551.094),(28 48470.016),(29 49054.55),(30 48843.457),(31 49239.813),(32 50777.63),(33 48277.99),(34 49259.035),(35 48739.32),(36 49823.55),(37 50799.203),(38 51256.863),(39 51878.152),(40 52420.26),(41 52849.586),(42 51451.87),(43 51362.4),(44 51687.39),(45 50999.09),(46 52699.67),(47 52987.41),(48 53155.246),(49 52515.324),(50 53605.33),(51 53476.508),(52 53461.164),(53 54704.195),(54 55661.016),(55 54674.316),(56 56554.07),(57 56803.793),(58 56393.684),(59 56120.23),(60 58832.832),(61 58771.063),(62 57991.793),(63 59204.164),(64 59960.6),(65 59074.74),(66 60747.64),(67 59872.375),(68 59686.266),(69 58871.188),(70 58998.74),(71 58915.844),(72 58461.69),(73 57943.125),(74 59121.19),(75 58014.676),(76 60927.51),(77 59682.844),(78 58850.383),(79 61388.97),
(1 25260.957),(2 27141.81),(3 30264.957),(4 33244.297),(5 33023.273),(6 34318.125),(7 34155.266),(8 38040.29),(9 37236.957),(10 38412.977),(11 39034.35),(12 42452.594),(13 42938.71),(14 45400.957),(15 43807.754),(16 44588.668),(17 42018.477),(18 43377.695),(19 43986.72),(20 44064.453),(21 45807.176),(22 44428.7),(23 44583.402),(24 45732.664),(25 44492.848),(26 45913.816),(27 45756.848),(28 45993.29),(29 46337.08),(30 45620.793),(31 46792.688),(32 47682.24),(33 46689.75),(34 47024.41),(35 46303.043),(36 47005.21),(37 46555.313),(38 47399.83),(39 47710.863),(40 48311.21),(41 50085.64),(42 49235.867),(43 47945.85),(44 49244.03),(45 48781.824),(46 49577.97),(47 49100.85),(48 50570.836),(49 49943.895),(50 48821.137),(51 48789.395),(52 49195.953),(53 51133.566),(54 51489.484),(55 50782.61),(56 52512.406),(57 51909.234),(58 51982.26),(59 52781.508),(60 54291.844),(61 54502.074),(62 53408.133),(63 55328.082),(64 56424.273),(65 53424.56),(66 54269.188),(67 54447.113),(68 54172.39),(69 53716.184),(70 53938.184),(71 54215.41),(72 54373.934),(73 53589.15),(74 54452.984),(75 53640.67),(76 55220.438),(77 55826.83),(78 55582.957),(79 56529.863),
(1 24555.1),(2 26778.31),(3 29166.49),(4 33149.113),(5 33301.355),(6 34062.703),(7 34091.48),(8 37929.883),(9 36881.883),(10 37729.633),(11 38364.883),(12 41504.91),(13 40577.977),(14 44997.617),(15 42745.887),(16 45137.316),(17 42249.613),(18 44187.527),(19 44384.07),(20 44282.234),(21 45353.43),(22 44504.457),(23 43943.113),(24 45772.805),(25 44082.14),(26 45933.88),(27 46060.344),(28 46052.453),(29 46969.22),(30 45718.055),(31 46561.555),(32 47397.07),(33 47044.07),(34 47348.484),(35 46249.086),(36 47290.54),(37 46468.39),(38 47028.855),(39 47585.797),(40 47171.742),(41 48480.023),(42 48286.89),(43 46979.406),(44 47502.234),(45 46904.277),(46 48770.605),(47 47320.004),(48 48008.367),(49 48365.63),(50 47177.223),(51 46890.023),(52 47562.105),(53 50448.402),(54 50138.445),(55 49751.918),(56 51858.586),(57 50457.72),(58 49275.906),(59 51175.355),(60 51938.863),(61 52642.28),(62 51862.09),(63 53620.676),(64 54802.184),(65 53307.074),(66 53830.36),(67 53755.723),(68 53435.504),(69 53890.945),(70 53420.633),(71 54567.594),(72 54281.79),(73 53594.004),(74 53665.926),(75 52851.746),(76 54131.34),(77 54403.05),(78 54534.418),(79 55638.313),
(1 24285.107),(2 26404.596),(3 28619.822),(4 32961.77),(5 33524.164),(6 33703.953),(7 33559.125),(8 36678.875),(9 36041.082),(10 36553.19),(11 37934.113),(12 40200.41),(13 40036.51),(14 42447.258),(15 40902.82),(16 42813.906),(17 40792.97),(18 42824.11),(19 42858.68),(20 43286.684),(21 42711.37),(22 42724.477),(23 42487.285),(24 42941.266),(25 43050.56),(26 43853.035),(27 44365.97),(28 44822.39),(29 45291.168),(30 44782.51),(31 44377.336),(32 45448.945),(33 45377.883),(34 45592.08),(35 45811.785),(36 45796.145),(37 46308.703),(38 46071.434),(39 46387.742),(40 46306.215),(41 46906.44),(42 46378.836),(43 46748.266),(44 46825.91),(45 45228.277),(46 47192.797),(47 47107.31),(48 46883.17),(49 47604.395),(50 47729.63),(51 47094.473),(52 47314.414),(53 48575.9),(54 48708.43),(55 48038.47),(56 49541.563),(57 49607.465),(58 47532.336),(59 49199.145),(60 50023.082),(61 49479.145),(62 49505.71),(63 51652.02),(64 52171.324),(65 51232.15),(66 51005.17),(67 51790.945),(68 50775.453),(69 50452.063),(70 51000.74),(71 50849.887),(72 50035.23),(73 50835.305),(74 50559.71),(75 51194.836),(76 52750.906),(77 52314.1),(78 53578.277),(79 55038.95),
(1 22609.006),(2 25088.307),(3 27865.527),(4 31533.424),(5 32608.852),(6 32560.102),(7 33126.152),(8 36148.418),(9 34503.66),(10 35609.4),(11 37238.19),(12 38711.547),(13 39040.754),(14 40282.992),(15 39498.996),(16 39839.98),(17 38679.637),(18 41554.098),(19 40417.992),(20 41645.004),(21 41426.996),(22 40693.754),(23 41115.74),(24 40859.13),(25 41587.414),(26 42441.95),(27 42601.027),(28 43283.996),(29 43134.89),(30 42437.76),(31 42544.31),(32 43135.543),(33 43576.004),(34 42812.81),(35 44103.004),(36 43540.754),(37 44300.02),(38 44086.383),(39 44025.043),(40 44772.99),(41 44836.582),(42 44447.66),(43 44150.547),(44 45076.266),(45 43881.19),(46 44897.875),(47 46061.48),(48 46263.492),(49 47094.336),(50 46454.332),(51 46168.035),(52 46822.215),(53 46895.1),(54 47321.79),(55 47582.176),(56 48495.375),(57 48278.473),(58 46980.25),(59 48684.36),(60 49158.465),(61 48939.01),(62 48573.99),(63 50616.34),(64 51109.24),(65 49317.676),(66 49200.242),(67 50276.945),(68 49687.01),(69 49473.535),(70 49710.93),(71 49460.824),(72 49277.03),(73 50268.617),(74 50741.31),(75 51120.67),(76 51402.656),(77 51022.664),(78 52002.54),(79 53020.08),
(1 22486.31),(2 25316.936),(3 27862.22),(4 31347.3),(5 32611.25),(6 32328.867),(7 33197.18),(8 36731.94),(9 34455.547),(10 35034.69),(11 36677.96),(12 37765.242),(13 38501.566),(14 39156.426),(15 39319.773),(16 39486.094),(17 38330.95),(18 41149.242),(19 40511.133),(20 41521.23),(21 41958.754),(22 41166.008),(23 41452.406),(24 40770.945),(25 41388.285),(26 42160.668),(27 42889.9),(28 43006.348),(29 42909.82),(30 41562.223),(31 42444.28),(32 43026.28),(33 43354.97),(34 42464.39),(35 43095.22),(36 43288.242),(37 43534.93),(38 43491.234),(39 43446.527),(40 43545.07),(41 44153.953),(42 43200.242),(43 43320.945),(44 43064.17),(45 42425.496),(46 43526.94),(47 44624.83),(48 45059.22),(49 46041.965),(50 45280.777),(51 44825.258),(52 45205.504),(53 45946.2),(54 45116.098),(55 46481.527),(56 48159.977),(57 47443.12),(58 45977.848),(59 47676.23),(60 46841.23),(61 46923.746),(62 46414.777),(63 47949.418),(64 48679.766),(65 47692.61),(66 48433.1),(67 48654.777),(68 48029.63),(69 47538.93),(70 47665.953),(71 46923.965),(72 47776.91),(73 47986.66),(74 48505.59),(75 49274.05),(76 49265.348),(77 47982.707),(78 48987.88),(79 49285.53),
(1 21664.621),(2 25277.293),(3 27698.43),(4 31045.127),(5 32616.338),(6 32067.252),(7 32051.414),(8 35824.605),(9 33443.11),(10 33535.46),(11 35564.895),(12 36549.645),(13 37689.67),(14 37524.273),(15 37745.086),(16 37539.914),(17 36699.508),(18 38351.8),(19 38950.21),(20 40009.496),(21 39741.508),(22 38912.82),(23 39414.8),(24 39193.855),(25 39458.387),(26 40559.53),(27 40940.684),(28 41351.69),(29 41595.27),(30 40748.875),(31 41942.383),(32 41806.75),(33 42435.48),(34 42110.74),(35 42301.668),(36 41818.375),(37 42382.53),(38 42292.813),(39 42645.316),(40 42785.67),(41 43298.344),(42 42755.953),(43 42503.07),(44 41566.305),(45 41740.523),(46 42613.195),(47 43199.785),(48 43475.09),(49 45290.523),(50 44556.266),(51 43942.29),(52 43473.855),(53 43636.19),(54 43976.938),(55 44517.47),(56 46674.867),(57 46334.953),(58 45489.47),(59 46584.457),(60 45649.86),(61 45786.38),(62 45490.46),(63 46430.14),(64 47103.83),(65 46392.785),(66 47548.09),(67 47981.004),(68 47506.207),(69 46782.67),(70 47164.97),(71 45766.777),(72 47014.813),(73 47819.125),(74 48720.6),(75 48826.73),(76 48825.48),(77 47541.293),(78 48182.895),(79 48274.023),
(1 22034.412),(2 25297.055),(3 28120.56),(4 32077.01),(5 33508.67),(6 32669.418),(7 33345.723),(8 35763.08),(9 33461.633),(10 33971.168),(11 35335.863),(12 37180.305),(13 37477.168),(14 37810.277),(15 38327.344),(16 37486.035),(17 37115.746),(18 38645.113),(19 38461.508),(20 40317.195),(21 39766.07),(22 38919.598),(23 39646.836),(24 38871.59),(25 38693.598),(26 39971.492),(27 39919.21),(28 40832.79),(29 40531.004),(30 40500.246),(31 40864.953),(32 41525.08),(33 42005.47),(34 41557.996),(35 42224.164),(36 41170.895),(37 41708.367),(38 41422.926),(39 42104.457),(40 42093.52),(41 42713.043),(42 42684.367),(43 42057.918),(44 41011.13),(45 41543.957),(46 42384.375),(47 43877.035),(48 43789.75),(49 44726.535),(50 45211.035),(51 44008.137),(52 44092.02),(53 44170.176),(54 45051.08),(55 44869.8),(56 46248.727),(57 46957.25),(58 46072.793),(59 46301.457),(60 46066.434),(61 45118.973),(62 45174.848),(63 46415),(64 46774.508),(65 45261.08),(66 47110.234),(67 47433.15),(68 46610.266),(69 46296.445),(70 45926.367),(71 44597.926),(72 46028.016),(73 47154.766),(74 47741.184),(75 48119.734),(76 48649.914),(77 47577.387),(78 47805.004),(79 47922.414),
(1 22317.313),(2 25201.998),(3 27972.064),(4 32137.154),(5 33566.28),(6 32831.406),(7 32896.348),(8 35458.246),(9 32226.613),(10 32889.844),(11 34937.61),(12 36878.863),(13 36631.22),(14 36829.004),(15 38200.12),(16 37078.133),(17 36015.617),(18 37868.355),(19 37438.258),(20 39253.98),(21 38929.246),(22 38810.313),(23 39320.945),(24 38904.066),(25 39046.383),(26 39762.64),(27 40604.902),(28 40684.977),(29 40673.1),(30 41013.72),(31 40933.48),(32 41318.402),(33 42245.406),(34 41382.895),(35 42098.227),(36 41699.723),(37 42258.06),(38 42333.473),(39 42807.87),(40 42661.195),(41 43143.277),(42 43157.11),(43 42414.855),(44 40990.867),(45 42246.875),(46 41445.98),(47 43870.62),(48 43552.95),(49 44694.348),(50 45293.38),(51 44486.684),(52 45394.004),(53 45330.62),(54 45614.73),(55 46089.84),(56 46670.223),(57 47414.62),(58 47082.56),(59 47044.977),(60 46688.09),(61 45297.543),(62 45883.67),(63 47033.53),(64 47246.11),(65 46301.11),(66 47541.152),(67 48308.098),(68 46494.55),(69 46764.656),(70 46622.816),(71 44994.31),(72 46161.215),(73 46670.52),(74 47808.984),(75 47778.94),(76 48785.906),(77 48060.133),(78 47991.355),(79 48246.57),
(1 20875.52),(2 24086.76),(3 26559.063),(4 30490.664),(5 32355.17),(6 31327.508),(7 31409.871),(8 34641.72),(9 31511.354),(10 31776.633),(11 34604.254),(12 35342.81),(13 35770.01),(14 35795.492),(15 36710.8),(16 35730.13),(17 35301.24),(18 36424.137),(19 36255.438),(20 37920.33),(21 37447.586),(22 37842.656),(23 37942.84),(24 37557.36),(25 38391.105),(26 38500.313),(27 39585.668),(28 39187.926),(29 38753.027),(30 39594.977),(31 39936.68),(32 39855.563),(33 39847.82),(34 39900.62),(35 40290.19),(36 40288.883),(37 40939.074),(38 40995.188),(39 41064.164),(40 41529.355),(41 41360.004),(42 41357.28),(43 40151.33),(44 38924.285),(45 40012.402),(46 39934.957),(47 41325.063),(48 41149.586),(49 43068.414),(50 42860.855),(51 41729.066),(52 42205.992),(53 42216.164),(54 43109.67),(55 43691.523),(56 44454),(57 44384.313),(58 44968),(59 44395.14),(60 43768.938),(61 42449.69),(62 42873.84),(63 43873.332),(64 43759.508),(65 44124.754),(66 45072.785),(67 46379.246),(68 45240.406),(69 45045.113),(70 44810.43),(71 44106.617),(72 45589.33),(73 46281.434),(74 46257.215),(75 46860.617),(76 47755.652),(77 46471.9),(78 46496.07),(79 47374.965),
