1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 237327.69),(2 839662.7),(3 1737528.6),(4 2867169.8),(5 4192827.3),(6 5714017.5),(7 7399796),(8 9208097),(9 11157259),(10 13209760),(11 15440440),(12 17809266),(13 20357142),(14 22911130),(15 25754438),(16 28899678),(17 32207942),(18 35771308),(19 39764372),(20 44062268),(21 48694700),(22 53507890),(23 58501950),(24 63616980),(25 68931704),(26 74169176),(27 79884100),(28 85882890),(29 92199624),(30 99037450),(31 106230310),(32 113750780),(33 121375016),(34 129028640),(35 136648750),(36 144433440),(37 151672240),(38 158718340),(39 166075310),(40 172720620),(41 179652590),(42 186459630),(43 193802110),(44 201044660),(45 208278860),(46 215899060),(47 223760590),(48 231385140),(49 239121940),(50 246439020),(51 253868030),(52 261102480),(53 267894960),(54 274192350),(55 280908670),(56 286982140),(57 293199200),(58 300344480),(59 307077470),(60 314408220),(61 322272600),(62 330006400),(63 338568000),(64 346888130),(65 355130200),(66 362757150),(67 370077300),(68 377037300),(69 384762000),(70 392167420),(71 400426270),(72 408402530),(73 416169060),(74 423729280),(75 431204960),(76 439090080),(77 447153250),(78 455302530),(79 463878750),
(1 49.492752),(2 54.06718),(3 57.42908),(4 61.565662),(5 64.810104),(6 68.75813),(7 71.44587),(8 74.4931),(9 77.72944),(10 79.63598),(11 81.776855),(12 84.84178),(13 86.4098),(14 88.48298),(15 89.078125),(16 89.28653),(17 90.75056),(18 92.69246),(19 92.66419),(20 94.50184),(21 95.29098),(22 96.463165),(23 98.10281),(24 99.05714),(25 100.4939),(26 102.6829),(27 102.74796),(28 105.91642),(29 107.35982),(30 108.79045),(31 109.86975),(32 111.11144),(33 111.773476),(34 113.22519),(35 113.20531),(36 114.47883),(37 114.76414),(38 113.46711),(39 112.87787),(40 112.32979),(41 111.95223),(42 110.85103),(43 109.63021),(44 109.27295),(45 108.75326),(46 108.72919),(47 109.165054),(48 108.26376),(49 108.31322),(50 106.635284),(51 106.167496),(52 105.93847),(53 105.81799),(54 105.59137),(55 105.47764),(56 105.70659),(57 105.65419),(58 105.79727),(59 105.49944),(60 104.89725),(61 103.8485),(62 104.449646),(63 103.32036),(64 103.25194),(65 102.59635),(66 102.07345),(67 101.91924),(68 101.38766),(69 100.15818),(70 100.34483),(71 100.200905),(72 100.44992),(73 102.22178),(74 102.24251),(75 102.240395),(76 103.11214),(77 102.645256),(78 103.00718),(79 103.82604),
(1 48.905827),(2 53.811073),(3 57.36608),(4 61.721745),(5 64.60341),(6 67.72245),(7 71.070854),(8 74.234276),(9 76.39026),(10 79.38625),(11 82.13789),(12 84.761765),(13 86.74397),(14 88.19505),(15 88.875694),(16 89.58323),(17 90.43703),(18 91.309105),(19 91.70231),(20 92.285065),(21 93.18805),(22 94.06136),(23 95.967476),(24 96.94794),(25 97.45796),(26 98.10906),(27 98.36748),(28 99.62497),(29 100.671425),(30 100.98873),(31 102.177444),(32 103.05919),(33 103.487816),(34 104.098526),(35 104.07968),(36 104.77451),(37 105.272064),(38 104.274704),(39 103.835915),(40 103.2775),(41 102.8715),(42 101.5388),(43 100.76221),(44 100.83704),(45 100.17812),(46 99.23675),(47 99.47291),(48 99.4796),(49 98.800095),(50 98.0395),(51 97.6704),(52 96.68949),(53 97.7345),(54 98.03233),(55 99.51406),(56 99.220436),(57 99.3887),(58 99.29816),(59 99.36749),(60 99.51659),(61 100.68464),(62 100.47846),(63 99.52299),(64 100.49335),(65 100.388916),(66 99.666084),(67 100.02116),(68 100.45034),(69 99.98519),(70 99.46204),(71 99.16621),(72 99.31223),(73 99.07717),(74 99.56428),(75 98.961975),(76 98.959015),(77 98.01341),(78 98.86892),(79 98.93979),
(1 49.699535),(2 55.316624),(3 58.99983),(4 63.895737),(5 67.63121),(6 69.89014),(7 73.61692),(8 77.71869),(9 80.57964),(10 82.837746),(11 85.51542),(12 88.214516),(13 89.622116),(14 90.92113),(15 92.09587),(16 93.11203),(17 93.19268),(18 95.01553),(19 95.04221),(20 95.90411),(21 96.5104),(22 97.07722),(23 97.19754),(24 98.21132),(25 98.44335),(26 99.32702),(27 99.66864),(28 100.64861),(29 101.49717),(30 102.78545),(31 102.2106),(32 103.776596),(33 104.76227),(34 105.52506),(35 106.20616),(36 106.588165),(37 106.3008),(38 105.59238),(39 104.49829),(40 105.110054),(41 103.76311),(42 103.722534),(43 103.143456),(44 103.40643),(45 103.72714),(46 103.203354),(47 104.05959),(48 103.28559),(49 102.78123),(50 102.08595),(51 102.15801),(52 102.2924),(53 102.946594),(54 103.74541),(55 103.72721),(56 103.95601),(57 104.29874),(58 106.96096),(59 106.77262),(60 107.959724),(61 107.692024),(62 107.42688),(63 107.32612),(64 107.53003),(65 108.05072),(66 108.223656),(67 108.6309),(68 108.22147),(69 107.94119),(70 107.34749),(71 107.7847),(72 108.39216),(73 109.15683),(74 108.81518),(75 109.221855),(76 109.03359),(77 108.98401),(78 109.15475),(79 108.49019),
(1 48.81809),(2 54.142483),(3 57.059437),(4 61.174107),(5 64.68872),(6 67.42403),(7 70.57605),(8 72.58044),(9 75.459946),(10 76.69695),(11 80.432304),(12 83.182365),(13 84.88284),(14 86.15782),(15 87.1129),(16 88.75961),(17 89.96411),(18 91.296906),(19 91.048546),(20 91.93039),(21 92.90017),(22 95.24534),(23 96.54824),(24 98.188515),(25 98.878296),(26 100.81464),(27 101.14754),(28 103.17134),(29 104.67338),(30 107.247116),(31 107.895325),(32 107.881355),(33 107.80005),(34 107.21298),(35 108.25007),(36 108.59428),(37 108.77606),(38 108.078636),(39 107.49886),(40 107.58263),(41 107.35365),(42 105.55803),(43 105.15969),(44 104.50551),(45 104.5216),(46 103.65784),(47 103.637215),(48 104.12),(49 103.301315),(50 101.424965),(51 101.021324),(52 100.37542),(53 99.97938),(54 99.70451),(55 100.07342),(56 99.95732),(57 100.01965),(58 100.43229),(59 98.92218),(60 99.61104),(61 99.513176),(62 99.865616),(63 97.73862),(64 98.00579),(65 97.55853),(66 98.71398),(67 97.587524),(68 98.02462),(69 96.9882),(70 96.37459),(71 95.889175),(72 96.620926),(73 97.368225),(74 97.6495),(75 97.482185),(76 98.69738),(77 98.67724),(78 98.18402),(79 98.02118),
(1 47.58164),(2 52.94524),(3 56.584293),(4 60.853092),(5 63.496582),(6 67.09854),(7 70.32374),(8 72.47816),(9 76.23222),(10 78.55077),(11 80.11804),(12 82.201454),(13 84.45713),(14 86.6236),(15 86.01268),(16 88.42612),(17 88.82664),(18 90.79475),(19 90.391136),(20 92.02305),(21 92.264694),(22 93.42907),(23 93.60146),(24 94.68151),(25 95.665565),(26 96.80816),(27 97.43244),(28 99.3367),(29 100.350266),(30 101.22543),(31 102.50697),(32 103.0313),(33 104.60046),(34 104.84928),(35 104.94839),(36 105.662094),(37 104.60837),(38 104.29855),(39 102.29307),(40 102.19828),(41 101.9063),(42 100.47491),(43 100.80965),(44 100.2196),(45 100.06478),(46 100.00075),(47 99.80862),(48 100.05656),(49 99.33203),(50 98.79277),(51 97.815735),(52 98.32014),(53 98.28491),(54 98.39895),(55 98.71065),(56 98.61841),(57 100.00789),(58 99.13104),(59 98.89189),(60 99.4481),(61 99.349495),(62 99.82573),(63 98.130806),(64 98.05919),(65 98.282646),(66 98.090996),(67 97.03858),(68 97.32827),(69 96.99161),(70 96.346886),(71 96.937546),(72 97.76915),(73 96.90711),(74 96.62646),(75 96.05382),(76 96.79618),(77 96.82909),(78 97.13108),(79 96.93469),
(1 49.26322),(2 54.176453),(3 58.19377),(4 62.856327),(5 67.00439),(6 71.1228),(7 75.29685),(8 77.67852),(9 80.00726),(10 82.91942),(11 85.160614),(12 87.11762),(13 89.61878),(14 90.45502),(15 90.433655),(16 92.91372),(17 93.502014),(18 94.6425),(19 93.736015),(20 94.44807),(21 94.60154),(22 95.10329),(23 94.96653),(24 96.10428),(25 96.19798),(26 96.56011),(27 97.0574),(28 98.520454),(29 98.83074),(30 99.76219),(31 102.095055),(32 101.86035),(33 103.09686),(34 103.4572),(35 103.97024),(36 105.31593),(37 104.98317),(38 104.980484),(39 103.30522),(40 103.126305),(41 103.067924),(42 101.42106),(43 101.44698),(44 101.2616),(45 101.17139),(46 101.01449),(47 100.85372),(48 101.18184),(49 100.89356),(50 101.11097),(51 99.56084),(52 99.70064),(53 101.14332),(54 101.516014),(55 101.616745),(56 102.3013),(57 103.69167),(58 104.28916),(59 105.04291),(60 104.97894),(61 105.73537),(62 104.815926),(63 104.59711),(64 105.29372),(65 105.95032),(66 106.62289),(67 107.15534),(68 107.544556),(69 107.196266),(70 106.137566),(71 106.713745),(72 107.98148),(73 108.50114),(74 107.809395),(75 107.97615),(76 108.469055),(77 107.48624),(78 107.04682),(79 106.23767),
(1 47.58029),(2 52.469856),(3 56.088398),(4 59.512817),(5 62.8467),(6 67.25979),(7 69.88041),(8 72.40415),(9 74.839035),(10 76.60134),(11 79.596664),(12 83.01626),(13 83.58067),(14 85.73842),(15 86.7514),(16 88.40807),(17 89.13218),(18 89.95892),(19 91.032036),(20 90.80428),(21 93.05912),(22 94.646545),(23 95.11191),(24 96.48117),(25 98.332794),(26 100.032005),(27 99.921906),(28 101.95479),(29 103.24462),(30 105.01896),(31 105.627846),(32 106.002754),(33 106.13654),(34 107.246025),(35 107.38169),(36 108.3845),(37 107.86402),(38 108.32754),(39 107.58346),(40 107.7015),(41 108.420334),(42 106.56289),(43 105.69913),(44 104.54121),(45 105.02519),(46 105.59046),(47 103.9428),(48 104.13149),(49 103.96344),(50 102.65947),(51 102.01816),(52 101.74361),(53 101.88676),(54 101.67334),(55 101.22712),(56 101.329384),(57 101.63272),(58 102.14409),(59 100.8299),(60 101.15292),(61 100.42394),(62 100.54765),(63 100.54828),(64 100.01439),(65 98.98099),(66 98.72013),(67 99.03935),(68 98.64011),(69 98.70171),(70 97.164444),(71 96.59194),(72 97.026474),(73 97.99357),(74 98.580444),(75 98.618866),(76 99.25619),(77 100.04722),(78 99.73713),(79 100.08645),
(1 48.79262),(2 53.74345),(3 57.71293),(4 60.796574),(5 64.078545),(6 67.42419),(7 69.67354),(8 73.3338),(9 76.04579),(10 78.04627),(11 80.100395),(12 83.539795),(13 84.67475),(14 86.849335),(15 87.39292),(16 88.983376),(17 89.422935),(18 90.73279),(19 90.35839),(20 91.920105),(21 93.178795),(22 94.58751),(23 94.20093),(24 95.665085),(25 96.230934),(26 97.475296),(27 98.26456),(28 98.92576),(29 100.10042),(30 100.58131),(31 101.57619),(32 102.57041),(33 103.14906),(34 104.534836),(35 104.34244),(36 105.131195),(37 104.189026),(38 103.86709),(39 102.79023),(40 102.694954),(41 101.8427),(42 101.3785),(43 100.743935),(44 100.26354),(45 99.33456),(46 98.42403),(47 98.86794),(48 97.99279),(49 97.648865),(50 97.59391),(51 97.280334),(52 96.689705),(53 97.59078),(54 97.75267),(55 97.16765),(56 96.589),(57 98.406624),(58 98.58507),(59 98.61024),(60 98.61042),(61 98.75326),(62 99.0633),(63 97.93793),(64 97.97514),(65 98.1536),(66 98.51859),(67 98.59625),(68 97.74476),(69 97.95285),(70 98.08562),(71 97.48466),(72 97.739716),(73 98.17924),(74 98.101654),(75 98.473434),(76 98.76968),(77 98.85255),(78 99.02935),(79 98.456215),
(1 47.353676),(2 52.07278),(3 55.77536),(4 59.638565),(5 63.14019),(6 67.56103),(7 70.20818),(8 73.087875),(9 75.94871),(10 77.124016),(11 80.00575),(12 82.74972),(13 83.52046),(14 85.600716),(15 86.12352),(16 87.25459),(17 88.02353),(18 89.37657),(19 88.60104),(20 89.80974),(21 90.684456),(22 91.90641),(23 91.624855),(24 92.49616),(25 93.77289),(26 95.571976),(27 94.44921),(28 95.30171),(29 95.76677),(30 96.30399),(31 98.26635),(32 98.49158),(33 98.89446),(34 100.20278),(35 100.04559),(36 101.21982),(37 101.615135),(38 101.34883),(39 99.394356),(40 98.53575),(41 97.642456),(42 97.586235),(43 97.35442),(44 96.748764),(45 96.32583),(46 96.886826),(47 97.34007),(48 97.32505),(49 96.809555),(50 96.189415),(51 96.25311),(52 95.33839),(53 96.83267),(54 96.70456),(55 97.25894),(56 98.44839),(57 99.5782),(58 99.355415),(59 98.971825),(60 99.99016),(61 100.29888),(62 101.36291),(63 101.01028),(64 101.682655),(65 101.779),(66 102.01578),(67 102.011215),(68 102.42124),(69 102.61352),(70 102.56141),(71 101.85657),(72 101.61598),(73 102.630875),(74 102.026405),(75 101.27054),(76 102.13303),(77 101.35215),(78 101.61041),(79 100.77078),
(1 47.98286),(2 52.434975),(3 55.071407),(4 59.63771),(5 63.680138),(6 66.62615),(7 69.5649),(8 71.99748),(9 75.191826),(10 76.758644),(11 78.79182),(12 82.274284),(13 83.866325),(14 85.57904),(15 86.65367),(16 86.736824),(17 88.14567),(18 89.59432),(19 90.31841),(20 91.031044),(21 92.16321),(22 93.049644),(23 95.32319),(24 96.46521),(25 97.19336),(26 98.66935),(27 99.10712),(28 101.68696),(29 102.83601),(30 104.122055),(31 105.9586),(32 106.574234),(33 107.04287),(34 107.75076),(35 108.425705),(36 108.74539),(37 108.74123),(38 108.53205),(39 107.568634),(40 107.17348),(41 106.27585),(42 105.11074),(43 105.02138),(44 103.821236),(45 102.87378),(46 102.8682),(47 101.7843),(48 101.711716),(49 101.41651),(50 100.6118),(51 100.51067),(52 100.38262),(53 99.80346),(54 99.578094),(55 98.82047),(56 98.714195),(57 98.79857),(58 99.02403),(59 98.597626),(60 99.53625),(61 98.15698),(62 98.63002),(63 97.44951),(64 97.70945),(65 97.25746),(66 97.45214),(67 97.13794),(68 95.976616),(69 95.405754),(70 94.83774),(71 94.16127),(72 95.27794),(73 96.997925),(74 96.30683),(75 95.84913),(76 96.27753),(77 97.05623),(78 97.09212),(79 97.889114),
(1 48.36905),(2 52.596657),(3 56.4),(4 61.182766),(5 64.58277),(6 68.2847),(7 71.510254),(8 74.007324),(9 76.1332),(10 78.44481),(11 80.26413),(12 81.96315),(13 84.25021),(14 86.129074),(15 86.83091),(16 87.95621),(17 88.82326),(18 89.64077),(19 89.82569),(20 90.95573),(21 92.03703),(22 93.11872),(23 94.139015),(24 95.07536),(25 96.59518),(26 98.10455),(27 97.99519),(28 99.80921),(29 101.17566),(30 102.45535),(31 103.500984),(32 104.379),(33 104.859474),(34 105.523415),(35 106.47029),(36 106.20145),(37 106.16785),(38 105.69348),(39 105.18849),(40 104.98305),(41 104.33973),(42 103.695564),(43 103.1482),(44 101.74678),(45 100.85411),(46 100.923836),(47 100.535706),(48 100.17555),(49 99.358505),(50 98.8687),(51 98.548645),(52 98.6267),(53 97.293816),(54 98.45991),(55 97.41781),(56 96.90611),(57 97.18145),(58 97.23779),(59 97.19924),(60 97.07316),(61 97.2458),(62 96.62798),(63 97.043915),(64 96.438675),(65 94.58879),(66 95.47879),(67 94.69083),(68 95.520966),(69 95.53131),(70 95.013954),(71 94.87918),(72 95.20378),(73 95.92705),(74 95.81956),(75 95.30836),(76 95.88986),(77 96.09301),(78 97.60945),(79 97.44016),
(1 46.73529),(2 52.216633),(3 55.055264),(4 59.27077),(5 63.918438),(6 66.87964),(7 70.28735),(8 73.36943),(9 75.891365),(10 77.13269),(11 79.37607),(12 82.42072),(13 84.4936),(14 85.93114),(15 86.939835),(16 87.53404),(17 88.56702),(18 89.34805),(19 89.902664),(20 90.62351),(21 91.13874),(22 90.98957),(23 92.335175),(24 92.80568),(25 92.64733),(26 93.211426),(27 92.88127),(28 94.1518),(29 95.27914),(30 95.27864),(31 95.89243),(32 96.39457),(33 97.11559),(34 98.32324),(35 98.431656),(36 99.17889),(37 98.42164),(38 97.366486),(39 96.89724),(40 96.81139),(41 96.061905),(42 95.87691),(43 95.73863),(44 95.765),(45 96.05769),(46 95.92736),(47 95.79073),(48 95.075),(49 95.34419),(50 95.27299),(51 94.77587),(52 94.45647),(53 94.728294),(54 94.541145),(55 95.49329),(56 97.28749),(57 97.939766),(58 97.95524),(59 98.11241),(60 98.086975),(61 98.47763),(62 99.11463),(63 98.62762),(64 99.80032),(65 99.86018),(66 98.81963),(67 99.2925),(68 99.07493),(69 98.393524),(70 98.54546),(71 98.42018),(72 98.8797),(73 99.56722),(74 99.20113),(75 99.0774),(76 98.85039),(77 98.936714),(78 98.801346),(79 98.10305),
(1 46.87277),(2 51.665257),(3 54.33284),(4 58.37839),(5 62.349052),(6 65.6794),(7 68.67986),(8 71.42092),(9 73.928894),(10 75.75057),(11 78.609604),(12 81.32438),(13 83.823685),(14 84.961426),(15 85.57476),(16 87.4653),(17 88.30946),(18 89.28012),(19 89.74466),(20 90.46947),(21 92.11418),(22 92.668),(23 94.09248),(24 95.70994),(25 97.563965),(26 98.92011),(27 98.960266),(28 100.76957),(29 101.75779),(30 103.65745),(31 104.47704),(32 105.65742),(33 106.08402),(34 107.14568),(35 106.38236),(36 108.11591),(37 107.461914),(38 107.69512),(39 106.01937),(40 106.1637),(41 105.59865),(42 104.97646),(43 104.6531),(44 104.286835),(45 103.41764),(46 102.927185),(47 103.355934),(48 102.44954),(49 101.87048),(50 101.164734),(51 98.67092),(52 98.342026),(53 99.06845),(54 99.478195),(55 99.717896),(56 99.21115),(57 99.96822),(58 99.57974),(59 99.115204),(60 98.86757),(61 98.70831),(62 98.58159),(63 97.73673),(64 97.656944),(65 97.02968),(66 97.926254),(67 97.2107),(68 96.017845),(69 96.54044),(70 95.93889),(71 95.76262),(72 96.32946),(73 96.97444),(74 97.217514),(75 97.080124),(76 97.544334),(77 97.3083),(78 97.60694),(79 98.209694),
(1 46.366543),(2 50.95339),(3 54.26668),(4 58.39668),(5 61.532356),(6 65.02162),(7 67.87295),(8 70.59338),(9 71.70257),(10 75.24931),(11 77.49358),(12 79.56319),(13 81.50754),(14 82.95941),(15 83.27091),(16 84.5713),(17 85.78588),(18 86.955536),(19 86.80396),(20 87.832985),(21 89.16745),(22 90.73815),(23 91.71611),(24 92.950325),(25 93.69681),(26 94.831566),(27 95.714005),(28 96.484024),(29 97.18673),(30 99.08574),(31 99.322365),(32 99.93221),(33 99.63574),(34 100.694176),(35 100.76871),(36 101.732414),(37 101.30172),(38 100.770065),(39 99.39908),(40 99.012344),(41 98.1333),(42 97.9496),(43 97.20729),(44 97.19415),(45 95.790794),(46 96.33594),(47 95.97443),(48 95.25737),(49 95.98432),(50 94.913315),(51 93.35722),(52 94.115036),(53 93.81877),(54 94.117355),(55 93.88529),(56 94.18202),(57 94.29609),(58 94.20685),(59 93.2835),(60 94.36639),(61 94.222046),(62 94.26546),(63 93.060936),(64 93.23492),(65 93.306274),(66 93.59263),(67 93.668846),(68 92.73557),(69 92.41639),(70 91.9739),(71 91.81594),(72 92.82448),(73 93.078545),(74 92.94895),(75 92.111336),(76 92.61883),(77 93.54371),(78 93.40466),(79 93.52324),
(1 46.800293),(2 51.74659),(3 54.94679),(4 60.130383),(5 63.64214),(6 67.285805),(7 71.052605),(8 72.882576),(9 76.19701),(10 78.4233),(11 80.68878),(12 82.96264),(13 85.37371),(14 86.68313),(15 86.56841),(16 87.834496),(17 87.95118),(18 88.2724),(19 87.90502),(20 88.59732),(21 88.9474),(22 90.42292),(23 90.982185),(24 92.00265),(25 92.60458),(26 92.72482),(27 92.419174),(28 93.5816),(29 94.52484),(30 95.25885),(31 96.58823),(32 97.886696),(33 98.75075),(34 98.35903),(35 98.8517),(36 99.949844),(37 100.371284),(38 99.7432),(39 99.36234),(40 98.88762),(41 97.7505),(42 97.69019),(43 97.53768),(44 97.25281),(45 96.72102),(46 97.543594),(47 97.84981),(48 97.56146),(49 96.96514),(50 96.978836),(51 96.25102),(52 96.72198),(53 97.12371),(54 97.69803),(55 96.94442),(56 98.68023),(57 98.93292),(58 100.55641),(59 100.480316),(60 100.89107),(61 101.20905),(62 101.62913),(63 101.46658),(64 101.65139),(65 101.89238),(66 101.464836),(67 102.092),(68 101.221535),(69 101.22307),(70 100.30323),(71 101.07967),(72 101.495834),(73 101.955185),(74 101.57592),(75 101.52844),(76 101.260796),(77 101.10676),(78 100.799),(79 100.05131),
(1 46.775185),(2 51.36419),(3 55.2271),(4 58.644367),(5 61.936256),(6 64.94411),(7 68.5675),(8 71.12953),(9 73.353134),(10 75.55891),(11 78.62097),(12 80.29334),(13 82.34569),(14 84.30791),(15 85.02824),(16 86.92413),(17 87.60924),(18 89.05514),(19 89.05852),(20 90.43139),(21 91.239815),(22 93.0309),(23 94.30557),(24 95.501274),(25 96.710266),(26 96.950424),(27 97.38775),(28 99.4231),(29 101.095024),(30 101.73082),(31 102.63086),(32 103.63383),(33 104.43391),(34 104.46847),(35 105.26518),(36 105.714905),(37 105.171135),(38 104.88452),(39 103.68602),(40 103.82303),(41 104.55045),(42 103.13274),(43 102.77023),(44 102.758736),(45 101.06305),(46 101.847824),(47 101.63057),(48 101.26862),(49 100.69812),(50 99.98034),(51 99.726265),(52 99.93854),(53 99.55842),(54 100.26196),(55 100.74301),(56 99.48702),(57 99.95681),(58 99.8306),(59 100.70679),(60 100.05253),(61 100.33555),(62 99.95656),(63 99.38878),(64 98.86184),(65 99.27129),(66 97.9026),(67 97.834366),(68 96.74359),(69 95.8639),(70 95.86032),(71 96.03791),(72 95.67503),(73 97.09024),(74 96.877396),(75 96.867714),(76 97.61746),(77 98.75991),(78 98.77004),(79 99.653694),
(1 44.796974),(2 50.06897),(3 52.556698),(4 56.264027),(5 59.706688),(6 62.448235),(7 65.41231),(8 68.18518),(9 70.53552),(10 72.76094),(11 74.839676),(12 77.50016),(13 79.18285),(14 79.634766),(15 79.62876),(16 81.5301),(17 83.083855),(18 82.92101),(19 83.65943),(20 84.86178),(21 85.382355),(22 86.06212),(23 87.162094),(24 87.71888),(25 88.87169),(26 89.90377),(27 90.80021),(28 92.46537),(29 94.19766),(30 94.627365),(31 94.923294),(32 96.09039),(33 96.4765),(34 96.119514),(35 97.26649),(36 98.25762),(37 98.48301),(38 97.368645),(39 96.97961),(40 96.21435),(41 95.915794),(42 94.9736),(43 93.53935),(44 92.55143),(45 92.20051),(46 92.66492),(47 91.93926),(48 91.51003),(49 91.76018),(50 90.83922),(51 90.01442),(52 90.006966),(53 89.706505),(54 89.38315),(55 89.59647),(56 90.16078),(57 90.19216),(58 90.48792),(59 90.938324),(60 90.96473),(61 91.17865),(62 91.71009),(63 90.46241),(64 89.927605),(65 89.77768),(66 89.1416),(67 89.59218),(68 89.14163),(69 88.714676),(70 88.387505),(71 88.19549),(72 88.659615),(73 88.56516),(74 88.65228),(75 88.52776),(76 89.3696),(77 89.182465),(78 89.25547),(79 89.09765),
(1 45.95106),(2 50.383625),(3 53.75809),(4 57.814896),(5 61.72966),(6 65.176956),(7 68.46181),(8 70.96111),(9 73.80604),(10 75.79248),(11 78.7722),(12 80.866066),(13 82.577965),(14 83.52768),(15 84.74969),(16 86.08242),(17 86.92577),(18 86.39608),(19 86.80133),(20 88.14266),(21 88.41591),(22 88.70695),(23 89.39393),(24 90.15871),(25 90.31319),(26 91.37467),(27 92.33196),(28 93.45196),(29 93.74601),(30 94.42076),(31 94.23049),(32 95.7278),(33 96.06525),(34 95.87299),(35 97.28642),(36 98.33018),(37 98.28191),(38 96.53411),(39 96.86013),(40 96.15511),(41 95.61089),(42 94.74065),(43 94.84577),(44 94.57625),(45 94.472244),(46 93.94138),(47 94.18344),(48 94.35195),(49 93.72375),(50 93.334145),(51 93.40341),(52 93.79672),(53 93.86001),(54 94.353584),(55 94.63263),(56 95.17565),(57 95.79951),(58 96.71269),(59 97.5714),(60 97.82062),(61 96.918785),(62 97.723625),(63 97.05012),(64 97.96575),(65 97.7524),(66 98.55112),(67 98.44107),(68 98.06697),(69 97.727425),(70 97.32379),(71 97.56392),(72 98.30223),(73 98.74346),(74 99.3817),(75 98.48),(76 98.23874),(77 98.38469),(78 98.8032),(79 97.6873),
