q, (a, b, c)
1.5, (-6491504823375.887, 1021626.1991080099, 6491439216572.618)
2.5, (-4081719755237.092, 1078209.364778494, 4081681342029.547)
3.5, (-202926283.67779377, 34.85434860407898, 181171840.9617516)
4.5, (-166549130.51953748, 12.319554181126087, 123081218.2941242)
5.5, (-207196018.154589, 13.30424197379606, 153616845.09546083)
6.5, (-122070705.47560811, 15.377371862814021, 95676443.58242816)
7.5, (-124307667.50754935, 15.464327598639347, 103897154.31435874)
8.5, (-62567242.85506905, 6.892322667708152, 43329661.922734864)
9.5, (-65954689.94010867, 6.243964305533338, 44806930.29025338)
10.5, (-63620797.92060165, 5.173886785133962, 42364661.49449992)
11.5, (-47260389.605396785, 6.233361563327346, 33836900.334591314)
12.5, (-34211735.47863158, 6.042750854575249, 24077301.017323464)
13.5, (-24389415.152576964, 8.28780286120908, 18641238.46560902)
14.5, (-18568921.53661848, 8.817331322859177, 15858310.421671307)
15.5, (-18380427.374305837, 7.115078947680685, 14111996.677020691)
16.5, (-11113103.395504644, 15.697010796793084, 12803603.056455383)
17.5, (-11431838.484486962, 5.053733066727854, 8672442.04056068)
18.5, (-8863466.097247338, 7.755781962887872, 8127276.0287896935)
19.5, (-10807696.496109795, 2.9535162380701343, 6817299.953648648)
20.5, (-9373272.940341365, 3.349264932797157, 6555235.415573182)
21.5, (-9437070.207650539, 3.043638388955635, 6230388.536888407)
22.5, (-6067044.908336054, 3.5035438065621287, 4484993.515459231)
23.5, (-6836393.11301424, 2.880889641074027, 4532798.858172734)
24.5, (-5704392.154995261, 2.9815500234146817, 3883991.748322601)
25.5, (-5084774.671674176, 3.2264680665571923, 3742479.1981734303)
26.5, (-4820545.122759345, 3.124727469211167, 3491407.234316072)
27.5, (-4075533.0459992634, 3.140128712907892, 3004785.8566667493)
28.5, (-3612237.447493932, 2.6176600694601624, 2500807.504909672)
29.5, (-2657349.1496739476, 4.453548486763119, 2455500.6245079534)
30.5, (-3186500.7022569356, 2.9664589435710074, 2335326.6927127736)
31.5, (-2534870.9604281564, 3.127957842247566, 1962159.3387441714)
32.5, (-2407530.1317297225, 3.5055472337688798, 1933140.4634188297)
33.5, (-2046837.5654326952, 2.989053163683879, 1606078.0316807805)
34.5, (-1509771.6197547042, 5.909754461485369, 1558522.3044727212)
35.5, (-1023617.6978438512, 9.899962272762773, 1391919.5302148531)
36.5, (-1115195.137855063, 6.171014524729826, 1282211.4073179034)
37.5, (-1511776.3005768391, 2.9753924196409405, 1174250.4853267574)
38.5, (-1107084.196826444, 4.353540149688304, 1072120.7291829858)
39.5, (-1374383.7980004337, 2.7996290925429013, 1059955.9522671036)
40.5, (-1137451.0186868792, 3.092976564704268, 970346.4672252223)
41.5, (-1148984.0971221789, 2.704411780180337, 918260.9725727403)
42.5, (-1042181.6686989975, 2.9728268264689306, 874104.0176340811)
43.5, (-948582.3307162162, 2.639307740157842, 783088.8829428016)
44.5, (-1023659.7177870669, 2.2822378936583396, 779788.6487724495)
45.5, (-701166.2540042513, 3.719757237777236, 721164.4552948816)
46.5, (-795529.1627680735, 2.240355869245039, 623744.0358472578)
47.5, (-461411.84570794407, 5.643717046963135, 608527.579032033)
48.5, (-531508.1216262686, 3.59266053257873, 551779.142088901)
49.5, (-545981.8396587241, 3.3264939243628113, 551379.3202304573)
50.5, (-459200.6981867832, 4.452704282272458, 532367.661285365)
51.5, (-368721.4834960822, 5.56421310943835, 495246.21104435605)
52.5, (-560191.4892178891, 2.346163902812917, 464687.04215559846)
53.5, (-315002.88954804465, 5.174898809314643, 428671.8114810348)
54.5, (-521936.9569296235, 1.8306939779993485, 386844.2905034336)
55.5, (-435853.728558247, 2.3134582579072727, 382709.93944856734)
56.5, (-418636.3748561791, 2.673497186926727, 379863.5723341001)
57.5, (-402158.46186004067, 2.2600542160285833, 348474.8216907704)
58.5, (-461645.31454015005, 1.8238828536456324, 340620.6522978423)
59.5, (-434455.2960749309, 1.7898763865779574, 328445.16559510306)
60.5, (-332814.90370919043, 2.2444183059150475, 296154.86611786176)
61.5, (-352562.30526559154, 2.069102228734791, 304271.8630924187)
62.5, (-474282.52009978384, 1.2477136999793303, 283477.6766502311)
63.5, (-328956.7459917958, 1.7626825663257124, 261685.24911929618)
64.5, (-372712.8957071459, 1.271352903074059, 240709.472840322)
65.5, (-211525.4887921225, 2.744701562509882, 235345.46961841002)
66.5, (-253487.16538667912, 1.994670767168789, 226794.18944209974)
67.5, (-249879.84188453984, 1.8090730722183146, 212788.24959309996)
68.5, (-237957.5414405136, 1.8257955637059005, 210037.28410794685)
69.5, (-248623.9462916658, 1.7094667156715737, 203631.55391007598)
70.5, (-182788.19095667152, 2.288568446519383, 191856.74778008487)
71.5, (-115162.02362383826, 5.094807899720349, 178509.8527378573)
72.5, (-184841.55529854516, 1.9619829630879924, 176562.8000612438)
73.5, (-153162.63905827247, 2.5654717025621117, 168204.35105499777)
74.5, (-121299.86502086534, 3.228522820298947, 161932.1355214839)
75.5, (-126858.69794124432, 2.950098635568751, 155838.19131133435)
76.5, (-102864.68216771468, 3.5199727990143312, 143478.67009298658)
77.5, (-145555.91197627003, 1.7571501416453685, 137478.07125086396)
78.5, (-161985.0157230904, 1.488467545388482, 135088.95395859104)
79.5, (-139454.0727863769, 1.7472973749557013, 129677.36998072307)
80.5, (-47471.86176102805, 9.615693374554, 120479.06069696842)
81.5, (-142399.71993047744, 1.3765133014825564, 115809.52544044012)
82.5, (-98011.20588982693, 2.262531224979533, 111261.06931960939)
83.5, (-107659.16704856619, 1.7242004088616056, 106522.3715694916)
84.5, (-84558.94082173002, 2.161983898455486, 98422.63277139001)
85.5, (-89774.348285738, 1.8907897179240927, 95791.76744670341)
86.5, (-68134.7087793121, 2.9446320372816612, 91986.16862156495)
87.5, (-38496.45398595118, 6.498764139579695, 89350.50029387989)
88.5, (-53086.83589521312, 4.001878112372731, 84471.70806739855)
89.5, (-45024.364381711064, 4.670498017182502, 81456.55014060209)
90.5, (-56441.68838098264, 2.8426408925824687, 81742.5918650967)
91.5, (-33735.451315325976, 7.499876042035153, 78293.91468739924)
92.5, (-39283.91018805168, 5.63865595833318, 76513.58390404866)
93.5, (-29300.47695222922, 7.783535962430339, 75298.21912131406)
94.5, (-46235.96707567857, 2.749179807191617, 68984.6371110867)
95.5, (-62156.114211635606, 1.7472932028478791, 69649.61585646753)
96.5, (-35641.12309332157, 4.488165284752736, 65998.07867253224)
97.5, (-42993.559499489194, 2.6890162512370055, 63921.791550666036)
98.5, (-20367.09897518607, 18.69260843660155, 64457.80413254912)
99.5, (-22228.387952322624, 8.891081847111245, 59868.46591375881)
100.5, (-28002.697710658667, 5.098999127814655, 59533.041918869465)
101.5, (-34908.24533923668, 2.5976802496307574, 55343.33851949417)
102.5, (-16629.415986108615, 17.4546036652924, 55385.986885927276)
103.5, (-16506.262589821068, 16.909285514763194, 57217.16559399897)
104.5, (-15380.264977759418, 18.291687405052592, 50792.26568508586)
105.5, (-16469.900321452365, 10.990250862391076, 50363.02695773538)
106.5, (-15997.285761381938, 12.21010283887888, 46535.4252862848)
107.5, (-16453.52528585226, 10.395786693247004, 44476.959511876135)
108.5, (-16347.299181244118, 8.859489735733519, 44261.334845353085)
109.5, (-14590.595115962326, 8.306690054655078, 43593.802141494896)
110.5, (-14099.157276737384, 11.570773957065695, 43968.292377559555)
111.5, (-14448.243337855156, 16.657689434445196, 41943.99380122521)
112.5, (-13251.529964898447, 14.561059703031447, 40889.04824032673)
113.5, (-11163.444189531063, 12.715461428099887, 37521.83976776818)
114.5, (-11134.856026529156, 11.236635019149402, 35935.569229825785)
115.5, (-11385.56188912723, 17.255788877115315, 36538.304461333995)
116.5, (-9943.753906930262, 9.350684369597483, 32805.80498142291)
117.5, (-9582.818769923673, 13.119294672883637, 33939.117751800644)
118.5, (-10090.185546145085, 12.879830810512017, 31270.657753219308)
119.5, (-9696.266703449302, 14.62180920048831, 31373.383355688966)
120.5, (-10095.380290315985, 15.194501077625736, 30564.234890131844)
121.5, (-10190.814284388001, 11.501755328172052, 29725.8253658085)
122.5, (-9138.144539931383, 13.116619182082708, 28229.382407869576)
123.5, (-8752.678434696514, 12.090995009629076, 26821.010883660812)
124.5, (-9824.529782362355, 11.062742611670128, 26174.483659728485)
125.5, (-8200.852333656469, 12.247784641757292, 25345.699706495594)
126.5, (-6752.930550248619, 16.604119500890327, 25333.071021935884)
127.5, (-7022.245265274372, 14.856026182105946, 23241.868495986422)
128.5, (-6801.102882326882, 15.652449503558534, 23901.875395027164)
129.5, (-6934.0059193186435, 16.038323913386677, 22647.27980699971)
130.5, (-6264.206395481926, 18.44391425842372, 22337.03385236103)
131.5, (-6346.986177333684, 16.764156577655488, 21398.824206624897)
132.5, (-6315.088663147279, 14.548122967699145, 20259.288272624413)
133.5, (-6443.9931850539415, 15.849870189437125, 19876.163909899915)
134.5, (-6781.870666544589, 14.745626185048508, 19464.150184620325)
135.5, (-5182.246779151021, 13.96431400114247, 17933.668979242342)
136.5, (-5986.505339319816, 11.941488795390763, 17764.25461062991)
137.5, (-5864.234834743102, 10.259553871737737, 16673.992370572196)
138.5, (-4858.477940201806, 10.851017268188519, 16451.36982255416)
139.5, (-4890.07934646216, 9.171412375693363, 15829.911007005547)
140.5, (-4292.890791573618, 13.363022061414556, 15771.29620403041)
141.5, (-4433.476635882045, 13.90985799100514, 15847.454915540493)
142.5, (-4446.524991594981, 13.033207808653012, 15183.48683971122)
143.5, (-4361.59208240856, 15.992449701667407, 14689.324605769467)
144.5, (-4095.1315749333166, 14.444823551986879, 14163.071806892203)
145.5, (-4222.38769223697, 14.214718857827142, 13830.759770161534)
146.5, (-3748.3050398936484, 14.03892651395108, 13278.928408369522)
147.5, (-3156.703128226492, 13.365171555438172, 12830.135202332776)
148.5, (-3669.43608792551, 13.004122434546712, 12012.42708983884)
149.5, (-3617.869606261354, 11.459618448990833, 11931.4020126997)
150.5, (-3573.471744750206, 12.764004486883689, 11291.817799719507)
151.5, (-2870.7916633495656, 15.192229183560393, 11516.608429095646)
152.5, (-2804.704512584525, 16.518109911073715, 10429.425312646703)
153.5, (-2673.174017831569, 19.088410774924046, 10703.99167848629)
154.5, (-2989.5983681245975, 10.759233739200583, 10034.65646206848)
155.5, (-2740.7837462808666, 11.140471019761987, 9830.595527168807)
156.5, (-2927.839861203271, 14.882860140417218, 9647.039052174923)
157.5, (-2669.255340374006, 15.702240909231586, 9633.532197483766)
158.5, (-2749.3133999204333, 11.782975928857784, 9106.955894010733)
159.5, (-2339.5375134502538, 15.705733351490831, 8755.958705351704)
160.5, (-2497.783238156695, 14.151061257074579, 8607.382272617542)
161.5, (-2386.365178707396, 13.769038925374725, 8425.780055434972)
162.5, (-2516.2265193685816, 17.952626995981685, 8169.5645834312945)
163.5, (-2405.0342561492093, 16.683165817860704, 8035.242590784024)
164.5, (-2173.5274165617634, 17.090932886515134, 7567.274129289696)
165.5, (-2541.6237040923097, 21.80385959777676, 7609.99393329412)
166.5, (-2253.2623062934113, 20.18871336554246, 7320.016586869526)
167.5, (-2111.58021535473, 14.645031434284954, 7015.996886734067)
168.5, (-2261.505754345678, 15.272714660516291, 6863.534161268131)
169.5, (-2126.566376156616, 14.686989101701126, 6573.918236939881)
170.5, (-1717.1732434327357, 17.836521488704506, 6524.218260068526)
171.5, (-1915.7496817176632, 16.635132066660997, 6247.436302755631)
172.5, (-1683.7169088387332, 13.040447137795269, 6039.21756360751)
173.5, (-1631.515340884128, 15.593747019571364, 5782.300057504555)
174.5, (-1734.445020602694, 20.88260426515264, 5724.19025788297)
175.5, (-1831.9158510667667, 15.50789270903432, 5668.629180987839)
176.5, (-1678.1976903450893, 15.819561591699753, 5410.398319626292)
177.5, (-1638.5463622745417, 19.085682473031728, 5273.436338701379)
178.5, (-1525.9527325536044, 17.076740181589464, 5040.218413465831)
179.5, (-1598.3170548548776, 13.724549917422072, 4865.499611107698)
180.5, (-1767.2181076168492, 16.276731298716214, 4967.68197792864)
181.5, (-1496.2727078648104, 15.162074316329429, 4661.971454309277)
182.5, (-1436.694579402575, 18.18331285688598, 4488.014127141105)
183.5, (-1327.6712697335997, 18.285475311780232, 4352.247312804316)
184.5, (-1422.0183852816747, 16.685683835442386, 4206.449774596296)
185.5, (-1386.1684103708371, 14.72447538026503, 4153.40194485414)
186.5, (-1209.5494736638777, 17.292926950828335, 3986.3726471642485)
187.5, (-1330.8523522954297, 17.91552045241143, 4107.940653157461)
188.5, (-1260.2090771810608, 17.311101920987102, 3872.144458064213)
189.5, (-1123.739274639447, 15.746418650421669, 3717.2504195722836)
