q, (a, b, c)
1.5, (-475206470.9484908, 1069831.0327773204, 475209552.2433728)
2.5, (-130520.13243250553, 123.06843964474801, 138212.81867315434)
3.5, (-171086.40394938373, 43.28471693689117, 167885.65293735825)
4.5, (-182323.65207672882, 27.20310402228893, 181852.32124246954)
5.5, (-158579.4312298992, 30.655194350021986, 176784.53018734095)
6.5, (-187996.16615258734, 15.12716956661887, 185871.77281748274)
7.5, (-154086.09313772095, 11.127292002873494, 164958.54033655146)
8.5, (-170436.2627326233, 8.149901372818114, 175846.70804495952)
9.5, (-190606.5826063362, 3.8667801532963413, 165010.20435715705)
10.5, (-169035.1816242241, 3.816052446829778, 156923.21593576946)
11.5, (-169424.20271770994, 3.69919172749312, 162860.04296234768)
12.5, (-152908.54803279944, 3.7050278001283545, 162015.1867458481)
13.5, (-169038.84037631482, 2.733461424221245, 163779.8205236284)
14.5, (-158892.64402332783, 2.512385440744447, 159293.01648106478)
15.5, (-148329.93236630643, 2.433133791147123, 159205.96380337194)
16.5, (-173783.0076911406, 1.794749363859444, 166928.58194668693)
17.5, (-158002.1070483772, 1.7485209384113127, 160753.4678983742)
18.5, (-163464.17971881246, 1.4891652371486006, 163653.20758415828)
19.5, (-161007.811807675, 1.3273500269108156, 159127.23696490188)
20.5, (-167111.89727450482, 1.1444648533297637, 158708.19602703475)
21.5, (-154198.17190011544, 1.1926227104251932, 161301.64769567674)
22.5, (-159419.66400828958, 1.1029328667453502, 164767.4019530413)
23.5, (-188040.88648141344, 0.8212225594818889, 161360.01617779068)
24.5, (-183925.35618511867, 0.7941961673550202, 158346.7454098461)
25.5, (-129824.62176198211, 0.9502543726971527, 156903.07792788776)
26.5, (-181084.07463787848, 0.6740617782106679, 157001.19405397368)
27.5, (-128084.15114178818, 0.7865493755091879, 155849.4577192091)
28.5, (-113844.31474325951, 0.7608521788432264, 155185.09397503253)
29.5, (-203816.42499187408, 0.5040604775690591, 154492.58271569494)
30.5, (-124592.00144849467, 0.6214254241140731, 153887.40888286)
31.5, (-340935.6947476723, 0.3664966008148282, 152444.29574005603)
32.5, (-393467.61453146045, 0.33328886781849265, 154051.05849616785)
33.5, (-114522.03157594513, 0.5657664135695223, 153027.5197868592)
34.5, (-176691.50985138008, 0.42163813347290424, 152533.4684485943)
35.5, (-91884.14632837543, 0.5759905582935974, 152995.32837308827)
36.5, (-602678.1392261523, 0.2621190193650362, 152586.4909546727)
37.5, (0.0, 1.0, 0.0)
38.5, (0.0, 1.0, 0.0)
39.5, (-23154.08852478838, 0.9852337033786371, 148020.44830536778)
40.5, (-715736.1879716879, 0.2031304759281686, 148243.17944971012)
41.5, (-416779469.12590384, 0.08585155888081131, 148695.07871095435)
42.5, (-93153.75146757766, 0.3721918627328758, 148792.55488838127)
43.5, (-8290.456380823693, 1.4994608392443631, 147779.73331436154)
44.5, (-26409962.938483287, 0.09618980569664116, 146471.21061144146)
45.5, (-7024.69550685827, 0.8313203727273845, 147010.94783456824)
46.5, (710.1117337305878, 60.10990272791128, 145738.32215080637)
47.5, (-4650.466979088182, 0.9509841302330257, 144067.45011005583)
48.5, (1672.3459034483024, 69.550166062113, 142989.61318449766)
49.5, (-80994078.65352464, 0.0982372146222394, 141881.9385754673)
50.5, (-41942276.488519676, 0.09438083877873472, 141410.5587719678)
51.5, (-9368.040510023588, 0.5037228829262227, 142818.23296788364)
52.5, (-7772.420395061166, 0.6387748879803515, 140175.99911285116)
53.5, (2828.918805353904, 80.3958488103475, 139286.0893118007)
54.5, (8787413.866106272, 489512.83531455667, -8645342.357238818)
55.5, (-4978.516088825952, 0.390763276439266, 138919.40434982485)
56.5, (5898.594961690094, 0.5019805724231309, 136861.8401277618)
57.5, (-40938863.59806142, 0.09036692583721138, 137056.36220384142)
58.5, (3142.809239844824, 0.8777147094666834, 136477.9902224524)
59.5, (-351.27016825248484, 1.6588014863848624, 135468.72804947745)
60.5, (-9861250.421551058, 579557.0988498474, 9993841.093024077)
61.5, (-2918.6687214670474, 163.16067346802026, 135377.87785173795)
62.5, (7155.533230340885, 0.4866547155224109, 133861.6933653746)
63.5, (-612.3703907718451, 12.018981939512576, 131322.20112694395)
64.5, (-3515325.7658271794, 0.1076413204071698, 132078.81021963453)
65.5, (-681.7485906368936, 20.43180365964499, 130465.8365517318)
66.5, (-1849.385354254535, 1.2795889099782376, 130230.71835448142)
67.5, (-5403148.2683988735, 0.10011349354504183, 127848.3238931782)
68.5, (-204595.73632208895, 0.2198703142095759, 127955.42091826045)
69.5, (2227.617215973375, 0.9339152766408849, 126803.73276006246)
70.5, (-5319894.648008952, 0.10033277341854845, 126658.60872788841)
71.5, (1021.6603510683478, 23.63350031324129, 126284.60169320162)
72.5, (-640.4040942459641, 20.242766208963022, 125820.88038335812)
73.5, (-599.3067903486726, 4.262403546188628, 123662.5351007661)
74.5, (-379.14219662721956, 19.381305144587593, 123940.94794769937)
75.5, (18849742.311700612, 0.09271107379358275, 121603.57725029014)
76.5, (-899.0485694143065, 18.756236286709, 120860.909073021)
77.5, (3397.5000268071435, 0.6040282710353112, 121157.58572903153)
78.5, (-1019.9289939997129, 0.42904550833083577, 118730.06029988019)
79.5, (3236915.2118502394, 468955.13950566604, -3118013.4677005433)
80.5, (-297.0023190467751, 1.5506183832961096, 117991.8091362567)
81.5, (1094.7822300416121, 19.40145311535686, 116533.11237284861)
82.5, (-21920329.35286564, 0.09713237301713376, 116275.19237382048)
83.5, (4802543.826034582, 0.09740236845876982, 115265.45796287525)
84.5, (-1451.7983870438404, 8.652647400728181, 113674.85514494464)
85.5, (-920621.3879096524, 0.11418667854677167, 112493.66754374518)
86.5, (-192068480.6170097, 0.08667707519328152, 112252.18813155119)
87.5, (-68303886.12291925, 0.08874718429905842, 111583.1182892008)
88.5, (-733.9576707190017, 16.83180265283333, 110562.44248683634)
89.5, (-1495638.1835003344, 0.10689241474284175, 108768.25158777114)
90.5, (-48799770.431355946, 0.09264782064531676, 107851.67137771223)
91.5, (-1205926.878681159, 94231.48578583832, 1312276.252518923)
92.5, (-4010.7033820875654, 0.45471545640359534, 105879.97711289812)
