1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 199858.44),(2 197516.27),(3 652238.5),(4 1600896),(5 1930451.6),(6 1931920.6),(7 2026355),(8 2738355.8),(9 3573962.3),(10 3569784),(11 5112689.5),(12 8454194),(13 11300921),(14 11333040),(15 16368349),(16 17312902),(17 17678626),(18 17670456),(19 23394430),(20 44506976),(21 51387776),(22 51388284),(23 63180000),(24 79427840),(25 93460680),(26 93490090),(27 101325000),(28 119594020),(29 114931200),(30 115538790),(31 115092520),(32 113862056),(33 119163100),(34 119237180),(35 131272504),(36 135031410),(37 125278120),(38 125339260),(39 131211050),(40 123439870),(41 132751960),(42 132534264),(43 128817880),(44 100190560),(45 100197000),
(1 218527.45),(2 218823.84),(3 507156.7),(4 1167741.8),(5 1950045),(6 1950731.4),(7 3063837.3),(8 4284217),(9 4816918.5),(10 4816137),(11 5875159.5),(12 12300819),(13 17423812),(14 17430964),(15 21640244),(16 24392508),(17 23465616),(18 23444810),(19 26709568),(20 33297914),(21 33567300),(22 33595704),(23 38370790),(24 47764410),(25 46737132),(26 46709190),(27 48420664),(28 50808580),(29 46206440),(30 46372480),(31 45235588),(32 46273164),(33 47132364),(34 47196970),(35 50175830),(36 47280510),(37 47495956),(38 47521004),(39 45083788),(40 44557436),(41 52301620),(42 52284696),(43 50313800),(44 47897556),(45 47911050),
(1 340511.6),(2 341061.9),(3 555365.2),(4 1519361.1),(5 2301766.8),(6 2304054.8),(7 3261025.3),(8 5954231.5),(9 7409984),(10 7407651.5),(11 11224355),(12 20166478),(13 23916202),(14 23938374),(15 25304138),(16 31874534),(17 34050932),(18 34031956),(19 36372372),(20 37723548),(21 35738824),(22 35732100),(23 39907104),(24 35882308),(25 37451268),(26 37468172),(27 38443892),(28 34201220),(29 34436830),(30 34566480),(31 33779364),(32 35201428),(33 34596812),(34 34573890),(35 33768932),(36 28898496),(37 28169302),(38 28176896),(39 24817520),(40 31366506),(41 34324336),(42 34341772),(43 32277608),(44 33595424),(45 33600692),
(1 278871.38),(2 279091.66),(3 466099.66),(4 1342475.1),(5 1831033.3),(6 1825332.5),(7 2642983.5),(8 5708095),(9 7125661.5),(10 7114399),(11 10343371),(12 14184313),(13 15284722),(14 15281824),(15 13463268),(16 17835680),(17 16906362),(18 16915608),(19 18025384),(20 23793210),(21 27376488),(22 27359370),(23 32715250),(24 28867592),(25 30853038),(26 30864928),(27 32232156),(28 30460576),(29 31225654),(30 31197820),(31 29004824),(32 27273308),(33 27540360),(34 27516216),(35 27910210),(36 30009458),(37 29855328),(38 29863086),(39 30043108),(40 28223254),(41 34361210),(42 34388436),(43 40205860),(44 45408596),(45 45411970),
(1 255066.23),(2 255859.75),(3 506022.97),(4 1453339.6),(5 1760584.4),(6 1757651.6),(7 2511027),(8 6109372.5),(9 8004074),(10 8004339),(11 12432858),(12 16258234),(13 18381696),(14 18395902),(15 17003486),(16 18914040),(17 21046688),(18 21036746),(19 22293272),(20 27556730),(21 26250944),(22 26247534),(23 27950452),(24 30087418),(25 28762226),(26 28744608),(27 29286878),(28 29864088),(29 30441332),(30 30448262),(31 30353798),(32 29046968),(33 30428622),(34 30404646),(35 29796326),(36 31552506),(37 31017580),(38 31012280),(39 30017320),(40 26224568),(41 29961728),(42 29951916),(43 33848108),(44 34725560),(45 34724700),
(1 271839.66),(2 272963.4),(3 464623.6),(4 1521776.3),(5 1899754),(6 1898899.6),(7 2723845.8),(8 6621376),(9 7923733),(10 7923382.5),(11 11167314),(12 15666853),(13 16762864),(14 16776822),(15 16240550),(16 19922358),(17 20916904),(18 20908276),(19 22313012),(20 27808454),(21 27638704),(22 27623120),(23 28764940),(24 31649894),(25 30787738),(26 30778252),(27 30723668),(28 35355080),(29 32122180),(30 32113850),(31 31484742),(32 35420080),(33 35452650),(34 35431016),(35 31551430),(36 31973876),(37 28926964),(38 28918166),(39 26967098),(40 23706892),(41 26007444),(42 26009276),(43 25367604),(44 28975728),(45 28984250),
(1 340644.66),(2 340369.28),(3 696997.6),(4 2348433.8),(5 3444601),(6 3442054.5),(7 4519267.5),(8 8514105),(9 10433998),(10 10423754),(11 12065465),(12 12241585),(13 12374697),(14 12386874),(15 13237781),(16 13911531),(17 15143940),(18 15144309),(19 17174270),(20 17811324),(21 18043070),(22 18036252),(23 21235872),(24 21345790),(25 21112374),(26 21098664),(27 26590036),(28 21406560),(29 22196746),(30 22124364),(31 22058322),(32 21185674),(33 22026792),(34 22022728),(35 23144626),(36 26898456),(37 28709074),(38 28671722),(39 29044008),(40 25713236),(41 25524970),(42 25522034),(43 25076220),(44 26174574),(45 26179012),
(1 295884.72),(2 296378.2),(3 684277.75),(4 2238547.5),(5 2827609.5),(6 2826370.3),(7 3166208.5),(8 5608034),(9 6941264.5),(10 6947513.5),(11 10038377),(12 15209728),(13 14189446),(14 14183761),(15 13392185),(16 13116002),(17 13091987),(18 13088804),(19 13289395),(20 14463369),(21 13500843),(22 13494687),(23 16463481),(24 16026186),(25 17569120),(26 17571202),(27 19346776),(28 17105406),(29 13830686),(30 13835138),(31 14508543),(32 16084650),(33 17253470),(34 17258134),(35 18910524),(36 18869334),(37 19932346),(38 19935966),(39 22154044),(40 26117654),(41 28375662),(42 28362808),(43 27561398),(44 24166858),(45 24163726),
(1 384440.4),(2 384962.47),(3 819941.5),(4 2411444.3),(5 3155996.3),(6 3154204.3),(7 3444550.5),(8 4711575.5),(9 5185396),(10 5190761),(11 7882265),(12 10377402),(13 9681686),(14 9681974),(15 10147500),(16 7808081),(17 8310416),(18 8313007),(19 9114599),(20 10695949),(21 11483019),(22 11476166),(23 13032483),(24 11512969),(25 11761386),(26 11768361),(27 12677939),(28 12382711),(29 11658785),(30 11647229),(31 13944232),(32 16456117),(33 16270850),(34 16277875),(35 15913033),(36 18361816),(37 19339132),(38 19323484),(39 18380740),(40 18236510),(41 18996300),(42 18989872),(43 18609454),(44 15343597),(45 15340275),
(1 271002.53),(2 271216.53),(3 591533.44),(4 2053507.5),(5 2849281),(6 2847912.3),(7 3679526),(8 6074809.5),(9 7673480),(10 7683186.5),(11 9300124),(12 12407837),(13 11421330),(14 11426748),(15 10939227),(16 10033803),(17 10339420),(18 10335637),(19 10851918),(20 11546663),(21 11604455),(22 11600329),(23 11543209),(24 13946649),(25 12658626),(26 12653225),(27 11721193),(28 12854437),(29 13773948),(30 13795036),(31 14224624),(32 15359998),(33 14583467),(34 14585778),(35 14311127),(36 13265244),(37 13544144),(38 13554642),(39 12571506),(40 14280830),(41 15743335),(42 15753945),(43 15444617),(44 17050160),(45 17053196),
(1 358482.16),(2 358024.16),(3 564358.5),(4 1606700.9),(5 2694634.5),(6 2692006.5),(7 3478260.3),(8 4749262),(9 4481456.5),(10 4474267.5),(11 5248217.5),(12 8481216),(13 9232742),(14 9225229),(15 10561393),(16 10573717),(17 11391397),(18 11395780),(19 10945377),(20 10922831),(21 10627384),(22 10630569),(23 12259375),(24 11940651),(25 11941351),(26 11935402),(27 10759944),(28 12026557),(29 12896863),(30 12912430),(31 12761473),(32 14286312),(33 14412542),(34 14428100),(35 13867358),(36 12160810),(37 12294026),(38 12281826),(39 13031168),(40 12085461),(41 13162890),(42 13160917),(43 14978689),(44 17381184),(45 17391398),
