1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1358006.4),(2 5145692.5),(3 10821614),(4 18243486),(5 26725890),(6 35553040),(7 44641420),(8 54132764),(9 64194304),(10 75074690),(11 86932160),(12 99167170),(13 112177600),(14 125080630),(15 137270220),(16 149235300),(17 161246770),(18 173210370),(19 185818770),(20 199284020),(21 212781970),(22 225078700),(23 236090990),(24 245530320),(25 254005500),(26 262478270),(27 271665700),(28 280651740),(29 289882850),(30 300323600),(31 312203300),(32 325543140),(33 340178980),(34 355384500),(35 370700960),(36 385127260),(37 398309920),(38 410812200),(39 423048580),(40 433359400),(41 440914430),(42 446771100),(43 452144740),(44 457151870),(45 463068300),(46 469286560),(47 475804060),(48 481653400),(49 488280670),(50 495377150),(51 502082020),(52 507969180),(53 512594080),(54 515573400),(55 516864500),(56 516848100),(57 517293730),(58 518191460),(59 518905950),(60 518627330),(61 518364160),(62 518376060),(63 518799070),(64 518625900),(65 517699600),(66 515877380),(67 513397600),(68 510431580),(69 507556600),(70 503659900),(71 498816000),(72 493257440),(73 488373000),(74 484063330),(75 479780640),(76 476211620),(77 472565730),(78 468723170),(79 465075100),
(1 110004.3),(2 196050.97),(3 212116.64),(4 213370.23),(5 212072.36),(6 218396.98),(7 225034.58),(8 231468.3),(9 227966.94),(10 219179.72),(11 220880.25),(12 222111.86),(13 223525.92),(14 228701.56),(15 230412.44),(16 226199.2),(17 226394.61),(18 228678.5),(19 231891.25),(20 226060.75),(21 224388.23),(22 234114.06),(23 235175.2),(24 230545.64),(25 225654.81),(26 224644.17),(27 236179.56),(28 234352.61),(29 227162),(30 224573.2),(31 220920.5),(32 230583.69),(33 238307.88),(34 238648.28),(35 230193.5),(36 233086.77),(37 238093.64),(38 229305.94),(39 225425.06),(40 228652.81),(41 223535.1),(42 225932.75),(43 231589.66),(44 235647.98),(45 234361.84),(46 233256.2),(47 233711.4),(48 227385.27),(49 224764.8),(50 224832.23),(51 227146.23),(52 225625.23),(53 218601.17),(54 215821.92),(55 220695.42),(56 226669.56),(57 226910.53),(58 224117.39),(59 222060.44),(60 221102.13),(61 219581.92),(62 216225.06),(63 218381.78),(64 221464.39),(65 221769.75),(66 218126.5),(67 216870.17),(68 217965.1),(69 218625.27),(70 219252.34),(71 220851.56),(72 216532.44),(73 218088.95),(74 225517.19),(75 230123.48),(76 227146.97),(77 223639.72),(78 219138.8),(79 217776.53),
(1 103925.37),(2 186682.8),(3 198806.88),(4 206050.22),(5 204484.34),(6 209185.39),(7 208052.92),(8 208871.66),(9 211162.7),(10 217314.72),(11 221405.83),(12 213514.8),(13 216785.92),(14 218644.25),(15 216699.66),(16 210897.55),(17 212103.16),(18 217504.45),(19 224248.11),(20 225779.8),(21 223298.13),(22 217894.28),(23 219161.84),(24 216622.39),(25 217930.3),(26 218848.17),(27 217369.17),(28 215948.94),(29 213148.1),(30 211950.8),(31 210157.11),(32 217891.33),(33 219103.13),(34 224843.1),(35 224008.9),(36 225461.08),(37 225455.81),(38 216697.06),(39 216813.94),(40 213518.53),(41 210486.56),(42 209210.83),(43 210360.39),(44 210683.13),(45 217311.92),(46 219488.39),(47 215100.98),(48 214221.34),(49 210163.2),(50 211247.06),(51 212039.34),(52 210211.48),(53 212725.66),(54 208014.33),(55 207704.88),(56 214619.11),(57 214447.7),(58 214198.48),(59 216330.92),(60 213995.98),(61 214131.36),(62 213208.08),(63 213440.81),(64 217141.67),(65 216557.53),(66 221042.52),(67 220828.38),(68 217557.88),(69 218492.98),(70 215440.58),(71 218356.98),(72 220620.98),(73 216195.98),(74 215651.88),(75 216064.47),(76 214676.47),(77 214412.11),(78 214064.83),(79 213000.81),
(1 102704.88),(2 180413.39),(3 192292.77),(4 193517.48),(5 194651.8),(6 200396.34),(7 201019.28),(8 207240.13),(9 202190.61),(10 199240.83),(11 198269.44),(12 200492.88),(13 201982.56),(14 203633.47),(15 208592.98),(16 204380.88),(17 202963.52),(18 207153.06),(19 204767.16),(20 202275.33),(21 202017.52),(22 203316.56),(23 202996.72),(24 201663.8),(25 196187.48),(26 201696.66),(27 201290.64),(28 196810.92),(29 192488.67),(30 188922.45),(31 189552.03),(32 195241.67),(33 200365.44),(34 198543.08),(35 194661.14),(36 197855.28),(37 200885.75),(38 193070.28),(39 190507.1),(40 195948.98),(41 198245.4),(42 198939.45),(43 199767.14),(44 205254.23),(45 206331.1),(46 202654.19),(47 199871.45),(48 201318.75),(49 200446.56),(50 200380.4),(51 199350.78),(52 194218.13),(53 193181.33),(54 194599.55),(55 199560.44),(56 200556.45),(57 200279.4),(58 196652.95),(59 197631.08),(60 199759.17),(61 200729.69),(62 202213.14),(63 198781.58),(64 191694.98),(65 192218.92),(66 190788.7),(67 187916.48),(68 189799.7),(69 190181.69),(70 189202.06),(71 191355.81),(72 196612.52),(73 194814.23),(74 192620.63),(75 190360.23),(76 190782.08),(77 192123.02),(78 190903.4),(79 189260.28),
(1 96933.695),(2 167172.44),(3 183045.13),(4 185494.8),(5 184134.17),(6 185508.67),(7 190914.94),(8 193546.53),(9 188910.45),(10 192489.53),(11 195835.27),(12 189708.05),(13 190941.98),(14 187763.13),(15 192026.13),(16 193685.03),(17 191784.08),(18 191113.78),(19 192535.8),(20 189207.02),(21 188477.66),(22 194216.08),(23 197084.6),(24 195272.36),(25 193256.28),(26 196985.78),(27 194725.7),(28 194712.83),(29 198173.05),(30 195420.14),(31 195844.3),(32 194823.94),(33 194635.23),(34 193588.8),(35 195344.55),(36 192056.72),(37 187559.25),(38 184737.94),(39 184949.47),(40 191304.02),(41 201416.08),(42 203358.81),(43 203464.08),(44 203448.8),(45 200423.5),(46 198155.75),(47 192588.64),(48 187823.56),(49 190681.48),(50 189488.28),(51 188311.02),(52 185163.77),(53 183279.45),(54 180803.05),(55 180287.33),(56 185087.39),(57 187378.88),(58 187910.06),(59 191627.27),(60 192105.11),(61 190662.66),(62 185177.94),(63 179098.53),(64 180700.14),(65 182643.27),(66 183293.56),(67 184928.9),(68 188413.11),(69 182673.75),(70 177551.16),(71 175288.64),(72 183060.53),(73 190370.94),(74 191870.02),(75 191659.77),(76 191796.39),(77 195532.38),(78 193854.16),(79 190042.34),
(1 94748.52),(2 160831.3),(3 172988.67),(4 175776.73),(5 175239.16),(6 170729.1),(7 171542.53),(8 174358.67),(9 177147.7),(10 180574.66),(11 182776.39),(12 186036.98),(13 184275.44),(14 177011.7),(15 175617.83),(16 176206.08),(17 184610.22),(18 187677.88),(19 185870.83),(20 181291.77),(21 181243.13),(22 185100.31),(23 185465.52),(24 182264.34),(25 181377.19),(26 183648.67),(27 181141.39),(28 184376.9),(29 181723.52),(30 181026.5),(31 184934.34),(32 184868.02),(33 188395.66),(34 185965.61),(35 186255.13),(36 187801.61),(37 187547.13),(38 182212.19),(39 181553.64),(40 176989.66),(41 177212.4),(42 177989.75),(43 179752.7),(44 180103.33),(45 180260.72),(46 179071.02),(47 178319.88),(48 178927.44),(49 176203.44),(50 172985.7),(51 175111.81),(52 179466.17),(53 177817.13),(54 176443.22),(55 174959.72),(56 171134.86),(57 171590.42),(58 173576.97),(59 175535.78),(60 172170.61),(61 164676.95),(62 170549.28),(63 178530.13),(64 179315.23),(65 174946.39),(66 171733.17),(67 177137.97),(68 183331.16),(69 180283.83),(70 176079.97),(71 175498.39),(72 180087.58),(73 177171.55),(74 174098.1),(75 171986.63),(76 176087.88),(77 179445.17),(78 182118.72),(79 178857.52),
(1 90552.664),(2 156652.31),(3 168389.7),(4 168101.97),(5 164247.38),(6 175078.19),(7 177486.52),(8 174336.34),(9 174797.17),(10 177470.52),(11 178705.61),(12 175362.88),(13 174377.06),(14 177528),(15 185000.77),(16 181723.67),(17 179811.67),(18 177560.75),(19 175124.25),(20 176827.52),(21 184009.2),(22 181827.19),(23 180877.3),(24 181631.67),(25 179864.98),(26 173329.69),(27 171089.2),(28 171152.67),(29 170662.3),(30 171582.3),(31 169999.73),(32 169086.31),(33 173687.56),(34 177489.27),(35 176106.06),(36 173054.84),(37 171178.03),(38 170134.6),(39 172611.84),(40 175205.42),(41 178814.48),(42 177981.86),(43 174050.25),(44 170619.31),(45 170505.02),(46 172695.63),(47 173924.94),(48 176390),(49 173763.1),(50 170877.16),(51 176629.14),(52 180806.45),(53 179427.47),(54 177417.3),(55 173311.53),(56 168189.47),(57 166870.75),(58 165751.06),(59 171399.33),(60 176644.6),(61 170871.66),(62 172065.94),(63 172326.81),(64 171155.58),(65 173809.77),(66 173413.27),(67 173807.47),(68 175401.94),(69 172455.69),(70 171861.86),(71 172291.83),(72 170336.67),(73 169309.66),(74 168844.97),(75 167759.16),(76 172621.25),(77 177304.77),(78 171818.89),(79 169806.6),
(1 84598.25),(2 136595.25),(3 142406.3),(4 144455.98),(5 147308.63),(6 154961.39),(7 156921.89),(8 155188.31),(9 156827.84),(10 160665.25),(11 159360.61),(12 158072.16),(13 159643.64),(14 162970.44),(15 163636.44),(16 163286.92),(17 164120.66),(18 162471.16),(19 160866.88),(20 159487.34),(21 163380.25),(22 168098.17),(23 164406),(24 167480.66),(25 164034),(26 160325.4),(27 155668.95),(28 156993.98),(29 157809.75),(30 160954),(31 161002.17),(32 160631.33),(33 159308.06),(34 160643.02),(35 158014.88),(36 156530.36),(37 156477.83),(38 157312.11),(39 159758.44),(40 162929.69),(41 163137.5),(42 158706.19),(43 155176.3),(44 157445.05),(45 156959.11),(46 153646.08),(47 155269.84),(48 158803.73),(49 156837.36),(50 153836.45),(51 152923.83),(52 153073.83),(53 154818),(54 151793.48),(55 154057.88),(56 157692.16),(57 149912.52),(58 148802.95),(59 154199.03),(60 156173.69),(61 151608.25),(62 151130.05),(63 150042.97),(64 148345.94),(65 150812.13),(66 153960.56),(67 153022.08),(68 150308.8),(69 154531.78),(70 156926.75),(71 156497.6),(72 153364.36),(73 151470.52),(74 156753.52),(75 157980.45),(76 155882.75),(77 156044.7),(78 155436.9),(79 154551.72),
(1 80675.18),(2 131689.5),(3 137131.55),(4 137282.69),(5 138683.88),(6 138146.95),(7 138612.36),(8 141087.14),(9 140329.97),(10 141638.97),(11 144950),(12 148007.34),(13 150629.6),(14 153211.73),(15 151161.88),(16 150307.69),(17 152864.34),(18 152956.7),(19 153584.53),(20 151958.97),(21 149580.53),(22 153265.72),(23 153030.34),(24 154469.69),(25 155545.84),(26 156131.77),(27 154581.92),(28 152947.64),(29 157256.23),(30 158433.6),(31 153400.67),(32 150919.33),(33 150453.19),(34 151937.13),(35 149875.56),(36 145644.02),(37 148592.23),(38 151973.06),(39 150132.84),(40 147605.33),(41 153416.13),(42 153846.66),(43 147641.7),(44 148964.56),(45 149257.2),(46 145863.92),(47 145751.81),(48 144288.81),(49 147027.86),(50 149183.19),(51 146540.52),(52 147181.17),(53 147895.28),(54 146625.39),(55 145321.64),(56 146956.19),(57 145392.05),(58 146183),(59 149154.02),(60 149087.63),(61 144735.08),(62 144217.22),(63 144058.4),(64 145385.7),(65 145179.67),(66 143653.23),(67 146131.23),(68 147943.88),(69 150908.66),(70 149768.94),(71 145254.9),(72 145488.84),(73 149677.25),(74 149602.5),(75 148646.25),(76 147133.2),(77 145953.64),(78 146655.19),(79 147888.81),
(1 82782.13),(2 132415.28),(3 139469.81),(4 144647.8),(5 144336.6),(6 143380.17),(7 146437.92),(8 146045.7),(9 150847.78),(10 148813.06),(11 150292.83),(12 148243.9),(13 148661.56),(14 152080.73),(15 154503.33),(16 153721.3),(17 152179.55),(18 156447.7),(19 158017.17),(20 151730.63),(21 152627.53),(22 153122.61),(23 153786.3),(24 154994.23),(25 150527.02),(26 151325.72),(27 151447.56),(28 148738.56),(29 152297.31),(30 153212.22),(31 150459.17),(32 148557),(33 145044.67),(34 145279.3),(35 149836.92),(36 150184.19),(37 149496.89),(38 149835.64),(39 152456.5),(40 151510.33),(41 152269.86),(42 148995.13),(43 149432.39),(44 151777.64),(45 143933.84),(46 143268.42),(47 145338.5),(48 144378.36),(49 146537.13),(50 145850.02),(51 143455.11),(52 143370.14),(53 143376.92),(54 144576.17),(55 145653.47),(56 144166.22),(57 141077.8),(58 141777.7),(59 145138.86),(60 147004.5),(61 150278.66),(62 152266.13),(63 153787.03),(64 151185.27),(65 148841.53),(66 149289.97),(67 148711.58),(68 147589.48),(69 143793.7),(70 148065.53),(71 147326.11),(72 148376.08),(73 149565.55),(74 148349.6),(75 149990.88),(76 152889.47),(77 150213.92),(78 145594.03),(79 146866.92),
(1 72393.21),(2 119405.29),(3 127336.43),(4 131796.36),(5 134250.66),(6 134686.11),(7 131003.42),(8 127262.945),(9 131917.45),(10 135469.58),(11 138583.03),(12 139150.5),(13 143646.64),(14 142944.05),(15 143992.78),(16 141216.83),(17 140539.6),(18 138335.7),(19 141337.06),(20 143271.69),(21 141926.02),(22 144053.72),(23 144953.83),(24 139896.13),(25 140216.05),(26 141625.84),(27 141630.23),(28 142979.13),(29 144382.23),(30 147249.42),(31 146302.64),(32 143938.89),(33 142779.58),(34 140943.52),(35 144100.94),(36 140509.86),(37 137317.53),(38 136523.61),(39 138224.44),(40 139868.73),(41 140345.53),(42 139740.84),(43 139620.03),(44 137354.08),(45 139718.25),(46 140404.94),(47 139508.13),(48 135846.42),(49 137824.1),(50 141106.84),(51 138611.58),(52 135732.36),(53 137653.77),(54 137475.56),(55 136027.97),(56 135525.52),(57 137367.38),(58 138590.52),(59 135879.75),(60 136751.63),(61 135855.27),(62 137412.17),(63 138437.45),(64 136058.39),(65 134901.9),(66 136174.84),(67 136524.88),(68 135771.33),(69 132096.05),(70 132472.7),(71 135619.67),(72 136128.92),(73 136804.14),(74 134837.52),(75 133834.73),(76 134413.33),(77 134000.78),(78 132868.7),(79 131279.63),
(1 71997.81),(2 112717.93),(3 116457.54),(4 121325.7),(5 123262.69),(6 120764.16),(7 120914.34),(8 123552.37),(9 128309.125),(10 129471.34),(11 131347),(12 133086.52),(13 134169.14),(14 134595.92),(15 134262.98),(16 135588.03),(17 134031.66),(18 132171.25),(19 133917.88),(20 136083.34),(21 136426.53),(22 136168.13),(23 137288.75),(24 134774),(25 133724.42),(26 137823.3),(27 135943.2),(28 137844.02),(29 137148.3),(30 134985.56),(31 134599.7),(32 135530.48),(33 136924.69),(34 134772.53),(35 132171.5),(36 133224.75),(37 131288.75),(38 130871.086),(39 130293.234),(40 133519.25),(41 137084.19),(42 135800.63),(43 135748.27),(44 135983.45),(45 135207.56),(46 133114.98),(47 132118.6),(48 131261.92),(49 127786.336),(50 129346.93),(51 133297.81),(52 133274.64),(53 131726.11),(54 129492.65),(55 126676.07),(56 126403.01),(57 131853.03),(58 132480.25),(59 128636.32),(60 129745.414),(61 125760.67),(62 127991.37),(63 127464.44),(64 128233.984),(65 129095.08),(66 128875.375),(67 125038.59),(68 124529.75),(69 126956.83),(70 128769.73),(71 131975.11),(72 130931.07),(73 128314.805),(74 126303.06),(75 127483.69),(76 124693.13),(77 125611.375),(78 128657.02),(79 128048.555),
(1 67439.63),(2 103559.69),(3 102705.195),(4 105742.555),(5 112431.89),(6 114205.266),(7 114784.15),(8 114607.78),(9 116270.33),(10 116351.05),(11 119485.984),(12 117578.58),(13 115538.54),(14 116483.836),(15 120513.586),(16 122006.85),(17 121842.02),(18 122561.19),(19 123041.68),(20 121139.85),(21 122732.82),(22 123416.26),(23 123265.57),(24 122413.82),(25 121136.29),(26 120117.6),(27 121663.9),(28 120309.9),(29 120611.05),(30 119991.98),(31 122540.266),(32 122045.61),(33 120475.56),(34 118396.1),(35 119268.625),(36 121120.42),(37 122940.83),(38 124453.305),(39 123040.34),(40 122035.85),(41 125684.516),(42 126071.055),(43 123084.89),(44 124014.055),(45 126195.414),(46 125447.05),(47 125627.32),(48 127190.516),(49 126849.89),(50 124036.78),(51 125381.48),(52 124091.83),(53 124489.29),(54 128241.805),(55 125826.13),(56 120770.34),(57 120907.125),(58 124291.43),(59 124145.73),(60 127002.49),(61 127819.734),(62 124338.33),(63 127418.914),(64 128377.95),(65 125486.836),(66 124863.125),(67 122585.57),(68 123206.91),(69 124211.88),(70 124668.49),(71 126152.88),(72 122369.01),(73 122851.87),(74 123015.85),(75 122405.09),(76 122158.55),(77 120892.305),(78 122684.445),(79 123889.89),
(1 67291.24),(2 102285.32),(3 104688.45),(4 105289.45),(5 110933.26),(6 112287.02),(7 114341.62),(8 116158.68),(9 117609.8),(10 114004.484),(11 114518.62),(12 115596.805),(13 118134.11),(14 117498.82),(15 119422.87),(16 120328.87),(17 120730.664),(18 123190.43),(19 125182.62),(20 122052.984),(21 120545.82),(22 121585.4),(23 122803.336),(24 121703.45),(25 122956.55),(26 121832.28),(27 122600.984),(28 122721.88),(29 122508.37),(30 120464.43),(31 120956.28),(32 118884.38),(33 119322.82),(34 119554.67),(35 119352.28),(36 117325.29),(37 119448.28),(38 120867.95),(39 119390.016),(40 118942.57),(41 120121.35),(42 121790.5),(43 120119.414),(44 118302.38),(45 118637.375),(46 119043.68),(47 120753.62),(48 121427.58),(49 119558.664),(50 119244.695),(51 119942.16),(52 119987.21),(53 118803.63),(54 120401.95),(55 117574.18),(56 117920.71),(57 121949.95),(58 120337.25),(59 121002.76),(60 122230.95),(61 121141.766),(62 119771.766),(63 119477),(64 121505.07),(65 117417.57),(66 118873.016),(67 121760.9),(68 119385.375),(69 116497.71),(70 116756.96),(71 119054.586),(72 116385.766),(73 113650.87),(74 116333.836),(75 119969.82),(76 120598.6),(77 119299.08),(78 117656.9),(79 117091.68),
(1 66003.96),(2 102409.39),(3 105933.53),(4 109631.984),(5 116097.09),(6 114762.336),(7 114691.41),(8 114974),(9 117777.17),(10 118097.44),(11 117894.25),(12 119177.336),(13 118084.016),(14 117871.87),(15 120774.94),(16 120889.95),(17 118791.555),(18 123133.67),(19 123599.4),(20 123015.336),(21 120802.39),(22 118261.94),(23 118467.63),(24 117941.086),(25 119474.43),(26 120219.91),(27 119267.94),(28 120772.83),(29 118843.24),(30 116445.16),(31 117666.3),(32 115955.78),(33 115482.39),(34 116062.164),(35 116558.08),(36 118431.586),(37 120024.43),(38 121637.484),(39 119661.92),(40 120919.2),(41 122155.42),(42 120375.32),(43 119802.54),(44 116082.7),(45 118401.26),(46 118995.72),(47 118694.84),(48 114460.48),(49 113969.23),(50 114815.22),(51 119090.91),(52 118307.63),(53 117520.17),(54 117476.38),(55 117064.18),(56 118108.766),(57 118041.01),(58 114458.016),(59 115204.625),(60 119815.04),(61 117770.945),(62 117287.88),(63 117529.6),(64 118825.94),(65 115881.3),(66 114804.57),(67 119153.61),(68 121031.41),(69 118506.39),(70 114952.09),(71 115603.73),(72 115861.25),(73 118758.445),(74 119129.66),(75 119058.25),(76 119013.086),(77 118976.195),(78 119950.55),(79 119495.58),
(1 65996.37),(2 96620.9),(3 102183.72),(4 104370.28),(5 105828.586),(6 106979.76),(7 108210.31),(8 109719.08),(9 107361.734),(10 109399.15),(11 112025.734),(12 111606.125),(13 112151.28),(14 109494.25),(15 108992.82),(16 110317.625),(17 109594.36),(18 110684.03),(19 112503.414),(20 110335.55),(21 113365.69),(22 112955.625),(23 112634.03),(24 112139.89),(25 110550.61),(26 109289.92),(27 110600.72),(28 111044.51),(29 110598.63),(30 110604.195),(31 108919.28),(32 108493.29),(33 108192.95),(34 109700.36),(35 109792.77),(36 108762.11),(37 107017.664),(38 109710.78),(39 110031.96),(40 105735.84),(41 106045.164),(42 109249.664),(43 109001.34),(44 108768.836),(45 107393.75),(46 107516.63),(47 107905.31),(48 106569.56),(49 107824.29),(50 110277.12),(51 108721.28),(52 107167.09),(53 108679.836),(54 109005.03),(55 106970.734),(56 109723.27),(57 112093.01),(58 112785.57),(59 112122.45),(60 110700.62),(61 107514.09),(62 110529.336),(63 110930.97),(64 111631.7),(65 112098),(66 109920.06),(67 110571.58),(68 112095.53),(69 110908.555),(70 111036.805),(71 106868.04),(72 108178.18),(73 109369.89),(74 108680.48),(75 110276.234),(76 108987.48),(77 107829.055),(78 108816.71),(79 110998.49),
(1 64649.44),(2 91674.97),(3 94510.836),(4 98997.22),(5 102442.8),(6 101290),(7 98812.83),(8 103852.41),(9 104695.37),(10 102048.47),(11 103709.47),(12 105000.914),(13 105455.234),(14 104212.12),(15 105801.03),(16 105625.87),(17 105589.88),(18 109717.414),(19 110558.086),(20 110244.12),(21 108470.21),(22 107668.18),(23 109465.71),(24 108452.164),(25 109511.1),(26 109603.984),(27 108647.9),(28 107688.75),(29 106226.72),(30 105048.836),(31 104349.36),(32 105861.6),(33 109247.11),(34 106605.87),(35 104223.28),(36 104729.39),(37 104496.55),(38 106356.65),(39 107920.45),(40 106888.64),(41 107116.18),(42 106120.88),(43 103882.46),(44 102891.35),(45 104764.27),(46 104099.36),(47 102889.52),(48 102212.695),(49 102462.37),(50 101234.53),(51 101669.586),(52 104237.9),(53 103907.5),(54 103290.96),(55 103349.23),(56 103753.586),(57 103205.24),(58 103519.36),(59 105539.36),(60 106218.36),(61 104956.99),(62 105756.09),(63 106335.33),(64 106062.25),(65 104715.17),(66 105487.28),(67 105143.625),(68 104712.1),(69 104871.16),(70 105615.2),(71 106990.88),(72 103762.22),(73 105325),(74 105643.58),(75 104640.016),(76 101487.836),(77 99295.97),(78 102340.734),(79 104345.664),
(1 60382.527),(2 87718.72),(3 89229.86),(4 93038.9),(5 96726.03),(6 95736.22),(7 100452.57),(8 101704.625),(9 100979.414),(10 102572.26),(11 102263.336),(12 103494.96),(13 102659.55),(14 100252.38),(15 100761.4),(16 99715.75),(17 101408.51),(18 101687.81),(19 101607.56),(20 101736.63),(21 102149.76),(22 104503.555),(23 103442.805),(24 104183.53),(25 104844.52),(26 103724.164),(27 104992.055),(28 102602.57),(29 101952.16),(30 104000.06),(31 101653.53),(32 101304.79),(33 100678.836),(34 101333.73),(35 101897.086),(36 101312.41),(37 101289.15),(38 99405.91),(39 102031.9),(40 103560.05),(41 103872.75),(42 103329.58),(43 103083.48),(44 103364.64),(45 103567.27),(46 100331.734),(47 101518.234),(48 100522.484),(49 99433.664),(50 97150.72),(51 97623.95),(52 97653.37),(53 96947.92),(54 98336.67),(55 99935.03),(56 98923.91),(57 98293.016),(58 98346.65),(59 97594.3),(60 97471.78),(61 97882.516),(62 97322.88),(63 98780.52),(64 97608.805),(65 97547.125),(66 98088.13),(67 97579.195),(68 96425.516),(69 97533.586),(70 97773.02),(71 98017.94),(72 98358.78),(73 101791.44),(74 103388.58),(75 101617.12),(76 98603.8),(77 98031.7),(78 98714.85),(79 99180.31),
(1 60181.977),(2 88935.63),(3 88367.57),(4 90779.6),(5 92674.82),(6 92766.03),(7 95242.55),(8 95566.61),(9 94806.016),(10 93763.62),(11 96586.74),(12 96023.5),(13 96190.39),(14 97202.43),(15 96472.984),(16 95118.586),(17 96205.1),(18 96542.51),(19 95203.39),(20 95236),(21 95110.016),(22 96923.555),(23 95999.82),(24 94521.67),(25 94821.66),(26 97706.33),(27 97373.555),(28 93563.195),(29 93654.914),(30 93311.22),(31 94352.625),(32 93345.7),(33 93211.586),(34 95975.664),(35 95751.93),(36 97174.09),(37 93072.95),(38 92921.984),(39 96012.18),(40 95620.87),(41 95630.47),(42 97242.47),(43 96377.46),(44 96441.48),(45 96873.17),(46 95466.68),(47 95763.17),(48 98876.27),(49 96970.445),(50 94943.19),(51 95552.03),(52 95125.016),(53 96066.5),(54 96907.484),(55 96667.836),(56 97231.42),(57 98781.92),(58 96807.45),(59 97401.836),(60 95927.78),(61 95491.11),(62 98593.586),(63 99007.12),(64 98652.33),(65 97307.28),(66 97607.42),(67 96447.89),(68 97179.95),(69 96977.1),(70 97452.41),(71 97843.25),(72 97102.375),(73 95379.73),(74 96440.8),(75 98486.8),(76 99118.93),(77 97613.18),(78 96015.336),(79 95945.91),
