1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 453593.25),(2 1591135.1),(3 3317474.3),(4 5644141.5),(5 8417575),(6 11717877),(7 15351061),(8 19205230),(9 23209304),(10 27156518),(11 31499720),(12 35610796),(13 39970770),(14 44477184),(15 48701388),(16 52647756),(17 56476610),(18 60264960),(19 63939650),(20 67641736),(21 71085920),(22 74353590),(23 77727304),(24 81231736),(25 85000620),(26 89240376),(27 94219416),(28 99013530),(29 104313830),(30 109703140),(31 116112360),(32 123591580),(33 131618920),(34 140191890),(35 149294160),(36 158712590),(37 168343490),(38 177932400),(39 186844110),(40 194608240),(41 201282580),(42 206981040),(43 211908910),(44 216159660),(45 219708340),(46 223269890),(47 227097490),(48 230824400),(49 235103180),(50 239312380),(51 244247800),(52 249795090),(53 254302260),(54 257929140),(55 260622930),(56 262585170),(57 263679820),(58 263095540),(59 261722480),(60 259762640),(61 257535250),(62 255011650),(63 252238460),(64 249709060),(65 247436340),(66 245808700),(67 243893890),(68 241992450),(69 239620480),(70 237287950),(71 235562580),(72 233678400),(73 231820400),(74 230175660),(75 229077200),(76 228173200),(77 227662850),(78 227998670),(79 229087540),
(1 592894.44),(2 2193090),(3 4541547),(4 7343180.5),(5 10385022),(6 13342959),(7 16100803),(8 18577246),(9 20734984),(10 22743478),(11 24444018),(12 25829420),(13 27046600),(14 27987784),(15 28722348),(16 29241612),(17 29661724),(18 30007696),(19 30182260),(20 30192652),(21 30095232),(22 29957048),(23 29710848),(24 29412514),(25 29160358),(26 28983084),(27 28795080),(28 28610582),(29 28372908),(30 28061796),(31 27759034),(32 27449288),(33 27140962),(34 26803418),(35 26483838),(36 26214300),(37 25970906),(38 25784008),(39 25676410),(40 25660188),(41 25647682),(42 25707896),(43 25804858),(44 25955916),(45 26173384),(46 26472108),(47 26825784),(48 27202888),(49 27583254),(50 27991644),(51 28289140),(52 28529264),(53 28923072),(54 29328646),(55 29712080),(56 30009690),(57 30222860),(58 30333724),(59 30288812),(60 30071636),(61 29653198),(62 29180424),(63 28629926),(64 28067924),(65 27511078),(66 26864106),(67 26225202),(68 25552638),(69 25003398),(70 24679146),(71 24501332),(72 24384518),(73 24346668),(74 24294388),(75 24211086),(76 24114006),(77 24051862),(78 24032450),(79 24050100),
(1 540507.9),(2 1983670.4),(3 4020255.3),(4 6316684.5),(5 8752769),(6 11186255),(7 13437319),(8 15405209),(9 17088582),(10 18553624),(11 19822330),(12 20714150),(13 21344424),(14 21764166),(15 22042694),(16 22194408),(17 22328954),(18 22387840),(19 22396386),(20 22446326),(21 22589912),(22 22812648),(23 23173238),(24 23593362),(25 24124080),(26 24740048),(27 25315258),(28 25769034),(29 25980470),(30 25982822),(31 25879078),(32 25656160),(33 25390566),(34 25086144),(35 24828090),(36 24513630),(37 24171322),(38 23874214),(39 23595304),(40 23392394),(41 23274858),(42 23263994),(43 23282704),(44 23258950),(45 23347648),(46 23597534),(47 23978088),(48 24447466),(49 24888186),(50 25420890),(51 26027810),(52 26581118),(53 27150598),(54 27552832),(55 27688570),(56 27643870),(57 27481200),(58 27220274),(59 26855370),(60 26340138),(61 25579502),(62 24680160),(63 23863910),(64 23257934),(65 22823642),(66 22556474),(67 22360266),(68 22181746),(69 22127426),(70 22131958),(71 22202526),(72 22326666),(73 22464600),(74 22543528),(75 22450864),(76 22398304),(77 22315558),(78 22234766),(79 22085992),
(1 542493.4),(2 1959902.8),(3 3934664.3),(4 6250365),(5 8667656),(6 10947978),(7 12886693),(8 14515333),(9 15875712),(10 16988388),(11 17796562),(12 18247760),(13 18278344),(14 18074950),(15 17803612),(16 17553990),(17 17284256),(18 17077634),(19 16945754),(20 16895284),(21 16967050),(22 17169128),(23 17381274),(24 17606686),(25 17872162),(26 18182246),(27 18532648),(28 18976938),(29 19449192),(30 19924764),(31 20391286),(32 20853670),(33 21221616),(34 21466352),(35 21625876),(36 21592842),(37 21423432),(38 21155250),(39 20782264),(40 20446436),(41 20201068),(42 20080594),(43 19993856),(44 19935956),(45 19879116),(46 19903384),(47 20061348),(48 20319906),(49 20665360),(50 21076958),(51 21446304),(52 21665390),(53 21856604),(54 21934274),(55 21876572),(56 21702958),(57 21443280),(58 21160624),(59 20880642),(60 20600754),(61 20358508),(62 20100138),(63 19822866),(64 19598812),(65 19498216),(66 19484828),(67 19582784),(68 19813292),(69 20091998),(70 20297480),(71 20502784),(72 20678518),(73 20829314),(74 20953144),(75 20955868),(76 20904142),(77 20790272),(78 20655416),(79 20535224),
(1 635409.75),(2 2325173.5),(3 4710697.5),(4 7464218),(5 10387682),(6 13035327),(7 15346115),(8 17272336),(9 18806526),(10 20077882),(11 21016208),(12 21752056),(13 22172344),(14 22277954),(15 22109068),(16 21719534),(17 21132712),(18 20465886),(19 19797128),(20 19138818),(21 18539696),(22 17944812),(23 17461654),(24 17105448),(25 16793958),(26 16437605),(27 16051287),(28 15768852),(29 15615589),(30 15688628),(31 15880086),(32 16203649),(33 16556826),(34 16834968),(35 17091760),(36 17316166),(37 17511136),(38 17736392),(39 18009542),(40 18334244),(41 18827264),(42 19376012),(43 19953010),(44 20511842),(45 20933544),(46 21288050),(47 21660176),(48 21961474),(49 22069246),(50 21906744),(51 21526894),(52 20925946),(53 20245780),(54 19499474),(55 18757556),(56 18145606),(57 17662392),(58 17338936),(59 17199376),(60 17233164),(61 17362520),(62 17582836),(63 17804540),(64 18051610),(65 18344202),(66 18687954),(67 19090984),(68 19569512),(69 20026290),(70 20463002),(71 20752198),(72 20854668),(73 20839272),(74 20645146),(75 20317580),(76 19854842),(77 19399212),(78 18909580),(79 18455436),
(1 603923.6),(2 2230523),(3 4506041),(4 7042948),(5 9521189),(6 11565285),(7 13133412),(8 14244385),(9 14962679),(10 15512756),(11 15876041),(12 16057236),(13 16141645),(14 16164780),(15 16165796),(16 16188549),(17 16350279),(18 16631377),(19 17076366),(20 17679542),(21 18410890),(22 19130152),(23 19778186),(24 20391574),(25 20798780),(26 20913720),(27 20715904),(28 20371536),(29 19849688),(30 19262534),(31 18650448),(32 18084206),(33 17631612),(34 17318200),(35 17102584),(36 17009646),(37 17084934),(38 17259196),(39 17572046),(40 18040836),(41 18556338),(42 19038732),(43 19450586),(44 19729390),(45 19861046),(46 19870820),(47 19778626),(48 19591864),(49 19364452),(50 19109302),(51 18844480),(52 18668658),(53 18479600),(54 18268690),(55 18091072),(56 17964494),(57 17834980),(58 17706874),(59 17632278),(60 17607180),(61 17552656),(62 17420520),(63 17232496),(64 17005010),(65 16759462),(66 16554963),(67 16355067),(68 16186999),(69 16082875),(70 16077135),(71 16174317),(72 16292826),(73 16401702),(74 16558575),(75 16778558),(76 17042198),(77 17272176),(78 17472880),(79 17628728),
(1 598098.6),(2 2120386.8),(3 4174704),(4 6374565.5),(5 8408764),(6 10181022),(7 11592268),(8 12638814),(9 13329127),(10 13759190),(11 13981328),(12 14135900),(13 14234350),(14 14255975),(15 14268699),(16 14311486),(17 14461461),(18 14669924),(19 14879814),(20 15094973),(21 15293490),(22 15424361),(23 15549969),(24 15648734),(25 15668580),(26 15542633),(27 15229694),(28 14743438),(29 14122686),(30 13561808),(31 13169775),(32 12994063),(33 13029356),(34 13193570),(35 13341611),(36 13417759),(37 13433474),(38 13381098),(39 13303792),(40 13239552),(41 13198826),(42 13239706),(43 13377558),(44 13598192),(45 13792047),(46 13950847),(47 14062662),(48 14163329),(49 14269425),(50 14403501),(51 14486025),(52 14626283),(53 14893829),(54 15122734),(55 15255913),(56 15208570),(57 15090317),(58 14895385),(59 14732739),(60 14590578),(61 14476348),(62 14424205),(63 14460132),(64 14574919),(65 14714148),(66 14902303),(67 15106385),(68 15318212),(69 15551812),(70 15768093),(71 15917218),(72 16119159),(73 16331012),(74 16475236),(75 16482153),(76 16441681),(77 16353867),(78 16256703),(79 16149762),
(1 610390.94),(2 2176320),(3 4252939.5),(4 6414174),(5 8335037.5),(6 9853079),(7 11085759),(8 12237558),(9 13245833),(10 14099398),(11 14665924),(12 14977194),(13 15007424),(14 14782497),(15 14416526),(16 14026545),(17 13589911),(18 13223943),(19 12891598),(20 12668130),(21 12562474),(22 12559692),(23 12668844),(24 12837059),(25 13054638),(26 13159271),(27 13158063),(28 13018069),(29 12707277),(30 12368126),(31 12101179),(32 11915148),(33 11853810),(34 11974165),(35 12175722),(36 12355916),(37 12533555),(38 12645410),(39 12682956),(40 12684885),(41 12703674),(42 12796005),(43 12986371),(44 13231584),(45 13486579),(46 13730104),(47 13881154),(48 13941422),(49 13921916),(50 13866046),(51 13794270),(52 13695877),(53 13677752),(54 13647368),(55 13544444),(56 13422171),(57 13246427),(58 13010481),(59 12830568),(60 12702590),(61 12614323),(62 12568347),(63 12646171),(64 12854272),(65 13120280),(66 13401699),(67 13663518),(68 13912277),(69 14170496),(70 14392161),(71 14454649),(72 14459675),(73 14308637),(74 13998067),(75 13628721),(76 13214465),(77 12836936),(78 12586275),(79 12484536),
(1 581853.8),(2 2052165.4),(3 3991846.5),(4 5995597),(5 7856085.5),(6 9404494),(7 10705041),(8 11812893),(9 12696434),(10 13347937),(11 13786544),(12 13982618),(13 13874927),(14 13514640),(15 13068863),(16 12613777),(17 12204267),(18 11877161),(19 11582334),(20 11217859),(21 10793323),(22 10293791),(23 9880848),(24 9537418),(25 9422400),(26 9395521),(27 9453062),(28 9622099),(29 9787910),(30 9991857),(31 10299681),(32 10704543),(33 11025424),(34 11148835),(35 11108980),(36 10960337),(37 10815671),(38 10735440),(39 10761590),(40 10870386),(41 11000206),(42 11172221),(43 11394356),(44 11653884),(45 11908839),(46 12211760),(47 12524088),(48 12836765),(49 13100894),(50 13243031),(51 13286789),(52 13178866),(53 12920507),(54 12649335),(55 12391177),(56 12249709),(57 12144489),(58 12106062),(59 12055090),(60 12043063),(61 12058319),(62 12083284),(63 12101443),(64 12089897),(65 12076847),(66 12106610),(67 12119849),(68 12067926),(69 12112860),(70 12219839),(71 12352524),(72 12518353),(73 12601743),(74 12507155),(75 12321771),(76 11995584),(77 11618644),(78 11257243),(79 10982838),
(1 501095.7),(2 1744176.3),(3 3324245),(4 4848405),(5 6074728),(6 6930381),(7 7508999.5),(8 7999482),(9 8506278),(10 8981282),(11 9298516),(12 9454120),(13 9426431),(14 9276317),(15 9094788),(16 8973218),(17 8947162),(18 9024508),(19 9153624),(20 9283134),(21 9366136),(22 9372539),(23 9313393),(24 9237412),(25 9119343),(26 8947828),(27 8760578),(28 8599196),(29 8483789),(30 8388251),(31 8387180),(32 8468594),(33 8638882),(34 8899866),(35 9125078),(36 9262516),(37 9321284),(38 9303620),(39 9274997),(40 9290313),(41 9375110),(42 9507741),(43 9671864),(44 9840138),(45 9941878),(46 10092059),(47 10264976),(48 10397418),(49 10472981),(50 10483858),(51 10408072),(52 10236339),(53 9994117),(54 9731359),(55 9489716),(56 9279887),(57 9122995),(58 8989688),(59 8905936),(60 8900902),(61 8995164),(62 9137200),(63 9275336),(64 9396473),(65 9424930),(66 9366904),(67 9367022),(68 9402341),(69 9445218),(70 9480936),(71 9477178),(72 9437435),(73 9405606),(74 9381016),(75 9355821),(76 9325660),(77 9317225),(78 9286326),(79 9310896),
(1 513908.22),(2 1789391.6),(3 3409606.5),(4 4977522),(5 6264263.5),(6 7238212.5),(7 7946193.5),(8 8517234),(9 8957850),(10 9215030),(11 9259498),(12 9103120),(13 8796547),(14 8478192),(15 8266070.5),(16 8117906),(17 8112775),(18 8172806),(19 8307328),(20 8454299),(21 8539982),(22 8553479),(23 8509077),(24 8444242),(25 8424689),(26 8410155),(27 8434723),(28 8517681),(29 8591125),(30 8696415),(31 8797383),(32 8913800),(33 9068649),(34 9185372),(35 9291738),(36 9304310),(37 9223363),(38 9077613),(39 8924218),(40 8748084),(41 8527282),(42 8320935),(43 8174545.5),(44 8186342),(45 8346063.5),(46 8555466),(47 8738568),(48 8818883),(49 8788556),(50 8728320),(51 8661860),(52 8696258),(53 8739008),(54 8738360),(55 8683911),(56 8591916),(57 8465086),(58 8359678.5),(59 8362700),(60 8397720),(61 8494877),(62 8622803),(63 8774095),(64 8972090),(65 9177721),(66 9325826),(67 9378970),(68 9309456),(69 9149942),(70 9001215),(71 8862442),(72 8749936),(73 8655442),(74 8567444),(75 8522973),(76 8484331),(77 8513123),(78 8571478),(79 8635450),
(1 487547.2),(2 1670026.5),(3 3156053.3),(4 4570687.5),(5 5734913),(6 6615850.5),(7 7282434),(8 7725317.5),(9 7943163.5),(10 7940575),(11 7754691.5),(12 7440100),(13 7031434.5),(14 6590812.5),(15 6282692.5),(16 6180448.5),(17 6324911.5),(18 6553227),(19 6805692),(20 7017059.5),(21 7124974.5),(22 7162246),(23 7125919),(24 7095286.5),(25 7144685.5),(26 7290995),(27 7453004),(28 7553032.5),(29 7647129.5),(30 7715429.5),(31 7822663.5),(32 7907192.5),(33 7982972.5),(34 8022325),(35 8015243),(36 7964664.5),(37 7839506.5),(38 7671497),(39 7555506.5),(40 7490018),(41 7436728.5),(42 7350286),(43 7235692.5),(44 7148831.5),(45 7126584.5),(46 7103292),(47 7082387),(48 7059344.5),(49 7071026),(50 7095166.5),(51 7162527),(52 7238591),(53 7320794),(54 7416771),(55 7522773.5),(56 7653758),(57 7801163),(58 7944484.5),(59 8075929.5),(60 8141515),(61 8174759.5),(62 8187075.5),(63 8195072),(64 8171522),(65 8053619),(66 7881376),(67 7739306),(68 7621897),(69 7536930.5),(70 7463672.5),(71 7389615.5),(72 7349937),(73 7341938),(74 7342009),(75 7381911.5),(76 7457122.5),(77 7636497),(78 7892545),(79 8116016.5),
(1 464556.1),(2 1588605.4),(3 2949123.5),(4 4198482),(5 5118853.5),(6 5698579.5),(7 6055295.5),(8 6293444.5),(9 6483867),(10 6670216),(11 6848414),(12 7046751),(13 7202567),(14 7282792),(15 7284695),(16 7241169.5),(17 7163563),(18 7080586),(19 6996279),(20 6893296),(21 6762378),(22 6638953),(23 6555408),(24 6557532.5),(25 6640042),(26 6796160),(27 6965364.5),(28 7088961),(29 7178417.5),(30 7257791.5),(31 7281602.5),(32 7248690),(33 7187472.5),(34 7142678),(35 7132747.5),(36 7112930),(37 7142567),(38 7201234),(39 7224684.5),(40 7257816.5),(41 7233258),(42 7152567),(43 7053470),(44 6958763),(45 6877321.5),(46 6792051),(47 6713754),(48 6656538.5),(49 6636092),(50 6632624),(51 6638886.5),(52 6656986),(53 6726894),(54 6846554),(55 7008409),(56 7207243),(57 7417940),(58 7585475.5),(59 7735590),(60 7808494),(61 7815076.5),(62 7764410.5),(63 7699450),(64 7650499.5),(65 7603063),(66 7516002),(67 7418046),(68 7373608.5),(69 7358531.5),(70 7310861.5),(71 7239169),(72 7146960.5),(73 7046538.5),(74 7004854),(75 7014612.5),(76 7051414),(77 7125146.5),(78 7181100),(79 7211683),
(1 462435.53),(2 1573593.5),(3 2894847.5),(4 4009065.3),(5 4847083),(6 5274869),(7 5477267.5),(8 5518974),(9 5440747),(10 5364581),(11 5371793.5),(12 5495562),(13 5666030),(14 5808280),(15 5866238),(16 5859271.5),(17 5804726.5),(18 5705384),(19 5601065),(20 5432629),(21 5276915),(22 5231915),(23 5268985.5),(24 5429903.5),(25 5661832),(26 5894753.5),(27 6065726),(28 6088430),(29 6025671),(30 5913754),(31 5798353),(32 5727952.5),(33 5760895.5),(34 5804592.5),(35 5819868.5),(36 5849918),(37 5897504.5),(38 5886081),(39 5869178),(40 5923025),(41 5976192),(42 5954834.5),(43 5886895.5),(44 5860671),(45 5936127.5),(46 6047852.5),(47 6123131),(48 6097347.5),(49 6009942.5),(50 5937928),(51 5916915.5),(52 6028404),(53 6183096.5),(54 6332526),(55 6454846.5),(56 6555472.5),(57 6592824),(58 6567390.5),(59 6516911),(60 6438024),(61 6347535),(62 6279890.5),(63 6258082),(64 6302278.5),(65 6350860),(66 6409397.5),(67 6457166),(68 6454020.5),(69 6469125),(70 6471506.5),(71 6472999.5),(72 6484853.5),(73 6474492.5),(74 6453288),(75 6503422),(76 6640219.5),(77 6793318),(78 6950055.5),(79 7070327),
(1 394602.34),(2 1307198.4),(3 2349716.3),(4 3272869.8),(5 3912886.5),(6 4283825.5),(7 4527560),(8 4686864),(9 4761179.5),(10 4741929.5),(11 4649327.5),(12 4559580.5),(13 4521880.5),(14 4528478),(15 4503098.5),(16 4485894.5),(17 4464292.5),(18 4471552),(19 4459314),(20 4450423),(21 4490122),(22 4596417.5),(23 4766674),(24 4938367.5),(25 5067186),(26 5093387),(27 5028059.5),(28 4928119),(29 4848730),(30 4772351),(31 4739487.5),(32 4753764),(33 4768222),(34 4829814.5),(35 4914484.5),(36 5020243),(37 5113354.5),(38 5134346.5),(39 5125856.5),(40 5094247),(41 5068955),(42 5067679),(43 5100176),(44 5135030),(45 5217563),(46 5350994.5),(47 5452117.5),(48 5472868.5),(49 5430208.5),(50 5389288.5),(51 5381964),(52 5409804.5),(53 5468916.5),(54 5533068.5),(55 5582534),(56 5633464),(57 5665048),(58 5658728.5),(59 5619110),(60 5544246),(61 5493053),(62 5484772.5),(63 5495759.5),(64 5573418),(65 5660805),(66 5749939),(67 5827429.5),(68 5845329),(69 5854952),(70 5869187),(71 5835328.5),(72 5769102),(73 5698140),(74 5650906.5),(75 5642361),(76 5662287.5),(77 5634489),(78 5571467.5),(79 5481551),
(1 399256.44),(2 1331737.9),(3 2397695),(4 3299211),(5 3944317.8),(6 4414112),(7 4743332),(8 4905759.5),(9 4906858),(10 4796617.5),(11 4640781.5),(12 4469361),(13 4331992),(14 4248212.5),(15 4223608),(16 4201656.5),(17 4241460.5),(18 4321034),(19 4438753),(20 4571486.5),(21 4681765.5),(22 4822412),(23 4917113),(24 4972304),(25 4978887),(26 4953237.5),(27 4923557.5),(28 4885470),(29 4836968.5),(30 4774706.5),(31 4714150),(32 4739175),(33 4845679.5),(34 4977476.5),(35 5072947.5),(36 5119813),(37 5134041),(38 5104789.5),(39 5033570.5),(40 4941298.5),(41 4827085),(42 4774489.5),(43 4821763.5),(44 4903693),(45 4998160.5),(46 5101370.5),(47 5178203),(48 5225012),(49 5256135),(50 5241817.5),(51 5229351),(52 5299200.5),(53 5431021.5),(54 5577953),(55 5712324.5),(56 5779265),(57 5761832),(58 5651662),(59 5483328.5),(60 5312405.5),(61 5197737),(62 5206126.5),(63 5293096.5),(64 5360996.5),(65 5363584.5),(66 5315492.5),(67 5225673),(68 5125318.5),(69 5026856.5),(70 4954029),(71 4878039),(72 4856245.5),(73 4881835),(74 4940127),(75 4989763.5),(76 5025834),(77 5026473),(78 5014979.5),(79 4989492.5),
(1 387762.3),(2 1282082.6),(3 2302222),(4 3216921.3),(5 3955318.8),(6 4464564),(7 4833818.5),(8 5044812),(9 5122825),(10 5091263.5),(11 5052118.5),(12 4988249),(13 4901284),(14 4850773.5),(15 4853321),(16 4857541.5),(17 4843271),(18 4795223.5),(19 4735780),(20 4709757.5),(21 4708025),(22 4733457),(23 4742112.5),(24 4719888.5),(25 4692708.5),(26 4636442.5),(27 4565344.5),(28 4478356.5),(29 4417912.5),(30 4403755),(31 4409308.5),(32 4443538.5),(33 4531726.5),(34 4576419.5),(35 4570945.5),(36 4564308.5),(37 4543914.5),(38 4533140),(39 4552510.5),(40 4610052.5),(41 4662858),(42 4728442),(43 4822543),(44 4936452.5),(45 5014778),(46 5079585),(47 5165616),(48 5228036.5),(49 5252579.5),(50 5238055.5),(51 5178231.5),(52 5127041.5),(53 5128640),(54 5161465),(55 5198644.5),(56 5254499.5),(57 5279143),(58 5238202.5),(59 5119929),(60 4978368.5),(61 4920098.5),(62 4971955),(63 5067250.5),(64 5143807.5),(65 5167804),(66 5179137),(67 5187804.5),(68 5205730),(69 5260645.5),(70 5291311.5),(71 5327076.5),(72 5376579.5),(73 5433061.5),(74 5466607),(75 5502468.5),(76 5594321.5),(77 5704850.5),(78 5741545),(79 5704377),
(1 358531.88),(2 1181563.9),(3 2086594.1),(4 2834643.3),(5 3320917.8),(6 3590840.3),(7 3792627.5),(8 3944666.3),(9 4023518.3),(10 4094757),(11 4173113.5),(12 4230939.5),(13 4221968.5),(14 4175485.3),(15 4132232.5),(16 4092945.8),(17 4114880),(18 4148779.8),(19 4165103.8),(20 4148579.3),(21 4134069.3),(22 4149513.3),(23 4137585.8),(24 4082252.8),(25 4009421.5),(26 3960069.8),(27 3975698.5),(28 4031786),(29 4094837.3),(30 4170852.3),(31 4259948),(32 4352829),(33 4446463),(34 4520659.5),(35 4515113.5),(36 4441539),(37 4338100.5),(38 4254039.5),(39 4253933.5),(40 4274536.5),(41 4311525),(42 4355732),(43 4381927.5),(44 4369412),(45 4356954.5),(46 4331837.5),(47 4319220),(48 4310415.5),(49 4255691.5),(50 4170901.8),(51 4102102),(52 4069920),(53 4111060.5),(54 4173655.8),(55 4201223),(56 4179247.3),(57 4159279),(58 4180381.3),(59 4232333.5),(60 4297041),(61 4407368.5),(62 4529263.5),(63 4618565.5),(64 4693551),(65 4725788),(66 4727121.5),(67 4709275),(68 4689648.5),(69 4686075),(70 4671045.5),(71 4721668.5),(72 4814970.5),(73 4910534.5),(74 4991681.5),(75 5044779),(76 5073234),(77 5077627.5),(78 5038589),(79 4950322),
(1 349235.66),(2 1150316.3),(3 2021792),(4 2709161),(5 3208028.5),(6 3564515.3),(7 3768535.8),(8 3841109.3),(9 3790238.5),(10 3661107.8),(11 3535907.3),(12 3446751.3),(13 3387274.8),(14 3370065),(15 3422360.5),(16 3538227.3),(17 3685188.5),(18 3781084.3),(19 3815801.8),(20 3764749.8),(21 3640972.3),(22 3566316.5),(23 3533058),(24 3506667.3),(25 3551397.8),(26 3647457.3),(27 3750083.5),(28 3824533.8),(29 3876754.5),(30 3918200.3),(31 3985746.3),(32 4092541.5),(33 4127207.3),(34 4070554.3),(35 4012410.3),(36 3968615.5),(37 3928876.5),(38 3900837),(39 3916322),(40 3953852.3),(41 4003500.3),(42 4042564.5),(43 4057387.3),(44 4079831.8),(45 4112229.8),(46 4138653.3),(47 4140803.5),(48 4110724.5),(49 4060509.5),(50 3999394.5),(51 3960845.8),(52 3965291.3),(53 3945298.8),(54 3890949),(55 3868880.3),(56 3883816.8),(57 3930208.8),(58 3971046.3),(59 4013809),(60 4035864.5),(61 4083727),(62 4112534),(63 4101170.5),(64 4083924.5),(65 4063339.5),(66 4062034),(67 4060520.8),(68 4049424.3),(69 4027888.8),(70 3993836.5),(71 3994331.5),(72 4013208.5),(73 4030523),(74 4035562.3),(75 4013746.8),(76 3959868.8),(77 3887359),(78 3809180),(79 3746432.8),
(1 345424.66),(2 1099943.1),(3 1916635),(4 2577047.3),(5 3052165.3),(6 3325196.3),(7 3468635.8),(8 3562607.3),(9 3610304.3),(10 3643294.8),(11 3635369.3),(12 3605455.3),(13 3593337.3),(14 3636933.3),(15 3712175.3),(16 3750605),(17 3756198.8),(18 3746355),(19 3750506),(20 3746003.8),(21 3717228),(22 3712799.8),(23 3728334.3),(24 3766352.8),(25 3768665.3),(26 3735573.8),(27 3748825.3),(28 3820216),(29 3931854.8),(30 4054268.3),(31 4154514.3),(32 4211281.5),(33 4237128),(34 4221552),(35 4161841.3),(36 4090014),(37 4045247.3),(38 4021120),(39 3949696),(40 3908253.3),(41 3943814),(42 4030054.3),(43 4094117.8),(44 4115028),(45 4122122),(46 4094998.8),(47 4055539.8),(48 3981064.8),(49 3886435.8),(50 3812968),(51 3750965),(52 3726527.3),(53 3757972),(54 3829325.3),(55 3891364.8),(56 3899758.3),(57 3874331.3),(58 3839278.8),(59 3825070.8),(60 3843195.3),(61 3897952.3),(62 3973921),(63 4033569),(64 4098182),(65 4175774),(66 4237807),(67 4242409.5),(68 4177593),(69 4093649.3),(70 4005284),(71 3923393),(72 3897220),(73 3893388),(74 3933298.8),(75 3995698.3),(76 4045166.8),(77 4064390.8),(78 4073168),(79 4053038),
