q, (a, b, c)
1.5, (-405152420.1807484, 30.32556182926945, 399410475.61255735)
2.5, (-212030408.1027376, 14.430591554751244, 232019267.4750998)
3.5, (-250500777.75508097, 3.138406919276261, 167461627.65592965)
4.5, (-173464409.65518928, 2.427662310865938, 111684028.07624815)
5.5, (-158522654.22927213, 2.521171523604053, 106288810.08495155)
6.5, (-118456065.54364035, 2.493835611081477, 85799821.4397824)
7.5, (-82506353.4737665, 2.6825248452167503, 63648747.52417189)
8.5, (-54061094.4656022, 3.130822357605648, 46592721.784983486)
9.5, (-47564492.560396865, 2.1209571975118315, 35715403.840968736)
10.5, (-42755148.683172256, 1.3999636104649942, 27806807.506898902)
11.5, (-36593188.6426747, 1.289252639369903, 23840145.421177212)
12.5, (-19092942.038123436, 2.3707545281011093, 18016892.158584565)
13.5, (-15646454.891166076, 2.0456366833403017, 14649031.358774176)
14.5, (-13419989.043897212, 1.861914300042167, 12817011.125972126)
15.5, (-14374382.50372863, 1.2752874646251104, 10477378.840468165)
16.5, (-12046617.28284009, 1.2418638512166653, 8747557.849277278)
17.5, (-9115458.907530513, 1.2383819333448003, 7304940.867598075)
18.5, (-6293341.986304675, 1.925670373065618, 6893383.794367448)
19.5, (-3993897.3199376166, 3.510725845437769, 5972992.775899084)
20.5, (-6058162.784644823, 1.4417239659282366, 5580907.721683722)
21.5, (-4587547.155469072, 1.6049342945027216, 4754988.724244548)
22.5, (-3744051.7926268396, 1.9385291060749585, 4323736.797411962)
23.5, (-3905650.4800585434, 1.5303325107628358, 3953022.7126938845)
24.5, (-3598928.6982160537, 1.3575614859142873, 3434776.4744878095)
25.5, (-3606960.918311595, 1.2331022107690934, 3266612.1960989195)
26.5, (-3044022.3655144, 1.2174537765849844, 2793475.066303841)
27.5, (-3864202.611503184, 0.9552811121388834, 2663588.9957742537)
28.5, (-4237725.095278429, 0.7334697345089206, 2341022.620015733)
29.5, (-2546295.722999749, 1.03441993722655, 2130193.1559927063)
30.5, (-3252685.9417391564, 0.7359282195163089, 1956305.7164932045)
31.5, (-4631036.675343763, 0.5349406640701315, 1726415.367007032)
