1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1170058.5),(2 2314829.8),(3 5892879.5),(4 9622857),(5 10885684),(6 14350413),(7 18160250),(8 20294240),(9 23044022),(10 25160250),(11 26285056),(12 29621544),(13 29898126),(14 30390778),(15 30506538),(16 32303136),(17 34092700),(18 38902316),(19 46957604),(20 49199730),(21 52211012),(22 58236212),(23 63560020),(24 73146730),(25 92648550),(26 101215190),(27 118970240),(28 133339460),(29 140560770),(30 151563600),(31 159935310),(32 163734270),(33 172985600),(34 183726860),(35 183874350),(36 181873200),(37 186159620),(38 184344780),(39 180260220),(40 175595310),(41 171646530),(42 174112880),(43 181800050),(44 179719550),(45 175934690),(46 174408270),(47 173953150),(48 168788020),(49 167906700),(50 165112080),(51 168578300),(52 173136300),(53 175483060),(54 186052940),(55 179585400),(56 175259580),(57 161068240),(58 151534990),(59 152227460),(60 153060300),(61 152338100),(62 150109310),(63 151019940),(64 155799420),(65 158361780),(66 169012500),(67 178802340),(68 187255920),(69 189633970),(70 189867840),(71 178409680),(72 177251120),(73 170486940),(74 168036300),(75 170779060),(76 172070140),(77 170212880),(78 167243860),(79 167254850),
(1 153991.86),(2 186804.14),(3 238617.27),(4 242040.44),(5 251051.97),(6 263936.9),(7 243269.9),(8 238232.86),(9 238956.34),(10 238924.42),(11 223787.19),(12 193423.16),(13 180803.02),(14 186452.6),(15 165788.53),(16 173736.97),(17 175953.02),(18 194085.3),(19 169156.81),(20 192391.45),(21 213336.2),(22 218048.38),(23 209016.05),(24 219173.33),(25 208532.67),(26 200641.36),(27 185946.9),(28 189534.14),(29 180805.02),(30 197530.27),(31 197294.5),(32 196312.45),(33 194000.22),(34 202693.77),(35 197785.06),(36 198468.6),(37 201429.17),(38 207637.88),(39 201101.16),(40 224203.83),(41 226525.58),(42 222190.2),(43 214569.33),(44 224392.97),(45 219284),(46 204625.38),(47 220749.67),(48 216753.28),(49 205369.33),(50 212672.55),(51 217893.19),(52 210836.72),(53 202794.2),(54 194901.33),(55 196356.47),(56 190195.73),(57 188492.92),(58 183894.33),(59 178466.73),(60 184206.56),(61 180720),(62 175582.77),(63 188546.89),(64 186575.92),(65 184153.1),(66 188287.66),(67 174109.77),(68 167073.67),(69 167905.22),(70 179942.14),(71 174578.03),(72 172186.36),(73 177240.55),(74 177157.81),(75 191454.27),(76 189012.47),(77 195873.16),(78 212213.7),(79 212144.5),
(1 152086.06),(2 187976.94),(3 233147.39),(4 255157.78),(5 257415.33),(6 241650.89),(7 224680.58),(8 219162.44),(9 213512.25),(10 185527.36),(11 190076.02),(12 177332.3),(13 174717),(14 180517.13),(15 172401.31),(16 185688.42),(17 178111.02),(18 184530.88),(19 179556.38),(20 192707.08),(21 203294.89),(22 215028.88),(23 223109.11),(24 223858.94),(25 219266.81),(26 213023),(27 190031.11),(28 186950.44),(29 193209.52),(30 195103.45),(31 188124.22),(32 190680.88),(33 191360.42),(34 195602.88),(35 204403.58),(36 200072.78),(37 197921.08),(38 198899.55),(39 204991.83),(40 219278.23),(41 214761.52),(42 220875.95),(43 201931.27),(44 210622.61),(45 196969.98),(46 212798.81),(47 205982.19),(48 218712.95),(49 216807.64),(50 226147.92),(51 213080.86),(52 217534.31),(53 202146.16),(54 176539.33),(55 182599.28),(56 174081.53),(57 160396.34),(58 164751.31),(59 168295.9),(60 185821.84),(61 195713.03),(62 193151.11),(63 181419.03),(64 177829.81),(65 169802.64),(66 182332.77),(67 182222.3),(68 196819.52),(69 187734.8),(70 180504.1),(71 183072.55),(72 188597.64),(73 178387.84),(74 184124.1),(75 182256.33),(76 190699.47),(77 195061.17),(78 196578.9),(79 196621.78),
(1 135248.56),(2 182997.84),(3 203840.48),(4 230175.61),(5 218668.89),(6 220468.02),(7 207317.61),(8 202243.66),(9 194940.86),(10 185146.63),(11 176633.78),(12 169423.45),(13 162791.25),(14 159709.19),(15 147595.7),(16 153845),(17 157287.81),(18 159156.77),(19 158186.47),(20 164695.45),(21 170953.73),(22 190450.83),(23 196126.69),(24 193165.47),(25 199332.66),(26 212814.64),(27 204136.25),(28 186099.34),(29 180473.66),(30 188670.39),(31 184761.8),(32 190933.23),(33 192193.98),(34 186251.61),(35 183228.58),(36 189873.33),(37 180083.02),(38 172394.78),(39 172039.28),(40 188167.94),(41 194413.98),(42 206757.92),(43 215915.1),(44 209468.53),(45 193428.81),(46 199829.27),(47 191124),(48 201532.53),(49 207898.67),(50 208561.92),(51 202225.66),(52 217503.98),(53 195078.69),(54 194393.83),(55 180030.92),(56 176481.52),(57 158379.2),(58 143934.3),(59 152314.97),(60 155257.8),(61 149701),(62 152462.81),(63 163079.94),(64 167730.88),(65 163640.66),(66 184826.61),(67 164628.9),(68 166576.2),(69 163803.61),(70 173765.88),(71 166973.44),(72 166554.53),(73 160886.86),(74 169032.86),(75 174483.52),(76 177252.61),(77 181320.94),(78 187054.75),(79 187076.4),
(1 129610.83),(2 177572.97),(3 200498.23),(4 212985.7),(5 221354.47),(6 215384.92),(7 214696.75),(8 212942.97),(9 185096.69),(10 181070.16),(11 177320.31),(12 168860.13),(13 152561),(14 149567.81),(15 159208.38),(16 166648.84),(17 169310.06),(18 180971.53),(19 171506.25),(20 174866.6),(21 181962.2),(22 195639.08),(23 201141.25),(24 204537.86),(25 201564.14),(26 194433.61),(27 182689.23),(28 167707.19),(29 162333.31),(30 161504.28),(31 168024.53),(32 172460.67),(33 167969.17),(34 174220.75),(35 173062.25),(36 179082.61),(37 180819.13),(38 187117.67),(39 180814.78),(40 197382.6),(41 192105.23),(42 204300.89),(43 184278.11),(44 196887.31),(45 195285.36),(46 183194.52),(47 187862.42),(48 193175.7),(49 194630.44),(50 204884.17),(51 197135.94),(52 191857.88),(53 178234.81),(54 171004.44),(55 164876.25),(56 170882.97),(57 171234.47),(58 182520.31),(59 175493.44),(60 174163.05),(61 172409.92),(62 172334.86),(63 163929.56),(64 167106.61),(65 160218.36),(66 172173.98),(67 165194.61),(68 151836.31),(69 154942.95),(70 155724.61),(71 152429.25),(72 148197.81),(73 164428.64),(74 168944.1),(75 181230.55),(76 184651.69),(77 188573.9),(78 201779),(79 201750.78),
(1 142558.69),(2 176111.81),(3 218457.38),(4 235590.02),(5 234359.22),(6 221749.44),(7 220496.14),(8 220855.89),(9 211412.89),(10 206563.02),(11 195979.66),(12 177750.28),(13 161793.64),(14 159528.81),(15 148856.69),(16 159338.1),(17 156664.69),(18 178400.94),(19 172473.56),(20 169709.9),(21 178350.16),(22 192227.11),(23 197960.6),(24 206153.48),(25 193703.61),(26 193967.47),(27 176889.47),(28 174991.13),(29 176944.66),(30 175435.92),(31 172456.66),(32 182298.8),(33 186517.75),(34 188286.83),(35 172610.17),(36 181310.39),(37 184011.83),(38 197495.08),(39 182731.45),(40 184872.23),(41 189119.16),(42 190294.88),(43 191867.8),(44 191372.72),(45 187873.06),(46 185202.28),(47 186029.56),(48 192757.52),(49 202817.81),(50 208102.4),(51 202008.28),(52 210440.1),(53 199308.66),(54 192481.33),(55 186478.13),(56 181615.34),(57 168949.42),(58 173153.98),(59 166459.7),(60 153203.52),(61 153588.61),(62 167624.14),(63 164328.28),(64 161338.19),(65 157321.83),(66 163521.23),(67 169612.53),(68 176929.34),(69 170094.17),(70 167716.58),(71 166435.25),(72 164771.89),(73 169560.89),(74 178086.9),(75 179936),(76 190572.06),(77 187504.55),(78 196932.89),(79 196889.73),
(1 124112.84),(2 164697.2),(3 188155.67),(4 204513.47),(5 205422.53),(6 192871.48),(7 191580.28),(8 197556.97),(9 182856.52),(10 179813.19),(11 172922.9),(12 152119.44),(13 134020.03),(14 144437.34),(15 144144.89),(16 142983.88),(17 146886.92),(18 157682.31),(19 150892.52),(20 165395.45),(21 171371.34),(22 181655.63),(23 189380.13),(24 182673.97),(25 163095.64),(26 167459.27),(27 145816.06),(28 145257.83),(29 147180.61),(30 153929.39),(31 157683.61),(32 168577.73),(33 159090.27),(34 164330.14),(35 155635.13),(36 151488.17),(37 150115.53),(38 156916.2),(39 168465.16),(40 182647.95),(41 183770.95),(42 186053.78),(43 179828.98),(44 189092.42),(45 186894.06),(46 186641.97),(47 185843.34),(48 184640.95),(49 194803.42),(50 199974.75),(51 198372.83),(52 195712.42),(53 192779.78),(54 176563.78),(55 167689.39),(56 171909.58),(57 151085.27),(58 148694.42),(59 153162.03),(60 156771.81),(61 158880.13),(62 168339.16),(63 155426.95),(64 155879.34),(65 163753.75),(66 161630.95),(67 171190.13),(68 162007.05),(69 164847.34),(70 165193.83),(71 171475.33),(72 166499.88),(73 169911.5),(74 175668.69),(75 187954.56),(76 192147.6),(77 186383.83),(78 195525.1),(79 195449.56),
(1 139222.61),(2 179507.88),(3 196019.27),(4 200527),(5 208807.55),(6 214714.9),(7 211444.17),(8 204799.72),(9 194979.3),(10 192632.47),(11 173858.03),(12 168148.95),(13 152239.9),(14 159277.64),(15 153639.22),(16 158806.08),(17 151976.61),(18 167951.1),(19 159737.61),(20 166140.66),(21 178878.66),(22 196678.52),(23 188361),(24 190257.78),(25 176301.27),(26 171198.64),(27 161401.36),(28 157704.56),(29 157282.47),(30 157223.4),(31 154331.08),(32 155386.22),(33 151626.52),(34 162527.97),(35 157473.13),(36 165824.86),(37 152109.36),(38 156071.73),(39 151112.9),(40 171954.19),(41 175613.8),(42 175680.86),(43 172880.28),(44 170678.4),(45 174551.3),(46 185939.69),(47 181759.19),(48 183856.39),(49 187085.92),(50 191428.58),(51 190203.67),(52 197725),(53 178556.45),(54 170111.83),(55 167223.48),(56 161326.53),(57 144787.88),(58 149237),(59 146552.72),(60 153581.78),(61 150421),(62 149847.97),(63 153793.25),(64 150578.13),(65 143190.36),(66 168874.53),(67 166330.94),(68 160137.97),(69 156606.42),(70 161537.75),(71 165506.7),(72 163117.58),(73 169022.83),(74 162495.48),(75 171419.03),(76 185855.13),(77 178605.94),(78 181502.11),(79 181524.47),
(1 137941.89),(2 167143.11),(3 208070.44),(4 221902.39),(5 214417.2),(6 212930.5),(7 201759.89),(8 196471.38),(9 177155.11),(10 169545.92),(11 166706.19),(12 154698.67),(13 140521.48),(14 143539.73),(15 136563.89),(16 145513.6),(17 150477.28),(18 144207.33),(19 152095.2),(20 166349.05),(21 171090.98),(22 180806.72),(23 180230.33),(24 180099.11),(25 169683.64),(26 171840.11),(27 169913.55),(28 152221.06),(29 152052.28),(30 151545.7),(31 151143.94),(32 148624.44),(33 148106.72),(34 146649.16),(35 151761.02),(36 172848.83),(37 172253.7),(38 171041.05),(39 175995.02),(40 176541.77),(41 167141.31),(42 168772.67),(43 159377.02),(44 166697.39),(45 158595.6),(46 173913.23),(47 169314.52),(48 173339.7),(49 199772.28),(50 204990.33),(51 200724.55),(52 205725.95),(53 188308.11),(54 179417.69),(55 178730.8),(56 169852.6),(57 147472.77),(58 148317.66),(59 158241.88),(60 153950.58),(61 157885.2),(62 155538.05),(63 149082.83),(64 165456.06),(65 156537.95),(66 154157.9),(67 155292.11),(68 161721.56),(69 170492.1),(70 156630.66),(71 153467.3),(72 154360.38),(73 160217.64),(74 165136.11),(75 174402.55),(76 180540.58),(77 184548.13),(78 179515.98),(79 179471.77),
(1 119610.125),(2 150986.28),(3 168880.1),(4 187731.34),(5 185367.8),(6 171095.39),(7 161886.97),(8 167100.61),(9 159765.63),(10 149435.14),(11 139245.25),(12 134851.64),(13 134008.13),(14 132960.8),(15 130946.266),(16 130004.54),(17 130466.17),(18 134905.72),(19 142160.53),(20 151755.39),(21 156818.13),(22 167629.34),(23 169639.25),(24 162734.1),(25 150679),(26 135557.63),(27 136523.92),(28 134229.17),(29 137957.3),(30 138086.6),(31 136623.44),(32 138914.98),(33 146691.02),(34 148695.02),(35 144134.45),(36 148102.36),(37 138770.38),(38 142513.98),(39 153533.81),(40 157561.6),(41 160294.48),(42 162390.47),(43 170838.23),(44 176740.72),(45 174516.61),(46 160572.75),(47 154745.13),(48 161782.19),(49 171195.2),(50 173601.97),(51 166547),(52 168473.38),(53 173411.5),(54 170965.31),(55 159369.83),(56 153663.52),(57 153600.73),(58 140330.02),(59 137331.39),(60 139269.89),(61 135314.53),(62 141893.13),(63 136283.81),(64 146569),(65 151569.17),(66 148554.88),(67 142678.4),(68 149233.23),(69 145211.9),(70 142199.61),(71 148976.5),(72 149336.92),(73 145582.03),(74 159916.66),(75 168803.3),(76 178423.69),(77 169488.9),(78 178255.88),(79 178246.64),
(1 129127.23),(2 161262.7),(3 192520.6),(4 200009.9),(5 187981.56),(6 178470.06),(7 159656.5),(8 152657.81),(9 142164.92),(10 150437.3),(11 144408.73),(12 136625.22),(13 136318.64),(14 143924.06),(15 140288.02),(16 151021.17),(17 146379.28),(18 150543.72),(19 161617.11),(20 167749.89),(21 168958.98),(22 173135.98),(23 160980.2),(24 159381.2),(25 159009.98),(26 153139.19),(27 151857.3),(28 152818.84),(29 153212.28),(30 146782.64),(31 141179.16),(32 145094.8),(33 141157.9),(34 142652.58),(35 136220.7),(36 138991.53),(37 153268.97),(38 154403.42),(39 140962.63),(40 146865.44),(41 152917.95),(42 171422.11),(43 163581.8),(44 167432.52),(45 166065.64),(46 172376.52),(47 173634.94),(48 187162.13),(49 173507.42),(50 181972.7),(51 175849.47),(52 184934.89),(53 170645.27),(54 151136.42),(55 141625),(56 152651.94),(57 149986.44),(58 152998.1),(59 147131.94),(60 152441.19),(61 162257.02),(62 161354.17),(63 154526.3),(64 160263.27),(65 158191.08),(66 149685.78),(67 160697.55),(68 162215.73),(69 160590.78),(70 158186.56),(71 157059.75),(72 154902.19),(73 155573.63),(74 150601.3),(75 156216.97),(76 166381.27),(77 166742.17),(78 161176.58),(79 161183.06),
(1 125274.43),(2 155556.4),(3 183729.22),(4 193185.44),(5 181101.34),(6 174808.14),(7 162048.34),(8 160558.17),(9 158065.58),(10 152950.5),(11 142533.83),(12 144701.27),(13 133317.9),(14 128913.1),(15 124987.19),(16 138137.73),(17 137871.22),(18 141425.42),(19 147335.63),(20 154989.98),(21 161602.27),(22 166078.94),(23 159827.95),(24 161199.7),(25 146163.72),(26 142023.45),(27 139436.83),(28 142913.3),(29 144347.11),(30 139786.06),(31 136086.23),(32 138516.97),(33 135397.64),(34 145504.23),(35 140558.7),(36 147078.58),(37 151329.84),(38 155171.13),(39 150283.47),(40 160784.28),(41 146253.72),(42 153950.4),(43 148384.4),(44 151352.38),(45 148142.1),(46 148962.22),(47 149572.48),(48 159795.98),(49 168124.17),(50 169980.77),(51 169617.81),(52 181730.66),(53 172607.3),(54 165957.42),(55 152350.86),(56 155986.5),(57 144894.16),(58 132247.4),(59 126718.336),(60 139354.5),(61 138061.39),(62 146272.13),(63 140464.1),(64 138864.95),(65 141141.66),(66 149080.28),(67 145550.08),(68 150659.48),(69 147317.38),(70 153112.28),(71 160989.13),(72 159900.03),(73 154706.67),(74 167817.78),(75 173396.8),(76 175227.98),(77 168237.95),(78 169814.34),(79 169875.95),
(1 118627.305),(2 154597.53),(3 176075.52),(4 187459.8),(5 183112.92),(6 173280.61),(7 165066.4),(8 162651.38),(9 148788.17),(10 139204.92),(11 129739.164),(12 135583.52),(13 135871.84),(14 145708.48),(15 138617.48),(16 147492.02),(17 141866.7),(18 150411.48),(19 155058.81),(20 159034.75),(21 148376.1),(22 154405.23),(23 143981.39),(24 162479.22),(25 146176.45),(26 145263.98),(27 133717.36),(28 135572.33),(29 138447.83),(30 141977.61),(31 130958.99),(32 128383.71),(33 125925.34),(34 123265.48),(35 129441.38),(36 149623.8),(37 145638.31),(38 148078.98),(39 150113.44),(40 142516.02),(41 151078.33),(42 151395.84),(43 154354.6),(44 159750.61),(45 154377.84),(46 143897.31),(47 144163.25),(48 147411.11),(49 160146.23),(50 166525.47),(51 166435.64),(52 168164.72),(53 160550.77),(54 154281.6),(55 145554.33),(56 145079.83),(57 138163.13),(58 133701.7),(59 127264.59),(60 131926.25),(61 144219.63),(62 145954.75),(63 137022.92),(64 130112.29),(65 132395.81),(66 130639.38),(67 134421.63),(68 142347.77),(69 143650.61),(70 149728.17),(71 150812.38),(72 145452.17),(73 141775.67),(74 160830.84),(75 154862.02),(76 158106.83),(77 155894.77),(78 162200.14),(79 162193.98),
(1 112754.35),(2 145257.08),(3 161607.52),(4 166745.61),(5 159416.44),(6 145872.89),(7 141082.7),(8 150152.6),(9 148477.58),(10 138921.98),(11 131661.38),(12 127093.09),(13 126580.81),(14 127236.55),(15 121416.99),(16 127836.125),(17 123827.23),(18 137004.84),(19 132545.02),(20 143410.81),(21 148111.98),(22 155538.8),(23 147189.95),(24 144743.1),(25 136300.38),(26 132755.27),(27 124058.11),(28 124079.766),(29 125320.336),(30 123712.37),(31 125488.48),(32 124060.83),(33 119939.25),(34 124852.51),(35 120201.234),(36 126418.33),(37 126869.16),(38 131501.4),(39 138786.34),(40 146463.33),(41 134519.11),(42 127786.6),(43 130309.86),(44 132337.36),(45 131779.75),(46 133926.77),(47 136339.55),(48 146224.39),(49 146665.86),(50 146343.77),(51 151852.33),(52 158659.4),(53 152954.63),(54 157286.67),(55 143820.02),(56 144299.8),(57 131950.33),(58 128337.19),(59 131113.98),(60 137653.1),(61 135986.05),(62 138678.88),(63 132776.95),(64 150966.77),(65 147863.3),(66 149574.63),(67 133333.39),(68 147855.22),(69 147282.28),(70 140296.39),(71 147050.36),(72 138504.58),(73 139647.4),(74 145582.27),(75 148665.06),(76 145254.38),(77 158312.14),(78 153445.56),(79 153471.72),
(1 122611.945),(2 154029.75),(3 181827.25),(4 194138.42),(5 177729.69),(6 173420.19),(7 162792.6),(8 165788.97),(9 147757.02),(10 132419.44),(11 126786.52),(12 124711.62),(13 130335.87),(14 135951.58),(15 127769.21),(16 137232.38),(17 136027),(18 145077.14),(19 149500.97),(20 146742.38),(21 149201.6),(22 151259.03),(23 146719.1),(24 136848.55),(25 132802.61),(26 130894.484),(27 138901.47),(28 140431.3),(29 136355.77),(30 130924.5),(31 138416.31),(32 145683.55),(33 145862.13),(34 142929.33),(35 140912.16),(36 143587.19),(37 141417.66),(38 144898.44),(39 136220.7),(40 139520.25),(41 135373.39),(42 142003.78),(43 144513.92),(44 150142.31),(45 146041.1),(46 142933.17),(47 150326.22),(48 154276.7),(49 152529.22),(50 159695.56),(51 163831.38),(52 163005.92),(53 162041.08),(54 149860.81),(55 139435.47),(56 142051.8),(57 133940.55),(58 129423.016),(59 128859.2),(60 136491),(61 137819.36),(62 140816.56),(63 148992.89),(64 150750.52),(65 150050.44),(66 145205.42),(67 144370.63),(68 156432.05),(69 143167.08),(70 151758.02),(71 147172.94),(72 148929.14),(73 147100.22),(74 156369.28),(75 161520.69),(76 172336.6),(77 167083.25),(78 164108.9),(79 164091.23),
(1 120403.03),(2 148082.58),(3 162281.27),(4 171674.95),(5 171121.2),(6 150369.89),(7 144070.94),(8 146452.42),(9 127424.97),(10 119936.24),(11 120187.33),(12 114013.97),(13 117894.02),(14 127026.99),(15 137188.36),(16 142642.39),(17 151689.77),(18 157136.27),(19 150488.97),(20 152508.22),(21 160011.28),(22 160988.98),(23 154322.31),(24 140668.13),(25 123172.266),(26 128454.79),(27 134441.2),(28 138487.81),(29 132154.58),(30 147480.69),(31 144205.61),(32 142025.4),(33 138446.61),(34 138622.64),(35 141436.9),(36 136098.42),(37 137669.03),(38 126258.34),(39 125287.41),(40 142967.13),(41 144877.28),(42 146721.95),(43 145541.38),(44 143403.42),(45 135856.36),(46 143252.47),(47 142901.19),(48 148323.34),(49 146236.42),(50 146841.64),(51 148990.94),(52 153016.98),(53 151799.84),(54 136550.13),(55 133448.02),(56 139864.66),(57 133401.17),(58 129319.57),(59 134214.67),(60 141946.75),(61 139826.1),(62 146093.23),(63 142216.77),(64 142711.64),(65 141624.58),(66 141653.02),(67 134775.95),(68 141357.27),(69 142574.25),(70 151537.77),(71 142633.38),(72 137367.17),(73 144720),(74 161437.72),(75 165837.95),(76 165322.28),(77 162398.47),(78 165059.06),(79 165005.36),
(1 110125.99),(2 150445.14),(3 171845.56),(4 185934.27),(5 179562.72),(6 168050.27),(7 149408.02),(8 147643.27),(9 136187.7),(10 120902.516),(11 120231.83),(12 102136.91),(13 106333.71),(14 107850.78),(15 111123.914),(16 118135.38),(17 120676.28),(18 130071.75),(19 131897.08),(20 141327.45),(21 141796.89),(22 148210.3),(23 137933.97),(24 135090.1),(25 133581.13),(26 129536.91),(27 125295.13),(28 125918.68),(29 122771.72),(30 123183.13),(31 126852.34),(32 125633.586),(33 126844.5),(34 129529.19),(35 124766.13),(36 125943.8),(37 123006.28),(38 130278.4),(39 129125.58),(40 143083.45),(41 146214.1),(42 139757.95),(43 134164.47),(44 124050.22),(45 121704.7),(46 125239.78),(47 131301.45),(48 137407.16),(49 134569.08),(50 147587.31),(51 161953.63),(52 167288.08),(53 168536.69),(54 164713.84),(55 152221.48),(56 152928.03),(57 135640.69),(58 137696.22),(59 128031.49),(60 120185.625),(61 120345.016),(62 114013.58),(63 119266.33),(64 119202.15),(65 118746.875),(66 118916.74),(67 123059.2),(68 132207.6),(69 126696.836),(70 135765.33),(71 134437.4),(72 137386.3),(73 133506.83),(74 144095.25),(75 152634.88),(76 164746.4),(77 159204.02),(78 150768.94),(79 150769.86),
(1 107689.59),(2 135866.19),(3 151539),(4 149084.97),(5 152233.1),(6 136956.84),(7 133462.81),(8 125220.01),(9 111238.53),(10 114436.65),(11 111324.68),(12 101080.33),(13 105256.41),(14 113445.13),(15 114941.34),(16 126512.21),(17 127530.27),(18 128610.15),(19 130461.086),(20 133257.8),(21 134639),(22 126499.08),(23 124675.914),(24 124274.27),(25 119089.55),(26 124814.56),(27 131173.63),(28 126037.36),(29 117820.44),(30 120976.25),(31 119921.266),(32 123327.375),(33 119287.41),(34 116206.16),(35 112067.94),(36 117026.266),(37 122920.945),(38 134746.69),(39 124257.445),(40 123365.2),(41 117359.69),(42 116071.414),(43 116219.914),(44 120907.625),(45 124011.91),(46 122394.53),(47 122045.61),(48 126758.93),(49 127901.664),(50 132955.53),(51 140026.45),(52 139079.77),(53 140566.78),(54 126926.266),(55 125154.59),(56 128339.29),(57 132917.92),(58 129723.36),(59 126651.98),(60 125974.56),(61 125832.15),(62 129834.5),(63 118274.766),(64 125022.04),(65 116032.125),(66 126939.41),(67 125303.98),(68 126811.875),(69 127523.695),(70 124074.59),(71 127201.51),(72 129109.016),(73 121909.39),(74 136546.63),(75 134611.75),(76 126809.21),(77 130546.67),(78 135261.13),(79 135270.36),
(1 113128.96),(2 137990.5),(3 158648.53),(4 158358.44),(5 153810.11),(6 138816.78),(7 136322.1),(8 132575.16),(9 120075),(10 120465.66),(11 113991.99),(12 109377.18),(13 118497.13),(14 126230.555),(15 123668.97),(16 124502.46),(17 127297.875),(18 130123.76),(19 134737.3),(20 139575.75),(21 135414.55),(22 135925.2),(23 131000.055),(24 133674.03),(25 111293.07),(26 110442.66),(27 112094.98),(28 119807.055),(29 115804.48),(30 127349.5),(31 124039.93),(32 124361.49),(33 124961.445),(34 132374.84),(35 121359.88),(36 117014.29),(37 113197.09),(38 121762.914),(39 123388.625),(40 140314.02),(41 132360.02),(42 138442.98),(43 127257.12),(44 123791.54),(45 127197.336),(46 123569.195),(47 124416.21),(48 130547.19),(49 139799.14),(50 138290.36),(51 136732.89),(52 147438.8),(53 137212.23),(54 137274.58),(55 133813.53),(56 131925.42),(57 128781.305),(58 128370.414),(59 123797.664),(60 127472.84),(61 128211.01),(62 133675.14),(63 134927.3),(64 134660.11),(65 130543.23),(66 135628.23),(67 130180.99),(68 145239.67),(69 147606.48),(70 140485.14),(71 138970.7),(72 141867.89),(73 135626.86),(74 153821.36),(75 153015.95),(76 150988.7),(77 148590.95),(78 147649.86),(79 147625.36),
