q, (a, b, c)
1.5, (-626141228705.6642, 1021463.7560548879, 626138793033.7489)
2.5, (-808687055347.4375, 1603129.3373876058, 808688718663.7665)
3.5, (-78363664.04080215, 214.57676596101697, 81547701.81072216)
4.5, (-23743567.668747086, 21.825202621677395, 20898227.187231384)
5.5, (-31436807.5307785, 26.166521046053138, 29589245.675180383)
6.5, (-21458223.576751433, 23.115841454648027, 20400124.820560973)
7.5, (-57914383.065001026, 189.13122909950664, 60028684.32863976)
8.5, (-13629849.30252269, 15.777243637773463, 12019626.412247255)
9.5, (-16120375.989747364, 24.510486434988326, 14932638.087945353)
10.5, (-10790179.601058912, 20.321483392497292, 10159131.849140506)
11.5, (-11973771.758390618, 17.101988938601735, 10846741.871748991)
12.5, (-9417140.768255275, 17.1643161888512, 8924182.968853848)
13.5, (-7998659.48877649, 28.65819848637783, 8460729.62730954)
14.5, (-6511870.058860516, 18.276644187552915, 6377853.38591453)
15.5, (-5528681.790353855, 32.512892435378404, 6144926.80689256)
16.5, (-4365458.028581456, 12.160773022422902, 4215185.240652847)
17.5, (-4556679.30511671, 12.564920781652082, 4265822.488749928)
18.5, (-3540267.6030473844, 15.314923658465082, 3562966.333938842)
19.5, (-3926648.256538274, 12.749032023271162, 3572860.4536532015)
20.5, (-2597329.4500126694, 15.30045652464517, 2720501.2850269484)
21.5, (-2499193.68812436, 14.824472030472261, 2508408.5391641683)
22.5, (-2579561.9575019795, 36.60412158106888, 3050470.866320101)
23.5, (-2015939.780888514, 11.08992842579619, 1903153.8380529487)
24.5, (-1674047.4275458045, 17.637242746236176, 1785877.9724772093)
25.5, (-1647193.8040543501, 12.091688785395766, 1586115.4791011938)
26.5, (-1548116.680826247, 29.24824936809802, 1812155.025146874)
27.5, (-1344297.4072521455, 43.13641170773893, 1718176.498094339)
28.5, (-1192857.4335125147, 18.119653494131104, 1331368.7806673616)
29.5, (-1169595.3055295884, 22.77413462418606, 1321127.0898656212)
30.5, (-929848.2658033314, 12.30599348450634, 944330.9516811006)
31.5, (-856638.3148893473, 14.692933237117684, 945591.5963998947)
32.5, (-877239.7364194909, 17.177248697497465, 932341.4602219795)
33.5, (-642373.0270960266, 13.276428239448334, 722246.4201143408)
34.5, (-621525.7551863652, 17.400609879510846, 733050.2320519853)
35.5, (-549940.439219305, 16.51089696879203, 657123.5781947429)
36.5, (-609929.4516951502, 17.82504115436865, 683129.9014257363)
37.5, (-539919.3931784506, 14.1797497387983, 587812.7442087617)
38.5, (-505950.317099004, 32.612109090333796, 665899.4235138816)
39.5, (-486124.67432354164, 15.06019811721741, 540503.1480171783)
40.5, (-493246.711839934, 10.65496532454896, 481944.089295434)
41.5, (-457580.6018830709, 12.63890665770192, 482049.6675162878)
42.5, (-457268.7590957403, 10.079860430171188, 444150.45892620314)
43.5, (-393338.34801837895, 9.425520307081248, 383473.3366402298)
44.5, (-399731.7096132637, 15.71656714130916, 430088.93275693496)
45.5, (-334353.5882938319, 14.920857276361213, 380011.9731771586)
46.5, (-311359.0761710504, 16.135447248549507, 346573.069482867)
47.5, (-325451.2973446404, 17.18176317528362, 362757.0750297869)
48.5, (-323327.4973716068, 13.565759993900532, 330789.2304276)
49.5, (-234737.16945624872, 13.587614377857255, 264197.45379227086)
50.5, (-233263.79005281266, 16.57775208433993, 270990.262221297)
51.5, (-233271.82083349142, 18.70146577166658, 276251.334186597)
52.5, (-244783.35607503998, 17.086546052915025, 274449.7324260899)
53.5, (-216356.47553195787, 17.570989773740127, 250877.14429872937)
