q, (a, b, c)
1.5, (-1045479.3965246271, 81.23096442689867, 1093761.93992306)
2.5, (-1119516.567973846, 37.03734260054028, 1170936.503238002)
3.5, (-829260.4937137959, 42.53818205035841, 913036.1890206283)
4.5, (-2465937.4658617834, 71.7917018948008, 2388800.934957864)
5.5, (-2495144.645816557, 39.76783783568061, 2299269.613952135)
6.5, (-2132009.6707298104, 50.37361054215591, 2014372.081385013)
7.5, (-1798203.102441046, 53.6001094501962, 1802409.2754549086)
8.5, (-8321858.34113014, 321.0578762480282, 8247573.52465514)
9.5, (-13125460431.254356, 425937.7706147735, 13125370051.652737)
10.5, (-31548490326.031174, 1271370.485268533, 31548446333.797455)
11.5, (-27754008105.860306, 866477.7971099374, 27753818868.607014)
12.5, (-20026093614.70976, 680973.8829712821, 20025972941.78663)
13.5, (-11810054.378977986, 355.08356336535115, 11725663.772037467)
14.5, (-3130082.1042809635, 116.39668033508094, 3133589.0063841953)
15.5, (-4263097.902045782, 163.88565322734036, 4257962.754226998)
16.5, (-4446547.721165867, 139.68665322720275, 4394809.606595886)
17.5, (-2926525.952574997, 81.6376582412271, 2848750.508003561)
18.5, (-2147114.278448187, 60.53160354737069, 2095870.5577394976)
19.5, (-2117844.82566285, 51.595917807450405, 2044179.3043467826)
20.5, (-1659059.9591113606, 33.189941659460146, 1510739.5721204728)
21.5, (-1532783.2927578783, 30.65968482544724, 1377471.8623070756)
22.5, (-1757360.351514021, 33.03061456422695, 1589866.310660348)
23.5, (-1381204.0823400912, 28.850029685076144, 1260053.438724839)
24.5, (-1389192.7490461078, 30.697376921316927, 1326211.6683495722)
25.5, (-1243062.0868122997, 26.10774374231598, 1170888.8821591605)
26.5, (-1666404.9031014962, 44.21658146949663, 1617894.9455605033)
27.5, (-1578639.7120228952, 49.811440226299986, 1558223.1403467034)
28.5, (-1931877.7595092405, 67.94761645711793, 1946113.946041234)
29.5, (-1662351.6632598063, 60.99948447918899, 1666193.857836577)
30.5, (-1115360.8616232788, 33.56943549585638, 1134692.1827445528)
31.5, (-1234990.0382379007, 38.928093732750966, 1218308.2226849424)
32.5, (-1265979.666780669, 42.45625678438191, 1263441.3310371651)
33.5, (-1045498.4679816235, 37.11644162702823, 1013686.1827123718)
34.5, (-842413.9413191467, 27.76216493302087, 831189.9674767195)
35.5, (-844394.708653734, 30.00473754277769, 816099.8912564182)
36.5, (-1004735.3138889688, 49.97812055566701, 1028459.4263507973)
37.5, (-767591.8745480047, 26.89272636434316, 733236.1364220409)
38.5, (-755114.0724638625, 29.871042563801595, 721800.9958276617)
39.5, (-725403.0326736587, 21.162994945790082, 656614.4955596256)
40.5, (-733502.6393685399, 34.77653070312394, 743206.8231218869)
41.5, (-693450.0805314552, 40.06657501602401, 744002.9984215028)
42.5, (-946423.8487993791, 74.85774863282946, 1012140.7986204872)
43.5, (-1005357.7199274428, 81.5102759125672, 1047968.69502095)
44.5, (-584333.9830578158, 32.649527475146044, 585823.1391444356)
45.5, (-575693.4784284902, 27.922523944878023, 580215.7443327309)
46.5, (-565071.7687276605, 32.67811039481317, 569744.0599279512)
47.5, (-747567.1690634552, 56.310867159032, 786169.3401754831)
48.5, (-443985.54940690217, 25.172020271077223, 456958.9161382202)
49.5, (-418927.0223256082, 22.03395288584314, 425786.8213375699)
50.5, (-472671.3396606215, 24.89824111936177, 478047.63145815063)
51.5, (-393157.7849655271, 14.681609544951392, 362930.47443797486)
52.5, (-424029.598513521, 16.098949231345046, 397129.841794911)
53.5, (-488267.6464053569, 22.428733066062538, 473617.015502848)
54.5, (-443154.9710043715, 20.361181492564064, 428409.1192419274)
55.5, (-400602.4398199531, 23.620029420875234, 396000.9703738098)
56.5, (-366297.72106017085, 22.650963120685706, 370115.5142729222)
57.5, (-390633.93804908416, 21.052617943373903, 383507.30888800696)
58.5, (-374171.3220041455, 18.923373059851595, 357467.91446445306)
59.5, (-339497.39997898537, 21.90588772595067, 345803.91829041217)
60.5, (-368980.0130071103, 20.663562902623667, 353616.5975768456)
61.5, (-364212.06760048564, 23.61238751174505, 361638.19762054255)
62.5, (-407232.76009953476, 35.19864834717547, 416790.25652678934)
63.5, (-322902.3579165496, 22.18780147177919, 322290.19567947363)
64.5, (-305242.33797624474, 20.311141736171567, 307540.99632638803)
65.5, (-305404.8670288296, 15.27593450666921, 287909.8259403155)
66.5, (-298353.80285333865, 29.72494858931334, 323281.54493331246)
67.5, (-265570.56836557895, 13.365355794930226, 251768.419315816)
68.5, (-271564.57210229966, 25.188730870268653, 277598.8788627992)
69.5, (-280541.33758046833, 21.529905230673997, 283399.0049503856)
70.5, (-256904.61580028, 17.082464856882183, 247142.81858145786)
71.5, (-255055.22370724706, 21.15353562800817, 262947.08949421626)
72.5, (-218163.48495343633, 18.959475259635184, 228044.43363580792)
73.5, (-231571.01742301096, 18.66353144730927, 231387.483051816)
74.5, (-246973.85158375872, 20.237555515772918, 246640.13780710555)
75.5, (-231435.35348886545, 14.284200804951736, 216099.53376513007)
76.5, (-239654.34289119777, 21.561948679384, 242585.49172579366)
77.5, (-226623.78867010272, 22.76731729601535, 230883.76825686774)
78.5, (-200618.292444938, 20.295449013702672, 205462.12697176624)
79.5, (-201065.2348611595, 14.679170881399028, 190473.32677896068)
80.5, (-198539.05979222895, 23.90267904184823, 214211.36028528615)
81.5, (-196988.83594077526, 22.251015875652985, 206871.01954757908)
82.5, (-196386.51059052575, 21.685122399490194, 205757.5754374184)
83.5, (-180438.96050279136, 16.916348950005776, 182115.50840035555)
84.5, (-164772.00263261443, 16.199985395972924, 165867.19208259578)
85.5, (-166960.21705713405, 25.121858977171975, 180297.99118103378)
86.5, (-171917.9366969879, 33.20602417888077, 192574.5612472836)
87.5, (-160506.75696191104, 22.320347423733374, 168558.35506466407)
88.5, (-159709.31627533626, 19.168318448208872, 164380.9514478097)
89.5, (-137417.3889100151, 17.985134934555035, 145451.24281238235)
90.5, (-150081.57214213652, 20.95705952534171, 159213.4826249467)
91.5, (-146903.42614104005, 19.326323115022646, 151132.82077979547)
92.5, (-138526.01727482025, 15.78271278168986, 138596.55614142722)
93.5, (-142339.6461068358, 14.169246014375783, 137110.7959686559)
94.5, (-137047.6097464935, 18.029933960144078, 142548.35763836402)
95.5, (-127018.21758780892, 18.565627421242255, 134421.41930333184)
96.5, (-118767.5373121658, 15.455263306078724, 123003.2263546715)
