1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 350291.66),(2 1232655.5),(3 2392551.8),(4 3692796),(5 5174866.5),(6 6809202),(7 8731382),(8 10878569),(9 13166995),(10 15464513),(11 17768814),(12 20004790),(13 22091576),(14 24116138),(15 25929312),(16 27899114),(17 30239480),(18 32910464),(19 35475300),(20 37669372),(21 39525852),(22 41256156),(23 42919660),(24 44781250),(25 46540428),(26 48370340),(27 49794732),(28 50815228),(29 51543040),(30 52289388),(31 53047184),(32 53636860),(33 53986524),(34 54363252),(35 54687044),(36 55389310),(37 55885024),(38 55927316),(39 55904044),(40 56297324),(41 57050348),(42 57945936),(43 59009584),(44 60046236),(45 60797204),(46 61543620),(47 62215508),(48 62448930),(49 62544396),(50 62572292),(51 62644092),(52 62694176),(53 63230332),(54 63607572),(55 63676304),(56 63765780),(57 63903156),(58 63918370),(59 63775180),(60 63384108),(61 62818080),(62 62680910),(63 62449332),(64 62608052),(65 62849284),(66 63067970),(67 62926028),(68 62724384),(69 62700812),(70 62923980),(71 63577024),(72 64788564),(73 65894548),(74 66720560),(75 67623640),(76 67816610),(77 67636020),(78 67828040),(79 67874080),
(1 38.41353),(2 43.818478),(3 46.648197),(4 48.532738),(5 50.112114),(6 51.163376),(7 52.030403),(8 52.87991),(9 52.990204),(10 53.35746),(11 53.698536),(12 53.45626),(13 53.44193),(14 53.580757),(15 53.764362),(16 52.789974),(17 52.05603),(18 52.12699),(19 52.279312),(20 52.507294),(21 53.148083),(22 54.04633),(23 53.742363),(24 54.32554),(25 54.595375),(26 54.1871),(27 53.746483),(28 53.830307),(29 53.88736),(30 53.982685),(31 54.611702),(32 55.077618),(33 54.97185),(34 55.217545),(35 55.40434),(36 55.609142),(37 56.258556),(38 55.595036),(39 55.10935),(40 55.000744),(41 55.613987),(42 56.977745),(43 57.364105),(44 57.604843),(45 57.54089),(46 58.403088),(47 57.97046),(48 57.636227),(49 57.522556),(50 57.876408),(51 56.131775),(52 56.569637),(53 56.772053),(54 57.14288),(55 57.369793),(56 57.27042),(57 57.263535),(58 57.167248),(59 57.2686),(60 56.707314),(61 56.7643),(62 56.449257),(63 55.37358),(64 55.425053),(65 55.47538),(66 55.517605),(67 55.690617),(68 54.98508),(69 55.373417),(70 54.950634),(71 55.24898),(72 55.701298),(73 56.08876),(74 55.927883),(75 55.40945),(76 55.569603),(77 56.004364),(78 56.281),(79 56.221558),
(1 38.685955),(2 43.72447),(3 46.803516),(4 48.768463),(5 50.77653),(6 52.033993),(7 52.631718),(8 53.178276),(9 53.19971),(10 53.489105),(11 53.42545),(12 53.069374),(13 53.64187),(14 53.388325),(15 52.87606),(16 51.916954),(17 51.952503),(18 51.24685),(19 51.693233),(20 52.369396),(21 53.304806),(22 54.179825),(23 53.930008),(24 54.14784),(25 54.25965),(26 54.583004),(27 54.5075),(28 54.210846),(29 54.404224),(30 54.961178),(31 55.344666),(32 55.354996),(33 55.5964),(34 55.797653),(35 55.806488),(36 55.824036),(37 56.5866),(38 56.303898),(39 56.323044),(40 55.62788),(41 56.033813),(42 57.081524),(43 57.008762),(44 57.184074),(45 57.118034),(46 57.81696),(47 57.333538),(48 57.598206),(49 57.794453),(50 58.995102),(51 57.829502),(52 57.88135),(53 57.66893),(54 58.386135),(55 58.705387),(56 57.601818),(57 58.556545),(58 58.35433),(59 58.232376),(60 57.930614),(61 57.603756),(62 57.86295),(63 57.165043),(64 56.78097),(65 56.82393),(66 56.66131),(67 56.67055),(68 56.272545),(69 56.335526),(70 56.28605),(71 55.883373),(72 56.21807),(73 57.17733),(74 57.17925),(75 56.666924),(76 56.47176),(77 56.36288),(78 57.135235),(79 57.208652),
(1 37.130398),(2 42.565895),(3 45.330524),(4 47.845474),(5 49.242973),(6 50.18651),(7 50.569904),(8 51.53236),(9 51.683872),(10 51.657482),(11 52.162872),(12 51.793583),(13 51.92021),(14 51.973312),(15 51.52861),(16 51.54503),(17 51.25014),(18 50.553993),(19 50.557976),(20 50.771526),(21 51.043415),(22 51.26901),(23 51.482067),(24 51.891426),(25 52.502937),(26 52.517868),(27 51.750652),(28 51.226757),(29 51.93327),(30 51.906742),(31 52.502087),(32 52.68855),(33 53.204185),(34 52.77521),(35 53.07149),(36 53.649693),(37 54.438667),(38 54.316067),(39 53.092953),(40 53.718243),(41 53.806873),(42 54.25512),(43 54.62543),(44 54.89867),(45 55.207985),(46 55.218292),(47 55.38552),(48 55.558853),(49 55.049942),(50 55.82466),(51 55.250793),(52 54.729492),(53 54.58971),(54 55.299164),(55 56.002705),(56 55.871067),(57 56.242825),(58 55.869236),(59 55.746773),(60 56.494186),(61 55.42086),(62 55.87168),(63 55.580555),(64 55.047165),(65 55.07057),(66 55.21096),(67 54.457474),(68 54.577442),(69 54.452232),(70 54.957226),(71 54.715134),(72 54.43791),(73 54.958347),(74 55.5474),(75 54.42569),(76 54.282932),(77 54.30517),(78 55.052036),(79 55.033657),
(1 38.00029),(2 43.498463),(3 46.43058),(4 48.84393),(5 49.53931),(6 50.166706),(7 50.757797),(8 51.52118),(9 51.94524),(10 52.091663),(11 52.85824),(12 52.794884),(13 52.2688),(14 52.1173),(15 52.064888),(16 51.834244),(17 51.472683),(18 51.396164),(19 52.079765),(20 52.38363),(21 53.339424),(22 53.28136),(23 53.536373),(24 54.320347),(25 54.713844),(26 54.027348),(27 54.69273),(28 54.877),(29 54.552097),(30 54.41596),(31 55.517002),(32 55.54948),(33 55.435005),(34 55.2967),(35 55.943855),(36 55.560352),(37 56.009357),(38 56.516254),(39 55.845898),(40 55.799667),(41 55.79572),(42 56.812096),(43 56.850163),(44 56.790962),(45 56.72129),(46 57.560066),(47 57.832317),(48 57.681644),(49 57.41234),(50 57.98832),(51 56.779484),(52 56.330982),(53 56.589058),(54 56.974583),(55 57.414562),(56 57.683308),(57 57.01994),(58 56.94193),(59 56.7004),(60 57.22243),(61 56.470448),(62 56.09714),(63 56.156975),(64 55.519176),(65 55.304787),(66 56.071484),(67 55.57313),(68 55.12648),(69 54.095963),(70 55.03977),(71 55.22512),(72 55.352386),(73 55.271564),(74 55.509964),(75 54.53217),(76 54.7626),(77 55.028324),(78 55.22033),(79 55.867546),
(1 37.549088),(2 43.228977),(3 44.731434),(4 47.28085),(5 48.377556),(6 49.40899),(7 49.755024),(8 49.969112),(9 50.94303),(10 51.133865),(11 51.281647),(12 51.268227),(13 51.3318),(14 51.468834),(15 50.615307),(16 50.814636),(17 50.317585),(18 50.539692),(19 50.44943),(20 50.9925),(21 51.01741),(22 51.463528),(23 51.807934),(24 52.106148),(25 53.482304),(26 53.538216),(27 52.21117),(28 52.481068),(29 52.27748),(30 52.631424),(31 52.91079),(32 53.10036),(33 52.917347),(34 53.45394),(35 52.564148),(36 52.820423),(37 53.960365),(38 53.39095),(39 52.879993),(40 53.228016),(41 53.28213),(42 53.3699),(43 54.25899),(44 54.201687),(45 54.327366),(46 55.000793),(47 55.038692),(48 55.53318),(49 55.330097),(50 55.29146),(51 54.208076),(52 54.59262),(53 54.834824),(54 54.768444),(55 54.821457),(56 55.645805),(57 56.366543),(58 56.077755),(59 56.301353),(60 55.82493),(61 55.657166),(62 55.594048),(63 54.635246),(64 54.924232),(65 55.255447),(66 54.748066),(67 54.413322),(68 54.17527),(69 54.233505),(70 54.10383),(71 54.526505),(72 54.73214),(73 54.017166),(74 54.75031),(75 54.030678),(76 55.063293),(77 54.897236),(78 54.199562),(79 54.214855),
(1 37.700397),(2 42.433567),(3 45.28523),(4 48.286076),(5 49.151516),(6 50.294228),(7 50.638336),(8 50.88037),(9 52.106743),(10 52.136547),(11 52.177696),(12 52.61958),(13 51.727463),(14 51.816563),(15 51.063423),(16 51.526073),(17 50.760723),(18 50.67411),(19 51.91084),(20 52.047714),(21 52.572422),(22 53.081257),(23 52.955963),(24 53.395245),(25 53.86402),(26 53.904938),(27 53.63974),(28 54.47274),(29 53.835976),(30 53.7085),(31 54.329372),(32 54.428364),(33 54.256542),(34 54.77346),(35 55.260696),(36 55.379272),(37 55.15758),(38 55.152905),(39 54.162216),(40 54.74537),(41 54.409767),(42 55.164066),(43 56.00049),(44 56.005642),(45 56.086147),(46 56.273293),(47 56.1936),(48 55.88848),(49 55.926304),(50 56.49723),(51 55.472366),(52 56.045113),(53 55.562244),(54 55.3088),(55 56.36367),(56 57.28893),(57 56.833477),(58 57.135193),(59 56.927834),(60 57.094055),(61 56.727936),(62 56.911434),(63 56.57341),(64 56.601128),(65 56.74797),(66 57.629612),(67 56.506668),(68 56.070663),(69 55.928665),(70 55.64305),(71 55.64807),(72 55.931072),(73 56.52973),(74 56.100117),(75 55.567024),(76 55.692616),(77 55.57151),(78 55.961517),(79 55.599136),
(1 38.657345),(2 44.180424),(3 46.912365),(4 49.056072),(5 50.610813),(6 51.33044),(7 51.720936),(8 52.359837),(9 53.464985),(10 53.415344),(11 53.601803),(12 53.12908),(13 53.322456),(14 53.38485),(15 52.350765),(16 52.577938),(17 51.969868),(18 51.58572),(19 52.099567),(20 52.44367),(21 53.354527),(22 53.522873),(23 53.67546),(24 53.834866),(25 54.212273),(26 53.88686),(27 52.839294),(28 53.583256),(29 53.67183),(30 53.887585),(31 54.115273),(32 54.13459),(33 53.603256),(34 53.77585),(35 54.224525),(36 54.326347),(37 54.654324),(38 55.004147),(39 54.30897),(40 53.59899),(41 53.599606),(42 54.96534),(43 55.170155),(44 55.21652),(45 55.789177),(46 56.54777),(47 56.540962),(48 56.902668),(49 56.581802),(50 57.408955),(51 56.366707),(52 56.473927),(53 55.789497),(54 56.353714),(55 56.632423),(56 56.621056),(57 57.548157),(58 57.232334),(59 57.317226),(60 57.13059),(61 56.84716),(62 57.079315),(63 56.169502),(64 55.642216),(65 54.693874),(66 54.829666),(67 55.2711),(68 55.069645),(69 54.72426),(70 53.992462),(71 54.33),(72 54.56525),(73 54.619987),(74 54.950233),(75 54.722008),(76 54.44469),(77 54.226032),(78 55.217125),(79 55.435036),
(1 36.84422),(2 41.77452),(3 43.544033),(4 46.117706),(5 47.414566),(6 47.95406),(7 48.570244),(8 49.395294),(9 49.85088),(10 50.31961),(11 50.92622),(12 50.796036),(13 49.863483),(14 50.4141),(15 49.84911),(16 49.41425),(17 49.322823),(18 48.6248),(19 49.28256),(20 49.5006),(21 50.13139),(22 50.87298),(23 51.186607),(24 51.418686),(25 51.44979),(26 51.29498),(27 51.541412),(28 51.04653),(29 51.536743),(30 51.56302),(31 51.812603),(32 52.053406),(33 52.01657),(34 52.179676),(35 52.610172),(36 53.167526),(37 52.853832),(38 53.084026),(39 51.910995),(40 52.850845),(41 52.76251),(42 53.123676),(43 53.527428),(44 53.673904),(45 54.000484),(46 54.343525),(47 55.12308),(48 54.924583),(49 54.944874),(50 55.230507),(51 54.892628),(52 54.67178),(53 54.60423),(54 54.746857),(55 55.01347),(56 55.80145),(57 55.706512),(58 55.562874),(59 55.47528),(60 55.263893),(61 55.267628),(62 55.181316),(63 55.01454),(64 54.411766),(65 54.040413),(66 53.63941),(67 53.37221),(68 53.9656),(69 53.657997),(70 53.319504),(71 53.441525),(72 53.765568),(73 53.73952),(74 53.811943),(75 52.772728),(76 52.47884),(77 53.27162),(78 52.87652),(79 53.244904),
(1 37.358917),(2 42.653164),(3 45.37158),(4 48.01781),(5 49.577488),(6 50.672905),(7 50.155617),(8 51.347073),(9 52.612732),(10 52.78044),(11 52.869293),(12 52.941193),(13 51.959694),(14 52.0076),(15 52.13563),(16 51.96642),(17 51.42408),(18 50.82544),(19 51.723824),(20 51.587574),(21 52.33553),(22 52.10462),(23 53.1175),(24 53.485386),(25 53.706676),(26 53.88961),(27 53.498936),(28 53.427673),(29 53.556416),(30 54.03896),(31 54.32878),(32 53.64451),(33 53.80753),(34 53.876118),(35 54.116226),(36 54.570606),(37 54.38871),(38 54.377563),(39 53.268616),(40 53.195377),(41 53.80238),(42 53.91883),(43 54.789288),(44 54.946102),(45 55.47013),(46 56.215626),(47 55.9445),(48 56.36996),(49 56.292706),(50 57.197914),(51 55.55039),(52 55.435585),(53 54.961105),(54 55.620304),(55 56.166245),(56 57.168552),(57 56.819527),(58 56.267536),(59 56.09968),(60 55.70003),(61 56.18804),(62 56.14353),(63 56.214348),(64 56.50363),(65 56.52898),(66 56.129513),(67 55.81351),(68 56.121548),(69 56.017742),(70 55.641605),(71 55.474022),(72 55.629757),(73 56.09601),(74 56.255493),(75 55.047256),(76 55.227135),(77 54.810036),(78 55.09366),(79 55.417694),
(1 37.307594),(2 42.09652),(3 44.708443),(4 46.46905),(5 47.736233),(6 49.350285),(7 49.98899),(8 50.610413),(9 51.555634),(10 51.938446),(11 51.751995),(12 51.73295),(13 51.242947),(14 51.1341),(15 51.062054),(16 50.74517),(17 50.116062),(18 49.05158),(19 49.324787),(20 50.659306),(21 51.178078),(22 51.266727),(23 51.68395),(24 51.3234),(25 52.140877),(26 52.63096),(27 52.440445),(28 51.836605),(29 51.894794),(30 51.408123),(31 52.61975),(32 52.699306),(33 52.03591),(34 51.82524),(35 52.39193),(36 52.64615),(37 53.760582),(38 53.34577),(39 52.791794),(40 53.171207),(41 53.388336),(42 53.558643),(43 53.865517),(44 54.419914),(45 54.30025),(46 54.313953),(47 54.26566),(48 54.894073),(49 55.135433),(50 55.689392),(51 54.03442),(52 54.710648),(53 54.84591),(54 55.268368),(55 55.45553),(56 55.497406),(57 55.323868),(58 55.585888),(59 55.536373),(60 55.24593),(61 54.74686),(62 54.893024),(63 53.887196),(64 53.793297),(65 54.45534),(66 53.85309),(67 53.636898),(68 53.51748),(69 53.751987),(70 53.944565),(71 54.095547),(72 54.098034),(73 54.261856),(74 54.579815),(75 53.72805),(76 53.600796),(77 54.23336),(78 53.739567),(79 54.36362),
(1 37.671825),(2 43.031734),(3 44.99895),(4 46.519028),(5 48.57686),(6 49.40249),(7 49.732418),(8 50.275223),(9 50.54504),(10 50.72699),(11 50.792343),(12 51.008305),(13 51.044907),(14 51.5884),(15 51.041946),(16 51.372982),(17 50.176975),(18 49.569164),(19 50.49433),(20 50.583275),(21 51.583473),(22 51.915665),(23 52.694096),(24 53.23416),(25 53.17235),(26 53.905823),(27 53.529602),(28 53.216312),(29 53.49378),(30 53.519596),(31 53.443035),(32 54.126026),(33 53.629597),(34 53.42751),(35 53.699947),(36 53.823334),(37 54.36321),(38 54.329994),(39 53.937317),(40 54.318775),(41 54.50217),(42 55.16614),(43 54.990192),(44 54.87511),(45 54.775425),(46 55.513977),(47 55.514294),(48 56.199062),(49 56.009),(50 55.917118),(51 54.78375),(52 55.119),(53 55.341812),(54 55.257015),(55 55.4982),(56 55.346817),(57 55.62132),(58 55.93511),(59 56.574375),(60 56.4764),(61 55.686012),(62 55.78777),(63 54.629833),(64 55.039066),(65 55.18033),(66 54.672146),(67 54.6411),(68 54.807358),(69 54.336433),(70 54.049488),(71 54.381),(72 54.20086),(73 54.773705),(74 54.178307),(75 53.43181),(76 53.14769),(77 53.698196),(78 54.01004),(79 54.94216),
(1 36.98852),(2 42.202686),(3 44.940666),(4 47.199764),(5 48.989803),(6 49.085922),(7 49.59325),(8 50.5996),(9 51.055237),(10 51.054882),(11 51.48699),(12 51.208916),(13 51.22619),(14 51.45945),(15 51.18734),(16 50.613182),(17 50.22176),(18 49.94991),(19 50.41507),(20 50.681374),(21 50.986816),(22 51.32936),(23 51.632988),(24 52.416595),(25 52.539036),(26 52.855602),(27 52.871544),(28 52.589382),(29 52.498535),(30 52.742336),(31 52.984375),(32 52.804688),(33 52.860962),(34 52.848125),(35 52.56071),(36 52.67505),(37 53.680534),(38 53.449577),(39 53.123318),(40 53.503967),(41 53.995163),(42 55.102097),(43 54.77883),(44 54.825233),(45 55.011982),(46 55.064064),(47 55.08626),(48 55.447357),(49 55.49778),(50 55.966557),(51 55.26132),(52 55.19399),(53 55.28668),(54 55.82293),(55 55.391937),(56 55.20595),(57 55.46302),(58 56.000347),(59 56.04453),(60 56.344322),(61 55.12179),(62 55.648056),(63 54.210453),(64 54.56532),(65 54.605366),(66 54.40562),(67 54.417694),(68 54.706783),(69 53.623425),(70 53.778896),(71 53.434063),(72 53.628384),(73 53.9066),(74 54.761097),(75 53.644382),(76 54.00505),(77 54.228687),(78 54.216774),(79 54.7878),
(1 36.032944),(2 41.491703),(3 44.311245),(4 46.41984),(5 47.72816),(6 48.5463),(7 49.22965),(8 50.56602),(9 50.579407),(10 51.360573),(11 51.53802),(12 51.572052),(13 51.486187),(14 51.21979),(15 50.91034),(16 50.166435),(17 49.75087),(18 49.484543),(19 49.73913),(20 49.50008),(21 50.697777),(22 51.403824),(23 51.92523),(24 51.989506),(25 52.11286),(26 52.635197),(27 52.31447),(28 52.039085),(29 51.838337),(30 51.73296),(31 51.811592),(32 51.464516),(33 51.148342),(34 51.585506),(35 51.924633),(36 51.212322),(37 52.404667),(38 52.705452),(39 52.14151),(40 51.799664),(41 52.237003),(42 53.095028),(43 53.5325),(44 53.480045),(45 53.15556),(46 53.470463),(47 54.70298),(48 54.87051),(49 54.53818),(50 55.085358),(51 54.148697),(52 54.135147),(53 54.427235),(54 54.386517),(55 54.79129),(56 54.84436),(57 55.446278),(58 55.1731),(59 55.44535),(60 55.193428),(61 54.398125),(62 55.017536),(63 53.88979),(64 53.593437),(65 53.745026),(66 53.66988),(67 53.793434),(68 53.7832),(69 53.73712),(70 53.337173),(71 53.00197),(72 53.60081),(73 53.448917),(74 54.610275),(75 53.47191),(76 53.94147),(77 53.897064),(78 53.730103),(79 54.208538),
(1 37.249126),(2 41.657986),(3 44.722237),(4 46.447666),(5 47.99252),(6 49.201584),(7 49.392193),(8 50.417336),(9 50.58857),(10 51.29026),(11 51.0727),(12 51.86092),(13 51.472187),(14 50.95523),(15 50.906113),(16 50.864727),(17 51.327858),(18 50.886288),(19 51.079586),(20 51.340126),(21 52.2351),(22 52.464207),(23 52.51068),(24 52.80779),(25 53.349056),(26 53.324196),(27 53.12053),(28 52.648727),(29 53.29859),(30 53.942852),(31 53.480125),(32 53.81872),(33 53.19212),(34 53.449486),(35 53.92506),(36 53.541096),(37 54.129547),(38 53.56158),(39 53.39633),(40 53.87877),(41 54.455563),(42 54.654964),(43 55.599834),(44 56.139526),(45 55.548073),(46 56.033714),(47 56.014355),(48 56.341568),(49 56.01393),(50 56.398968),(51 55.774418),(52 55.30028),(53 54.847095),(54 55.32581),(55 54.822407),(56 55.89103),(57 55.952515),(58 55.7644),(59 55.751003),(60 55.381916),(61 55.70983),(62 55.047302),(63 55.21209),(64 54.615017),(65 54.553207),(66 55.287064),(67 55.303093),(68 54.547035),(69 55.059853),(70 54.904728),(71 54.46189),(72 55.36159),(73 55.000904),(74 55.686523),(75 54.825985),(76 55.17489),(77 55.097622),(78 56.13395),(79 55.731743),
(1 36.262127),(2 41.68807),(3 44.087086),(4 45.96592),(5 47.75491),(6 48.3101),(7 49.526184),(8 49.958202),(9 50.669033),(10 51.594353),(11 51.581795),(12 51.414318),(13 51.29817),(14 51.284412),(15 50.69202),(16 50.993137),(17 50.730732),(18 50.324337),(19 50.453377),(20 51.06554),(21 51.3408),(22 51.816963),(23 52.315887),(24 52.52373),(25 52.010067),(26 53.131493),(27 52.32303),(28 51.39689),(29 51.581387),(30 52.22943),(31 53.17747),(32 52.257343),(33 51.96431),(34 52.091427),(35 52.346764),(36 51.81135),(37 52.227093),(38 52.34708),(39 51.949886),(40 52.135944),(41 51.799995),(42 52.272022),(43 52.953114),(44 53.109215),(45 53.196487),(46 53.72691),(47 53.884666),(48 53.8593),(49 54.32218),(50 55.024933),(51 53.891647),(52 53.95799),(53 54.006638),(54 53.46606),(55 53.928448),(56 53.877575),(57 54.586002),(58 53.80881),(59 54.140038),(60 54.65325),(61 54.533527),(62 54.386654),(63 53.552834),(64 52.86008),(65 52.406345),(66 52.74695),(67 53.26207),(68 53.15748),(69 52.72804),(70 53.118107),(71 52.394188),(72 53.080364),(73 53.50476),(74 53.150894),(75 52.491146),(76 52.56716),(77 53.054783),(78 53.222),(79 53.45132),
(1 36.42897),(2 41.16468),(3 44.231266),(4 46.968445),(5 47.91085),(6 48.543938),(7 49.23819),(8 50.895527),(9 51.058163),(10 51.256004),(11 51.42009),(12 51.036247),(13 50.689243),(14 50.351833),(15 50.67055),(16 50.311264),(17 49.980362),(18 49.71665),(19 50.67323),(20 50.745422),(21 51.49514),(22 51.86075),(23 51.319878),(24 52.374157),(25 52.911118),(26 52.839005),(27 52.516617),(28 52.957436),(29 52.170883),(30 52.50862),(31 53.05992),(32 52.914616),(33 51.708065),(34 52.50836),(35 52.9016),(36 52.885563),(37 52.63336),(38 52.97087),(39 52.48134),(40 52.384007),(41 52.173817),(42 53.2401),(43 53.904232),(44 54.4434),(45 54.23194),(46 54.245754),(47 54.531918),(48 54.375065),(49 54.21836),(50 54.470676),(51 53.282677),(52 53.45251),(53 53.54408),(54 54.069553),(55 54.420444),(56 54.682632),(57 55.021286),(58 54.80106),(59 54.77417),(60 54.629654),(61 54.026585),(62 54.551907),(63 53.730812),(64 53.291687),(65 53.812183),(66 53.81441),(67 53.608414),(68 53.558346),(69 53.878212),(70 53.495613),(71 53.686993),(72 54.160156),(73 54.15414),(74 54.40862),(75 53.29345),(76 53.912045),(77 53.547455),(78 54.23468),(79 54.334106),
(1 35.7442),(2 41.559578),(3 44.332527),(4 46.628555),(5 48.029995),(6 48.97218),(7 49.156223),(8 50.131565),(9 50.821476),(10 50.578884),(11 51.338066),(12 51.13692),(13 50.452194),(14 50.894238),(15 49.95225),(16 50.33836),(17 50.189503),(18 49.421246),(19 50.154716),(20 50.409424),(21 51.412853),(22 51.85468),(23 51.614136),(24 51.779716),(25 51.916355),(26 52.0103),(27 51.44557),(28 51.132576),(29 51.749508),(30 51.627453),(31 51.543964),(32 51.99443),(33 51.874638),(34 52.34168),(35 53.25936),(36 52.94521),(37 53.187717),(38 53.848015),(39 52.82287),(40 53.073307),(41 53.453896),(42 53.642918),(43 54.126186),(44 54.61155),(45 54.245937),(46 54.85923),(47 54.561954),(48 54.972065),(49 55.636265),(50 56.229145),(51 55.103176),(52 54.92101),(53 55.083294),(54 55.456364),(55 55.683826),(56 55.480247),(57 55.627594),(58 56.35694),(59 55.683945),(60 55.9622),(61 54.6923),(62 55.34749),(63 54.65118),(64 53.57899),(65 54.074776),(66 53.787487),(67 53.979347),(68 53.85838),(69 53.860844),(70 53.394596),(71 53.143024),(72 53.756584),(73 53.909885),(74 54.60949),(75 53.89279),(76 54.20712),(77 53.063496),(78 53.83471),(79 53.664837),
(1 35.863976),(2 41.392914),(3 44.70022),(4 46.786293),(5 48.095047),(6 48.57605),(7 49.486572),(8 50.631714),(9 51.026573),(10 51.461628),(11 51.351997),(12 51.451168),(13 51.422943),(14 51.418934),(15 50.3895),(16 50.08365),(17 49.866707),(18 49.573395),(19 49.399406),(20 50.084736),(21 50.570366),(22 50.797173),(23 51.136486),(24 51.505608),(25 52.214207),(26 52.458603),(27 52.436157),(28 52.172855),(29 52.011337),(30 52.24319),(31 52.96083),(32 52.702404),(33 53.01164),(34 52.689037),(35 52.76583),(36 53.014984),(37 53.29856),(38 53.43656),(39 52.428288),(40 52.75749),(41 53.280178),(42 53.283665),(43 54.02655),(44 54.018856),(45 53.79464),(46 55.28658),(47 55.810463),(48 55.650322),(49 55.357914),(50 55.335064),(51 55.321087),(52 54.48112),(53 54.490593),(54 54.72208),(55 54.85408),(56 54.526596),(57 54.78294),(58 55.119972),(59 54.62946),(60 55.26165),(61 54.921753),(62 55.014484),(63 54.465214),(64 54.218792),(65 54.25383),(66 54.14736),(67 54.368275),(68 54.297173),(69 53.70102),(70 53.72463),(71 53.91393),(72 53.817574),(73 54.221977),(74 54.164063),(75 53.490475),(76 53.54514),(77 53.779156),(78 53.961433),(79 53.373184),
