1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 1.8261597),(2 1.8245256),(3 4.914334),(4 14.888687),(5 22.505835),(6 22.510641),(7 22.288355),(8 23.797062),(9 26.236797),(10 26.238512),(11 27.34956),(12 30.966764),(13 30.388466),(14 30.376574),(15 30.281782),(16 32.929955),(17 34.529472),(18 34.531326),(19 37.086002),(20 39.94783),(21 40.63595),(22 40.62938),(23 41.15494),(24 42.230503),(25 43.124424),(26 43.11951),(27 43.655697),(28 42.98418),(29 43.828873),(30 43.890903),(31 45.575886),(32 50.855568),(33 51.815083),(34 51.838654),(35 53.71159),(36 56.500294),(37 60.049282),(38 60.092815),(39 59.44932),(40 57.02614),(41 57.612053),(42 57.617527),(43 58.562332),(44 60.625233),(45 62.444244),(46 62.441734),
(1 2.3705585),(2 2.3683667),(3 5.9618945),(4 14.75336),(5 17.990406),(6 18.000908),(7 20.15884),(8 24.416363),(9 25.79052),(10 25.79943),(11 27.047),(12 28.87418),(13 29.047758),(14 29.048595),(15 30.26774),(16 32.402054),(17 33.933693),(18 33.940144),(19 35.533443),(20 37.281994),(21 37.353817),(22 37.359627),(23 38.00726),(24 38.530384),(25 38.301125),(26 38.29675),(27 37.89821),(28 37.119648),(29 36.914333),(30 36.964733),(31 38.218338),(32 41.464542),(33 44.37057),(34 44.369648),(35 43.497593),(36 43.50712),(37 44.301224),(38 44.309437),(39 44.928207),(40 43.117855),(41 43.234516),(42 43.247677),(43 42.516567),(44 43.916542),(45 45.370876),(46 45.37564),
(1 2.1341116),(2 2.1351953),(3 4.7132254),(4 9.719263),(5 11.228335),(6 11.23712),(7 12.506943),(8 15.666584),(9 15.869908),(10 15.872424),(11 16.79129),(12 17.75984),(13 17.507692),(14 17.51866),(15 18.386152),(16 19.60871),(17 20.086962),(18 20.093054),(19 20.950117),(20 21.971474),(21 21.625656),(22 21.625698),(23 22.03793),(24 22.64325),(25 21.85183),(26 21.849731),(27 22.355246),(28 23.238642),(29 22.643967),(30 22.641993),(31 23.389318),(32 24.133236),(33 24.934303),(34 24.93123),(35 24.252365),(36 25.207453),(37 25.86153),(38 25.861818),(39 25.404736),(40 25.596882),(41 25.715393),(42 25.717625),(43 25.246256),(44 26.174887),(45 27.107353),(46 27.107685),
(1 2.045677),(2 2.0464966),(3 4.392088),(4 8.373248),(5 9.384699),(6 9.391208),(7 10.319835),(8 12.29324),(9 12.78201),(10 12.790966),(11 13.571871),(12 14.573681),(13 14.569005),(14 14.570728),(15 15.364479),(16 16.20526),(17 16.415041),(18 16.41231),(19 17.135172),(20 17.802505),(21 17.708027),(22 17.710087),(23 18.352253),(24 18.343801),(25 18.120682),(26 18.113268),(27 18.862312),(28 18.958326),(29 18.78457),(30 18.798805),(31 19.11306),(32 19.321999),(33 20.563822),(34 20.5666),(35 19.737434),(36 19.773796),(37 20.572927),(38 20.575169),(39 20.193865),(40 20.090767),(41 20.418888),(42 20.42917),(43 20.315248),(44 20.170033),(45 20.74778),(46 20.760046),
(1 1.7655336),(2 1.7652451),(3 3.7669744),(4 7.099196),(5 7.9000072),(6 7.901485),(7 8.7588),(8 10.021791),(9 10.143947),(10 10.14927),(11 10.809173),(12 11.437724),(13 11.290155),(14 11.288059),(15 11.901628),(16 12.581347),(17 12.487994),(18 12.482307),(19 12.822546),(20 13.380476),(21 13.380942),(22 13.379225),(23 13.836829),(24 13.495012),(25 13.296819),(26 13.291312),(27 13.856317),(28 14.273837),(29 14.224302),(30 14.236878),(31 14.731713),(32 14.779224),(33 15.630629),(34 15.637485),(35 15.322356),(36 15.285362),(37 15.953799),(38 15.955003),(39 15.306039),(40 15.224566),(41 15.659356),(42 15.658587),(43 15.249133),(44 15.2217045),(45 15.792779),(46 15.80544),
(1 1.1397828),(2 1.1404611),(3 2.3268478),(4 4.29626),(5 4.6441298),(6 4.645492),(7 5.2285957),(8 6.070767),(9 6.117197),(10 6.121151),(11 6.485945),(12 6.910967),(13 6.9002295),(14 6.902265),(15 7.1305714),(16 7.510976),(17 7.5614133),(18 7.5615),(19 7.8163733),(20 8.047354),(21 8.030648),(22 8.030133),(23 8.326612),(24 8.206401),(25 8.049575),(26 8.047701),(27 8.441277),(28 8.491818),(29 8.289536),(30 8.295493),(31 8.520142),(32 8.571768),(33 9.140054),(34 9.142872),(35 8.963759),(36 8.746952),(37 9.136542),(38 9.134459),(39 8.776947),(40 8.623845),(41 8.811745),(42 8.809014),(43 8.576793),(44 8.652171),(45 8.99039),(46 8.987272),
(1 0.97038466),(2 0.9712548),(3 2.0078704),(4 3.5209048),(5 3.82897),(6 3.8330884),(7 4.3572745),(8 4.973282),(9 5.036563),(10 5.036508),(11 5.3343115),(12 5.7975616),(13 5.7366695),(14 5.737183),(15 6.032877),(16 6.328784),(17 6.2109327),(18 6.210995),(19 6.452795),(20 6.749417),(21 6.5331764),(22 6.5356145),(23 6.6444626),(24 6.6962237),(25 6.511288),(26 6.5075564),(27 6.800536),(28 6.922386),(29 6.778546),(30 6.7537804),(31 7.0031476),(32 7.0251174),(33 7.5923457),(34 7.5922585),(35 7.389538),(36 7.1927414),(37 7.500639),(38 7.500306),(39 7.2154613),(40 7.254496),(41 7.481182),(42 7.480093),(43 7.183491),(44 6.9677877),(45 7.264818),(46 7.2692046),
(1 0.7969094),(2 0.7972796),(3 1.6516402),(4 2.8320506),(5 3.028341),(6 3.0306706),(7 3.4079816),(8 3.9305754),(9 3.8760405),(10 3.8798018),(11 4.1111803),(12 4.4111423),(13 4.3451405),(14 4.3505983),(15 4.5239453),(16 4.7327414),(17 4.759248),(18 4.757597),(19 5.0174403),(20 5.225868),(21 5.0906773),(22 5.0923276),(23 5.222827),(24 5.1816483),(25 4.9837193),(26 4.983184),(27 5.212413),(28 5.2557244),(29 5.1682835),(30 5.152549),(31 5.2777004),(32 5.3168273),(33 5.855401),(34 5.8556223),(35 5.7184334),(36 5.5428658),(37 5.748755),(38 5.7441096),(39 5.5188375),(40 5.4880834),(41 5.6903152),(42 5.6844883),(43 5.500447),(44 5.4330096),(45 5.6792717),(46 5.682287),
(1 0.62511235),(2 0.6256179),(3 1.2957265),(4 2.183243),(5 2.3203306),(6 2.324148),(7 2.6267235),(8 2.977177),(9 2.9489186),(10 2.9506636),(11 3.1106029),(12 3.418315),(13 3.3143837),(14 3.3165908),(15 3.46568),(16 3.6483655),(17 3.5805385),(18 3.582543),(19 3.7694101),(20 3.9450912),(21 3.8148487),(22 3.8140783),(23 3.8954425),(24 3.8876755),(25 3.76906),(26 3.7684762),(27 3.890188),(28 3.93349),(29 3.8394961),(30 3.8249555),(31 3.9689136),(32 3.8955703),(33 4.318222),(34 4.3173137),(35 4.1608586),(36 4.1110663),(37 4.33843),(38 4.336597),(39 4.128153),(40 4.0491443),(41 4.192754),(42 4.1872497),(43 4.0514293),(44 3.9686186),(45 4.1629763),(46 4.162569),
(1 0.5002044),(2 0.5007105),(3 1.0510306),(4 1.7487892),(5 1.8344331),(6 1.837611),(7 2.0413089),(8 2.2982087),(9 2.2815092),(10 2.2822485),(11 2.42514),(12 2.630495),(13 2.5233016),(14 2.523659),(15 2.655002),(16 2.7827394),(17 2.6866665),(18 2.6842084),(19 2.8284144),(20 2.9522104),(21 2.8177025),(22 2.818491),(23 2.938221),(24 2.9751346),(25 2.8713899),(26 2.871161),(27 3.0002995),(28 3.0443985),(29 2.960356),(30 2.9496727),(31 3.0303488),(32 3.039876),(33 3.401239),(34 3.4007764),(35 3.303773),(36 3.180718),(37 3.3599603),(38 3.3566957),(39 3.2069626),(40 3.1448715),(41 3.2852135),(42 3.2813911),(43 3.1827781),(44 3.0776095),(45 3.220468),(46 3.220093),
(1 0.35824963),(2 0.3585286),(3 0.75659263),(4 1.2464916),(5 1.2885755),(6 1.2907375),(7 1.4573131),(8 1.6631582),(9 1.6393044),(10 1.6415129),(11 1.7445028),(12 1.8821154),(13 1.8371133),(14 1.8380346),(15 1.9385891),(16 1.9955455),(17 1.9318095),(18 1.9315506),(19 2.0344348),(20 2.12222),(21 2.033784),(22 2.033958),(23 2.108856),(24 2.1360657),(25 2.0497506),(26 2.0502079),(27 2.1059406),(28 2.0997605),(29 2.032515),(30 2.0284379),(31 2.0732186),(32 2.1026828),(33 2.3937032),(34 2.393896),(35 2.3134863),(36 2.2110412),(37 2.353978),(38 2.353067),(39 2.2357292),(40 2.2119925),(41 2.3220048),(42 2.3177707),(43 2.2285426),(44 2.198703),(45 2.3024623),(46 2.3019133),
