1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 2.664619),(2 2.6611032),(3 7.768143),(4 23.595839),(5 27.868793),(6 27.881899),(7 32.103565),(8 37.414017),(9 40.863186),(10 40.87507),(11 42.594257),(12 47.24665),(13 47.143734),(14 47.12961),(15 47.879986),(16 51.917004),(17 54.718773),(18 54.74538),(19 57.587486),(20 61.948147),(21 62.852943),(22 62.861412),(23 64.29239),(24 65.22306),(25 65.905914),(26 65.9091),(27 65.84186),(28 63.625427),(29 63.867626),(30 63.92509),(31 64.58322),(32 69.99128),(33 74.403175),(34 74.3733),(35 76.939125),(36 77.21405),(37 79.94956),(38 79.98092),(39 82.26481),(40 77.9871),(41 78.237816),(42 78.23586),(43 78.3137),(44 82.290634),(45 86.58236),(46 86.55667),
(1 3.3302379),(2 3.3260257),(3 7.98142),(4 19.876543),(5 23.21776),(6 23.217854),(7 24.9736),(8 32.400513),(9 33.173477),(10 33.17642),(11 35.861534),(12 40.343853),(13 40.35616),(14 40.38547),(15 41.662186),(16 44.445763),(17 47.812843),(18 47.810112),(19 51.112484),(20 52.467117),(21 51.655136),(22 51.633553),(23 52.239067),(24 55.31406),(25 53.820244),(26 53.811653),(27 52.677685),(28 53.803795),(29 52.604343),(30 52.678127),(31 54.04484),(32 57.716965),(33 59.77195),(34 59.757282),(35 59.052677),(36 58.926437),(37 59.6452),(38 59.662663),(39 60.27827),(40 59.100773),(41 59.967133),(42 59.968727),(43 59.97768),(44 61.86782),(45 64.56231),(46 64.54423),
(1 2.8469937),(2 2.8471785),(3 7.011046),(4 14.244529),(5 16.52801),(6 16.544214),(7 17.99514),(8 22.199951),(9 23.636736),(10 23.641304),(11 24.302921),(12 26.988394),(13 26.949587),(14 26.971672),(15 27.931871),(16 30.404583),(17 31.803133),(18 31.810604),(19 33.007526),(20 34.890156),(21 34.895523),(22 34.89335),(23 35.507664),(24 37.13273),(25 36.838478),(26 36.807323),(27 37.881134),(28 37.408394),(29 37.092796),(30 37.124382),(31 38.225918),(32 38.69706),(33 40.57685),(34 40.602943),(35 40.45839),(36 41.007004),(37 41.06415),(38 41.05602),(39 39.84583),(40 39.2629),(41 39.246918),(42 39.249912),(43 38.836422),(44 40.001747),(45 41.441833),(46 41.462276),
(1 3.108609),(2 3.1113389),(3 6.995209),(4 13.526097),(5 15.218762),(6 15.232873),(7 16.659597),(8 19.74231),(9 20.55528),(10 20.562899),(11 21.543795),(12 22.8069),(13 22.861706),(14 22.865578),(15 23.70025),(16 24.588795),(17 25.30305),(18 25.30128),(19 27.178265),(20 28.759277),(21 28.083626),(22 28.088776),(23 28.30184),(24 29.633244),(25 29.360762),(26 29.349352),(27 30.257786),(28 31.613293),(29 31.41331),(30 31.40321),(31 31.772505),(32 32.64038),(33 34.679607),(34 34.687206),(35 34.092354),(36 34.68317),(37 35.15662),(38 35.155937),(39 33.980274),(40 34.17272),(41 34.053543),(42 34.073658),(43 33.65262),(44 33.564026),(45 34.566124),(46 34.590046),
(1 2.9009335),(2 2.9022038),(3 6.2463355),(4 11.990843),(5 13.4139385),(6 13.4279),(7 14.624411),(8 17.206615),(9 17.36685),(10 17.377134),(11 18.615234),(12 19.38409),(13 19.453636),(14 19.45346),(15 20.645893),(16 20.869593),(17 20.863491),(18 20.864836),(19 21.830526),(20 23.255949),(21 23.200035),(22 23.20649),(23 23.866318),(24 24.219658),(25 23.545433),(26 23.536322),(27 24.170153),(28 25.17176),(29 25.289461),(30 25.330322),(31 26.101336),(32 26.556507),(33 27.814013),(34 27.82612),(35 27.008223),(36 26.984634),(37 27.754522),(38 27.750248),(39 27.22431),(40 26.979065),(41 27.151215),(42 27.15285),(43 26.690327),(44 26.787235),(45 27.924475),(46 27.937464),
(1 2.1433833),(2 2.1449594),(3 4.2088346),(4 7.9111485),(5 8.580568),(6 8.585876),(7 9.463657),(8 11.37637),(9 11.289111),(10 11.298229),(11 12.059888),(12 12.598883),(13 12.36887),(14 12.3631),(15 12.909579),(16 14.028879),(17 14.206245),(18 14.210406),(19 14.683263),(20 15.53582),(21 15.477049),(22 15.473599),(23 15.857107),(24 15.226351),(25 14.9860525),(26 14.978111),(27 15.503688),(28 15.6627035),(29 16.069931),(30 16.079144),(31 16.631254),(32 17.025661),(33 17.785473),(34 17.801779),(35 17.181736),(36 17.666225),(37 18.382841),(38 18.385359),(39 17.577372),(40 17.567886),(41 17.688923),(42 17.671625),(43 17.353859),(44 17.672241),(45 18.332838),(46 18.34241),
(1 1.8639172),(2 1.8648362),(3 3.906404),(4 7.0816436),(5 7.5487866),(6 7.547053),(7 8.35672),(8 9.269549),(9 9.68913),(10 9.69135),(11 10.505083),(12 11.628546),(13 11.72098),(14 11.733372),(15 12.209677),(16 12.722393),(17 12.9057865),(18 12.90761),(19 13.417318),(20 13.900696),(21 13.555966),(22 13.562412),(23 14.105527),(24 13.542693),(25 13.608932),(26 13.598292),(27 14.159238),(28 14.519071),(29 13.99986),(30 14.013708),(31 14.226369),(32 14.20904),(33 15.416262),(34 15.4190035),(35 14.963258),(36 14.711052),(37 15.178147),(38 15.173907),(39 14.821716),(40 14.38975),(41 14.805908),(42 14.808284),(43 14.189106),(44 14.220592),(45 14.7237215),(46 14.73589),
(1 1.5326753),(2 1.5329589),(3 3.2933958),(4 5.487879),(5 6.133667),(6 6.1399837),(7 7.008277),(8 8.105181),(9 8.1730585),(10 8.170756),(11 8.708791),(12 9.376781),(13 9.097212),(14 9.098357),(15 9.532518),(16 10.547091),(17 10.506926),(18 10.5037565),(19 10.8165045),(20 10.902065),(21 10.834284),(22 10.834352),(23 11.08855),(24 10.964776),(25 10.645262),(26 10.635732),(27 11.298424),(28 11.184983),(29 11.014119),(30 10.9873905),(31 11.319172),(32 11.141218),(33 12.140266),(34 12.14147),(35 11.890529),(36 11.557173),(37 12.326724),(38 12.317763),(39 11.864737),(40 11.67959),(41 12.151788),(42 12.152802),(43 11.838273),(44 11.452171),(45 11.855813),(46 11.864457),
(1 1.2961441),(2 1.296331),(3 2.7092848),(4 4.8507104),(5 5.252894),(6 5.2564683),(7 5.8702555),(8 6.906048),(9 6.90795),(10 6.919425),(11 7.191845),(12 7.5837145),(13 7.5527496),(14 7.5514627),(15 7.8731685),(16 8.40227),(17 8.450466),(18 8.453576),(19 8.760724),(20 9.088703),(21 8.790151),(22 8.7938795),(23 8.911656),(24 8.955019),(25 8.856347),(26 8.851344),(27 9.380097),(28 9.504426),(29 9.231291),(30 9.226746),(31 9.419429),(32 9.295896),(33 9.868113),(34 9.87296),(35 9.835883),(36 9.690187),(37 9.918927),(38 9.913714),(39 9.566725),(40 9.731045),(41 9.840751),(42 9.833127),(43 9.563257),(44 9.521302),(45 9.7955885),(46 9.804021),
(1 1.0503335),(2 1.0504653),(3 2.2600906),(4 3.9072936),(5 4.1885915),(6 4.1915073),(7 4.639911),(8 5.2654533),(9 5.163058),(10 5.169764),(11 5.5871525),(12 6.256253),(13 6.0962286),(14 6.0970516),(15 6.4242344),(16 6.8417516),(17 6.7651496),(18 6.7654467),(19 7.20802),(20 7.3833404),(21 7.1549616),(22 7.159175),(23 7.3260255),(24 7.447103),(25 7.188241),(26 7.1875176),(27 7.4692545),(28 7.5381923),(29 7.2234206),(30 7.194213),(31 7.410719),(32 7.4860406),(33 8.244532),(34 8.248076),(35 7.874054),(36 7.7986417),(37 8.030204),(38 8.031743),(39 7.735243),(40 7.7362685),(41 7.99694),(42 7.988333),(43 7.6827106),(44 7.4613442),(45 7.83561),(46 7.8374405),
(1 0.80329335),(2 0.8039669),(3 1.6778595),(4 2.8605957),(5 3.031678),(6 3.031786),(7 3.3629296),(8 3.883293),(9 3.8521354),(10 3.8537858),(11 4.048821),(12 4.493047),(13 4.4550524),(14 4.459532),(15 4.5353646),(16 4.8209248),(17 4.7614317),(18 4.7666163),(19 5.0523033),(20 5.2943974),(21 5.148161),(22 5.144612),(23 5.1984725),(24 5.1746798),(25 5.0222974),(26 5.0171466),(27 5.2420163),(28 5.248968),(29 5.274119),(30 5.2569747),(31 5.483532),(32 5.408294),(33 5.864929),(34 5.872693),(35 5.7295637),(36 5.6718593),(37 5.8643417),(38 5.8668575),(39 5.7691917),(40 5.621714),(41 5.8410835),(42 5.8374243),(43 5.5795546),(44 5.36663),(45 5.759057),(46 5.757472),
