1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 2.9741626),(2 2.9723527),(3 11.206751),(4 38.103012),(5 43.109734),(6 43.12998),(7 47.22452),(8 51.290478),(9 56.59064),(10 56.57983),(11 58.65226),(12 65.91939),(13 66.0119),(14 65.975136),(15 66.40287),(16 72.6814),(17 77.50475),(18 77.52406),(19 82.0325),(20 87.951),(21 90.84537),(22 90.86676),(23 94.51323),(24 98.08359),(25 99.32499),(26 99.2895),(27 97.96872),(28 94.93504),(29 99.662476),(30 99.87769),(31 105.17843),(32 121.29229),(33 131.43814),(34 131.31715),(35 139.04251),(36 141.0829),(37 142.68752),(38 142.68498),(39 143.73676),(40 132.98883),(41 133.4305),(42 133.37895),(43 134.51993),(44 140.40762),(45 146.57524),(46 146.54964),
(1 4.5920925),(2 4.580584),(3 11.291669),(4 31.35693),(5 38.955154),(6 39.0084),(7 43.993492),(8 52.535854),(9 59.935577),(10 59.95636),(11 60.372852),(12 64.4896),(13 64.95959),(14 64.96213),(15 64.86541),(16 69.74922),(17 75.266045),(18 75.271706),(19 80.69556),(20 89.18746),(21 91.47079),(22 91.5034),(23 93.22703),(24 94.89969),(25 96.17296),(26 96.11566),(27 95.00939),(28 97.01816),(29 98.55272),(30 98.742516),(31 100.098015),(32 108.885574),(33 114.246185),(34 114.24863),(35 115.1776),(36 114.578285),(37 116.32037),(38 116.35494),(39 115.63134),(40 104.77546),(41 104.98409),(42 105.017204),(43 104.912994),(44 110.25671),(45 113.62955),(46 113.60167),
(1 4.5501714),(2 4.5483947),(3 9.839359),(4 23.44805),(5 27.882708),(6 27.878212),(7 31.734682),(8 43.602184),(9 42.55328),(10 42.554916),(11 46.02824),(12 53.21164),(13 53.71251),(14 53.75834),(15 55.773556),(16 58.897465),(17 62.417103),(18 62.422398),(19 66.49752),(20 69.3797),(21 66.31852),(22 66.276344),(23 67.37488),(24 67.91698),(25 65.31059),(26 65.2981),(27 64.93859),(28 70.19993),(29 67.49144),(30 67.55358),(31 66.97316),(32 73.53821),(33 76.0205),(34 76.00021),(35 76.588486),(36 75.84075),(37 76.6218),(38 76.64387),(39 78.16978),(40 78.62239),(41 81.08051),(42 81.0892),(43 80.59378),(44 81.140335),(45 84.50158),(46 84.51362),
(1 5.200843),(2 5.1982985),(3 12.260165),(4 25.192564),(5 30.13178),(6 30.149939),(7 33.851433),(8 44.772118),(9 45.618664),(10 45.62708),(11 48.07598),(12 50.763515),(13 49.643917),(14 49.67244),(15 52.510956),(16 56.807568),(17 60.21068),(18 60.250473),(19 63.703056),(20 69.20593),(21 68.27792),(22 68.30474),(23 69.27103),(24 70.029884),(25 68.111565),(26 68.105965),(27 68.59679),(28 68.24777),(29 66.14348),(30 66.055),(31 67.4187),(32 71.40405),(33 73.13053),(34 73.15182),(35 70.68221),(36 74.3572),(37 76.95244),(38 76.98035),(39 76.751),(40 75.9104),(41 75.90735),(42 75.94964),(43 74.594795),(44 79.51882),(45 83.204315),(46 83.19074),
(1 4.911695),(2 4.909583),(3 11.4979925),(4 23.75179),(5 27.62199),(6 27.654404),(7 29.883326),(8 36.171795),(9 38.42823),(10 38.467197),(11 38.75089),(12 44.61764),(13 44.495735),(14 44.495983),(15 47.806602),(16 51.492558),(17 52.606518),(18 52.616184),(19 54.40126),(20 54.82418),(21 53.856323),(22 53.86746),(23 55.90096),(24 59.26592),(25 57.34257),(26 57.328476),(27 59.182266),(28 59.48203),(29 59.90735),(30 59.945908),(31 61.730843),(32 61.660465),(33 65.04644),(34 65.07318),(35 64.78785),(36 65.456406),(37 65.708046),(38 65.74329),(39 63.376762),(40 64.12923),(41 63.989986),(42 64.005196),(43 63.581802),(44 66.34652),(45 68.04477),(46 68.063965),
(1 3.8835723),(2 3.8863115),(3 8.689751),(4 16.176699),(5 18.339462),(6 18.346867),(7 19.0641),(8 22.78217),(9 24.606344),(10 24.619232),(11 26.065468),(12 28.960417),(13 30.052069),(14 30.054558),(15 31.568003),(16 32.166843),(17 33.136154),(18 33.11217),(19 35.51905),(20 37.08798),(21 36.717896),(22 36.72623),(23 36.839325),(24 37.808678),(25 37.68801),(26 37.662453),(27 39.31824),(28 39.30793),(29 39.48378),(30 39.51984),(31 39.956963),(32 41.250813),(33 43.81486),(34 43.80626),(35 42.19673),(36 41.943108),(37 42.556606),(38 42.53324),(39 42.269783),(40 42.10639),(41 41.96325),(42 41.99918),(43 41.397926),(44 41.19691),(45 41.552807),(46 41.57702),
(1 3.721243),(2 3.7257984),(3 8.590579),(4 16.664751),(5 18.797976),(6 18.845604),(7 20.609116),(8 25.069384),(9 25.31283),(10 25.33146),(11 26.861807),(12 28.755013),(13 28.000477),(14 27.988068),(15 28.781984),(16 29.716852),(17 29.89616),(18 29.906658),(19 31.941662),(20 33.621822),(21 33.265118),(22 33.281013),(23 34.44623),(24 36.188103),(25 35.82502),(26 35.831562),(27 36.917458),(28 37.60994),(29 38.058357),(30 38.08293),(31 38.98801),(32 39.455345),(33 43.7392),(34 43.755154),(35 41.59101),(36 39.978527),(37 40.6715),(38 40.690315),(39 39.405132),(40 39.75962),(41 40.908134),(42 40.939175),(43 41.33923),(44 39.90563),(45 41.507484),(46 41.530422),
(1 4.099708),(2 4.1038666),(3 8.545409),(4 15.78278),(5 17.447723),(6 17.448437),(7 19.235497),(8 22.364723),(9 22.708199),(10 22.704086),(11 24.243307),(12 24.324013),(13 23.568983),(14 23.599943),(15 25.552578),(16 26.097618),(17 26.662287),(18 26.638727),(19 27.796545),(20 29.652662),(21 29.587572),(22 29.579884),(23 30.224874),(24 29.78849),(25 29.294828),(26 29.26408),(27 30.38394),(28 32.032104),(29 31.327036),(30 31.37397),(31 32.58786),(32 33.039898),(33 34.286682),(34 34.30354),(35 34.023403),(36 34.82764),(37 35.891983),(38 35.92109),(39 34.691353),(40 34.042667),(41 34.476006),(42 34.438465),(43 33.58357),(44 34.121365),(45 35.340916),(46 35.366394),
(1 3.7079062),(2 3.7061553),(3 7.4113674),(4 13.949712),(5 15.295018),(6 15.303816),(7 16.606478),(8 19.41322),(9 19.572819),(10 19.593554),(11 21.773672),(12 23.126833),(13 22.632845),(14 22.62925),(15 23.420412),(16 25.001537),(17 24.969774),(18 24.986708),(19 25.231045),(20 26.589098),(21 27.122904),(22 27.11867),(23 28.28977),(24 26.40446),(25 25.24848),(26 25.229555),(27 26.316477),(28 26.316643),(29 26.42924),(30 26.40295),(31 27.659222),(32 27.995428),(33 30.362137),(34 30.376291),(35 30.027006),(36 30.423103),(37 31.669033),(38 31.664349),(39 30.964293),(40 30.748344),(41 31.118917),(42 31.123037),(43 30.556845),(44 30.926945),(45 31.891535),(46 31.935911),
(1 3.008394),(2 3.012208),(3 6.250788),(4 11.531814),(5 12.776138),(6 12.776443),(7 14.402298),(8 16.184412),(9 16.542267),(10 16.551586),(11 17.63191),(12 18.928728),(13 19.231386),(14 19.23189),(15 20.178638),(16 21.124474),(17 21.11312),(18 21.10316),(19 21.667997),(20 22.85954),(21 22.614462),(22 22.624813),(23 23.561071),(24 23.27537),(25 23.308983),(26 23.300547),(27 23.549204),(28 23.705938),(29 23.363474),(30 23.394175),(31 23.666628),(32 23.549192),(33 24.463049),(34 24.482538),(35 23.970516),(36 24.020876),(37 25.280775),(38 25.279196),(39 24.003857),(40 23.529228),(41 24.076727),(42 24.06418),(43 22.98485),(44 23.520622),(45 24.712677),(46 24.706741),
(1 2.4505746),(2 2.4514618),(3 4.9413695),(4 8.830863),(5 9.348794),(6 9.345729),(7 10.328613),(8 11.3079195),(9 11.794444),(10 11.800491),(11 12.821187),(12 14.268521),(13 14.610597),(14 14.634132),(15 15.147349),(16 16.391441),(17 16.37449),(18 16.380745),(19 16.903446),(20 17.12804),(21 16.741823),(22 16.728096),(23 16.820976),(24 15.893527),(25 16.3893),(26 16.378603),(27 17.71989),(28 17.177269),(29 16.915262),(30 16.93312),(31 17.557817),(32 17.360308),(33 18.792389),(34 18.801281),(35 18.402184),(36 17.842434),(37 18.274681),(38 18.268839),(39 17.920818),(40 17.521185),(41 18.098394),(42 18.094572),(43 17.63531),(44 17.650414),(45 18.170086),(46 18.178823),
