q, (a, b, c)
1.5, (-952758.1919359692, 61.2632084341995, 943450.3310036348)
2.5, (-878220.810412925, 14.060708348581276, 673441.3295343718)
3.5, (-717361.9917346396, 25.239252274724073, 664128.7558498039)
4.5, (-3154349.3258172097, 207.453091739862, 3126602.4492371953)
5.5, (-1943753.8250791514, 69.13170378102498, 1818433.1719933364)
6.5, (-54246803112.04184, 2946356.845324511, 54246685076.95623)
7.5, (-23768086185.444145, 751947.7865396013, 23767756688.486073)
8.5, (-21459353191.34271, 780266.8873350056, 21459133861.937817)
9.5, (-29513628335.850166, 1428939.7485047001, 29513481451.797905)
10.5, (-3712880939.9038525, 283761.6811946279, 3712832986.5501924)
11.5, (-73011223901.77847, 4623969.79446821, 73011181896.47374)
12.5, (-18841097.31153353, 893.7341585032658, 18729453.79778522)
13.5, (-2090621.3375752163, 127.3657440522776, 2079415.9409049982)
14.5, (-3551200.82648892, 154.20923132262243, 3454395.212362773)
15.5, (-2138696.0743312803, 73.59654067180568, 1993174.8517681586)
16.5, (-6706705.431156977, 307.38812272722384, 6596068.985339884)
17.5, (-6109837.394008328, 376.12126734360106, 6069727.9826981565)
18.5, (-12851629556.649502, 943263.6769254145, 12851595229.549288)
19.5, (-1652549.3980231353, 84.37628060288982, 1613433.7090653495)
20.5, (-5739121364.900251, 404334.5715686124, 5739104798.730679)
21.5, (-2993289.039375863, 149.90727941743756, 2960454.379677942)
22.5, (-4381325.619470334, 228.9318491477997, 4363234.06180095)
23.5, (-3470660.3182387026, 170.62507456149342, 3416560.367082353)
24.5, (-5208798773.226732, 425613.9966040014, 5208820641.060636)
25.5, (-4984561114.051667, 432711.57202660677, 4984573666.490989)
26.5, (-3104819.391605358, 254.70740854139248, 3132127.7102237307)
27.5, (-1099209.017774012, 57.77219331360317, 1122239.9061091987)
28.5, (-886551.1083623263, 30.636515636403892, 843518.8751980496)
29.5, (-835951.8851542475, 37.14876789172464, 820983.9224383564)
30.5, (-700040.9575913373, 27.177185754088914, 669282.4188498901)
31.5, (-683307.5468741634, 33.22721797242078, 648568.7949759772)
32.5, (-1005609.4803678053, 68.58642098774015, 1005240.8691896056)
33.5, (-923854.3500361498, 74.39074775185743, 916282.1518377352)
34.5, (-757992.8591550682, 63.9346643555856, 767497.3289958707)
35.5, (-717230.1066010669, 68.74539967502047, 734695.5070449107)
36.5, (-611565.4397821876, 52.82926802633898, 632935.602422937)
37.5, (-545140.3384874454, 50.0270490866912, 555726.6074430803)
38.5, (-492073.61252302385, 45.31080700198792, 500590.71149373247)
39.5, (-674792.0572237448, 76.09689580233281, 698305.9427543642)
40.5, (-564973.9381724108, 50.732450548317196, 570390.484277118)
41.5, (-371385.3724407065, 32.3331542309017, 379027.1377494673)
42.5, (-392860.22153901693, 41.443302604238106, 405815.59339035954)
43.5, (-409983.5668282921, 55.57112768549102, 443734.4898835338)
44.5, (-414074.28777793766, 55.30996492718595, 442968.3112583733)
45.5, (-749121.0872024377, 122.20529511198073, 781316.5592690577)
46.5, (-342132.8699768407, 25.873991052565856, 320776.4727458974)
47.5, (-490385.5734265735, 63.455514424835656, 502508.47745847504)
48.5, (-394200.2449749787, 41.737687734589166, 394121.9666117744)
49.5, (-337384.4591208989, 37.07506399425334, 347773.40757975023)
50.5, (-356680.1364401651, 58.045452258464394, 385731.2883884475)
51.5, (-258082.47355358826, 27.58159937017978, 273013.93234390335)
52.5, (-287372.44303246116, 34.77142085057092, 294807.7937206815)
53.5, (-260984.03155712286, 34.346262754303545, 271628.4132759982)
54.5, (-310249.0439790661, 56.57089890151873, 333027.6121464185)
55.5, (-247314.22441859022, 33.34129275030282, 258409.043611537)
56.5, (-291057.3351071862, 49.59480872985345, 309658.7848319072)
57.5, (-301068.02413764695, 52.188282308373495, 318081.62750143895)
58.5, (-279342.8334701791, 43.34570496886131, 288894.3211511966)
59.5, (-210127.8823923291, 37.17811091475445, 224436.10122170995)
60.5, (-212802.23214841998, 30.443333319184784, 217248.68983525198)
61.5, (-225423.48120907936, 38.51305757854618, 236133.5968818607)
62.5, (-184164.1628270401, 27.947975352829808, 193335.28648773607)
63.5, (-172656.35079726565, 32.63499782723751, 186723.2596041127)
64.5, (-159049.8569652713, 22.2270089345635, 159565.85149196966)
65.5, (-167183.7148350866, 29.539085690462365, 177597.88576736336)
66.5, (-166348.8748186494, 32.286654550825695, 180134.02916438013)
67.5, (-159245.0253536877, 39.9176394347232, 176044.20573190326)
68.5, (-142957.67444777643, 26.296875963727757, 150619.14103462704)
69.5, (-154996.28882184863, 27.600689882064735, 165105.477664253)
70.5, (-184537.03701280616, 48.83267980950679, 199400.43889776044)
71.5, (-150899.74240446888, 34.27829529627416, 160177.13921847375)
72.5, (-173034.2920639899, 52.010511532489055, 189320.40136567695)
73.5, (-138906.11998200766, 33.393629491127065, 151870.53772173656)
74.5, (-140414.1919479265, 36.384472113539736, 153384.4258708007)
75.5, (-125418.76562044724, 28.242998582964244, 133330.98459476646)
76.5, (-136842.73822851738, 32.72704803064238, 145765.8867687088)
77.5, (-155044.15613122232, 60.68054073064071, 171880.12495125167)
78.5, (-147945.99189982942, 63.25364603883473, 167896.95777405502)
79.5, (-109276.1095448636, 33.87210923734331, 122635.39427810143)
80.5, (-117036.88336535225, 43.41154441041741, 131353.1543523249)
81.5, (-111250.22596598657, 29.148515347157208, 119950.41065191694)
82.5, (-113994.86596896517, 35.32166764694339, 127367.88673580409)
83.5, (-121783.92138053247, 45.10819462163654, 134464.19924886397)
84.5, (-108037.88867285928, 35.88694569075746, 118597.17983211404)
85.5, (-139711.62213782108, 63.22093068716429, 154228.4044463726)
86.5, (-113076.39215985555, 37.891200952699585, 122356.38147393876)
87.5, (-100729.27900776982, 37.081346256841776, 111567.08740804493)
88.5, (-95208.44311118544, 33.52686419720664, 105399.69504358442)
89.5, (-95280.20461930674, 32.7328289283284, 102593.74082058239)
90.5, (-87135.79309454725, 24.21708394264062, 91917.33491150159)
91.5, (-87655.83529815187, 23.140409010531982, 92110.2194976954)
92.5, (-82773.77994174993, 28.664362630876738, 90251.9651241409)
93.5, (-83382.93237599422, 29.58976063080834, 91818.70975868408)
94.5, (-90931.3529170723, 36.58587693577723, 100032.06168513317)
95.5, (-92379.46582557293, 42.50655067642277, 103678.01422228152)
96.5, (-104509.54062116251, 51.29698179575798, 115495.30518303116)
97.5, (-86246.65118674001, 33.66214798639312, 93861.43054709397)
98.5, (-78991.620237619, 31.658617448692425, 85987.25023452843)
99.5, (-71008.85349519907, 22.058929504409644, 74811.25208577904)
100.5, (-77848.27326701322, 34.7032394857154, 86992.60950197847)
101.5, (-73201.31866116336, 29.829587025000038, 80616.64842166864)
102.5, (-71113.9911335516, 24.901058869292875, 75607.92924812115)
103.5, (-65287.22837456539, 23.708659612495982, 70228.24121712828)
104.5, (-76062.31822001326, 40.16113034522636, 84822.35962779725)
105.5, (-66580.59199864016, 30.504354911114124, 73310.26642611052)
106.5, (-66952.74892848586, 37.56091109454654, 75012.1521491274)
107.5, (-57847.81152816666, 26.863181568063116, 64510.93327872927)
108.5, (-62390.19594470376, 23.061388166985903, 65968.46398238886)
109.5, (-62033.82515299041, 33.90435068725184, 70015.18635695346)
110.5, (-59781.98251377434, 29.889912861910236, 66360.36813859631)
111.5, (-62407.42156323416, 29.179630870382933, 66962.65621076472)
112.5, (-56959.238730904945, 33.366974617482754, 64318.932353041506)
113.5, (-55845.58943310237, 27.828194738361898, 62093.820412893314)
114.5, (-53537.290647590016, 27.172694337807933, 58906.78744499252)
115.5, (-46908.58112164038, 23.17472125748594, 52125.652475309245)
116.5, (-53244.70753452089, 26.667860153346048, 58701.33856747507)
117.5, (-50467.303569394266, 23.059905170798995, 54571.77133334443)
118.5, (-47552.140310740244, 19.655634153008567, 50111.59483057274)
119.5, (-45303.82841686909, 21.075227724889118, 49536.17530115577)
120.5, (-44395.62846895669, 21.837331694038685, 49111.17902421061)
121.5, (-45845.6981389972, 24.569592799918215, 50183.88963110446)
122.5, (-42475.92697378706, 28.540146051833435, 47827.34745312688)
123.5, (-46633.609055763874, 36.090860736770196, 52478.878917872324)
124.5, (-46633.6936373771, 30.542685939718545, 52032.66747557273)
125.5, (-46902.996387974876, 34.81991560906167, 52777.33082851478)
126.5, (-42292.67587138095, 23.62979850931706, 45978.657125714904)
127.5, (-36847.05684252712, 20.65064075375018, 40442.35034256642)
128.5, (-42227.873289649186, 24.01493536004737, 44379.058927314516)
129.5, (-39032.0546965563, 21.742263904225737, 41860.51640146216)
130.5, (-38416.33288874518, 22.957388768266128, 40977.68312794859)
131.5, (-37036.94542067833, 23.180208350977328, 40055.970401064405)
132.5, (-37924.202901444834, 22.928413328716676, 40528.40233862965)
133.5, (-36241.94875564654, 25.358568751326885, 39965.269158767114)
134.5, (-35735.45366675491, 23.17213057584873, 39526.15274362943)
135.5, (-34221.48367283029, 29.88972406670441, 38896.26954737751)
136.5, (-33420.079711504135, 24.03518164017131, 36764.94634260667)
137.5, (-33664.059079114, 30.175233376512868, 38493.131019690685)
