q, (a, b, c)
1.5, (-2933883967764.5137, 638407.1718224176, 2933856151372.571)
2.5, (-1484896775706.947, 631333.0353411327, 1484880843091.3506)
3.5, (-504510525117.0724, 312038.41764329403, 504506655498.305)
4.5, (-81166009.2464802, 8.408026176320092, 58717900.40166044)
5.5, (-63175345.72767058, 23.49658941703734, 67703348.44139098)
6.5, (-61318167.2542209, 82.93546263392689, 70219019.8012835)
7.5, (-74057711.71867387, 153.12624695006673, 84282242.94150169)
8.5, (-40535163.199977174, 4.169332950203488, 27613021.554301526)
9.5, (-22213218.56384622, 20.903868495495765, 23472050.09478108)
10.5, (-22759888.36976302, 31.746870859828313, 25222376.345623054)
11.5, (-17566850.940980308, 19.744709776245617, 18750648.25117257)
12.5, (-14190930.826152798, 6.420708750895235, 11842538.345037684)
13.5, (-11427606.203218194, 9.455298337176034, 10541244.493262291)
14.5, (-7870830.294561601, 22.532018707105358, 9848142.853591282)
15.5, (-10280684.820167309, 40.629074404578866, 12199699.693222348)
16.5, (-7771698.780031332, 31.943154178266038, 9899482.861871863)
17.5, (-6232670.225340839, 17.97424457591539, 7133711.366431987)
18.5, (-9939142.100069825, 83.42685452671968, 11695525.279429397)
19.5, (-5943099.799789807, 29.80712199550021, 7038182.600170835)
20.5, (-6519448.891325238, 28.69126762600937, 7157946.724498448)
21.5, (-11268641.214261793, 119.47551464931003, 12368786.237509165)
22.5, (-5261093.342052783, 32.58038102063464, 5654392.446092935)
23.5, (-3601484.692424839, 22.066652026021107, 3991834.845142824)
24.5, (-3177585.78810077, 40.35918767968904, 3857561.7247380232)
25.5, (-2772234.3152650846, 20.67890707726383, 3204961.5699191107)
26.5, (-2552824.841194027, 21.75740133706093, 3037988.5472394316)
27.5, (-5689435.113507232, 104.71636408000789, 6433867.666178376)
28.5, (-2367695.0464379406, 29.238992965865037, 2796304.4688126314)
29.5, (-3244137.5101865665, 63.50258749852299, 3725964.5841756756)
30.5, (-2449283.276839352, 52.452468495386654, 2862707.059849916)
31.5, (-2203696.3884789166, 60.25281913400436, 2721479.519063909)
32.5, (-3466257.6415606393, 78.11670860157888, 3923260.7924497905)
33.5, (-2499167.9504752997, 42.00331944639381, 2770782.177456349)
34.5, (-1527700.1333736144, 24.899242733963863, 1795524.1843017489)
35.5, (-1744589.1007865372, 28.343814763197116, 1913560.6187869185)
36.5, (-1883843.0091923568, 71.31415220541281, 2260329.4459015196)
37.5, (-2952437.197347067, 100.6573750951127, 3273403.5413167537)
38.5, (-2235582.5538576487, 80.06244872522102, 2596383.718097988)
39.5, (-1485412.5533550524, 34.04436405263744, 1698222.842743872)
40.5, (-1648877.4963345043, 40.10411286320506, 1825470.119249229)
41.5, (-1398690.0784389758, 32.78879945242879, 1592033.070346902)
42.5, (-1945089.9370324614, 56.667615653582864, 2108966.250858769)
43.5, (-5300995.69243131, 234.222730766743, 5573744.738818325)
44.5, (-3093639.823897984, 169.94944340971995, 3357463.7865615385)
45.5, (-1269538.4718939206, 41.57452243570028, 1445235.5985869349)
46.5, (-950286.4632405642, 39.039481135084436, 1161761.6423772315)
47.5, (-929506.3827474052, 36.90911014451964, 1119175.327566032)
48.5, (-1065248.8964909478, 46.09407770732832, 1263470.7504116576)
49.5, (-1146357.5922967142, 44.456949620987885, 1305723.9408184683)
50.5, (-787029.2376126526, 38.72327052692505, 963987.3931984899)
51.5, (-772073.3624003578, 36.94414773563042, 932349.7055976543)
52.5, (-892526.8944249962, 45.49900939413277, 1066938.8396312734)
53.5, (-1405779.2723355435, 87.33643481493627, 1581061.1136576822)
54.5, (-795189.8065956853, 34.59673402007043, 913155.1362506615)
55.5, (-782133.5221543595, 42.28003717176077, 925330.1129150634)
56.5, (-760282.1981042657, 48.788028081255035, 916080.9106890096)
57.5, (-1030293.7689668203, 78.3324483032263, 1164506.3533543942)
58.5, (-604307.9823207945, 45.967453198476335, 736928.1907350516)
59.5, (-557316.1655627737, 40.78441813714071, 664037.886901182)
60.5, (-620597.5769682063, 42.78483275807908, 721643.7490768947)
61.5, (-468295.2645540451, 34.90980091358463, 562963.2783131571)
62.5, (-478844.51650505315, 36.74334664329362, 541508.0936208719)
63.5, (-373967.1860915891, 26.523397585185815, 434404.0678409658)
64.5, (-408051.21022163675, 26.168657011463356, 460464.93184400426)
65.5, (-457759.45780657005, 35.50149268701936, 519026.2078995644)
66.5, (-407670.64808059804, 30.137928038333197, 468850.77530742367)
67.5, (-366742.44418806816, 32.96351853806395, 435191.59020722815)
68.5, (-340692.69839679345, 25.609600631065952, 393533.4648040613)
69.5, (-489493.9337767961, 53.29667661497858, 552920.4151310653)
70.5, (-292284.9513349182, 25.395724505208694, 350582.2532747386)
71.5, (-276938.2196347111, 21.601353081527066, 324239.3424694095)
72.5, (-280956.0693272832, 23.763467019089823, 314827.00473644835)
73.5, (-259658.70958883315, 26.36411875416772, 313864.99478283245)
74.5, (-298193.52916236967, 23.3997516337361, 336593.295328997)
75.5, (-328747.65993505163, 33.286653640719855, 371146.0344710592)
76.5, (-299880.34749503573, 37.577623061288364, 350853.5764710574)
77.5, (-238037.44466643108, 22.345231043054547, 273555.1637853869)
78.5, (-221169.6839748274, 17.036785730784555, 247756.1774642793)
79.5, (-233622.38623240456, 19.340581030629416, 258850.91786114208)
80.5, (-231063.05205286125, 26.6167495905828, 271944.1446180507)
81.5, (-204530.03760602733, 22.698315958578778, 238667.9808351826)
82.5, (-212234.07261354773, 17.707162286763392, 226679.17568631412)
83.5, (-194101.6111349688, 18.367002940526067, 215917.4767657999)
84.5, (-174942.6498835435, 17.871977679400004, 198566.47955990757)
85.5, (-167227.2129497975, 16.55106496514473, 186690.57153675912)
86.5, (-152656.05822876157, 16.792973811064424, 175539.83592227087)
87.5, (-148060.5877782517, 13.943872593389713, 163663.8054066071)
88.5, (-177674.0687956714, 14.452021553833838, 183220.94137194933)
89.5, (-151313.6849000673, 14.646181494584438, 164905.71635726263)
90.5, (-152515.56602713824, 15.657271289526163, 166039.83583574038)
91.5, (-174486.56568354391, 22.438823941763104, 192327.5242902426)
92.5, (-147336.20705339994, 18.596773213816366, 166861.90018902978)
93.5, (-122884.3864459687, 13.168189961296813, 136411.209126885)
94.5, (-118639.25631891532, 13.503431524882648, 134997.20849229215)
95.5, (-126657.44165124297, 15.456477277890997, 143730.3542582673)
96.5, (-124118.74857562264, 13.069332411336218, 136010.05043387317)
97.5, (-113702.08879336978, 14.11624447025027, 129603.95178906106)
98.5, (-119984.7887540764, 14.305772694021526, 135590.56035769303)
99.5, (-117747.20526431312, 14.425641418273782, 130712.26673525586)
100.5, (-108548.98477437478, 13.018566527043074, 118441.6165996501)
101.5, (-99907.27795664997, 14.006215136902735, 113514.64451157184)
102.5, (-98391.68632081785, 12.5003432800395, 112020.95489196671)
103.5, (-90940.1735186861, 14.2692776938386, 106153.3040578926)
104.5, (-85651.08599887737, 12.084017328333045, 100406.36546995147)
105.5, (-98400.35892181622, 14.948387558903276, 112009.2482760055)
106.5, (-99411.22015642274, 12.927506393404405, 106928.36359351706)
107.5, (-86046.96125440502, 12.615386244371836, 97663.66746069925)
108.5, (-75500.74886963489, 13.021150874591502, 90357.01218964954)
109.5, (-74634.87835192338, 12.31474628176634, 87692.88550158982)
110.5, (-83357.33060103105, 11.199872004941565, 91719.15956560847)
111.5, (-75634.70404077366, 11.350577090264624, 85074.33238433085)
112.5, (-77463.27743859966, 11.966792097516382, 89546.35045295207)
113.5, (-68450.52739811863, 11.315757278829723, 79035.43054179156)
114.5, (-66680.23064032373, 12.379520828913778, 78838.0328034257)
115.5, (-71894.51896893985, 11.186650577472209, 78864.5750762754)
116.5, (-67423.59022171254, 12.311817544896128, 76246.05788374475)
117.5, (-61660.32292026695, 11.70489281391399, 71090.89449068972)
118.5, (-61704.43036919382, 12.395783809856493, 71507.74392703327)
119.5, (-57524.729801669266, 10.3718306726723, 65411.34250141201)
120.5, (-53113.457958835716, 10.746271784347643, 61238.09121943556)
121.5, (-56545.268937007255, 11.714842897731705, 64288.287008299085)
122.5, (-54977.26684154417, 12.174874434186203, 64063.337499284055)
123.5, (-54953.83909027736, 10.129685675386325, 60302.5803704928)
124.5, (-54458.998994015245, 12.633260775043032, 62594.368776461255)
125.5, (-47333.410866330145, 11.889784843735256, 56157.29583543492)
126.5, (-49862.01335276432, 11.712580623659372, 57736.59174017867)
127.5, (-51245.85481745691, 10.94790081269831, 56860.74385480702)
128.5, (-50387.15998016223, 12.884956927810038, 58503.00771714183)
129.5, (-50927.01667874891, 10.243972773946252, 56674.732592336564)
130.5, (-48197.529680252046, 9.446286894797257, 52981.909818367334)
131.5, (-42336.98925583277, 12.400383730488656, 51408.74597681475)
132.5, (-37834.2809277578, 10.936291940403459, 46113.60993808517)
133.5, (-39443.125227770615, 9.448014967534116, 45474.778181065594)
134.5, (-37849.78446848156, 10.263602586038123, 44899.68090514376)
135.5, (-34892.26142923311, 11.064151644775484, 42712.19869879649)
136.5, (-35023.4665881448, 9.07168981449705, 41921.32583927508)
137.5, (-35964.00212693443, 8.245329486785733, 40035.67873576685)
138.5, (-41833.27995456394, 9.741742895089942, 45752.943457789406)
139.5, (-41690.25237209493, 11.106336032513644, 46625.29557749745)
140.5, (-31937.105331242296, 9.637127156559405, 38167.03303867301)
141.5, (-35095.16435785285, 8.22492650721413, 39209.76414125825)
142.5, (-30728.57350773542, 9.968852491005919, 36773.67962538748)
143.5, (-32095.635782820864, 9.654348031357479, 37231.757546214285)
144.5, (-32116.258277860503, 9.654989076129835, 37286.83982307719)
145.5, (-29386.149052673856, 11.22622056562788, 36608.07257016986)
146.5, (-26712.214312699838, 9.276985211638632, 33259.87125728939)
147.5, (-26632.75415734826, 10.398335792192336, 32851.9834801704)
148.5, (-27738.929721828186, 10.246783858452986, 33389.42160620583)
149.5, (-24501.145729416425, 10.926104716208277, 31094.256070728505)
150.5, (-26013.69729095596, 9.990897321514094, 31590.262677969215)
151.5, (-26492.272987739747, 9.178519688707114, 32024.009553878113)
152.5, (-25302.29902575146, 8.352167333736364, 30244.215478166807)
153.5, (-26278.628625431476, 8.73220291875232, 31003.38965588243)
154.5, (-26392.160113845883, 8.148935643329862, 30331.667465288552)
155.5, (-24879.497746292654, 6.730612070707012, 28368.71725182347)
156.5, (-21636.427195319942, 6.624275349031706, 26099.74373221318)
157.5, (-20276.806110208272, 7.028422019489003, 24998.42866686366)
158.5, (-21214.427077261887, 7.681887453218363, 25418.648192401495)
159.5, (-20826.784176366615, 7.108559158019167, 24163.775529587787)
160.5, (-21437.177055093907, 7.44762323437315, 24487.107568281936)
161.5, (-21291.0188673325, 7.610676522703257, 24247.44456479273)
162.5, (-22243.94823877865, 8.549582147901424, 25323.306483964687)
163.5, (-18812.16947799697, 7.823524152887249, 22172.186938391907)
164.5, (-19798.673831359323, 8.975469344892266, 23464.370393895082)
165.5, (-18632.721304859595, 9.045423416244429, 22399.1449188582)
166.5, (-18421.375097729277, 8.456274831839332, 21612.347384306173)
167.5, (-18721.951108381603, 8.387331328365635, 21554.53521825094)
168.5, (-16841.18297150367, 8.346071589640939, 20267.19922629846)
169.5, (-15559.090602065657, 9.640526468003788, 19464.942097535684)
170.5, (-15766.776448909231, 8.984703699713918, 19124.221658591974)
171.5, (-15038.68142801234, 8.178662706357102, 18082.346340764718)
172.5, (-14935.95303418818, 8.480860897395091, 18192.88876466598)
173.5, (-13227.530842636845, 8.861561309527714, 17054.580005895757)
174.5, (-14650.167561390006, 8.649239502455343, 17478.41504677913)
175.5, (-14772.831303395524, 8.42506615449903, 17644.645828685152)
176.5, (-16598.526337366126, 9.519698129678629, 18963.494263312885)
177.5, (-18055.7959449844, 8.21811536328523, 19447.944530183187)
178.5, (-15299.670031673166, 8.30065277004894, 17313.970133045943)
179.5, (-13285.76790250314, 8.826104200192889, 16044.477590359038)
180.5, (-11604.815351725314, 8.706893106869533, 14530.735928095351)
181.5, (-11175.227657936179, 8.875780191643281, 14143.073284455731)
182.5, (-11099.095823687703, 8.53234329511729, 14116.625193164831)
183.5, (-10802.716568815495, 7.714608836847106, 13533.384791339566)
184.5, (-11229.195903294241, 7.544551354262994, 13592.182170135195)
185.5, (-10490.522427198472, 7.089544450893315, 12975.223843498623)
186.5, (-11260.430220750824, 7.375580897247136, 13481.18043492539)
187.5, (-12061.20816528007, 9.357799284616654, 14372.755981545315)
188.5, (-12182.182993897934, 7.540899798404374, 13808.910609205257)
189.5, (-10637.947406240934, 7.573094963316335, 12757.090890741023)
190.5, (-9680.612567629118, 7.51559116314124, 11880.03913741582)
191.5, (-10683.990762030058, 7.930566580807195, 12583.062046353994)
192.5, (-11154.164406173704, 7.705948349534705, 12939.829423595136)
193.5, (-10256.295257229265, 7.625341671460548, 11977.934653140652)
194.5, (-9635.32420223713, 6.925686698051744, 11506.885036652708)
195.5, (-8512.15027818231, 8.159774314449209, 11007.78199795769)
196.5, (-8540.36608449815, 8.173844523901138, 10951.728514068825)
197.5, (-8817.172134873848, 7.67477887808887, 10681.74594013214)
198.5, (-8865.873628417183, 7.115013346423543, 10697.335023145351)
199.5, (-9034.309310001814, 6.782702443274143, 10566.70168631239)
200.5, (-9429.941106569397, 6.956126080079693, 10715.324415357727)
201.5, (-9131.18924749871, 6.347448376423502, 10282.621990684154)
202.5, (-8125.385665994551, 7.869525815018647, 9879.258393415152)
203.5, (-8276.17338014576, 7.141771062759856, 9661.941233034484)
204.5, (-8203.820690292006, 7.4432313553632845, 9742.015439045845)
205.5, (-7860.028239205407, 6.5023200284396925, 9274.940887684026)
206.5, (-7756.053628094686, 6.960456651433094, 9251.673276549678)
207.5, (-7359.637506935442, 7.350409971793792, 8863.952269915317)
208.5, (-7076.689142735134, 6.8556085746764435, 8504.025094562705)
209.5, (-7647.9312973324695, 6.8430301079265154, 8874.33619588108)
210.5, (-7021.134189960777, 6.804259679679915, 8442.310969487151)
211.5, (-6754.035600526523, 6.688901490184663, 8151.7565312165325)
212.5, (-6537.086684037562, 7.606111738537069, 8085.8899115233)
213.5, (-7214.323697239941, 6.459071877185236, 8215.0280555394)
214.5, (-6591.076887424328, 7.108335666474946, 7999.672285335023)
215.5, (-6773.585378394728, 6.10897963212592, 7815.443776659887)
216.5, (-6214.591006389824, 6.122824850683243, 7364.325190101572)
217.5, (-5691.7881359284165, 7.403906606611491, 7221.601620367033)
218.5, (-5937.515854652834, 7.5363344588444665, 7330.697137506373)
219.5, (-5900.44805560429, 7.319392388504202, 7218.761114654191)
220.5, (-5585.130000680816, 7.768766540396653, 7117.803074644868)
221.5, (-5766.25225178647, 6.875964553570114, 7024.342506905657)
222.5, (-5411.019699007029, 7.1990987204316905, 6780.99779874583)
223.5, (-5677.73517644634, 7.119120173660019, 6894.6899507040225)
224.5, (-6114.578549713595, 6.258727377833679, 6910.692558619878)
225.5, (-5748.957359180134, 6.319059403832303, 6761.749743008756)
226.5, (-5311.509618865219, 5.824063827550776, 6294.04685892359)
227.5, (-5171.661357057827, 6.713396415453862, 6225.154418920561)
228.5, (-5037.272514070181, 6.082186330791731, 6030.187163438079)
229.5, (-4741.365113405095, 5.945664960269298, 5710.395646089698)
230.5, (-4796.951831724824, 6.631976225315488, 5916.3991929407275)
231.5, (-4387.283639032993, 6.4036767093671, 5494.8024662602365)
232.5, (-4262.592682961484, 6.062487820615483, 5304.466736729033)
233.5, (-4424.25902477888, 6.305628662155089, 5388.141318621465)
234.5, (-4505.65466770653, 6.386737202215888, 5366.285138939364)
235.5, (-4468.360784245125, 6.234114170262179, 5399.036730266607)
236.5, (-4596.768815302862, 6.097995069669209, 5361.118775787056)
237.5, (-4148.150250241183, 6.264906422856542, 5094.547571538198)
238.5, (-4295.492770490828, 6.181511119044664, 5111.397571293146)
239.5, (-4262.993342001895, 6.185462432337794, 5004.373068471382)
240.5, (-4305.37581008205, 6.056863824367056, 4999.991059363844)
241.5, (-4038.5450528761858, 6.010567906891581, 4758.758358865771)
242.5, (-3513.3903552495344, 7.25960166925628, 4534.6669585338495)
243.5, (-3548.778270468708, 7.221715467493289, 4493.7820979980515)
244.5, (-3588.0351695054615, 6.234631067053438, 4341.170633377209)
245.5, (-3494.849092241979, 6.1281135522044, 4273.274944190012)
246.5, (-3605.6270138205896, 5.82521231401269, 4242.524333590776)
247.5, (-3830.9963216912556, 6.790225517282861, 4515.150841325303)
248.5, (-3801.1897262998896, 5.91756189669171, 4321.9291101992385)
249.5, (-3646.7486771642707, 6.059962585892954, 4170.734173587802)
250.5, (-3452.0967593199357, 7.1892820227152345, 4146.188940897934)
251.5, (-3254.5734827605506, 7.170656749351744, 3990.3957985316347)
252.5, (-3066.60044619796, 6.624509378386993, 3798.1983102359886)
253.5, (-3077.5143597146116, 7.0197809619429545, 3832.736497185229)
254.5, (-2917.4323028681474, 7.872723209802419, 3729.5352006819166)
255.5, (-2831.458581339497, 8.032154163706037, 3680.483867963083)
256.5, (-2918.119526152592, 7.517167010903395, 3667.708683757818)
257.5, (-2781.5605130298577, 8.592190300054723, 3651.86540012098)
258.5, (-2774.6218425042703, 7.7953612590970325, 3524.773218766559)
259.5, (-2601.125730963028, 8.256957962595406, 3418.9472497398056)
260.5, (-2645.216281465091, 7.382072244847288, 3322.8902558016607)
261.5, (-2872.308536771533, 6.5108770806218805, 3446.835876476891)
262.5, (-2948.0539230958566, 7.116200283192107, 3519.511085874035)
263.5, (-2696.726122791923, 7.934985175179604, 3332.7976881092995)
264.5, (-2446.592969758098, 8.28236471601229, 3187.8982385693907)
265.5, (-2492.688872337461, 7.245613197301345, 3086.9745567191944)
266.5, (-2369.84228375466, 7.563540387479989, 3012.640183676014)
267.5, (-2436.183017466546, 8.66851603758371, 3130.82016875363)
268.5, (-2270.4376946752554, 7.5946411443435515, 2928.1581178297474)
269.5, (-2154.5982423586174, 7.757945800678947, 2832.7247836982638)
270.5, (-2165.076256081222, 7.351794727057301, 2765.9306610902654)
271.5, (-2264.554284860704, 7.280300990760132, 2817.0754087157643)
272.5, (-2362.409512345689, 7.593206564658397, 2885.5194147985744)
273.5, (-2453.5878485168396, 7.3915375335652636, 2935.4979620658755)
274.5, (-2295.748374256896, 8.87328918187887, 2954.338437431651)
275.5, (-2170.845953120747, 8.905906353402505, 2807.685291255973)
276.5, (-2184.210918155021, 7.985017284121032, 2750.2423203394856)
277.5, (-2171.6266181089995, 8.488491422707698, 2744.6192952515207)
278.5, (-2107.0348472894852, 8.494701883933969, 2708.9675722246247)
279.5, (-1959.2478610734995, 9.766751299113057, 2682.0403130613718)
280.5, (-1789.7070898074355, 11.505013439504538, 2601.5941082650907)
281.5, (-1852.3894241493106, 11.05580532874475, 2603.5138357426204)
282.5, (-2010.1222681121722, 9.640039793347146, 2618.1835209292612)
283.5, (-2087.1640448078006, 8.255649333301536, 2556.3953221146307)
284.5, (-1841.0212428707625, 10.241126108093816, 2493.329670293876)
285.5, (-1826.3907440084688, 8.630166782147741, 2378.5722729659797)
286.5, (-1875.8366665606736, 8.98574079788336, 2416.029942923254)
287.5, (-1940.3494274414975, 10.728631601372859, 2490.4373866475325)
288.5, (-1859.3800354755479, 9.226064741058435, 2369.5570638113672)
289.5, (-1693.414304435866, 9.214085111578397, 2213.5434484146745)
290.5, (-1586.285325191384, 10.699877612469356, 2210.8825977174392)
291.5, (-1749.7832917882436, 10.383978184497114, 2312.2810534562996)
292.5, (-1656.1067579362796, 9.672061018931789, 2163.7827061623616)
293.5, (-1655.2620609615103, 9.488619633051366, 2147.5646144003485)
294.5, (-1475.9721523773726, 8.813427019278501, 1949.6497579839609)
295.5, (-1507.079191606512, 9.361727514479345, 1985.737621201107)
296.5, (-1451.5722973054133, 9.632950184069072, 1961.4685464526563)
297.5, (-1463.3692453912759, 13.248631649285718, 2041.346865709324)
298.5, (-1497.695323364096, 13.155203973009646, 2063.3555441908643)
299.5, (-1499.1301674695103, 13.025271629421939, 2034.600968763255)
300.5, (-1350.0925652621893, 10.406846283019723, 1834.1513202428466)
301.5, (-1334.2798244995865, 8.702649295581162, 1776.0067772681991)
302.5, (-1251.2807719681837, 10.27857063112714, 1754.6324243028369)
303.5, (-1248.4624233222055, 14.172266732675963, 1834.8235914577058)
304.5, (-1280.8810462175945, 11.878223233474483, 1780.8109218406985)
305.5, (-1298.7395008577641, 10.697756359325227, 1737.3982132432686)
306.5, (-1282.5897015019686, 10.703660720659322, 1730.0519830801159)
307.5, (-1225.8233746808726, 11.347626244162624, 1691.164251107077)
308.5, (-1248.4235877767364, 10.480791665530417, 1664.9627887371082)
309.5, (-1245.1513534671335, 12.3567573049175, 1663.8317647620224)
310.5, (-1220.271270936379, 10.4538105591621, 1621.1542997017752)
311.5, (-1092.7966098558052, 12.651629949149259, 1576.426044043925)
312.5, (-1143.7879152100797, 13.320815853371176, 1600.6298227717466)
313.5, (-1029.719745869488, 11.993751934549095, 1498.7583968977056)
314.5, (-935.5038534061314, 9.92234180150613, 1368.8666376694775)
315.5, (-966.1175761079758, 10.628871128409488, 1379.0790830056862)
316.5, (-942.3701934593519, 12.280880674475867, 1393.2682757917737)
317.5, (-934.0831842115167, 10.589222045452523, 1331.0838403959478)
318.5, (-919.3097202450442, 10.59377699544157, 1305.571829735028)
319.5, (-940.4981343124213, 9.690386435277903, 1292.4591382139752)
320.5, (-939.2786145380936, 8.860888653378208, 1260.402318571169)
321.5, (-981.3198334226875, 10.863416529212616, 1323.5289535564948)
322.5, (-855.1155379398367, 11.050650797642406, 1242.6623098337095)
323.5, (-821.5195757965706, 9.048841242906548, 1165.608916934121)
324.5, (-777.7215401705004, 12.120875466877495, 1193.9392233060005)
325.5, (-739.1055995877333, 11.272383029843846, 1125.756948286264)
326.5, (-696.6106847164187, 11.928259197614913, 1105.0652919472634)
327.5, (-725.1719423072213, 11.503965160191967, 1117.9201508223011)
328.5, (-726.8579331920274, 10.36786150509938, 1078.8521034804266)
329.5, (-753.8233608299212, 8.063321561591378, 1052.3460819390916)
330.5, (-763.4427969642629, 8.658921146363314, 1053.4478388377563)
331.5, (-722.7317885120976, 8.994429831714442, 1027.750958357604)
332.5, (-749.2833897083823, 9.833252052455189, 1070.1823967318003)
333.5, (-720.7490546396117, 12.115783610629903, 1073.372925488917)
334.5, (-717.2226455725648, 9.904629946939192, 1022.0256295717236)
335.5, (-697.4002706747905, 11.377591198091032, 1016.5872699606297)
336.5, (-627.0917733626497, 10.770928750752923, 960.493673368706)
337.5, (-600.9556933234184, 14.680040277188853, 979.0625530045992)
338.5, (-622.0185502933174, 14.885255658582341, 994.346219116216)
339.5, (-584.4011289966517, 12.84101422041951, 962.5176636960052)
340.5, (-602.8933776834924, 10.39109288708662, 921.6752292705687)
341.5, (-593.67646489717, 11.547931828436148, 913.6575983228059)
342.5, (-604.5055176050769, 12.227311503043305, 920.1045021112698)
343.5, (-601.232599211818, 10.772386023157415, 874.888551684127)
344.5, (-596.4582146981115, 10.19780844924195, 876.3177060919727)
345.5, (-576.2526203539921, 10.557628643777706, 848.6524476749017)
346.5, (-522.3880449015804, 13.575569437348864, 844.6596687455506)
347.5, (-517.3915040582308, 14.574452748436874, 832.696015674257)
348.5, (-526.4725524121069, 15.356054252523169, 849.0251905343605)
349.5, (-521.1441450463158, 11.150065646033418, 809.7520125200359)
350.5, (-512.8723457264621, 11.121924153004278, 791.8864524289303)
