1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 1.3718882),(2 4.351333),(3 9.053778),(4 15.591893),(5 23.528383),(6 29.8395),(7 36.931866),(8 43.673817),(9 48.95127),(10 55.33098),(11 61.909687),(12 67.21017),(13 69.81248),(14 71.614334),(15 72.194916),(16 72.65603),(17 75.037544),(18 78.602196),(19 79.8968),(20 86.20252),(21 90.44675),(22 95.37624),(23 100.488174),(24 104.250595),(25 106.565796),(26 112.26311),(27 121.319336),(28 128.12157),(29 132.65543),(30 137.29932),(31 143.97298),(32 146.54625),(33 148.93028),(34 151.64105),(35 152.69295),(36 152.96532),(37 153.94485),(38 153.57227),(39 157.30782),(40 159.21352),(41 162.52405),(42 165.02501),(43 165.89775),(44 167.5113),(45 170.99113),(46 172.9294),(47 176.25551),(48 180.7809),(49 184.9852),(50 185.69716),(51 185.58878),(52 186.31093),(53 189.51099),(54 191.6498),(55 191.62646),
(1 2.122676),(2 6.8421917),(3 14.154951),(4 22.418034),(5 31.377388),(6 39.142616),(7 47.705074),(8 55.98929),(9 61.875526),(10 67.615135),(11 72.9898),(12 79.100075),(13 81.41218),(14 83.902725),(15 84.71722),(16 85.45619),(17 88.21257),(18 95.14091),(19 97.615295),(20 100.0343),(21 100.17863),(22 98.993126),(23 100.23189),(24 99.40417),(25 99.14826),(26 101.93251),(27 105.05486),(28 108.52245),(29 111.33428),(30 113.584366),(31 115.5776),(32 113.46796),(33 110.5391),(34 109.69055),(35 107.72508),(36 106.489586),(37 107.9241),(38 110.05934),(39 112.38107),(40 112.21431),(41 113.88932),(42 115.05478),(43 116.481674),(44 120.071075),(45 122.47858),(46 122.720695),(47 125.22967),(48 127.77017),(49 130.39961),(50 133.47327),(51 136.23245),(52 140.11046),(53 142.58736),(54 141.82167),(55 141.8207),
(1 1.6958212),(2 4.987637),(3 10.384869),(4 17.017336),(5 24.259863),(6 28.600386),(7 33.313225),(8 38.564205),(9 43.764904),(10 47.346497),(11 51.374477),(12 54.826622),(13 56.08504),(14 59.056793),(15 62.24394),(16 63.741856),(17 64.827385),(18 67.07059),(19 67.55606),(20 69.37746),(21 69.70032),(22 66.98211),(23 65.51136),(24 62.667366),(25 63.28623),(26 65.44422),(27 63.825584),(28 64.3067),(29 64.34736),(30 62.895172),(31 63.59896),(32 64.29669),(33 65.2549),(34 67.58614),(35 69.624466),(36 70.01948),(37 71.68588),(38 70.930916),(39 70.708435),(40 71.3471),(41 73.02594),(42 74.85904),(43 76.33505),(44 76.75555),(45 75.895065),(46 74.46729),(47 74.18991),(48 74.382866),(49 74.67106),(50 75.520645),(51 77.223854),(52 77.138504),(53 75.410034),(54 72.11336),(55 72.117516),
(1 2.1453094),(2 5.0441523),(3 9.655164),(4 16.11741),(5 21.601095),(6 25.34344),(7 27.935951),(8 31.942818),(9 34.13282),(10 34.16973),(11 34.95367),(12 37.615814),(13 39.325676),(14 41.236366),(15 42.748684),(16 45.31514),(17 46.08208),(18 45.981903),(19 44.306732),(20 45.370464),(21 45.081604),(22 46.22256),(23 46.952473),(24 46.36537),(25 47.36607),(26 47.5123),(27 47.653202),(28 46.782055),(29 45.832306),(30 46.120983),(31 48.06621),(32 50.15849),(33 51.394012),(34 52.7438),(35 54.7615),(36 55.5969),(37 56.44846),(38 55.332283),(39 53.34803),(40 52.279465),(41 51.09425),(42 51.274105),(43 52.780674),(44 52.09868),(45 51.5359),(46 51.8375),(47 53.317223),(48 52.570923),(49 50.7076),(50 48.93883),(51 47.865852),(52 46.31103),(53 45.242626),(54 43.411957),(55 43.386684),
(1 2.5599573),(2 5.9826818),(3 10.493851),(4 14.540201),(5 18.027775),(6 20.992626),(7 23.123903),(8 25.300581),(9 27.61381),(10 29.058079),(11 31.155712),(12 32.735092),(13 33.094666),(14 34.14808),(15 33.961296),(16 34.535503),(17 35.40501),(18 34.89501),(19 33.687695),(20 33.954693),(21 34.688183),(22 36.485622),(23 38.399845),(24 40.191196),(25 41.629322),(26 42.737885),(27 43.69766),(28 43.014267),(29 41.108486),(30 39.95928),(31 40.282543),(32 39.8749),(33 39.14962),(34 38.344826),(35 39.084175),(36 39.35751),(37 38.362522),(38 38.94608),(39 38.68353),(40 38.579044),(41 37.67709),(42 37.823658),(43 38.91395),(44 37.778576),(45 36.806076),(46 36.044415),(47 34.611874),(48 33.340595),(49 32.72956),(50 33.051434),(51 32.570835),(52 31.895468),(53 31.908533),(54 32.30407),(55 32.303036),
(1 2.33548),(2 4.904623),(3 8.397926),(4 11.757819),(5 13.808488),(6 15.697858),(7 17.651857),(8 19.510532),(9 20.820705),(10 22.165379),(11 23.399874),(12 23.359425),(13 23.938972),(14 23.748394),(15 22.22138),(16 22.086716),(17 22.775846),(18 23.41104),(19 23.814785),(20 24.639065),(21 25.160543),(22 25.917421),(23 26.706182),(24 26.35901),(25 25.548737),(26 25.285927),(27 24.982128),(28 24.772552),(29 24.605595),(30 23.740805),(31 23.806051),(32 24.443668),(33 25.105822),(34 23.904049),(35 24.570717),(36 24.766886),(37 24.45799),(38 22.993166),(39 22.595537),(40 21.741558),(41 20.909328),(42 20.900463),(43 21.710573),(44 21.8506),(45 21.900461),(46 21.68),(47 21.339352),(48 20.735981),(49 20.458445),(50 20.498138),(51 20.771194),(52 21.24849),(53 21.684023),(54 21.538958),(55 21.535007),
(1 2.3664305),(2 4.3248916),(3 7.106729),(4 9.563808),(5 11.171073),(6 12.862801),(7 14.53965),(8 16.382631),(9 16.660837),(10 17.241137),(11 17.51256),(12 17.253496),(13 17.362062),(14 18.015394),(15 18.278864),(16 18.321754),(17 18.745111),(18 18.328775),(19 18.347023),(20 18.120182),(21 18.13032),(22 18.136557),(23 18.712303),(24 18.7793),(25 18.177052),(26 17.944204),(27 17.809427),(28 17.339983),(29 17.299135),(30 17.59036),(31 17.99696),(32 17.749666),(33 18.00919),(34 17.217907),(35 17.183645),(36 17.029873),(37 17.53707),(38 17.196491),(39 16.964596),(40 16.470594),(41 16.1723),(42 16.147717),(43 16.0184),(44 15.865644),(45 15.852873),(46 15.565567),(47 15.895019),(48 15.564257),(49 15.140131),(50 16.174683),(51 16.95095),(52 17.567583),(53 17.803728),(54 17.267448),(55 17.273851),
(1 2.328838),(2 4.8108277),(3 7.2354264),(4 9.392237),(5 10.992351),(6 12.69895),(7 14.336148),(8 15.174567),(9 16.04971),(10 16.088371),(11 16.007675),(12 16.287098),(13 16.162764),(14 16.527317),(15 17.008718),(16 17.428469),(17 18.036377),(18 18.117916),(19 18.140083),(20 17.29448),(21 17.04848),(22 16.605886),(23 16.456505),(24 16.981775),(25 17.123362),(26 16.48027),(27 16.534016),(28 16.148235),(29 16.399319),(30 15.739513),(31 15.453638),(32 15.449482),(33 14.943998),(34 14.61577),(35 15.172423),(36 15.395422),(37 15.762827),(38 15.647242),(39 15.51679),(40 14.77567),(41 14.587593),(42 14.541371),(43 14.584848),(44 14.862058),(45 15.460939),(46 15.216932),(47 15.9119425),(48 16.268488),(49 16.59794),(50 18.061907),(51 18.595177),(52 18.365334),(53 18.398457),(54 17.754028),(55 17.759237),
(1 2.4187984),(2 4.5163054),(3 6.906565),(4 9.398767),(5 11.342468),(6 13.273151),(7 14.996175),(8 15.416646),(9 15.534698),(10 15.208132),(11 14.972159),(12 14.569299),(13 14.65975),(14 14.99583),(15 15.883075),(16 16.07887),(17 15.85664),(18 15.301561),(19 14.824771),(20 15.12473),(21 15.420564),(22 14.918373),(23 15.360151),(24 16.18558),(25 16.734049),(26 16.641779),(27 16.866322),(28 16.535406),(29 16.027363),(30 14.821897),(31 14.062578),(32 14.257394),(33 13.281208),(34 12.558922),(35 13.4890995),(36 13.57162),(37 14.041732),(38 14.611402),(39 14.792362),(40 14.30552),(41 13.980727),(42 13.641627),(43 13.385483),(44 13.368971),(45 13.618001),(46 13.599585),(47 13.82699),(48 14.114411),(49 14.307764),(50 14.954419),(51 15.67334),(52 15.967786),(53 16.255058),(54 16.195545),(55 16.200855),
(1 2.30478),(2 4.1896214),(3 6.6159635),(4 8.775072),(5 10.563952),(6 11.890405),(7 12.763617),(8 12.814027),(9 12.755565),(10 12.377631),(11 11.827067),(12 11.61513),(13 11.926916),(14 12.307805),(15 11.999533),(16 11.850264),(17 11.240153),(18 10.8247385),(19 11.123781),(20 11.912138),(21 12.36458),(22 12.762915),(23 13.033138),(24 12.627709),(25 12.102655),(26 11.213887),(27 10.952276),(28 11.030456),(29 11.206548),(30 10.981219),(31 11.203469),(32 10.840956),(33 10.913213),(34 10.977149),(35 11.818971),(36 11.683927),(37 11.857956),(38 12.066511),(39 12.481655),(40 12.635273),(41 12.845609),(42 12.032578),(43 11.466566),(44 11.588513),(45 11.830607),(46 11.920435),(47 12.348294),(48 12.901479),(49 13.195101),(50 13.189401),(51 13.118005),(52 12.421885),(53 12.300316),(54 12.12208),(55 12.120077),
(1 1.9694165),(2 3.9670084),(3 5.7448072),(4 7.104972),(5 8.936602),(6 9.48402),(7 9.964554),(8 9.931551),(9 9.673833),(10 9.129593),(11 8.792144),(12 9.086213),(13 9.203862),(14 9.094778),(15 8.543767),(16 8.486295),(17 8.291658),(18 8.487404),(19 8.862966),(20 9.551589),(21 9.270472),(22 8.886847),(23 8.963055),(24 8.645863),(25 8.882907),(26 8.269606),(27 9.067927),(28 9.09256),(29 9.259855),(30 8.725419),(31 8.503243),(32 8.493438),(33 8.95315),(34 9.221635),(35 10.168646),(36 10.19013),(37 9.410319),(38 8.977801),(39 8.671138),(40 9.082882),(41 9.47751),(42 9.765651),(43 10.006475),(44 9.823258),(45 9.747577),(46 9.747821),(47 9.572084),(48 9.313898),(49 8.881476),(50 8.8638935),(51 8.835913),(52 8.22383),(53 8.660457),(54 8.852634),(55 8.849619),
