1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,
(1 0.601974),(2 2.1158874),(3 4.2211943),(4 6.776286),(5 9.406077),(6 12.587348),(7 16.97725),(8 21.32212),(9 26.916475),(10 33.060856),(11 41.754013),(12 51.44672),(13 57.26597),(14 63.693836),(15 69.370926),(16 71.587715),(17 74.745384),(18 78.18367),(19 80.7196),(20 86.87116),(21 93.37152),(22 101.16996),(23 109.15604),(24 112.153305),(25 112.063065),(26 115.65728),(27 121.377625),(28 127.306816),(29 129.14618),(30 130.08717),(31 133.27583),(32 132.62886),(33 136.67026),(34 143.73009),(35 145.9141),(36 145.77321),(37 145.23128),(38 143.92381),(39 148.90196),(40 156.04465),(41 162.597),(42 168.81491),(43 176.14853),(44 180.24191),(45 184.89592),(46 186.73012),(47 186.24583),(48 192.26247),(49 196.99382),(50 197.91428),(51 199.13791),(52 199.5591),(53 204.13889),(54 207.30363),(55 207.30966),
(1 1.3795438),(2 4.4377007),(3 8.6531315),(4 15.106991),(5 23.717428),(6 33.424526),(7 43.165028),(8 51.43498),(9 59.37262),(10 68.4032),(11 77.01441),(12 88.55992),(13 96.25977),(14 103.99731),(15 109.64521),(16 113.09613),(17 121.489105),(18 131.98872),(19 136.97531),(20 145.50398),(21 150.09258),(22 155.23602),(23 160.52892),(24 166.10764),(25 174.03201),(26 182.13579),(27 194.86732),(28 203.86845),(29 206.71777),(30 209.80412),(31 214.4981),(32 213.49948),(33 216.91649),(34 224.42418),(35 229.80011),(36 229.28712),(37 229.42422),(38 228.68703),(39 231.9606),(40 234.77972),(41 239.76198),(42 242.42534),(43 247.34769),(44 251.75024),(45 254.45465),(46 251.30516),(47 252.211),(48 258.46146),(49 260.99725),(50 259.65652),(51 258.88696),(52 253.84079),(53 255.07101),(54 257.2252),(55 257.21194),
(1 2.1852639),(2 6.1664987),(3 13.072311),(4 23.444864),(5 35.67218),(6 46.07277),(7 55.701378),(8 65.65319),(9 75.69356),(10 85.54759),(11 95.08202),(12 107.87817),(13 114.31315),(14 121.329506),(15 128.04942),(16 134.18332),(17 142.35316),(18 154.71414),(19 157.93054),(20 166.13525),(21 171.32527),(22 175.43037),(23 180.85356),(24 179.70345),(25 176.93053),(26 179.43753),(27 184.95352),(28 189.07097),(29 192.75366),(30 196.33539),(31 200.79018),(32 200.83093),(33 199.25873),(34 202.1226),(35 206.27914),(36 209.89532),(37 213.96085),(38 214.22832),(39 213.84676),(40 212.35204),(41 217.65784),(42 222.81502),(43 223.15987),(44 221.57686),(45 220.01097),(46 215.67589),(47 213.43456),(48 216.4396),(49 220.5125),(50 217.16272),(51 214.76653),(52 212.91524),(53 213.56688),(54 213.60902),(55 213.58014),
(1 2.4831603),(2 7.779267),(3 16.053823),(4 28.387083),(5 41.982384),(6 53.494045),(7 67.0881),(8 80.90134),(9 90.58837),(10 98.41412),(11 104.97584),(12 115.22685),(13 121.65915),(14 128.4743),(15 133.73619),(16 135.96507),(17 140.93008),(18 151.61723),(19 153.24538),(20 157.69489),(21 159.36105),(22 161.8166),(23 165.30891),(24 163.02155),(25 163.32777),(26 169.67416),(27 175.11731),(28 178.61772),(29 183.17517),(30 185.4748),(31 187.37787),(32 187.21196),(33 186.18431),(34 181.95854),(35 176.32515),(36 169.49599),(37 166.88176),(38 167.958),(39 171.46718),(40 168.41458),(41 168.45525),(42 167.37354),(43 165.31544),(44 167.50111),(45 169.85388),(46 169.84898),(47 172.77191),(48 178.21385),(49 183.56201),(50 188.58652),(51 190.85068),(52 195.50407),(53 198.4386),(54 198.30351),(55 198.27516),
(1 3.0080323),(2 9.128903),(3 18.335777),(4 30.113482),(5 42.10383),(6 52.481754),(7 62.741123),(8 75.773415),(9 84.93565),(10 93.14871),(11 99.508896),(12 109.97776),(13 115.262794),(14 122.21676),(15 129.94211),(16 135.64691),(17 140.02556),(18 147.67708),(19 148.95473),(20 150.7142),(21 149.46829),(22 149.76813),(23 149.9849),(24 147.53488),(25 147.27637),(26 149.52367),(27 150.91856),(28 152.3358),(29 153.0607),(30 152.69281),(31 153.82178),(32 151.46419),(33 146.42017),(34 144.68736),(35 142.50943),(36 143.62288),(37 150.26993),(38 158.1516),(39 163.84679),(40 164.6803),(41 170.03108),(42 172.0383),(43 172.60435),(44 172.50034),(45 172.6076),(46 172.4163),(47 174.7837),(48 176.52826),(49 180.44188),(50 184.24487),(51 187.06242),(52 192.419),(53 195.62921),(54 194.95921),(55 194.94562),
(1 2.123985),(2 6.002003),(3 12.66419),(4 22.468365),(5 34.577385),(6 42.59741),(7 51.272095),(8 58.92433),(9 64.47583),(10 67.63404),(11 71.03639),(12 75.860725),(13 78.096664),(14 79.769646),(15 81.667915),(16 84.93358),(17 87.80048),(18 91.87486),(19 92.533485),(20 96.762085),(21 99.19377),(22 98.16368),(23 99.519615),(24 96.72951),(25 95.09406),(26 95.071144),(27 94.74931),(28 93.788315),(29 95.14669),(30 96.59074),(31 100.26939),(32 103.01606),(33 102.83049),(34 101.969086),(35 100.4935),(36 97.8639),(37 98.24341),(38 98.51576),(39 98.72691),(40 100.33176),(41 102.4872),(42 104.28078),(43 105.71969),(44 106.51567),(45 107.840965),(46 108.08511),(47 111.031456),(48 113.31777),(49 114.12483),(50 113.08437),(51 114.59078),(52 114.202515),(53 112.07966),(54 107.43631),(55 107.40006),
(1 2.8786077),(2 6.9829965),(3 13.689532),(4 24.424505),(5 35.058395),(6 44.43438),(7 52.037086),(8 59.78961),(9 64.69477),(10 67.060005),(11 71.48744),(12 77.06987),(13 78.9021),(14 81.51336),(15 83.67808),(16 85.78498),(17 85.83716),(18 84.77506),(19 83.57711),(20 84.90383),(21 86.16192),(22 86.30728),(23 85.61038),(24 84.166306),(25 86.08919),(26 88.85824),(27 87.43891),(28 89.80293),(29 90.08867),(30 87.35846),(31 86.77543),(32 86.58183),(33 88.142006),(34 89.58376),(35 93.41947),(36 94.63782),(37 97.68964),(38 99.37434),(39 100.35886),(40 100.69714),(41 99.105286),(42 98.24748),(43 97.005104),(44 95.019226),(45 94.43661),(46 92.46612),(47 91.260895),(48 89.160675),(49 85.853714),(50 85.03513),(51 85.36437),(52 84.69706),(53 82.429276),(54 80.94846),(55 80.92769),
(1 2.9159703),(2 7.341915),(3 14.144038),(4 22.37585),(5 28.920492),(6 34.742775),(7 39.09816),(8 45.56849),(9 53.002964),(10 59.1579),(11 64.17824),(12 67.95719),(13 69.09722),(14 71.22085),(15 71.68422),(16 70.56633),(17 70.04966),(18 68.757996),(19 67.4417),(20 68.76686),(21 68.56097),(22 67.850586),(23 68.605484),(24 67.537636),(25 68.95272),(26 69.242195),(27 70.6072),(28 70.382576),(29 68.0734),(30 66.464966),(31 68.37347),(32 70.43501),(33 69.46525),(34 69.392624),(35 70.79668),(36 72.341125),(37 74.29874),(38 74.38308),(39 74.10949),(40 75.11924),(41 74.74828),(42 75.00405),(43 76.18405),(44 76.58256),(45 75.98155),(46 76.01043),(47 77.09121),(48 75.9772),(49 74.33226),(50 71.080536),(51 69.34253),(52 68.26987),(53 67.110115),(54 64.72865),(55 64.7037),
(1 3.2051566),(2 7.644768),(3 14.671252),(4 22.084656),(5 30.671442),(6 36.36181),(7 39.207417),(8 42.433804),(9 43.88351),(10 45.15833),(11 47.66216),(12 52.284435),(13 54.451023),(14 56.71377),(15 54.003902),(16 53.833042),(17 53.274807),(18 51.393383),(19 49.38212),(20 50.094357),(21 51.556152),(22 52.37775),(23 54.617878),(24 55.69463),(25 55.616833),(26 56.014004),(27 58.18916),(28 58.147717),(29 55.97645),(30 55.098873),(31 57.062775),(32 58.57718),(33 59.413017),(34 58.424923),(35 59.802246),(36 61.8926),(37 64.4665),(38 64.44761),(39 63.79569),(40 62.167366),(41 60.325584),(42 59.95399),(43 58.700386),(44 56.566757),(45 54.838936),(46 55.336735),(47 56.75165),(48 55.592594),(49 54.476368),(50 54.52058),(51 54.324303),(52 54.15782),(53 53.502686),(54 52.27934),(55 52.26916),
(1 3.0327675),(2 6.9492655),(3 13.079442),(4 19.888552),(5 24.665287),(6 29.421915),(7 32.14707),(8 34.983654),(9 40.00959),(10 43.415997),(11 46.581738),(12 47.984516),(13 46.90844),(14 46.587795),(15 42.940075),(16 42.498222),(17 43.493294),(18 43.437386),(19 43.44061),(20 45.13119),(21 46.288994),(22 48.290836),(23 50.464634),(24 51.57142),(25 53.093082),(26 53.556904),(27 53.882122),(28 52.93168),(29 51.365307),(30 49.929607),(31 50.43755),(32 50.232067),(33 49.95481),(34 46.891663),(35 46.1755),(36 45.992996),(37 45.891582),(38 45.48332),(39 44.937),(40 44.546967),(41 45.174435),(42 46.0925),(43 47.49626),(44 47.04198),(45 46.632755),(46 45.75824),(47 45.258797),(48 44.210407),(49 42.746002),(50 41.76099),(51 40.898983),(52 40.91352),(53 41.60962),(54 42.268143),(55 42.267582),
(1 2.2860765),(2 5.8756247),(3 10.577803),(4 14.344688),(5 16.98592),(6 19.322906),(7 22.85026),(8 26.833975),(9 29.162127),(10 31.691816),(11 34.447617),(12 35.830685),(13 35.314514),(14 34.46698),(15 33.203728),(16 33.68709),(17 34.55777),(18 33.801895),(19 33.81787),(20 35.527237),(21 35.49886),(22 37.569756),(23 38.76761),(24 40.02183),(25 39.73407),(26 39.96668),(27 39.585625),(28 39.325127),(29 38.542416),(30 37.19936),(31 37.798588),(32 36.95867),(33 37.35099),(34 37.408604),(35 38.462963),(36 38.860752),(37 38.323017),(38 37.276222),(39 36.173656),(40 34.342514),(41 32.690403),(42 32.08398),(43 33.780697),(44 33.395477),(45 31.629555),(46 30.105837),(47 29.486347),(48 29.462189),(49 30.338253),(50 31.383333),(51 31.765827),(52 32.45619),(53 32.914352),(54 33.41559),(55 33.416718),
