1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,
(1 2.5878956),(2 7.580718),(3 17.365202),(4 27.493687),(5 46.282158),(6 68.70093),(7 108.49753),(8 147.27821),(9 180.01746),(10 202.71739),(11 226.27643),(12 247.08968),(13 268.42267),(14 296.88406),(15 316.9015),(16 337.2043),(17 343.48434),(18 341.5716),(19 324.7261),(20 296.64288),(21 281.09348),(22 271.15668),(23 271.02103),(24 276.88306),(25 289.43103),(26 304.85272),(27 325.63705),(28 340.67496),(29 357.07336),(30 363.85022),(31 383.65125),(32 398.1346),(33 414.02277),(34 440.34457),(35 448.26196),(36 460.0775),(37 460.25943),(38 455.41913),(39 460.89746),(40 474.0591),(41 478.9251),(42 488.0292),(43 494.45535),(44 504.5868),(45 516.76556),(46 515.2125),(47 517.42163),(48 523.1253),(49 523.95233),(50 522.4421),(51 532.8132),(52 541.9777),(53 556.8),(54 577.43304),(55 577.39655),
(1 3.6460328),(2 11.190007),(3 28.261518),(4 46.797318),(5 72.46785),(6 94.92024),(7 132.04184),(8 174.33856),(9 209.62964),(10 244.43579),(11 277.31476),(12 309.41086),(13 327.1285),(14 344.28906),(15 358.49985),(16 375.62704),(17 391.69818),(18 391.66202),(19 381.55652),(20 370.29446),(21 354.26828),(22 337.2562),(23 316.62686),(24 311.22635),(25 313.27634),(26 327.5225),(27 338.14496),(28 357.26144),(29 362.8894),(30 366.89026),(31 376.22437),(32 386.23715),(33 402.5215),(34 428.8423),(35 464.68704),(36 482.69577),(37 495.64963),(38 497.88913),(39 515.1802),(40 530.12054),(41 552.702),(42 573.3717),(43 586.0392),(44 596.71655),(45 604.2562),(46 604.2162),(47 600.8829),(48 597.1931),(49 592.3022),(50 578.76874),(51 572.25793),(52 567.45306),(53 571.5022),(54 575.8201),(55 575.85876),
(1 4.4807453),(2 18.830154),(3 47.842472),(4 83.78312),(5 125.93133),(6 160.2919),(7 217.03261),(8 257.17776),(9 275.35898),(10 291.3701),(11 292.4636),(12 303.54385),(13 301.53864),(14 298.2499),(15 288.18442),(16 286.8749),(17 292.0816),(18 303.78662),(19 305.13013),(20 298.87604),(21 308.23868),(22 310.9449),(23 315.2529),(24 321.13644),(25 327.1586),(26 331.25565),(27 344.5226),(28 358.25467),(29 362.9013),(30 369.14737),(31 379.656),(32 389.29922),(33 400.68576),(34 419.44138),(35 440.39426),(36 445.97388),(37 460.40207),(38 466.49686),(39 478.10706),(40 476.2783),(41 478.63052),(42 476.96185),(43 476.75397),(44 477.56122),(45 488.8108),(46 493.90982),(47 498.69983),(48 504.62964),(49 516.3666),(50 522.5571),(51 531.02905),(52 541.7152),(53 553.3473),(54 557.23444),(55 557.3239),
(1 6.084309),(2 21.07515),(3 44.709614),(4 70.836426),(5 99.58127),(6 121.705185),(7 147.0138),(8 177.51093),(9 206.15092),(10 239.1022),(11 261.8617),(12 284.6523),(13 293.4323),(14 301.847),(15 300.29575),(16 301.81973),(17 309.21872),(18 320.80743),(19 320.07855),(20 325.3736),(21 322.12805),(22 317.83832),(23 317.84232),(24 320.47852),(25 324.56134),(26 335.5889),(27 355.185),(28 360.37256),(29 364.47424),(30 365.60812),(31 364.19296),(32 355.08136),(33 349.54797),(34 341.84857),(35 338.8435),(36 337.57684),(37 352.9976),(38 362.74966),(39 368.1348),(40 360.6139),(41 355.2114),(42 352.19843),(43 348.02045),(44 359.32434),(45 369.6512),(46 371.56476),(47 377.34766),(48 389.60315),(49 406.48016),(50 417.4404),(51 427.4833),(52 443.69714),(53 459.13678),(54 475.52448),(55 475.4716),
(1 8.311415),(2 25.480015),(3 48.07537),(4 75.35185),(5 110.22509),(6 133.88518),(7 159.47198),(8 187.06155),(9 218.84431),(10 246.94327),(11 266.76505),(12 294.88327),(13 305.42926),(14 313.87756),(15 319.5634),(16 325.20618),(17 334.48956),(18 343.63672),(19 335.63153),(20 328.84717),(21 326.469),(22 327.33527),(23 330.1981),(24 324.45145),(25 313.03995),(26 308.10657),(27 313.78668),(28 319.069),(29 332.86163),(30 347.74612),(31 359.25952),(32 359.4994),(33 347.60852),(34 331.00165),(35 309.2845),(36 307.3148),(37 315.01797),(38 322.42194),(39 326.19217),(40 319.46396),(41 324.62204),(42 326.48993),(43 321.89874),(44 322.16403),(45 321.5168),(46 312.0935),(47 309.49017),(48 318.63785),(49 330.8696),(50 345.0367),(51 351.0742),(52 364.3498),(53 373.59882),(54 373.80762),(55 373.82236),
(1 5.430933),(2 16.883303),(3 36.762856),(4 64.234604),(5 95.663956),(6 113.71691),(7 128.47643),(8 149.93427),(9 164.58774),(10 168.5905),(11 172.96948),(12 184.11557),(13 184.07736),(14 188.76813),(15 197.48143),(16 201.78725),(17 199.4456),(18 210.52417),(19 212.73453),(20 217.09409),(21 224.82922),(22 221.70218),(23 216.90807),(24 212.14742),(25 209.25803),(26 214.04814),(27 211.17346),(28 212.38869),(29 217.04674),(30 213.66635),(31 217.18076),(32 220.69272),(33 221.17014),(34 223.76941),(35 221.72292),(36 210.4703),(37 208.7173),(38 204.12628),(39 203.77773),(40 208.06622),(41 214.19662),(42 220.27368),(43 228.54187),(44 240.81976),(45 248.48885),(46 251.87202),(47 252.57939),(48 255.82243),(49 255.13411),(50 260.84613),(51 269.0816),(52 278.6657),(53 280.8982),(54 277.4327),(55 277.44662),
(1 6.558645),(2 19.501196),(3 39.5431),(4 63.881958),(5 84.103134),(6 100.63556),(7 120.76029),(8 144.43803),(9 156.45181),(10 157.36835),(11 163.71983),(12 170.2172),(13 166.61049),(14 166.18973),(15 172.25845),(16 180.06763),(17 183.02979),(18 186.74475),(19 195.54053),(20 200.69717),(21 202.3225),(22 199.82823),(23 189.93323),(24 180.37347),(25 179.27365),(26 185.22943),(27 183.37323),(28 193.27226),(29 199.98195),(30 190.73463),(31 186.49156),(32 183.11124),(33 182.74806),(34 180.48483),(35 182.60648),(36 179.56252),(37 184.81287),(38 191.12549),(39 198.0764),(40 200.11954),(41 204.91826),(42 211.60297),(43 223.92365),(44 220.83798),(45 216.36134),(46 207.25981),(47 200.71011),(48 198.95313),(49 197.30408),(50 201.29465),(51 200.7767),(52 194.8568),(53 194.29042),(54 191.29605),(55 191.2381),
(1 7.6734467),(2 18.379993),(3 34.821827),(4 51.203003),(5 71.22541),(6 84.465744),(7 94.617455),(8 109.0594),(9 118.25183),(10 120.12752),(11 125.15966),(12 135.28879),(13 137.37682),(14 138.98882),(15 143.32541),(16 145.9348),(17 144.83652),(18 141.09685),(19 137.2788),(20 142.68481),(21 144.18088),(22 143.95749),(23 145.4318),(24 146.19234),(25 149.3012),(26 148.54729),(27 144.85944),(28 139.80885),(29 135.6839),(30 131.15855),(31 134.4403),(32 139.61124),(33 139.29097),(34 137.97778),(35 141.59215),(36 144.73285),(37 155.17809),(38 156.26344),(39 160.04585),(40 163.18344),(41 166.26793),(42 167.07402),(43 167.64655),(44 166.08327),(45 168.27234),(46 170.10283),(47 176.09665),(48 172.47218),(49 172.34589),(50 174.42105),(51 172.8868),(52 172.33981),(53 167.2837),(54 165.00514),(55 164.98204),
(1 8.115666),(2 18.518396),(3 31.605516),(4 47.374786),(5 62.575443),(6 67.86987),(7 76.503044),(8 86.118515),(9 92.76902),(10 94.866875),(11 100.32001),(12 109.26756),(13 114.615326),(14 115.886894),(15 115.80566),(16 118.04569),(17 115.42921),(18 114.08223),(19 113.00656),(20 110.049706),(21 111.210815),(22 111.03242),(23 114.6031),(24 106.73761),(25 106.11405),(26 102.26351),(27 101.27216),(28 102.85864),(29 103.79338),(30 109.68645),(31 120.13213),(32 125.39831),(33 125.22037),(34 123.88942),(35 134.6826),(36 145.73434),(37 157.73166),(38 157.18867),(39 153.5535),(40 146.68109),(41 137.83746),(42 131.08871),(43 128.0763),(44 125.48634),(45 119.56082),(46 120.47515),(47 128.31136),(48 129.55785),(49 130.01115),(50 125.838036),(51 127.41638),(52 123.772804),(53 118.74681),(54 115.127365),(55 115.0984),
(1 8.719463),(2 24.338264),(3 42.249268),(4 58.39742),(5 65.812805),(6 74.148254),(7 83.27731),(8 88.190094),(9 83.58893),(10 84.12419),(11 88.23709),(12 92.16232),(13 92.311584),(14 98.54134),(15 102.540215),(16 105.87698),(17 106.282845),(18 104.386734),(19 98.17131),(20 103.71499),(21 101.93937),(22 101.60438),(23 102.93383),(24 103.86641),(25 103.67395),(26 101.079575),(27 101.28827),(28 99.0337),(29 99.95747),(30 102.681885),(31 104.684074),(32 106.04103),(33 108.51129),(34 107.89278),(35 106.98745),(36 105.81722),(37 109.230576),(38 109.110695),(39 109.48297),(40 110.1152),(41 110.40079),(42 112.74363),(43 114.41748),(44 109.365814),(45 104.587395),(46 104.25052),(47 107.07647),(48 105.81576),(49 102.26718),(50 101.886566),(51 101.73679),(52 99.16412),(53 100.74027),(54 99.35982),(55 99.35664),
(1 7.8374267),(2 17.628218),(3 28.602533),(4 35.263332),(5 44.79003),(6 49.940037),(7 53.730682),(8 54.33759),(9 60.062027),(10 64.112045),(11 69.4949),(12 72.574936),(13 70.479866),(14 71.95611),(15 71.36993),(16 74.74752),(17 82.06923),(18 81.439064),(19 80.275055),(20 80.004295),(21 78.068924),(22 81.10181),(23 84.44615),(24 87.55201),(25 91.77983),(26 94.15839),(27 97.357025),(28 93.7173),(29 89.34063),(30 82.94319),(31 86.22836),(32 84.66907),(33 80.881226),(34 74.30279),(35 72.963806),(36 72.52979),(37 71.44587),(38 71.37123),(39 72.00435),(40 77.84868),(41 78.49409),(42 81.28616),(43 82.44615),(44 81.90055),(45 83.88811),(46 85.5413),(47 85.649956),(48 81.12314),(49 76.93862),(50 73.52129),(51 73.280785),(52 70.244774),(53 70.24661),(54 72.26591),(55 72.26887),
