1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 0.48408598),(2 1.4634293),(3 2.623884),(4 4.693372),(5 7.2342486),(6 10.179352),(7 13.511842),(8 15.782295),(9 18.295797),(10 21.246447),(11 25.4541),(12 30.853552),(13 34.092808),(14 37.18581),(15 38.909477),(16 38.844566),(17 41.63173),(18 45.373028),(19 46.19084),(20 50.34353),(21 52.901573),(22 58.148197),(23 62.980736),(24 67.05298),(25 70.592545),(26 76.323135),(27 84.1546),(28 90.89284),(29 95.341064),(30 101.21363),(31 106.29367),(32 107.1554),(33 108.90515),(34 114.27263),(35 119.52457),(36 125.56383),(37 132.20773),(38 135.73656),(39 143.1089),(40 148.63823),(41 156.1144),(42 161.99634),(43 168.85281),(44 176.24942),(45 183.30716),(46 185.93675),(47 187.29669),(48 189.02145),(49 192.36845),(50 195.17836),(51 196.38966),(52 197.13963),(53 201.28221),(54 204.17155),(55 204.21323),
(1 0.80110013),(2 1.9383328),(3 4.9719234),(4 10.629607),(5 16.39904),(6 22.60628),(7 29.435215),(8 35.502464),(9 41.03469),(10 46.780045),(11 52.799923),(12 60.675983),(13 64.874794),(14 68.98075),(15 72.162445),(16 75.62058),(17 82.51347),(18 94.47346),(19 99.05575),(20 107.33258),(21 112.98386),(22 119.428856),(23 126.115395),(24 130.39363),(25 137.19823),(26 141.57932),(27 148.61911),(28 154.58873),(29 159.0724),(30 163.4492),(31 169.43771),(32 173.31612),(33 179.27069),(34 186.42967),(35 194.25722),(36 201.11874),(37 205.297),(38 205.46056),(39 209.1914),(40 210.25732),(41 211.82854),(42 213.44527),(43 213.82843),(44 216.40007),(45 219.45935),(46 218.69957),(47 214.93909),(48 215.30196),(49 217.83115),(50 216.73483),(51 217.2946),(52 217.16403),(53 218.30371),(54 218.0861),(55 218.07384),
(1 0.79071766),(2 2.2629185),(3 5.129726),(4 10.609973),(5 17.31038),(6 22.978401),(7 28.828352),(8 35.13658),(9 40.447117),(10 46.78301),(11 52.402214),(12 59.32574),(13 63.02756),(14 65.301216),(15 64.79279),(16 67.2304),(17 71.36795),(18 78.08729),(19 80.62897),(20 83.98026),(21 88.56878),(22 93.12451),(23 99.4352),(24 103.24178),(25 107.79457),(26 112.38151),(27 118.47465),(28 123.09998),(29 126.02504),(30 127.63175),(31 130.85376),(32 133.57243),(33 136.43892),(34 140.49094),(35 141.873),(36 141.6287),(37 141.83665),(38 142.51276),(39 144.55583),(40 143.73242),(41 144.58661),(42 145.16034),(43 143.93538),(44 143.86916),(45 144.82336),(46 145.6804),(47 147.82509),(48 152.47415),(49 158.92474),(50 164.91583),(51 168.2108),(52 170.7793),(53 174.66122),(54 175.97122),(55 175.93823),
(1 1.3881158),(2 3.8243701),(3 8.680786),(4 16.623693),(5 24.72013),(6 31.710619),(7 37.518578),(8 47.5434),(9 57.08387),(10 65.8522),(11 73.749),(12 86.21653),(13 92.26263),(14 98.790306),(15 106.93292),(16 113.58983),(17 121.84777),(18 130.3353),(19 132.02005),(20 135.12996),(21 137.39462),(22 137.05534),(23 139.01164),(24 137.8097),(25 139.19908),(26 145.42482),(27 147.22711),(28 149.68864),(29 152.20232),(30 147.66441),(31 144.16075),(32 141.47424),(33 137.88638),(34 136.4183),(35 131.67223),(36 127.74498),(37 126.54218),(38 127.23547),(39 126.68436),(40 124.58434),(41 124.020874),(42 124.75852),(43 124.816185),(44 126.36001),(45 128.05412),(46 129.9225),(47 133.47218),(48 137.16515),(49 139.89984),(50 141.9709),(51 144.01321),(52 147.42656),(53 147.50665),(54 145.70183),(55 145.70332),
(1 1.6084112),(2 3.929687),(3 8.064988),(4 15.46873),(5 23.992607),(6 30.595041),(7 38.16269),(8 47.859577),(9 55.99303),(10 63.057594),(11 68.75147),(12 76.86828),(13 80.742676),(14 87.37573),(15 94.46898),(16 98.56987),(17 101.82704),(18 105.15237),(19 105.786446),(20 106.27309),(21 106.59462),(22 103.67674),(23 101.991234),(24 100.037964),(25 99.32697),(26 102.35832),(27 99.34204),(28 99.753944),(29 99.93208),(30 95.20088),(31 94.205055),(32 93.54092),(33 93.316795),(34 93.11315),(35 91.78269),(36 90.839195),(37 90.870636),(38 92.08444),(39 94.34035),(40 98.18885),(41 101.521095),(42 103.54264),(43 104.20899),(44 104.49184),(45 104.84627),(46 103.849556),(47 104.15922),(48 102.75609),(49 102.00739),(50 101.37668),(51 103.02316),(52 102.87583),(53 101.57593),(54 99.02447),(55 98.97967),
(1 1.1028091),(2 2.9408126),(3 5.819234),(4 10.67349),(5 14.4582),(6 18.1886),(7 21.819862),(8 26.68019),(9 32.187477),(10 36.44591),(11 39.52344),(12 42.308),(13 43.791176),(14 45.128365),(15 46.999123),(16 48.51443),(17 47.19464),(18 47.89093),(19 48.942825),(20 48.89102),(21 49.115494),(22 47.41006),(23 46.86016),(24 45.012466),(25 45.825974),(26 47.956905),(27 48.354008),(28 49.558445),(29 50.84365),(30 50.56538),(31 53.23326),(32 54.167004),(33 54.397583),(34 54.140377),(35 55.643864),(36 57.537613),(37 60.613155),(38 62.56239),(39 63.60037),(40 63.7757),(41 62.991688),(42 63.164387),(43 62.218487),(44 60.960316),(45 59.271603),(46 58.026436),(47 58.459606),(48 57.33753),(49 57.028328),(50 55.32983),(51 55.834328),(52 54.08582),(53 51.776035),(54 49.756527),(55 49.74099),
(1 1.3699365),(2 3.218227),(3 6.649302),(4 11.785437),(5 16.893368),(6 22.121763),(7 25.688055),(8 28.745783),(9 31.869574),(10 36.03681),(11 39.838757),(12 44.406406),(13 48.32322),(14 53.278595),(15 53.47286),(16 53.100185),(17 51.154545),(18 49.680714),(19 47.806126),(20 48.33096),(21 48.39465),(22 48.692554),(23 48.912327),(24 47.537075),(25 48.495396),(26 48.524117),(27 51.48803),(28 53.0065),(29 53.064976),(30 54.157692),(31 55.07576),(32 54.492935),(33 53.38633),(34 52.864513),(35 56.083645),(36 58.601963),(37 61.14417),(38 59.668957),(39 56.412567),(40 54.680485),(41 53.992916),(42 55.102074),(43 55.86917),(44 54.51749),(45 52.421204),(46 51.22871),(47 51.895718),(48 50.364174),(49 48.396984),(50 48.272617),(51 48.68204),(52 47.724888),(53 46.15722),(54 44.5337),(55 44.51208),
(1 1.4462366),(2 3.1729894),(3 5.8675222),(4 9.730792),(5 13.653894),(6 18.184048),(7 21.652002),(8 25.166391),(9 29.272005),(10 32.229702),(11 34.964584),(12 36.56752),(13 36.68875),(14 37.69617),(15 36.848526),(16 36.915306),(17 39.032608),(18 39.444477),(19 39.218094),(20 39.142807),(21 39.289436),(22 39.7986),(23 41.555126),(24 43.062714),(25 44.617237),(26 44.832638),(27 47.134533),(28 47.944153),(29 48.162685),(30 47.85635),(31 47.110718),(32 46.208096),(33 45.00622),(34 43.60674),(35 44.34232),(36 44.614162),(37 43.472015),(38 42.859257),(39 42.270844),(40 42.908066),(41 44.164722),(42 45.37533),(43 45.580547),(44 44.463913),(45 42.302387),(46 41.63616),(47 40.613335),(48 38.28842),(49 35.76259),(50 32.571625),(51 31.135254),(52 30.418062),(53 31.429567),(54 31.185652),(55 31.1918),
(1 1.5145481),(2 3.0972717),(3 6.3039985),(4 10.310283),(5 12.905558),(6 14.697399),(7 17.282557),(8 19.846611),(9 21.595362),(10 22.236635),(11 23.59324),(12 24.777943),(13 25.69344),(14 24.695126),(15 23.195646),(16 24.909626),(17 24.286495),(18 23.76396),(19 24.648964),(20 26.488274),(21 28.337877),(22 30.715296),(23 33.350857),(24 34.09916),(25 35.37391),(26 35.562355),(27 37.529327),(28 37.54511),(29 36.463276),(30 34.445164),(31 34.4651),(32 34.24472),(33 34.06279),(34 32.798798),(35 33.410423),(36 33.82295),(37 33.164204),(38 33.29375),(39 32.8986),(40 32.928715),(41 31.32691),(42 30.624731),(43 30.815382),(44 30.069836),(45 28.356209),(46 26.57174),(47 25.356144),(48 24.344154),(49 23.601788),(50 22.115488),(51 21.915648),(52 22.30958),(53 22.796013),(54 23.584995),(55 23.588985),
(1 1.3781826),(2 3.3073213),(3 6.031662),(4 9.339985),(5 11.294899),(6 14.379417),(7 17.132647),(8 19.297417),(9 21.69334),(10 23.5683),(11 24.855598),(12 25.30194),(13 25.36996),(14 25.279196),(15 22.2872),(16 22.195238),(17 22.093029),(18 22.568684),(19 24.189365),(20 25.78933),(21 26.562962),(22 27.721407),(23 29.549957),(24 30.697775),(25 31.904589),(26 32.102184),(27 32.232265),(28 31.447847),(29 30.747261),(30 29.956749),(31 29.24468),(32 27.57534),(33 26.507317),(34 26.497421),(35 27.531296),(36 27.668943),(37 28.026838),(38 27.49643),(39 27.367043),(40 26.977428),(41 24.975351),(42 23.992346),(43 23.91703),(44 23.626974),(45 23.054512),(46 22.832874),(47 22.08859),(48 21.541573),(49 21.14902),(50 21.403854),(51 22.016611),(52 23.708372),(53 25.351294),(54 26.49968),(55 26.507711),
(1 1.1702583),(2 2.838767),(3 5.412614),(4 8.486296),(5 10.422745),(6 12.900905),(7 15.754393),(8 18.836618),(9 20.207523),(10 20.04385),(11 18.925232),(12 18.018929),(13 18.115177),(14 17.82294),(15 17.802607),(16 16.766531),(17 17.522652),(18 17.871193),(19 18.309189),(20 20.520086),(21 20.703106),(22 22.128778),(23 22.502502),(24 21.75274),(25 22.01135),(26 21.573391),(27 21.004707),(28 19.922379),(29 19.581795),(30 19.06828),(31 19.073603),(32 19.67576),(33 19.593525),(34 18.541946),(35 18.755213),(36 19.183765),(37 19.00552),(38 17.879114),(39 17.171484),(40 16.179245),(41 14.605983),(42 14.4640255),(43 14.155895),(44 13.753206),(45 13.512985),(46 13.0545845),(47 14.385027),(48 14.82063),(49 14.356065),(50 15.352759),(51 16.509783),(52 18.180319),(53 19.03708),(54 19.834856),(55 19.830019),
