1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 1.3132704),(2 3.7532663),(3 7.542312),(4 12.03829),(5 18.004253),(6 23.522823),(7 29.431892),(8 34.285107),(9 38.618206),(10 41.961857),(11 45.58041),(12 49.364),(13 51.18148),(14 54.116318),(15 56.751083),(16 59.00366),(17 61.880566),(18 64.793304),(19 64.62359),(20 64.7755),(21 65.006165),(22 65.74055),(23 66.35326),(24 66.79321),(25 67.38863),(26 68.99692),(27 70.546104),(28 72.49112),(29 73.93334),(30 74.226906),(31 75.227425),(32 75.258705),(33 75.59723),(34 76.97376),(35 78.486374),(36 79.36761),(37 81.171135),(38 81.82361),(39 83.944855),(40 85.46248),(41 86.45692),(42 86.74998),(43 86.825),(44 87.40177),(45 88.98991),(46 89.3048),(47 89.77271),(48 90.694534),(49 90.793724),(50 90.44616),(51 90.17949),(52 90.79912),(53 92.048294),(54 93.05743),(55 93.05216),
(1 1.9446723),(2 4.8080115),(3 9.639242),(4 14.774313),(5 19.91193),(6 24.430202),(7 28.685612),(8 33.44394),(9 37.620117),(10 41.271427),(11 43.766346),(12 47.328796),(13 49.48552),(14 51.901688),(15 53.110813),(16 54.488384),(17 55.99937),(18 56.755703),(19 55.85239),(20 55.694584),(21 55.233177),(22 54.92159),(23 55.381363),(24 55.26101),(25 55.481255),(26 56.016163),(27 57.565277),(28 58.702045),(29 58.908993),(30 58.934006),(31 59.743755),(32 59.485607),(33 59.116882),(34 58.89212),(35 59.93399),(36 59.989796),(37 61.4061),(38 62.824574),(39 64.12214),(40 63.87938),(41 64.261345),(42 64.24195),(43 64.09442),(44 63.82493),(45 64.21184),(46 64.030785),(47 63.99665),(48 64.21697),(49 64.32316),(50 64.65976),(51 65.37396),(52 66.71949),(53 67.47799),(54 67.97089),(55 67.97031),
(1 1.9764116),(2 4.141715),(3 7.5299454),(4 11.04937),(5 14.423979),(6 16.988718),(7 19.67886),(8 22.077356),(9 23.61734),(10 24.519478),(11 25.545715),(12 26.540396),(13 26.876316),(14 27.442364),(15 27.666487),(16 28.044542),(17 28.25356),(18 28.8712),(19 28.700552),(20 29.0998),(21 29.608137),(22 29.731888),(23 29.710276),(24 29.060617),(25 29.226261),(26 29.661972),(27 29.725897),(28 30.12621),(29 30.432909),(30 30.45784),(31 31.361166),(32 31.886751),(33 31.983757),(34 31.376549),(35 31.42228),(36 31.005478),(37 31.381584),(38 31.476107),(39 31.758081),(40 31.571924),(41 31.562407),(42 31.451744),(43 31.546076),(44 31.387907),(45 31.15413),(46 30.70083),(47 30.810377),(48 30.737114),(49 30.475798),(50 30.732185),(51 30.825521),(52 30.556335),(53 30.586563),(54 30.18533),(55 30.181368),
(1 2.3503575),(2 4.711159),(3 7.8636465),(4 10.4048195),(5 12.256195),(6 13.998501),(7 15.280575),(8 15.86759),(9 16.29056),(10 16.21685),(11 16.55439),(12 16.644192),(13 16.846447),(14 17.347198),(15 17.53278),(16 17.817749),(17 18.246851),(18 18.067053),(19 18.068525),(20 18.17933),(21 18.409113),(22 19.067503),(23 19.629137),(24 19.754515),(25 19.508732),(26 19.20564),(27 19.622763),(28 19.395641),(29 19.463692),(30 19.26942),(31 19.554676),(32 19.70522),(33 19.549753),(34 18.657892),(35 18.626095),(36 18.548618),(37 19.031967),(38 18.807405),(39 18.574017),(40 18.053059),(41 17.850996),(42 18.10983),(43 18.547998),(44 18.560848),(45 18.40268),(46 17.971468),(47 17.9072),(48 17.644184),(49 17.378836),(50 17.49104),(51 17.636604),(52 17.779646),(53 17.845028),(54 17.675102),(55 17.677128),
(1 2.6246805),(2 4.749371),(3 7.567884),(4 9.434499),(5 11.143551),(6 12.380277),(7 13.408984),(8 13.65246),(9 13.945376),(10 13.629758),(11 13.3855505),(12 13.264316),(13 13.502678),(14 13.697832),(15 13.964332),(16 14.321829),(17 14.53707),(18 14.386396),(19 14.452878),(20 14.70537),(21 14.602614),(22 14.872261),(23 15.118589),(24 14.912086),(25 14.921975),(26 14.472725),(27 14.947863),(28 15.034128),(29 15.015827),(30 14.631217),(31 14.867921),(32 14.678108),(33 14.632156),(34 14.066315),(35 14.247015),(36 14.332392),(37 14.498235),(38 14.28012),(39 14.29713),(40 13.771042),(41 13.370209),(42 13.192129),(43 13.10721),(44 12.859101),(45 12.88141),(46 12.657816),(47 12.823895),(48 12.997601),(49 12.9529295),(50 13.275432),(51 13.522781),(52 13.358407),(53 13.476025),(54 13.321054),(55 13.321324),
(1 2.0185769),(2 3.531801),(3 5.261322),(4 6.4231906),(5 7.272366),(6 7.982989),(7 8.744288),(8 8.601059),(9 8.515837),(10 8.19379),(11 8.118208),(12 8.051835),(13 8.2392025),(14 8.529394),(15 8.829384),(16 9.042949),(17 8.916322),(18 8.730178),(19 8.712636),(20 8.778771),(21 8.703835),(22 8.76254),(23 9.09001),(24 8.846121),(25 8.9426775),(26 8.767507),(27 9.018985),(28 8.927528),(29 9.093402),(30 8.811525),(31 8.767126),(32 8.649492),(33 8.736443),(34 8.672284),(35 9.095882),(36 9.04204),(37 9.192483),(38 9.060699),(39 8.990298),(40 8.671866),(41 8.419147),(42 8.192123),(43 8.117598),(44 8.095825),(45 8.263834),(46 8.111599),(47 8.308827),(48 8.399819),(49 8.421527),(50 8.644564),(51 8.828603),(52 8.600171),(53 8.749789),(54 8.712894),(55 8.714205),
(1 2.2687151),(2 3.643806),(3 5.213874),(4 6.3015246),(5 7.2948017),(6 7.6718345),(7 8.345659),(8 7.9419217),(9 7.922122),(10 7.780734),(11 7.7524834),(12 7.9749227),(13 8.076731),(14 7.949501),(15 7.7598104),(16 7.511053),(17 7.4433155),(18 7.483667),(19 7.7083173),(20 8.077),(21 8.200479),(22 8.117039),(23 8.141358),(24 8.031541),(25 7.978806),(26 7.6586394),(27 7.903123),(28 7.7512617),(29 7.847594),(30 7.4403005),(31 7.4620357),(32 7.4822435),(33 7.407357),(34 7.0540805),(35 7.4788876),(36 7.631547),(37 7.6207266),(38 7.561876),(39 7.5939555),(40 7.5758243),(41 7.466525),(42 7.2895603),(43 7.2814646),(44 7.1947827),(45 7.334135),(46 7.2257695),(47 7.3059807),(48 7.375494),(49 7.3965983),(50 7.659708),(51 7.865627),(52 7.7809825),(53 7.830841),(54 7.766092),(55 7.7668314),
(1 2.0544395),(2 3.452454),(3 4.762219),(4 5.578751),(5 6.3091474),(6 6.3358636),(7 6.4636974),(8 6.191458),(9 6.186812),(10 6.1183567),(11 6.175324),(12 6.2676954),(13 6.351178),(14 6.215067),(15 5.9744134),(16 5.9875455),(17 5.9420276),(18 6.0864997),(19 6.1618285),(20 6.4855905),(21 6.4131827),(22 6.3532577),(23 6.3225965),(24 6.160092),(25 6.1629605),(26 5.8929205),(27 6.095005),(28 6.005045),(29 6.1895494),(30 6.0204926),(31 6.1142116),(32 6.046449),(33 6.0395775),(34 6.007001),(35 6.537172),(36 6.5611987),(37 6.536342),(38 6.3701744),(39 6.461232),(40 6.363252),(41 6.262614),(42 6.129276),(43 6.2448587),(44 6.0859966),(45 6.188296),(46 6.0913157),(47 6.185762),(48 6.040562),(49 6.0055747),(50 6.1249294),(51 6.2770023),(52 5.9951696),(53 6.104775),(54 6.0669355),(55 6.06808),
(1 1.938941),(2 3.2196238),(3 4.2361264),(4 4.710496),(5 5.148866),(6 5.0553217),(7 5.2281804),(8 5.0431085),(9 5.1431994),(10 5.150051),(11 5.112627),(12 4.974194),(13 4.9029694),(14 4.8108435),(15 4.8541594),(16 4.8500094),(17 4.859465),(18 4.7966237),(19 4.9239917),(20 5.1336803),(21 5.2374306),(22 5.0625153),(23 5.079122),(24 4.98718),(25 4.9628496),(26 4.857654),(27 5.0034323),(28 4.92673),(29 5.0166497),(30 4.8774652),(31 5.08647),(32 4.932067),(33 4.925899),(34 4.7821817),(35 5.1170273),(36 5.06258),(37 5.204052),(38 5.1309743),(39 5.2282586),(40 5.1346664),(41 5.110193),(42 4.948197),(43 5.028838),(44 5.0214133),(45 4.9857974),(46 4.8262205),(47 4.8099456),(48 4.7378983),(49 4.7351236),(50 4.8211617),(51 4.947888),(52 4.8921456),(53 5.0422177),(54 4.960106),(55 4.960562),
(1 1.764093),(2 2.9251976),(3 3.8166423),(4 4.0598564),(5 4.268067),(6 4.112364),(7 4.152692),(8 4.110457),(9 4.261301),(10 4.2333136),(11 4.096511),(12 3.897608),(13 3.8878846),(14 3.8969865),(15 4.0375733),(16 4.0322323),(17 4.0181913),(18 4.0108185),(19 3.9967966),(20 4.2092156),(21 4.299729),(22 4.244524),(23 4.3146605),(24 4.286035),(25 4.3846765),(26 4.214386),(27 4.2505736),(28 4.052976),(29 4.1828647),(30 4.169856),(31 4.261453),(32 4.189842),(33 4.196145),(34 3.9868364),(35 4.311377),(36 4.349127),(37 4.474726),(38 4.251314),(39 4.303775),(40 4.1363883),(41 4.113533),(42 4.077536),(43 4.1686425),(44 4.1555934),(45 4.1778774),(46 3.983752),(47 4.0729575),(48 4.021099),(49 4.090942),(50 4.2700977),(51 4.2656474),(52 4.1653934),(53 4.166179),(54 4.148998),(55 4.150386),
(1 1.453067),(2 2.4238064),(3 3.1816056),(4 3.344748),(5 3.6595666),(6 3.5367677),(7 3.6802468),(8 3.5912473),(9 3.5899382),(10 3.3156238),(11 3.1394978),(12 3.1153247),(13 3.2384548),(14 3.3226004),(15 3.341583),(16 3.2917905),(17 3.3331761),(18 3.341884),(19 3.3151896),(20 3.475517),(21 3.5099456),(22 3.4159548),(23 3.3744905),(24 3.2699041),(25 3.4001765),(26 3.3385937),(27 3.4556417),(28 3.4632504),(29 3.5374784),(30 3.4289782),(31 3.5126157),(32 3.4850104),(33 3.525182),(34 3.4090517),(35 3.592444),(36 3.5520537),(37 3.5824952),(38 3.5881507),(39 3.6451557),(40 3.5326047),(41 3.4706423),(42 3.2682593),(43 3.3031752),(44 3.3006103),(45 3.3371952),(46 3.3226967),(47 3.3779142),(48 3.3406334),(49 3.4004157),(50 3.4861484),(51 3.4668899),(52 3.372006),(53 3.4329767),(54 3.379707),(55 3.3801312),
