1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.16344614),(2 0.30030552),(3 0.70506597),(4 1.4468181),(5 2.2829518),(6 3.5331318),(7 4.808435),(8 6.2787943),(9 8.020685),(10 9.795865),(11 11.314947),(12 14.522262),(13 16.261036),(14 19.159748),(15 22.39128),(16 24.514057),(17 27.939491),(18 32.589687),(19 35.657463),(20 39.49085),(21 41.69014),(22 45.07811),(23 48.870407),(24 50.928448),(25 53.79992),(26 56.787506),(27 60.33514),(28 63.415394),(29 66.61035),(30 68.33244),(31 72.014626),(32 74.897835),(33 78.021484),(34 80.37539),(35 84.93667),(36 88.32942),(37 95.10032),(38 98.91918),(39 103.85901),(40 108.29337),(41 113.78874),(42 118.33192),(43 122.172615),(44 127.49429),(45 133.61423),(46 137.92679),(47 143.94533),(48 151.66943),(49 157.92744),(50 165.91074),(51 172.35237),(52 179.81107),(53 188.5431),(54 195.0492),(55 195.05234),
(1 0.1539612),(2 0.6067731),(3 1.2687737),(4 2.1431007),(5 3.2298098),(6 4.8725452),(7 6.168492),(8 8.208722),(9 10.11309),(10 12.683604),(11 14.704542),(12 17.878668),(13 20.84343),(14 24.6888),(15 29.514729),(16 33.3571),(17 37.47498),(18 44.613262),(19 48.436954),(20 55.883644),(21 59.93056),(22 66.29576),(23 72.13515),(24 77.3574),(25 83.01639),(26 87.2042),(27 93.76866),(28 98.64789),(29 103.20004),(30 108.90205),(31 114.978645),(32 120.29811),(33 123.521255),(34 129.20595),(35 135.62004),(36 139.51248),(37 147.38486),(38 149.84868),(39 153.24104),(40 157.70135),(41 162.48753),(42 162.98083),(43 166.32285),(44 172.68376),(45 180.22083),(46 185.36487),(47 189.81497),(48 196.34386),(49 203.66931),(50 211.66069),(51 216.26234),(52 219.50615),(53 220.80664),(54 221.37883),(55 221.43883),
(1 0.23602022),(2 0.9258606),(3 1.8550638),(4 3.4005525),(5 4.7229123),(6 7.2282786),(7 9.8495245),(8 12.948657),(9 16.23467),(10 20.779303),(11 24.582724),(12 31.07786),(13 34.95068),(14 41.78787),(15 48.932674),(16 55.413292),(17 63.66502),(18 75.91312),(19 82.41105),(20 92.53078),(21 100.06351),(22 110.483154),(23 120.65996),(24 129.24852),(25 137.98282),(26 144.1555),(27 155.2772),(28 161.14352),(29 167.31718),(30 172.00247),(31 179.55252),(32 185.82834),(33 189.15176),(34 195.33286),(35 201.05931),(36 205.81937),(37 211.52255),(38 214.99825),(39 220.61877),(40 225.4445),(41 231.3743),(42 231.84381),(43 233.41539),(44 237.39418),(45 242.02634),(46 244.69955),(47 243.6178),(48 247.08812),(49 251.38475),(50 250.47482),(51 251.94753),(52 251.69908),(53 254.31873),(54 258.00836),(55 257.95566),
(1 0.67548406),(2 2.045164),(3 4.733429),(4 8.683283),(5 12.342198),(6 18.035294),(7 22.822187),(8 30.340475),(9 37.88446),(10 46.964687),(11 54.954544),(12 69.04095),(13 76.25526),(14 88.89575),(15 102.24795),(16 112.269356),(17 124.79446),(18 139.97066),(19 147.5627),(20 159.63336),(21 168.19598),(22 177.1822),(23 185.99463),(24 189.89487),(25 196.18163),(26 200.86061),(27 205.10512),(28 207.03267),(29 208.64792),(30 206.66794),(31 209.13408),(32 210.68095),(33 207.29524),(34 205.76422),(35 203.45096),(36 201.28941),(37 199.2789),(38 197.69798),(39 197.86642),(40 194.7112),(41 197.56067),(42 201.23851),(43 200.24202),(44 199.2639),(45 199.79042),(46 197.34978),(47 196.8021),(48 198.70384),(49 201.55348),(50 203.0171),(51 204.71617),(52 208.61093),(53 217.05458),(54 223.23174),(55 223.2676),
(1 0.6138658),(2 2.040603),(3 4.4842763),(4 8.003866),(5 12.007892),(6 17.724304),(7 23.080847),(8 29.510324),(9 36.042374),(10 43.401035),(11 50.720272),(12 61.51032),(13 67.83759),(14 76.83546),(15 86.5841),(16 94.16112),(17 102.02345),(18 111.65637),(19 115.24032),(20 119.55005),(21 124.68261),(22 125.47593),(23 128.33553),(24 128.04297),(25 129.00282),(26 130.21349),(27 128.19342),(28 126.69155),(29 123.16264),(30 119.68336),(31 119.9251),(32 118.50875),(33 115.000206),(34 112.59551),(35 110.859116),(36 110.15086),(37 110.312584),(38 109.555786),(39 111.38347),(40 111.46844),(41 115.41687),(42 120.12706),(43 122.1181),(44 126.14651),(45 131.77667),(46 136.11731),(47 141.82532),(48 147.7446),(49 153.95839),(50 164.44879),(51 168.3388),(52 174.81068),(53 180.882),(54 185.17293),(55 185.15137),
(1 0.36014667),(2 1.3454082),(3 2.9091203),(4 4.980824),(5 7.319226),(6 11.155362),(7 15.41041),(8 21.00972),(9 25.993399),(10 31.76261),(11 37.659035),(12 46.19023),(13 51.081547),(14 57.988094),(15 64.45911),(16 70.53685),(17 77.458755),(18 84.29189),(19 86.16746),(20 89.10316),(21 91.95349),(22 90.46852),(23 91.68157),(24 90.89434),(25 91.32858),(26 92.98044),(27 91.719666),(28 90.93561),(29 91.79342),(30 90.13877),(31 91.26232),(32 91.266205),(33 89.509224),(34 90.5414),(35 91.08791),(36 91.49469),(37 91.254944),(38 92.44837),(39 94.749504),(40 96.14981),(41 98.531075),(42 100.22442),(43 101.24019),(44 104.98885),(45 109.78595),(46 112.599174),(47 116.812805),(48 119.158745),(49 121.53147),(50 124.41413),(51 124.92129),(52 125.41804),(53 125.103455),(54 126.04413),(55 126.0613),
(1 0.60253465),(2 1.7863609),(3 4.005409),(4 7.689214),(5 10.570892),(6 15.479621),(7 19.763887),(8 26.21958),(9 32.17122),(10 39.63479),(11 45.58376),(12 55.377552),(13 61.63021),(14 71.140686),(15 79.45111),(16 86.97344),(17 94.47118),(18 101.26087),(19 103.30737),(20 107.04561),(21 109.45247),(22 107.512245),(23 107.539986),(24 105.567),(25 104.22251),(26 105.715034),(27 103.17074),(28 103.1209),(29 102.659706),(30 99.9271),(31 101.16519),(32 103.73847),(33 102.556206),(34 105.52286),(35 105.8061),(36 107.2725),(37 110.273506),(38 113.122665),(39 114.934616),(40 116.2966),(41 116.918495),(42 118.236626),(43 118.39945),(44 119.05641),(45 119.68045),(46 118.09953),(47 116.668755),(48 113.72866),(49 111.53971),(50 108.81473),(51 109.38765),(52 107.42404),(53 103.93325),(54 100.50799),(55 100.491295),
(1 0.5460351),(2 1.8301519),(3 3.6547363),(4 6.80725),(5 10.333536),(6 14.9309435),(7 19.568142),(8 24.790623),(9 29.762178),(10 35.51321),(11 40.236767),(12 47.05988),(13 51.649353),(14 56.05644),(15 60.699295),(16 64.409096),(17 67.65045),(18 70.16396),(19 70.105835),(20 70.42485),(21 71.003944),(22 70.12826),(23 69.36868),(24 69.2622),(25 69.56477),(26 69.87335),(27 71.6432),(28 73.24416),(29 74.17636),(30 76.10078),(31 78.589714),(32 80.70642),(33 84.40911),(34 86.781204),(35 89.77288),(36 92.95687),(37 96.33987),(38 97.71078),(39 98.68694),(40 98.8968),(41 97.3184),(42 96.84485),(43 94.23688),(44 91.25335),(45 88.440605),(46 85.97004),(47 82.30996),(48 79.090904),(49 74.2848),(50 66.29504),(51 63.76446),(52 60.60065),(53 57.23417),(54 54.662613),(55 54.660526),
(1 0.6120629),(2 1.7652404),(3 3.91534),(4 7.335045),(5 10.002714),(6 14.4721575),(7 19.334478),(8 24.807009),(9 30.283285),(10 35.45521),(11 40.13775),(12 45.701958),(13 49.23435),(14 52.165485),(15 54.531773),(16 56.00016),(17 55.668396),(18 54.905773),(19 54.3965),(20 52.810577),(21 52.742855),(22 52.99882),(23 53.53502),(24 54.15286),(25 56.25408),(26 57.08709),(27 60.95495),(28 62.0538),(29 63.479286),(30 64.397385),(31 66.05658),(32 66.476944),(33 66.76844),(34 66.36678),(35 66.2295),(36 66.06059),(37 63.806313),(38 62.505585),(39 61.55934),(40 58.833424),(41 58.003815),(42 57.306965),(43 56.125008),(44 54.26698),(45 53.368656),(46 52.604713),(47 51.66894),(48 50.02515),(49 48.469864),(50 48.76527),(51 46.924126),(52 44.832024),(53 43.96716),(54 43.68893),(55 43.663692),
(1 0.5567546),(2 1.4853065),(3 3.3723412),(4 6.508128),(5 9.41143),(6 13.41191),(7 16.974339),(8 21.775345),(9 25.846407),(10 29.607603),(11 33.05716),(12 36.861588),(13 38.95734),(14 41.26849),(15 42.62041),(16 43.933403),(17 44.01287),(18 43.270767),(19 42.044117),(20 41.03645),(21 40.542675),(22 40.37601),(23 41.69236),(24 43.040047),(25 45.025955),(26 46.34068),(27 49.0388),(28 50.845108),(29 51.67259),(30 52.980293),(31 54.392635),(32 54.612617),(33 54.98415),(34 55.323174),(35 55.521835),(36 54.403587),(37 53.423244),(38 53.105618),(39 52.983887),(40 52.41478),(41 50.723976),(42 49.958664),(43 48.51151),(44 47.077106),(45 45.11627),(46 42.213577),(47 40.311317),(48 37.860546),(49 36.195415),(50 35.594635),(51 35.49857),(52 34.584084),(53 33.01862),(54 31.413332),(55 31.389519),
(1 0.34523064),(2 1.1602364),(3 2.2936244),(4 3.990496),(5 6.124084),(6 9.094931),(7 11.967279),(8 15.028116),(9 18.103827),(10 21.387995),(11 24.7128),(12 28.055967),(13 29.198267),(14 31.964758),(15 34.350967),(16 35.748234),(17 37.45337),(18 38.769512),(19 38.59636),(20 39.220974),(21 38.858997),(22 39.445335),(23 40.369778),(24 39.627968),(25 40.933697),(26 41.09806),(27 42.664917),(28 42.873035),(29 42.717),(30 43.002476),(31 44.35236),(32 44.96868),(33 45.856743),(34 46.097687),(35 45.92311),(36 46.11443),(37 46.280163),(38 45.83332),(39 44.66716),(40 44.65693),(41 43.40336),(42 43.500328),(43 42.679058),(44 41.623802),(45 39.659424),(46 38.04282),(47 37.63878),(48 35.626602),(49 32.666496),(50 29.273521),(51 28.045069),(52 26.417572),(53 24.859997),(54 23.898329),(55 23.906822),
