1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,
(1 1.0136992),(2 3.5148866),(3 7.644277),(4 14.227992),(5 23.041447),(6 30.717253),(7 41.032425),(8 50.80465),(9 60.58859),(10 71.032845),(11 80.980064),(12 87.49192),(13 91.06166),(14 92.547066),(15 93.19921),(16 93.033646),(17 94.31618),(18 96.521935),(19 96.6707),(20 102.31234),(21 106.32718),(22 109.09246),(23 113.316216),(24 119.08314),(25 125.52394),(26 135.06956),(27 149.34962),(28 159.72554),(29 165.0834),(30 168.44453),(31 174.92778),(32 180.7059),(33 187.78687),(34 199.176),(35 208.44572),(36 215.6003),(37 217.78027),(38 213.6126),(39 213.20952),(40 212.6023),(41 215.06761),(42 219.34608),(43 224.10066),(44 228.34673),(45 234.89743),(46 238.16983),(47 239.73164),(48 244.38895),(49 248.15701),(50 248.9644),(51 249.58984),(52 249.39168),(53 252.70218),(54 255.95287),(55 255.96523),
(1 2.344982),(2 8.008269),(3 17.389378),(4 29.422848),(5 41.791565),(6 53.464844),(7 66.12778),(8 77.10708),(9 84.478516),(10 96.050255),(11 105.88778),(12 115.90494),(13 120.94311),(14 122.471886),(15 119.93065),(16 118.5223),(17 121.47963),(18 130.71315),(19 136.94374),(20 148.17856),(21 152.75375),(22 159.73178),(23 165.35593),(24 169.74702),(25 168.731),(26 170.55557),(27 176.55513),(28 180.24847),(29 180.4035),(30 181.82846),(31 184.38799),(32 184.74126),(33 184.99431),(34 184.97604),(35 185.41457),(36 182.76828),(37 183.38417),(38 186.0194),(39 192.8274),(40 193.2456),(41 193.72833),(42 194.51358),(43 193.01065),(44 196.818),(45 201.00346),(46 203.22711),(47 206.39978),(48 209.65433),(49 213.00455),(50 212.95027),(51 215.37027),(52 218.83504),(53 223.35835),(54 222.51286),(55 222.496),
(1 2.717049),(2 9.025817),(3 18.619186),(4 30.606033),(5 43.165207),(6 52.19039),(7 61.546417),(8 72.55369),(9 82.74578),(10 88.98878),(11 95.82377),(12 105.13528),(13 109.32053),(14 113.115906),(15 114.03338),(16 115.42748),(17 116.82778),(18 122.95496),(19 123.60248),(20 123.77699),(21 124.92454),(22 123.7187),(23 126.49115),(24 125.30012),(25 123.778854),(26 126.18408),(27 129.05554),(28 131.16844),(29 135.17975),(30 139.32693),(31 143.51118),(32 143.36981),(33 139.05171),(34 135.82953),(35 131.01204),(36 127.997925),(37 129.95038),(38 132.1925),(39 137.80463),(40 142.06926),(41 147.9048),(42 149.29233),(43 151.98706),(44 156.2827),(45 157.81534),(46 155.55371),(47 158.15721),(48 160.68684),(49 164.35298),(50 169.71912),(51 173.91118),(52 179.36855),(53 182.2353),(54 183.28345),(55 183.24428),
(1 3.1782455),(2 7.583611),(3 14.792624),(4 24.157692),(5 33.992783),(6 42.0659),(7 50.39429),(8 60.548584),(9 68.29227),(10 72.79737),(11 78.22213),(12 84.85072),(13 86.55225),(14 90.07805),(15 94.34071),(16 96.0099),(17 96.10894),(18 99.05937),(19 101.4274),(20 103.99992),(21 105.54454),(22 102.539665),(23 99.96015),(24 95.62506),(25 95.1848),(26 97.68555),(27 96.532486),(28 98.71509),(29 100.08402),(30 97.75417),(31 99.324425),(32 101.58338),(33 102.36143),(34 103.18193),(35 102.87176),(36 101.4335),(37 102.76111),(38 105.04827),(39 107.99122),(40 110.03528),(41 111.36708),(42 111.91707),(43 112.77814),(44 111.1271),(45 111.0508),(46 111.27437),(47 111.93472),(48 113.25706),(49 113.06604),(50 111.94823),(51 112.21089),(52 108.19793),(53 105.01188),(54 100.63128),(55 100.59952),
(1 2.5422485),(2 6.094582),(3 12.150254),(4 20.016447),(5 27.685892),(6 32.897537),(7 36.868683),(8 43.625645),(9 48.841362),(10 51.322014),(11 53.5831),(12 58.144505),(13 60.78645),(14 65.29601),(15 67.75912),(16 69.002304),(17 70.787125),(18 70.54029),(19 69.060936),(20 70.009155),(21 69.76152),(22 69.30972),(23 69.61716),(24 68.55782),(25 70.68382),(26 72.45478),(27 71.83388),(28 71.007484),(29 69.34203),(30 69.04133),(31 70.38302),(32 69.42042),(33 67.99357),(34 68.688614),(35 71.5402),(36 74.17168),(37 77.70691),(38 79.480484),(39 79.23467),(40 80.35713),(41 80.71419),(42 80.226974),(43 80.8199),(44 79.58458),(45 80.126465),(46 80.50249),(47 82.17822),(48 81.04227),(49 77.62688),(50 75.5456),(51 73.845474),(52 72.50871),(53 71.44022),(54 68.62496),(55 68.59412),
(1 2.4686975),(2 6.0936327),(3 11.731011),(4 18.023207),(5 23.278706),(6 26.924412),(7 28.78441),(8 30.473005),(9 32.289566),(10 33.7582),(11 35.803223),(12 38.680893),(13 39.730003),(14 41.53466),(15 41.940426),(16 44.764565),(17 46.734528),(18 46.393307),(19 43.27146),(20 42.43301),(21 42.77547),(22 43.767433),(23 45.401352),(24 47.15987),(25 47.96623),(26 48.107025),(27 50.139957),(28 49.782913),(29 49.414474),(30 50.310566),(31 51.96262),(32 52.008133),(33 52.84392),(34 52.63615),(35 54.508507),(36 55.762085),(37 57.804752),(38 56.357426),(39 55.469746),(40 52.60433),(41 50.23335),(42 50.235588),(43 51.061935),(44 49.203636),(45 45.904644),(46 43.842674),(47 44.58617),(48 43.020008),(49 41.322388),(50 40.822002),(51 41.7168),(52 40.991047),(53 40.614716),(54 38.556805),(55 38.564842),
(1 3.273793),(2 7.164993),(3 12.394225),(4 16.949823),(5 20.41575),(6 24.543615),(7 26.672852),(8 29.641031),(9 31.668457),(10 33.3816),(11 36.612522),(12 38.265198),(13 38.3325),(14 38.663567),(15 37.74873),(16 37.100056),(17 37.51361),(18 37.351887),(19 37.267887),(20 39.04342),(21 39.73891),(22 42.14649),(23 44.525333),(24 45.482224),(25 47.85166),(26 49.348167),(27 49.86922),(28 48.88388),(29 46.82171),(30 44.25875),(31 44.69071),(32 43.485687),(33 42.51083),(34 41.534218),(35 43.407677),(36 44.96329),(37 45.217693),(38 44.138454),(39 42.140205),(40 40.472157),(41 39.485794),(42 40.437492),(43 42.170887),(44 40.00205),(45 37.555283),(46 36.44454),(47 34.162334),(48 32.060986),(49 31.313602),(50 32.205227),(51 32.185276),(52 32.819004),(53 32.907467),(54 33.938393),(55 33.937206),
(1 3.5168984),(2 7.387686),(3 12.778826),(4 17.081095),(5 20.215017),(6 22.236353),(7 24.834713),(8 26.930258),(9 29.683014),(10 31.099867),(11 33.66908),(12 33.80105),(13 33.990746),(14 34.351727),(15 31.960558),(16 32.02184),(17 31.689499),(18 31.612343),(19 31.826796),(20 32.555153),(21 33.790115),(22 35.695656),(23 36.651127),(24 37.204365),(25 36.187233),(26 36.53611),(27 37.10946),(28 38.217026),(29 37.056225),(30 35.35648),(31 35.7523),(32 36.179382),(33 36.64933),(34 35.266308),(35 35.074818),(36 34.51365),(37 33.94431),(38 32.863876),(39 32.509075),(40 31.817863),(41 30.865824),(42 30.01998),(43 31.421442),(44 31.334852),(45 30.715889),(46 30.736301),(47 32.34387),(48 31.757114),(49 31.596525),(50 31.184273),(51 30.928135),(52 30.56015),(53 31.459415),(54 32.34026),(55 32.336178),
(1 3.5461805),(2 6.638009),(3 10.679576),(4 14.057795),(5 16.20457),(6 18.027246),(7 20.715784),(8 23.30489),(9 24.376734),(10 24.921371),(11 24.265066),(12 23.124462),(13 23.567793),(14 23.389095),(15 23.621073),(16 23.91113),(17 24.288683),(18 23.549335),(19 24.272985),(20 25.036364),(21 25.07434),(22 25.754665),(23 26.647436),(24 25.69446),(25 25.15996),(26 24.633257),(27 24.169542),(28 23.69363),(29 23.503807),(30 24.038141),(31 24.809937),(32 25.349117),(33 26.276163),(34 25.563272),(35 25.766474),(36 25.42847),(37 23.572655),(38 22.426899),(39 21.303555),(40 20.008718),(41 19.36629),(42 20.14367),(43 21.248352),(44 21.586325),(45 21.8843),(46 21.589321),(47 22.149458),(48 22.425837),(49 22.065943),(50 22.166708),(51 22.828583),(52 23.767385),(53 24.557953),(54 24.24102),(55 24.249136),
(1 3.1840725),(2 5.8969626),(3 9.458646),(4 13.132149),(5 15.1615),(6 17.845078),(7 20.077082),(8 21.600744),(9 22.04508),(10 21.923143),(11 22.093706),(12 20.9891),(13 20.951693),(14 21.356249),(15 21.990171),(16 22.609411),(17 23.021883),(18 23.228687),(19 23.720428),(20 23.517939),(21 23.272213),(22 22.353132),(23 22.264225),(24 22.505478),(25 22.08277),(26 22.34322),(27 22.859114),(28 22.745415),(29 23.397696),(30 24.341896),(31 24.823376),(32 23.9141),(33 23.509426),(34 22.381485),(35 21.857664),(36 21.141096),(37 20.566599),(38 20.897314),(39 20.946669),(40 20.31265),(41 19.980843),(42 19.868053),(43 19.965693),(44 20.725729),(45 21.656044),(46 21.340433),(47 21.243826),(48 20.523575),(49 20.014778),(50 21.390741),(51 21.68446),(52 22.668974),(53 23.112097),(54 22.156698),(55 22.165045),
(1 2.7758965),(2 5.7228265),(3 8.203224),(4 11.039273),(5 12.867028),(6 15.528949),(7 17.751442),(8 17.902687),(9 18.07693),(10 18.185492),(11 18.150105),(12 17.964203),(13 17.741156),(14 18.626638),(15 20.291277),(16 21.33051),(17 22.71772),(18 22.31772),(19 21.413939),(20 20.004578),(21 19.725086),(22 18.759378),(23 18.841497),(24 19.884954),(25 21.294325),(26 20.319733),(27 20.488407),(28 19.177406),(29 19.119886),(30 18.090218),(31 17.160841),(32 16.406372),(33 16.314274),(34 15.884006),(35 16.45171),(36 17.016287),(37 17.75518),(38 17.350931),(39 17.488466),(40 15.96031),(41 15.838947),(42 16.017595),(43 15.9020405),(44 16.265171),(45 17.179531),(46 17.591686),(47 18.769306),(48 19.44525),(49 19.368366),(50 21.116861),(51 21.335089),(52 20.513313),(53 19.906443),(54 19.286493),(55 19.30197),
