1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.16749173),(2 0.18159527),(3 0.19220267),(4 0.16816644),(5 0.1970375),(6 0.1892969),(7 0.19690044),(8 0.20774199),(9 0.2122603),(10 0.21327226),(11 0.2026104),(12 0.20827194),(13 0.20314698),(14 0.21082284),(15 0.22310415),(16 0.22731419),(17 0.23455168),(18 0.2305455),(19 0.24846072),(20 0.2548408),(21 0.27075163),(22 0.24797058),(23 0.24928126),(24 0.25107154),(25 0.25049603),(26 0.23484048),(27 0.24694224),(28 0.2385338),(29 0.23732114),(30 0.22989863),(31 0.23758975),(32 0.23510376),(33 0.24270846),(34 0.22922847),(35 0.26915073),(36 0.25976837),(37 0.28109366),(38 0.2538883),(39 0.2659592),(40 0.2546206),(41 0.27250928),(42 0.25854528),(43 0.25061533),(44 0.24800996),(45 0.25508377),(46 0.2386046),(47 0.24320023),(48 0.24209848),(49 0.2516825),(50 0.23776253),(51 0.23442997),(52 0.22874098),(53 0.23623973),(54 0.23444913),(55 0.23438449),
(1 0.13677089),(2 0.1479489),(3 0.15906225),(4 0.14276642),(5 0.17311068),(6 0.15632546),(7 0.1683912),(8 0.1804269),(9 0.18508719),(10 0.18506995),(11 0.17277889),(12 0.17902534),(13 0.17022313),(14 0.17618786),(15 0.18861777),(16 0.1943672),(17 0.19501416),(18 0.20509061),(19 0.20163639),(20 0.21698838),(21 0.2159116),(22 0.20984887),(23 0.20503694),(24 0.20620306),(25 0.20530939),(26 0.20604803),(27 0.20635705),(28 0.20356813),(29 0.19685206),(30 0.19240068),(31 0.19401522),(32 0.19872604),(33 0.20176226),(34 0.19600722),(35 0.2246187),(36 0.21794835),(37 0.2294615),(38 0.21259189),(39 0.2211247),(40 0.21617581),(41 0.22141722),(42 0.20720686),(43 0.20832933),(44 0.20784692),(45 0.21570674),(46 0.1965318),(47 0.20282991),(48 0.19790582),(49 0.2048532),(50 0.205348),(51 0.19745898),(52 0.18737374),(53 0.19913511),(54 0.2005858),(55 0.200333),
(1 0.12757266),(2 0.13112502),(3 0.14953251),(4 0.1279537),(5 0.1665069),(6 0.1412104),(7 0.1609005),(8 0.16376612),(9 0.1721228),(10 0.16471197),(11 0.16284929),(12 0.16289255),(13 0.16259183),(14 0.16622663),(15 0.17694335),(16 0.18155709),(17 0.17911017),(18 0.18734837),(19 0.18719015),(20 0.19635776),(21 0.1994453),(22 0.19054808),(23 0.19309475),(24 0.18962099),(25 0.18886654),(26 0.18324856),(27 0.19516791),(28 0.18215835),(29 0.18689494),(30 0.17603558),(31 0.18278156),(32 0.17915316),(33 0.1919906),(34 0.18308686),(35 0.21064056),(36 0.20304933),(37 0.2138244),(38 0.19754374),(39 0.20573072),(40 0.20346354),(41 0.20165922),(42 0.19314733),(43 0.19878395),(44 0.1967964),(45 0.19397041),(46 0.18244968),(47 0.18764459),(48 0.191395),(49 0.19148394),(50 0.18577857),(51 0.18404923),(52 0.18398914),(53 0.18752864),(54 0.18780887),(55 0.18782297),
(1 0.11305057),(2 0.11858922),(3 0.12986706),(4 0.123248935),(5 0.14137357),(6 0.12515663),(7 0.14744277),(8 0.14028424),(9 0.1554838),(10 0.14412536),(11 0.14664446),(12 0.14447454),(13 0.14682336),(14 0.15187691),(15 0.16134068),(16 0.16340536),(17 0.161067),(18 0.1656311),(19 0.1667662),(20 0.17397042),(21 0.17778029),(22 0.16754128),(23 0.17591934),(24 0.17094964),(25 0.1750309),(26 0.16960227),(27 0.17227313),(28 0.1626469),(29 0.16646923),(30 0.1584311),(31 0.16791105),(32 0.16033751),(33 0.17021188),(34 0.16422637),(35 0.19352752),(36 0.18475224),(37 0.18727131),(38 0.18066992),(39 0.18762958),(40 0.18009774),(41 0.17940775),(42 0.17428038),(43 0.17442153),(44 0.17070432),(45 0.17852867),(46 0.16492528),(47 0.17409782),(48 0.16671541),(49 0.16883875),(50 0.17037661),(51 0.16567373),(52 0.16214788),(53 0.17006752),(54 0.17164376),(55 0.17169642),
(1 0.090022475),(2 0.09495085),(3 0.109902464),(4 0.10302862),(5 0.116952054),(6 0.10574715),(7 0.12597135),(8 0.118664764),(9 0.1277439),(10 0.124219),(11 0.12624712),(12 0.12749115),(13 0.12787461),(14 0.13017137),(15 0.13686772),(16 0.13892299),(17 0.13799287),(18 0.14688767),(19 0.1406111),(20 0.14810398),(21 0.15206139),(22 0.1454975),(23 0.14705521),(24 0.14847437),(25 0.14891513),(26 0.14477104),(27 0.14338419),(28 0.14039648),(29 0.14301032),(30 0.13706072),(31 0.14415495),(32 0.13973673),(33 0.14701782),(34 0.14083022),(35 0.16332968),(36 0.15780212),(37 0.15871692),(38 0.15645145),(39 0.15589352),(40 0.15145667),(41 0.1554651),(42 0.14703591),(43 0.14819866),(44 0.14689137),(45 0.15032424),(46 0.14023383),(47 0.1451869),(48 0.14311771),(49 0.14678273),(50 0.14176406),(51 0.13795713),(52 0.14176185),(53 0.14623322),(54 0.14592482),(55 0.14600255),
(1 0.07046746),(2 0.07661972),(3 0.08726553),(4 0.08415487),(5 0.09452971),(6 0.092401646),(7 0.101376064),(8 0.09947827),(9 0.10787862),(10 0.1098955),(11 0.10817769),(12 0.11219897),(13 0.109680794),(14 0.11408734),(15 0.11587286),(16 0.12296935),(17 0.1218332),(18 0.12512386),(19 0.12346875),(20 0.1291901),(21 0.1352046),(22 0.1287008),(23 0.12896912),(24 0.12653528),(25 0.12446536),(26 0.124050125),(27 0.12618496),(28 0.123663776),(29 0.12308194),(30 0.11931323),(31 0.1212136),(32 0.11968165),(33 0.12634316),(34 0.12262901),(35 0.14433578),(36 0.13496035),(37 0.1379299),(38 0.13339843),(39 0.13499875),(40 0.13653652),(41 0.13620773),(42 0.12833808),(43 0.13025908),(44 0.1288976),(45 0.12961249),(46 0.12380035),(47 0.12296509),(48 0.12399834),(49 0.12975185),(50 0.12232764),(51 0.11924004),(52 0.12032897),(53 0.123394385),(54 0.124767065),(55 0.124736965),
(1 0.0625027),(2 0.07043197),(3 0.079694375),(4 0.07900791),(5 0.08374591),(6 0.08431616),(7 0.09100005),(8 0.09029657),(9 0.09295332),(10 0.09869209),(11 0.09451476),(12 0.096319035),(13 0.09488923),(14 0.10008828),(15 0.10602644),(16 0.10912167),(17 0.10821176),(18 0.110104665),(19 0.11564486),(20 0.11538927),(21 0.121034466),(22 0.11950165),(23 0.11766234),(24 0.11379955),(25 0.1171827),(26 0.11245594),(27 0.11346081),(28 0.110046715),(29 0.11089304),(30 0.10676334),(31 0.11225685),(32 0.10961603),(33 0.11548521),(34 0.1141685),(35 0.12837982),(36 0.12277697),(37 0.1263373),(38 0.11817184),(39 0.124546506),(40 0.12304982),(41 0.11986405),(42 0.11436828),(43 0.11789172),(44 0.116702646),(45 0.116817854),(46 0.10799815),(47 0.10951209),(48 0.111586355),(49 0.117201515),(50 0.11051044),(51 0.109356105),(52 0.108635984),(53 0.11024782),(54 0.11302504),(55 0.112907045),
(1 0.061591394),(2 0.06650396),(3 0.07496126),(4 0.07727047),(5 0.08120712),(6 0.081499666),(7 0.08329432),(8 0.08788226),(9 0.092600845),(10 0.090304896),(11 0.09198459),(12 0.093135044),(13 0.09223855),(14 0.09690692),(15 0.099132374),(16 0.104197666),(17 0.10664214),(18 0.10788855),(19 0.105749115),(20 0.11224464),(21 0.11468791),(22 0.11144348),(23 0.112751044),(24 0.110833585),(25 0.109055296),(26 0.10415809),(27 0.10539374),(28 0.10482877),(29 0.10204859),(30 0.10093657),(31 0.105419494),(32 0.100022905),(33 0.1076751),(34 0.10638765),(35 0.12017444),(36 0.11662078),(37 0.12229331),(38 0.11592499),(39 0.11818776),(40 0.118878245),(41 0.11420092),(42 0.10988669),(43 0.11143067),(44 0.112910755),(45 0.11168629),(46 0.107219495),(47 0.10995573),(48 0.10781012),(49 0.11122694),(50 0.1069087),(51 0.1062372),(52 0.10445881),(53 0.106476456),(54 0.10853678),(55 0.10839424),
(1 0.0502768),(2 0.058694363),(3 0.064254224),(4 0.06637453),(5 0.06965327),(6 0.070093125),(7 0.07541483),(8 0.07622678),(9 0.08345769),(10 0.08199185),(11 0.08148206),(12 0.08362801),(13 0.082759745),(14 0.08566518),(15 0.088469855),(16 0.09051145),(17 0.09202799),(18 0.09353567),(19 0.09200421),(20 0.09879485),(21 0.099665016),(22 0.09433065),(23 0.09635135),(24 0.095927514),(25 0.09340597),(26 0.091490686),(27 0.09385166),(28 0.09238256),(29 0.09059815),(30 0.08919093),(31 0.090473674),(32 0.08968056),(33 0.09343981),(34 0.0931989),(35 0.10504169),(36 0.10370452),(37 0.10672508),(38 0.1021888),(39 0.10506849),(40 0.10444257),(41 0.100737415),(42 0.098757856),(43 0.095844224),(44 0.098667294),(45 0.09776907),(46 0.09260541),(47 0.093900666),(48 0.09611583),(49 0.09693272),(50 0.09292227),(51 0.09213509),(52 0.09228334),(53 0.093732975),(54 0.0937357),(55 0.09376785),
(1 0.046054248),(2 0.055518046),(3 0.059502266),(4 0.062068228),(5 0.065236576),(6 0.066181004),(7 0.071153894),(8 0.070111476),(9 0.07763509),(10 0.07956744),(11 0.079834506),(12 0.080388926),(13 0.07788231),(14 0.08166857),(15 0.08431567),(16 0.08750634),(17 0.08909126),(18 0.09001264),(19 0.09110755),(20 0.0975665),(21 0.09752927),(22 0.091784574),(23 0.09307376),(24 0.09168658),(25 0.090737514),(26 0.08916886),(27 0.08964632),(28 0.088976346),(29 0.08997289),(30 0.08567077),(31 0.08883145),(32 0.08650941),(33 0.09041144),(34 0.08954803),(35 0.10116667),(36 0.09976972),(37 0.10194574),(38 0.09693948),(39 0.09995426),(40 0.10239271),(41 0.096496865),(42 0.09378692),(43 0.09416166),(44 0.09410457),(45 0.092442214),(46 0.08652017),(47 0.089694664),(48 0.09087545),(49 0.093602955),(50 0.08863473),(51 0.08711644),(52 0.08730677),(53 0.08842518),(54 0.09018977),(55 0.090121955),
(1 0.0394461),(2 0.0504152),(3 0.052715886),(4 0.05561603),(5 0.05931573),(6 0.061081685),(7 0.06687999),(8 0.06721072),(9 0.0699562),(10 0.07271274),(11 0.072732985),(12 0.073213585),(13 0.071964115),(14 0.07539061),(15 0.07769671),(16 0.08101558),(17 0.08208208),(18 0.083713934),(19 0.08470981),(20 0.08999784),(21 0.09151192),(22 0.087434754),(23 0.08794985),(24 0.08653015),(25 0.08677953),(26 0.08348057),(27 0.08563176),(28 0.08432152),(29 0.08338182),(30 0.0807117),(31 0.08311096),(32 0.08236517),(33 0.08606274),(34 0.08569576),(35 0.096363366),(36 0.09416788),(37 0.0946306),(38 0.09261349),(39 0.0944722),(40 0.09588321),(41 0.09121043),(42 0.08712467),(43 0.08870784),(44 0.08729733),(45 0.08739169),(46 0.08181452),(47 0.083776094),(48 0.085934594),(49 0.083061926),(50 0.08367036),(51 0.08095154),(52 0.08149305),(53 0.08310048),(54 0.08229453),(55 0.08228137),
(1 0.037407342),(2 0.047304604),(3 0.049709946),(4 0.051225394),(5 0.056706127),(6 0.057941973),(7 0.06267267),(8 0.062640175),(9 0.06810787),(10 0.06778796),(11 0.06846334),(12 0.06905524),(13 0.06955651),(14 0.07191378),(15 0.074269205),(16 0.07675446),(17 0.0770721),(18 0.07969389),(19 0.08086144),(20 0.08456767),(21 0.08735244),(22 0.082799315),(23 0.083270684),(24 0.08009888),(25 0.08199423),(26 0.08016109),(27 0.08128591),(28 0.07925959),(29 0.07860683),(30 0.07701981),(31 0.08029638),(32 0.079357274),(33 0.08085431),(34 0.080464795),(35 0.090038925),(36 0.08825007),(37 0.090821125),(38 0.090093434),(39 0.08981627),(40 0.09012503),(41 0.087901145),(42 0.08298504),(43 0.08462852),(44 0.0831392),(45 0.08238486),(46 0.078522764),(47 0.08060099),(48 0.08172155),(49 0.08155493),(50 0.08090913),(51 0.07822131),(52 0.076869845),(53 0.07887178),(54 0.07870903),(55 0.078602605),
(1 0.035700146),(2 0.047012348),(3 0.048307147),(4 0.049477566),(5 0.0575963),(6 0.054509506),(7 0.05886317),(8 0.06000278),(9 0.06449568),(10 0.0656846),(11 0.06498083),(12 0.06488277),(13 0.06662589),(14 0.06883649),(15 0.071093954),(16 0.072346315),(17 0.07363555),(18 0.07733461),(19 0.07655116),(20 0.08203174),(21 0.08407752),(22 0.07879923),(23 0.07929536),(24 0.07705609),(25 0.07852716),(26 0.07573792),(27 0.076550245),(28 0.07485505),(29 0.07391092),(30 0.07234019),(31 0.073594056),(32 0.07371913),(33 0.076172784),(34 0.07590497),(35 0.08569821),(36 0.083775274),(37 0.08543386),(38 0.08528606),(39 0.08605664),(40 0.0845686),(41 0.0825081),(42 0.07906623),(43 0.07892122),(44 0.07904911),(45 0.079005525),(46 0.07501912),(47 0.076928414),(48 0.077086575),(49 0.07724582),(50 0.075547956),(51 0.073523134),(52 0.07363767),(53 0.07385504),(54 0.074685335),(55 0.074599124),
(1 0.030486502),(2 0.04296225),(3 0.042202756),(4 0.04365201),(5 0.050165825),(6 0.049502734),(7 0.052645426),(8 0.055946555),(9 0.060263444),(10 0.059765216),(11 0.059401926),(12 0.0595751),(13 0.05991257),(14 0.063940346),(15 0.06526059),(16 0.067648925),(17 0.06978367),(18 0.07181038),(19 0.0713498),(20 0.0753406),(21 0.077442564),(22 0.07135618),(23 0.07159575),(24 0.07180586),(25 0.071977034),(26 0.06963125),(27 0.070226386),(28 0.070840165),(29 0.06808992),(30 0.06546511),(31 0.067441076),(32 0.067390285),(33 0.06959442),(34 0.069636405),(35 0.07749068),(36 0.074972816),(37 0.07729212),(38 0.07619529),(39 0.07591505),(40 0.07545076),(41 0.074248716),(42 0.07210651),(43 0.07229526),(44 0.07319001),(45 0.072275065),(46 0.06848987),(47 0.07004807),(48 0.07131543),(49 0.06975728),(50 0.07021614),(51 0.06725622),(52 0.0683527),(53 0.06936128),(54 0.07008199),(55 0.07004131),
(1 0.029982818),(2 0.039678685),(3 0.03946256),(4 0.043018967),(5 0.04859072),(6 0.049041294),(7 0.051650282),(8 0.05379034),(9 0.058034252),(10 0.0584142),(11 0.058761723),(12 0.05847947),(13 0.059120644),(14 0.06148726),(15 0.06340322),(16 0.06644479),(17 0.068152376),(18 0.0694234),(19 0.069641575),(20 0.07436599),(21 0.0751005),(22 0.07001008),(23 0.07050975),(24 0.07163533),(25 0.06967958),(26 0.06891037),(27 0.068129525),(28 0.067918375),(29 0.065363415),(30 0.06250258),(31 0.066599555),(32 0.06432379),(33 0.06780268),(34 0.067262284),(35 0.07419919),(36 0.07318267),(37 0.07586063),(38 0.07264404),(39 0.073096186),(40 0.07346973),(41 0.07172004),(42 0.06877529),(43 0.07053041),(44 0.07096773),(45 0.06828904),(46 0.066653624),(47 0.066391066),(48 0.06761763),(49 0.06785375),(50 0.067600176),(51 0.06455597),(52 0.06511585),(53 0.065649234),(54 0.067597866),(55 0.06754558),
(1 0.026732564),(2 0.036390044),(3 0.036167443),(4 0.040503748),(5 0.043316673),(6 0.044730954),(7 0.047713313),(8 0.049559996),(9 0.052949946),(10 0.053395413),(11 0.05383591),(12 0.054562546),(13 0.054529846),(14 0.057466265),(15 0.05985302),(16 0.06286866),(17 0.06336802),(18 0.06544206),(19 0.064023614),(20 0.068446934),(21 0.06823145),(22 0.0636386),(23 0.064149745),(24 0.0655317),(25 0.06420583),(26 0.062309302),(27 0.06269823),(28 0.062110335),(29 0.062308434),(30 0.058199003),(31 0.061643437),(32 0.060366664),(33 0.0633332),(34 0.062402807),(35 0.06867717),(36 0.06791314),(37 0.07271667),(38 0.069806635),(39 0.06973722),(40 0.070784494),(41 0.069654435),(42 0.066580325),(43 0.066825986),(44 0.06691217),(45 0.06464122),(46 0.06225293),(47 0.06331985),(48 0.06405771),(49 0.06500159),(50 0.062127743),(51 0.06070217),(52 0.06120961),(53 0.06228986),(54 0.062765785),(55 0.062729456),
(1 0.027577262),(2 0.036452577),(3 0.037458956),(4 0.04149455),(5 0.0437533),(6 0.045727603),(7 0.049206138),(8 0.050935153),(9 0.053948212),(10 0.054397047),(11 0.05376961),(12 0.055225194),(13 0.054473605),(14 0.056813963),(15 0.05859769),(16 0.061129157),(17 0.062272687),(18 0.06521056),(19 0.06427037),(20 0.067620985),(21 0.067182325),(22 0.064298786),(23 0.06439595),(24 0.06572422),(25 0.063754335),(26 0.06179594),(27 0.06327027),(28 0.062487848),(29 0.061550356),(30 0.058677047),(31 0.061508168),(32 0.060410358),(33 0.062763326),(34 0.06247083),(35 0.068409994),(36 0.06842837),(37 0.071705386),(38 0.06888869),(39 0.07042282),(40 0.06863871),(41 0.06737494),(42 0.06640657),(43 0.06629067),(44 0.06519052),(45 0.06426757),(46 0.062025014),(47 0.0628503),(48 0.064276494),(49 0.0648599),(50 0.062065367),(51 0.061427817),(52 0.061669096),(53 0.06281623),(54 0.06258452),(55 0.06250965),
(1 0.026222434),(2 0.0357821),(3 0.036790125),(4 0.039888505),(5 0.043336596),(6 0.043749806),(7 0.047432695),(8 0.04973058),(9 0.051706556),(10 0.052665267),(11 0.05157835),(12 0.05271679),(13 0.053518146),(14 0.055168927),(15 0.056689765),(16 0.05920207),(17 0.059507687),(18 0.06274551),(19 0.06205721),(20 0.066435836),(21 0.06603181),(22 0.061351016),(23 0.062107097),(24 0.063283384),(25 0.060888525),(26 0.06004372),(27 0.0617572),(28 0.060534272),(29 0.058904786),(30 0.058190357),(31 0.05834068),(32 0.05924631),(33 0.061054148),(34 0.06177059),(35 0.06626312),(36 0.06654308),(37 0.06883899),(38 0.06663813),(39 0.06838483),(40 0.066613846),(41 0.06484697),(42 0.06303364),(43 0.06337252),(44 0.063511215),(45 0.06181405),(46 0.059976667),(47 0.061080404),(48 0.06194042),(49 0.06210567),(50 0.059737988),(51 0.05893548),(52 0.05918344),(53 0.059875388),(54 0.059575904),(55 0.059556305),
(1 0.024516499),(2 0.033876408),(3 0.034765527),(4 0.038037743),(5 0.041731365),(6 0.04144411),(7 0.04588313),(8 0.047383282),(9 0.050480567),(10 0.05217652),(11 0.051330443),(12 0.05190448),(13 0.05233767),(14 0.054946557),(15 0.05558882),(16 0.057763),(17 0.05874043),(18 0.062415507),(19 0.062281817),(20 0.0654045),(21 0.066013016),(22 0.061408937),(23 0.062124286),(24 0.062081233),(25 0.06008148),(26 0.058330122),(27 0.05987126),(28 0.05919186),(29 0.05794135),(30 0.05706883),(31 0.05789506),(32 0.057965245),(33 0.059483465),(34 0.0597022),(35 0.064589486),(36 0.063929066),(37 0.06634967),(38 0.06478178),(39 0.06506703),(40 0.064149514),(41 0.064239375),(42 0.062008046),(43 0.0613321),(44 0.061825246),(45 0.059901696),(46 0.05773756),(47 0.05876714),(48 0.05963106),(49 0.058889188),(50 0.058083463),(51 0.05675685),(52 0.057484724),(53 0.056856595),(54 0.058359936),(55 0.058370873),
(1 0.02570314),(2 0.033276998),(3 0.034853432),(4 0.03818459),(5 0.04181286),(6 0.04143073),(7 0.04682137),(8 0.047514006),(9 0.05049306),(10 0.051630933),(11 0.050875656),(12 0.051457927),(13 0.051129326),(14 0.05399629),(15 0.054321498),(16 0.05685577),(17 0.057533655),(18 0.06135002),(19 0.06113993),(20 0.063402295),(21 0.06410343),(22 0.06032021),(23 0.061416898),(24 0.061332207),(25 0.059137397),(26 0.058129955),(27 0.058511175),(28 0.05832815),(29 0.057231143),(30 0.055649213),(31 0.057137396),(32 0.056472037),(33 0.058970693),(34 0.058549877),(35 0.06397208),(36 0.06376853),(37 0.06566578),(38 0.06501651),(39 0.06565259),(40 0.06479555),(41 0.06502155),(42 0.062181503),(43 0.063110545),(44 0.062083993),(45 0.060148437),(46 0.058207516),(47 0.06021417),(48 0.059539236),(49 0.059926145),(50 0.058948785),(51 0.058024548),(52 0.057863783),(53 0.05793037),(54 0.05757911),(55 0.057586484),
(1 0.023187015),(2 0.030258486),(3 0.03218115),(4 0.035488397),(5 0.03851872),(6 0.038383223),(7 0.0424891),(8 0.044213198),(9 0.045710385),(10 0.04746778),(11 0.046660338),(12 0.046558656),(13 0.046615653),(14 0.049633887),(15 0.050531216),(16 0.053524185),(17 0.05382876),(18 0.057211578),(19 0.056483984),(20 0.059592664),(21 0.060080558),(22 0.055968873),(23 0.05637394),(24 0.05713819),(25 0.05493066),(26 0.054959822),(27 0.055474285),(28 0.054485302),(29 0.053953737),(30 0.05271919),(31 0.052878175),(32 0.052471455),(33 0.054496963),(34 0.05477457),(35 0.060375784),(36 0.060723815),(37 0.061353892),(38 0.06133138),(39 0.061325036),(40 0.06003546),(41 0.059797473),(42 0.057517223),(43 0.058618754),(44 0.058300283),(45 0.05680809),(46 0.055280082),(47 0.05629929),(48 0.05621471),(49 0.05600435),(50 0.05405466),(51 0.05294949),(52 0.053173967),(53 0.05355081),(54 0.052877396),(55 0.05284549),
(1 0.022753758),(2 0.028986381),(3 0.030925088),(4 0.034464568),(5 0.038021155),(6 0.037299562),(7 0.040397327),(8 0.041972622),(9 0.04418684),(10 0.046278056),(11 0.04601785),(12 0.04697786),(13 0.04608653),(14 0.048775654),(15 0.0502097),(16 0.0528144),(17 0.052964307),(18 0.056272462),(19 0.054965194),(20 0.057907153),(21 0.05881831),(22 0.054698575),(23 0.054941017),(24 0.05575644),(25 0.054468326),(26 0.053431742),(27 0.053601783),(28 0.054589275),(29 0.05242282),(30 0.05112359),(31 0.051603906),(32 0.052307557),(33 0.053205244),(34 0.05378138),(35 0.058714285),(36 0.059794035),(37 0.060154803),(38 0.05890505),(39 0.05962338),(40 0.059108015),(41 0.057670522),(42 0.056222264),(43 0.056944128),(44 0.056584653),(45 0.05498392),(46 0.052729465),(47 0.053150497),(48 0.053978667),(49 0.05423602),(50 0.053074382),(51 0.051430132),(52 0.052223854),(53 0.05202761),(54 0.05307022),(55 0.053044423),
(1 0.021319704),(2 0.027020233),(3 0.02908727),(4 0.03271826),(5 0.034780797),(6 0.034581326),(7 0.037352074),(8 0.039094124),(9 0.041284624),(10 0.04266403),(11 0.043317124),(12 0.04420262),(13 0.043729596),(14 0.046018492),(15 0.047360357),(16 0.050495274),(17 0.051284406),(18 0.053868502),(19 0.052949958),(20 0.055925865),(21 0.056337167),(22 0.052825425),(23 0.053086966),(24 0.053047415),(25 0.052333564),(26 0.051310953),(27 0.05176103),(28 0.052388877),(29 0.050255187),(30 0.048358645),(31 0.04947647),(32 0.0508054),(33 0.051489014),(34 0.052124508),(35 0.056049164),(36 0.056677718),(37 0.058092143),(38 0.056782894),(39 0.057291772),(40 0.055840403),(41 0.055119086),(42 0.05372117),(43 0.05392157),(44 0.05431389),(45 0.051960975),(46 0.050595105),(47 0.05198968),(48 0.052015375),(49 0.05140372),(50 0.050675433),(51 0.048706353),(52 0.04960838),(53 0.05037534),(54 0.051004145),(55 0.05101025),
(1 0.019741599),(2 0.02562978),(3 0.027168768),(4 0.030702978),(5 0.03308519),(6 0.033056285),(7 0.036941458),(8 0.038641263),(9 0.04146001),(10 0.04335802),(11 0.04320133),(12 0.04368355),(13 0.042829942),(14 0.04517882),(15 0.046019208),(16 0.04856649),(17 0.049072027),(18 0.051909987),(19 0.050511807),(20 0.053715907),(21 0.054362454),(22 0.05055521),(23 0.050644085),(24 0.050861027),(25 0.05026661),(26 0.049179804),(27 0.04929291),(28 0.049817603),(29 0.04784425),(30 0.04632675),(31 0.04821275),(32 0.04853818),(33 0.049086932),(34 0.049845096),(35 0.05418922),(36 0.054185178),(37 0.05545171),(38 0.05452658),(39 0.054797564),(40 0.054486185),(41 0.053417135),(42 0.05182047),(43 0.052241974),(44 0.05182305),(45 0.049805477),(46 0.048534278),(47 0.04932877),(48 0.049783017),(49 0.04949912),(50 0.049417812),(51 0.04730129),(52 0.04757074),(53 0.04826072),(54 0.049157925),(55 0.049103014),
(1 0.020170394),(2 0.025460104),(3 0.027315952),(4 0.030372588),(5 0.032880403),(6 0.03321158),(7 0.036271855),(8 0.037781805),(9 0.040182132),(10 0.04160745),(11 0.04134791),(12 0.04275342),(13 0.041770693),(14 0.044104367),(15 0.045599338),(16 0.04750565),(17 0.04822523),(18 0.050472938),(19 0.050076615),(20 0.053360127),(21 0.05375046),(22 0.049658768),(23 0.049951024),(24 0.050378308),(25 0.049411077),(26 0.04874706),(27 0.04965031),(28 0.049704716),(29 0.048298564),(30 0.046834122),(31 0.048255436),(32 0.04828091),(33 0.04886848),(34 0.049173504),(35 0.053256948),(36 0.05363967),(37 0.055070367),(38 0.05443042),(39 0.05414585),(40 0.054316953),(41 0.052804038),(42 0.05075171),(43 0.051554568),(44 0.051681917),(45 0.050481923),(46 0.04917856),(47 0.049261156),(48 0.05109777),(49 0.049980238),(50 0.048798107),(51 0.047347),(52 0.0485582),(53 0.04777974),(54 0.048786428),(55 0.048735127),
(1 0.01923236),(2 0.023782166),(3 0.025505183),(4 0.029387183),(5 0.031239767),(6 0.032443),(7 0.03474085),(8 0.037060846),(9 0.040072322),(10 0.040908262),(11 0.04072742),(12 0.041492406),(13 0.04072925),(14 0.042690527),(15 0.04412482),(16 0.045755744),(17 0.046607062),(18 0.049603358),(19 0.04825913),(20 0.05183045),(21 0.051860087),(22 0.04851358),(23 0.04838416),(24 0.048835576),(25 0.047737647),(26 0.047810055),(27 0.04785),(28 0.047178004),(29 0.0467612),(30 0.045474853),(31 0.04598002),(32 0.04573638),(33 0.046928667),(34 0.04751908),(35 0.05254754),(36 0.05248922),(37 0.052962385),(38 0.052920416),(39 0.052372117),(40 0.0528762),(41 0.050654937),(42 0.049195457),(43 0.049947415),(44 0.04980225),(45 0.048732176),(46 0.047358166),(47 0.047490913),(48 0.048684657),(49 0.04779839),(50 0.04685247),(51 0.045537777),(52 0.046714142),(53 0.04632919),(54 0.046915457),(55 0.046877485),
(1 0.01869914),(2 0.02295698),(3 0.024645451),(4 0.028490217),(5 0.030946711),(6 0.031653862),(7 0.034037698),(8 0.03600327),(9 0.0388748),(10 0.03959352),(11 0.039512873),(12 0.04103175),(13 0.04052272),(14 0.04260765),(15 0.044095322),(16 0.046311606),(17 0.046628848),(18 0.049890306),(19 0.049175043),(20 0.05092745),(21 0.050679248),(22 0.04788052),(23 0.047733687),(24 0.048002794),(25 0.047098175),(26 0.046392187),(27 0.04680523),(28 0.046405718),(29 0.045381356),(30 0.044219237),(31 0.04574387),(32 0.04636802),(33 0.046729375),(34 0.047080364),(35 0.05128377),(36 0.051801752),(37 0.05298486),(38 0.052073743),(39 0.052334465),(40 0.052473456),(41 0.05093478),(42 0.049413018),(43 0.05054296),(44 0.049629234),(45 0.048331175),(46 0.047505308),(47 0.047780514),(48 0.047821023),(49 0.04794481),(50 0.04691626),(51 0.04536696),(52 0.04596532),(53 0.04581628),(54 0.046500795),(55 0.046432033),
