q, (a, b, c)
1.5, (-30066948.65942904, 37.137283611070494, 28157001.22121023)
2.5, (-40033831.16816989, 23.469352596176538, 34402844.546630695)
3.5, (-30135212.305309787, 10.062859756741702, 24293928.599114627)
4.5, (-25499881.69021452, 9.172772847275128, 20637489.444053337)
5.5, (-35327590.68015163, 4.010117108943282, 23650409.577559344)
6.5, (-27145653.91615819, 3.6249593702513847, 18108441.21526081)
7.5, (-24912889.48525144, 6.406238125054418, 20247143.5792157)
8.5, (-21039416.839234885, 4.102804814655567, 15436320.231484769)
9.5, (-19488598.535072163, 2.6972247894130246, 12666922.557761565)
10.5, (-20194106.32940644, 2.239940353980792, 12269182.20699691)
11.5, (-19206231.251672085, 1.958410325231404, 11300754.108052067)
12.5, (-13986151.929948019, 2.009747542987135, 8666914.651677346)
13.5, (-13753327.838775944, 1.9467234739237451, 8584028.364597779)
14.5, (-6276631.443589353, 6.0947249388990254, 6651103.045294318)
15.5, (-6464080.746213586, 6.944323098466975, 6375106.199869238)
16.5, (-6752905.209268114, 4.983920676711438, 6102068.867022188)
17.5, (-5047062.988832707, 5.734061033214631, 5132972.688813527)
18.5, (-5219461.231515123, 4.0218406538270735, 4647078.753645097)
19.5, (-3793676.1430310793, 7.1668190901501045, 4346294.675298877)
20.5, (-4756099.4440355105, 3.4767485619762626, 4125096.496159649)
21.5, (-4185177.4662962514, 2.7478230035055917, 3385527.249736859)
22.5, (-4838401.731606299, 1.9831979423537598, 3255909.714639242)
23.5, (-2955880.4077069196, 4.453132997638597, 3011268.1891302536)
24.5, (-2780048.453063972, 3.206910768487411, 2531698.546116602)
25.5, (-2678504.5279501188, 3.8475152174915572, 2478708.3589539574)
26.5, (-2408384.2418528693, 3.7093168389599573, 2194220.7766474225)
27.5, (-2272848.323629677, 2.767058449237252, 2002004.5011804427)
28.5, (-2508476.7320970315, 2.3161584313449115, 1920880.4410478598)
29.5, (-2142097.5623744563, 2.15921840622374, 1696149.7605252278)
30.5, (-1686392.8986997732, 2.86713936760468, 1532098.157723303)
31.5, (-1684687.6926351334, 2.924902379223199, 1543795.5779289557)
32.5, (-1700653.9997986166, 2.6171469960536453, 1462873.7868789113)
33.5, (-1135611.8564611843, 4.32062359059148, 1219558.9835583866)
34.5, (-1120688.3163204356, 3.304431692416589, 1134979.8581371533)
35.5, (-1256967.6688746284, 2.506771930798289, 1118652.1584867649)
36.5, (-916590.5293513305, 3.9750824202650357, 1023713.0175965988)
37.5, (-917527.5051961839, 3.5979893265926757, 940342.186962158)
38.5, (-719514.4893734418, 5.536760129997511, 875922.7070829986)
39.5, (-608938.2505218752, 5.097127802128636, 787035.9466730363)
40.5, (-716098.1539086578, 3.681458945967867, 772994.845358262)
41.5, (-713746.7615885222, 2.9709370043298637, 719458.7477578468)
42.5, (-778282.5162990948, 2.1858873708767668, 663913.5713330461)
