1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 0.00010871655),(2 0.1276069),(3 1.0470607),(4 1.6032246),(5 1.5989561),(6 2.2354102),(7 3.1615405),(8 4.00703),(9 4.018404),(10 4.6247272),(11 5.31606),(12 5.8171716),(13 5.8193026),(14 6.7636104),(15 8.6585455),(16 14.753073),(17 14.7705145),(18 19.155298),(19 26.184492),(20 29.588352),(21 29.601902),(22 29.152351),(23 30.794079),(24 32.785233),(25 32.754143),(26 35.81596),(27 35.96268),(28 34.543766),(29 34.539093),(30 34.646538),(31 35.86933),(32 35.159836),(33 35.363743),(34 34.083233),(35 35.29759),(36 35.369328),(37 35.377174),(38 33.24584),(39 34.67002),(40 34.490562),(41 34.521873),(42 35.87414),(43 35.702858),(44 36.03009),(45 36.14421),(46 36.838306),(47 36.71643),(48 36.742115),
(1 0.00013927546),(2 0.21145718),(3 1.2586154),(4 1.8939768),(5 1.8851175),(6 2.4237106),(7 2.3584306),(8 3.0139182),(9 3.0157928),(10 3.5432236),(11 5.2697167),(12 6.957106),(13 6.9640245),(14 7.7673078),(15 10.65536),(16 18.133604),(17 18.128908),(18 21.617733),(19 27.479319),(20 29.532732),(21 29.517359),(22 29.051144),(23 31.045588),(24 33.40146),(25 33.386555),(26 35.190144),(27 36.46147),(28 38.9903),(29 39.035404),(30 40.78809),(31 42.531452),(32 42.819176),(33 42.92369),(34 41.55231),(35 39.73546),(36 40.14475),(37 40.18264),(38 39.938972),(39 40.178185),(40 38.619884),(41 38.754017),(42 38.833134),(43 39.401478),(44 40.872616),(45 41.057),(46 41.74589),(47 41.751915),(48 41.764854),
(1 0.0002490163),(2 0.31345624),(3 2.389373),(4 3.3952956),(5 3.398832),(6 3.9175649),(7 4.8016605),(8 5.2005653),(9 5.217793),(10 6.904275),(11 8.779699),(12 11.295906),(13 11.272162),(14 12.686057),(15 17.24318),(16 24.968388),(17 24.953064),(18 27.290989),(19 34.039803),(20 36.90857),(21 36.85914),(22 37.061474),(23 41.200317),(24 41.32768),(25 41.391735),(26 42.20589),(27 43.310257),(28 45.530853),(29 45.646717),(30 46.961437),(31 47.57436),(32 47.692318),(33 47.67562),(34 45.991932),(35 45.16199),(36 46.6051),(37 46.63556),(38 49.45396),(39 49.50402),(40 47.92184),(41 48.00149),(42 46.10737),(43 41.866905),(44 42.72646),(45 42.78231),(46 42.15231),(47 39.841366),(48 39.871044),
(1 0.00035847354),(2 0.4974594),(3 3.0918787),(4 4.6566696),(5 4.6464987),(6 5.357617),(7 6.930602),(8 8.012126),(9 8.006265),(10 10.311766),(11 12.040696),(12 13.795406),(13 13.836903),(14 14.9983015),(15 19.603525),(16 25.268461),(17 25.24846),(18 27.344938),(19 32.12987),(20 34.642796),(21 34.63114),(22 35.54834),(23 36.707485),(24 37.861557),(25 37.878296),(26 38.167442),(27 34.706043),(28 36.482204),(29 36.640995),(30 38.638523),(31 39.996872),(32 40.72887),(33 40.728886),(34 40.8698),(35 40.21889),(36 41.772064),(37 41.71739),(38 42.016155),(39 43.32716),(40 45.453007),(41 45.54801),(42 45.137688),(43 44.490337),(44 46.00083),(45 45.937096),(46 46.121796),(47 50.566277),(48 50.568027),
(1 0.00048672853),(2 0.61244875),(3 3.4420877),(4 5.540594),(5 5.535012),(6 7.1114),(7 10.064632),(8 11.965158),(9 11.969406),(10 15.008647),(11 19.610956),(12 19.828527),(13 19.850248),(14 21.347105),(15 27.24593),(16 30.605675),(17 30.63592),(18 34.390575),(19 38.616943),(20 40.023735),(21 40.038677),(22 41.088806),(23 41.784126),(24 43.510685),(25 43.50187),(26 43.348965),(27 38.813366),(28 40.698246),(29 40.78242),(30 42.776688),(31 43.84973),(32 45.921654),(33 45.884377),(34 48.928185),(35 51.565567),(36 53.823647),(37 53.812508),(38 54.29702),(39 54.06549),(40 53.137108),(41 53.179672),(42 50.571484),(43 49.069542),(44 49.920094),(45 49.879433),(46 50.16742),(47 53.2544),(48 53.270042),
(1 0.00036230226),(2 0.5502932),(3 3.6591938),(4 4.9786763),(5 4.996017),(6 6.6083527),(7 10.016552),(8 10.782839),(9 10.779878),(10 11.623681),(11 14.03245),(12 15.858009),(13 15.844214),(14 17.217602),(15 19.395971),(16 24.890755),(17 24.935705),(18 24.752678),(19 25.964415),(20 26.158869),(21 26.173773),(22 25.64284),(23 27.084911),(24 28.72915),(25 28.715305),(26 28.558977),(27 31.775282),(28 32.881298),(29 32.791985),(30 32.497444),(31 34.07845),(32 34.36346),(33 34.37893),(34 34.258217),(35 35.197746),(36 35.977615),(37 35.93186),(38 34.907837),(39 33.466816),(40 31.940996),(41 31.938671),(42 30.55906),(43 33.086136),(44 32.712147),(45 32.76624),(46 34.102192),(47 32.83138),(48 32.84806),
(1 0.00043375543),(2 0.6936224),(3 4.850185),(4 6.2544513),(5 6.2792835),(6 8.090569),(7 11.6277485),(8 12.053819),(9 12.079614),(10 13.861503),(11 17.712622),(12 19.550835),(13 19.587816),(14 20.58281),(15 21.474558),(16 24.634027),(17 24.64268),(18 25.83779),(19 28.87824),(20 29.938065),(21 29.933615),(22 29.617804),(23 28.934158),(24 29.060835),(25 29.088085),(26 31.191101),(27 36.358707),(28 39.123898),(29 38.995647),(30 40.39552),(31 40.290695),(32 40.49149),(33 40.49992),(34 39.468906),(35 39.988262),(36 40.89608),(37 40.781727),(38 42.00127),(39 43.151485),(40 43.38988),(41 43.419277),(42 43.545223),(43 43.854958),(44 42.686886),(45 42.68899),(46 41.603817),(47 43.293976),(48 43.28736),
(1 0.00062791613),(2 0.73775077),(3 5.104726),(4 6.7932467),(5 6.785468),(6 9.029382),(7 12.379247),(8 14.593598),(9 14.58685),(10 15.737176),(11 19.283648),(12 20.83986),(13 20.856108),(14 24.281797),(15 28.02093),(16 32.23941),(17 32.250793),(18 33.305424),(19 35.71846),(20 34.212067),(21 34.199787),(22 37.565845),(23 39.898907),(24 39.46177),(25 39.44712),(26 39.525673),(27 40.035545),(28 42.10049),(29 42.170223),(30 45.59557),(31 47.008995),(32 44.92376),(33 44.903072),(34 46.182587),(35 48.393703),(36 49.964073),(37 49.97859),(38 51.637745),(39 51.15023),(40 49.408623),(41 49.395866),(42 49.154266),(43 51.00072),(44 49.02828),(45 49.020653),(46 48.340046),(47 47.5175),(48 47.51342),
(1 0.0006035883),(2 0.81465286),(3 5.0115414),(4 6.9953575),(5 7.0108857),(6 9.089905),(7 12.823767),(8 14.353425),(9 14.350415),(10 16.094532),(11 19.397251),(12 21.727713),(13 21.7252),(14 24.304045),(15 31.333658),(16 34.605026),(17 34.55657),(18 34.173573),(19 37.18564),(20 38.87701),(21 38.887753),(22 39.600956),(23 37.72218),(24 36.923508),(25 36.922764),(26 36.241875),(27 36.16168),(28 38.424904),(29 38.410534),(30 40.58721),(31 42.892757),(32 42.84504),(33 42.80722),(34 43.498173),(35 44.511158),(36 47.3472),(37 47.39151),(38 47.45293),(39 48.136208),(40 49.044453),(41 49.106525),(42 49.586872),(43 52.061283),(44 50.58178),(45 50.556293),(46 49.86946),(47 50.59072),(48 50.53092),
(1 0.00064097624),(2 0.98407966),(3 5.3951077),(4 7.6933765),(5 7.684978),(6 9.641136),(7 14.341109),(8 16.43086),(9 16.420149),(10 18.049902),(11 21.978596),(12 23.713839),(13 23.737103),(14 25.212818),(15 30.126513),(16 32.442955),(17 32.446095),(18 34.347),(19 37.081913),(20 39.09656),(21 39.03208),(22 38.399345),(23 36.3795),(24 37.564266),(25 37.54108),(26 39.261345),(27 44.37591),(28 44.82935),(29 45.013348),(30 45.37207),(31 46.20207),(32 46.12339),(33 46.08304),(34 45.71875),(35 45.586025),(36 44.91257),(37 44.930943),(38 44.640877),(39 45.99254),(40 46.742207),(41 46.81118),(42 48.0372),(43 50.34481),(44 50.830322),(45 50.82956),(46 49.997707),(47 51.28152),(48 51.26086),
(1 0.0006055467),(2 0.9058789),(3 4.4450216),(4 6.14722),(5 6.1439795),(6 7.952511),(7 11.312125),(8 11.59514),(9 11.586741),(10 13.706835),(11 17.57677),(12 20.1184),(13 20.12099),(14 21.765375),(15 23.47039),(16 24.715055),(17 24.737345),(18 26.16728),(19 31.045876),(20 33.212566),(21 33.234257),(22 33.016544),(23 31.267962),(24 33.68999),(25 33.719933),(26 35.182777),(27 33.1154),(28 35.39649),(29 35.572147),(30 37.2127),(31 37.108),(32 38.534397),(33 38.500763),(34 39.81346),(35 39.24617),(36 38.872005),(37 38.86472),(38 38.38953),(39 40.21986),(40 38.61565),(41 38.54907),(42 38.66551),(43 39.30322),(44 39.297337),(45 39.335117),(46 39.865498),(47 38.655563),(48 38.660946),
