1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.0002804583),(2 0.29186204),(3 2.1147668),(4 4.5036144),(5 4.474397),(6 5.448911),(7 8.250633),(8 10.765453),(9 10.658179),(10 10.859609),(11 13.996962),(12 20.246008),(13 20.075575),(14 26.279882),(15 50.4834),(16 375.11743),(17 374.90262),(18 450.84662),(19 569.1358),(20 617.7224),(21 616.16425),(22 617.6165),(23 636.5682),(24 682.86743),(25 682.1914),(26 692.0712),(27 675.5217),(28 676.2035),(29 678.8739),(30 650.1768),(31 652.8584),(32 646.3706),(33 641.41534),(34 570.69196),(35 472.24683),(36 450.2867),(37 446.59082),(38 386.2044),(39 331.81622),(40 318.11935),(41 315.9431),(42 305.50146),(43 299.4535),(44 335.70792),(45 335.1926),(46 350.59595),(47 363.1136),(48 363.805),
(1 0.00041196737),(2 0.44315594),(3 4.6395392),(4 7.942038),(5 7.8945093),(6 9.955179),(7 11.312985),(8 12.738539),(9 12.711623),(10 13.008996),(11 15.745149),(12 19.081863),(13 19.00829),(14 23.767185),(15 31.027605),(16 69.28012),(17 69.11944),(18 85.31),(19 107.09202),(20 115.38167),(21 115.449615),(22 119.69572),(23 127.16627),(24 135.0133),(25 134.97575),(26 141.77652),(27 142.31311),(28 146.81935),(29 147.10934),(30 149.61536),(31 151.8144),(32 148.02248),(33 148.50198),(34 147.2873),(35 146.88489),(36 148.16086),(37 147.70384),(38 135.65501),(39 124.34132),(40 120.40268),(41 120.81146),(42 119.064575),(43 121.73292),(44 126.09581),(45 126.71349),(46 126.75361),(47 128.60751),(48 128.52953),
(1 0.0003626291),(2 0.57718354),(3 3.860486),(4 5.4286356),(5 5.4360547),(6 6.5491505),(7 8.985592),(8 12.424434),(9 12.482969),(10 14.567947),(11 16.669672),(12 20.103788),(13 20.125612),(14 25.913391),(15 30.684107),(16 53.66199),(17 53.67628),(18 64.83775),(19 86.89687),(20 92.99443),(21 93.02639),(22 92.24508),(23 91.148094),(24 93.27712),(25 93.13493),(26 99.09966),(27 98.34621),(28 95.91041),(29 95.99429),(30 99.97753),(31 106.27232),(32 104.24951),(33 104.64481),(34 104.931435),(35 107.47518),(36 105.955086),(37 106.14253),(38 100.339584),(39 105.823975),(40 105.296104),(41 105.509315),(42 105.38914),(43 109.50852),(44 116.2195),(45 116.4603),(46 120.98788),(47 115.36071),(48 115.48967),
(1 0.0007115186),(2 0.95402277),(3 7.358115),(4 11.235162),(5 11.2391615),(6 14.934638),(7 17.138748),(8 18.060581),(9 18.093103),(10 19.678007),(11 24.827814),(12 30.803988),(13 30.805063),(14 35.620697),(15 49.103733),(16 70.36244),(17 70.35712),(18 82.18773),(19 96.710396),(20 106.17379),(21 106.206276),(22 110.14917),(23 130.11343),(24 137.75415),(25 137.67995),(26 143.66475),(27 151.08922),(28 157.72203),(29 157.68306),(30 163.2259),(31 168.08769),(32 164.16089),(33 164.14842),(34 161.25078),(35 169.1654),(36 170.44635),(37 170.47292),(38 175.88196),(39 179.33551),(40 169.69142),(41 169.75998),(42 168.21422),(43 165.26468),(44 166.5381),(45 166.85571),(46 168.47063),(47 166.20782),(48 166.1501),
(1 0.0007848921),(2 0.82557064),(3 6.032338),(4 9.555574),(5 9.581916),(6 12.779999),(7 15.525504),(8 18.228462),(9 18.19385),(10 22.195704),(11 27.329542),(12 33.380936),(13 33.30691),(14 37.32642),(15 51.25773),(16 77.97873),(17 77.93264),(18 84.26705),(19 97.69134),(20 105.80394),(21 105.736595),(22 101.42732),(23 115.87988),(24 120.004364),(25 120.10729),(26 128.06476),(27 134.85277),(28 143.6974),(29 144.18967),(30 145.35681),(31 147.81464),(32 148.86928),(33 148.86673),(34 145.80656),(35 140.96465),(36 141.64775),(37 141.51077),(38 151.87396),(39 156.23093),(40 151.72272),(41 151.92535),(42 156.39386),(43 148.4359),(44 150.8681),(45 151.16284),(46 154.11026),(47 152.2685),(48 152.36874),
(1 0.00067813665),(2 0.9123119),(3 6.272181),(4 10.234691),(5 10.274427),(6 12.422873),(7 15.41598),(8 17.911116),(9 17.998747),(10 22.202278),(11 25.055147),(12 35.294697),(13 35.28883),(14 41.396996),(15 51.91032),(16 70.38511),(17 70.48921),(18 77.99167),(19 88.476074),(20 92.35336),(21 92.31499),(22 93.45696),(23 112.790695),(24 113.99393),(25 113.90339),(26 115.05492),(27 119.81537),(28 124.86211),(29 124.887054),(30 129.28477),(31 138.02928),(32 135.24463),(33 135.29593),(34 135.96855),(35 146.2466),(36 140.97864),(37 141.50961),(38 145.18924),(39 144.12556),(40 144.7791),(41 145.0168),(42 142.83838),(43 140.53992),(44 136.76784),(45 136.7209),(46 132.60912),(47 119.98166),(48 119.94321),
(1 0.00096954504),(2 1.5761764),(3 10.106183),(4 13.839831),(5 13.832352),(6 16.684801),(7 20.416882),(8 22.998575),(9 23.003447),(10 30.811693),(11 36.71141),(12 44.69364),(13 44.627563),(14 55.051105),(15 72.12409),(16 97.993195),(17 97.92088),(18 105.1151),(19 132.9218),(20 146.7765),(21 146.5348),(22 149.64474),(23 153.16936),(24 153.70349),(25 153.83325),(26 152.19647),(27 152.1357),(28 160.10823),(29 160.64871),(30 162.04817),(31 160.85779),(32 160.24353),(33 160.27817),(34 159.54396),(35 161.64455),(36 167.4667),(37 167.55713),(38 176.19238),(39 166.307),(40 167.17401),(41 167.48695),(42 164.54274),(43 155.39946),(44 158.70744),(45 159.1566),(46 159.18123),(47 159.88829),(48 160.03346),
(1 0.0011600069),(2 1.5223083),(3 9.831966),(4 14.965226),(5 14.970127),(6 17.379276),(7 23.479519),(8 29.274673),(9 29.352926),(10 39.72839),(11 45.559944),(12 50.466736),(13 50.62643),(14 57.8861),(15 78.44435),(16 96.60575),(17 96.698494),(18 109.15906),(19 134.36147),(20 145.73238),(21 145.71968),(22 152.38582),(23 159.20795),(24 162.57947),(25 162.65106),(26 164.16179),(27 150.39095),(28 155.65417),(29 155.95856),(30 158.28572),(31 165.7694),(32 168.72928),(33 168.58653),(34 158.55948),(35 154.1355),(36 156.39748),(37 156.48332),(38 159.06271),(39 163.25528),(40 171.46126),(41 171.67043),(42 173.39365),(43 167.37206),(44 170.39513),(45 170.09662),(46 168.59096),(47 189.28894),(48 189.2571),
(1 0.0014330021),(2 1.8436104),(3 11.94184),(4 17.62166),(5 17.58207),(6 19.825037),(7 22.238777),(8 25.881285),(9 25.854515),(10 35.17701),(11 44.93567),(12 51.566315),(13 51.696796),(14 58.11428),(15 66.86557),(16 79.41828),(17 79.39118),(18 85.09798),(19 101.9674),(20 113.2848),(21 113.32572),(22 115.3566),(23 108.51001),(24 110.89564),(25 110.84071),(26 119.91487),(27 116.15729),(28 119.81796),(29 119.92891),(30 126.489075),(31 128.99704),(32 130.68634),(33 130.60095),(34 132.27441),(35 133.08212),(36 139.97185),(37 140.17285),(38 150.25122),(39 151.30856),(40 154.70605),(41 154.85373),(42 153.07173),(43 145.87221),(44 145.8564),(45 145.77843),(46 143.13248),(47 162.35477),(48 162.34573),
(1 0.0016152572),(2 1.9350661),(3 11.210883),(4 18.15017),(5 18.179192),(6 22.637423),(7 28.949697),(8 31.597494),(9 31.595335),(10 38.425617),(11 48.46675),(12 52.12361),(13 52.108635),(14 54.59536),(15 63.992046),(16 69.69176),(17 69.722496),(18 77.80303),(19 92.2186),(20 101.20976),(21 101.335175),(22 110.53313),(23 117.08126),(24 126.16302),(25 126.158005),(26 122.187836),(27 111.498604),(28 117.34761),(29 117.86273),(30 120.75136),(31 127.01021),(32 131.09274),(33 131.17894),(34 130.4203),(35 132.77872),(36 139.6712),(37 139.59013),(38 140.7775),(39 146.96594),(40 150.10396),(41 150.26198),(42 144.08293),(43 141.74197),(44 138.5869),(45 138.47046),(46 141.78662),(47 155.17682),(48 155.19945),
(1 0.0015424351),(2 1.840889),(3 9.365124),(4 15.895147),(5 15.90989),(6 21.647003),(7 33.804653),(8 39.046913),(9 39.0592),(10 46.44272),(11 56.152058),(12 56.80664),(13 56.87959),(14 63.771233),(15 74.09671),(16 88.26085),(17 88.33443),(18 95.53173),(19 111.12381),(20 115.83889),(21 115.9248),(22 115.75675),(23 122.23354),(24 123.92766),(25 123.862755),(26 122.48554),(27 128.2964),(28 133.0624),(29 133.12859),(30 139.5756),(31 153.86388),(32 150.41563),(33 150.50093),(34 152.51897),(35 150.13289),(36 152.3219),(37 152.1598),(38 151.68822),(39 143.48743),(40 140.50372),(41 140.39685),(42 137.91264),(43 139.6127),(44 145.80408),(45 145.84566),(46 152.29276),(47 152.46716),(48 152.50919),
