1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,
(1 0.0002875711),(2 0.44073293),(3 2.739397),(4 4.2627516),(5 4.263558),(6 4.888484),(7 5.965001),(8 6.6961393),(9 6.6745296),(10 7.2425594),(11 7.563239),(12 8.632183),(13 8.614224),(14 10.643604),(15 28.988888),(16 189.00291),(17 188.8806),(18 198.51564),(19 218.31885),(20 227.32669),(21 227.19347),(22 232.80571),(23 241.81725),(24 245.27454),(25 245.11798),(26 248.88347),(27 240.91356),(28 240.24478),(29 240.4513),(30 238.47183),(31 223.89217),(32 210.9316),(33 210.0227),(34 168.12419),(35 127.16793),(36 119.288345),(37 118.43625),(38 104.30626),(39 96.250595),(40 93.522415),(41 93.12489),(42 91.41017),(43 90.019325),(44 100.59952),(45 100.916405),(46 114.69664),(47 119.50537),(48 119.57667),
(1 0.0004992989),(2 0.639712),(3 4.290994),(4 6.215142),(5 6.21318),(6 7.173628),(7 8.74074),(8 9.659679),(9 9.661727),(10 10.992593),(11 12.630528),(12 14.525057),(13 14.536848),(14 17.945946),(15 23.821796),(16 42.411285),(17 42.409855),(18 43.896614),(19 47.89021),(20 51.86585),(21 51.898945),(22 54.23829),(23 58.669697),(24 60.0494),(25 60.09757),(26 60.761215),(27 58.165493),(28 57.77871),(29 57.811405),(30 58.589344),(31 59.297523),(32 57.230537),(33 57.287754),(34 53.43554),(35 52.211967),(36 52.281666),(37 52.307674),(38 51.837082),(39 52.66944),(40 52.621918),(41 52.59398),(42 52.235775),(43 51.299248),(44 51.571888),(45 51.637012),(46 52.675213),(47 54.278164),(48 54.279415),
(1 0.00062190555),(2 0.80162543),(3 4.633366),(4 6.4389925),(5 6.448569),(6 7.4945564),(7 10.111507),(8 10.789823),(9 10.788688),(10 12.042927),(11 13.954707),(12 15.850994),(13 15.861874),(14 18.222868),(15 21.004927),(16 31.79026),(17 31.813053),(18 32.205753),(19 34.384403),(20 37.490425),(21 37.496502),(22 38.944164),(23 42.040066),(24 44.966232),(25 44.980778),(26 45.028538),(27 44.49442),(28 45.302216),(29 45.36582),(30 45.982716),(31 46.832718),(32 46.482697),(33 46.505096),(34 45.01641),(35 44.12801),(36 45.9077),(37 45.88463),(38 46.558365),(39 46.914494),(40 48.011),(41 48.02039),(42 46.94024),(43 46.79082),(44 46.814835),(45 46.811253),(46 46.111626),(47 47.05304),(48 47.040142),
(1 0.0008640653),(2 1.1422652),(3 6.0335793),(4 7.9630384),(5 7.96883),(6 9.257026),(7 12.989915),(8 14.334486),(9 14.328067),(10 16.274712),(11 19.23389),(12 21.41501),(13 21.433823),(14 24.33394),(15 28.361258),(16 36.5321),(17 36.52057),(18 37.810093),(19 41.818382),(20 45.252674),(21 45.24896),(22 47.002266),(23 48.30143),(24 49.93545),(25 49.9319),(26 49.915874),(27 50.695034),(28 51.99212),(29 52.03975),(30 53.079693),(31 53.815994),(32 53.926903),(33 53.892273),(34 53.424435),(35 54.49751),(36 56.124153),(37 56.07094),(38 56.420784),(39 57.50259),(40 57.575542),(41 57.60275),(42 56.718906),(43 57.38604),(44 56.703278),(45 56.725628),(46 55.911884),(47 55.127197),(48 55.135338),
(1 0.0009826317),(2 1.4507327),(3 7.1385493),(4 9.641224),(5 9.645214),(6 11.751848),(7 16.030945),(8 17.568876),(9 17.569826),(10 19.904034),(11 24.361113),(12 25.688005),(13 25.725494),(14 27.945347),(15 30.690573),(16 38.49737),(17 38.512367),(18 40.09095),(19 42.637806),(20 43.68155),(21 43.669838),(22 45.318287),(23 47.110218),(24 48.816345),(25 48.80605),(26 49.3785),(27 49.376514),(28 50.50779),(29 50.580086),(30 51.801216),(31 55.05237),(32 54.972687),(33 54.951263),(34 55.17136),(35 56.68194),(36 58.967464),(37 58.943085),(38 58.876915),(39 61.165867),(40 61.69337),(41 61.76262),(42 60.228718),(43 61.55715),(44 60.08236),(45 60.08862),(46 58.717022),(47 58.390045),(48 58.390938),
(1 0.0008228402),(2 1.2256783),(3 5.6545334),(4 7.8905725),(5 7.8821263),(6 9.577316),(7 13.221789),(8 14.122711),(9 14.128515),(10 16.134846),(11 20.492853),(12 22.40214),(13 22.410109),(14 24.608847),(15 29.035252),(16 31.405842),(17 31.394804),(18 32.2027),(19 34.580784),(20 36.12292),(21 36.10624),(22 37.265327),(23 37.35195),(24 38.204407),(25 38.215668),(26 39.40852),(27 42.14277),(28 43.822964),(29 43.9294),(30 45.6116),(31 46.786644),(32 47.122448),(33 47.13264),(34 46.490063),(35 47.432095),(36 48.812775),(37 48.82847),(38 48.260086),(39 49.780075),(40 49.4614),(41 49.459286),(42 48.893593),(43 49.881744),(44 48.92675),(45 48.959003),(46 48.33203),(47 48.635635),(48 48.620846),
(1 0.0009898925),(2 1.4764297),(3 6.7064238),(4 8.991476),(5 8.99437),(6 11.013914),(7 15.423034),(8 17.173712),(9 17.180674),(10 20.064663),(11 25.058659),(12 27.887062),(13 27.886133),(14 30.071037),(15 32.907337),(16 36.80693),(17 36.801975),(18 38.14867),(19 41.32126),(20 42.877678),(21 42.867676),(22 43.74892),(23 43.96511),(24 43.92906),(25 43.9059),(26 45.40954),(27 47.239418),(28 47.772385),(29 47.822624),(30 48.221767),(31 50.216637),(32 49.46226),(33 49.479),(34 49.769608),(35 52.74394),(36 53.898487),(37 53.880455),(38 54.334633),(39 54.30766),(40 54.68944),(41 54.752384),(42 54.312305),(43 56.180283),(44 55.972557),(45 55.944153),(46 55.398598),(47 54.959805),(48 54.95602),
(1 0.0010865169),(2 1.4958632),(3 6.9163632),(4 9.617787),(5 9.615758),(6 11.80381),(7 15.655338),(8 17.529814),(9 17.530838),(10 20.3649),(11 23.433199),(12 25.295404),(13 25.306963),(14 27.47793),(15 31.891659),(16 34.010677),(17 34.00205),(18 35.25594),(19 38.092113),(20 40.502735),(21 40.48495),(22 40.82933),(23 42.68619),(24 45.173836),(25 45.19051),(26 45.780712),(27 47.711903),(28 47.315353),(29 47.40262),(30 46.81855),(31 48.791237),(32 49.106678),(33 49.112576),(34 49.51709),(35 51.614162),(36 52.11059),(37 52.140972),(38 52.13411),(39 52.425873),(40 54.33094),(41 54.329266),(42 55.062366),(43 56.557255),(44 55.009792),(45 55.00654),(46 53.715298),(47 53.756943),(48 53.73721),
(1 0.0011028423),(2 1.4847),(3 7.1670585),(4 9.5999),(5 9.603665),(6 11.463901),(7 16.089684),(8 17.77883),(9 17.791655),(10 20.679407),(11 25.830973),(12 27.327095),(13 27.32637),(14 29.29271),(15 32.155655),(16 34.53607),(17 34.514683),(18 35.24698),(19 36.404213),(20 38.34894),(21 38.349556),(22 39.232357),(23 40.130417),(24 41.219955),(25 41.218803),(26 42.073864),(27 42.50696),(28 43.32193),(29 43.419598),(30 43.41459),(31 45.833454),(32 45.978893),(33 46.023148),(34 46.023884),(35 48.500267),(36 49.46607),(37 49.48022),(38 50.12427),(39 51.434345),(40 51.91753),(41 51.931408),(42 51.325397),(43 50.918415),(44 50.73122),(45 50.761368),(46 50.416264),(47 51.10132),(48 51.09862),
(1 0.0010705733),(2 1.6057807),(3 7.3948503),(4 9.593538),(5 9.59551),(6 11.499306),(7 15.037432),(8 17.092772),(9 17.113283),(10 19.31532),(11 23.0958),(12 24.593546),(13 24.60015),(14 26.217115),(15 29.345907),(16 31.219547),(17 31.22261),(18 31.295607),(19 32.905117),(20 35.07522),(21 35.052513),(22 36.053368),(23 36.69666),(24 39.024),(25 39.053856),(26 39.774376),(27 40.14413),(28 41.31478),(29 41.34982),(30 40.90656),(31 42.630795),(32 42.899887),(33 42.910362),(34 43.41816),(35 45.543907),(36 46.856297),(37 46.87233),(38 47.45148),(39 47.981567),(40 48.6666),(41 48.659153),(42 48.410088),(43 48.60168),(44 47.28388),(45 47.279327),(46 46.406483),(47 45.986233),(48 45.9649),
(1 0.0010212045),(2 1.4113733),(3 6.2179527),(4 7.968124),(5 7.9728584),(6 9.849338),(7 13.123686),(8 15.236265),(9 15.24192),(10 16.829466),(11 19.77008),(12 21.233778),(13 21.235918),(14 22.631968),(15 24.702082),(16 26.275633),(17 26.257122),(18 26.438425),(19 27.506485),(20 29.69249),(21 29.702877),(22 30.052454),(23 31.83742),(24 32.809097),(25 32.813496),(26 33.121456),(27 32.798542),(28 33.692257),(29 33.697796),(30 33.477585),(31 35.353992),(32 35.678642),(33 35.692917),(34 35.61951),(35 37.367287),(36 38.990265),(37 39.000435),(38 39.580246),(39 39.753143),(40 40.218273),(41 40.210434),(42 40.459843),(43 39.54033),(44 39.343807),(45 39.33149),(46 39.472336),(47 40.206345),(48 40.217648),
(1 0.0011894649),(2 1.6248055),(3 7.365575),(4 9.559944),(5 9.557531),(6 11.757559),(7 16.223898),(8 17.616606),(9 17.61911),(10 19.053225),(11 22.970453),(12 25.06579),(13 25.083515),(14 26.318758),(15 29.49774),(16 31.562101),(17 31.557476),(18 32.360466),(19 32.712967),(20 34.89549),(21 34.895954),(22 34.967525),(23 35.957504),(24 37.437447),(25 37.440544),(26 38.05664),(27 40.14312),(28 41.368122),(29 41.379974),(30 41.317883),(31 43.542507),(32 44.415085),(33 44.40947),(34 44.93472),(35 46.714325),(36 48.124893),(37 48.122635),(38 48.434822),(39 47.712025),(40 48.39364),(41 48.385597),(42 47.916813),(43 47.710484),(44 46.455402),(45 46.476048),(46 46.736275),(47 45.58927),(48 45.592133),
(1 0.0011345079),(2 1.7826455),(3 7.069069),(4 8.653688),(5 8.662519),(6 10.53089),(7 13.962075),(8 16.282564),(9 16.29223),(10 18.435814),(11 21.659613),(12 23.45989),(13 23.47224),(14 24.660465),(15 26.570896),(16 28.47043),(17 28.479925),(18 28.793657),(19 29.482862),(20 30.17823),(21 30.18619),(22 30.982391),(23 31.263838),(24 32.057217),(25 32.05926),(26 33.43818),(27 34.628258),(28 35.125202),(29 35.13902),(30 34.834286),(31 36.82228),(32 37.427574),(33 37.43449),(34 37.199512),(35 39.0149),(36 40.731743),(37 40.739353),(38 41.00695),(39 41.921375),(40 42.203854),(41 42.213707),(42 41.64462),(43 43.56675),(44 43.661526),(45 43.676033),(46 42.765465),(47 42.3896),(48 42.38309),
(1 0.0011234821),(2 1.5814823),(3 6.4388313),(4 8.253707),(5 8.267132),(6 9.815857),(7 13.696079),(8 15.376941),(9 15.385696),(10 16.546923),(11 19.544373),(12 20.802088),(13 20.796906),(14 21.94669),(15 24.697918),(16 26.21461),(17 26.224506),(18 27.04585),(19 28.045166),(20 29.501127),(21 29.490562),(22 30.089699),(23 31.511263),(24 32.436523),(25 32.448914),(26 33.51807),(27 35.37753),(28 35.67844),(29 35.7294),(30 35.186672),(31 36.014656),(32 35.902992),(33 35.921597),(34 36.372696),(35 37.735065),(36 38.961105),(37 38.978363),(38 39.217564),(39 38.49077),(40 38.95288),(41 38.95392),(42 39.523968),(43 39.80867),(44 38.292263),(45 38.26761),(46 38.35732),(47 38.592007),(48 38.598316),
(1 0.0010536475),(2 1.4303963),(3 5.511254),(4 6.9899054),(5 6.991544),(6 8.703512),(7 11.990267),(8 13.420453),(9 13.433883),(10 14.412072),(11 17.089575),(12 18.103045),(13 18.1002),(14 19.020195),(15 21.77909),(16 23.265078),(17 23.265686),(18 24.466745),(19 24.939764),(20 26.149328),(21 26.141077),(22 26.66324),(23 27.0437),(24 28.176971),(25 28.174173),(26 29.250034),(27 29.542608),(28 30.06909),(29 30.135288),(30 30.061865),(31 31.125101),(32 31.099976),(33 31.11428),(34 30.739914),(35 30.916431),(36 31.847454),(37 31.851927),(38 32.35231),(39 33.14736),(40 33.772858),(41 33.78299),(42 33.993847),(43 33.282284),(44 33.530243),(45 33.537052),(46 33.407314),(47 34.150707),(48 34.157425),
(1 0.0010585759),(2 1.5188432),(3 5.6408095),(4 7.2815213),(5 7.2877836),(6 9.169227),(7 12.022794),(8 13.730057),(9 13.738109),(10 15.083921),(11 17.822418),(12 18.715755),(13 18.695827),(14 19.437439),(15 22.99874),(16 24.24261),(17 24.242464),(18 24.665064),(19 24.742935),(20 26.207005),(21 26.18889),(22 27.094276),(23 27.64669),(24 28.526947),(25 28.537203),(26 28.872385),(27 29.865755),(28 30.669329),(29 30.692879),(30 30.765984),(31 30.400803),(32 30.970669),(33 30.98501),(34 30.793318),(35 31.09744),(36 31.868296),(37 31.87763),(38 32.81075),(39 33.269993),(40 34.265182),(41 34.250748),(42 34.56867),(43 35.096897),(44 34.847393),(45 34.84871),(46 34.801888),(47 34.892406),(48 34.88716),
