1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.00029081153),(2 0.3788525),(3 2.1637442),(4 3.0842445),(5 3.085468),(6 3.6902843),(7 4.8696117),(8 5.4750223),(9 5.4719605),(10 6.204481),(11 6.7530274),(12 7.6125765),(13 7.615628),(14 8.7385645),(15 10.167988),(16 16.858187),(17 16.858067),(18 17.570715),(19 18.69065),(20 20.173098),(21 20.17908),(22 20.752369),(23 22.923975),(24 24.33801),(25 24.329807),(26 24.826815),(27 24.290232),(28 24.804518),(29 24.821777),(30 25.479824),(31 25.682274),(32 25.426315),(33 25.415375),(34 24.61621),(35 24.486906),(36 24.91907),(37 24.90986),(38 24.944464),(39 24.895496),(40 25.36821),(41 25.380566),(42 25.217197),(43 24.56425),(44 24.21234),(45 24.224686),(46 23.758806),(47 24.023512),(48 24.024157),
(1 0.00041573914),(2 0.533467),(3 2.9887514),(4 4.0142016),(5 4.013201),(6 4.850073),(7 6.702158),(8 7.211961),(9 7.209443),(10 8.003773),(11 9.534199),(12 10.663843),(13 10.679526),(14 11.993062),(15 13.043151),(16 15.878293),(17 15.88173),(18 16.136143),(19 17.353527),(20 18.029648),(21 18.034645),(22 18.175245),(23 19.036734),(24 19.91193),(25 19.92091),(26 20.26934),(27 20.764189),(28 21.16618),(29 21.168228),(30 21.892778),(31 22.904001),(32 22.970268),(33 22.96042),(34 22.861261),(35 23.656797),(36 24.410877),(37 24.402761),(38 24.464575),(39 25.341444),(40 25.761166),(41 25.763361),(42 25.483017),(43 25.284023),(44 24.92355),(45 24.925383),(46 24.553686),(47 24.93817),(48 24.936523),
(1 0.00044479928),(2 0.62121624),(3 2.921578),(4 3.9177804),(5 3.918477),(6 4.6967254),(7 6.5755644),(8 7.387925),(9 7.3931227),(10 8.81187),(11 10.617823),(12 11.700039),(13 11.699687),(14 12.886368),(15 14.878909),(16 15.949479),(17 15.944454),(18 16.62751),(19 18.351242),(20 18.780361),(21 18.775295),(22 19.409636),(23 20.224192),(24 20.679976),(25 20.678576),(26 20.81634),(27 21.389866),(28 21.481562),(29 21.520964),(30 21.475605),(31 22.193007),(32 21.982471),(33 21.979067),(34 22.169373),(35 23.270868),(36 23.666739),(37 23.654345),(38 23.916693),(39 24.276009),(40 24.728659),(41 24.731585),(42 24.922697),(43 25.685293),(44 25.151726),(45 25.164846),(46 24.630346),(47 24.226406),(48 24.219873),
(1 0.00055339374),(2 0.76889426),(3 3.5698414),(4 4.7562733),(5 4.759017),(6 5.7181473),(7 7.365436),(8 8.427358),(9 8.436155),(10 9.746542),(11 11.74378),(12 12.368559),(13 12.368459),(14 13.127283),(15 14.980712),(16 16.020258),(17 16.017315),(18 16.492476),(19 16.878061),(20 17.88434),(21 17.87759),(22 18.398323),(23 19.30812),(24 20.12413),(25 20.132309),(26 20.163591),(27 20.661568),(28 20.746819),(29 20.772987),(30 20.660398),(31 21.786144),(32 21.962435),(33 21.961674),(34 22.054304),(35 22.816074),(36 23.451334),(37 23.45545),(38 23.829496),(39 24.18159),(40 24.188494),(41 24.186996),(42 24.176157),(43 24.506565),(44 24.244246),(45 24.222895),(46 24.232996),(47 24.226233),(48 24.226099),
(1 0.00054670876),(2 0.8116834),(3 3.6649406),(4 4.6923094),(5 4.6946516),(6 5.787009),(7 7.712349),(8 8.63429),(9 8.636945),(10 9.460074),(11 11.314699),(12 12.063043),(13 12.061399),(14 12.8556595),(15 14.270956),(16 15.021415),(17 15.020694),(18 15.057017),(19 15.483363),(20 16.357954),(21 16.349377),(22 16.693783),(23 17.39723),(24 17.842484),(25 17.845766),(26 17.979418),(27 18.262197),(28 18.891129),(29 18.909515),(30 19.190426),(31 20.347904),(32 20.5316),(33 20.544426),(34 20.818329),(35 21.752571),(36 22.510721),(37 22.514042),(38 22.481672),(39 22.225782),(40 22.53043),(41 22.532736),(42 22.234747),(43 22.251654),(44 21.87933),(45 21.88716),(46 22.170069),(47 22.38273),(48 22.386894),
(1 0.00046504423),(2 0.6249294),(3 2.3516695),(4 3.0900536),(5 3.0938427),(6 3.7597208),(7 5.361672),(8 6.094836),(9 6.0998216),(10 6.5850616),(11 8.022901),(12 8.561187),(13 8.560346),(14 8.843213),(15 9.720445),(16 10.333575),(17 10.3371935),(18 10.661055),(19 11.071528),(20 11.719086),(21 11.717306),(22 11.971768),(23 12.108648),(24 12.410818),(25 12.413785),(26 12.977981),(27 13.773686),(28 13.863902),(29 13.887064),(30 13.692589),(31 13.918238),(32 13.915653),(33 13.921553),(34 13.956039),(35 14.623284),(36 15.121785),(37 15.126267),(38 15.36375),(39 15.65063),(40 15.79873),(41 15.801515),(42 15.766119),(43 15.637561),(44 15.412624),(45 15.415724),(46 15.461598),(47 15.375716),(48 15.375101),
(1 0.00047391033),(2 0.66534287),(3 2.5646322),(4 3.2577634),(5 3.2593524),(6 4.071726),(7 5.622148),(8 6.228059),(9 6.2314577),(10 6.6768327),(11 8.140567),(12 8.574397),(13 8.577587),(14 8.830387),(15 9.732662),(16 10.375319),(17 10.372507),(18 10.667489),(19 11.135564),(20 11.79024),(21 11.7906685),(22 12.007452),(23 12.152789),(24 12.793413),(25 12.79163),(26 13.003315),(27 13.28015),(28 13.8767),(29 13.910656),(30 13.778864),(31 14.306346),(32 14.508958),(33 14.515586),(34 14.394655),(35 14.483819),(36 14.803209),(37 14.7983055),(38 14.9624405),(39 15.017707),(40 15.284168),(41 15.276363),(42 15.462013),(43 15.605424),(44 15.543228),(45 15.536183),(46 15.300891),(47 15.109873),(48 15.110991),
(1 0.00045767182),(2 0.6417047),(3 2.4201798),(4 3.180004),(5 3.181254),(6 3.675532),(7 4.9689107),(8 5.527656),(9 5.530705),(10 6.1082907),(11 7.1750617),(12 7.6896114),(13 7.6878047),(14 8.213352),(15 9.154442),(16 9.749616),(17 9.754752),(18 9.926148),(19 10.139107),(20 10.816605),(21 10.819881),(22 10.976674),(23 11.158059),(24 11.626601),(25 11.630769),(26 11.904076),(27 12.561931),(28 12.532148),(29 12.543868),(30 12.576096),(31 12.783747),(32 13.205897),(33 13.206863),(34 13.068536),(35 13.234832),(36 13.586179),(37 13.592653),(38 13.40565),(39 13.641591),(40 13.910883),(41 13.914057),(42 13.92617),(43 14.150284),(44 13.881384),(45 13.886401),(46 14.027736),(47 14.282475),(48 14.277326),
(1 0.0004039294),(2 0.5843603),(3 2.1913226),(4 2.8549733),(5 2.8573852),(6 3.4876118),(7 4.5657806),(8 5.089292),(9 5.0867677),(10 5.5467973),(11 6.3928165),(12 6.88787),(13 6.8883705),(14 7.164133),(15 7.7300644),(16 8.525267),(17 8.529566),(18 9.170032),(19 9.153907),(20 9.627744),(21 9.62795),(22 9.679363),(23 9.750331),(24 10.228159),(25 10.229084),(26 10.74156),(27 10.7384815),(28 10.950933),(29 10.96995),(30 11.117336),(31 11.072832),(32 11.252332),(33 11.254935),(34 11.121756),(35 11.14975),(36 11.619203),(37 11.623269),(38 11.513),(39 11.693599),(40 11.993978),(41 11.98611),(42 12.082983),(43 12.295209),(44 11.899626),(45 11.900535),(46 11.733603),(47 11.607689),(48 11.604001),
(1 0.000367208),(2 0.5520639),(3 2.063547),(4 2.5584922),(5 2.559911),(6 2.9820654),(7 3.797528),(8 4.2571754),(9 4.260254),(10 4.582751),(11 5.576587),(12 6.0475426),(13 6.0478835),(14 6.3156257),(15 6.8559194),(16 7.406128),(17 7.405204),(18 7.664526),(19 7.6595607),(20 8.129502),(21 8.127642),(22 8.472731),(23 8.474931),(24 8.867018),(25 8.86557),(26 9.14191),(27 9.345613),(28 9.528791),(29 9.54485),(30 9.666638),(31 9.67614),(32 9.591305),(33 9.593939),(34 9.391946),(35 9.608705),(36 10.053761),(37 10.045956),(38 10.016433),(39 9.890794),(40 9.98428),(41 9.981423),(42 10.1368265),(43 10.222308),(44 10.146138),(45 10.146191),(46 10.131009),(47 10.131774),(48 10.131848),
(1 0.0002970534),(2 0.443464),(3 1.5856776),(4 1.9942579),(5 1.9952569),(6 2.308698),(7 2.8851342),(8 3.2340298),(9 3.235372),(10 3.5050738),(11 4.1006904),(12 4.4570055),(13 4.455489),(14 4.7312393),(15 5.1384177),(16 5.559815),(17 5.5588613),(18 5.8970814),(19 5.956368),(20 6.3904076),(21 6.392301),(22 6.4790397),(23 6.659406),(24 7.137162),(25 7.1371503),(26 7.3121896),(27 7.4403358),(28 7.646754),(29 7.649858),(30 7.6031733),(31 7.6912923),(32 7.9034834),(33 7.9029527),(34 7.606194),(35 7.672553),(36 7.9513144),(37 7.945276),(38 7.93289),(39 8.160295),(40 8.227575),(41 8.226326),(42 8.201439),(43 8.240194),(44 7.999953),(45 7.994941),(46 8.226721),(47 8.568991),(48 8.570533),
