1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,
(1 0.00018397326),(2 0.25444207),(3 1.7647959),(4 2.8111506),(5 2.8230343),(6 3.432636),(7 4.221566),(8 4.8453646),(9 4.8479095),(10 5.566272),(11 6.9335084),(12 8.2850895),(13 8.277428),(14 10.128966),(15 14.596657),(16 30.349653),(17 30.34683),(18 35.395332),(19 44.15882),(20 48.45613),(21 48.461323),(22 48.297794),(23 48.557125),(24 50.213055),(25 50.24641),(26 54.000275),(27 54.70755),(28 56.021564),(29 56.102306),(30 56.895172),(31 55.406094),(32 55.272827),(33 55.33557),(34 51.827866),(35 50.96569),(36 50.892063),(37 50.79291),(38 48.39865),(39 47.500523),(40 46.73395),(41 46.72373),(42 46.512917),(43 45.130688),(44 46.007267),(45 46.128296),(46 46.17072),(47 45.70547),(48 45.73689),
(1 0.00027766035),(2 0.40954491),(3 2.3028605),(4 3.4392307),(5 3.4319184),(6 4.28538),(7 5.223069),(8 6.083363),(9 6.0671797),(10 7.294132),(11 8.807124),(12 10.721318),(13 10.700417),(14 13.2320175),(15 18.232246),(16 27.105871),(17 27.085142),(18 29.816238),(19 37.161415),(20 42.09515),(21 42.137737),(22 43.374546),(23 51.52294),(24 53.76056),(25 53.736893),(26 52.491623),(27 50.809013),(28 53.281082),(29 53.351776),(30 54.089874),(31 53.93915),(32 54.13418),(33 54.19945),(34 52.03186),(35 51.22762),(36 52.137043),(37 52.17954),(38 55.07447),(39 56.746365),(40 56.6769),(41 56.7328),(42 56.792294),(43 57.018837),(44 57.02343),(45 57.067455),(46 58.02247),(47 57.006077),(48 57.024197),
(1 0.00037940306),(2 0.5243935),(3 3.1015105),(4 4.506616),(5 4.52109),(6 5.227369),(7 6.884144),(8 8.436159),(9 8.447609),(10 11.039321),(11 14.823862),(12 17.172884),(13 17.212717),(14 19.269665),(15 23.919125),(16 38.628555),(17 38.60657),(18 39.55969),(19 43.174553),(20 46.725018),(21 46.707474),(22 48.383087),(23 53.89975),(24 53.96004),(25 53.97179),(26 52.04762),(27 49.728745),(28 50.6678),(29 50.761288),(30 50.81259),(31 51.37286),(32 51.215847),(33 51.176517),(34 47.104702),(35 46.100372),(36 46.19475),(37 46.130207),(38 47.35185),(39 47.85637),(40 47.657364),(41 47.761295),(42 47.75534),(43 47.303043),(44 46.712425),(45 46.762184),(46 45.931553),(47 47.551975),(48 47.586254),
(1 0.0005585938),(2 0.9369156),(3 4.614034),(4 6.6322703),(5 6.634061),(6 8.137128),(7 11.426881),(8 12.6256895),(9 12.622398),(10 15.343216),(11 21.858973),(12 23.005169),(13 23.028389),(14 24.48974),(15 28.380692),(16 38.670174),(17 38.636524),(18 38.770725),(19 44.823147),(20 48.218433),(21 48.218098),(22 51.074295),(23 52.85312),(24 54.612526),(25 54.661316),(26 54.973804),(27 53.488667),(28 54.65335),(29 54.665997),(30 53.574196),(31 53.227818),(32 51.69589),(33 51.704132),(34 51.87923),(35 51.73525),(36 52.212845),(37 52.152008),(38 51.45279),(39 49.95047),(40 49.44663),(41 49.473278),(42 49.26758),(43 47.812496),(44 47.2551),(45 47.27488),(46 46.906445),(47 49.473656),(48 49.475647),
(1 0.0007203562),(2 1.3039562),(3 6.2670107),(4 8.284971),(5 8.297603),(6 10.534481),(7 16.251474),(8 16.9773),(9 16.977102),(10 18.460943),(11 23.405603),(12 25.172995),(13 25.218122),(14 26.597195),(15 29.407328),(16 38.01828),(17 38.06598),(18 37.96773),(19 41.578125),(20 43.953705),(21 43.94553),(22 45.135468),(23 45.78803),(24 48.212036),(25 48.22885),(26 49.12946),(27 51.166412),(28 52.24973),(29 52.253788),(30 53.54851),(31 54.12534),(32 53.45241),(33 53.42278),(34 53.866253),(35 54.65674),(36 57.235455),(37 57.18193),(38 56.599335),(39 55.960457),(40 54.92214),(41 54.87064),(42 52.881275),(43 56.22779),(44 56.535046),(45 56.52374),(46 57.14272),(47 57.10226),(48 57.10727),
(1 0.000562295),(2 1.2142991),(3 5.6843743),(4 6.87292),(5 6.877225),(6 8.256516),(7 11.413161),(8 12.8415985),(9 12.853218),(10 15.444554),(11 19.563139),(12 21.819666),(13 21.850002),(14 24.758638),(15 26.848465),(16 30.44964),(17 30.453993),(18 32.06711),(19 37.181732),(20 38.30954),(21 38.292828),(22 40.297478),(23 40.629177),(24 40.334785),(25 40.334335),(26 41.43738),(27 44.17793),(28 44.152416),(29 44.055183),(30 47.059162),(31 46.181553),(32 45.391785),(33 45.337616),(34 45.797478),(35 48.317135),(36 50.28473),(37 50.242714),(38 52.82719),(39 54.060387),(40 53.7371),(41 53.791756),(42 53.625347),(43 51.75764),(44 50.97558),(45 51.041206),(46 50.20614),(47 49.06048),(48 49.059006),
(1 0.0007552708),(2 1.6730679),(3 6.9600544),(4 9.331773),(5 9.323031),(6 11.240619),(7 15.840819),(8 17.124537),(9 17.124756),(10 17.95326),(11 23.390673),(12 26.021818),(13 26.04775),(14 28.705883),(15 33.147026),(16 36.461742),(17 36.431946),(18 37.3278),(19 44.979603),(20 45.38273),(21 45.3666),(22 47.02745),(23 46.98483),(24 43.55183),(25 43.525772),(26 42.772583),(27 43.864372),(28 44.767235),(29 44.963078),(30 47.04219),(31 49.96402),(32 49.999454),(33 50.022167),(34 50.366108),(35 54.27619),(36 55.93638),(37 55.93117),(38 55.979458),(39 56.929028),(40 58.03429),(41 58.117233),(42 59.293034),(43 64.1973),(44 63.30705),(45 63.257286),(46 61.2738),(47 60.467),(48 60.443077),
(1 0.00079858676),(2 1.5838819),(3 6.317248),(4 9.039537),(5 9.040717),(6 11.122733),(7 17.975376),(8 19.80397),(9 19.789442),(10 22.239252),(11 26.509111),(12 29.120852),(13 29.092146),(14 30.812662),(15 35.435665),(16 36.86792),(17 36.87301),(18 38.47228),(19 43.02223),(20 46.528904),(21 46.51721),(22 47.393562),(23 47.26242),(24 47.63493),(25 47.649864),(26 49.227142),(27 54.493286),(28 56.98947),(29 57.063557),(30 58.20685),(31 57.9699),(32 55.756916),(33 55.786785),(34 55.979668),(35 60.48634),(36 61.611683),(37 61.65216),(38 59.868946),(39 58.95756),(40 60.994953),(41 61.025215),(42 62.71908),(43 64.83829),(44 60.920475),(45 60.97987),(46 60.97875),(47 61.34845),(48 61.34671),
(1 0.00084625924),(2 1.5580188),(3 7.019033),(4 9.933812),(5 9.933755),(6 12.073075),(7 17.660597),(8 19.375935),(9 19.40598),(10 22.608038),(11 27.302973),(12 29.977081),(13 30.01658),(14 33.349987),(15 36.43079),(16 36.67027),(17 36.678463),(18 38.399242),(19 39.825996),(20 41.731163),(21 41.7273),(22 43.36134),(23 43.954617),(24 44.465214),(25 44.470345),(26 43.69708),(27 45.712723),(28 47.62544),(29 47.733727),(30 48.673496),(31 48.7395),(32 48.250263),(33 48.221653),(34 48.56762),(35 48.821983),(36 48.786663),(37 48.770115),(38 49.029182),(39 50.74166),(40 51.08154),(41 51.051056),(42 51.90858),(43 54.299023),(44 53.12321),(45 53.144485),(46 52.492912),(47 51.6885),(48 51.68121),
(1 0.00087963976),(2 1.6464399),(3 8.0013485),(4 10.660855),(5 10.651542),(6 12.193247),(7 14.315121),(8 16.525457),(9 16.5361),(10 20.03278),(11 26.434332),(12 26.932432),(13 26.935812),(14 29.315598),(15 35.85682),(16 36.564068),(17 36.552914),(18 36.679623),(19 37.305756),(20 39.879242),(21 39.84624),(22 41.49583),(23 41.00699),(24 43.12596),(25 43.17243),(26 44.312443),(27 45.395977),(28 47.30392),(29 47.458405),(30 47.148808),(31 47.83687),(32 48.695015),(33 48.684895),(34 48.914207),(35 52.018417),(36 52.112186),(37 52.157856),(38 53.6719),(39 53.322662),(40 53.444855),(41 53.432934),(42 52.05617),(43 52.83054),(44 52.741695),(45 52.690144),(46 52.17301),(47 52.185223),(48 52.171993),
(1 0.0008019064),(2 1.410889),(3 6.873417),(4 8.718238),(5 8.707336),(6 10.566326),(7 14.25157),(8 16.681791),(9 16.708244),(10 20.183071),(11 23.327791),(12 24.139889),(13 24.162582),(14 25.022018),(15 27.994629),(16 30.17956),(17 30.164919),(18 31.297785),(19 33.47175),(20 36.05362),(21 36.04556),(22 35.655968),(23 39.18096),(24 41.616127),(25 41.644073),(26 42.472607),(27 43.860542),(28 43.363598),(29 43.55988),(30 41.920555),(31 42.498775),(32 43.254917),(33 43.26803),(34 43.590866),(35 44.165672),(36 44.59987),(37 44.63228),(38 45.280327),(39 45.87799),(40 45.562683),(41 45.57621),(42 46.33845),(43 46.73653),(44 46.567104),(45 46.55053),(46 45.49908),(47 45.159264),(48 45.150272),
