1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,
(1 0.00008155406),(2 0.09024257),(3 1.2999865),(4 2.5244367),(5 2.5117166),(6 4.3319697),(7 7.322297),(8 8.0145445),(9 8.039349),(10 7.830913),(11 8.749644),(12 10.796907),(13 10.791193),(14 12.294296),(15 12.528805),(16 30.855282),(17 30.796034),(18 32.37568),(19 38.36548),(20 40.434914),(21 40.46908),(22 41.42277),(23 38.26405),(24 41.454185),(25 41.446682),(26 38.794315),(27 40.89567),(28 39.293625),(29 39.21128),(30 38.56045),(31 39.320694),(32 39.546017),(33 39.677845),(34 35.213398),(35 30.127102),(36 29.869694),(37 29.8413),(38 28.209227),(39 29.399662),(40 27.654797),(41 27.61484),(42 28.161572),(43 28.280275),(44 31.967133),(45 32.039978),(46 33.27403),(47 31.827032),(48 31.893526),
(1 0.00020099676),(2 0.23075256),(3 3.2214885),(4 5.098001),(5 5.095371),(6 6.5094566),(7 6.6814275),(8 7.4972916),(9 7.5219135),(10 9.133886),(11 11.323084),(12 13.989614),(13 14.032052),(14 17.07114),(15 18.358683),(16 32.3109),(17 32.332085),(18 34.32086),(19 40.95221),(20 43.449406),(21 43.52273),(22 41.46379),(23 37.1715),(24 37.742958),(25 37.837402),(26 40.491177),(27 45.17636),(28 47.43826),(29 47.432392),(30 43.923084),(31 41.893337),(32 41.440765),(33 41.701736),(34 36.77728),(35 37.893314),(36 39.118942),(37 39.292057),(38 38.064384),(39 41.364353),(40 39.646034),(41 39.73318),(42 41.017868),(43 42.137714),(44 45.348324),(45 45.517906),(46 46.144672),(47 44.280613),(48 44.338493),
(1 0.00027253595),(2 0.1764422),(3 1.5425155),(4 2.1529162),(5 2.1494777),(6 3.0651164),(7 4.134639),(8 4.509072),(9 4.5203595),(10 4.8327713),(11 6.1560054),(12 8.299099),(13 8.316517),(14 8.767291),(15 11.076353),(16 20.730906),(17 20.680677),(18 24.609371),(19 30.104282),(20 30.833786),(21 30.95921),(22 30.276022),(23 31.952421),(24 36.32665),(25 36.336502),(26 43.86303),(27 46.29368),(28 50.089848),(29 50.009983),(30 50.85717),(31 52.036625),(32 52.367683),(33 52.429886),(34 50.287273),(35 50.753883),(36 50.11411),(37 50.004604),(38 49.71816),(39 56.941235),(40 53.439663),(41 53.440887),(42 51.956196),(43 52.815323),(44 56.273743),(45 56.37995),(46 57.31431),(47 57.927208),(48 57.87767),
(1 0.00025175352),(2 0.28501454),(3 2.3913186),(4 3.9093993),(5 3.9113178),(6 6.698464),(7 6.959594),(8 7.138685),(9 7.114614),(10 7.9950385),(11 9.740948),(12 12.259023),(13 12.211882),(14 15.680512),(15 17.659296),(16 27.277813),(17 27.197405),(18 29.637852),(19 37.697144),(20 42.084244),(21 42.075188),(22 40.241493),(23 42.576637),(24 49.13719),(25 49.166855),(26 52.6296),(27 57.890514),(28 57.148323),(29 57.270107),(30 58.843708),(31 58.528225),(32 57.29191),(33 57.28075),(34 51.794724),(35 46.580803),(36 45.466328),(37 45.563477),(38 45.620453),(39 43.7674),(40 41.06237),(41 41.010536),(42 44.348415),(43 44.35171),(44 48.048534),(45 48.02321),(46 48.030846),(47 45.334118),(48 45.350967),
(1 0.0004865583),(2 0.29245353),(3 3.7163591),(4 5.1970024),(5 5.2023096),(6 7.1188974),(7 8.755634),(8 9.955449),(9 9.964027),(10 12.292572),(11 16.428034),(12 20.94948),(13 20.84318),(14 22.407547),(15 28.753914),(16 40.39704),(17 40.369225),(18 42.069805),(19 47.933838),(20 50.77006),(21 50.604107),(22 49.862488),(23 51.984272),(24 54.42047),(25 54.411495),(26 55.4347),(27 61.718674),(28 65.79786),(29 65.79113),(30 69.41779),(31 69.5747),(32 68.160904),(33 68.12538),(34 60.793118),(35 54.89735),(36 58.2718),(37 58.422398),(38 59.510754),(39 58.866108),(40 57.04549),(41 57.095287),(42 58.705925),(43 60.350124),(44 65.76536),(45 65.67062),(46 69.993484),(47 65.31979),(48 65.412895),
(1 0.0002843639),(2 0.29225615),(3 3.2614856),(4 4.6676226),(5 4.707695),(6 5.511579),(7 9.675165),(8 11.777231),(9 11.834475),(10 14.416748),(11 13.720459),(12 17.04),(13 17.037045),(14 17.422361),(15 22.010046),(16 25.637075),(17 25.663382),(18 27.550737),(19 30.684454),(20 33.24932),(21 33.168827),(22 35.683136),(23 42.57806),(24 41.95591),(25 41.950768),(26 40.097008),(27 36.651474),(28 39.25779),(29 39.131245),(30 39.176304),(31 41.320328),(32 39.78492),(33 39.887047),(34 37.138237),(35 34.754917),(36 34.03099),(37 34.203392),(38 33.773018),(39 39.3052),(40 39.97057),(41 40.15957),(42 40.634842),(43 38.553314),(44 37.044106),(45 37.05673),(46 36.207027),(47 41.760014),(48 41.744736),
(1 0.00046860345),(2 0.46700624),(3 3.8063035),(4 5.073381),(5 5.0669923),(6 6.7780004),(7 9.989299),(8 10.88217),(9 10.851664),(10 14.511815),(11 16.35884),(12 19.01462),(13 19.116373),(14 19.409214),(15 23.618706),(16 28.17692),(17 28.209873),(18 28.290575),(19 32.350407),(20 36.98773),(21 36.897797),(22 38.03009),(23 36.52329),(24 36.48238),(25 36.449104),(26 37.617672),(27 39.852417),(28 43.55183),(29 43.375004),(30 43.066765),(31 36.56988),(32 34.889904),(33 34.94228),(34 33.90503),(35 34.02598),(36 35.874966),(37 35.882576),(38 35.06447),(39 36.624584),(40 37.578545),(41 37.641743),(42 36.72439),(43 31.765009),(44 29.01929),(45 29.057852),(46 29.788174),(47 32.153282),(48 32.111435),
(1 0.00068801537),(2 0.6434483),(3 4.9991684),(4 7.8812003),(5 7.856053),(6 9.846219),(7 11.947818),(8 14.483239),(9 14.48153),(10 19.689354),(11 24.03732),(12 26.638874),(13 26.709177),(14 26.561619),(15 28.765005),(16 33.51889),(17 33.491486),(18 37.846886),(19 40.804348),(20 44.237694),(21 44.2858),(22 46.18085),(23 50.347603),(24 51.83076),(25 51.761578),(26 55.76351),(27 52.660923),(28 54.675335),(29 54.485786),(30 57.088158),(31 59.69926),(32 61.278763),(33 61.11856),(34 57.671883),(35 60.047398),(36 62.22794),(37 62.29607),(38 60.285374),(39 62.78018),(40 63.784046),(41 63.761692),(42 60.849274),(43 66.04692),(44 65.4362),(45 65.27634),(46 64.84713),(47 68.3382),(48 68.358055),
(1 0.00061664585),(2 0.62704813),(3 3.851366),(4 5.9435415),(5 5.9294505),(6 9.389819),(7 14.286001),(8 16.848467),(9 16.860685),(10 21.49068),(11 29.322456),(12 30.007555),(13 30.035452),(14 33.925304),(15 44.611275),(16 50.648914),(17 50.614338),(18 52.37571),(19 52.39084),(20 58.011143),(21 58.029),(22 59.09905),(23 46.62448),(24 46.579456),(25 46.562996),(26 47.000977),(27 45.429214),(28 45.35821),(29 45.41964),(30 47.55824),(31 48.443398),(32 50.632034),(33 50.578804),(34 52.108532),(35 55.506874),(36 58.78715),(37 58.80346),(38 62.036022),(39 63.826973),(40 62.639893),(41 62.777878),(42 56.06675),(43 54.277393),(44 58.603962),(45 58.407413),(46 62.350044),(47 66.19128),(48 66.12027),
(1 0.00090880523),(2 0.5838818),(3 6.2195425),(4 8.432305),(5 8.445382),(6 12.532863),(7 22.760538),(8 23.73804),(9 23.767458),(10 25.42905),(11 32.409252),(12 34.4178),(13 34.424053),(14 34.40611),(15 35.165485),(16 54.634525),(17 54.71127),(18 58.12064),(19 63.145947),(20 64.15764),(21 64.1806),(22 65.51908),(23 65.1608),(24 66.48524),(25 66.42028),(26 64.23461),(27 60.81246),(28 59.07528),(29 59.471058),(30 58.204037),(31 60.407505),(32 61.210217),(33 61.24763),(34 59.538223),(35 54.419518),(36 53.80945),(37 53.71988),(38 54.637886),(39 55.159313),(40 55.790215),(41 55.680122),(42 54.07215),(43 54.97191),(44 53.016895),(45 53.089817),(46 54.010773),(47 56.263752),(48 56.35588),
(1 0.00074099045),(2 0.64440525),(3 4.7065363),(4 6.600585),(5 6.609949),(6 9.372735),(7 14.416313),(8 14.411847),(9 14.324399),(10 15.363688),(11 20.73121),(12 23.175495),(13 23.249838),(14 24.846699),(15 25.775238),(16 36.34956),(17 36.403313),(18 39.657276),(19 41.51031),(20 41.252205),(21 41.300594),(22 40.573853),(23 42.483635),(24 47.76768),(25 47.790142),(26 50.628223),(27 54.605568),(28 54.140182),(29 54.038006),(30 56.479893),(31 58.155865),(32 61.007145),(33 60.95699),(34 61.191864),(35 59.05612),(36 60.449142),(37 60.343506),(38 63.513866),(39 61.455),(40 59.32326),(41 59.30689),(42 56.61651),(43 53.639484),(44 52.70429),(45 52.735035),(46 52.8645),(47 51.740276),(48 51.80477),
