1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,
(1 0.00044279668),(2 0.083606936),(3 0.66995704),(4 1.4312941),(5 1.4826666),(6 1.7870473),(7 2.2729664),(8 2.7849886),(9 2.7918267),(10 3.8546941),(11 4.964045),(12 10.695164),(13 10.686181),(14 17.322136),(15 190.12839),(16 632.78174),(17 631.8309),(18 627.5072),(19 642.30664),(20 655.45496),(21 655.8904),(22 655.4007),(23 700.2364),(24 695.30194),(25 695.0593),(26 689.787),(27 631.7645),(28 607.16705),(29 607.1212),(30 613.8848),(31 594.0676),(32 549.8615),(33 550.3517),(34 432.26358),(35 341.9813),(36 342.1711),(37 341.78232),(38 280.1608),(39 258.08456),(40 264.33844),(41 265.25162),(42 268.22046),(43 279.6488),(44 310.777),(45 314.28076),(46 377.8967),(47 398.5328),(48 398.85974),
(1 0.00091552036),(2 0.18703103),(3 2.3592663),(4 4.7029104),(5 4.8256187),(6 5.8129983),(7 6.6010528),(8 7.8256874),(9 7.8882794),(10 11.253338),(11 17.165493),(12 25.824867),(13 25.857033),(14 34.536587),(15 66.85404),(16 149.4084),(17 149.47731),(18 159.13162),(19 171.93205),(20 177.78386),(21 177.71977),(22 175.8804),(23 191.05656),(24 192.93715),(25 192.78316),(26 200.85092),(27 217.30045),(28 216.10135),(29 215.6937),(30 215.64438),(31 221.69403),(32 217.10535),(33 217.44621),(34 190.11728),(35 191.3543),(36 188.11848),(37 187.8559),(38 190.19197),(39 187.08525),(40 182.28513),(41 182.50645),(42 178.89053),(43 168.88509),(44 165.33601),(45 165.9896),(46 167.53749),(47 152.37846),(48 152.38095),
(1 0.00082703645),(2 0.34978572),(3 3.2551227),(4 5.7479873),(5 5.715706),(6 7.280151),(7 9.497833),(8 13.459275),(9 13.42809),(10 16.598112),(11 20.140835),(12 27.800879),(13 27.79979),(14 37.554344),(15 99.92797),(16 186.41943),(17 186.45583),(18 221.41968),(19 249.44275),(20 272.96317),(21 273.10422),(22 279.62006),(23 290.64078),(24 290.31195),(25 290.18152),(26 292.48163),(27 285.8164),(28 294.7176),(29 294.01956),(30 301.30402),(31 295.2534),(32 299.29443),(33 300.52625),(34 272.5121),(35 256.3562),(36 259.6369),(37 259.27002),(38 269.00674),(39 284.91354),(40 277.777),(41 278.22794),(42 279.91678),(43 281.30853),(44 283.84686),(45 284.84335),(46 287.79727),(47 280.89896),(48 280.8406),
(1 0.0016461408),(2 0.47926217),(3 5.8838935),(4 8.220755),(5 8.232239),(6 11.491546),(7 16.435944),(8 20.032934),(9 19.955677),(10 22.295345),(11 34.956894),(12 42.380554),(13 42.318233),(14 52.740993),(15 107.527054),(16 210.72911),(17 210.69305),(18 242.44934),(19 298.67175),(20 332.23788),(21 332.54376),(22 336.35223),(23 397.03653),(24 394.89392),(25 394.89752),(26 379.57773),(27 371.30627),(28 374.63522),(29 374.70023),(30 375.0434),(31 381.5212),(32 365.85092),(33 367.4932),(34 349.4146),(35 345.18842),(36 352.8869),(37 352.56683),(38 377.47638),(39 390.75342),(40 382.07056),(41 383.18216),(42 378.25015),(43 390.28406),(44 409.128),(45 409.80664),(46 422.41354),(47 399.59518),(48 399.57285),
(1 0.003145067),(2 0.5859876),(3 8.535093),(4 14.853433),(5 14.856968),(6 20.369232),(7 23.546404),(8 27.10903),(9 27.14927),(10 31.535425),(11 47.510124),(12 54.420326),(13 54.245754),(14 66.19978),(15 91.19628),(16 154.54735),(17 154.46254),(18 172.46262),(19 193.90756),(20 220.77606),(21 220.61897),(22 236.67834),(23 287.58987),(24 289.68732),(25 289.71164),(26 269.29816),(27 263.88647),(28 267.32684),(29 268.90152),(30 271.30228),(31 272.94952),(32 261.8657),(33 261.51785),(34 241.71005),(35 245.27054),(36 240.25665),(37 240.09651),(38 257.1295),(39 253.21788),(40 248.37498),(41 248.75687),(42 244.32365),(43 242.59364),(44 252.58583),(45 253.62929),(46 247.64507),(47 246.21654),(48 246.10562),
(1 0.0013839877),(2 0.91022396),(3 8.928423),(4 12.561832),(5 12.509432),(6 14.315365),(7 19.21087),(8 24.690859),(9 24.705389),(10 30.208431),(11 43.800156),(12 50.270878),(13 50.198193),(14 52.761395),(15 70.5214),(16 128.30873),(17 128.09805),(18 127.9877),(19 125.450554),(20 130.6417),(21 130.46664),(22 149.79391),(23 163.98969),(24 172.96266),(25 173.04114),(26 174.98611),(27 156.37952),(28 156.38083),(29 156.48418),(30 153.58185),(31 143.226),(32 139.521),(33 139.4308),(34 128.73996),(35 108.16214),(36 111.48415),(37 111.52368),(38 110.799),(39 107.98099),(40 110.003075),(41 110.07465),(42 112.671906),(43 120.3191),(44 133.1274),(45 133.80995),(46 142.91995),(47 154.17957),(48 154.39056),
(1 0.001738526),(2 0.69600546),(3 6.68194),(4 8.60609),(5 8.595741),(6 9.321677),(7 17.663284),(8 21.728678),(9 21.726042),(10 28.108738),(11 46.744762),(12 49.2281),(13 49.289787),(14 51.759277),(15 62.416214),(16 86.994125),(17 87.04103),(18 85.37256),(19 104.33033),(20 113.362854),(21 113.46845),(22 124.7174),(23 136.6687),(24 133.63896),(25 133.59714),(26 121.39969),(27 123.38304),(28 129.02194),(29 129.00685),(30 130.52185),(31 135.4187),(32 134.10738),(33 133.88641),(34 129.91545),(35 153.56546),(36 157.06232),(37 157.33908),(38 163.30435),(39 171.19026),(40 166.36784),(41 166.60342),(42 171.0666),(43 172.73851),(44 168.57352),(45 168.28761),(46 166.03976),(47 169.7804),(48 169.89325),
(1 0.0025767826),(2 1.2223047),(3 7.980967),(4 11.667907),(5 11.602235),(6 16.846233),(7 31.905767),(8 33.237537),(9 33.219482),(10 36.05126),(11 54.553303),(12 59.3575),(13 59.527546),(14 55.325745),(15 59.27143),(16 64.67362),(17 64.76954),(18 68.84192),(19 101.50162),(20 105.39777),(21 105.228355),(22 106.49886),(23 104.5403),(24 107.42021),(25 107.320015),(26 103.94419),(27 112.21167),(28 123.188576),(29 122.80163),(30 119.10644),(31 112.52801),(32 107.739044),(33 107.63686),(34 106.35261),(35 107.15383),(36 110.895676),(37 111.13198),(38 103.23651),(39 96.6623),(40 87.9164),(41 87.52372),(42 83.600845),(43 99.27887),(44 99.350204),(45 99.19039),(46 101.09049),(47 92.280304),(48 92.351845),
(1 0.0020968579),(2 1.3483769),(3 7.912136),(4 9.541095),(5 9.5831785),(6 13.384054),(7 26.261827),(8 30.720829),(9 30.632288),(10 36.85365),(11 51.277233),(12 52.509926),(13 52.446545),(14 50.436165),(15 53.45417),(16 68.56034),(17 68.47177),(18 60.540314),(19 78.919846),(20 83.04417),(21 83.07951),(22 91.44556),(23 100.41495),(24 107.540855),(25 107.846245),(26 106.13344),(27 111.837524),(28 118.267654),(29 118.23405),(30 115.55735),(31 120.13478),(32 124.255714),(33 124.13845),(34 127.95505),(35 133.90367),(36 147.02267),(37 146.88864),(38 142.75851),(39 128.68608),(40 128.60594),(41 128.7234),(42 124.762054),(43 138.8854),(44 131.25609),(45 131.32689),(46 125.30876),(47 110.2898),(48 110.36791),
(1 0.0021950481),(2 1.6125288),(3 11.208525),(4 12.416051),(5 12.484447),(6 14.049196),(7 36.406307),(8 44.452797),(9 44.434372),(10 51.48207),(11 70.805115),(12 67.23674),(13 67.179146),(14 60.611942),(15 66.00766),(16 67.58535),(17 67.63316),(18 71.09807),(19 86.52709),(20 93.36333),(21 93.37022),(22 105.57427),(23 113.50994),(24 112.08515),(25 111.9157),(26 119.12492),(27 139.88884),(28 141.99641),(29 141.21678),(30 146.47781),(31 141.01698),(32 140.61595),(33 140.93156),(34 142.18259),(35 148.08487),(36 151.48093),(37 151.5677),(38 156.34755),(39 146.40862),(40 150.68352),(41 150.68524),(42 150.84032),(43 136.42865),(44 122.842354),(45 123.323074),(46 112.781494),(47 112.500206),(48 112.49291),
(1 0.0020683631),(2 1.8594452),(3 12.099745),(4 15.284548),(5 15.279471),(6 18.076157),(7 35.781086),(8 37.920086),(9 37.857285),(10 42.924923),(11 55.93741),(12 63.8678),(13 63.919586),(14 64.7431),(15 69.971375),(16 68.702194),(17 68.75572),(18 71.532524),(19 92.22164),(20 89.16444),(21 89.33168),(22 95.94918),(23 92.04362),(24 84.2657),(25 84.27607),(26 100.142105),(27 110.3501),(28 107.79596),(29 108.211754),(30 118.34731),(31 121.5108),(32 125.27076),(33 125.636215),(34 129.94005),(35 145.91533),(36 162.87994),(37 162.72609),(38 177.39188),(39 185.58748),(40 186.70241),(41 186.85884),(42 184.5666),(43 167.52396),(44 164.48262),(45 165.00827),(46 161.34227),(47 138.7501),(48 138.90349),
