1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 0.00030379085),(2 0.37022626),(3 2.4311965),(4 3.8183568),(5 3.8222094),(6 4.5306735),(7 5.2152386),(8 5.818817),(9 5.8145523),(10 6.5565224),(11 7.079772),(12 8.419805),(13 8.413849),(14 10.437832),(15 14.4976635),(16 24.883524),(17 24.864655),(18 26.073687),(19 28.232246),(20 31.385351),(21 31.393246),(22 32.698223),(23 36.33481),(24 38.56624),(25 38.58365),(26 39.85433),(27 38.37542),(28 38.59839),(29 38.606766),(30 39.324085),(31 38.999382),(32 39.058247),(33 39.103855),(34 37.054012),(35 35.981514),(36 36.64896),(37 36.665333),(38 36.345375),(39 37.295727),(40 37.5234),(41 37.515106),(42 37.217297),(43 36.82165),(44 36.62532),(45 36.665714),(46 36.922127),(47 37.308037),(48 37.307514),
(1 0.0005141786),(2 0.61054844),(3 3.5202367),(4 4.8596454),(5 4.862146),(6 5.7794366),(7 7.681237),(8 8.656643),(9 8.653),(10 9.999682),(11 11.4705),(12 12.749924),(13 12.76867),(14 14.452961),(15 16.733198),(16 24.372276),(17 24.36995),(18 24.810192),(19 27.653528),(20 29.395752),(21 29.399729),(22 30.809011),(23 32.268112),(24 33.494133),(25 33.47829),(26 33.372704),(27 33.241913),(28 33.48832),(29 33.525696),(30 33.78404),(31 34.326424),(32 33.8037),(33 33.811935),(34 32.738422),(35 33.060226),(36 33.36551),(37 33.34395),(38 32.820095),(39 32.857258),(40 33.40413),(41 33.42136),(42 32.88678),(43 31.568897),(44 30.447498),(45 30.441042),(46 29.861656),(47 30.861732),(48 30.853521),
(1 0.00051831367),(2 0.71335065),(3 3.891504),(4 5.082092),(5 5.0818515),(6 6.3783712),(7 9.528016),(8 10.055764),(9 10.056483),(10 10.936727),(11 12.649471),(12 14.011438),(13 14.026081),(14 15.173619),(15 17.808266),(16 23.306126),(17 23.316383),(18 23.479593),(19 24.331903),(20 25.383598),(21 25.38409),(22 26.435541),(23 27.99759),(24 29.5416),(25 29.55007),(26 30.178717),(27 30.925955),(28 30.96928),(29 30.96838),(30 32.06028),(31 33.912914),(32 33.80209),(33 33.802658),(34 33.51176),(35 33.72471),(36 35.3062),(37 35.282433),(38 35.806858),(39 36.851448),(40 37.26321),(41 37.287277),(42 36.54285),(43 36.34624),(44 35.427013),(45 35.445896),(46 34.364708),(47 34.640266),(48 34.63529),
(1 0.0007196108),(2 1.0718348),(3 5.1095753),(4 6.848939),(5 6.8488836),(6 8.20549),(7 11.836211),(8 13.024128),(9 13.024126),(10 14.575143),(11 18.198347),(12 19.769506),(13 19.772562),(14 21.750713),(15 24.599117),(16 27.40033),(17 27.400925),(18 28.51013),(19 30.602396),(20 31.412611),(21 31.39908),(22 32.91356),(23 33.04296),(24 32.673645),(25 32.661457),(26 32.908947),(27 34.758007),(28 35.369217),(29 35.449295),(30 36.491432),(31 37.574623),(32 37.397957),(33 37.39008),(34 37.31118),(35 38.429783),(36 39.015064),(37 38.994778),(38 38.79218),(39 38.99687),(40 39.392334),(41 39.420074),(42 39.466454),(43 40.867188),(44 40.889843),(45 40.922813),(46 40.20987),(47 40.085537),(48 40.08867),
(1 0.0007973266),(2 1.1055217),(3 5.2098484),(4 7.3988295),(5 7.4022756),(6 8.746197),(7 11.552197),(8 12.776906),(9 12.780431),(10 14.775703),(11 17.7526),(12 19.3017),(13 19.29332),(14 21.48927),(15 24.474215),(16 26.248484),(17 26.249813),(18 26.869219),(19 29.51041),(20 30.817322),(21 30.813126),(22 31.602535),(23 32.37209),(24 33.520496),(25 33.51978),(26 33.204227),(27 34.018112),(28 35.0999),(29 35.148426),(30 35.353573),(31 36.230057),(32 36.104465),(33 36.113785),(34 36.479156),(35 38.61614),(36 38.920933),(37 38.90625),(38 38.412365),(39 38.42404),(40 38.900173),(41 38.91725),(42 39.62354),(43 41.608356),(44 40.327152),(45 40.346577),(46 39.77436),(47 39.44616),(48 39.446342),
(1 0.0006639711),(2 0.84693956),(3 4.1297097),(4 5.471186),(5 5.4700446),(6 6.621639),(7 8.695998),(8 10.160791),(9 10.174271),(10 12.127533),(11 14.366464),(12 14.833046),(13 14.8417),(14 15.969193),(15 18.407549),(16 19.87248),(17 19.874138),(18 20.66196),(19 21.701904),(20 23.026222),(21 23.013624),(22 23.292421),(23 24.461561),(24 26.39437),(25 26.419456),(26 26.640236),(27 27.199123),(28 26.941462),(29 26.998781),(30 26.536459),(31 27.935345),(32 28.12151),(33 28.12131),(34 28.382666),(35 29.610666),(36 30.292074),(37 30.326777),(38 31.10759),(39 31.02224),(40 31.20665),(41 31.214096),(42 31.073109),(43 30.832438),(44 30.785849),(45 30.75139),(46 30.721138),(47 29.943079),(48 29.935892),
(1 0.0007344793),(2 1.037374),(3 4.9024715),(4 6.368302),(5 6.3620863),(6 7.720724),(7 10.118505),(8 11.600301),(9 11.612498),(10 12.9527),(11 16.107283),(12 17.237215),(13 17.242846),(14 17.489294),(15 19.559036),(16 20.975557),(17 20.96692),(18 21.119205),(19 21.704815),(20 23.391272),(21 23.38686),(22 23.438505),(23 24.20411),(24 25.048937),(25 25.051968),(26 25.193676),(27 24.92965),(28 26.238214),(29 26.254251),(30 26.598557),(31 28.067806),(32 27.781713),(33 27.807638),(34 27.748428),(35 29.107088),(36 30.167095),(37 30.167318),(38 30.942179),(39 31.71836),(40 32.02443),(41 32.026985),(42 31.699224),(43 30.702875),(44 30.16471),(45 30.163578),(46 30.378477),(47 30.73185),(48 30.731348),
(1 0.0007757292),(2 1.1272544),(3 4.73145),(4 6.1338406),(5 6.145847),(6 7.384177),(7 9.95293),(8 11.151331),(9 11.1525135),(10 12.05619),(11 13.86085),(12 15.364596),(13 15.373479),(14 16.812073),(15 18.298086),(16 19.298592),(17 19.298002),(18 19.957384),(19 20.337725),(20 21.102514),(21 21.10216),(22 21.636444),(23 22.665903),(24 23.068209),(25 23.065454),(26 23.79504),(27 24.56287),(28 24.897255),(29 24.895247),(30 25.069283),(31 26.269407),(32 26.603384),(33 26.601753),(34 26.702143),(35 28.245396),(36 29.227152),(37 29.24081),(38 29.255125),(39 29.156555),(40 29.431976),(41 29.435802),(42 29.320004),(43 29.34209),(44 28.933275),(45 28.955534),(46 28.679014),(47 29.023136),(48 29.024105),
(1 0.0007700197),(2 1.0291387),(3 4.11017),(4 5.099626),(5 5.1047363),(6 6.392787),(7 8.892613),(8 10.12951),(9 10.134977),(10 11.001909),(11 13.746196),(12 14.368709),(13 14.364882),(14 14.858016),(15 16.385323),(16 17.332102),(17 17.338995),(18 18.34889),(19 19.636932),(20 20.401947),(21 20.399332),(22 20.867718),(23 21.264524),(24 21.92978),(25 21.939491),(26 22.823496),(27 24.439722),(28 24.548742),(29 24.569136),(30 23.97653),(31 24.068579),(32 24.396053),(33 24.39657),(34 24.705242),(35 25.357862),(36 25.94059),(37 25.951923),(38 26.28905),(39 26.255144),(40 26.536552),(41 26.544258),(42 26.389862),(43 26.200022),(44 25.707825),(45 25.715069),(46 25.808992),(47 25.81998),(48 25.819897),
(1 0.0007176598),(2 1.1053145),(3 3.9545043),(4 5.0474286),(5 5.0515537),(6 5.9894233),(7 8.340756),(8 9.580774),(9 9.59165),(10 10.399714),(11 12.506516),(12 13.208229),(13 13.199807),(14 14.030882),(15 16.445095),(16 17.475224),(17 17.476028),(18 17.952251),(19 18.220543),(20 19.120863),(21 19.117416),(22 19.60223),(23 19.901766),(24 20.343117),(25 20.34651),(26 21.377287),(27 21.967216),(28 22.529558),(29 22.58824),(30 22.387684),(31 22.891764),(32 22.902294),(33 22.928219),(34 22.736273),(35 23.529646),(36 24.33018),(37 24.329552),(38 24.9399),(39 25.396675),(40 25.75078),(41 25.744213),(42 25.237703),(43 25.715727),(44 25.726646),(45 25.71066),(46 25.928596),(47 26.098055),(48 26.09643),
(1 0.00063674455),(2 0.8616667),(3 3.2526877),(4 4.075402),(5 4.077517),(6 5.199866),(7 7.264534),(8 7.913637),(9 7.926548),(10 8.858974),(11 10.613629),(12 11.242741),(13 11.24943),(14 11.375954),(15 12.89266),(16 13.446272),(17 13.449124),(18 13.672349),(19 13.8737955),(20 14.730188),(21 14.734171),(22 15.112993),(23 15.443762),(24 16.283195),(25 16.290722),(26 16.31139),(27 16.935791),(28 17.342882),(29 17.357922),(30 17.307734),(31 17.937174),(32 18.162401),(33 18.174782),(34 18.092733),(35 18.260857),(36 18.480158),(37 18.485313),(38 18.486477),(39 18.769903),(40 19.186974),(41 19.186144),(42 19.433512),(43 19.610195),(44 19.323925),(45 19.315289),(46 18.960257),(47 18.909725),(48 18.91115),
