1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,
(1 0.0009922),(2 0.42915475),(3 6.2619367),(4 10.968193),(5 10.792739),(6 11.965452),(7 12.476919),(8 13.312667),(9 13.16892),(10 9.813564),(11 3.7936442),(12 5.194479),(13 5.112304),(14 10.322402),(15 125.73443),(16 374.87775),(17 375.6908),(18 384.15692),(19 434.62686),(20 436.92664),(21 438.34192),(22 472.4995),(23 470.40897),(24 455.5838),(25 457.20984),(26 481.11566),(27 483.1693),(28 490.5836),(29 490.9731),(30 480.15793),(31 395.7182),(32 375.64005),(33 376.71082),(34 258.97647),(35 160.52658),(36 124.19561),(37 123.86104),(38 101.13952),(39 113.354004),(40 106.46952),(41 106.60728),(42 113.2162),(43 130.9177),(44 134.91797),(45 134.41563),(46 163.0719),(47 173.26166),(48 173.31424),
(1 0.0015141198),(2 1.359369),(3 9.259816),(4 16.042362),(5 16.041061),(6 16.809317),(7 16.953754),(8 16.272556),(9 16.171516),(10 14.228091),(11 7.70524),(12 11.781109),(13 11.815336),(14 18.286943),(15 72.39157),(16 147.07419),(17 146.82846),(18 139.35614),(19 129.32988),(20 127.08684),(21 127.6746),(22 140.09065),(23 146.1193),(24 137.18214),(25 137.15927),(26 144.1964),(27 150.91313),(28 159.38556),(29 158.57082),(30 166.65833),(31 160.28697),(32 159.93338),(33 160.53683),(34 127.6771),(35 86.16994),(36 78.64218),(37 78.84344),(38 77.21216),(39 79.98428),(40 71.905495),(41 71.53641),(42 66.47695),(43 61.840153),(44 64.97297),(45 65.56828),(46 67.69392),(47 62.59793),(48 62.66682),
(1 0.0013780659),(2 2.0980327),(3 11.241007),(4 18.295822),(5 18.336733),(6 23.134747),(7 27.403765),(8 25.842123),(9 25.711794),(10 21.09934),(11 11.812359),(12 18.37018),(13 18.351563),(14 31.588121),(15 55.468636),(16 207.91776),(17 207.51822),(18 202.39706),(19 162.19038),(20 163.75159),(21 164.34605),(22 159.97139),(23 209.58076),(24 236.76355),(25 236.34804),(26 248.98184),(27 222.32039),(28 188.06206),(29 188.09206),(30 187.41638),(31 195.78192),(32 142.90848),(33 142.65715),(34 110.21612),(35 74.61972),(36 87.546486),(37 87.758354),(38 77.78165),(39 66.22869),(40 88.515465),(41 87.99366),(42 86.6205),(43 88.065155),(44 91.774445),(45 92.72219),(46 89.44462),(47 97.09298),(48 97.11464),
(1 0.0016606654),(2 2.3737948),(3 13.913154),(4 22.478943),(5 22.471537),(6 21.75815),(7 23.339306),(8 23.1195),(9 23.045328),(10 23.077803),(11 9.29322),(12 13.609269),(13 13.645432),(14 24.696543),(15 32.117878),(16 147.20497),(17 147.23564),(18 145.94083),(19 124.97958),(20 129.7065),(21 129.73541),(22 130.54497),(23 160.0997),(24 190.55136),(25 190.59602),(26 202.0438),(27 169.82729),(28 152.19142),(29 152.6988),(30 153.68805),(31 161.63895),(32 132.65367),(33 132.96696),(34 111.891655),(35 93.64601),(36 94.16813),(37 94.37201),(38 88.56439),(39 77.6977),(40 87.29896),(41 86.80045),(42 78.27843),(43 56.292652),(44 51.817757),(45 52.889736),(46 60.0947),(47 76.13517),(48 76.15333),
(1 0.0017917715),(2 4.054152),(3 18.73779),(4 24.809517),(5 24.667828),(6 24.577768),(7 27.077127),(8 28.353233),(9 28.349798),(10 28.434303),(11 12.744087),(12 18.189758),(13 18.210558),(14 30.211332),(15 26.894466),(16 83.53894),(17 83.36583),(18 77.02443),(19 78.1983),(20 88.35953),(21 88.18963),(22 96.49157),(23 106.09958),(24 117.60479),(25 117.36211),(26 117.212135),(27 103.541084),(28 106.7773),(29 105.9064),(30 108.6656),(31 101.343414),(32 104.43468),(33 104.22355),(34 99.41444),(35 94.377205),(36 90.59483),(37 90.38111),(38 89.928856),(39 91.894905),(40 100.45251),(41 100.50485),(42 95.03615),(43 81.54375),(44 78.46718),(45 78.59307),(46 82.26155),(47 99.8455),(48 99.88507),
(1 0.0028676002),(2 3.0596323),(3 15.137705),(4 21.367226),(5 21.52288),(6 22.079323),(7 23.763433),(8 24.396778),(9 24.412832),(10 24.785486),(11 13.905261),(12 20.43218),(13 20.490124),(14 33.348843),(15 37.396637),(16 91.965355),(17 91.630035),(18 95.04266),(19 115.11738),(20 111.25972),(21 111.318146),(22 117.84857),(23 137.61642),(24 142.38972),(25 142.52731),(26 151.60768),(27 140.49315),(28 134.09355),(29 133.25565),(30 130.18028),(31 119.96824),(32 125.79629),(33 126.0171),(34 111.53831),(35 89.199196),(36 84.364815),(37 84.23083),(38 74.41578),(39 78.60366),(40 84.44862),(41 84.34548),(42 82.27193),(43 75.24788),(44 82.280136),(45 82.423195),(46 83.92356),(47 80.581154),(48 80.53744),
(1 0.002072762),(2 3.296164),(3 11.921555),(4 17.341206),(5 17.405607),(6 18.407482),(7 22.352375),(8 20.36682),(9 20.284822),(10 22.371065),(11 17.043175),(12 22.958925),(13 23.004833),(14 34.36817),(15 49.83317),(16 88.95605),(17 88.69521),(18 85.28829),(19 100.16287),(20 105.44922),(21 105.636475),(22 116.04953),(23 114.39194),(24 120.96404),(25 121.3841),(26 128.35847),(27 126.188866),(28 123.37407),(29 123.082405),(30 117.75541),(31 112.551605),(32 107.78938),(33 107.77353),(34 102.3697),(35 93.30191),(36 92.734825),(37 92.336914),(38 92.00735),(39 95.808136),(40 91.31535),(41 91.0213),(42 83.66146),(43 73.85196),(44 68.1793),(45 68.38142),(46 66.13896),(47 64.71164),(48 64.70506),
(1 0.003442362),(2 4.7809176),(3 20.902803),(4 25.07811),(5 25.10467),(6 24.901587),(7 29.323645),(8 32.563637),(9 32.648632),(10 37.19086),(11 23.48056),(12 25.229612),(13 25.369383),(14 34.408516),(15 39.883156),(16 77.873436),(17 78.10443),(18 76.35688),(19 67.959015),(20 67.798584),(21 68.17208),(22 70.356865),(23 68.34105),(24 92.16758),(25 92.17288),(26 94.27075),(27 77.21996),(28 73.51568),(29 73.11215),(30 77.969635),(31 93.00735),(32 95.605316),(33 95.640434),(34 96.129395),(35 93.2517),(36 87.72488),(37 87.41876),(38 88.0842),(39 92.913765),(40 101.87632),(41 101.76699),(42 95.57372),(43 82.00424),(44 72.63155),(45 72.78468),(46 57.66958),(47 59.24105),(48 59.230465),
(1 0.0033974852),(2 4.0019746),(3 16.072056),(4 20.35204),(5 20.320972),(6 23.150507),(7 23.71496),(8 23.136705),(9 23.109753),(10 25.214706),(11 20.511654),(12 23.244516),(13 23.191921),(14 31.665516),(15 30.882566),(16 65.95574),(17 66.20553),(18 59.76574),(19 49.226315),(20 51.24437),(21 51.367977),(22 52.92418),(23 55.97657),(24 74.79973),(25 74.632744),(26 78.77968),(27 68.49426),(28 58.63379),(29 58.488834),(30 59.314182),(31 64.931816),(32 60.44573),(33 60.709045),(34 61.167896),(35 66.01201),(36 71.734886),(37 71.58492),(38 66.189026),(39 66.85991),(40 71.69518),(41 71.96164),(42 75.413536),(43 85.7784),(44 79.55774),(45 79.92286),(46 68.48672),(47 71.56275),(48 71.59831),
(1 0.00395081),(2 5.204708),(3 13.904563),(4 14.013494),(5 14.104277),(6 15.103191),(7 17.810036),(8 16.999132),(9 16.946957),(10 17.40101),(11 15.648176),(12 18.468477),(13 18.457422),(14 23.153833),(15 21.942633),(16 46.891117),(17 46.94117),(18 46.318657),(19 39.41399),(20 40.707657),(21 40.759655),(22 45.06588),(23 47.706413),(24 68.10968),(25 68.22503),(26 75.433266),(27 69.558304),(28 69.339005),(29 68.864876),(30 69.341324),(31 79.44489),(32 83.97717),(33 83.97517),(34 86.876),(35 82.095024),(36 89.02998),(37 88.96686),(38 82.29683),(39 80.50762),(40 82.3889),(41 82.36947),(42 76.256325),(43 79.35223),(44 72.919205),(45 72.504906),(46 66.77173),(47 74.46519),(48 74.40863),
(1 0.0032936719),(2 5.088906),(3 16.41185),(4 16.907145),(5 16.92683),(6 17.48223),(7 22.180689),(8 20.530931),(9 20.557789),(10 23.912672),(11 19.977766),(12 21.818726),(13 21.733135),(14 26.700634),(15 25.775629),(16 30.147188),(17 30.051298),(18 37.078335),(19 32.05227),(20 33.639915),(21 33.53047),(22 35.606964),(23 30.169643),(24 35.374737),(25 35.43531),(26 37.39322),(27 37.99919),(28 37.07828),(29 36.742348),(30 37.13153),(31 44.35034),(32 47.601418),(33 47.777466),(34 46.015255),(35 40.063183),(36 38.207054),(37 38.052025),(38 38.216816),(39 39.105778),(40 38.123825),(41 38.125717),(42 36.995426),(43 39.02331),(44 52.4777),(45 52.59604),(46 52.040157),(47 58.21997),(48 58.270767),
