q, (a, b, c)
1.5, (-405231815971.48346, 482394.9047916361, 405224045403.9142)
2.5, (-234437866479.77557, 404340.56099066965, 234433592886.4684)
3.5, (-136004893152.20354, 192571.98694285803, 135999171793.18237)
4.5, (-99748766.18222737, 115.45408932127921, 96083184.58698067)
5.5, (-69548153.14764853, 59.66221450833373, 65849869.8163761)
6.5, (-33890617.01302891, 36.07993116807275, 30140220.320656586)
7.5, (-15535198.924444752, 35.12954070625947, 14499683.371982578)
8.5, (-224600620369.18488, 794518.546946655, 224599778080.77417)
9.5, (-15547334.623496527, 38.0612659042108, 16192847.877227934)
10.5, (-18962834.876125377, 33.69272876093812, 18331113.477269344)
11.5, (-21733942.846411552, 17.792730358172154, 18182160.65876228)
12.5, (-14521350.88521941, 12.329766298007032, 10904050.250092698)
13.5, (-13371813.851603718, 14.514223948974264, 10934157.817311045)
14.5, (-13522692.220819136, 11.380969036475367, 10256950.364521658)
15.5, (-10640354.826578481, 17.27159602084596, 9142359.188374782)
16.5, (-11266168.971528891, 30.26826486604044, 10956053.657289777)
17.5, (-10477933.872750232, 13.61479103233026, 8513155.53400564)
18.5, (-11833006.165721875, 9.192030746536046, 8731077.777402092)
19.5, (-9935601.994083354, 9.722101498576928, 7764201.827288369)
20.5, (-8773409.820056533, 14.120588170133459, 7669431.873683397)
21.5, (-7635494.008071206, 25.24521609041788, 7764701.307268328)
22.5, (-7212621.776838996, 26.379167089941173, 7720284.4335248)
23.5, (-12331650.479560072, 127.98015905571226, 13841000.054210773)
24.5, (-5187936.531821891, 20.04328056659087, 5450943.85015412)
25.5, (-5393425.593132636, 12.340140639681294, 4766075.526264033)
26.5, (-4884197.450167628, 10.843671625734263, 4214924.333793511)
27.5, (-4418491.8202877715, 16.548430695549015, 4447872.836978714)
28.5, (-3921602.5089757494, 20.877174472390333, 4036337.682965811)
29.5, (-3523538.6225404926, 12.893759060911774, 3362543.896144255)
30.5, (-3852932.350849313, 31.878529934490878, 4114298.2960064295)
31.5, (-2979469.228553597, 21.05676632259453, 2967667.901266687)
32.5, (-2739285.141748686, 12.220478688156104, 2428441.12655108)
33.5, (-3205303.32919975, 16.49869945720393, 2888040.856930648)
34.5, (-2746119.0743601876, 11.558680769836947, 2370146.041561259)
35.5, (-2406249.6294386354, 12.90477567757118, 2093923.4734824842)
36.5, (-2012661.00676375, 16.226063367032033, 1951876.5606083258)
37.5, (-1965349.5699575974, 14.114631367107753, 1857753.869417801)
38.5, (-2137080.2887896206, 18.144865297016825, 2040855.8218401202)
39.5, (-1973040.9864595898, 15.1173525606651, 1845268.026588301)
40.5, (-1423037.083995072, 25.644829060604096, 1642811.6295082609)
41.5, (-1309387.074145406, 17.758577432231988, 1412773.0385808358)
42.5, (-1210438.2308309898, 15.737893587939672, 1307395.3862961787)
43.5, (-1251805.7332162845, 13.423610003651884, 1265734.7494567945)
44.5, (-1273810.583399857, 21.997357496255663, 1332342.2289263401)
45.5, (-1078815.6812957358, 13.984410549081552, 1082337.4072061796)
46.5, (-1061204.236940073, 9.11965494564143, 919910.8226589994)
47.5, (-1075396.836185737, 10.68001188102261, 988353.6417751042)
48.5, (-1039379.2746137, 11.826901037213222, 948355.6586372812)
49.5, (-834716.5948567197, 13.146885118875876, 816755.8041562337)
50.5, (-741645.2622874877, 13.199250364795152, 775806.4428147011)
51.5, (-805395.9041403885, 13.257788015598832, 812318.5128478082)
52.5, (-787778.2242610027, 15.638127746782672, 795979.198213479)
53.5, (-724021.5351643164, 14.511811125004316, 736691.864917136)
54.5, (-697663.146594123, 11.454091898164245, 665614.511039511)
55.5, (-705693.362880826, 12.398242719731432, 671153.9640422894)
56.5, (-620406.4348239934, 21.66416851160233, 685465.8708578574)
57.5, (-527388.3172409695, 16.00430059559558, 605067.2392788825)
58.5, (-486132.4748580493, 14.432163764552055, 533122.3922784282)
59.5, (-539988.3856511691, 14.754068276642375, 559097.8210648873)
60.5, (-521309.9898912318, 15.058969440531124, 559050.8416958355)
61.5, (-496246.49026102124, 11.482154417261048, 507416.13479687844)
62.5, (-466210.8797283364, 13.677795194927738, 503516.96855824126)
63.5, (-517066.4569566957, 9.027894877204774, 480762.6708492532)
64.5, (-408906.3784498237, 12.107903807703995, 438869.28097565105)
65.5, (-441767.2415119881, 12.471562830207388, 458350.8610763332)
66.5, (-377798.7059018805, 9.490569470397265, 374616.91240749636)
67.5, (-369800.5116717896, 15.181834302151792, 411634.97739035124)
68.5, (-388482.9856673043, 10.380356587825641, 389709.0089456931)
69.5, (-382057.93378132745, 10.008302439836825, 378391.6914212673)
70.5, (-352368.0716834795, 12.414150102532906, 362589.77291701105)
71.5, (-340419.41667952144, 8.547472823752573, 338142.84424907534)
72.5, (-317193.51460945484, 12.5147297668131, 334495.6282096225)
73.5, (-315917.5715288005, 16.36574854538156, 342282.4951062967)
74.5, (-298147.63603551715, 19.944038573779945, 338660.83118258626)
75.5, (-279408.2961003318, 15.015356398963439, 304566.2693570443)
76.5, (-251896.7308520947, 14.389538038478843, 296082.7164256074)
77.5, (-252136.35527155802, 14.247900557034708, 282847.0894411773)
78.5, (-250610.09075597132, 12.046347023318056, 266313.4106668713)
79.5, (-230080.98855685117, 13.09329572605054, 250325.2050377441)
80.5, (-237156.891247903, 15.786879050064634, 260370.25724879777)
81.5, (-219760.17700342037, 12.158739342271183, 238332.32303304735)
82.5, (-206412.31373196747, 18.803107847695912, 252122.2647461573)
83.5, (-199001.27834964797, 11.846727668447565, 216426.38684643162)
84.5, (-192794.19512425925, 11.862162821174008, 213389.96555936633)
85.5, (-196753.35578119522, 10.493140619295627, 210232.58589289404)
86.5, (-206202.97496206162, 10.691017023359072, 216815.8651847291)
87.5, (-207372.11379005603, 42.430562938200595, 276289.4207832043)
88.5, (-173090.05657730502, 14.108625641898698, 199636.01445517014)
89.5, (-172403.95152555587, 13.81580261502266, 191991.49120124924)
90.5, (-153590.29299742493, 12.697584816687426, 172010.45027990712)
91.5, (-155667.38994352188, 11.10128810612956, 169666.71182384092)
92.5, (-160125.9653533311, 12.675230812580633, 176966.06814145515)
93.5, (-175731.11470138156, 11.896329767235256, 184331.73419888158)
94.5, (-145535.32089603698, 13.14910054827653, 167763.64129129058)
95.5, (-146764.32607828948, 10.185232313880697, 155250.97179447627)
96.5, (-137058.0851368137, 14.840920878303377, 159085.08799853025)
97.5, (-142777.3091985082, 15.550034090552028, 164572.58949163152)
98.5, (-131703.02584120183, 9.219589493751037, 138073.73169819175)
99.5, (-125067.58221751856, 11.575844416308247, 137518.02326201525)
100.5, (-128934.63877301912, 12.067894349676518, 139507.5793424577)
101.5, (-128588.55952728815, 14.293181617745446, 142420.1192875689)
102.5, (-122766.16737382172, 14.192343360465484, 137551.2620118272)
103.5, (-125428.93531216873, 15.01567900683319, 140099.05179331306)
104.5, (-114993.53631296725, 14.570678650513306, 134055.65065793184)
105.5, (-111029.87511425893, 13.195497039711634, 126574.92242090573)
106.5, (-103210.98313019531, 10.444538753463107, 112931.81148520061)
107.5, (-100066.41699186966, 13.367624725122116, 115353.0807640184)
108.5, (-106134.7174922773, 14.314858682818166, 121806.26908441803)
109.5, (-100185.07889408583, 10.547673656913476, 110540.42674495194)
110.5, (-101209.22886546748, 10.381487351210634, 108366.64673480371)
111.5, (-94034.7161905568, 10.507668043719317, 105360.49297876946)
112.5, (-97415.1763425692, 9.762309569101513, 103438.55945168482)
113.5, (-89063.20954681102, 14.403342251112742, 105860.34110229241)
114.5, (-82785.33491312628, 15.420962496917909, 100743.38871450303)
115.5, (-76247.76915173639, 14.876148313736252, 94889.54383433866)
116.5, (-79605.18179609941, 9.71681812026858, 88171.35874826186)
117.5, (-81855.98894612292, 11.041336046771116, 89609.09127448004)
118.5, (-78607.17029109337, 11.78772731579069, 89330.79306342655)
119.5, (-77067.25512984616, 11.529670369819884, 87069.28540683896)
120.5, (-75915.27134377466, 10.562348776287289, 83603.13920886209)
121.5, (-70365.83334535401, 13.087706173483697, 82990.83556400688)
122.5, (-66613.77546548315, 12.047390618490349, 77055.66877955385)
123.5, (-65560.45739392105, 17.043822425447644, 82328.14972617953)
124.5, (-67653.00609039741, 16.657150492018115, 82177.47977259998)
125.5, (-65000.4534061893, 14.345584221559387, 77107.53022894374)
126.5, (-62945.39803692567, 11.80601706074185, 71024.05100959743)
127.5, (-64322.85288816393, 8.622858090297559, 68289.12678059681)
128.5, (-56689.26961464583, 12.528274860892344, 67846.63654887675)
129.5, (-59578.06518322354, 12.578939883368765, 67970.16847222947)
130.5, (-53856.97026192059, 10.560626990260342, 62718.928873852456)
131.5, (-56332.869193860024, 11.942683003207119, 66055.3987310834)
132.5, (-48253.486263453604, 11.48078376576045, 58744.50623985071)
133.5, (-49282.565944228845, 13.674810624961115, 60680.47055998359)
134.5, (-50939.90911694852, 14.111061454684826, 62218.11157537233)
135.5, (-45269.573181689404, 13.737684847700484, 56338.52007622197)
136.5, (-47849.069677261985, 12.768163821151225, 56067.19478932823)
137.5, (-46905.64183541535, 10.724582797358828, 53507.68417998542)
138.5, (-44621.54100907389, 14.941864184167903, 55472.464272811885)
139.5, (-39354.13521375951, 14.223245293547787, 50885.27470297413)
140.5, (-39598.974848360966, 13.638332391434037, 49174.44379299103)
141.5, (-40333.11788374171, 11.46643935074811, 49607.798770664864)
142.5, (-39995.273361974476, 8.516847236297224, 45307.52054566308)
143.5, (-42365.13763510745, 13.549628255021283, 51268.62082478381)
144.5, (-36040.36221445838, 11.74162473620895, 45668.12088542191)
