1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,
(1 23.928759),(2 37.711697),(3 37.78828),(4 51.250034),(5 73.91055),(6 87.99017),(7 88.155846),(8 97.70761),(9 72.80204),(10 60.449963),(11 60.46913),(12 49.89817),(13 62.530975),(14 83.96957),(15 83.99561),(16 88.5562),(17 101.04563),(18 98.658035),(19 98.63829),(20 92.17853),(21 57.340294),(22 57.26478),(23 57.250866),(24 54.435966),(25 72.367455),(26 76.044876),(27 76.03991),(28 81.401924),(29 91.73141),(30 98.94491),(31 99.053696),(32 94.10823),(33 69.08801),(34 92.54512),(35 92.65875),(36 81.99255),(37 110.22366),(38 121.73887),(39 121.83736),(40 134.73936),(41 118.52691),(42 118.72781),(43 118.77412),(44 122.62092),(45 127.11053),(46 127.07251),
(1 45.779205),(2 69.27267),(3 69.29324),(4 99.303856),(5 113.13027),(6 114.866196),(7 114.88011),(8 106.00726),(9 74.59432),(10 74.46772),(11 74.43091),(12 64.45315),(13 96.6725),(14 108.15845),(15 108.21398),(16 103.5441),(17 128.34547),(18 134.40585),(19 134.50818),(20 120.96952),(21 67.02667),(22 75.80759),(23 75.82758),(24 75.14053),(25 109.95535),(26 120.3796),(27 120.362915),(28 106.97126),(29 117.069405),(30 137.6392),(31 137.67595),(32 121.101204),(33 88.66058),(34 109.10204),(35 109.08763),(36 107.287994),(37 144.60114),(38 140.40857),(39 140.45224),(40 148.59248),(41 134.38109),(42 140.76231),(43 140.85165),(44 139.9154),(45 149.81688),(46 149.848),
(1 48.142128),(2 79.48631),(3 79.511986),(4 116.65025),(5 149.0048),(6 155.73029),(7 155.84952),(8 146.26793),(9 102.51042),(10 95.70549),(11 95.70402),(12 86.31349),(13 108.643974),(14 135.87776),(15 135.9861),(16 148.8925),(17 178.4351),(18 163.97917),(19 164.03117),(20 130.06723),(21 75.806694),(22 79.262474),(23 79.25135),(24 85.12188),(25 130.05554),(26 160.99338),(27 160.968),(28 138.49739),(29 144.5895),(30 151.83914),(31 151.83815),(32 129.113),(33 118.38901),(34 134.58038),(35 134.68878),(36 124.74067),(37 172.97507),(38 190.65787),(39 190.70908),(40 208.2914),(41 161.27469),(42 151.4436),(43 151.38963),(44 143.29698),(45 148.70279),(46 148.77635),
(1 70.37455),(2 112.21632),(3 112.24847),(4 143.45474),(5 168.5054),(6 169.7206),(7 169.85573),(8 156.55453),(9 104.42258),(10 99.67756),(11 99.68119),(12 114.39298),(13 146.44876),(14 172.00916),(15 172.09375),(16 175.30121),(17 180.72289),(18 165.84825),(19 165.88449),(20 139.57677),(21 112.34452),(22 113.40204),(23 113.42614),(24 112.11835),(25 151.56041),(26 171.25584),(27 171.25563),(28 160.49036),(29 156.10432),(30 158.44125),(31 158.48735),(32 144.01486),(33 142.42113),(34 156.07196),(35 156.06505),(36 156.62096),(37 172.32278),(38 181.95062),(39 181.97469),(40 199.14166),(41 183.34105),(42 179.10802),(43 179.12912),(44 163.521),(45 165.07967),(46 165.1069),
(1 73.07212),(2 126.41455),(3 126.43738),(4 173.73285),(5 207.61649),(6 194.52127),(7 194.5517),(8 161.82034),(9 122.54941),(10 112.520164),(11 112.53038),(12 111.91503),(13 152.2064),(14 184.5955),(15 184.6186),(16 175.75732),(17 181.58978),(18 162.33704),(19 162.385),(20 143.10753),(21 125.30006),(22 118.42922),(23 118.43538),(24 115.35752),(25 147.88623),(26 179.93633),(27 179.968),(28 168.7604),(29 157.08904),(30 155.66508),(31 155.70895),(32 142.42468),(33 141.77122),(34 152.24039),(35 152.25822),(36 149.56258),(37 161.25475),(38 176.06076),(39 176.04535),(40 194.52823),(41 182.35426),(42 172.264),(43 172.26001),(44 162.89584),(45 149.12546),(46 149.20216),
(1 51.829136),(2 79.58238),(3 79.60336),(4 101.05078),(5 128.59279),(6 126.90749),(7 126.94169),(8 105.266335),(9 87.81602),(10 82.64071),(11 82.64222),(12 85.02495),(13 97.097565),(14 101.265015),(15 101.28857),(16 100.239006),(17 107.417145),(18 106.139244),(19 106.04209),(20 100.361885),(21 92.04032),(22 93.664375),(23 93.73801),(24 93.024826),(25 106.8079),(26 135.98996),(27 135.99738),(28 126.219345),(29 125.13818),(30 130.71573),(31 130.64848),(32 128.36049),(33 107.92577),(34 116.642235),(35 116.62534),(36 113.33688),(37 112.122696),(38 131.59157),(39 131.57007),(40 149.22903),(41 132.04927),(42 131.98935),(43 132.01883),(44 121.21474),(45 116.05711),(46 116.03607),
(1 60.85998),(2 84.46424),(3 84.49374),(4 105.98032),(5 118.18799),(6 125.69575),(7 125.814865),(8 119.26634),(9 91.9735),(10 87.395584),(11 87.37184),(12 97.51735),(13 114.908104),(14 124.407776),(15 124.44026),(16 110.49607),(17 119.08697),(18 114.7245),(19 114.78469),(20 109.92481),(21 108.7786),(22 113.85793),(23 113.94086),(24 109.81268),(25 112.512474),(26 119.10276),(27 119.16769),(28 110.47092),(29 120.47553),(30 124.46012),(31 124.46859),(32 128.39227),(33 125.85963),(34 123.82873),(35 123.81595),(36 114.59048),(37 117.49526),(38 116.27716),(39 116.266624),(40 129.66252),(41 118.07419),(42 122.678215),(43 122.650826),(44 119.26824),(45 117.68184),(46 117.735275),
(1 62.107605),(2 88.987404),(3 89.01645),(4 106.71518),(5 113.94127),(6 110.99824),(7 111.11008),(8 104.19402),(9 88.7659),(10 82.18432),(11 82.204025),(12 87.88401),(13 92.26983),(14 99.53192),(15 99.566086),(16 100.307236),(17 111.88197),(18 109.20938),(19 109.22169),(20 110.38878),(21 98.049416),(22 96.00173),(23 96.106606),(24 110.204414),(25 117.7206),(26 115.73478),(27 115.761444),(28 103.272545),(29 104.31854),(30 105.043076),(31 105.02106),(32 109.466736),(33 106.04424),(34 112.6807),(35 112.72166),(36 96.818184),(37 105.48827),(38 105.61506),(39 105.58868),(40 107.69321),(41 98.44741),(42 107.67761),(43 107.655045),(44 115.82511),(45 123.40992),(46 123.39741),
(1 60.352024),(2 74.63294),(3 74.64443),(4 90.897),(5 99.73554),(6 98.69902),(7 98.82608),(8 92.92617),(9 82.89577),(10 71.61233),(11 71.58097),(12 78.586395),(13 95.0807),(14 100.224335),(15 100.27109),(16 96.18084),(17 103.37725),(18 100.075),(19 100.08228),(20 104.85008),(21 98.20721),(22 104.653275),(23 104.6736),(24 105.20724),(25 108.655014),(26 106.33131),(27 106.38727),(28 104.67348),(29 103.38354),(30 106.401146),(31 106.379944),(32 103.19492),(33 95.907875),(34 103.20329),(35 103.22481),(36 94.75804),(37 100.45007),(38 106.73946),(39 106.734886),(40 107.58794),(41 97.24295),(42 97.93813),(43 97.902855),(44 95.965576),(45 102.67356),(46 102.72498),
(1 55.66458),(2 68.4009),(3 68.40551),(4 84.01739),(5 89.17794),(6 85.95402),(7 86.053314),(8 82.78113),(9 72.014755),(10 75.08939),(11 75.116394),(12 78.82972),(13 86.60658),(14 86.12121),(15 86.207375),(16 97.50852),(17 101.2012),(18 95.52671),(19 95.52623),(20 97.16617),(21 82.222115),(22 90.399315),(23 90.37289),(24 100.57354),(25 105.10396),(26 94.887726),(27 94.86516),(28 95.446365),(29 95.93146),(30 93.08723),(31 93.046005),(32 89.84256),(33 81.54348),(34 90.60725),(35 90.65786),(36 91.99536),(37 90.08494),(38 94.66043),(39 94.6521),(40 95.81596),(41 100.9613),(42 100.777794),(43 100.744026),(44 96.987816),(45 102.63692),(46 102.665054),
(1 41.900944),(2 53.098877),(3 53.10325),(4 64.33504),(5 71.33179),(6 69.94556),(7 69.922585),(8 62.515316),(9 64.87175),(10 62.10662),(11 62.109898),(12 64.764656),(13 71.27334),(14 73.706764),(15 73.740326),(16 70.38475),(17 80.712135),(18 76.01854),(19 76.04327),(20 71.43779),(21 69.039795),(22 73.590836),(23 73.63942),(24 76.31918),(25 79.70269),(26 75.43165),(27 75.406494),(28 69.694595),(29 73.644615),(30 68.069115),(31 68.07131),(32 66.22197),(33 70.07652),(34 72.568054),(35 72.60761),(36 70.41897),(37 63.928333),(38 70.928505),(39 70.97083),(40 76.52561),(41 71.79463),(42 69.9042),(43 69.90216),(44 73.85019),(45 64.506424),(46 64.474396),
