1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 35.399715),(2 63.31186),(3 63.34468),(4 85.27434),(5 92.7531),(6 88.884766),(7 88.93155),(8 81.14463),(9 64.48965),(10 57.688694),(11 57.69796),(12 58.532482),(13 84.98536),(14 101.55544),(15 101.58149),(16 106.76818),(17 108.97173),(18 98.55087),(19 98.55922),(20 87.48895),(21 69.7513),(22 69.90725),(23 69.92098),(24 74.46345),(25 112.848854),(26 129.64885),(27 129.66159),(28 125.88325),(29 113.943695),(30 111.87561),(31 111.89155),(32 103.14986),(33 97.351105),(34 109.61303),(35 109.67144),(36 112.59915),(37 142.36076),(38 139.42691),(39 139.45737),(40 140.55328),(41 115.86434),(42 111.091736),(43 111.09752),(44 108.075584),(45 108.260025),(46 108.28192),
(1 8.011665),(2 8.660836),(3 8.662667),(4 9.529608),(5 8.853745),(6 9.108262),(7 9.103799),(8 8.735742),(9 8.866174),(10 9.400623),(11 9.404314),(12 9.520104),(13 9.936822),(14 10.494064),(15 10.495151),(16 9.983083),(17 9.878426),(18 9.654251),(19 9.6587),(20 10.752737),(21 9.496818),(22 10.181305),(23 10.189759),(24 10.053235),(25 9.983847),(26 11.952228),(27 11.953116),(28 9.580928),(29 10.513536),(30 10.33214),(31 10.328366),(32 10.569442),(33 10.835194),(34 10.764237),(35 10.762444),(36 11.154775),(37 11.007659),(38 10.289163),(39 10.286233),(40 12.319716),(41 9.696591),(42 9.813665),(43 9.814945),(44 9.349221),(45 10.015857),(46 10.008931),
(1 6.50726),(2 7.342837),(3 7.3476353),(4 9.048435),(5 8.7543),(6 8.743924),(7 8.744135),(8 8.208452),(9 8.669359),(10 8.832635),(11 8.835329),(12 7.684863),(13 8.45086),(14 9.543453),(15 9.54829),(16 8.781721),(17 8.7260275),(18 8.448186),(19 8.45212),(20 9.398779),(21 8.268122),(22 9.999119),(23 9.989838),(24 8.628395),(25 8.768084),(26 11.943506),(27 11.94333),(28 8.404971),(29 8.91176),(30 9.049689),(31 9.047726),(32 9.429082),(33 9.232036),(34 9.462235),(35 9.467329),(36 9.294079),(37 9.951262),(38 8.999231),(39 9.001809),(40 11.405133),(41 8.516907),(42 9.542723),(43 9.547934),(44 8.964499),(45 10.116281),(46 10.103641),
(1 5.732882),(2 6.4815803),(3 6.501547),(4 7.879705),(5 6.958644),(6 7.1586018),(7 7.161745),(8 6.8137436),(9 7.236701),(10 7.5923343),(11 7.596635),(12 6.4276047),(13 7.046523),(14 7.804145),(15 7.8071623),(16 6.8360224),(17 6.8954406),(18 7.052477),(19 7.054284),(20 7.569857),(21 6.5798965),(22 8.306083),(23 8.317133),(24 6.8187423),(25 6.427816),(26 10.004521),(27 10.000641),(28 6.6504035),(29 7.131524),(30 7.415893),(31 7.4097066),(32 7.4670677),(33 7.9880724),(34 7.971863),(35 7.970628),(36 7.962972),(37 8.252985),(38 7.041006),(39 7.0440855),(40 9.9135275),(41 7.0618315),(42 7.740667),(43 7.744508),(44 6.996294),(45 7.924715),(46 7.9184313),
(1 4.4605927),(2 4.792428),(3 4.803646),(4 5.955828),(5 5.275684),(6 5.4808917),(7 5.485827),(8 5.36216),(9 5.63461),(10 5.6934123),(11 5.6840806),(12 5.0015965),(13 5.0161304),(14 5.91553),(15 5.914772),(16 5.1999373),(17 5.6643786),(18 5.2300797),(19 5.233512),(20 6.0675087),(21 5.5516477),(22 6.4180303),(23 6.4256225),(24 5.7062874),(25 5.390757),(26 7.562387),(27 7.5586514),(28 5.4745355),(29 6.2355547),(30 6.135797),(31 6.1391034),(32 6.055008),(33 6.5799885),(34 6.552609),(35 6.5492053),(36 6.6291137),(37 6.3989387),(38 5.855226),(39 5.8545237),(40 7.529727),(41 5.4953895),(42 6.163524),(43 6.1625147),(44 5.5068126),(45 5.820705),(46 5.818891),
(1 4.167784),(2 4.778528),(3 4.7815757),(4 6.0929947),(5 4.859873),(6 5.211825),(7 5.213187),(8 5.1926913),(9 5.6031523),(10 5.558654),(11 5.5491033),(12 4.724878),(13 4.9016232),(14 5.732776),(15 5.7354875),(16 5.0850782),(17 5.443852),(18 5.0668836),(19 5.064953),(20 5.669715),(21 5.0935626),(22 6.363225),(23 6.3725395),(24 5.41425),(25 5.3269763),(26 7.1998034),(27 7.2013006),(28 5.116335),(29 5.514992),(30 5.4142747),(31 5.405265),(32 5.477883),(33 5.9719434),(34 6.1958814),(35 6.1957088),(36 6.182992),(37 5.737752),(38 5.010978),(39 5.0085626),(40 6.9644475),(41 5.2150054),(42 5.656701),(43 5.6606183),(44 5.0120406),(45 5.7562943),(46 5.757623),
(1 3.6557271),(2 4.123968),(3 4.1230345),(4 5.123694),(5 4.371741),(6 4.626328),(7 4.6252384),(8 4.6057043),(9 4.6920476),(10 4.699383),(11 4.699068),(12 4.23115),(13 4.588268),(14 5.2714753),(15 5.274892),(16 4.813915),(17 4.3961496),(18 4.323648),(19 4.324693),(20 4.799002),(21 4.2635674),(22 5.4138083),(23 5.410575),(24 4.7410107),(25 4.5749416),(26 6.2886),(27 6.2909155),(28 4.397946),(29 5.0876093),(30 4.8911257),(31 4.8887286),(32 4.8509407),(33 5.401457),(34 5.6896176),(35 5.687132),(36 5.267332),(37 5.2433176),(38 4.6689057),(39 4.666957),(40 5.957144),(41 4.491685),(42 4.87102),(43 4.866796),(44 4.619198),(45 5.1404037),(46 5.1393447),
(1 3.474531),(2 3.915788),(3 3.9208505),(4 4.813514),(5 4.377052),(6 4.605099),(7 4.606382),(8 4.52208),(9 4.5424986),(10 4.45242),(11 4.455624),(12 3.7840483),(13 3.9932482),(14 4.7353005),(15 4.7351413),(16 4.202155),(17 4.0650854),(18 3.8233142),(19 3.8254628),(20 4.2645707),(21 3.880261),(22 4.937723),(23 4.935156),(24 4.2331843),(25 3.9351265),(26 5.8252854),(27 5.8278303),(28 4.09593),(29 4.5959706),(30 4.6022506),(31 4.601224),(32 4.5795326),(33 4.9521),(34 4.978044),(35 4.9771113),(36 4.923305),(37 5.1604104),(38 4.479904),(39 4.4786124),(40 5.9742174),(41 4.3282557),(42 4.615628),(43 4.6100373),(44 4.4506655),(45 4.6516232),(46 4.654019),
(1 2.8211086),(2 3.3559616),(3 3.3635728),(4 4.0978003),(5 3.4448135),(6 3.578709),(7 3.580713),(8 3.5048904),(9 3.6414187),(10 3.5140808),(11 3.5144002),(12 3.244153),(13 3.3725777),(14 4.0717387),(15 4.0705853),(16 3.4593234),(17 3.4870214),(18 3.3818128),(19 3.3803878),(20 3.8069909),(21 3.127305),(22 4.0370173),(23 4.0500875),(24 3.4137416),(25 3.3287082),(26 4.8526335),(27 4.8523874),(28 3.2849607),(29 3.6471307),(30 3.8244457),(31 3.8214672),(32 3.766323),(33 3.9372444),(34 4.184271),(35 4.1860843),(36 4.4792614),(37 4.26761),(38 3.5145981),(39 3.5139277),(40 5.0664077),(41 3.604122),(42 4.0932627),(43 4.088873),(44 3.7314668),(45 3.8586378),(46 3.8538876),
(1 2.2998664),(2 2.7777991),(3 2.7857802),(4 3.313754),(5 2.8885658),(6 3.1217182),(7 3.1226153),(8 3.057638),(9 3.0611317),(10 2.9611726),(11 2.9614775),(12 2.5442352),(13 2.768252),(14 3.1120672),(15 3.111269),(16 2.686161),(17 3.0705256),(18 2.7310412),(19 2.7273238),(20 3.0157824),(21 2.5926893),(22 3.5068321),(23 3.5179203),(24 2.911114),(25 2.8690567),(26 4.128256),(27 4.1228676),(28 2.7612),(29 3.127159),(30 3.0863597),(31 3.0803998),(32 2.9372609),(33 3.348082),(34 3.3038611),(35 3.30171),(36 3.4961386),(37 3.6448755),(38 2.9666836),(39 2.967078),(40 4.2145467),(41 2.9624193),(42 3.4685004),(43 3.4672697),(44 3.1913464),(45 3.368779),(46 3.367519),
(1 2.3411074),(2 2.6765058),(3 2.683812),(4 3.2977524),(5 2.964161),(6 2.902667),(7 2.9015749),(8 2.9295988),(9 3.0390255),(10 2.9880686),(11 2.9878938),(12 2.6048903),(13 2.6380496),(14 3.113719),(15 3.1125531),(16 2.792138),(17 2.823208),(18 2.6611001),(19 2.6586108),(20 3.0840633),(21 2.8063726),(22 3.5081353),(23 3.5220704),(24 3.060307),(25 2.7495706),(26 4.044063),(27 4.0453053),(28 2.6388023),(29 3.0710597),(30 3.1238368),(31 3.118456),(32 3.1182795),(33 3.2785015),(34 3.2547016),(35 3.2525976),(36 3.3758025),(37 3.4605849),(38 2.9856431),(39 2.9855075),(40 4.082328),(41 2.8479197),(42 3.1542928),(43 3.1563492),(44 3.067907),(45 3.2313402),(46 3.2299147),
(1 1.828098),(2 2.1453323),(3 2.144454),(4 2.6783717),(5 2.2536201),(6 2.4594371),(7 2.4577174),(8 2.4785206),(9 2.4894724),(10 2.3669562),(11 2.363334),(12 2.253427),(13 2.2753167),(14 2.5660567),(15 2.5680277),(16 2.4825609),(17 2.386324),(18 2.3968117),(19 2.3964021),(20 2.6676834),(21 2.3660896),(22 2.859457),(23 2.8564098),(24 2.4778278),(25 2.3168027),(26 3.2598338),(27 3.2609222),(28 2.31679),(29 2.7193055),(30 2.6564972),(31 2.656996),(32 2.7621262),(33 2.7336664),(34 2.6106198),(35 2.6087844),(36 2.713237),(37 2.7000167),(38 2.426852),(39 2.428909),(40 3.1629813),(41 2.3705835),(42 2.5274117),(43 2.5266764),(44 2.6770325),(45 2.610724),(46 2.6113381),
(1 1.7274269),(2 2.0817637),(3 2.0850646),(4 2.5090103),(5 2.1339743),(6 2.268011),(7 2.2687578),(8 2.1858315),(9 2.211403),(10 2.1734376),(11 2.1724029),(12 1.9590336),(13 2.0514636),(14 2.3835151),(15 2.383231),(16 2.1403809),(17 2.17615),(18 2.1007133),(19 2.0994778),(20 2.4056678),(21 2.0989547),(22 2.62056),(23 2.618447),(24 2.1597078),(25 2.1031861),(26 3.0344589),(27 3.0351336),(28 2.0507312),(29 2.4055634),(30 2.4464595),(31 2.4444227),(32 2.2827556),(33 2.3227363),(34 2.4167974),(35 2.41464),(36 2.6476867),(37 2.5396378),(38 2.101496),(39 2.1009448),(40 3.0096848),(41 2.126933),(42 2.4185705),(43 2.4170978),(44 2.2015226),(45 2.3431413),(46 2.3463495),
(1 1.5677046),(2 1.7963163),(3 1.8034278),(4 2.222637),(5 1.8945101),(6 2.1477761),(7 2.14903),(8 2.047931),(9 2.1507878),(10 2.0117323),(11 2.0108488),(12 2.0057921),(13 1.9374584),(14 2.313049),(15 2.314343),(16 2.0750427),(17 2.081861),(18 2.0000074),(19 1.9972076),(20 2.1657662),(21 1.9573362),(22 2.2175171),(23 2.221928),(24 1.9876597),(25 2.0230153),(26 2.6354165),(27 2.636807),(28 1.9571644),(29 2.3355818),(30 2.251769),(31 2.2491698),(32 2.3059292),(33 2.417006),(34 2.3178847),(35 2.3156528),(36 2.370904),(37 2.342297),(38 2.066201),(39 2.06627),(40 2.6613302),(41 2.052555),(42 2.1957438),(43 2.1957316),(44 2.2212281),(45 2.243707),(46 2.2423935),
(1 1.4926188),(2 1.6998572),(3 1.702251),(4 2.033197),(5 1.7927985),(6 1.7959785),(7 1.7981232),(8 1.8834783),(9 1.8872919),(10 1.8810294),(11 1.8815362),(12 1.704458),(13 1.6994429),(14 1.9639989),(15 1.9636657),(16 1.8876865),(17 1.816744),(18 1.7822064),(19 1.7801259),(20 1.997026),(21 1.8623244),(22 2.11775),(23 2.1211255),(24 1.8059223),(25 1.8151107),(26 2.3884597),(27 2.3911304),(28 1.8264588),(29 2.1681185),(30 2.0718508),(31 2.069274),(32 1.9688823),(33 2.2252457),(34 2.0257175),(35 2.0255792),(36 2.1421878),(37 2.1817536),(38 1.7882634),(39 1.788001),(40 2.4613938),(41 1.8223467),(42 1.9711487),(43 1.9700196),(44 1.8917644),(45 2.026299),(46 2.0264325),
(1 1.2319603),(2 1.533902),(3 1.5360439),(4 1.8727757),(5 1.5194973),(6 1.594492),(7 1.5949491),(8 1.576435),(9 1.5533195),(10 1.6197265),(11 1.620031),(12 1.4635509),(13 1.4087785),(14 1.6864231),(15 1.685839),(16 1.5917431),(17 1.5903714),(18 1.5069947),(19 1.50631),(20 1.6348325),(21 1.5071254),(22 1.7730653),(23 1.778987),(24 1.5470604),(25 1.4801183),(26 2.028262),(27 2.0287912),(28 1.5402347),(29 1.7896851),(30 1.8131802),(31 1.8117921),(32 1.7669417),(33 1.9159833),(34 1.7515705),(35 1.7505661),(36 1.8631123),(37 1.8626373),(38 1.5838798),(39 1.5843612),(40 2.011712),(41 1.6630415),(42 1.6994846),(43 1.7000846),(44 1.5828925),(45 1.7556632),(46 1.7611307),
(1 1.0831012),(2 1.2188848),(3 1.21971),(4 1.5205334),(5 1.3042659),(6 1.3028461),(7 1.3029301),(8 1.3235903),(9 1.340474),(10 1.3414094),(11 1.3409375),(12 1.2215102),(13 1.3098316),(14 1.4025003),(15 1.402735),(16 1.300906),(17 1.3652146),(18 1.2626525),(19 1.2610363),(20 1.4031585),(21 1.2457877),(22 1.5061473),(23 1.5049142),(24 1.3337553),(25 1.2480086),(26 1.7319766),(27 1.731153),(28 1.3296711),(29 1.4671346),(30 1.3918629),(31 1.3910611),(32 1.4567245),(33 1.5779295),(34 1.5087299),(35 1.5067768),(36 1.5542357),(37 1.5691823),(38 1.3934518),(39 1.3935895),(40 1.7658623),(41 1.3782237),(42 1.489145),(43 1.4894732),(44 1.4204754),(45 1.4838995),(46 1.4862027),
(1 0.9851687),(2 1.1543936),(3 1.1587318),(4 1.4833064),(5 1.2048594),(6 1.2854179),(7 1.2852116),(8 1.2646394),(9 1.2726444),(10 1.2608261),(11 1.259748),(12 1.1057434),(13 1.158775),(14 1.4376109),(15 1.4376547),(16 1.1976305),(17 1.2650199),(18 1.1793954),(19 1.1763623),(20 1.3085271),(21 1.2170541),(22 1.4788511),(23 1.4802167),(24 1.2670228),(25 1.1510459),(26 1.6146073),(27 1.6143621),(28 1.1489502),(29 1.3870896),(30 1.324212),(31 1.3217366),(32 1.3550352),(33 1.4895458),(34 1.2976106),(35 1.2978594),(36 1.4909433),(37 1.5088502),(38 1.2047054),(39 1.2039628),(40 1.651438),(41 1.2450037),(42 1.3590908),(43 1.3595443),(44 1.2392026),(45 1.3951457),(46 1.3934706),
(1 0.9218346),(2 1.0415689),(3 1.0426486),(4 1.2892638),(5 1.0637858),(6 1.1634899),(7 1.1638024),(8 1.1969979),(9 1.1148984),(10 1.1031299),(11 1.1040732),(12 1.0302236),(13 1.1120293),(14 1.2724454),(15 1.2718399),(16 1.1049833),(17 1.0716443),(18 1.0776595),(19 1.0772276),(20 1.180575),(21 1.0891905),(22 1.3196675),(23 1.3234136),(24 1.1656475),(25 1.1224415),(26 1.3720447),(27 1.3737109),(28 1.1125252),(29 1.2682577),(30 1.2529279),(31 1.2522533),(32 1.1855125),(33 1.3433537),(34 1.2493075),(35 1.2493119),(36 1.3133837),(37 1.3449838),(38 1.1407449),(39 1.139161),(40 1.4470897),(41 1.1310611),(42 1.2180494),(43 1.2174325),(44 1.1836734),(45 1.2474852),(46 1.2469236),
(1 0.8093156),(2 0.97489464),(3 0.97331864),(4 1.1736778),(5 0.9731686),(6 1.0041276),(7 1.0034202),(8 0.96916395),(9 1.079025),(10 1.0358093),(11 1.0363357),(12 0.95961696),(13 0.91427517),(14 1.0958103),(15 1.09714),(16 0.9338663),(17 0.9440178),(18 0.9882393),(19 0.9886656),(20 1.0685828),(21 0.9665696),(22 1.1883453),(23 1.1884291),(24 0.9966316),(25 0.9222163),(26 1.2370687),(27 1.2379813),(28 0.95165145),(29 1.0549655),(30 1.0551432),(31 1.0532389),(32 1.0444638),(33 1.1881992),(34 1.168393),(35 1.1669824),(36 1.2994577),(37 1.2350187),(38 0.9816439),(39 0.9798492),(40 1.2860537),(41 0.97560084),(42 1.0973443),(43 1.0960994),(44 1.0069988),(45 1.1310731),(46 1.1308599),
(1 0.76769704),(2 0.9216152),(3 0.9243996),(4 1.1926653),(5 0.9732464),(6 1.0667826),(7 1.0649924),(8 0.9942052),(9 1.0202489),(10 1.0199456),(11 1.0222743),(12 0.8858709),(13 0.90392196),(14 1.1364387),(15 1.1359897),(16 0.9614982),(17 0.9996537),(18 0.9270226),(19 0.9290635),(20 1.0889322),(21 0.84998846),(22 1.1658896),(23 1.1690825),(24 0.96326643),(25 0.866848),(26 1.2871531),(27 1.2864432),(28 0.8384541),(29 1.0975376),(30 1.1274072),(31 1.125571),(32 1.0728084),(33 1.20395),(34 1.0815766),(35 1.079761),(36 1.2100881),(37 1.1778073),(38 0.9602032),(39 0.9595345),(40 1.333738),(41 0.9864825),(42 1.1931536),(43 1.1926236),(44 1.0504924),(45 1.167739),(46 1.1660534),
(1 0.734643),(2 0.88466394),(3 0.8883351),(4 1.1982168),(5 0.91405106),(6 0.9795212),(7 0.97966236),(8 0.93249357),(9 1.0149816),(10 1.0238707),(11 1.0256991),(12 0.8287051),(13 0.82796615),(14 1.1658375),(15 1.1654528),(16 0.9204132),(17 0.97283435),(18 0.9336837),(19 0.93434405),(20 1.1016344),(21 0.83646053),(22 1.1996901),(23 1.1996748),(24 0.8985764),(25 0.8317863),(26 1.2520025),(27 1.2513096),(28 0.80225605),(29 1.0683253),(30 1.0748745),(31 1.0714808),(32 1.020275),(33 1.1557492),(34 1.0581307),(35 1.0565971),(36 1.1502268),(37 1.2303754),(38 0.88510704),(39 0.88408726),(40 1.3355381),(41 0.9295164),(42 1.129897),(43 1.1271703),(44 0.98578453),(45 1.0984895),(46 1.0971936),
