1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 26.693712),(2 41.986893),(3 42.00299),(4 53.72104),(5 59.48469),(6 58.974506),(7 59.0066),(8 54.463642),(9 44.203514),(10 40.444145),(11 40.451637),(12 39.717556),(13 55.044193),(14 65.14939),(15 65.16447),(16 66.90367),(17 70.406334),(18 63.546734),(19 63.538643),(20 56.907757),(21 45.736183),(22 45.1444),(23 45.152977),(24 47.669018),(25 68.17831),(26 76.33245),(27 76.33622),(28 72.44776),(29 72.12994),(30 72.53619),(31 72.549324),(32 65.44619),(33 60.934235),(34 68.65945),(35 68.68667),(36 67.37921),(37 80.39771),(38 82.35848),(39 82.363754),(40 82.69585),(41 72.31874),(42 72.4121),(43 72.43374),(44 68.20034),(45 67.57365),(46 67.599045),
(1 4.534937),(2 5.057935),(3 5.061136),(4 5.7957406),(5 5.3804116),(6 5.4012675),(7 5.400491),(8 5.3836164),(9 5.4920864),(10 5.7324524),(11 5.7321186),(12 5.2009444),(13 5.5080266),(14 6.0647902),(15 6.0662775),(16 5.6954412),(17 5.6568356),(18 5.346453),(19 5.348036),(20 5.990931),(21 5.5055056),(22 6.320323),(23 6.3222775),(24 5.722553),(25 5.6750436),(26 7.1844482),(27 7.1866693),(28 5.781739),(29 6.039217),(30 5.82222),(31 5.8203397),(32 5.9503217),(33 6.299753),(34 6.369746),(35 6.3694806),(36 6.328382),(37 6.2903047),(38 5.936959),(39 5.9390273),(40 6.9938955),(41 5.7940044),(42 5.9106717),(43 5.91157),(44 5.577098),(45 6.1891804),(46 6.1870775),
(1 3.8365283),(2 4.385469),(3 4.3908443),(4 5.1301928),(5 4.47753),(6 4.730591),(7 4.733127),(8 4.6384954),(9 4.787943),(10 4.8892207),(11 4.8867297),(12 4.328755),(13 4.7804174),(14 5.38025),(15 5.3809433),(16 4.8533816),(17 4.893979),(18 4.58348),(19 4.585197),(20 5.0536394),(21 4.480571),(22 5.2834387),(23 5.285075),(24 4.7936215),(25 4.7547264),(26 6.561268),(27 6.559398),(28 4.7448545),(29 5.2129602),(30 5.1366544),(31 5.1357074),(32 5.121039),(33 5.339877),(34 5.2249246),(35 5.2230873),(36 5.33767),(37 5.5485997),(38 4.9639955),(39 4.9636793),(40 6.4495053),(41 4.8498454),(42 5.2020555),(43 5.2028284),(44 4.9241877),(45 5.3164454),(46 5.3178034),
(1 2.9706643),(2 3.3551447),(3 3.358064),(4 4.152669),(5 3.6367836),(6 3.733973),(7 3.7341783),(8 3.6291158),(9 3.8743453),(10 3.8577392),(11 3.856225),(12 3.4086967),(13 3.6358912),(14 4.1558547),(15 4.156442),(16 3.7790651),(17 3.9732146),(18 3.6800885),(19 3.6802306),(20 4.0896206),(21 3.6212533),(22 4.3590884),(23 4.3613124),(24 3.841756),(25 3.7983024),(26 5.0307155),(27 5.0315356),(28 3.7810931),(29 4.1092253),(30 4.089444),(31 4.087395),(32 4.0806365),(33 4.341154),(34 4.4061284),(35 4.4060473),(36 4.414226),(37 4.3617797),(38 3.8947945),(39 3.8960893),(40 4.94834),(41 3.919519),(42 4.0747056),(43 4.0750356),(44 3.8053174),(45 4.106911),(46 4.107283),
(1 2.5272126),(2 2.9431179),(3 2.9463456),(4 3.4766712),(5 3.0284252),(6 3.1701562),(7 3.1704102),(8 3.1685572),(9 3.2326212),(10 3.222037),(11 3.2219617),(12 2.9141293),(13 3.1105728),(14 3.5991364),(15 3.5991044),(16 3.3146496),(17 3.2648244),(18 2.9514294),(19 2.9518294),(20 3.221333),(21 2.890937),(22 3.5349405),(23 3.5359402),(24 3.1403203),(25 3.215795),(26 4.160033),(27 4.1602764),(28 3.0621207),(29 3.4624884),(30 3.4420652),(31 3.4396596),(32 3.3859773),(33 3.4340672),(34 3.5329134),(35 3.5319953),(36 3.7995493),(37 3.7120216),(38 3.2172258),(39 3.217347),(40 4.2238717),(41 3.2099428),(42 3.45553),(43 3.454652),(44 3.1828117),(45 3.534483),(46 3.532856),
(1 2.2190385),(2 2.5155354),(3 2.5196059),(4 3.059476),(5 2.809607),(6 2.8003855),(7 2.7997692),(8 2.760508),(9 2.817744),(10 2.771684),(11 2.7722948),(12 2.4831624),(13 2.688917),(14 3.1923187),(15 3.1920283),(16 2.8751569),(17 2.888152),(18 2.6297853),(19 2.6283462),(20 2.9232402),(21 2.6194036),(22 3.1907797),(23 3.1930828),(24 2.8327525),(25 2.7145698),(26 3.7406354),(27 3.73991),(28 2.8949504),(29 3.1157298),(30 3.1162512),(31 3.1137102),(32 2.9714499),(33 3.1375573),(34 3.1454964),(35 3.1446042),(36 3.247392),(37 3.3692544),(38 2.8795981),(39 2.8791287),(40 3.7566757),(41 2.8827617),(42 3.148311),(43 3.1477005),(44 3.023206),(45 3.0829065),(46 3.0834994),
(1 1.9816064),(2 2.3317063),(3 2.3356),(4 2.8177624),(5 2.3963063),(6 2.407932),(7 2.4088018),(8 2.448386),(9 2.4918778),(10 2.4912941),(11 2.4924214),(12 2.2693505),(13 2.4177024),(14 2.78734),(15 2.7888381),(16 2.5531735),(17 2.5631032),(18 2.3648572),(19 2.3646643),(20 2.613608),(21 2.35746),(22 2.882857),(23 2.8865695),(24 2.5211022),(25 2.4556158),(26 3.3784826),(27 3.3768551),(28 2.494958),(29 2.807566),(30 2.7488406),(31 2.7469811),(32 2.6718214),(33 2.722148),(34 2.816877),(35 2.8166866),(36 3.005164),(37 3.032201),(38 2.6432478),(39 2.642462),(40 3.344797),(41 2.5469353),(42 2.8429458),(43 2.8440313),(44 2.6685586),(45 2.6726372),(46 2.6731026),
(1 1.702929),(2 2.0165915),(3 2.0211523),(4 2.4037995),(5 2.1614528),(6 2.2375991),(7 2.237604),(8 2.2509623),(9 2.2750924),(10 2.2083423),(11 2.20851),(12 1.9848921),(13 2.0812433),(14 2.3671334),(15 2.36758),(16 2.1935258),(17 2.281658),(18 2.10143),(19 2.1003573),(20 2.3484159),(21 2.061542),(22 2.5526617),(23 2.55696),(24 2.2190437),(25 2.1597476),(26 3.0300107),(27 3.029346),(28 2.1921978),(29 2.4418068),(30 2.4173093),(31 2.4140365),(32 2.363612),(33 2.4214342),(34 2.4525898),(35 2.451233),(36 2.590894),(37 2.5836735),(38 2.2068367),(39 2.206785),(40 2.984579),(41 2.2437491),(42 2.4036493),(43 2.4035678),(44 2.2719119),(45 2.3760548),(46 2.3763063),
(1 1.4322965),(2 1.6279666),(3 1.6292346),(4 1.9789908),(5 1.7266741),(6 1.7654401),(7 1.7654929),(8 1.8271935),(9 1.8690722),(10 1.7598653),(11 1.7589569),(12 1.6633996),(13 1.7712169),(14 2.0108707),(15 2.010847),(16 1.8783041),(17 1.8296801),(18 1.8282729),(19 1.8267545),(20 1.9706304),(21 1.8310086),(22 2.1158485),(23 2.1166227),(24 1.8767525),(25 1.8299518),(26 2.3967066),(27 2.3961892),(28 1.8665797),(29 2.1719503),(30 2.060918),(31 2.0599902),(32 2.05421),(33 2.0878556),(34 2.0227244),(35 2.0218582),(36 2.12388),(37 2.1231568),(38 1.8819263),(39 1.8818319),(40 2.4358878),(41 1.9014208),(42 2.027766),(43 2.027881),(44 2.0459101),(45 2.0452132),(46 2.0444093),
(1 1.2457676),(2 1.44237),(3 1.4447341),(4 1.7523161),(5 1.5193791),(6 1.5878552),(7 1.5877559),(8 1.607737),(9 1.6083109),(10 1.5765897),(11 1.5755035),(12 1.4415101),(13 1.4744165),(14 1.6516153),(15 1.6513908),(16 1.5929745),(17 1.6143024),(18 1.5378453),(19 1.5380163),(20 1.6705595),(21 1.5559359),(22 1.7262197),(23 1.7274534),(24 1.537936),(25 1.5274518),(26 2.0198038),(27 2.0210211),(28 1.5991802),(29 1.7929225),(30 1.776984),(31 1.7756023),(32 1.6398149),(33 1.7295843),(34 1.7225229),(35 1.7220335),(36 1.8579584),(37 1.7875823),(38 1.6181874),(39 1.617558),(40 2.003883),(41 1.6167406),(42 1.6624198),(43 1.6633825),(44 1.652315),(45 1.675689),(46 1.6773145),
(1 1.1692903),(2 1.3188586),(3 1.3213531),(4 1.6202444),(5 1.4157614),(6 1.4889152),(7 1.4891373),(8 1.4725772),(9 1.4951448),(10 1.4299058),(11 1.4299463),(12 1.3602322),(13 1.3876747),(14 1.5861378),(15 1.5870252),(16 1.5254128),(17 1.5058806),(18 1.4193563),(19 1.4174907),(20 1.5494454),(21 1.4069291),(22 1.6127149),(23 1.6130737),(24 1.4401206),(25 1.4588523),(26 1.9117823),(27 1.9127606),(28 1.465128),(29 1.6798772),(30 1.5584365),(31 1.5571932),(32 1.6216689),(33 1.6964762),(34 1.6081698),(35 1.6067847),(36 1.7290847),(37 1.7103572),(38 1.4811358),(39 1.4809818),(40 1.9097402),(41 1.5171765),(42 1.6365352),(43 1.6356413),(44 1.5772208),(45 1.6342845),(46 1.6343524),
(1 0.96710986),(2 1.1054637),(3 1.107431),(4 1.349077),(5 1.147297),(6 1.1791639),(7 1.1798856),(8 1.2341746),(9 1.2188568),(10 1.2123911),(11 1.2122289),(12 1.0805207),(13 1.1529231),(14 1.3110883),(15 1.3106104),(16 1.2006924),(17 1.2543626),(18 1.1695492),(19 1.1682321),(20 1.3228316),(21 1.19969),(22 1.3666162),(23 1.3697164),(24 1.2015501),(25 1.1966288),(26 1.5974711),(27 1.5983284),(28 1.2099314),(29 1.3953347),(30 1.3620251),(31 1.3607028),(32 1.2779052),(33 1.3821092),(34 1.301254),(35 1.3008966),(36 1.4063787),(37 1.4691571),(38 1.2490395),(39 1.2488747),(40 1.644717),(41 1.2470267),(42 1.3187046),(43 1.3184841),(44 1.2638735),(45 1.3378404),(46 1.3388727),
(1 0.8322002),(2 0.9940448),(3 0.9955651),(4 1.207627),(5 1.0392383),(6 1.0664315),(7 1.0675389),(8 1.095634),(9 1.0685828),(10 1.0533823),(11 1.052986),(12 0.95383406),(13 1.0412428),(14 1.1549883),(15 1.1551384),(16 1.0817101),(17 1.0651665),(18 1.0316942),(19 1.0300962),(20 1.1290096),(21 1.0061914),(22 1.1413807),(23 1.142337),(24 1.0213944),(25 0.99162465),(26 1.3087205),(27 1.3090193),(28 1.0420746),(29 1.2133121),(30 1.1216117),(31 1.1205833),(32 1.1324747),(33 1.241516),(34 1.1402588),(35 1.1396246),(36 1.2271236),(37 1.271067),(38 1.0614673),(39 1.0614793),(40 1.3665463),(41 1.0750617),(42 1.1665353),(43 1.1661817),(44 1.0921099),(45 1.1999321),(46 1.2011495),
(1 0.8352023),(2 0.94609606),(3 0.9466083),(4 1.1321509),(5 0.96662754),(6 1.0104327),(7 1.0109868),(8 1.0286458),(9 1.0249965),(10 1.0002881),(11 1.0001004),(12 0.930021),(13 0.97265494),(14 1.1191891),(15 1.1185951),(16 1.0238689),(17 1.061429),(18 0.99283767),(19 0.9918681),(20 1.0698003),(21 0.9756304),(22 1.129028),(23 1.1292906),(24 1.0234185),(25 0.99980116),(26 1.2460938),(27 1.245929),(28 1.0206593),(29 1.164111),(30 1.142619),(31 1.1417593),(32 1.0904764),(33 1.1614859),(34 1.1045512),(35 1.103902),(36 1.2161306),(37 1.2149479),(38 1.034831),(39 1.0347115),(40 1.3103279),(41 1.0466231),(42 1.0973948),(43 1.0968648),(44 1.032325),(45 1.0951425),(46 1.0962211),
(1 0.71192616),(2 0.85201037),(3 0.8537238),(4 1.0449806),(5 0.89988285),(6 0.9288097),(7 0.928573),(8 0.9062639),(9 0.957714),(10 0.91132283),(11 0.9119571),(12 0.82955766),(13 0.87829006),(14 1.0330296),(15 1.032772),(16 0.910679),(17 0.9278864),(18 0.8826633),(19 0.8828002),(20 0.9986805),(21 0.84584975),(22 1.0487182),(23 1.0495652),(24 0.91984534),(25 0.85994506),(26 1.1448458),(27 1.144967),(28 0.8912069),(29 1.0816735),(30 1.0012321),(31 1.0001864),(32 0.99062514),(33 1.0896106),(34 0.9946706),(35 0.9941352),(36 1.1010319),(37 1.117193),(38 0.92183936),(39 0.9214679),(40 1.2016953),(41 0.927806),(42 1.022987),(43 1.0222095),(44 0.95859367),(45 1.0498967),(46 1.0491873),
(1 0.62846893),(2 0.76867473),(3 0.7709384),(4 0.93647444),(5 0.7806891),(6 0.83715653),(7 0.83676237),(8 0.814158),(9 0.8256837),(10 0.8128046),(11 0.81362754),(12 0.73277575),(13 0.7522526),(14 0.92736614),(15 0.92773414),(16 0.81826586),(17 0.8413246),(18 0.7988644),(19 0.7982286),(20 0.8557034),(21 0.7711867),(22 0.91798073),(23 0.918662),(24 0.7888721),(25 0.7639565),(26 1.004376),(27 1.0044177),(28 0.7850272),(29 0.94994),(30 0.9230002),(31 0.9212726),(32 0.8632921),(33 0.94385505),(34 0.91092426),(35 0.90951157),(36 1.0066605),(37 1.0097122),(38 0.8134519),(39 0.8133402),(40 1.0668257),(41 0.82264465),(42 0.9174143),(43 0.9175081),(44 0.839859),(45 0.92755127),(46 0.92768717),
(1 0.53526676),(2 0.64321584),(3 0.6449995),(4 0.78921),(5 0.6712533),(6 0.72018707),(7 0.7206651),(8 0.6728217),(9 0.7172343),(10 0.70224303),(11 0.70220464),(12 0.6122794),(13 0.6383097),(14 0.7776102),(15 0.7773675),(16 0.6769027),(17 0.7112042),(18 0.6808378),(19 0.68108773),(20 0.75168234),(21 0.58083487),(22 0.7724388),(23 0.77404505),(24 0.6730422),(25 0.63533336),(26 0.85271394),(27 0.8529975),(28 0.63417464),(29 0.7971716),(30 0.76100665),(31 0.7598887),(32 0.728002),(33 0.7974505),(34 0.7484033),(35 0.74820495),(36 0.8086602),(37 0.8154474),(38 0.66039634),(39 0.66051584),(40 0.91513646),(41 0.6964887),(42 0.7952687),(43 0.79461974),(44 0.7450989),(45 0.7903263),(46 0.7903324),
(1 0.4938386),(2 0.6064801),(3 0.60840535),(4 0.74904937),(5 0.6166017),(6 0.66693336),(7 0.6673744),(8 0.6457648),(9 0.6812768),(10 0.6456954),(11 0.64629763),(12 0.5536744),(13 0.58752394),(14 0.72485566),(15 0.7251933),(16 0.62952447),(17 0.6798778),(18 0.6561471),(19 0.65574324),(20 0.715765),(21 0.5818651),(22 0.73916626),(23 0.7396231),(24 0.62427384),(25 0.6133966),(26 0.8030214),(27 0.80277497),(28 0.5978171),(29 0.77190286),(30 0.7346674),(31 0.733372),(32 0.70261353),(33 0.74616677),(34 0.7123225),(35 0.711711),(36 0.7881002),(37 0.8324658),(38 0.6259758),(39 0.6257006),(40 0.8594908),(41 0.6615145),(42 0.76433194),(43 0.76376945),(44 0.7039048),(45 0.7401983),(46 0.74046296),
(1 0.4546722),(2 0.5606876),(3 0.56232786),(4 0.67472345),(5 0.55517566),(6 0.6137549),(7 0.6136187),(8 0.605066),(9 0.6079374),(10 0.6060761),(11 0.60653675),(12 0.509929),(13 0.5330509),(14 0.6721401),(15 0.67171896),(16 0.5876392),(17 0.62020856),(18 0.5967079),(19 0.5964744),(20 0.66629446),(21 0.5270856),(22 0.65919346),(23 0.6593422),(24 0.55652934),(25 0.55332077),(26 0.7169889),(27 0.7170374),(28 0.5380697),(29 0.6632279),(30 0.6630599),(31 0.6615199),(32 0.62215066),(33 0.6812646),(34 0.6421882),(35 0.6419366),(36 0.70144004),(37 0.7255017),(38 0.55690485),(39 0.5567788),(40 0.7948733),(41 0.585673),(42 0.6819007),(43 0.6818387),(44 0.6581512),(45 0.6732674),(46 0.6740363),
(1 0.39053157),(2 0.4978561),(3 0.49994183),(4 0.5957031),(5 0.48201928),(6 0.5304556),(7 0.53059465),(8 0.53171027),(9 0.53403467),(10 0.5137423),(11 0.51448077),(12 0.44321647),(13 0.48849112),(14 0.5751261),(15 0.575084),(16 0.5008972),(17 0.54128057),(18 0.52595156),(19 0.52632314),(20 0.58243155),(21 0.4595814),(22 0.5652826),(23 0.56499475),(24 0.49305823),(25 0.49257705),(26 0.6008924),(27 0.6006444),(28 0.46865812),(29 0.5985471),(30 0.5616538),(31 0.5606695),(32 0.5311256),(33 0.58397025),(34 0.56362796),(35 0.563299),(36 0.6088403),(37 0.64126956),(38 0.4902105),(39 0.48979416),(40 0.6502206),(41 0.51874727),(42 0.58563197),(43 0.5855258),(44 0.56155944),(45 0.5757321),(46 0.57565176),
(1 0.36719602),(2 0.45062977),(3 0.45136377),(4 0.5305478),(5 0.43864986),(6 0.49202806),(7 0.4913693),(8 0.49894035),(9 0.48127872),(10 0.4606483),(11 0.46056345),(12 0.39774993),(13 0.44385174),(14 0.5366134),(15 0.5364355),(16 0.47057366),(17 0.5019434),(18 0.48174962),(19 0.4811466),(20 0.52539766),(21 0.41820988),(22 0.5178632),(23 0.51844865),(24 0.443661),(25 0.43578228),(26 0.5514689),(27 0.55150676),(28 0.43768233),(29 0.540083),(30 0.52804756),(31 0.5266603),(32 0.49138683),(33 0.5444858),(34 0.50868416),(35 0.5082625),(36 0.56436884),(37 0.56288767),(38 0.44272614),(39 0.44263703),(40 0.598695),(41 0.4751083),(42 0.53644836),(43 0.53711355),(44 0.5063882),(45 0.53101236),(46 0.5311619),
(1 0.32193172),(2 0.39857358),(3 0.39982086),(4 0.48395452),(5 0.3979381),(6 0.43893728),(7 0.43864447),(8 0.43717998),(9 0.42587537),(10 0.41396183),(11 0.41445377),(12 0.3563512),(13 0.39992377),(14 0.47857043),(15 0.4785456),(16 0.4193574),(17 0.42815995),(18 0.43046564),(19 0.43097845),(20 0.4655499),(21 0.35457838),(22 0.45021507),(23 0.4499357),(24 0.3861946),(25 0.39265537),(26 0.47533718),(27 0.4753787),(28 0.37858775),(29 0.4790972),(30 0.46523386),(31 0.4644051),(32 0.42780885),(33 0.4791744),(34 0.4547979),(35 0.45463148),(36 0.50062865),(37 0.5080511),(38 0.39262053),(39 0.39231876),(40 0.51253194),(41 0.42410526),(42 0.48136464),(43 0.48117918),(44 0.4506174),(45 0.46958685),(46 0.46929356),
