1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 16.429323),(2 24.608788),(3 24.613304),(4 30.500532),(5 34.81782),(6 34.973396),(7 34.990154),(8 33.536137),(9 28.514336),(10 26.121944),(11 26.126408),(12 25.655062),(13 33.073086),(14 37.961975),(15 37.973415),(16 38.410202),(17 40.860962),(18 37.546852),(19 37.545517),(20 35.28582),(21 29.539932),(22 29.617155),(23 29.626081),(24 31.602951),(25 40.78431),(26 44.986515),(27 44.98612),(28 45.018093),(29 45.818996),(30 45.372112),(31 45.38406),(32 41.96306),(33 38.357834),(34 42.724266),(35 42.74622),(36 42.139877),(37 48.285534),(38 48.392445),(39 48.394726),(40 48.775303),(41 44.86363),(42 44.352257),(43 44.35735),(44 42.624474),(45 41.609207),(46 41.61454),
(1 0.8920638),(2 1.044139),(3 1.0448616),(4 1.2816956),(5 1.1280687),(6 1.1842142),(7 1.1848525),(8 1.1628917),(9 1.1442989),(10 1.1294508),(11 1.1294612),(12 1.0556331),(13 1.0948559),(14 1.2299198),(15 1.2296871),(16 1.1669462),(17 1.1581804),(18 1.1097367),(19 1.1094216),(20 1.2037531),(21 1.1152898),(22 1.2964202),(23 1.2976918),(24 1.1788177),(25 1.1216229),(26 1.474166),(27 1.4743124),(28 1.145237),(29 1.2813538),(30 1.2682762),(31 1.2674454),(32 1.2626108),(33 1.333768),(34 1.2964264),(35 1.2957758),(36 1.3474264),(37 1.3478982),(38 1.1803898),(39 1.1803945),(40 1.5059668),(41 1.1616268),(42 1.2202264),(43 1.2204369),(44 1.2097645),(45 1.2837112),(46 1.2847553),
(1 0.7143969),(2 0.82238275),(3 0.823658),(4 0.99735016),(5 0.8919749),(6 0.91936773),(7 0.91946733),(8 0.91933626),(9 0.9291917),(10 0.8955998),(11 0.8949376),(12 0.85109365),(13 0.8785325),(14 0.9946332),(15 0.994691),(16 0.9185243),(17 0.93730694),(18 0.88341415),(19 0.8823172),(20 0.95509696),(21 0.8837551),(22 1.0108932),(23 1.0111693),(24 0.91659415),(25 0.8886977),(26 1.1358653),(27 1.1359336),(28 0.92411447),(29 1.0141373),(30 0.9974237),(31 0.9965288),(32 0.9999495),(33 1.07852),(34 1.0286671),(35 1.027894),(36 1.0643152),(37 1.0660276),(38 0.9320272),(39 0.9318349),(40 1.1797284),(41 0.92730314),(42 0.96747583),(43 0.96722573),(44 0.9383868),(45 0.9911853),(46 0.99115413),
(1 0.5546088),(2 0.649351),(3 0.64958596),(4 0.77030367),(5 0.6694602),(6 0.7032157),(7 0.70333487),(8 0.69740427),(9 0.6707674),(10 0.6710958),(11 0.6712017),(12 0.63228387),(13 0.6538574),(14 0.738132),(15 0.7379546),(16 0.67814255),(17 0.68706167),(18 0.6657807),(19 0.6655576),(20 0.7134861),(21 0.6558156),(22 0.7571038),(23 0.7578596),(24 0.6881579),(25 0.6647627),(26 0.855435),(27 0.8553635),(28 0.69688517),(29 0.77251583),(30 0.7457027),(31 0.7452136),(32 0.74036103),(33 0.8178251),(34 0.7852575),(35 0.7844155),(36 0.80674756),(37 0.83605665),(38 0.7191159),(39 0.71902037),(40 0.88911015),(41 0.70138294),(42 0.7422874),(43 0.7422506),(44 0.70852906),(45 0.78428835),(46 0.78494155),
(1 0.45342562),(2 0.5233348),(3 0.5248812),(4 0.65331215),(5 0.5595702),(6 0.5838454),(7 0.58373207),(8 0.56935936),(9 0.5722302),(10 0.5751633),(11 0.5754514),(12 0.5227),(13 0.54385406),(14 0.64272094),(15 0.64267445),(16 0.5623362),(17 0.57987565),(18 0.54530776),(19 0.5448454),(20 0.6037706),(21 0.5141247),(22 0.6501878),(23 0.6508249),(24 0.57456064),(25 0.5302025),(26 0.70195925),(27 0.7019853),(28 0.55226415),(29 0.63125354),(30 0.6375563),(31 0.6367014),(32 0.61743313),(33 0.6705376),(34 0.64445615),(35 0.64404094),(36 0.67711204),(37 0.69520444),(38 0.58035886),(39 0.57999474),(40 0.75418955),(41 0.5741239),(42 0.62564844),(43 0.62546116),(44 0.58325523),(45 0.64185095),(46 0.64213526),
(1 0.3743689),(2 0.44963208),(3 0.45038247),(4 0.5401571),(5 0.45992252),(6 0.4819458),(7 0.48188943),(8 0.47435585),(9 0.46815756),(10 0.4692407),(11 0.4692254),(12 0.42482427),(13 0.44518933),(14 0.5310696),(15 0.5311067),(16 0.46282685),(17 0.47375923),(18 0.46393812),(19 0.4640084),(20 0.4988583),(21 0.4375858),(22 0.52809423),(23 0.5285491),(24 0.4640125),(25 0.44844034),(26 0.56674355),(27 0.56673336),(28 0.45528832),(29 0.52362204),(30 0.5159251),(31 0.5154645),(32 0.5066295),(33 0.55834335),(34 0.5311415),(35 0.53064334),(36 0.5603512),(37 0.5775383),(38 0.46783125),(39 0.46771654),(40 0.59646094),(41 0.46271214),(42 0.51623064),(43 0.5158135),(44 0.486134),(45 0.5281544),(46 0.5279634),
(1 0.3248598),(2 0.3941063),(3 0.39531103),(4 0.4910045),(5 0.41551024),(6 0.4413979),(7 0.44122466),(8 0.42161345),(9 0.42788407),(10 0.4284707),(11 0.4286666),(12 0.38716653),(13 0.39435524),(14 0.4769203),(15 0.47680584),(16 0.42279348),(17 0.4378305),(18 0.421876),(19 0.4216942),(20 0.4562426),(21 0.3774265),(22 0.47184676),(23 0.47241396),(24 0.41298416),(25 0.38998732),(26 0.5088045),(27 0.50861055),(28 0.39336342),(29 0.46892518),(30 0.47422698),(31 0.4731844),(32 0.45968163),(33 0.51243395),(34 0.48110172),(35 0.48078856),(36 0.5032389),(37 0.523329),(38 0.41908276),(39 0.4188986),(40 0.5567646),(41 0.4291331),(42 0.4745975),(43 0.47441706),(44 0.4477466),(45 0.48303238),(46 0.48332828),
(1 0.2656953),(2 0.32900056),(3 0.32998118),(4 0.4005589),(5 0.33728954),(6 0.35699934),(7 0.3571584),(8 0.35721925),(9 0.34885973),(10 0.3415976),(11 0.34170723),(12 0.305876),(13 0.337374),(14 0.3855353),(15 0.38543355),(16 0.3470529),(17 0.3531621),(18 0.35010284),(19 0.35006487),(20 0.37531614),(21 0.3139597),(22 0.37666988),(23 0.37684488),(24 0.3379114),(25 0.3307446),(26 0.40099317),(27 0.40104482),(28 0.33198225),(29 0.38037464),(30 0.37948933),(31 0.37897816),(32 0.3648933),(33 0.40717462),(34 0.38609067),(35 0.3859657),(36 0.40530825),(37 0.41750416),(38 0.33473966),(39 0.3346911),(40 0.42707974),(41 0.34538832),(42 0.38308525),(43 0.38274026),(44 0.37266207),(45 0.39373544),(46 0.39357907),
(1 0.22278148),(2 0.27115744),(3 0.27180076),(4 0.33033413),(5 0.27842003),(6 0.30399355),(7 0.30378905),(8 0.2997283),(9 0.2944121),(10 0.28696838),(11 0.28680065),(12 0.2570845),(13 0.27691668),(14 0.3197836),(15 0.31977198),(16 0.28910467),(17 0.29601955),(18 0.2909975),(19 0.29075295),(20 0.3087289),(21 0.26098752),(22 0.3104227),(23 0.31050754),(24 0.27490395),(25 0.26809108),(26 0.33002144),(27 0.32995188),(28 0.26753196),(29 0.31876102),(30 0.3178687),(31 0.31709987),(32 0.30762118),(33 0.3500866),(34 0.32785854),(35 0.32763445),(36 0.34148392),(37 0.34794375),(38 0.2883417),(39 0.288266),(40 0.35889325),(41 0.29518455),(42 0.32221767),(43 0.3223079),(44 0.31189838),(45 0.3282036),(46 0.32868192),
(1 0.18357086),(2 0.22873873),(3 0.22884116),(4 0.26569247),(5 0.23210812),(6 0.2434413),(7 0.243259),(8 0.2486702),(9 0.23638448),(10 0.22857887),(11 0.22870307),(12 0.2064132),(13 0.23608693),(14 0.26245007),(15 0.26236993),(16 0.23886393),(17 0.24120846),(18 0.24143931),(19 0.24132074),(20 0.24934246),(21 0.21450183),(22 0.24854496),(23 0.24826258),(24 0.22303557),(25 0.22528075),(26 0.26188195),(27 0.26189587),(28 0.22968306),(29 0.2676635),(30 0.25852203),(31 0.25823054),(32 0.25191432),(33 0.27682447),(34 0.26978478),(35 0.269682),(36 0.27814585),(37 0.27726346),(38 0.23593995),(39 0.23577142),(40 0.27811682),(41 0.24230786),(42 0.25939506),(43 0.25933367),(44 0.25167826),(45 0.26711833),(46 0.26672998),
(1 0.16231868),(2 0.19787417),(3 0.19809237),(4 0.22877622),(5 0.20339176),(6 0.21784613),(7 0.2177381),(8 0.2182007),(9 0.209406),(10 0.20263779),(11 0.20241317),(12 0.18808912),(13 0.20696887),(14 0.22549498),(15 0.22539163),(16 0.2110387),(17 0.2108031),(18 0.20772693),(19 0.20760421),(20 0.21308793),(21 0.18846005),(22 0.21349025),(23 0.21315695),(24 0.19961548),(25 0.20085017),(26 0.22302699),(27 0.22292066),(28 0.20460181),(29 0.23474057),(30 0.22748546),(31 0.22701111),(32 0.22639568),(33 0.24891828),(34 0.23842506),(35 0.23819098),(36 0.2424078),(37 0.24315102),(38 0.21350446),(39 0.21336445),(40 0.24323173),(41 0.21963212),(42 0.22722797),(43 0.22727798),(44 0.22035594),(45 0.23574543),(46 0.23594506),
(1 0.12990776),(2 0.16261005),(3 0.16249253),(4 0.18250094),(5 0.16825572),(6 0.17371005),(7 0.17343278),(8 0.17553999),(9 0.16600369),(10 0.16207728),(11 0.16216643),(12 0.15416746),(13 0.17336224),(14 0.18579622),(15 0.18582785),(16 0.17365274),(17 0.17295098),(18 0.16905028),(19 0.16879743),(20 0.1714363),(21 0.15715304),(22 0.1718342),(23 0.17148761),(24 0.16199157),(25 0.16479315),(26 0.18291938),(27 0.18284328),(28 0.16781783),(29 0.19270268),(30 0.1822001),(31 0.18207088),(32 0.1832794),(33 0.20117044),(34 0.19517604),(35 0.1949953),(36 0.1973569),(37 0.20150878),(38 0.17781083),(39 0.17771494),(40 0.1960947),(41 0.1797242),(42 0.18573898),(43 0.18567218),(44 0.17905769),(45 0.18738423),(46 0.1872074),
(1 0.113647856),(2 0.13980196),(3 0.13972966),(4 0.15641905),(5 0.1446385),(6 0.15344049),(7 0.15330002),(8 0.153907),(9 0.14560324),(10 0.14002737),(11 0.13973525),(12 0.13260624),(13 0.14736344),(14 0.15976791),(15 0.15960771),(16 0.15295373),(17 0.15084057),(18 0.14859878),(19 0.14835553),(20 0.14924024),(21 0.13642074),(22 0.14789033),(23 0.1475622),(24 0.14355977),(25 0.14374176),(26 0.15395737),(27 0.15387751),(28 0.14774528),(29 0.16795097),(30 0.16109635),(31 0.1607947),(32 0.16263393),(33 0.1745277),(34 0.17054509),(35 0.17033358),(36 0.17067747),(37 0.1732626),(38 0.15660946),(39 0.15658939),(40 0.16877392),(41 0.15694223),(42 0.16207212),(43 0.16197069),(44 0.15640597),(45 0.16504177),(46 0.1652189),
(1 0.105822176),(2 0.12865698),(3 0.12850629),(4 0.14300087),(5 0.13538817),(6 0.14107616),(7 0.14090821),(8 0.1379082),(9 0.13124143),(10 0.12802258),(11 0.1279682),(12 0.12743089),(13 0.13693887),(14 0.145716),(15 0.14567612),(16 0.13826169),(17 0.13809004),(18 0.13531362),(19 0.13518383),(20 0.13441965),(21 0.12585735),(22 0.13371022),(23 0.13356519),(24 0.13156278),(25 0.13395803),(26 0.14290968),(27 0.14284354),(28 0.13639735),(29 0.15268263),(30 0.14702778),(31 0.1470141),(32 0.14589031),(33 0.16200347),(34 0.15603359),(35 0.15587069),(36 0.15542741),(37 0.15961818),(38 0.14636827),(39 0.14631958),(40 0.15649162),(41 0.14502089),(42 0.14801462),(43 0.14791977),(44 0.14216149),(45 0.14850378),(46 0.14857218),
(1 0.09571115),(2 0.11605661),(3 0.11588324),(4 0.12741688),(5 0.122194506),(6 0.12798014),(7 0.12783343),(8 0.12481963),(9 0.116474316),(10 0.114258945),(11 0.11412159),(12 0.11251986),(13 0.120891586),(14 0.13262376),(15 0.13246477),(16 0.12626797),(17 0.124976754),(18 0.12317725),(19 0.123058766),(20 0.122129425),(21 0.11412425),(22 0.12106778),(23 0.120826684),(24 0.12082373),(25 0.11944191),(26 0.12752268),(27 0.12744926),(28 0.1227339),(29 0.13619314),(30 0.132957),(31 0.1327908),(32 0.13492766),(33 0.14407867),(34 0.14109571),(35 0.14095843),(36 0.13761483),(37 0.14157471),(38 0.13141179),(39 0.13138731),(40 0.14028929),(41 0.12959243),(42 0.1338234),(43 0.13370341),(44 0.12912935),(45 0.13591968),(46 0.13609102),
(1 0.08140546),(2 0.10042229),(3 0.10014514),(4 0.10989927),(5 0.106189765),(6 0.10811773),(7 0.10801819),(8 0.10767837),(9 0.098911025),(10 0.099726066),(11 0.099684566),(12 0.098595455),(13 0.102810316),(14 0.11308984),(15 0.11293634),(16 0.10781358),(17 0.109017715),(18 0.105231866),(19 0.10526104),(20 0.10377613),(21 0.09587854),(22 0.10240505),(23 0.10226131),(24 0.103506826),(25 0.10487714),(26 0.11024174),(27 0.110163316),(28 0.10808876),(29 0.11936374),(30 0.11429121),(31 0.11423065),(32 0.11550735),(33 0.1262735),(34 0.122440614),(35 0.1223845),(36 0.120235555),(37 0.12457347),(38 0.11637548),(39 0.11634976),(40 0.12354757),(41 0.11500822),(42 0.11628218),(43 0.11631402),(44 0.11272302),(45 0.11769071),(46 0.117765464),
(1 0.072115995),(2 0.0875335),(3 0.0873941),(4 0.09517815),(5 0.09377512),(6 0.096081756),(7 0.09597746),(8 0.0942875),(9 0.08706718),(10 0.08629661),(11 0.08630413),(12 0.08589454),(13 0.0917509),(14 0.09995019),(15 0.0999194),(16 0.095728196),(17 0.09630017),(18 0.092640504),(19 0.09254519),(20 0.09174948),(21 0.086913645),(22 0.090269394),(23 0.0901753),(24 0.09300877),(25 0.0940955),(26 0.097799666),(27 0.097737506),(28 0.09755777),(29 0.10662197),(30 0.10183911),(31 0.10173556),(32 0.10239545),(33 0.10836346),(34 0.107897),(35 0.10777508),(36 0.104930595),(37 0.10940704),(38 0.103250556),(39 0.1031555),(40 0.10964313),(41 0.10244582),(42 0.10038738),(43 0.10026421),(44 0.100335725),(45 0.10317278),(46 0.10317486),
(1 0.06527636),(2 0.07945277),(3 0.07907758),(4 0.086875595),(5 0.08694487),(6 0.08636356),(7 0.086223334),(8 0.08735937),(9 0.07871185),(10 0.079202645),(11 0.07918899),(12 0.078472),(13 0.08341075),(14 0.090590514),(15 0.0904696),(16 0.08818265),(17 0.089150235),(18 0.08554938),(19 0.08548277),(20 0.08300704),(21 0.07846638),(22 0.08156546),(23 0.081449896),(24 0.08358217),(25 0.0861634),(26 0.08969361),(27 0.08957908),(28 0.09042537),(29 0.09666306),(30 0.092478745),(31 0.0922742),(32 0.092405334),(33 0.10055154),(34 0.09971663),(35 0.09961822),(36 0.09652962),(37 0.10071602),(38 0.09552363),(39 0.095430605),(40 0.10087937),(41 0.09554008),(42 0.091186754),(43 0.091119565),(44 0.09170706),(45 0.09406755),(46 0.09410929),
(1 0.062465124),(2 0.07533141),(3 0.075081676),(4 0.083034806),(5 0.082748406),(6 0.083646655),(7 0.0834581),(8 0.08261879),(9 0.07584154),(10 0.0739482),(11 0.07396341),(12 0.07582554),(13 0.0807831),(14 0.08557162),(15 0.08554373),(16 0.085077725),(17 0.08578234),(18 0.08197054),(19 0.08181975),(20 0.07886664),(21 0.07567737),(22 0.07776504),(23 0.07775025),(24 0.08161212),(25 0.08367347),(26 0.08834357),(27 0.088303626),(28 0.08883905),(29 0.09260778),(30 0.08928744),(31 0.08921521),(32 0.088956684),(33 0.09506887),(34 0.09415504),(35 0.09410709),(36 0.09137276),(37 0.095393956),(38 0.09291851),(39 0.09286775),(40 0.09719304),(41 0.090999536),(42 0.08796664),(43 0.087837696),(44 0.08804981),(45 0.08935561),(46 0.08950961),
(1 0.05685422),(2 0.06817429),(3 0.06789909),(4 0.07476657),(5 0.07663794),(6 0.07604229),(7 0.07596618),(8 0.074603856),(9 0.06788742),(10 0.06757435),(11 0.06750255),(12 0.06774272),(13 0.07327013),(14 0.07797413),(15 0.0780005),(16 0.07659924),(17 0.07887481),(18 0.074608624),(19 0.07458278),(20 0.07150628),(21 0.06894115),(22 0.070922144),(23 0.07087297),(24 0.07282065),(25 0.07589821),(26 0.08029572),(27 0.08016697),(28 0.07960125),(29 0.08259166),(30 0.08048658),(31 0.080358565),(32 0.080789976),(33 0.0869819),(34 0.08675625),(35 0.0866278),(36 0.08310198),(37 0.086864404),(38 0.08511966),(39 0.0850313),(40 0.08950769),(41 0.082319796),(42 0.07977565),(43 0.07960421),(44 0.07873366),(45 0.081388615),(46 0.081605844),
(1 0.054433618),(2 0.0646386),(3 0.064331986),(4 0.071525596),(5 0.0723706),(6 0.0724313),(7 0.07230062),(8 0.07071249),(9 0.065221705),(10 0.063849956),(11 0.06378577),(12 0.06582681),(13 0.07038705),(14 0.07387561),(15 0.0737647),(16 0.07388715),(17 0.07503682),(18 0.07157211),(19 0.07135292),(20 0.06855875),(21 0.06562818),(22 0.067877926),(23 0.067828245),(24 0.07033831),(25 0.07303481),(26 0.07710561),(27 0.077060744),(28 0.07672141),(29 0.079750985),(30 0.07638996),(31 0.07633048),(32 0.07745711),(33 0.08307054),(34 0.082696795),(35 0.08265079),(36 0.07957892),(37 0.08349704),(38 0.08199157),(39 0.08198797),(40 0.08517388),(41 0.07942076),(42 0.07623888),(43 0.07611972),(44 0.0765334),(45 0.078262486),(46 0.07844596),
(1 0.052216876),(2 0.062186085),(3 0.061881594),(4 0.06811236),(5 0.068459526),(6 0.068698555),(7 0.06856675),(8 0.06749059),(9 0.06188829),(10 0.061391044),(11 0.06135875),(12 0.061659206),(13 0.06622265),(14 0.07020481),(15 0.07013107),(16 0.06975119),(17 0.07164418),(18 0.067259185),(19 0.0671061),(20 0.06398042),(21 0.061953895),(22 0.06345774),(23 0.06341658),(24 0.066874996),(25 0.069806),(26 0.07211798),(27 0.0720408),(28 0.07307164),(29 0.073839284),(30 0.07286516),(31 0.07277705),(32 0.073533684),(33 0.07874761),(34 0.07859905),(35 0.078524426),(36 0.07486284),(37 0.07832424),(38 0.07801564),(39 0.07798963),(40 0.081152804),(41 0.074276246),(42 0.07200045),(43 0.07188981),(44 0.07107345),(45 0.07324382),(46 0.07341509),
