q, (a, b, c)
1.5, (-296996134732.394, 810917.1490580635, 296992173914.8422)
2.5, (-185520492189.5062, 432722.10696299875, 185515661561.35483)
3.5, (-247000998870.68597, 810009.1889743066, 246998783600.19315)
4.5, (-132465126445.8909, 461091.39472331986, 132463078788.13698)
5.5, (-146360361703.67963, 517844.66960604046, 146358491478.37286)
6.5, (-97561768.41723105, 376.61137519202936, 96840153.65039547)
7.5, (-266433238206.66913, 784245.6032329632, 266431170748.83707)
8.5, (-20351659.70685816, 39.11959358222662, 17583857.107805006)
9.5, (-29262476.993896235, 153.73775279839694, 29045792.877762668)
10.5, (-11427427.750546478, 25.663159872156616, 9961007.124656806)
11.5, (-16909421.19566088, 19.536381639697414, 13490193.212717663)
12.5, (-13624939.00226747, 17.684621400853285, 11344202.92531602)
13.5, (-13030078.340620497, 14.8918094051198, 10631845.33111224)
14.5, (-12512399.365081642, 9.676584243503461, 8873648.031072576)
15.5, (-9541959.81737694, 8.405631706001559, 6759283.216014084)
16.5, (-10394184.735967332, 7.353957169011761, 7133628.347787239)
17.5, (-9850732.796582788, 7.0322485437368165, 6789228.998491672)
18.5, (-7796685.125126869, 6.736757921310136, 5293414.495890944)
19.5, (-6907306.161367941, 6.228761198223218, 4743728.613104001)
20.5, (-6061268.503970194, 8.893589071553977, 4582954.430404974)
21.5, (-5010771.538167325, 28.15714584535616, 5478547.948954611)
22.5, (-5243023.505353881, 37.062097491016324, 5869452.667438824)
23.5, (-4324717.358311734, 10.340948923334215, 3618560.22979614)
24.5, (-3779762.815952214, 7.749901007343231, 3014326.5128815565)
25.5, (-3990601.6530866413, 5.33809078155519, 2819091.4379305295)
26.5, (-3743952.968766768, 4.4463062744225, 2513696.12548815)
27.5, (-3185806.257840088, 8.981903786089333, 2809571.7244825223)
28.5, (-2532708.603190729, 8.268057317313488, 2240166.5037171133)
29.5, (-2807495.8044753694, 4.9856688258371635, 2029564.222126524)
30.5, (-2682725.423503593, 5.688549904268438, 2052451.2753134684)
31.5, (-2340952.7205386385, 6.892218097906102, 1837858.749964863)
32.5, (-2564847.2154089357, 5.528688751263716, 1833144.9829617508)
33.5, (-2239680.062486266, 4.620728468810432, 1547577.8534734056)
34.5, (-1708473.8487490034, 7.8009336083639775, 1477134.1522575207)
35.5, (-1486203.8973810517, 8.099779376481711, 1370043.300706855)
36.5, (-1524003.514138093, 5.718458153079059, 1205724.8503955293)
37.5, (-1257671.5848062488, 9.240004167071339, 1184421.8545425287)
38.5, (-1509634.2174659243, 4.804500570629307, 1106506.8732471988)
39.5, (-1499779.0755429103, 5.283549773525998, 1110848.0312751757)
40.5, (-1371382.4973197544, 6.683194332214404, 1091383.1609483692)
41.5, (-1120938.5312337088, 6.070414072998789, 893068.0296649549)
42.5, (-1107616.9087576622, 5.581546374283105, 859144.209091255)
43.5, (-1100546.6994410735, 5.406540220565954, 845510.0462046225)
44.5, (-1101475.0765175596, 4.119707224382921, 768980.9051564597)
45.5, (-1019437.8155650407, 4.408980338249446, 743677.982307496)
46.5, (-953657.3933540174, 4.4454180188033146, 689684.3290697776)
47.5, (-845128.8840911393, 5.030000227125812, 655252.1658381206)
48.5, (-739095.3278398592, 5.126298366528916, 583097.9500670021)
49.5, (-743934.9643347389, 4.471067713779256, 567006.9773408034)
50.5, (-662256.7229437588, 6.672050614652539, 595245.9287107736)
51.5, (-735650.1326681104, 4.86570263666402, 576517.3714503619)
52.5, (-678674.2241806361, 4.57791699045755, 523427.4172802158)
53.5, (-646830.9516311281, 4.903594281686391, 514327.0221165203)
54.5, (-586454.8025227227, 5.9312009122682685, 506522.3950665681)
55.5, (-490333.6729473962, 5.764797176175268, 454809.8303675542)
56.5, (-474637.188031542, 5.892556271143225, 441443.21403450164)
57.5, (-449077.07862932497, 5.583859919965668, 396864.6255330714)
58.5, (-445911.50510162424, 4.843297107623406, 368177.13693148154)
59.5, (-448938.3871950459, 4.453537791523668, 360921.6858688299)
60.5, (-372031.496115114, 6.799116877219844, 370968.20638371847)
61.5, (-369402.3691569029, 5.053110855832243, 328427.99287205713)
62.5, (-357244.38169351936, 5.201393536534794, 311416.420298112)
63.5, (-355297.6406473419, 5.006312474520688, 306925.17448660725)
64.5, (-369634.6955677971, 3.799588114163689, 287130.72853641916)
65.5, (-382743.89432375424, 3.6136440794495637, 288837.0541285966)
66.5, (-343656.31187333004, 4.870972539658444, 292695.62750915973)
67.5, (-366619.07307251473, 2.9977727768996845, 260490.3995500574)
68.5, (-361711.5220171327, 3.275983700204062, 266239.5253245278)
69.5, (-272138.804282434, 4.632152883265973, 242597.3901714341)
70.5, (-247157.12974066028, 5.9418594062664, 242929.5739865153)
71.5, (-256142.35964899723, 4.359251534610445, 223531.6266667717)
72.5, (-297125.3525785825, 2.9180913002180033, 216426.2829741002)
73.5, (-295272.2136443285, 3.3204141150676594, 231879.21491090156)
74.5, (-270195.3346987709, 2.809521585486062, 198453.3450724879)
75.5, (-219730.03469287272, 3.9970942897559545, 191636.3544093843)
76.5, (-231199.83290975666, 3.076444679729596, 184395.38720170193)
77.5, (-193452.3385904722, 3.877467324893939, 173086.2232338819)
78.5, (-190554.91939187548, 4.447485371300535, 177937.07293842925)
79.5, (-176541.55490470846, 4.556278034111518, 171883.71559917217)
80.5, (-185992.9288850116, 4.066742528786626, 174526.19805748697)
81.5, (-175966.3747816104, 4.443648607993531, 168478.08934470091)
82.5, (-187613.35666507317, 3.825651205616489, 163199.66570151318)
83.5, (-179749.92305520712, 3.6900394494647166, 156643.23487259712)
84.5, (-134857.62164266064, 5.749329355615261, 146586.0372584875)
85.5, (-179325.7362281583, 3.1242584266032036, 141908.61585371775)
86.5, (-173543.31749373607, 2.990873218276094, 136533.96211359734)
87.5, (-187271.10298892335, 2.3452600053541777, 131272.03752548937)
88.5, (-172727.25455814932, 2.6613956802164407, 129718.86807291544)
89.5, (-150018.792425894, 3.086169833908988, 121532.09575127822)
90.5, (-129340.596281681, 3.952025051729558, 119289.99335270842)
91.5, (-140044.11110058214, 3.3290080904771524, 118658.33893012053)
92.5, (-139278.0367667003, 3.031227820213636, 115020.86352130826)
93.5, (-135508.12512876547, 3.0585827227848528, 111533.09359856657)
94.5, (-114335.74239606963, 3.790409439569901, 107020.47379696334)
95.5, (-92253.05348998975, 6.315902782247753, 108581.2533209335)
96.5, (-119999.99915829037, 3.4811861914047566, 105036.97314585347)
97.5, (-126479.31252881594, 2.6920689112129645, 98388.19093399147)
98.5, (-115390.81335720408, 3.390184904856206, 100178.92991715386)
99.5, (-100595.08619760725, 4.013824962005736, 95364.64920032158)
100.5, (-82905.19978629297, 5.1512580094768525, 89469.62072174066)
101.5, (-82619.86415254185, 4.876760989819885, 88100.24245072236)
102.5, (-99410.81620531523, 3.129253420811426, 86479.97918920139)
103.5, (-61387.913241002614, 8.350721143987961, 87898.09132869715)
104.5, (-79914.93773085154, 4.739245777214796, 84848.44986293903)
105.5, (-90709.03205872397, 3.2743896535054975, 80884.59904676909)
106.5, (-81685.7626581717, 4.013958101167221, 79403.7060270737)
107.5, (-79083.89164577625, 4.219953963675484, 79147.673167325)
108.5, (-79495.13638775956, 4.29663891222025, 78937.06278160788)
109.5, (-66485.76420160824, 5.813157469156556, 75221.34523547323)
110.5, (-64834.779609519675, 4.792050597962769, 70844.46741910829)
111.5, (-73261.96213656117, 3.668263384178927, 69834.26499033284)
112.5, (-74877.06206389463, 3.2917993514567745, 66497.28416097922)
113.5, (-68149.01588367758, 3.8180538922945453, 64892.52475624589)
114.5, (-58414.098500719105, 4.156426014585458, 60070.80022489422)
115.5, (-54449.44750421438, 4.7391478833578455, 61447.59706700852)
116.5, (-51075.87957888552, 6.053426208073472, 63321.565863345386)
117.5, (-42387.23156583525, 9.468951075689688, 63746.79732976699)
118.5, (-38340.37496617444, 11.436323476548184, 62043.796650030905)
119.5, (-60401.6063133375, 3.4965012593363447, 57005.16340548485)
120.5, (-48655.39824733149, 5.661757845912182, 57943.39096626027)
121.5, (-52692.5155332363, 4.260054945006023, 55400.39193876856)
122.5, (-48568.3658310013, 4.469298628939744, 52499.47951521584)
123.5, (-44522.29514104512, 4.981870077575198, 50762.23208422466)
124.5, (-42112.97657591033, 6.317725431535963, 52001.153428390004)
125.5, (-39553.12753906942, 6.081657046540437, 49756.120353459555)
