q, (a, b, c)
1.5, (-485408736.13547176, 54.11762422750533, 503776757.6544822)
2.5, (-243824601.03626612, 42.004193599511886, 281045903.81049395)
3.5, (-177050903.0007698, 63.74913429139667, 217047930.24439478)
4.5, (-70675221.49121076, 23.559002075266758, 89917134.51298577)
5.5, (-50033222.642195955, 23.993145415404157, 63495355.3589782)
6.5, (-43873910.41643776, 79.51231899481914, 65005035.63779548)
7.5, (-32923003.219452783, 90.71304483091676, 49012210.632572815)
8.5, (-68111034.40088414, 420.13910471528305, 78605462.13290578)
9.5, (-21967222344.00807, 236160.67216298293, 21975044682.320736)
10.5, (-25514892104.76837, 373293.2840916885, 25521336791.195457)
11.5, (-33506201234.670895, 468182.9576358435, 33511308059.416534)
12.5, (-14009447.414255781, 0.7965987730242503, 6962524.156536384)
13.5, (-9066849.801322557, 0.8727932367319351, 5603696.149378012)
14.5, (-12889472750.58544, 332374.6869913151, 12892460913.927809)
15.5, (-9433236999.577303, 294778.7137066121, 9435957039.607904)
16.5, (-3082092.6184321, 89.55494445842686, 5454365.142602775)
17.5, (-10519008728.327013, 505121.0366833324, 10521155890.875265)
18.5, (-11214333919.433016, 647079.398590001, 11216484297.876299)
19.5, (-16304235422.386358, 1067921.3808780257, 16306051819.516806)
20.5, (-25283500260.067894, 1706300.7422094278, 25285075532.5119)
21.5, (-5820748827.299159, 337398.9000441631, 5822035170.442753)
22.5, (-10224574238.10919, 800911.2003804132, 10225771360.803488)
23.5, (-6685808696.175285, 540999.1653314496, 6686843966.463733)
24.5, (-23293116514.004753, 2192639.4260494453, 23294058897.813118)
25.5, (-8191244918.117119, 768657.7744563152, 8192092877.67273)
26.5, (-9630823511.104984, 1007310.338981019, 9631596874.78961)
27.5, (-5938557585.663031, 623943.1493439175, 5939203238.148224)
28.5, (-2591101154.682464, 307589.4826935221, 2591679239.6796165)
29.5, (-5141508.610180625, 799.2172777429184, 5740174.79586251)
30.5, (-7752396182.336235, 1333077.7589624054, 7752938099.377876)
31.5, (-3041029.806681449, 558.0446882767274, 3540984.3861025944)
32.5, (-1721353547.910623, 372484.44979994494, 1721813199.1207464)
33.5, (-891731802.0045656, 218222.15053769102, 892182659.6960485)
34.5, (-1584329347.9623024, 412286.41256926936, 1584743064.9193487)
35.5, (-495521470.492012, 153503.61528917638, 495893426.9685059)
36.5, (-2869046947.7744713, 938096.7348471403, 2869387395.8335614)
37.5, (-1171744105.9517648, 458529.1940369028, 1172056082.582087)
38.5, (-584341.1334507565, 189.48561300593013, 859457.0747062666)
39.5, (-392431746.84862465, 150139.1122952732, 392684839.2266399)
40.5, (-513966481.1002041, 198648.44732612983, 514204322.16519606)
41.5, (-611278.2660351801, 245.72783468806574, 826451.1081704794)
42.5, (-516599.01235007285, 231.89269919124484, 717684.7477166852)
43.5, (-180952.67835187368, 60.14694704430455, 362919.1310625983)
44.5, (-155492.41254227923, 42.557953966035, 314086.60718454455)
45.5, (-160563.66239846474, 50.956306783019876, 308441.08940214344)
46.5, (-254488.97808952714, 96.08443773068674, 394701.9936210319)
47.5, (-168048.93214641913, 47.517171898211, 299268.6038942393)
48.5, (-237375.3402614323, 95.61014800619587, 365516.5265017357)
49.5, (-506790.6142737515, 293.3324920680251, 637539.2675030095)
50.5, (-1232497124.1901093, 830043.8840776044, 1232616170.8626204)
51.5, (-561978560.2398355, 404370.81402829493, 562086222.2761772)
52.5, (-62115960.882577986, 49677.24689111783, 62216648.31971332)
53.5, (-218139.4651040083, 128.63378377612906, 308342.4397299386)
