q, (a, b, c)
1.5, (-443253097238.7128, 709348.3170430531, 443246380647.185)
2.5, (-170283998.1831972, 173.16794979870573, 163354544.48296002)
3.5, (-61882798.46400462, 80.7225821318113, 57491848.725900084)
4.5, (-150231924453.98148, 180326.21265188218, 150224495428.86435)
5.5, (-174160440.0535345, 189.056797767871, 168825137.29907474)
6.5, (-44784761.78998975, 32.911876447146504, 38320338.89067689)
7.5, (-34321733.49433296, 26.435511426753283, 28456197.39717768)
8.5, (-30184133.457288887, 24.912925182521366, 25876077.03615263)
9.5, (-29394148.131673656, 14.433013091263629, 23062441.084918033)
10.5, (-22743945.655436575, 25.597776349676447, 20309801.642841347)
11.5, (-18269082.93389047, 8.946019550338315, 13519691.17467161)
12.5, (-13408518.198574735, 17.853019279417513, 11592961.880008845)
13.5, (-10370692.40443148, 11.25847635902639, 8447428.184418758)
14.5, (-10452500.960593047, 7.762866395404816, 7452192.371774514)
15.5, (-7587292.522100243, 9.219842519605681, 5913809.309958264)
16.5, (-7796011.713572171, 7.140695994790581, 5549150.548070836)
17.5, (-6512117.281187472, 9.67914207920125, 5336760.933799091)
18.5, (-4870541.97359822, 6.682112833807521, 3684161.283796601)
19.5, (-5205412.225001841, 6.399070223327687, 3796951.5655246815)
20.5, (-3690415.287535698, 5.734632908009368, 2755641.5181313315)
21.5, (-4141364.070069393, 6.1160745641647285, 3028983.870151653)
22.5, (-3388556.1511930176, 5.747332415679702, 2485274.4819145123)
23.5, (-2589951.4459493887, 5.4231409932804855, 1884105.9456601704)
24.5, (-2416424.7275667284, 7.1954806675653415, 1941017.5457316723)
25.5, (-2455696.751400934, 4.118147965202316, 1673973.3692388996)
26.5, (-2467781.6212821705, 4.999195286365301, 1803629.764591659)
27.5, (-2059876.7720263787, 4.223967855376902, 1426568.280494007)
28.5, (-1714427.6997657148, 4.892349685281538, 1287268.5939236393)
29.5, (-1548196.7778368762, 5.636454452893636, 1201365.2676838823)
30.5, (-1654145.1265396853, 3.988635026926164, 1149491.3649811884)
31.5, (-1396720.7339109785, 4.1849319789966115, 989308.6996476685)
32.5, (-1523174.4562380095, 4.424425640851144, 1095339.4027261469)
33.5, (-1100091.3844428095, 5.154954904812763, 881965.3050036648)
34.5, (-1002717.7257751059, 8.596574558882168, 981844.8623147749)
35.5, (-1078391.1901318405, 5.5539468331141375, 891130.9329541258)
36.5, (-936370.036837924, 8.092457789284897, 884576.6656914038)
37.5, (-841824.0187276233, 7.472157707692499, 785432.2235395004)
38.5, (-717384.543711138, 8.606171918829876, 690193.7433701955)
39.5, (-724837.876000501, 7.919657196783142, 651457.5615292192)
40.5, (-716510.4357187992, 6.853138354487926, 649113.0631314365)
41.5, (-608500.9100134048, 9.422707635502928, 627168.9670950986)
42.5, (-573484.1197228953, 9.123639459886615, 578659.9737761874)
43.5, (-562646.4156373746, 7.934302614486115, 544763.3155373837)
44.5, (-534020.9748190703, 7.294024047465769, 510636.9037178527)
45.5, (-501021.22457552864, 9.685218454225849, 518991.582916242)
46.5, (-529221.0658558808, 7.459391995407293, 511256.9492323766)
47.5, (-459099.14081874926, 9.41672627405906, 471578.8746289032)
48.5, (-419475.2940099104, 12.903632918010313, 471991.57474679966)
49.5, (-415925.88019240083, 10.83665110527542, 460446.49735861906)
50.5, (-354000.5272822657, 13.539669874800168, 419022.56148631696)
51.5, (-381851.57901970786, 8.93437586249757, 405619.73881297203)
52.5, (-404425.8491159447, 7.009351997374847, 405974.96726533317)
53.5, (-400629.0138024213, 7.624034697671662, 396656.56817945855)
54.5, (-370974.43738306523, 6.762102150163758, 362731.5806124669)
55.5, (-329077.83611431805, 6.961720098947792, 337242.8983136566)
56.5, (-328463.29774315306, 6.484117913649802, 325235.49380237825)
57.5, (-343116.5249219514, 6.859646295142985, 337765.32515388733)
58.5, (-304577.53099805734, 7.576292909356985, 323589.29381143395)
59.5, (-333332.85766857275, 6.4188398031098926, 322488.8988153048)
60.5, (-316034.141872744, 5.922611797130163, 296908.7080413592)
61.5, (-317621.5249816003, 5.802642649743092, 297046.7031673963)
62.5, (-297904.5188157564, 6.010517359170653, 281549.0793765957)
63.5, (-250356.47319217204, 6.7303845090768215, 257378.57781882997)
64.5, (-264246.25236477714, 5.750085537849299, 253350.6506112305)
65.5, (-278397.2353345212, 5.133614092222395, 254932.29526172118)
