q, (a, b, c)
1.5, (-774270245.3788837, 35.14861857244517, 626193191.7289287)
2.5, (-539890405.4082389, 35.06263570164878, 438543303.763702)
3.5, (-266399553.25013432, 22.59934687003166, 214146148.39448586)
4.5, (-200892886.06556672, 16.865721774666287, 147753286.90866336)
5.5, (-146287150.77971032, 17.824519633371185, 113996618.77208357)
6.5, (-98453039.46406169, 11.68129504208743, 74903346.274236)
7.5, (-69724428.41619435, 13.16465160389013, 53238271.99016573)
8.5, (-53214548.86517004, 17.052525468119903, 41035022.98772194)
9.5, (-40263516.88402553, 24.75163395419266, 33615478.512129344)
10.5, (-27549602.79677576, 25.10454124957204, 25395919.840419643)
11.5, (-22776307.268249348, 12.096562617458261, 19357945.990757916)
12.5, (-21636784.833362836, 11.301398508061224, 17501797.49022146)
13.5, (-15883355.125945784, 9.43005933799975, 12517225.576524068)
14.5, (-14522594.828387637, 14.793659964255244, 13021545.867286997)
15.5, (-11325505.554602994, 18.977023725128465, 11548903.199033953)
16.5, (-9463462.24792705, 8.882105536614903, 8125520.663237885)
17.5, (-8050907.531509905, 8.567603902254135, 6822789.840694041)
18.5, (-6096493.4045336805, 13.931802436896639, 6084820.10305874)
19.5, (-5400371.049736596, 17.095396696830164, 5434708.814931433)
20.5, (-5529064.573525395, 22.46255271839392, 5636841.844142684)
21.5, (-4842317.127167427, 21.142233378848083, 4776345.2186146835)
22.5, (-4084441.0758609083, 14.291575662471434, 3754630.9042665516)
23.5, (-3897418.2014771826, 17.128626968560887, 3733576.892791737)
24.5, (-3282659.2668537144, 15.790946157760871, 3197779.6204554928)
25.5, (-3051958.0809831596, 13.48967401530484, 2937594.2781059933)
26.5, (-2459746.116643684, 12.426130738506872, 2465390.3377873967)
27.5, (-2132569.0111646466, 17.61483259721322, 2449465.4040911915)
28.5, (-2080086.4738338115, 12.059382123302786, 2124828.4230251387)
29.5, (-1831860.7404558784, 14.50692291594464, 1931350.379803045)
30.5, (-1555137.6047025432, 11.032455052361435, 1567669.827455393)
31.5, (-1367907.9121655407, 17.459882570945922, 1551450.6053312114)
32.5, (-1139740.1828180493, 20.23281977994844, 1449180.2892600629)
33.5, (-1113543.99547858, 26.603027628292338, 1463394.2085699327)
34.5, (-907227.0364737258, 24.095396927026645, 1240693.3153830918)
35.5, (-901487.1368891926, 23.09141920155348, 1214552.4308084608)
36.5, (-816551.4071520328, 21.90200465727864, 1075350.9351508894)
37.5, (-798178.7391030233, 19.795737382626953, 1029384.3091097027)
38.5, (-694194.1184355723, 17.508454763742087, 893715.6170344412)
39.5, (-820510.1432410757, 32.899762379003334, 1057366.1512421765)
40.5, (-643854.7474050691, 25.643001341238154, 867166.4532293178)
41.5, (-693790.8706664962, 24.952538584000745, 879487.8331503741)
42.5, (-588522.7256910071, 19.410763499993433, 773826.0203994726)
43.5, (-628290.3149688941, 34.274019787344315, 851869.0699935734)
44.5, (-570521.3316378192, 27.3262368829067, 790205.5958722922)
45.5, (-475601.7797910405, 18.53910386918753, 664989.2056363779)
46.5, (-403211.2203692033, 23.095188979534775, 617387.0971806516)
47.5, (-470870.150757594, 26.599886171989517, 664495.3563496299)
48.5, (-434067.685896075, 25.19369503591202, 600196.7260350317)
49.5, (-411519.9258958989, 29.38641954031638, 594731.1509805429)
50.5, (-392210.4431370372, 15.76278782715705, 506767.07956402004)
51.5, (-372529.8543768706, 15.490498459362046, 484858.45333103416)
52.5, (-346025.0836882951, 15.061094159536422, 469607.4445256627)
