1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 3772963.3),(2 13202952),(3 26443050),(4 40697052),(5 55698548),(6 67831500),(7 80432936),(8 92835000),(9 104606520),(10 115544600),(11 125068310),(12 133290024),(13 141131470),(14 149037000),(15 157167020),(16 164550450),(17 172589740),(18 180636110),(19 188957650),(20 197852240),(21 207595220),(22 215575760),(23 222174540),(24 226750380),(25 230159890),(26 231629440),(27 230791790),(28 226758780),(29 221209090),(30 212774580),(31 205502340),(32 196501780),(33 187275920),(34 178296640),(35 170187520),(36 164882690),(37 162202740),(38 160430420),(39 160852350),(40 165061490),(41 171908020),(42 181644050),(43 193700910),(44 209995090),(45 229703820),(46 251017810),(47 273821920),(48 298973730),(49 323111420),(50 346720800),(51 368837730),(52 389652320),(53 406168540),(54 420221700),(55 433079780),(56 442363140),(57 448064600),(58 450527100),(59 451036130),(60 448336600),(61 442165920),(62 433953060),(63 425759700),(64 416921120),(65 407209630),(66 397115800),(67 386387800),(68 376512670),(69 367507100),(70 360034850),(71 352289060),(72 344721920),(73 336092670),(74 326691740),(75 317915420),(76 309691500),(77 301821950),(78 296170880),(79 291119500),
(1 4113.8286),(2 5219.3926),(3 5979.4473),(4 6585.7983),(5 6888.8228),(6 7302.5337),(7 7404.016),(8 7544.357),(9 7639.991),(10 7940.013),(11 8088.3613),(12 8148.5303),(13 8416.341),(14 8378.533),(15 8582.113),(16 8762.773),(17 8760.0625),(18 8773.478),(19 8921.398),(20 8960.063),(21 9150.404),(22 9135.7705),(23 9068.178),(24 9062.809),(25 9108.312),(26 9245.203),(27 9296.209),(28 9508.665),(29 9553.602),(30 9488.5625),(31 9374.568),(32 9413.169),(33 9396.57),(34 9466.66),(35 9445.764),(36 9459.888),(37 9526.992),(38 9633.072),(39 9725.555),(40 9863.654),(41 9808.755),(42 9974.923),(43 9931.518),(44 10062.645),(45 10298.957),(46 10496.836),(47 10628.764),(48 10676.71),(49 10947.65),(50 11107.723),(51 11187.718),(52 11250.468),(53 11197.041),(54 11543.594),(55 11571.906),(56 11799.723),(57 11920.1045),(58 12046.041),(59 12194.977),(60 12245.179),(61 12051.227),(62 12213.495),(63 12123.724),(64 12210.348),(65 12312.635),(66 12238.85),(67 12361.65),(68 12497.077),(69 12471.15),(70 12594.127),(71 12455.922),(72 12587.063),(73 12536.05),(74 12433.152),(75 12242.807),(76 12430.583),(77 12425.538),(78 12395.654),(79 12557),
(1 4108.951),(2 5333.798),(3 6011.6143),(4 6637.811),(5 7076.596),(6 7475.612),(7 7543.3926),(8 7684.574),(9 7867.33),(10 8143.1904),(11 8309.372),(12 8396.451),(13 8642.878),(14 8685.475),(15 8749.344),(16 8894.902),(17 8930.381),(18 8971.258),(19 9000.852),(20 9141.583),(21 9246.206),(22 9310.302),(23 9289.508),(24 9164.115),(25 9230.646),(26 9181.848),(27 9180.244),(28 9423.081),(29 9310.908),(30 9407.682),(31 9338.998),(32 9176.956),(33 9266.856),(34 9348.824),(35 9430.732),(36 9543.079),(37 9549.099),(38 9782.98),(39 9855.248),(40 9825.546),(41 9853.578),(42 9870.108),(43 9974.237),(44 10081.16),(45 10208.602),(46 10333.869),(47 10507.847),(48 10608.271),(49 10715.768),(50 10956.154),(51 10991.745),(52 10990.09),(53 10976.241),(54 11142.536),(55 11389.025),(56 11611.056),(57 11657.297),(58 11824.969),(59 11839.648),(60 11949.979),(61 12025.967),(62 11994.169),(63 11927.596),(64 11998.124),(65 12067.828),(66 12228.089),(67 12404.142),(68 12463.433),(69 12477.91),(70 12619.627),(71 12575.605),(72 12746.631),(73 12637.172),(74 12744.235),(75 12725.493),(76 12775.569),(77 12654.862),(78 12600.774),(79 12645.938),
(1 3842.92),(2 5073.1606),(3 5975.269),(4 6597.7363),(5 7016.8296),(6 7320.402),(7 7614.673),(8 7780.806),(9 7940.534),(10 8194.644),(11 8360.461),(12 8394.935),(13 8552.073),(14 8598.333),(15 8680.08),(16 8933.998),(17 9088.545),(18 9170.496),(19 9234.778),(20 9399.907),(21 9432.082),(22 9497.638),(23 9400.524),(24 9414.575),(25 9381.885),(26 9377.76),(27 9465.887),(28 9416.158),(29 9413.815),(30 9327.192),(31 9255.552),(32 8964.763),(33 9068.297),(34 9117.714),(35 9137.434),(36 9109.679),(37 9103.43),(38 9285.95),(39 9382.939),(40 9531.556),(41 9563.264),(42 9612.152),(43 9617.8955),(44 9692.883),(45 9678.978),(46 9733.702),(47 9875.779),(48 10094.897),(49 10140.869),(50 10437.974),(51 10365.795),(52 10464.205),(53 10675.634),(54 10873.499),(55 10870.017),(56 11026.658),(57 11066.381),(58 11375.208),(59 11272.911),(60 11460.907),(61 11544.901),(62 11560.54),(63 11763.596),(64 11715.489),(65 11538.091),(66 11707.652),(67 11709.633),(68 11786.432),(69 11912.886),(70 12171.737),(71 12350.422),(72 12351.937),(73 12353.374),(74 12355.864),(75 12315.334),(76 12397.388),(77 12418.893),(78 12290.154),(79 12285.267),
(1 3694.7358),(2 4946.3237),(3 5908.3306),(4 6580.7236),(5 6973.56),(6 7192.7646),(7 7485.7),(8 7729.553),(9 7935.3457),(10 8131.118),(11 8331.235),(12 8403.496),(13 8571.84),(14 8637.165),(15 8757.989),(16 8875.723),(17 9043.959),(18 9202.605),(19 9254.261),(20 9259.621),(21 9388.759),(22 9354.7295),(23 9295.309),(24 9266.094),(25 9341.221),(26 9495.471),(27 9477.716),(28 9441.158),(29 9412.065),(30 9476.481),(31 9385.85),(32 9364.073),(33 9531.304),(34 9655.012),(35 9564.466),(36 9522.556),(37 9628.226),(38 9669.6455),(39 9876.427),(40 10012.457),(41 10042.853),(42 10064.282),(43 10076.755),(44 10157.027),(45 10303.061),(46 10332.783),(47 10354.617),(48 10366.297),(49 10515.072),(50 10738.392),(51 10817.089),(52 10802.918),(53 10968.321),(54 11034.779),(55 11080.172),(56 11265.093),(57 11220.874),(58 11324.479),(59 11413.948),(60 11523.128),(61 11502.534),(62 11616.349),(63 11703.793),(64 11590.507),(65 11545.62),(66 11540.064),(67 11455.193),(68 11567.356),(69 11599.622),(70 11870.925),(71 11887.077),(72 11937.395),(73 11974.514),(74 11870.834),(75 11895.57),(76 11747.288),(77 11717.946),(78 11594.542),(79 11592.535),
(1 3557.5315),(2 4759.2734),(3 5765.761),(4 6491.314),(5 6871.492),(6 7109.767),(7 7366.917),(8 7594.383),(9 7759.75),(10 7807.4053),(11 7913.8726),(12 7961.9717),(13 8011.415),(14 7973.4233),(15 8018.034),(16 8023.19),(17 8186.4697),(18 8185.7246),(19 8243.543),(20 8368.871),(21 8536.494),(22 8466.82),(23 8523.851),(24 8539.556),(25 8605.184),(26 8655.893),(27 8759.2295),(28 8804.617),(29 8831.265),(30 8959.447),(31 8850.6875),(32 8693.913),(33 8667.911),(34 8656.035),(35 8820.386),(36 8897.322),(37 8942.866),(38 8913.939),(39 9184.422),(40 9268.418),(41 9375.248),(42 9578.054),(43 9552.612),(44 9649.868),(45 9811.822),(46 10050.634),(47 10116.156),(48 10139.731),(49 10251.101),(50 10408.215),(51 10475.68),(52 10611.343),(53 10678.941),(54 10778.507),(55 11014.864),(56 11060.551),(57 11204.724),(58 11246.049),(59 11228.147),(60 11327.072),(61 11205.39),(62 11150.743),(63 11344.722),(64 11251.941),(65 11119.0205),(66 11182.366),(67 11268.176),(68 11218.595),(69 11141.462),(70 11336.665),(71 11442.419),(72 11450.97),(73 11517.505),(74 11436.291),(75 11404.642),(76 11230.172),(77 11181.357),(78 11312.557),(79 11226.894),
(1 3427.3691),(2 4514.0146),(3 5525.438),(4 6132.4683),(5 6584.242),(6 6997.0327),(7 7260.242),(8 7498.742),(9 7614.1973),(10 7715.0215),(11 7782.2476),(12 7664.5806),(13 7776.558),(14 7680.471),(15 7651.524),(16 7735.362),(17 7858.1855),(18 7807.7905),(19 8023.553),(20 8102.084),(21 8206.306),(22 8204.622),(23 8317.837),(24 8326.168),(25 8324.837),(26 8537.901),(27 8574.419),(28 8638.278),(29 8677.241),(30 8600.459),(31 8473.738),(32 8334.311),(33 8339.474),(34 8339.215),(35 8466.275),(36 8597.733),(37 8717.245),(38 8898.862),(39 9093.235),(40 9204.722),(41 9180.316),(42 9297.831),(43 9354.599),(44 9440.536),(45 9459.669),(46 9591.253),(47 9594.671),(48 9688.218),(49 9918.991),(50 10008.281),(51 10293.7),(52 10372.846),(53 10568.397),(54 10648.868),(55 10781.448),(56 11024.353),(57 11106.254),(58 11301.382),(59 11423.191),(60 11226.18),(61 11216.73),(62 11403.5),(63 11510.996),(64 11525.819),(65 11568.481),(66 11489.714),(67 11579.589),(68 11583.468),(69 11690.38),(70 11773.11),(71 11701.114),(72 11731.708),(73 11585.582),(74 11508.044),(75 11484.333),(76 11393.206),(77 11279.98),(78 11336.636),(79 11230.339),
(1 3383.9795),(2 4483.5757),(3 5337.865),(4 5935.6216),(5 6282.1416),(6 6518.9106),(7 6800.459),(8 7006.662),(9 7198.72),(10 7452.1924),(11 7415.002),(12 7439.0854),(13 7572.399),(14 7540.3745),(15 7526.092),(16 7580.9585),(17 7677.1865),(18 7669.9434),(19 7906.3022),(20 8076.472),(21 8142.9434),(22 8267.716),(23 8325.812),(24 8443.741),(25 8451.102),(26 8598.623),(27 8670.609),(28 8808.102),(29 8794.444),(30 8742.027),(31 8609.35),(32 8431.3),(33 8377.951),(34 8453.307),(35 8378.497),(36 8376.981),(37 8390.708),(38 8461.558),(39 8692.034),(40 8779.117),(41 8966.259),(42 9106.648),(43 9256.253),(44 9361.958),(45 9376.776),(46 9597.042),(47 9491.77),(48 9515.429),(49 9641.503),(50 9782.547),(51 9897.162),(52 10084.137),(53 10226.0625),(54 10393.0205),(55 10462.859),(56 10785.096),(57 10838.835),(58 11103.923),(59 11089.829),(60 11094.041),(61 11090.643),(62 11132.444),(63 11241.179),(64 11155.236),(65 11121.75),(66 11122.471),(67 11421.581),(68 11356.533),(69 11533.03),(70 11767.587),(71 11804.486),(72 11803.381),(73 11627.732),(74 11485.926),(75 11467.559),(76 11503.023),(77 11503.182),(78 11480.3955),(79 11263.869),
(1 3311.9749),(2 4393.66),(3 5219.7104),(4 5834.1157),(5 6237.2393),(6 6455.6616),(7 6698.357),(8 6861.5815),(9 6993.19),(10 7076.9165),(11 7227.63),(12 7247.877),(13 7381.779),(14 7358.1626),(15 7380.6685),(16 7519.589),(17 7512.5615),(18 7635.4146),(19 7757.558),(20 7862.0503),(21 7957.8926),(22 8122.409),(23 8098.1816),(24 8063.935),(25 8144.149),(26 8115.737),(27 8204.086),(28 8393.977),(29 8546.998),(30 8439.309),(31 8513.455),(32 8437.503),(33 8401.586),(34 8475.321),(35 8441.758),(36 8517.01),(37 8472.755),(38 8555.403),(39 8566.714),(40 8528.081),(41 8593.442),(42 8680.597),(43 8774.031),(44 8879.089),(45 8927.054),(46 9073.048),(47 9114.073),(48 9284.529),(49 9398.675),(50 9544.439),(51 9606.434),(52 9674.737),(53 9710.536),(54 9783.014),(55 9884.726),(56 9928.811),(57 10067.633),(58 10079.237),(59 10244.644),(60 10264.436),(61 10235.783),(62 10258.336),(63 10338.326),(64 10274.288),(65 10070.958),(66 10038.738),(67 10156.229),(68 10384.662),(69 10330.402),(70 10471.788),(71 10537.238),(72 10584.758),(73 10537.768),(74 10453.715),(75 10397.501),(76 10419.512),(77 10396.569),(78 10378.78),(79 10409.251),
(1 3147.157),(2 4274.639),(3 4976.8687),(4 5557.965),(5 5924.957),(6 6120.0537),(7 6388.366),(8 6505.8403),(9 6549.007),(10 6711.4673),(11 6781.229),(12 6812.7373),(13 6893.5234),(14 6983.1934),(15 7065.948),(16 7179.067),(17 7167.062),(18 7242.823),(19 7356.2046),(20 7506.0024),(21 7557.596),(22 7699.3555),(23 7836.2163),(24 7802.609),(25 7845.9585),(26 7928.225),(27 8016.631),(28 8002.9966),(29 8061.3667),(30 8043.529),(31 8019.9536),(32 7962.7627),(33 7873.479),(34 7873.485),(35 7779.009),(36 7856.2085),(37 7823.2827),(38 7895.6025),(39 8077.6455),(40 8147.486),(41 8335.771),(42 8453.023),(43 8405.08),(44 8535.594),(45 8648.595),(46 8803.82),(47 8810.152),(48 8969.231),(49 9086.147),(50 9120.282),(51 9229.418),(52 9255.127),(53 9316.738),(54 9399.59),(55 9395.214),(56 9521.645),(57 9593.878),(58 9775.431),(59 9886.084),(60 9964.817),(61 9866.751),(62 9822.295),(63 9781.841),(64 9756.909),(65 9703.477),(66 9605.264),(67 9630.101),(68 9783.089),(69 9799.711),(70 9872.184),(71 10115.622),(72 9984.535),(73 10038.786),(74 10011.519),(75 10025.352),(76 10092.717),(77 10067.626),(78 10142.36),(79 10248.943),
(1 3077.0073),(2 4151.924),(3 4808.5273),(4 5338.783),(5 5762.7393),(6 5989.222),(7 6182.529),(8 6339.0586),(9 6501.881),(10 6687.947),(11 6732.992),(12 6848.147),(13 6915.5225),(14 6937.013),(15 7101.8037),(16 7152.0483),(17 7167.421),(18 7194.0923),(19 7287.2495),(20 7412.2305),(21 7520.819),(22 7569.965),(23 7610.972),(24 7629.328),(25 7614.903),(26 7665.3066),(27 7731.6294),(28 7902.247),(29 7807.2173),(30 7768.228),(31 7727.568),(32 7640.5996),(33 7681.709),(34 7668.045),(35 7731.5713),(36 7716.341),(37 7711.4014),(38 7844.305),(39 7900.9766),(40 8082.2637),(41 8213.916),(42 8244.485),(43 8283.773),(44 8246.882),(45 8513.842),(46 8705.674),(47 8716.99),(48 8817.402),(49 9025.532),(50 9022.344),(51 9137.139),(52 9194.904),(53 9303.832),(54 9356.356),(55 9422.621),(56 9633.529),(57 9774.96),(58 10016.136),(59 10072.203),(60 10049.496),(61 10129.43),(62 10203.163),(63 10215.082),(64 9991.246),(65 9960.697),(66 9914.68),(67 9760.52),(68 9797.067),(69 9898.656),(70 10081.855),(71 10145.91),(72 10013.463),(73 10121.169),(74 10146.025),(75 10160.33),(76 10237.989),(77 10248.303),(78 10106.335),(79 9979.265),
(1 3020.537),(2 4057.2131),(3 4771.397),(4 5332.914),(5 5758.861),(6 6117.0693),(7 6296.959),(8 6479.949),(9 6597.6377),(10 6755.0786),(11 6905.44),(12 7032.0825),(13 7142.3286),(14 7210.8364),(15 7310.1577),(16 7312.3994),(17 7385.51),(18 7446.692),(19 7467.4014),(20 7532.0444),(21 7671.836),(22 7758.5967),(23 7832.932),(24 7891.8193),(25 7885.268),(26 7833.9946),(27 7960.0117),(28 7964.061),(29 7832.6724),(30 7809.252),(31 7746.118),(32 7691.113),(33 7763.9653),(34 7749.481),(35 7845.3564),(36 7857.516),(37 7809.7637),(38 7935.2354),(39 8043.2397),(40 8087.601),(41 8120.9653),(42 8198.936),(43 8273.476),(44 8466.787),(45 8648.458),(46 8854.975),(47 8890.567),(48 9028.523),(49 9211.229),(50 9333.63),(51 9416.882),(52 9459.752),(53 9549.712),(54 9581.639),(55 9671.482),(56 9754.1),(57 9861.945),(58 10002.845),(59 10026.288),(60 9950.564),(61 9943.61),(62 9983.292),(63 10020.483),(64 9920.55),(65 9870.94),(66 9791.813),(67 9677.47),(68 9645.178),(69 9689.865),(70 9694.477),(71 9703.6),(72 9698.779),(73 9751.157),(74 9826.47),(75 9890.207),(76 10017.963),(77 9909.754),(78 9901.193),(79 9943.089),
(1 2947.751),(2 3944.0476),(3 4707.2573),(4 5200.1836),(5 5514.614),(6 5770.343),(7 6013.0474),(8 6140.1064),(9 6326.956),(10 6401.835),(11 6597.9136),(12 6639.9497),(13 6684.8774),(14 6734.792),(15 6807.3984),(16 6853.973),(17 6905.252),(18 6903.344),(19 6950.777),(20 7099.9404),(21 7149.4697),(22 7240.411),(23 7264.826),(24 7339.022),(25 7400.2964),(26 7440.0757),(27 7580.2603),(28 7609.826),(29 7511.933),(30 7562.514),(31 7533.1294),(32 7500.359),(33 7461.6865),(34 7505.0713),(35 7540.7217),(36 7563.476),(37 7553.6714),(38 7670.4595),(39 7829.2217),(40 7842.021),(41 7893.382),(42 8016.0566),(43 7964.523),(44 8071.3486),(45 8246.436),(46 8308.48),(47 8395.138),(48 8491.006),(49 8626.657),(50 8732.704),(51 9054.949),(52 9128.969),(53 9194.566),(54 9136.65),(55 9205.221),(56 9213.9375),(57 9289.869),(58 9441.213),(59 9423.339),(60 9361.14),(61 9487.98),(62 9494.749),(63 9576.732),(64 9553.759),(65 9506.954),(66 9533.74),(67 9549.99),(68 9474.022),(69 9464.897),(70 9487.76),(71 9483.892),(72 9565.371),(73 9540.872),(74 9418.353),(75 9588.314),(76 9510.843),(77 9501.079),(78 9493),(79 9526.835),
(1 2894.7253),(2 3813.8394),(3 4452.958),(4 4934.4077),(5 5195.384),(6 5553.3657),(7 5789.3945),(8 6013.8755),(9 6110.521),(10 6340.201),(11 6493.097),(12 6711.0073),(13 6773.045),(14 6844.07),(15 6828.9736),(16 7003.2974),(17 7134.2705),(18 7170.2827),(19 7247.6777),(20 7412.528),(21 7426.017),(22 7537.0356),(23 7527.5986),(24 7421.081),(25 7480.809),(26 7415.166),(27 7536.8623),(28 7551.741),(29 7590.556),(30 7647.833),(31 7651.55),(32 7575.0537),(33 7501.0923),(34 7621.063),(35 7608.4663),(36 7605.265),(37 7562.3804),(38 7573.8945),(39 7701.1343),(40 7753.4736),(41 7751.74),(42 7950.1064),(43 8005.2783),(44 8059.371),(45 8152.56),(46 8184.4414),(47 8283.717),(48 8370.027),(49 8513.61),(50 8608.133),(51 8857.627),(52 9010.096),(53 9116.062),(54 9162.571),(55 9178.223),(56 9337.626),(57 9395.146),(58 9416.953),(59 9667.417),(60 9725.429),(61 9724.418),(62 9705.807),(63 9722.641),(64 9615.2),(65 9631.673),(66 9708.402),(67 9621.643),(68 9536.66),(69 9514.929),(70 9522.41),(71 9529.574),(72 9454.827),(73 9364.415),(74 9360.4375),(75 9323.471),(76 9309.869),(77 9202.469),(78 9115.465),(79 9195.476),
(1 2772.9878),(2 3622.815),(3 4371.158),(4 4879.0093),(5 5121.403),(6 5348.2886),(7 5607.0415),(8 5793.6343),(9 5965.1357),(10 6124.376),(11 6242.5586),(12 6341.174),(13 6412.205),(14 6543.6675),(15 6589.768),(16 6650.581),(17 6805.968),(18 6876.745),(19 6929.434),(20 7047.6147),(21 7137.2974),(22 7157.9014),(23 7112.911),(24 7103.89),(25 7042.0806),(26 7004.1167),(27 7001.36),(28 6980.1597),(29 7112.2134),(30 7108.149),(31 7082.562),(32 7080.973),(33 7113.027),(34 7215.955),(35 7250.667),(36 7262.4805),(37 7325.572),(38 7328.161),(39 7479.198),(40 7506.8677),(41 7595.5195),(42 7628.794),(43 7779.853),(44 7903.7383),(45 8025.008),(46 8140.306),(47 8295.202),(48 8428.546),(49 8465.233),(50 8433.648),(51 8508.555),(52 8614.544),(53 8631.282),(54 8661.927),(55 8686.69),(56 8862.553),(57 8832.92),(58 8883.861),(59 9006.293),(60 8989.526),(61 8990.34),(62 8969.423),(63 8929.866),(64 8821.22),(65 8846.033),(66 8873.247),(67 8783.051),(68 8817.826),(69 8681.541),(70 8731.459),(71 8786.981),(72 8755.805),(73 8759.265),(74 8770.84),(75 8798.309),(76 8794.517),(77 8865.7295),(78 8874.869),(79 8872.203),
(1 2613.5193),(2 3497.8389),(3 4204.087),(4 4686.5957),(5 4908.3735),(6 5078.244),(7 5237.6787),(8 5410.8623),(9 5568.43),(10 5630.118),(11 5700.039),(12 5851.6147),(13 5857.219),(14 5987.994),(15 5971.513),(16 6123.533),(17 6176.566),(18 6303.627),(19 6349.073),(20 6510.036),(21 6548.4575),(22 6640.296),(23 6552.4053),(24 6589.2646),(25 6502.7954),(26 6543.32),(27 6615.8516),(28 6631.601),(29 6696.756),(30 6748.355),(31 6694.799),(32 6756.483),(33 6837.465),(34 6864.17),(35 6846.214),(36 6839.207),(37 6841.477),(38 6981.056),(39 7048.908),(40 7127.2017),(41 7202.4995),(42 7336.546),(43 7335.0073),(44 7442.5977),(45 7456.456),(46 7698.9497),(47 7641.9175),(48 7736.4517),(49 7853.7427),(50 7787.7754),(51 7836.802),(52 8028.1177),(53 8105.742),(54 8245.692),(55 8314.504),(56 8525.185),(57 8505.565),(58 8554.434),(59 8702.593),(60 8663.66),(61 8716.246),(62 8680.151),(63 8668.708),(64 8697.308),(65 8639.096),(66 8786.843),(67 8691.419),(68 8758.144),(69 8703.313),(70 8732.261),(71 8790.215),(72 8785.318),(73 8737.54),(74 8688.11),(75 8598.672),(76 8479.129),(77 8519.085),(78 8578.149),(79 8590.8125),
(1 2478.8577),(2 3403.4937),(3 4025.9146),(4 4577.325),(5 4869.567),(6 5054.1997),(7 5215.915),(8 5424.7324),(9 5551.9976),(10 5733.822),(11 5860.1973),(12 5999.3096),(13 6028.8),(14 6095.543),(15 6084.9067),(16 6167.2754),(17 6231.113),(18 6305.7495),(19 6384.962),(20 6474.1924),(21 6533.1616),(22 6554.5376),(23 6475.2734),(24 6478.9326),(25 6481.356),(26 6451.6646),(27 6464.583),(28 6379.3496),(29 6388.429),(30 6430.468),(31 6454.3066),(32 6477.7866),(33 6517.3955),(34 6639.092),(35 6743.705),(36 6780.8745),(37 6847.957),(38 6929.6104),(39 6951.863),(40 7073.4453),(41 7141.1357),(42 7180.293),(43 7264.0693),(44 7315.2773),(45 7327.52),(46 7457.171),(47 7451.21),(48 7482.5957),(49 7430.4595),(50 7522.26),(51 7525.2725),(52 7550.2524),(53 7635.5723),(54 7639.3),(55 7688.4478),(56 7848.3467),(57 7922.051),(58 7957.9634),(59 7993.55),(60 7989.3125),(61 7982.643),(62 7986.126),(63 8060.0728),(64 8025.1143),(65 8067.3354),(66 7991.9526),(67 8021.8784),(68 7956.513),(69 8084.804),(70 8041.394),(71 8003.615),(72 8043.796),(73 8026.957),(74 8025.67),(75 8044.0894),(76 8079.7393),(77 8130.0815),(78 8173.325),(79 8259.101),
(1 2370.007),(2 3269.8005),(3 3871.8706),(4 4396.8657),(5 4685.121),(6 4872.21),(7 5055.9863),(8 5273.5786),(9 5453.402),(10 5698.172),(11 5879.008),(12 5997.363),(13 6093.0483),(14 6145.0845),(15 6120.3354),(16 6148.4946),(17 6156.766),(18 6247.843),(19 6324.88),(20 6424.545),(21 6587.8213),(22 6583.616),(23 6564.5205),(24 6556.398),(25 6551.801),(26 6585.0195),(27 6634.3784),(28 6564.1563),(29 6560.3716),(30 6473.379),(31 6416.594),(32 6368.5977),(33 6435.262),(34 6529.5225),(35 6533.3354),(36 6569.1445),(37 6619.436),(38 6726.8438),(39 6863.928),(40 6968.2827),(41 7029.333),(42 7097.677),(43 7155.842),(44 7160.3804),(45 7368.7905),(46 7452.8755),(47 7484.3926),(48 7494.0146),(49 7585.7754),(50 7625.4023),(51 7686),(52 7706.919),(53 7778.0483),(54 7797.8384),(55 7759.5083),(56 7936.843),(57 7947.084),(58 8029.3335),(59 8041.1465),(60 8103.6772),(61 8021.6055),(62 8002.8936),(63 8117.5806),(64 8083.033),(65 8097.795),(66 8089.464),(67 8024.256),(68 7934.1396),(69 7950.086),(70 7940.6616),(71 7912.719),(72 7925.8105),(73 7859.3022),(74 7865.4634),(75 8042.87),(76 8127.978),(77 8102.202),(78 8132.5093),(79 8242.255),
