1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 282038.66),(2 1005755.8),(3 2135339.5),(4 3571243.3),(5 5240773.5),(6 7222361.5),(7 9592025),(8 12426243),(9 15473015),(10 18518902),(11 21370172),(12 24407370),(13 27446328),(14 30542498),(15 33780496),(16 37170868),(17 40718476),(18 44827010),(19 48794252),(20 52854148),(21 57289324),(22 61896556),(23 66838836),(24 71639144),(25 76329110),(26 81241450),(27 86438900),(28 91427624),(29 96332490),(30 101270170),(31 106038270),(32 111230056),(33 116843110),(34 122114890),(35 127901270),(36 133436504),(37 138777710),(38 144403470),(39 149900590),(40 155488940),(41 161464590),(42 167528110),(43 173577740),(44 179233650),(45 184772100),(46 189773940),(47 194764800),(48 199952000),(49 204557890),(50 209423490),(51 214040720),(52 218131140),(53 221949380),(54 226251710),(55 230382770),(56 234334200),(57 238226770),(58 242295660),(59 246453330),(60 250838270),(61 254830030),(62 258800530),(63 262688510),(64 266057730),(65 269654530),(66 272985950),(67 276152640),(68 279301340),(69 282209060),(70 284945300),(71 287824540),(72 291282700),(73 294767900),(74 298466940),(75 301984220),(76 305130780),(77 308487780),(78 312361730),(79 315532600),
(1 129751.36),(2 369209.34),(3 575196.56),(4 700661.44),(5 763709.3),(6 795443.5),(7 805127.7),(8 819452.7),(9 836422.5),(10 851261.9),(11 849728.5),(12 840053.5),(13 842680.6),(14 862772.8),(15 874956.3),(16 874066.44),(17 877370.75),(18 901820.8),(19 932575.4),(20 958984.2),(21 984977.06),(22 1012032.2),(23 1027903.7),(24 1031023.1),(25 1029820.56),(26 1026479.1),(27 1022866.9),(28 1016592.9),(29 1016404.06),(30 1012800.2),(31 1008999.06),(32 1014002.75),(33 1021144.94),(34 1019146.1),(35 1028824.9),(36 1037297.25),(37 1024806.6),(38 1007394.75),(39 995029.3),(40 984826.9),(41 983065.4),(42 977255.44),(43 963805.3),(44 953506.56),(45 956636.25),(46 971053),(47 986991.7),(48 993340.8),(49 983418.75),(50 957070.3),(51 946155.94),(52 949642.9),(53 944654.06),(54 923434.7),(55 891946.6),(56 872254.7),(57 868953.25),(58 876006.4),(59 889302.8),(60 901378.44),(61 904844.2),(62 902785.2),(63 906700.8),(64 908933.44),(65 901396.8),(66 883918.2),(67 862890.44),(68 842687.3),(69 840004.44),(70 852484.5),(71 860003.25),(72 867032.06),(73 878807.8),(74 902244.56),(75 939531.8),(76 968944.2),(77 977327.4),(78 969365),(79 959043),
(1 128312.3),(2 363344.88),(3 560529.4),(4 672511.1),(5 726146),(6 758922.94),(7 777856.9),(8 793013.5),(9 804123.56),(10 821129.1),(11 832621.44),(12 836760.44),(13 854498.1),(14 880504.1),(15 904699),(16 908164.1),(17 905790.3),(18 908947.7),(19 923233.2),(20 938346.5),(21 940787.25),(22 947900),(23 965547.4),(24 977617.06),(25 987815.1),(26 992777.75),(27 993795.1),(28 981914.6),(29 966104.44),(30 961142.94),(31 967727.4),(32 975077.3),(33 979452.56),(34 974814.94),(35 969514.8),(36 973948.6),(37 984058.5),(38 987138.7),(39 985660.75),(40 966166.4),(41 948695.4),(42 943589.06),(43 948332.9),(44 953283.7),(45 948349.75),(46 938771),(47 928832.2),(48 925521.6),(49 925625.4),(50 918362.94),(51 910357.4),(52 904256.9),(53 903157.4),(54 905671.4),(55 899706.5),(56 906056.4),(57 911638.7),(58 909904.9),(59 904587.25),(60 902757.25),(61 905176.56),(62 906535),(63 909570.06),(64 909105.94),(65 902636.6),(66 886582.56),(67 866904.2),(68 850884),(69 843140.4),(70 847741.2),(71 850712.56),(72 855220.3),(73 861237.6),(74 880902.25),(75 901840.44),(76 913171.7),(77 908678.94),(78 903845.1),(79 896515.4),
(1 124536.086),(2 338959.72),(3 513711.75),(4 615314.4),(5 666460.7),(6 686481.8),(7 699552.2),(8 716494),(9 741221.6),(10 759268.56),(11 767459.3),(12 763048.3),(13 762292.4),(14 764552.06),(15 764326.8),(16 758529.8),(17 754593.56),(18 750680.2),(19 752685.44),(20 751392.3),(21 756262.8),(22 781375.7),(23 802761.5),(24 830068),(25 854415.3),(26 867105.2),(27 853556.1),(28 826303.1),(29 810499.3),(30 813873.8),(31 831970.44),(32 868676.7),(33 890737.8),(34 886092.56),(35 877445.7),(36 876654.7),(37 891430.25),(38 909378.75),(39 924501.75),(40 924212.4),(41 912795.6),(42 896891.44),(43 874037.4),(44 862638.8),(45 866801.2),(46 884769.5),(47 887129.75),(48 880168.4),(49 874364.4),(50 864359.9),(51 850535.5),(52 835653.4),(53 833434.2),(54 842481.9),(55 851627.9),(56 844805.56),(57 831095.2),(58 824557.75),(59 822987.06),(60 823934.4),(61 824282.5),(62 820442.2),(63 807796.2),(64 789348.7),(65 777880.8),(66 775976.7),(67 774087.9),(68 774389.75),(69 777579.94),(70 787245.9),(71 788847.8),(72 790235.3),(73 790363.7),(74 799026.2),(75 809995.75),(76 818479.3),(77 816903.56),(78 808690.44),(79 801002.44),
(1 129248.21),(2 358033.8),(3 543153.75),(4 640776.7),(5 682964.8),(6 700230.5),(7 712920.2),(8 736468.06),(9 763570.9),(10 772963.2),(11 765911.25),(12 758044.44),(13 773751.6),(14 787448.4),(15 794874),(16 801041.9),(17 796220.56),(18 793334),(19 805615.8),(20 833060.56),(21 855998.5),(22 879500.8),(23 883076.75),(24 878040),(25 884114.5),(26 882420.8),(27 869539.2),(28 866232.9),(29 866685.75),(30 868531.06),(31 869184.3),(32 874393.2),(33 882469.1),(34 891564.94),(35 903958.8),(36 910273.5),(37 905777.5),(38 899018.94),(39 888253.5),(40 877911),(41 873570.5),(42 875133.44),(43 879269.3),(44 870789.1),(45 851499.2),(46 833635.25),(47 824441.3),(48 822135),(49 824438.9),(50 820565.6),(51 807552.5),(52 798020.75),(53 799697.44),(54 813517.06),(55 832112.1),(56 830354.25),(57 817604),(58 801224.8),(59 784082.56),(60 768184.1),(61 758085.5),(62 749673.1),(63 746502.2),(64 740640),(65 727399.44),(66 716428.8),(67 719921.9),(68 748397.44),(69 777271.9),(70 804174.6),(71 823425.06),(72 825707.7),(73 827901.4),(74 831598.7),(75 835230),(76 834402.56),(77 824349),(78 804365.5),(79 775342.8),
(1 119810.836),(2 327466.75),(3 488206.16),(4 568386.56),(5 611228.7),(6 645328.94),(7 674009.5),(8 698147.94),(9 711973.3),(10 716023.94),(11 719815.56),(12 735652.9),(13 758600.2),(14 772066.2),(15 767846.9),(16 758469.25),(17 747688.75),(18 730720.1),(19 734153.1),(20 764762.94),(21 791717.25),(22 801976.25),(23 805434),(24 813451.06),(25 833455.4),(26 835907.7),(27 827238.06),(28 817522.7),(29 809148.3),(30 802421.6),(31 799572.25),(32 799017.6),(33 805367.75),(34 814994.94),(35 832585.94),(36 850333.44),(37 850166.8),(38 841380.06),(39 831476.44),(40 828659.1),(41 823459.9),(42 818092.5),(43 806220.44),(44 787910.25),(45 770079.75),(46 750147.5),(47 732525.44),(48 717298.4),(49 717153.4),(50 723158.56),(51 721900.06),(52 714093.4),(53 706603.9),(54 713595),(55 732204.6),(56 748351),(57 758343.2),(58 766282.75),(59 765921.5),(60 750360.8),(61 731839.56),(62 721663.06),(63 719639.25),(64 723039.44),(65 721176.6),(66 716114.7),(67 708264.7),(68 700778.75),(69 706136),(70 710285.44),(71 718034.94),(72 720267.7),(73 721975.8),(74 723388.94),(75 723163.56),(76 719358.4),(77 719342.4),(78 716762.1),(79 710867.75),
(1 120748),(2 325503.66),(3 483729.47),(4 572440.44),(5 610087.6),(6 614038.2),(7 606697.5),(8 617476.56),(9 634268.7),(10 649181.1),(11 656441.9),(12 676558.9),(13 701178.2),(14 708758.3),(15 713142.1),(16 707798.6),(17 698238.3),(18 699294.9),(19 715151.7),(20 737751.94),(21 745493.1),(22 729325.9),(23 713237.8),(24 714520.3),(25 717187.9),(26 718828.25),(27 721872.25),(28 728996.6),(29 730752.7),(30 745512.56),(31 770381.7),(32 776004.8),(33 774793.3),(34 780017.1),(35 786995.9),(36 786128.2),(37 780456.1),(38 777334.2),(39 776774.75),(40 777270.9),(41 770565.56),(42 761655.1),(43 743233.94),(44 719594.2),(45 706130.7),(46 693526.6),(47 685874.9),(48 688562),(49 699658.7),(50 708839.06),(51 711143.5),(52 710984.9),(53 706802.9),(54 703523.94),(55 700724.5),(56 691413.44),(57 678579.1),(58 676466.7),(59 672224.25),(60 664163.25),(61 653508.7),(62 649195.5),(63 655725.7),(64 665945.7),(65 677943.75),(66 684949.25),(67 682819.1),(68 670924.6),(69 657774.56),(70 657545.6),(71 665421.5),(72 668908.8),(73 674797.3),(74 674170.94),(75 665349.1),(76 659066.5),(77 661750.25),(78 670528),(79 672744.9),
(1 117580.984),(2 310073.78),(3 453427.72),(4 534185.75),(5 573419.2),(6 579814.6),(7 582532.8),(8 594203.1),(9 606177.3),(10 618938.56),(11 629994.94),(12 644955.1),(13 653592.06),(14 652625.2),(15 652396.56),(16 655159.8),(17 652594.75),(18 667186.5),(19 698780.25),(20 719032.3),(21 711737.3),(22 692919.9),(23 677588.4),(24 665263.3),(25 661231.2),(26 665374.25),(27 669358.5),(28 664929.4),(29 664723.25),(30 683771.56),(31 704183.7),(32 698420.56),(33 687957.6),(34 683759.8),(35 680649.5),(36 678525.75),(37 687931.5),(38 699502.56),(39 698510.7),(40 693498),(41 682312.1),(42 667068.44),(43 653326.75),(44 651513.75),(45 655539.06),(46 658620.75),(47 652640.9),(48 652724.44),(49 663689.5),(50 675644.6),(51 684230.5),(52 689989.5),(53 691401.75),(54 692873.7),(55 686316.6),(56 681110.5),(57 676403.9),(58 668200.7),(59 648386.56),(60 629686.44),(61 616605.25),(62 606800.44),(63 607891.6),(64 608915.06),(65 616063.9),(66 628837.6),(67 634333.06),(68 628201.44),(69 613161),(70 610106),(71 619699.06),(72 625235.2),(73 626730.56),(74 627940.75),(75 630002.25),(76 630844.1),(77 626006.8),(78 618771.44),(79 617511.9),
(1 117302.836),(2 313458.75),(3 453425.06),(4 517281.56),(5 548315.2),(6 563025.3),(7 575467.06),(8 592425.06),(9 609690.7),(10 618793.9),(11 621812.44),(12 635791.06),(13 651916.06),(14 651603.6),(15 646045.1),(16 650247.25),(17 663776.2),(18 677160.7),(19 695718.5),(20 719317.7),(21 731271.25),(22 727929.44),(23 727755.5),(24 721966.56),(25 716186.9),(26 714641.7),(27 715561),(28 712854.44),(29 716929.25),(30 722124.9),(31 722903.9),(32 726798.2),(33 727858.5),(34 730089.9),(35 722684.3),(36 714901.44),(37 717114.94),(38 726167.06),(39 737697.5),(40 743316),(41 740834.1),(42 735022.9),(43 733883.75),(44 736745.4),(45 736312.8),(46 729772.44),(47 722104.44),(48 727559.06),(49 734450.56),(50 734650.94),(51 725499.8),(52 712271),(53 702572.06),(54 700496.2),(55 694952.6),(56 690389.9),(57 682796.9),(58 672681.1),(59 659595.5),(60 651907.75),(61 651325.75),(62 650835.9),(63 646789.5),(64 634051.94),(65 617756.06),(66 608964.3),(67 613958),(68 624145.44),(69 634337.1),(70 639529.75),(71 642155),(72 647335.8),(73 649219.2),(74 653648.25),(75 659223.56),(76 663792.4),(77 663033.44),(78 655408.9),(79 641067.2),
(1 109999.12),(2 289828.06),(3 423928.34),(4 486257.84),(5 514102.34),(6 528142),(7 540351.7),(8 548953.94),(9 555697.1),(10 554037.6),(11 553163.3),(12 561252.94),(13 573429.9),(14 570805.44),(15 564356.1),(16 561693.8),(17 556631.6),(18 560530.2),(19 570495.4),(20 579592.9),(21 590375.56),(22 596136.3),(23 601496.1),(24 604930.5),(25 603154.3),(26 605171.6),(27 603358.4),(28 603168.3),(29 615997.9),(30 622287.5),(31 618345.9),(32 621511.7),(33 625134.06),(34 638042.56),(35 644672.3),(36 646616.1),(37 649339.1),(38 656965.06),(39 663512.2),(40 669724.5),(41 669027.06),(42 660737.1),(43 654999.3),(44 653805.5),(45 655429.1),(46 641358.8),(47 630195.75),(48 635424.5),(49 652947.94),(50 664932.3),(51 666928.94),(52 659954.4),(53 649503.06),(54 638722),(55 618660.6),(56 601788.56),(57 592879.75),(58 590716.5),(59 589835.5),(60 583810),(61 575659),(62 567356.3),(63 557994.3),(64 551605.1),(65 547978.6),(66 547709.3),(67 554913.1),(68 558579.1),(69 560959.1),(70 567136.7),(71 574022.56),(72 576918.7),(73 563810.8),(74 552748.3),(75 547653.44),(76 546401.06),(77 545028.3),(78 541455.2),(79 537540.44),
(1 102186.3),(2 265846.4),(3 382188.63),(4 438174.56),(5 461597.53),(6 469850.1),(7 483827.97),(8 496931.4),(9 500244.56),(10 499744.7),(11 502548.63),(12 519701.3),(13 536730.1),(14 546467.75),(15 551753.3),(16 555206.1),(17 550107.6),(18 546849.5),(19 554611.56),(20 560538.1),(21 564541.6),(22 571336.44),(23 579426.1),(24 579756.3),(25 579679.2),(26 581006.25),(27 581184.94),(28 588789.5),(29 589745.4),(30 588956.44),(31 588181.8),(32 588910.6),(33 591084.1),(34 603273.9),(35 618591.94),(36 625053.1),(37 632039.25),(38 640671.06),(39 641662),(40 640441.75),(41 634112.6),(42 625142.1),(43 613074.75),(44 606219.06),(45 604906.5),(46 604327.44),(47 607672.7),(48 612789.1),(49 617889.6),(50 617193.25),(51 612453),(52 610444.7),(53 613893.1),(54 615815.06),(55 612117.9),(56 598069.6),(57 583962),(58 578711.75),(59 576751.94),(60 566552),(61 546792.3),(62 529149.5),(63 513161.13),(64 507893.8),(65 517692.63),(66 530237.75),(67 542699.56),(68 551373.7),(69 554225.6),(70 554070.9),(71 549004.3),(72 535664.44),(73 517793.6),(74 506192.5),(75 500565.97),(76 498236.56),(77 501436.8),(78 511150.56),(79 520757.25),
(1 107265.44),(2 278304.16),(3 404997.53),(4 464105.6),(5 488257.53),(6 499515.97),(7 493570.06),(8 488227.88),(9 490400.66),(10 496815.97),(11 503275.1),(12 510611.2),(13 518881.66),(14 533199.06),(15 546983),(16 553573),(17 557346.5),(18 552614.56),(19 552701.06),(20 566016.56),(21 577297.1),(22 583105.4),(23 586389.1),(24 581414.7),(25 577771.75),(26 572435.06),(27 576942.3),(28 593342.4),(29 603224.94),(30 601966.1),(31 594979.2),(32 581431.8),(33 573287.94),(34 582190.3),(35 599077.8),(36 616203.5),(37 621908.44),(38 620641.2),(39 618305.7),(40 611788.8),(41 601051.2),(42 600933.5),(43 610586.4),(44 612877.5),(45 606889.8),(46 602708.8),(47 602112),(48 608489.5),(49 620764.8),(50 626417.75),(51 616450.44),(52 602439.4),(53 591229.9),(54 597073.5),(55 603915.56),(56 605683.06),(57 604433.1),(58 593304.4),(59 572058),(60 549179.6),(61 539077),(62 546859.6),(63 551851.1),(64 548982.4),(65 544323.4),(66 539225.5),(67 529542.6),(68 523703.03),(69 514604.4),(70 514458.53),(71 511941.6),(72 506640.56),(73 502231.8),(74 498916.38),(75 499722.72),(76 501816.03),(77 507214.94),(78 513195.34),(79 516910.03),
(1 103760.14),(2 269113.38),(3 384853.84),(4 437938.06),(5 451932.13),(6 457525.8),(7 461777.22),(8 467090.03),(9 468285.84),(10 472824.38),(11 475550.44),(12 474762.84),(13 476210.28),(14 489658.44),(15 506635),(16 521079.9),(17 530629.56),(18 524481.9),(19 522126.16),(20 522906.97),(21 517660.6),(22 516153.97),(23 518329.56),(24 520144.22),(25 517232.34),(26 526235.9),(27 534838.5),(28 544710.56),(29 546671.3),(30 541719.75),(31 538180.2),(32 530915.4),(33 528544),(34 541478.9),(35 547878.25),(36 550762),(37 549877.25),(38 546801.1),(39 549707.6),(40 554671.25),(41 558888.75),(42 566685),(43 570501.44),(44 568854.7),(45 567965.2),(46 575650.3),(47 578585.2),(48 572419.5),(49 567311.25),(50 569416.2),(51 565419.5),(52 555174.56),(53 554002.25),(54 557375.5),(55 548873.9),(56 546593.2),(57 543739.2),(58 537303.5),(59 528480.44),(60 516764.78),(61 510250.5),(62 510929.28),(63 513017.72),(64 518939.28),(65 522194.88),(66 526750.2),(67 528782.8),(68 524958.8),(69 519836.13),(70 515779.8),(71 512411.88),(72 507384.34),(73 499743.47),(74 494832.2),(75 495672.03),(76 495173.63),(77 488935.97),(78 487455.56),(79 483199.13),
(1 100496.06),(2 260481.88),(3 368733.2),(4 415960.34),(5 431489.1),(6 435236.97),(7 436677.7),(8 439338),(9 450497.78),(10 465121.22),(11 476829.13),(12 477405.75),(13 475114.56),(14 484168.9),(15 493036.1),(16 506645.53),(17 514721.56),(18 515500.25),(19 507758.34),(20 498895.22),(21 492841.53),(22 493993.25),(23 504895.34),(24 519090.78),(25 531173.06),(26 538368.4),(27 542572.25),(28 539371.75),(29 534174.44),(30 528372.6),(31 524477.06),(32 522148.9),(33 526877.1),(34 539957),(35 543922),(36 549608.7),(37 554537.2),(38 553322.25),(39 547788.44),(40 548294.6),(41 546173.06),(42 544783.75),(43 537852.8),(44 527895.6),(45 534249.94),(46 540559.2),(47 536924.94),(48 529905.94),(49 527007.6),(50 526851.6),(51 527013.1),(52 528583.06),(53 532945.4),(54 542206.94),(55 551061.5),(56 557801.06),(57 561378),(58 558426.94),(59 546852.4),(60 528253.4),(61 511969.2),(62 502894.22),(63 504751.13),(64 509941.66),(65 514856.22),(66 511825.9),(67 499692.78),(68 480767.3),(69 471181.97),(70 471630.9),(71 474778.97),(72 473925.44),(73 473014),(74 471427.03),(75 467078.1),(76 459569.47),(77 457840.97),(78 461005),(79 465798),
(1 100195.02),(2 250974.36),(3 353341.84),(4 399201.38),(5 423702.78),(6 438112.63),(7 437206.22),(8 437948.1),(9 445163.63),(10 459090.2),(11 472605.72),(12 480535.16),(13 485436.13),(14 490664.16),(15 498793.25),(16 510952.13),(17 519030.16),(18 518677.7),(19 517079.16),(20 515127.3),(21 511324.8),(22 514847.25),(23 529394.2),(24 539117.6),(25 541036.44),(26 535399.5),(27 532144.25),(28 534155),(29 544732.6),(30 545399.9),(31 533906.56),(32 520969.38),(33 525055.25),(34 533818.25),(35 536962.44),(36 542840),(37 544978.75),(38 537686.3),(39 536896.44),(40 546705.9),(41 553291.25),(42 553286.1),(43 547004.3),(44 542847.8),(45 548338.94),(46 555567.06),(47 554358.1),(48 550193),(49 546105.1),(50 544673.25),(51 542435.2),(52 547406.56),(53 552408.94),(54 549014.44),(55 547525.4),(56 545649.75),(57 542954.5),(58 542688.1),(59 537279.94),(60 522098.4),(61 512035.3),(62 511082.2),(63 512456.63),(64 513443.63),(65 514005.13),(66 506184.7),(67 488380.97),(68 472364.63),(69 467112.13),(70 465673.47),(71 457485.25),(72 447938.4),(73 443372.8),(74 443116.38),(75 443362.16),(76 444112.5),(77 449683.38),(78 449175.44),(79 445457.44),
(1 99900.84),(2 253507.92),(3 357199.38),(4 399026.94),(5 417452.6),(6 422704.72),(7 423045.06),(8 424065.97),(9 432771.3),(10 447773.47),(11 454854.72),(12 455276.56),(13 454429.06),(14 459490.06),(15 470429.22),(16 479388.75),(17 482388.56),(18 481689.44),(19 483929.22),(20 488383.13),(21 491529.2),(22 491814.38),(23 499094.9),(24 507214.03),(25 510807.13),(26 509882.94),(27 511425.94),(28 507135.06),(29 506905.5),(30 509232.63),(31 507238.94),(32 502840),(33 502637.16),(34 507169.94),(35 520666.78),(36 530204.3),(37 537252.56),(38 537100.4),(39 528852.7),(40 517407.06),(41 512682.84),(42 516883.13),(43 521800.5),(44 522711.75),(45 527871.4),(46 526043.06),(47 524235.5),(48 526767.4),(49 528706.2),(50 526743.5),(51 523231.53),(52 521282.34),(53 518970.63),(54 509118.03),(55 496850.25),(56 483807.6),(57 478408.4),(58 476328.47),(59 474795.3),(60 474378.13),(61 480555.3),(62 489329.34),(63 494266.66),(64 490483.97),(65 474835.56),(66 459004.56),(67 448516.03),(68 441049.9),(69 443635.44),(70 446356.03),(71 440613.78),(72 433220.03),(73 427472.2),(74 426942.7),(75 432477.44),(76 440200.1),(77 453177.1),(78 462158.66),(79 463539.3),
(1 95145.87),(2 239616.86),(3 333687.22),(4 369360.3),(5 379226.78),(6 385291.34),(7 394677.63),(8 405701.22),(9 412010.63),(10 426478.8),(11 439120.25),(12 448462.75),(13 458309.3),(14 469972.3),(15 480201.88),(16 491975.6),(17 499870.7),(18 501600.3),(19 503786.4),(20 508451.44),(21 516240.56),(22 524970.6),(23 522399.44),(24 515520.63),(25 513086.78),(26 513218.38),(27 504782.5),(28 496124.8),(29 502234.3),(30 504012.16),(31 503633.47),(32 501916.75),(33 509312.5),(34 513592.97),(35 512249.44),(36 512495.56),(37 513324.8),(38 513939.34),(39 508862.5),(40 507462.22),(41 513586.56),(42 524935.44),(43 535976.4),(44 543243.5),(45 545649.2),(46 536466.8),(47 523082.3),(48 515911.03),(49 515456.97),(50 515923.9),(51 512917.38),(52 511222.38),(53 509764.56),(54 504511.06),(55 497890.97),(56 496235.06),(57 494901.6),(58 485790.8),(59 476499.56),(60 474610.7),(61 482513.6),(62 492352.16),(63 495269.84),(64 484482.28),(65 467229.22),(66 455601.38),(67 442826.63),(68 433010.4),(69 433162.1),(70 436882.53),(71 445525.25),(72 445908.75),(73 435286.1),(74 428415.75),(75 434668.9),(76 442911.75),(77 451900.3),(78 460537.06),(79 454898.44),
(1 95914.34),(2 233768.78),(3 317421.9),(4 351804.84),(5 364511.13),(6 371226.78),(7 373969.53),(8 380280.5),(9 380826.34),(10 389055.2),(11 405689.56),(12 413977.53),(13 424600.66),(14 433563.8),(15 440711.9),(16 444993.22),(17 451042.44),(18 453186.84),(19 453744.7),(20 455835.88),(21 455175.63),(22 458015.34),(23 454990.16),(24 452673.7),(25 453008.97),(26 450510.53),(27 450435.97),(28 453747.5),(29 458559.72),(30 459335.34),(31 459360),(32 465922.2),(33 465964.7),(34 460236.2),(35 463695.44),(36 475147.03),(37 488075),(38 484695.72),(39 472593.8),(40 457926.63),(41 451861.06),(42 453177.4),(43 451925.63),(44 452161.63),(45 458467.5),(46 468438.03),(47 474192.03),(48 480780.13),(49 484353.63),(50 490835.22),(51 499081.53),(52 500321.47),(53 492484.84),(54 483338.9),(55 468931.5),(56 449960.25),(57 439778.47),(58 440048.03),(59 446576.16),(60 457616.03),(61 459299.7),(62 454141.63),(63 444593.56),(64 433966.78),(65 426362.6),(66 424001.66),(67 418354.34),(68 410900.7),(69 410444.53),(70 412973.06),(71 412072.5),(72 411126.94),(73 412341.16),(74 409259.6),(75 408620.6),(76 414475.34),(77 420225.22),(78 417298.25),(79 408284.5),
(1 96483.15),(2 231054.81),(3 314964.25),(4 350734.4),(5 361734.4),(6 367862.4),(7 374331.53),(8 378931.28),(9 380650.63),(10 389039.84),(11 395229.44),(12 406352.3),(13 421666.84),(14 437024),(15 447697.28),(16 456968.75),(17 457446.9),(18 450450.38),(19 455484.5),(20 460194.13),(21 457257.6),(22 466519.9),(23 468241.3),(24 465805.16),(25 466103.9),(26 461549.53),(27 456931.1),(28 460908.7),(29 461531.75),(30 457159.28),(31 458702.2),(32 462639.06),(33 468832.28),(34 469687.06),(35 469068.9),(36 474022.1),(37 483573.03),(38 480797.38),(39 472111.7),(40 466759),(41 466472.88),(42 471115.13),(43 468266.38),(44 465666.56),(45 470596.44),(46 475916.44),(47 474994.63),(48 470887.13),(49 468351.38),(50 465708.44),(51 464536.78),(52 454720.16),(53 438417.8),(54 426753.66),(55 423494.13),(56 426576.28),(57 429929.9),(58 430455.9),(59 428400.56),(60 424282.03),(61 415417.44),(62 412900.03),(63 405578.3),(64 396497.5),(65 394936.1),(66 401842.47),(67 407839.06),(68 405184.56),(69 399935.44),(70 404512.25),(71 411412.13),(72 416597.7),(73 415664.16),(74 414361.03),(75 414664),(76 412481.66),(77 404579.1),(78 397155.72),(79 398636.28),
