1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 2.6079004),(2 2.610564),(3 5.8948855),(4 18.513472),(5 25.41941),(6 25.405653),(7 32.300896),(8 52.58395),(9 63.378227),(10 63.40512),(11 81.818184),(12 105.41901),(13 106.9293),(14 107.00805),(15 104.402275),(16 114.47347),(17 126.08006),(18 126.07865),(19 130.3568),(20 149.21696),(21 151.34808),(22 151.29115),(23 165.61986),(24 171.16797),(25 171.61058),(26 171.60493),(27 181.09804),(28 181.75586),(29 176.31659),(30 176.3461),(31 178.91354),(32 189.12164),(33 192.41211),(34 192.44951),(35 187.83054),(36 181.79057),(37 177.86035),(38 177.84018),(39 174.6401),(40 176.20088),(41 194.61769),(42 194.6397),(43 203.04245),(44 210.82693),(45 210.82938),
(1 4.0384507),(2 4.0355988),(3 9.05093),(4 22.242554),(5 31.23872),(6 31.231287),(7 38.259415),(8 56.569122),(9 65.07446),(10 65.10269),(11 81.0538),(12 84.87178),(13 87.6902),(14 87.75042),(15 96.36531),(16 100.94706),(17 109.67934),(18 109.682945),(19 108.72909),(20 112.261665),(21 120.2837),(22 120.2749),(23 131.72021),(24 148.59935),(25 151.26012),(26 151.2542),(27 143.30196),(28 136.64809),(29 135.9623),(30 135.97473),(31 146.65582),(32 156.79202),(33 161.11073),(34 161.12575),(35 163.6466),(36 176.72546),(37 173.71588),(38 173.7122),(39 172.27034),(40 171.30333),(41 191.54262),(42 191.50513),(43 195.76685),(44 206.16881),(45 206.18217),
(1 3.5434473),(2 3.5433555),(3 8.575496),(4 21.490616),(5 28.608732),(6 28.611998),(7 33.600773),(8 47.321262),(9 56.66035),(10 56.655266),(11 61.313457),(12 61.613716),(13 67.56597),(14 67.54809),(15 67.46749),(16 81.0371),(17 82.21912),(18 82.21259),(19 85.39451),(20 97.87035),(21 101.103226),(22 101.145905),(23 105.89451),(24 111.805824),(25 118.93109),(26 118.936874),(27 120.07089),(28 124.14895),(29 126.57716),(30 126.61827),(31 125.320015),(32 115.89248),(33 120.48386),(34 120.5323),(35 124.074615),(36 139.23312),(37 138.6374),(38 138.68448),(39 140.04114),(40 146.87692),(41 159.64671),(42 159.6108),(43 169.91068),(44 169.30656),(45 169.32231),
(1 4.5887957),(2 4.5913577),(3 9.9630375),(4 24.779482),(5 33.5932),(6 33.604557),(7 37.987484),(8 44.654686),(9 49.319736),(10 49.313725),(11 56.739716),(12 60.411312),(13 63.45369),(14 63.454754),(15 66.14984),(16 83.432076),(17 85.10353),(18 85.09796),(19 89.675064),(20 100.81781),(21 100.57665),(22 100.597466),(23 103.08905),(24 113.65698),(25 114.641304),(26 114.65705),(27 114.09047),(28 117.38743),(29 124.36675),(30 124.47337),(31 119.60556),(32 130.19815),(33 134.67873),(34 134.68695),(35 133.3147),(36 132.71774),(37 133.4201),(38 133.44595),(39 134.28531),(40 137.80046),(41 149.15701),(42 149.15424),(43 152.7706),(44 155.17638),(45 155.16808),
(1 5.233374),(2 5.2352605),(3 11.128575),(4 23.495993),(5 30.745838),(6 30.75117),(7 34.090946),(8 36.012268),(9 38.62818),(10 38.610374),(11 43.099007),(12 51.90246),(13 54.531376),(14 54.512115),(15 60.71601),(16 70.088356),(17 74.77906),(18 74.75385),(19 77.36177),(20 86.015625),(21 90.09351),(22 90.090706),(23 92.35994),(24 93.71196),(25 96.50411),(26 96.53114),(27 97.98104),(28 101.310646),(29 112.292946),(30 112.40238),(31 111.542984),(32 112.64105),(33 110.00675),(34 110.00663),(35 113.37793),(36 115.74074),(37 117.268616),(38 117.28505),(39 119.96025),(40 124.16599),(41 124.547165),(42 124.51249),(43 124.80314),(44 131.5032),(45 131.5068),
(1 4.10133),(2 4.1025743),(3 8.632477),(4 16.258684),(5 19.202385),(6 19.20818),(7 19.42224),(8 25.81642),(9 29.974724),(10 29.97104),(11 31.894754),(12 38.211952),(13 40.10094),(14 40.08457),(15 43.462257),(16 49.110077),(17 51.691086),(18 51.692497),(19 53.87114),(20 57.384716),(21 58.66732),(22 58.61948),(23 60.292744),(24 63.0264),(25 67.47801),(26 67.45944),(27 71.79841),(28 69.99541),(29 75.487434),(30 75.60182),(31 77.442894),(32 71.16673),(33 74.63108),(34 74.65473),(35 76.63096),(36 80.19505),(37 85.1341),(38 85.13875),(39 85.88879),(40 80.30076),(41 82.4156),(42 82.44583),(43 83.53167),(44 88.53564),(45 88.530014),
(1 4.312153),(2 4.3138475),(3 9.164019),(4 16.384508),(5 20.07322),(6 20.086992),(7 20.929321),(8 24.386106),(9 27.475199),(10 27.460312),(11 30.62213),(12 38.05837),(13 39.95185),(14 39.931747),(15 39.966328),(16 46.22099),(17 48.23091),(18 48.230198),(19 48.561474),(20 50.986355),(21 51.38383),(22 51.37888),(23 54.191597),(24 56.26951),(25 59.725273),(26 59.727974),(27 64.27549),(28 64.835884),(29 64.20104),(30 64.30577),(31 68.04335),(32 68.1124),(33 67.49974),(34 67.49993),(35 66.42353),(36 69.47864),(37 72.98715),(38 72.98891),(39 71.70241),(40 73.56138),(41 76.58983),(42 76.62966),(43 75.86185),(44 76.413216),(45 76.4067),
(1 4.1751757),(2 4.1768775),(3 8.948519),(4 14.334038),(5 17.712934),(6 17.717085),(7 18.843784),(8 23.957027),(9 26.883844),(10 26.882599),(11 27.818865),(12 32.718414),(13 34.552853),(14 34.53902),(15 37.51649),(16 42.184963),(17 43.47593),(18 43.475975),(19 43.64587),(20 46.982796),(21 48.392845),(22 48.422012),(23 47.0429),(24 52.747757),(25 52.90521),(26 52.921093),(27 52.649235),(28 56.139843),(29 54.92206),(30 54.919403),(31 52.188763),(32 57.626896),(33 59.252422),(34 59.245743),(35 58.744442),(36 59.783623),(37 60.346508),(38 60.345783),(39 59.017292),(40 66.8184),(41 68.289276),(42 68.27875),(43 66.75716),(44 65.279335),(45 65.28066),
(1 4.03507),(2 4.0340257),(3 8.134449),(4 13.49087),(5 16.46115),(6 16.463583),(7 17.26564),(8 21.202404),(9 23.60105),(10 23.616018),(11 23.943434),(12 26.9165),(13 28.893326),(14 28.9129),(15 31.619959),(16 34.204052),(17 35.40236),(18 35.39999),(19 35.12947),(20 36.8564),(21 39.60173),(22 39.6114),(23 40.055725),(24 42.610573),(25 45.061954),(26 45.04684),(27 43.48403),(28 46.436447),(29 49.1659),(30 49.161545),(31 47.326565),(32 50.500687),(33 51.87553),(34 51.896572),(35 50.882893),(36 49.97715),(37 51.876423),(38 51.854126),(39 52.740936),(40 53.621006),(41 54.413822),(42 54.406017),(43 54.742455),(44 55.84469),(45 55.8432),
(1 3.9789102),(2 3.9798682),(3 7.702952),(4 11.366619),(5 14.176924),(6 14.183784),(7 15.4311285),(8 17.689587),(9 19.330126),(10 19.346437),(11 20.474798),(12 22.935291),(13 25.462666),(14 25.470642),(15 26.392687),(16 28.65068),(17 29.109652),(18 29.115494),(19 29.692764),(20 31.63988),(21 33.662006),(22 33.654415),(23 33.250866),(24 34.912804),(25 35.986954),(26 35.978046),(27 36.06635),(28 36.07014),(29 36.942173),(30 36.962868),(31 37.03332),(32 39.54706),(33 41.90261),(34 41.88708),(35 42.667538),(36 41.499718),(37 40.896954),(38 40.90232),(39 41.223236),(40 40.750973),(41 42.7167),(42 42.74104),(43 43.947216),(44 46.372597),(45 46.37191),
(1 3.5087059),(2 3.5107443),(3 6.6479278),(4 9.448896),(5 11.506268),(6 11.509998),(7 12.595137),(8 14.509992),(9 16.014006),(10 16.005238),(11 16.674019),(12 18.73558),(13 20.262625),(14 20.268461),(15 20.682041),(16 21.958836),(17 23.211342),(18 23.21375),(19 23.41741),(20 24.967442),(21 26.531342),(22 26.52792),(23 27.318333),(24 27.65506),(25 29.683678),(26 29.68863),(27 28.53913),(28 28.77975),(29 29.3023),(30 29.353401),(31 29.56419),(32 30.565336),(33 33.19488),(34 33.188953),(35 33.496105),(36 34.442707),(37 35.26644),(38 35.254784),(39 33.730095),(40 35.337708),(41 34.91403),(42 34.92694),(43 34.947144),(44 35.637367),(45 35.64129),
