1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 2.287198),(2 2.2603934),(3 7.4642725),(4 18.320795),(5 22.092258),(6 22.109072),(7 23.189787),(8 31.337997),(9 40.900745),(10 40.852943),(11 58.51007),(12 96.75054),(13 129.32875),(14 129.69633),(15 187.3209),(16 198.13037),(17 202.31575),(18 202.22232),(19 267.72797),(20 509.34198),(21 588.08624),(22 588.09204),(23 723.0376),(24 908.9792),(25 1069.5724),(26 1069.9089),(27 1159.5723),(28 1368.6444),(29 1315.2825),(30 1322.236),(31 1317.1294),(32 1303.0474),(33 1363.7136),(34 1364.5605),(35 1502.2937),(36 1545.3116),(37 1433.6941),(38 1434.3942),(39 1501.5914),(40 1412.6564),(41 1519.2255),(42 1516.734),(43 1474.2035),(44 1146.5895),(45 1146.6638),
(1 4.1680784),(2 4.1737323),(3 9.673245),(4 22.272903),(5 37.194145),(6 37.20724),(7 58.438053),(8 81.71493),(9 91.87543),(10 91.86052),(11 112.05976),(12 234.61949),(13 332.3328),(14 332.4691),(15 412.7548),(16 465.24988),(17 447.571),(18 447.17422),(19 509.44443),(20 635.10736),(21 640.24536),(22 640.7869),(23 731.8647),(24 911.03345),(25 891.4404),(26 890.907),(27 923.55096),(28 969.0965),(29 881.3178),(30 884.48474),(31 862.80054),(32 882.5904),(33 898.97864),(34 900.21063),(35 957.0277),(36 901.8039),(37 905.91315),(38 906.3909),(39 859.9049),(40 849.8655),(41 997.57404),(42 997.2513),(43 959.65955),(44 913.57306),(45 913.8307),
(1 7.7936935),(2 7.806288),(3 12.711299),(4 34.77542),(5 52.683254),(6 52.735596),(7 74.63895),(8 136.28152),(9 169.601),(10 169.54765),(11 256.905),(12 461.574),(13 547.39844),(14 547.9059),(15 579.1655),(16 729.55005),(17 779.3638),(18 778.9296),(19 832.4972),(20 863.4232),(21 817.99677),(22 817.843),(23 913.401),(24 821.2804),(25 857.1915),(26 857.5781),(27 879.9105),(28 782.8035),(29 788.1965),(30 791.1634),(31 773.148),(32 805.6965),(33 791.8579),(34 791.3335),(35 772.90955),(36 661.4341),(37 644.744),(38 644.9179),(39 568.0279),(40 717.92206),(41 785.62164),(42 786.0209),(43 738.77576),(44 768.9381),(45 769.0588),
(1 9.574286),(2 9.581846),(3 16.002249),(4 46.090214),(5 62.863514),(6 62.66778),(7 90.73959),(8 195.97188),(9 244.64008),(10 244.25352),(11 355.1114),(12 486.97946),(13 524.7593),(14 524.6596),(15 462.22458),(16 612.33954),(17 580.43365),(18 580.75134),(19 618.8523),(20 816.87463),(21 939.8969),(22 939.3092),(23 1123.1888),(24 991.0903),(25 1059.2548),(26 1059.6632),(27 1106.603),(28 1045.7806),(29 1072.0476),(30 1071.0917),(31 995.80145),(32 936.3547),(33 945.52313),(34 944.69446),(35 958.22064),(36 1030.2927),(37 1025.0011),(38 1025.2675),(39 1031.448),(40 968.9683),(41 1179.6982),(42 1180.633),(43 1380.3583),(44 1558.9806),(45 1559.0956),
(1 10.702998),(2 10.7363),(3 21.233564),(4 60.984535),(5 73.87705),(6 73.75397),(7 105.36688),(8 256.35944),(9 335.86432),(10 335.87534),(11 521.7035),(12 682.2226),(13 771.3268),(14 771.92267),(15 713.49457),(16 793.6644),(17 883.15405),(18 882.7368),(19 935.46277),(20 1156.3262),(21 1101.5333),(22 1101.3899),(23 1172.8475),(24 1262.5182),(25 1206.9113),(26 1206.1711),(27 1228.9261),(28 1253.1467),(29 1277.3694),(30 1277.66),(31 1273.696),(32 1218.8597),(33 1276.8356),(34 1275.8295),(35 1250.3035),(36 1323.9952),(37 1301.5491),(38 1301.3268),(39 1259.5769),(40 1100.4265),(41 1257.244),(42 1256.8324),(43 1420.3226),(44 1457.1421),(45 1457.1058),
(1 10.369856),(2 10.412725),(3 17.723978),(4 58.051136),(5 72.46984),(6 72.437256),(7 103.90645),(8 252.58534),(9 302.2663),(10 302.253),(11 425.99924),(12 597.64294),(13 639.4527),(14 639.9848),(15 619.5276),(16 759.9776),(17 797.9166),(18 797.58746),(19 851.17377),(20 1060.8082),(21 1054.3326),(22 1053.7383),(23 1097.2957),(24 1207.3472),(25 1174.4583),(26 1174.097),(27 1172.0143),(28 1348.689),(29 1225.3641),(30 1225.046),(31 1201.0474),(32 1351.1685),(33 1352.4109),(34 1351.5857),(35 1203.5911),(36 1219.7063),(37 1103.4757),(38 1103.1404),(39 1028.7131),(40 904.34625),(41 992.1051),(42 992.17487),(43 967.69696),(44 1105.3363),(45 1105.6613),
(1 16.89293),(2 16.879267),(3 34.564842),(4 116.46132),(5 170.8214),(6 170.69507),(7 224.11523),(8 422.22345),(9 517.4328),(10 516.92505),(11 598.3391),(12 607.07324),(13 613.6742),(14 614.2781),(15 656.4754),(16 689.8878),(17 751.0041),(18 751.0221),(19 851.6902),(20 883.28253),(21 894.7749),(22 894.43713),(23 1053.1095),(24 1058.56),(25 1046.9851),(26 1046.3047),(27 1318.6277),(28 1061.5737),(29 1100.7596),(30 1097.1708),(31 1093.8951),(32 1050.6202),(33 1092.3313),(34 1092.1302),(35 1147.7664),(36 1333.9231),(37 1423.7134),(38 1421.8605),(39 1440.3229),(40 1275.1466),(41 1265.8107),(42 1265.6643),(43 1243.5562),(44 1298.0249),(45 1298.2449),
(1 16.93066),(2 16.958895),(3 39.15469),(4 128.09065),(5 161.79706),(6 161.7262),(7 181.1719),(8 320.8942),(9 397.1821),(10 397.5398),(11 574.4002),(12 870.30743),(13 811.92633),(14 811.60144),(15 766.30707),(16 750.5034),(17 749.1293),(18 748.94714),(19 760.42535),(20 827.6002),(21 772.52435),(22 772.17224),(23 942.04724),(24 917.0253),(25 1005.3132),(26 1005.43225),(27 1107.0311),(28 978.77893),(29 791.39813),(30 791.653),(31 830.18536),(32 920.371),(33 987.2513),(34 987.5179),(35 1082.0686),(36 1079.7118),(37 1140.5376),(38 1140.7449),(39 1267.6644),(40 1494.4641),(41 1623.6683),(42 1622.9325),(43 1577.0759),(44 1382.8384),(45 1382.659),
(1 24.9309),(2 24.96475),(3 53.17308),(4 156.38173),(5 204.6659),(6 204.54962),(7 223.37857),(8 305.54492),(9 336.27216),(10 336.61996),(11 511.16357),(12 672.97284),(13 627.8558),(14 627.8746),(15 658.0636),(16 506.35278),(17 538.929),(18 539.09717),(19 591.0802),(20 693.63043),(21 744.672),(22 744.22766),(23 845.1546),(24 746.6141),(25 762.72437),(26 763.17633),(27 822.1625),(28 803.0167),(29 756.0705),(30 755.32086),(31 904.2818),(32 1067.1765),(33 1055.1626),(34 1055.6174),(35 1031.9576),(36 1190.761),(37 1254.1396),(38 1253.125),(39 1191.9882),(40 1182.6353),(41 1231.907),(42 1231.4901),(43 1206.82),(44 995.0303),(45 994.8144),
(1 18.608261),(2 18.62296),(3 40.61738),(4 141.00319),(5 195.6446),(6 195.55063),(7 252.65294),(8 417.12384),(9 526.8961),(10 527.5625),(11 638.58875),(12 851.9784),(13 784.2403),(14 784.6125),(15 751.137),(16 688.96655),(17 709.9517),(18 709.69183),(19 745.142),(20 792.8465),(21 796.8147),(22 796.5312),(23 792.60925),(24 957.6403),(25 869.1985),(26 868.8279),(27 804.8306),(28 882.64386),(29 945.7819),(30 947.2299),(31 976.7271),(32 1054.6875),(33 1001.36707),(34 1001.52563),(35 982.6668),(36 910.85187),(37 930.00244),(38 930.72314),(39 863.2167),(40 980.58704),(41 1081.0088),(42 1081.7373),(43 1060.4978),(44 1170.7416),(45 1170.9492),
(1 23.247503),(2 23.217821),(3 36.59856),(4 104.194305),(5 174.7466),(6 174.57622),(7 225.56464),(8 307.98892),(9 290.62177),(10 290.15558),(11 340.346),(12 550.00543),(13 598.7419),(14 598.25476),(15 684.9046),(16 685.7038),(17 738.7303),(18 739.01447),(19 709.8056),(20 708.3438),(21 689.18414),(22 689.39087),(23 795.0186),(24 774.34937),(25 774.39465),(26 774.00916),(27 697.7806),(28 779.92035),(29 836.3598),(30 837.3689),(31 827.57935),(32 926.46545),(33 934.65125),(34 935.66),(35 899.29614),(36 788.6267),(37 797.26605),(38 796.4747),(39 845.06934),(40 783.7402),(41 853.6112),(42 853.4833),(43 971.36536),(44 1127.1672),(45 1127.8295),
