1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.9709959),(2 0.96916115),(3 1.4812627),(4 5.015558),(5 6.665019),(6 6.680179),(7 9.375707),(8 17.288404),(9 22.318045),(10 22.2944),(11 32.270054),(12 50.39687),(13 51.983337),(14 52.14724),(15 59.17687),(16 67.927216),(17 72.84829),(18 72.831894),(19 76.38476),(20 92.15046),(21 99.6867),(22 99.817085),(23 124.56562),(24 107.479996),(25 111.261505),(26 111.38409),(27 106.15296),(28 98.25336),(29 95.567184),(30 96.04219),(31 86.42129),(32 73.97065),(33 59.495193),(34 59.366848),(35 55.447067),(36 63.938854),(37 72.05545),(38 71.9788),(39 76.81598),(40 98.60959),(41 154.88239),(42 154.8536),(43 136.4089),(44 124.91264),(45 124.889046),
(1 1.235929),(2 1.2336875),(3 2.1315525),(4 9.10579),(5 13.303401),(6 13.296646),(7 18.477938),(8 37.13729),(9 47.547474),(10 47.626194),(11 62.477665),(12 92.4066),(13 101.56427),(14 101.77795),(15 114.38212),(16 126.39708),(17 130.62967),(18 130.6632),(19 136.12341),(20 151.49232),(21 158.33507),(22 158.21236),(23 202.31302),(24 155.16393),(25 151.60664),(26 151.7212),(27 139.39903),(28 125.712006),(29 118.39456),(30 118.426636),(31 107.30741),(32 86.37441),(33 70.24128),(34 70.06278),(35 66.33637),(36 85.47284),(37 96.37708),(38 96.59865),(39 99.33243),(40 104.77809),(41 134.77852),(42 134.66684),(43 136.1375),(44 100.52028),(45 100.540306),
(1 1.976699),(2 1.9852505),(3 3.843645),(4 14.429788),(5 21.241104),(6 21.225416),(7 29.517332),(8 59.197033),(9 74.90041),(10 74.8347),(11 98.421036),(12 139.23685),(13 145.71687),(14 146.11305),(15 154.43379),(16 165.32585),(17 167.81361),(18 167.73897),(19 175.55652),(20 199.37666),(21 202.71964),(22 202.67368),(23 228.38959),(24 215.95242),(25 201.75081),(26 201.67764),(27 200.25763),(28 213.38779),(29 211.0163),(30 210.29114),(31 212.0946),(32 212.26718),(33 212.96568),(34 212.97794),(35 207.11172),(36 214.22285),(37 219.27899),(38 219.15358),(39 217.10533),(40 221.07686),(41 273.3751),(42 273.25626),(43 249.21146),(44 245.07843),(45 245.06378),
(1 3.03571),(2 3.0465968),(3 6.8761334),(4 23.159273),(5 30.019613),(6 30.033445),(7 39.264812),(8 66.42093),(9 76.66553),(10 76.69821),(11 95.01601),(12 122.15027),(13 129.07803),(14 129.4175),(15 132.21852),(16 139.60576),(17 142.26958),(18 142.37828),(19 139.69179),(20 137.36595),(21 130.82866),(22 130.65842),(23 138.0778),(24 166.1185),(25 140.32095),(26 140.19923),(27 137.41272),(28 138.15175),(29 134.5487),(30 134.77043),(31 138.45256),(32 151.49156),(33 151.93842),(34 152.04747),(35 151.0759),(36 147.00565),(37 158.68466),(38 158.50269),(39 158.89352),(40 171.71233),(41 224.71587),(42 224.54097),(43 215.3098),(44 207.88618),(45 207.87686),
(1 3.3374233),(2 3.342572),(3 6.989596),(4 22.100826),(5 33.53082),(6 33.538242),(7 46.44344),(8 76.308716),(9 88.33964),(10 88.37588),(11 103.32095),(12 118.90089),(13 119.29911),(14 119.34978),(15 117.87742),(16 116.95649),(17 119.6451),(18 119.585495),(19 114.38149),(20 107.431816),(21 92.724075),(22 92.62428),(23 128.37122),(24 114.712395),(25 86.089325),(26 86.13617),(27 83.883644),(28 90.53369),(29 97.76696),(30 97.83384),(31 98.41069),(32 109.666275),(33 115.37982),(34 115.49184),(35 112.26944),(36 108.479645),(37 111.25278),(38 111.27988),(39 114.012146),(40 130.43648),(41 151.18532),(42 151.18156),(43 137.2955),(44 136.55522),(45 136.56215),
(1 2.9291751),(2 2.9234114),(3 5.567943),(4 18.791508),(5 27.46373),(6 27.454832),(7 38.584633),(8 63.956417),(9 73.7248),(10 73.54113),(11 82.95168),(12 86.02687),(13 81.798134),(14 81.94094),(15 80.75432),(16 77.99389),(17 79.02704),(18 78.991646),(19 78.60259),(20 86.42617),(21 84.85734),(22 84.90955),(23 98.56625),(24 137.98157),(25 116.44807),(26 116.48344),(27 109.2015),(28 118.40596),(29 129.58023),(30 130.02678),(31 132.30089),(32 137.62865),(33 122.665375),(34 122.81467),(35 113.33627),(36 131.71147),(37 139.3881),(38 139.43517),(39 143.18987),(40 150.04399),(41 165.99884),(42 165.88585),(43 141.23737),(44 177.32927),(45 177.30377),
(1 3.4847782),(2 3.473817),(3 7.6001973),(4 19.74484),(5 28.240223),(6 28.234406),(7 36.84583),(8 59.74904),(9 70.70718),(10 70.72494),(11 77.49148),(12 86.01708),(13 78.89606),(14 79.064064),(15 75.36274),(16 69.89849),(17 65.99227),(18 65.96285),(19 64.22711),(20 56.83619),(21 52.55504),(22 52.520615),(23 68.99384),(24 65.81901),(25 61.758987),(26 61.688046),(27 62.768913),(28 74.40296),(29 80.182045),(30 80.24132),(31 90.0744),(32 109.09533),(33 98.8839),(34 98.990814),(35 97.31154),(36 99.17983),(37 109.72585),(38 109.64692),(39 112.9576),(40 132.38947),(41 159.58028),(42 159.69276),(43 142.66069),(44 161.60352),(45 161.5948),
(1 4.676574),(2 4.682503),(3 9.864468),(4 29.803753),(5 43.481853),(6 43.46835),(7 54.265034),(8 78.068924),(9 84.85058),(10 84.949036),(11 89.60277),(12 82.919235),(13 80.98836),(14 81.079544),(15 78.949005),(16 76.215614),(17 78.14338),(18 78.00958),(19 75.60785),(20 63.23247),(21 68.81078),(22 68.84406),(23 101.79191),(24 89.07592),(25 82.99266),(26 83.039665),(27 81.225914),(28 92.23957),(29 99.49397),(30 99.52434),(31 113.39669),(32 118.1494),(33 116.833496),(34 116.96617),(35 109.8708),(36 91.582565),(37 97.006836),(38 97.06263),(39 101.60418),(40 98.813896),(41 116.559326),(42 116.519226),(43 101.77015),(44 111.630585),(45 111.63673),
(1 3.6376429),(2 3.6467512),(3 7.516393),(4 18.020761),(5 28.170698),(6 28.175379),(7 36.497738),(8 55.456646),(9 64.89497),(10 64.88286),(11 71.354645),(12 81.34563),(13 83.40959),(14 83.418625),(15 81.29824),(16 77.077515),(17 75.178505),(18 75.09083),(19 73.82603),(20 73.33236),(21 81.72402),(22 81.688156),(23 108.450005),(24 97.29148),(25 90.28025),(26 90.25862),(27 89.41667),(28 108.581345),(29 114.758995),(30 114.559296),(31 111.59897),(32 97.313774),(33 99.3167),(34 99.361176),(35 115.309875),(36 99.00746),(37 89.86328),(38 89.88994),(39 102.31783),(40 119.9333),(41 128.82793),(42 128.57355),(43 94.95553),(44 128.45354),(45 128.46912),
(1 2.9541335),(2 2.9636405),(3 7.38851),(4 17.408134),(5 26.636751),(6 26.625414),(7 33.735435),(8 50.332783),(9 58.11258),(10 58.059437),(11 65.00054),(12 67.84493),(13 69.144714),(14 69.01793),(15 71.78109),(16 74.32235),(17 76.03291),(18 76.129555),(19 81.7676),(20 91.3321),(21 93.513664),(22 93.548965),(23 100.4394),(24 115.97723),(25 112.62145),(26 112.710205),(27 105.45127),(28 115.144394),(29 121.86528),(30 122.218704),(31 119.535065),(32 128.27118),(33 148.77312),(34 148.69366),(35 140.86264),(36 133.4845),(37 145.28296),(38 145.36295),(39 149.67395),(40 157.62515),(41 180.28105),(42 180.32782),(43 170.90462),(44 174.99402),(45 175.02394),
(1 2.6981587),(2 2.6956782),(3 6.2443166),(4 20.089626),(5 28.435284),(6 28.39319),(7 35.75465),(8 54.806095),(9 56.26229),(10 56.310707),(11 56.67516),(12 53.414215),(13 52.525074),(14 52.471863),(15 52.589386),(16 55.71468),(17 57.929398),(18 57.98696),(19 65.00899),(20 68.58271),(21 73.295845),(22 73.28461),(23 72.89269),(24 75.93228),(25 61.437744),(26 61.351337),(27 62.741646),(28 79.03485),(29 87.70019),(30 87.90143),(31 89.65537),(32 104.325134),(33 101.835335),(34 101.90187),(35 98.11418),(36 92.189606),(37 97.505806),(38 97.562584),(39 97.72163),(40 84.896355),(41 107.46624),(42 107.53609),(43 96.91193),(44 116.77381),(45 116.828896),
