q, (a, b, c)
1.5, (-167119018.65458152, 519.7917252391627, 165529308.08852687)
2.5, (-194209913987.21848, 759125.7556089759, 194207952964.93942)
3.5, (-69195957823.26785, 319234.82588739955, 69194777241.39606)
4.5, (-38140411.02705833, 97.9773893793067, 37084114.97452418)
5.5, (-53285059.0037709, 60.97261320903804, 48338982.115307555)
6.5, (-379766888972.66473, 776319.7498417331, 379763194219.05774)
7.5, (-29563299.66955144, 49.372928415064735, 26354254.497940097)
8.5, (-16306289.09573474, 17.66997371545181, 13387003.643412558)
9.5, (-17358031.88484396, 25.568976669019815, 15279554.012864435)
10.5, (-13834505.363019967, 11.078582280418809, 10621926.321086844)
11.5, (-17008383.0805264, 9.251478027195194, 11685242.704355499)
12.5, (-14802442.931616971, 12.93758712447954, 11732620.464473678)
13.5, (-19051149.183615517, 11.318385453899293, 13984317.424798947)
14.5, (-17501634.451251373, 11.593134466538412, 13098227.633444803)
15.5, (-16093903.213397956, 7.6585126691439305, 11016005.75891702)
16.5, (-12976466.217692688, 5.936979618649399, 8392589.303657882)
17.5, (-10033831.38468979, 6.3678993602775895, 6944506.557167246)
18.5, (-8707844.304721573, 6.948156698903254, 6421549.312957041)
19.5, (-7880723.167863975, 6.8040443993500865, 5479952.6763427)
20.5, (-6080490.212677171, 18.61873527721401, 5609633.65343684)
21.5, (-5223261.089404515, 12.020456179123421, 4427171.001704313)
22.5, (-5222600.662496775, 6.577531629304246, 3754032.656046312)
23.5, (-4597501.222387548, 6.906670896223951, 3440826.0893017263)
24.5, (-5004751.013936359, 5.857962982326644, 3500079.4060157132)
25.5, (-5249370.473783698, 7.911279860020919, 3991661.8169724247)
26.5, (-3692352.4116736227, 8.307356024070522, 3021672.061380879)
27.5, (-3581771.018667386, 5.659814440935176, 2705474.5595362536)
28.5, (-3971730.6321171382, 4.900276518778855, 2873282.863045077)
29.5, (-2765225.7940840786, 5.819139044229111, 2172551.369226539)
30.5, (-2730496.9977008584, 4.673318760837517, 1965849.653388607)
31.5, (-2517972.8152470747, 4.5458824883988305, 1790161.4341749332)
32.5, (-2569771.733859798, 4.373314879985357, 1840495.5193499133)
33.5, (-1982400.3243622247, 6.370599805661073, 1658092.2898464662)
34.5, (-1873814.3776423472, 7.329969425164271, 1614859.563088981)
35.5, (-2025036.3273202733, 6.171538181247929, 1587770.6583448758)
