1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 104909.38),(2 123322.95),(3 125533.766),(4 127057.02),(5 127268.44),(6 126174.05),(7 132292.97),(8 131534.73),(9 130366.125),(10 133976.64),(11 133798.23),(12 131704.86),(13 133180.73),(14 131534.48),(15 132207.69),(16 133263.33),(17 132396.42),(18 134457.16),(19 131587.27),(20 130591.234),(21 131029.8),(22 132475.4),(23 133825.27),(24 134823.55),(25 133441.94),(26 135623.08),(27 134428.06),(28 136149.61),(29 138013.14),(30 135318.42),(31 134659.61),(32 135401.39),(33 131847.31),(34 133978.77),(35 132481.63),(36 131983.97),(37 133666.28),(38 132004.44),(39 131922.06),(40 134475.98),(41 130447.75),(42 129657.27),(43 135085.53),(44 133028.63),(45 132403.61),(46 131334.97),(47 132578.84),(48 134856.97),(49 131563.02),(50 129613.445),(51 132629.25),(52 129036.805),(53 135760.5),(54 132737.14),(55 134197.16),(56 136941.03),(57 135071.95),(58 135892.6),(59 137213.97),(60 134775.81),(61 136906.14),(62 135640.05),(63 133054.95),(64 132167.75),(65 130972.89),(66 133141.69),(67 134594.23),(68 131214.83),(69 129026.63),(70 130288.35),(71 132040.98),(72 126175.914),(73 126082.19),(74 130520.19),(75 128501.55),(76 128837.1),(77 128297.4),(78 124377.34),(79 124972.23),
(1 99890.58),(2 119212.06),(3 122174.78),(4 124938.266),(5 125044.016),(6 125967.83),(7 127460.29),(8 121730.16),(9 125734.09),(10 125725.77),(11 127488.586),(12 127355.65),(13 132561.02),(14 130665.29),(15 129874.4),(16 130240.04),(17 129440.67),(18 128085.805),(19 128306.4),(20 125864.22),(21 126820.84),(22 131060.86),(23 129385.625),(24 128908.42),(25 128248.945),(26 130797.44),(27 131852.16),(28 132205.16),(29 134434.67),(30 133327.25),(31 134119.77),(32 130417.55),(33 130046.484),(34 129614.33),(35 129512.195),(36 130525.01),(37 133809.97),(38 130387.914),(39 129950.48),(40 134459.8),(41 128672.49),(42 130182.67),(43 134648.83),(44 137224.53),(45 137734.36),(46 132478.4),(47 134054.7),(48 133337.73),(49 127887.055),(50 125855.45),(51 130453.84),(52 128716.445),(53 132777.69),(54 129386.88),(55 133153.9),(56 131505.36),(57 132214.19),(58 132082.8),(59 133596.92),(60 132484.25),(61 128501.52),(62 127495.22),(63 132306.75),(64 132298.08),(65 129172.195),(66 127649.62),(67 130729.67),(68 129523.2),(69 130034.77),(70 129343.04),(71 131956.25),(72 133813.33),(73 131808.06),(74 131954.84),(75 131181.66),(76 127146.44),(77 130404.96),(78 120009.1),(79 121386.32),
(1 94194.125),(2 110384.9),(3 113636.47),(4 115743.65),(5 118524.35),(6 118512.14),(7 121844.9),(8 119969.914),(9 121111.91),(10 120579.3),(11 119534.1),(12 121110.13),(13 121000.4),(14 121879.62),(15 123301.445),(16 123543.234),(17 126241.13),(18 122258.88),(19 123257),(20 122692.78),(21 122751.35),(22 124371.8),(23 120176.05),(24 119355.18),(25 121878.47),(26 126666.38),(27 124671.086),(28 127455.664),(29 128791.47),(30 128268.195),(31 123890.33),(32 123710.234),(33 127895.11),(34 123238.016),(35 122133.74),(36 122794.77),(37 124622.66),(38 124799.445),(39 125530.95),(40 125871.055),(41 123858.2),(42 123884.42),(43 127032.18),(44 126439.11),(45 128220.09),(46 128156.72),(47 129132.914),(48 126845.15),(49 125794.28),(50 125613.234),(51 124683.22),(52 123789.42),(53 127255.12),(54 127216.97),(55 129867.05),(56 128931.53),(57 129354.42),(58 128804.48),(59 129008.266),(60 125973.7),(61 127449.37),(62 125371.77),(63 126397.61),(64 129542.55),(65 129491.95),(66 126506.83),(67 128752.34),(68 127075.86),(69 126324.12),(70 124127.73),(71 127387.805),(72 125255.38),(73 126478.875),(74 127257.59),(75 125964.766),(76 123583),(77 124525.03),(78 118776.23),(79 117648.1),
(1 87059.016),(2 100680.56),(3 104252.91),(4 111246.53),(5 110734.77),(6 114982.445),(7 117216.13),(8 115811.57),(9 114580.48),(10 113791.08),(11 114056.43),(12 114189.02),(13 112253.8),(14 116385.62),(15 116071.37),(16 115669.09),(17 116156.28),(18 116245.85),(19 116811.33),(20 113795.04),(21 111383.83),(22 115997.11),(23 113622.125),(24 113623.08),(25 114383.05),(26 114057.35),(27 119544.13),(28 116770.89),(29 117724.46),(30 116889.16),(31 115269.72),(32 115380.38),(33 117940.04),(34 114742.6),(35 116700.016),(36 114115.555),(37 115690.875),(38 114063.63),(39 115511.34),(40 114880.65),(41 116407.18),(42 118387.41),(43 117734.31),(44 117788.73),(45 122033.89),(46 119782.05),(47 119869.086),(48 122632.58),(49 122349.42),(50 122393.23),(51 119980.945),(52 118370.81),(53 120034.92),(54 119136.61),(55 121606.1),(56 120698.49),(57 123428.7),(58 120996.05),(59 120628.13),(60 116804.98),(61 117938.69),(62 116196.31),(63 120442.18),(64 119423.39),(65 117314.68),(66 117496.84),(67 122055.16),(68 119664.875),(69 118571.695),(70 117100.18),(71 116231.92),(72 118274.24),(73 116613.67),(74 115216.71),(75 113686.664),(76 111775.125),(77 114061.06),(78 110816.63),(79 110621.01),
(1 84302.516),(2 96471.01),(3 100597.195),(4 105229.68),(5 103934.06),(6 106941.13),(7 105716.63),(8 103286.31),(9 104921.56),(10 105256.914),(11 108164.805),(12 108356.86),(13 108596.57),(14 107637.39),(15 106129.15),(16 107742.96),(17 108630.19),(18 112127.19),(19 108592.76),(20 105371.71),(21 104444.766),(22 106446.586),(23 108229.22),(24 108718.16),(25 106347.17),(26 106337.56),(27 107834.695),(28 108474.945),(29 110127.46),(30 108624.695),(31 109014.28),(32 107441.65),(33 108916.62),(34 109592.164),(35 111905.62),(36 108576.99),(37 108344.95),(38 108673.24),(39 108610.516),(40 108434.26),(41 108544.74),(42 110385.46),(43 111016.77),(44 110103.195),(45 111607.68),(46 112225.67),(47 108667.75),(48 113382.88),(49 112459.48),(50 115291.83),(51 111961.86),(52 114789.44),(53 113468.02),(54 114269.766),(55 111335.48),(56 113472.555),(57 115705.125),(58 114693.92),(59 112621.086),(60 109957.35),(61 112132.03),(62 111536.055),(63 111165.03),(64 112117.35),(65 110129.32),(66 107741.83),(67 110935.56),(68 110632.305),(69 108711.66),(70 106573.92),(71 107052.9),(72 105671.98),(73 106917.19),(74 105781.72),(75 107723.51),(76 105328.9),(77 105872.9),(78 103167.37),(79 102754.125),
(1 81822.9),(2 94205.984),(3 98526.91),(4 101836.72),(5 101185.67),(6 103207.586),(7 102701.984),(8 101402.664),(9 105318.97),(10 105988.65),(11 107702.98),(12 105954.266),(13 104576.93),(14 103421.65),(15 104773.53),(16 105346.016),(17 104864.91),(18 108459.82),(19 107406.2),(20 104303.05),(21 103674.414),(22 106673.516),(23 104357.05),(24 106656.96),(25 103290.88),(26 107255.21),(27 109773.37),(28 110956.97),(29 109070.07),(30 108705.586),(31 105633.336),(32 105555.26),(33 109315.6),(34 110608.38),(35 110358.22),(36 109984.2),(37 112832.22),(38 110531.9),(39 111748.1),(40 110404.234),(41 106510.77),(42 106904.11),(43 109220.97),(44 108621.43),(45 110749.07),(46 108743.63),(47 107310.29),(48 109234.45),(49 107585.4),(50 110717.7),(51 109045.57),(52 110571.32),(53 112577.2),(54 113338.914),(55 110884.09),(56 109826.664),(57 111532.164),(58 106836.5),(59 108869.63),(60 109912.164),(61 111134.34),(62 106450.49),(63 108607.484),(64 111399.99),(65 107876.21),(66 104330),(67 106361.1),(68 106697.164),(69 102871.86),(70 105560.62),(71 103207.58),(72 104250),(73 103005.93),(74 104314.38),(75 105680.17),(76 104188.2),(77 103609.586),(78 102171.65),(79 100508.48),
(1 76607.734),(2 91689.95),(3 96353.44),(4 96178.76),(5 99435.56),(6 99190.23),(7 97027.414),(8 98898.31),(9 100892.46),(10 100177.38),(11 99726.25),(12 97865.73),(13 99225.2),(14 96865.94),(15 97269.414),(16 100283.39),(17 100424.76),(18 100485.64),(19 103259.51),(20 101329.266),(21 99657.33),(22 102662.4),(23 103604.45),(24 103849.36),(25 104304.336),(26 101482.68),(27 100086.99),(28 101963.09),(29 103442.82),(30 105955.82),(31 102360.164),(32 99294.26),(33 105787.21),(34 103564.68),(35 104977.76),(36 105434.695),(37 107587.94),(38 107061.836),(39 107512.05),(40 105241.055),(41 105097.46),(42 107755.695),(43 105329.76),(44 102961.37),(45 102883.38),(46 99965.77),(47 102733.1),(48 103014.87),(49 99375.49),(50 102438.74),(51 101657.46),(52 100752.79),(53 101054.74),(54 102036.664),(55 104570.586),(56 103832.16),(57 102600.2),(58 101555.08),(59 101516.945),(60 105805.21),(61 100160.97),(62 100432.09),(63 102334.93),(64 101255.51),(65 103808.74),(66 100792.85),(67 102101.04),(68 100344.664),(69 98506.16),(70 97468.65),(71 98349.84),(72 97115.49),(73 96953.086),(74 99237.38),(75 98555.04),(76 96725.84),(77 94303.35),(78 95958.08),(79 94795.24),
(1 77262.36),(2 90657.484),(3 94445.836),(4 96980.87),(5 97665.65),(6 99057.36),(7 97411.766),(8 95790.78),(9 98236.87),(10 99575.39),(11 98287.94),(12 98203.055),(13 98566.5),(14 98540),(15 98301.33),(16 99752.37),(17 98793.71),(18 98412.21),(19 99371.21),(20 98034.914),(21 97951.484),(22 95444.47),(23 95003.73),(24 96600.29),(25 97602.73),(26 96436.18),(27 97666.664),(28 99848.09),(29 99858.64),(30 97005.07),(31 100023.91),(32 99850.67),(33 98326.945),(34 95312.53),(35 103379.79),(36 100678.12),(37 98955.734),(38 99299.414),(39 101413.22),(40 100233.79),(41 100314.49),(42 102622.68),(43 104172.305),(44 100493.695),(45 100859.82),(46 99725.35),(47 103369.61),(48 102160.79),(49 99355.65),(50 98797.664),(51 98412.56),(52 96718.16),(53 97279.92),(54 100368),(55 100696.89),(56 100748.72),(57 101986.87),(58 100737.8),(59 99991.74),(60 99852.72),(61 102210.25),(62 101217.484),(63 102019.33),(64 99345.94),(65 101623.52),(66 100805.06),(67 102898.43),(68 100494),(69 97714.914),(70 97864.74),(71 99511.54),(72 98233.65),(73 97080.27),(74 97500.16),(75 96088.81),(76 93933),(77 94288.56),(78 93696.58),(79 95849.984),
(1 74022.17),(2 87580.04),(3 89714.58),(4 94824.65),(5 93069.28),(6 92854.766),(7 93891.48),(8 93489.24),(9 95313.53),(10 95728.3),(11 95493.02),(12 93832.17),(13 96567.65),(14 95600.83),(15 95654.5),(16 96337.39),(17 97062.33),(18 95202.37),(19 96383.51),(20 97600.58),(21 98499.766),(22 97032.89),(23 94516.12),(24 93100.42),(25 93699.22),(26 93429.58),(27 92760.23),(28 95430.44),(29 95756.21),(30 94371.375),(31 94724.68),(32 93734.77),(33 93311.57),(34 92644.195),(35 95350.414),(36 94418.09),(37 90247.8),(38 90977.664),(39 94557.234),(40 93800.24),(41 94586.766),(42 94024.94),(43 94939.5),(44 94242.35),(45 96478.305),(46 91962.03),(47 95518.195),(48 95249.62),(49 94870.875),(50 93916.14),(51 97423.07),(52 94671.62),(53 95767.53),(54 99352.98),(55 98438.06),(56 95359.8),(57 98766.03),(58 95461.71),(59 94238.29),(60 95767.336),(61 97984.68),(62 94540.43),(63 95708.28),(64 94681.69),(65 95619.34),(66 93230.76),(67 92785.39),(68 95596.07),(69 92093.04),(70 94189.27),(71 91155.01),(72 92916.625),(73 92843.02),(74 92428.48),(75 91926.21),(76 91172.484),(77 90925.914),(78 90330),(79 92452.34),
(1 70463.93),(2 80902.05),(3 84707.13),(4 88578.93),(5 88114.13),(6 85946.4),(7 87599.75),(8 88423.03),(9 89400.96),(10 93303.5),(11 89291.85),(12 86918.72),(13 87715.63),(14 88254.14),(15 89194.6),(16 91998.74),(17 88471.19),(18 90882.64),(19 88297.82),(20 90360.055),(21 91029.45),(22 91384.21),(23 89865.33),(24 87748.35),(25 86078.97),(26 85808.63),(27 87977.2),(28 88681.83),(29 89271.62),(30 90748.38),(31 91124.23),(32 88714.31),(33 88789.67),(34 86701.79),(35 89499.79),(36 90323.336),(37 89227.34),(38 89749.82),(39 89705.805),(40 89045.44),(41 91746.82),(42 91255.93),(43 88861.1),(44 91017.12),(45 90562.49),(46 88400.96),(47 93291.17),(48 90712.98),(49 91132.49),(50 89127.71),(51 91061.87),(52 86839.15),(53 90432.38),(54 92497.66),(55 91637.41),(56 91213.57),(57 94498.34),(58 92288.2),(59 91021.02),(60 90849.42),(61 90458.05),(62 89084.58),(63 89641.59),(64 90159.55),(65 91047.38),(66 87148.68),(67 90774.99),(68 91876.02),(69 89822.016),(70 90192.83),(71 88758.45),(72 88532.43),(73 88524.234),(74 85207.65),(75 87097.01),(76 88880.9),(77 86769.77),(78 87563.91),(79 89349.336),
(1 70341.36),(2 81859.36),(3 83661.1),(4 86374.67),(5 86193.37),(6 85559.32),(7 85374.98),(8 85962.65),(9 87762.2),(10 86299.12),(11 87568.19),(12 86866.97),(13 87991.31),(14 86932.766),(15 87954.625),(16 87699.695),(17 86648.77),(18 85426.03),(19 87787.13),(20 87670.836),(21 88602.18),(22 87359.164),(23 88738.125),(24 87815.98),(25 86210.24),(26 84121.055),(27 87407.86),(28 86518.734),(29 87822.81),(30 89631.875),(31 86573.195),(32 87107.7),(33 85115.89),(34 83469.49),(35 86940.195),(36 86009.55),(37 86223.26),(38 86488.36),(39 85737.945),(40 87056.336),(41 87496.664),(42 86182.84),(43 87505.086),(44 86826.16),(45 87549.12),(46 84702.91),(47 87133.07),(48 87517.03),(49 87459.38),(50 85756.77),(51 85619.86),(52 86394.984),(53 87078.57),(54 89838.24),(55 87690.91),(56 86439.34),(57 89540.375),(58 88266.836),(59 88222.63),(60 87679.586),(61 88570.35),(62 87578.65),(63 88319.29),(64 86529.29),(65 87611.164),(66 86659.6),(67 86922.91),(68 89877.71),(69 86946.16),(70 85369.69),(71 85834.65),(72 84719.35),(73 83631.484),(74 86856.96),(75 88197.11),(76 86437.56),(77 84691.164),(78 83877.945),(79 83322.195),
(1 65441.258),(2 75122.39),(3 76304.76),(4 77704.7),(5 79528.81),(6 81926.28),(7 79113.6),(8 80550.78),(9 84268.75),(10 83817.086),(11 82852.63),(12 82504.234),(13 83156.04),(14 81850.95),(15 82849.625),(16 81511.516),(17 81339.195),(18 81567.305),(19 84837.3),(20 82366.695),(21 82754.37),(22 83228.3),(23 82489.164),(24 81221.04),(25 83193.234),(26 83049.34),(27 82129.266),(28 84602.664),(29 84568.555),(30 83355.57),(31 81444.94),(32 80566.23),(33 80863.1),(34 80954.086),(35 81077.05),(36 80796.35),(37 81475.7),(38 84731.945),(39 79954.1),(40 83807.37),(41 81529.836),(42 82892.766),(43 80349.58),(44 82992.07),(45 81913.305),(46 80484.94),(47 81291.33),(48 81126.7),(49 81350.41),(50 81674.81),(51 81708.97),(52 82188.1),(53 79671.42),(54 81046.195),(55 81836.234),(56 82989.625),(57 81393.3),(58 82598.34),(59 82183.97),(60 80414.125),(61 80662.016),(62 79785.76),(63 81412.195),(64 81903.734),(65 83361.27),(66 83547),(67 78360.94),(68 80272.03),(69 82248.38),(70 79278.39),(71 79494.336),(72 79167.766),(73 79627.66),(74 78777.17),(75 79230.28),(76 80517.17),(77 78325.695),(78 78010.74),(79 76586.1),
(1 67117.34),(2 75148.42),(3 76162.51),(4 77215.22),(5 78373.09),(6 80656.56),(7 80692.84),(8 78345.52),(9 81306.41),(10 83064.43),(11 83408.62),(12 84301.91),(13 82043.83),(14 82138.35),(15 82258.69),(16 81585.734),(17 81886.32),(18 82728.16),(19 82574.46),(20 81133.75),(21 81248.84),(22 83252.086),(23 81650.76),(24 82913.65),(25 83867.26),(26 83398.57),(27 83141.195),(28 84953.59),(29 85583.6),(30 82573.49),(31 83421.89),(32 82553.46),(33 82635.305),(34 83909.15),(35 81887.62),(36 82321.44),(37 83014.305),(38 85801.14),(39 82885.8),(40 83587.664),(41 83737.3),(42 82743.61),(43 84408.96),(44 84106.47),(45 81951.43),(46 82947.055),(47 83594.52),(48 83326.92),(49 82077.55),(50 79736.68),(51 80503.12),(52 81209.22),(53 79430.54),(54 80799.914),(55 82564.484),(56 83475.75),(57 80896.36),(58 80454.29),(59 81546.14),(60 80841.445),(61 79545.234),(62 80048.66),(63 79968.305),(64 77791.9),(65 79964.09),(66 80620.26),(67 79780.44),(68 79235.29),(69 78848.914),(70 80241.945),(71 79253.36),(72 80260.086),(73 79910.9),(74 82128.41),(75 82104.94),(76 80393.75),(77 77582.4),(78 80013.73),(79 76129.82),
(1 61080.332),(2 69797.34),(3 71363.05),(4 72702.16),(5 72899.766),(6 72299.97),(7 74072.83),(8 73276.46),(9 73085.46),(10 74027.97),(11 77394.43),(12 78285.93),(13 78726.32),(14 76065.125),(15 74780.6),(16 75147.336),(17 77213.94),(18 75055.66),(19 75435.14),(20 74132.484),(21 74553.22),(22 77122.86),(23 75422.32),(24 77006.73),(25 75872.74),(26 76312.5),(27 74902.83),(28 74300.734),(29 77014.164),(30 77542.13),(31 77377.29),(32 76655.75),(33 74934.12),(34 76492.05),(35 75933.25),(36 75713.805),(37 75992.71),(38 75516.555),(39 76393.5),(40 77304.63),(41 78504.17),(42 78249.73),(43 78006.55),(44 79028.086),(45 76831.73),(46 76133.52),(47 79129.54),(48 77284.3),(49 76435.28),(50 77882.03),(51 76720.484),(52 76401.4),(53 75453.836),(54 79364.91),(55 78929.95),(56 77020.54),(57 79503.86),(58 75865.32),(59 76723.89),(60 75172.79),(61 76016.125),(62 76657.375),(63 76690.28),(64 76045.484),(65 76567.484),(66 77240.62),(67 77205.05),(68 75747.13),(69 75992.55),(70 76813.21),(71 77676.164),(72 75932.95),(73 75985.83),(74 76412.375),(75 75966.35),(76 75947.2),(77 74690.36),(78 74271.13),(79 75135.33),
(1 56256.676),(2 68586.37),(3 70159.234),(4 71557.23),(5 72317.36),(6 71413.68),(7 73814.26),(8 72429.664),(9 71708.2),(10 71474.89),(11 73274.75),(12 73570.89),(13 74181.195),(14 73644.836),(15 73561.336),(16 72486.95),(17 73086.87),(18 73359.18),(19 72397.695),(20 69493.5),(21 70338.06),(22 71991.664),(23 71525.375),(24 71935.88),(25 69687.984),(26 71108.445),(27 71255.016),(28 72478.32),(29 73528.07),(30 74740.58),(31 73423.08),(32 71540.41),(33 71850.36),(34 71120.875),(35 71252.52),(36 71145.586),(37 70962.89),(38 72761.85),(39 72049.48),(40 72169.44),(41 73875.586),(42 72445.51),(43 73592.76),(44 73009.41),(45 72900.18),(46 72050.805),(47 73678.65),(48 73401.89),(49 72723.9),(50 72019.92),(51 72180.91),(52 73217.32),(53 71422.46),(54 72905.11),(55 73598.54),(56 72021.52),(57 72511.56),(58 73575.76),(59 73858.57),(60 73125.68),(61 73209.93),(62 74427.234),(63 73996.48),(64 73739.53),(65 72269.98),(66 71565.61),(67 72206.31),(68 72466.46),(69 72184.45),(70 74449.13),(71 73463.734),(72 72474.05),(73 71528.08),(74 70736.51),(75 70986.5),(76 70742.45),(77 71607.23),(78 71214.98),(79 73004.63),
(1 57639.41),(2 66453.21),(3 68014.28),(4 68127.14),(5 69239.266),(6 68887.984),(7 71308.25),(8 72695.125),(9 70846.73),(10 69691.46),(11 70490.05),(12 71779.94),(13 72947.07),(14 76399.984),(15 74894.58),(16 73831.68),(17 73283.68),(18 73140.375),(19 71641.43),(20 71432.67),(21 72167.73),(22 72973.55),(23 72330.85),(24 71805.586),(25 71778.75),(26 71297.98),(27 73197.67),(28 72468.28),(29 74781.9),(30 72125.48),(31 72387.914),(32 70759.195),(33 72065.04),(34 73588.97),(35 71517.586),(36 72480.39),(37 73952.38),(38 72853.4),(39 72924.77),(40 72484.67),(41 72102.3),(42 72193.88),(43 72757.984),(44 70552.805),(45 73802.72),(46 73815.55),(47 74178.24),(48 74177.76),(49 73828.19),(50 73508.44),(51 74559.12),(52 71804.445),(53 70981.12),(54 71263.164),(55 73096.28),(56 73313.586),(57 71584.23),(58 73856.55),(59 74032.3),(60 74235.46),(61 75468.54),(62 75489.23),(63 72900.69),(64 72415.49),(65 74575.37),(66 72781.195),(67 75035.875),(68 73389.41),(69 73391.07),(70 74222.375),(71 75181.805),(72 75997.445),(73 76320.98),(74 75149.21),(75 73511.76),(76 73958.7),(77 73326.54),(78 72012.414),(79 71807.89),
(1 52242.387),(2 59591.105),(3 62354.555),(4 63860.51),(5 61836.652),(6 61875.75),(7 62586.85),(8 63842.32),(9 63090.273),(10 63703.746),(11 63090.66),(12 63794.39),(13 64500.215),(14 65842.97),(15 66541.98),(16 65536.54),(17 66244.82),(18 65439.098),(19 65029.438),(20 63950.37),(21 64151.816),(22 63639.688),(23 63383.53),(24 62793.55),(25 63005.32),(26 62820.08),(27 64248.43),(28 65859.86),(29 66042.875),(30 65606.98),(31 65384.766),(32 64435.844),(33 64548.08),(34 64608.72),(35 63061.85),(36 63324.766),(37 63581.45),(38 64435.348),(39 65025.21),(40 63572.484),(41 63953.06),(42 63919.137),(43 66158.23),(44 65176.242),(45 65874.18),(46 65964.484),(47 65607.07),(48 66803.94),(49 64503.555),(50 65346.098),(51 65686.22),(52 64600.863),(53 65721.586),(54 65842.81),(55 66403.52),(56 66215.66),(57 69922.52),(58 67243.26),(59 68188.72),(60 66551.24),(61 66975.6),(62 67315.04),(63 66484.24),(64 65191.57),(65 65379.94),(66 66122.84),(67 67872.8),(68 67338.445),(69 67669.83),(70 65652.48),(71 66569.76),(72 66381.445),(73 66783.02),(74 67102.36),(75 64503.57),(76 65332.156),(77 64282.816),(78 64009.313),(79 65244.523),
(1 53126.34),(2 58420.35),(3 61131.13),(4 60319.816),(5 60941.184),(6 61225.49),(7 61815.625),(8 60598.156),(9 60464.13),(10 62083.434),(11 63673.95),(12 63469.02),(13 64266.81),(14 63100.477),(15 65591.164),(16 65655.38),(17 66070.016),(18 65218.426),(19 66412.71),(20 63975.164),(21 64075.098),(22 63988.984),(23 64081.332),(24 65175.766),(25 63235.105),(26 63674.504),(27 65453.15),(28 64396.59),(29 65755.305),(30 66368.48),(31 66433.7),(32 66943.195),(33 65705.414),(34 65550.195),(35 65623.16),(36 63295.98),(37 64305.71),(38 63656.21),(39 63576.766),(40 65281.645),(41 66843.34),(42 67562.195),(43 68369.51),(44 67331.97),(45 65466.773),(46 64242.75),(47 66255.76),(48 66840.49),(49 63761.965),(50 64756.625),(51 64025.723),(52 64827.6),(53 65328.85),(54 65053.26),(55 67164.37),(56 65956.88),(57 67289.97),(58 66136.08),(59 65446.05),(60 64448.094),(61 65962.586),(62 66262),(63 63751.34),(64 62813.277),(65 65101.277),(66 65226.305),(67 64149.48),(68 63738.824),(69 64569.46),(70 63193.48),(71 64178.703),(72 63161.227),(73 65304.633),(74 64259.227),(75 63172.504),(76 62332.21),(77 62760.234),(78 64478.83),(79 63549.25),
(1 50428.523),(2 56678.82),(3 58652.676),(4 59660.543),(5 60049.28),(6 59516.227),(7 60148.875),(8 59057.543),(9 60733.2),(10 61936.8),(11 63070.9),(12 63095.367),(13 62311.543),(14 62103.35),(15 63849.543),(16 63973.62),(17 63387.234),(18 62945.406),(19 65008.63),(20 63943.395),(21 63963.695),(22 62769.074),(23 62746.395),(24 62670.45),(25 62755.484),(26 62923.2),(27 63929.496),(28 62913.027),(29 64925.035),(30 63847.395),(31 65659.97),(32 64531.758),(33 63767.477),(34 62793.47),(35 63700.758),(36 62430.543),(37 61823.504),(38 61272.723),(39 59627.207),(40 62758.676),(41 62675.324),(42 63884.125),(43 63846.586),(44 64310.477),(45 64131.78),(46 62320.8),(47 64717),(48 63983.605),(49 62603.29),(50 62013.18),(51 62700.82),(52 62435.02),(53 62788.477),(54 63565.66),(55 63826.215),(56 62844.74),(57 64130.043),(58 62089.836),(59 61695.523),(60 62283.758),(61 62905.863),(62 63047.42),(63 61699.133),(64 61100.62),(65 62719.38),(66 61709.45),(67 62436.434),(68 62830.82),(69 62564.55),(70 63760.164),(71 64618.387),(72 63636.875),(73 64319.02),(74 64159.543),(75 62295.58),(76 60889.566),(77 60358.863),(78 62155.45),(79 60413.414),
