q, (a, b, c)
1.5, (-244864169952.3958, 1252228.2399940975, 244861500664.20493)
2.5, (-81022247432.85858, 688108.2370266408, 81021272540.44789)
3.5, (-10706851.30173491, 51.3414345547528, 9637305.296154574)
4.5, (-18208607.669750184, 67.69178995142305, 16916822.075359885)
5.5, (-15271472.311302213, 59.16109836879297, 14426979.925760264)
6.5, (-10066945.777710726, 25.565250106946614, 8942971.730035178)
7.5, (-12032675.417956127, 33.84152402370495, 11339268.263147194)
8.5, (-11377453.189739529, 21.141147273116665, 10243911.07969855)
9.5, (-11092402.86864407, 18.87901503652752, 10011706.703101661)
10.5, (-8606819.046288658, 16.492743885787892, 8049500.921709378)
11.5, (-10145729.932406083, 5.872751732333493, 6915281.982184632)
12.5, (-6773947.59113487, 5.22327042690447, 4573827.471768637)
13.5, (-5076884.276757331, 6.4811120601106715, 3611649.896088318)
14.5, (-6193680.137068414, 7.763697078063223, 4510836.074258777)
15.5, (-5688877.14563638, 8.010737277259642, 4229924.788204407)
16.5, (-5812046.784014448, 6.1651889468257535, 4003675.237366493)
17.5, (-4805042.599548113, 6.273352621404823, 3510321.4597414355)
18.5, (-4171337.2240427653, 5.4395153092605435, 3029410.628339219)
19.5, (-2860834.230895876, 7.414980176212981, 2304402.732786283)
20.5, (-2929139.37979149, 6.115558706823776, 2153991.090479231)
21.5, (-2170432.692061412, 10.79403020543723, 2031706.3980514565)
22.5, (-2297161.1723856702, 7.072475017361124, 1809747.8343271723)
23.5, (-1396724.944820013, 12.06193084321068, 1436278.7572843074)
24.5, (-1341049.3640161369, 11.800157768774236, 1314862.393002405)
25.5, (-1195369.784616691, 13.517680718617614, 1212948.6818730775)
26.5, (-1356560.5085348682, 8.271273203318103, 1173699.275592869)
27.5, (-1185992.2438278347, 7.64829424411514, 1040799.1705166015)
28.5, (-2977444666.646381, 347658.6235778436, 2977954031.274033)
29.5, (-852594.9231879996, 7.219135596734146, 801265.6527403676)
30.5, (-728705.8632247929, 15.974328187874994, 863705.5750989511)
31.5, (-662812.7682584221, 11.070753398181642, 726065.5173962396)
32.5, (-755997.4274814138, 6.225251945882656, 687819.0885527951)
33.5, (-4964157.348821071, 568.9712112353104, 5273053.433874412)
34.5, (-3668755148.504633, 439358.4767333672, 3669034279.7432246)
35.5, (-674993.3262686644, 49.892380548971, 912103.1925944847)
