q, (a, b, c)
1.5, (-74601708.35134163, 45.63259772713445, 65368737.6935312)
2.5, (-67794560.85602005, 21.74060111958152, 55372049.453440234)
3.5, (-59217288.849345386, 12.857069115408184, 44233880.84165677)
4.5, (-51846942.47525596, 10.500406576059685, 39017946.022647545)
5.5, (-52429565.26894387, 8.716332162296052, 40675877.79499883)
6.5, (-42820568.11983475, 5.531925634082051, 30001437.32302265)
7.5, (-33063274.269391738, 4.520107614855127, 23074363.132927623)
8.5, (-26050327.079204302, 3.4963637294437353, 17759749.690939482)
9.5, (-22397625.301313706, 3.2364986780406317, 15424632.863730326)
10.5, (-24748152.220771734, 2.3126708051307676, 14712659.492384564)
11.5, (-20522489.180353645, 2.437686265795372, 12962839.666311331)
12.5, (-17160423.710336108, 1.9416808442892102, 10186994.670183705)
13.5, (-13922256.794768123, 2.3607020698791317, 8963873.005772354)
14.5, (-11085141.54779964, 3.2114311658448433, 8318108.409221305)
15.5, (-9312939.408726236, 3.1497936900230927, 7150875.207159338)
16.5, (-7459223.460058641, 3.045052070047009, 5975892.022394216)
17.5, (-5842509.146274965, 3.473779120127791, 5261621.616733822)
18.5, (-6670468.785709854, 2.585694331585803, 5151181.63096532)
19.5, (-6088492.530435142, 2.670011950233588, 4514970.589025669)
20.5, (-5926772.1353930365, 2.1367168787849575, 4076915.3766719345)
21.5, (-5287110.043085111, 2.2619600960634556, 3836192.6964357714)
22.5, (-4781331.904844776, 2.266222337442454, 3640314.0704062334)
23.5, (-4931636.115034582, 1.9685384020667989, 3393071.265238493)
24.5, (-4315516.354621206, 1.981373195055223, 2902994.2866848367)
25.5, (-4691045.39266356, 1.5474271164765145, 2830075.8574827174)
26.5, (-3838788.7886953377, 1.7131762061937317, 2472653.444150295)
27.5, (-3094852.689733519, 2.1326337974406293, 2341969.6209037635)
28.5, (-2550658.494868134, 1.7970759556617295, 1905935.9661108693)
29.5, (-2458982.06234013, 1.8157378204297778, 1812505.8154709311)
30.5, (-2301008.0831499086, 1.813228824489261, 1694388.2957924122)
31.5, (-2335247.4760657595, 1.4467657669836362, 1529305.430435748)
32.5, (-1924110.8439867825, 1.7693064316133131, 1458210.2253387743)
33.5, (-1901554.4091721547, 1.4231997589139187, 1284604.187926237)
34.5, (-1609872.5427985082, 1.58318868790176, 1176311.8501500918)
35.5, (-1324725.5835116678, 1.9192343261611329, 1090021.2221416517)
36.5, (-1423629.3968142602, 1.5526886890411886, 1036046.1659657881)
37.5, (-1358989.366494129, 1.567824644307191, 1042837.6824686088)
38.5, (-1187407.6669018073, 1.7570238514531025, 980028.7554803073)
39.5, (-882594.6080963212, 2.082654523263007, 852942.0808239048)
40.5, (-1020921.2371762661, 1.4088303428024105, 798168.5338761101)
41.5, (-999066.2981798312, 1.4355996667160655, 757752.2794126963)
42.5, (-1128781.7229142338, 1.1549153835824337, 720293.1194322438)
43.5, (-889407.971660238, 1.324604609852568, 636556.6600105051)
44.5, (-606633.0176295991, 1.994371552656834, 583348.988702865)
45.5, (-579316.097151212, 2.0860107760024027, 565734.0178206307)
46.5, (-436288.26724211196, 2.8179287634179517, 549790.6613114992)
47.5, (-440230.08623284433, 2.4744823741064916, 504184.8991539729)
48.5, (-603542.566022272, 1.3999438214062945, 469169.6597509357)
49.5, (-472776.3336899438, 1.6302898359786835, 419268.3215708917)
50.5, (-337770.7947906671, 2.7304218770125677, 407818.1254278035)
51.5, (-307709.63422945305, 2.6354626459642496, 380500.62686282623)
52.5, (-343511.66046362877, 1.8278896911631737, 365960.3562637632)
53.5, (-361000.6615968361, 1.5435539579463773, 344032.5334539915)
54.5, (-318007.5497033812, 1.8236865454825804, 318481.040806585)
55.5, (-242340.72218246805, 2.6861382951559354, 303845.2489259771)
56.5, (-266118.8178169446, 1.9069014394886643, 293212.3682672075)
57.5, (-229554.99497828845, 2.3262980439522996, 276541.27951231756)
58.5, (-260306.51261945753, 1.6987399963944054, 256771.70427477092)
59.5, (-182303.77980818562, 2.5754600792944764, 249763.2540959748)
60.5, (-219867.50767473984, 1.7626537158064, 233484.726697709)
61.5, (-228652.61350745906, 1.5485481405809642, 233835.47032398247)
62.5, (-219724.9919589191, 1.4452169343995052, 217154.31467895026)
63.5, (-216001.6853476692, 1.4326400602207199, 210001.29579827486)
64.5, (-270752.7284344456, 0.9944618609259211, 194483.74337333182)
65.5, (-220668.1863720446, 1.2270362869949851, 189212.2220677208)
66.5, (-148094.17762505377, 1.7808444781209913, 181176.89585544736)
67.5, (-163782.56720571927, 1.5005655595065857, 170519.75263830568)
68.5, (-144329.12980449875, 1.6580822028101156, 163348.55429435542)
69.5, (-122911.53303236484, 1.780480682478736, 157808.8969184522)
70.5, (-117036.84236694615, 2.0257414804171003, 146353.94768197974)
71.5, (-113357.16775972025, 1.6941633760855912, 139816.78544970576)
72.5, (-104892.07109053008, 1.7649977641416805, 135379.38497936208)
73.5, (-116030.56179338021, 1.4292688826230375, 131742.09560686353)
