q, (a, b, c)
1.5, (-69947162.31033723, 38.55600906854792, 60093400.90593408)
2.5, (-89708867.47505692, 27.83662458414116, 73546358.98592934)
3.5, (-99454032.44842139, 35.46944649554241, 82139414.28715365)
4.5, (-41830052.29877496, 29.595276665392323, 35989300.90498319)
5.5, (-43548320.15250995, 22.66388246107752, 35257708.07672492)
6.5, (-29410766.852268826, 20.638107323101504, 25761508.165061176)
7.5, (-20355914.3934583, 27.374450220322757, 24824391.28579614)
8.5, (-37627161.56791039, 4.07624506341801, 23426384.458140247)
9.5, (-27531776.060289316, 3.48700770394824, 16545428.850080445)
10.5, (-18265019.976128265, 4.414234896812615, 12049860.641595714)
11.5, (-22477878.496584747, 3.986628139863068, 14330730.749568162)
12.5, (-14852637.46138133, 4.181177292674719, 9548969.576579459)
13.5, (-9448082.87386831, 3.2261446402950194, 5840760.302679735)
14.5, (-10175998.849881342, 2.744246912773646, 6061139.772629593)
15.5, (-8493438.207583157, 2.64655095571771, 5087404.8075332735)
16.5, (-7868899.856145324, 2.4996692310146074, 4691087.4694043845)
17.5, (-6808682.341277379, 3.014421784643965, 4410714.399201323)
18.5, (-5180024.454718004, 4.118208113880614, 3721975.637931463)
19.5, (-4085819.6364271087, 3.8150420225230754, 2938719.6999853896)
20.5, (-3694228.3188931723, 3.267300506591589, 2569141.6587885018)
21.5, (-3829409.1512927716, 2.440291136496535, 2397651.6768858465)
22.5, (-3073279.861018259, 2.597882552545168, 2028859.511136189)
23.5, (-2566930.110194252, 2.6775269369050236, 1762597.9925174294)
24.5, (-2036328.8209739355, 3.187414890214732, 1561641.7058600604)
25.5, (-1887521.7981215743, 3.1454043562308263, 1430511.4524175075)
26.5, (-1363504.7873821133, 4.945449445375964, 1292713.9961413834)
27.5, (-1520038.5367642248, 3.2983739985121945, 1251990.7317667638)
28.5, (-1315049.1981693557, 3.795142471924531, 1156728.0690382305)
29.5, (-1431636.2479796095, 2.6733392391337016, 1076135.6512616898)
30.5, (-1005893.9234301967, 4.030886252281342, 900802.7951438536)
31.5, (-785067.0362753986, 5.689895480571116, 890449.50913507)
32.5, (-847849.6742808991, 3.5595221249336277, 780424.9957106459)
33.5, (-670760.1330543315, 5.523914822921649, 789096.3007112792)
34.5, (-1006053.9949938001, 2.2253219800137503, 728842.2093735763)
35.5, (-839576.2693823385, 2.659883358709205, 679748.9628952879)
36.5, (-809676.4353813562, 2.489395993674378, 643443.9209754943)
37.5, (-767411.6264286196, 2.364181422099916, 589816.6654671544)
38.5, (-776479.3310698279, 1.9698987043499392, 563487.7451393924)
39.5, (-820376.8294487068, 1.7085421538681387, 548877.840042968)
40.5, (-751702.7742272015, 1.646005324851605, 494296.251831716)
41.5, (-749692.896677501, 1.5217876019382253, 468480.1663263089)
42.5, (-296196.56234645896, 7.129984301368241, 483818.8891829111)
43.5, (-639609.1039982848, 1.5040866383634828, 409039.14460027154)
44.5, (-398406.94955515483, 2.660083112938653, 398969.795450476)
45.5, (-260189.9542477431, 6.394073046404147, 377634.42382739467)
46.5, (-338650.43612238683, 2.854007449300974, 345492.7434794848)
47.5, (-264014.70758890896, 3.959982283571739, 326286.9837986708)
48.5, (-188373.74716426813, 7.697680761933825, 303474.24278310477)
49.5, (-175666.63257903486, 7.419234078877223, 293348.1351581464)
50.5, (-222276.95838688916, 3.5233101574747843, 270167.0019316501)
51.5, (-291686.8570845969, 2.0051665470483084, 250111.3458434901)
52.5, (-265041.87859371037, 2.213611684064598, 235619.28486179913)
53.5, (-290976.1369884801, 1.9200578661464522, 233565.60519267234)
54.5, (-224351.5098758693, 2.375721433037755, 212373.4471581836)
55.5, (-224636.46596170272, 2.288963581435843, 208235.04970223876)
56.5, (-197766.72691604952, 2.337968875225199, 196546.8621488162)
57.5, (-186083.4680287502, 2.4078954580030634, 187588.23051647682)
58.5, (-203673.5251909779, 1.9985032010646477, 179947.36018228738)
59.5, (-154667.9650270948, 2.5081866360827565, 169411.54203305414)
60.5, (-94616.178022667, 6.8448037813819145, 162920.50361057158)
61.5, (-121177.34056264578, 3.4006494962324476, 149610.02273493636)
62.5, (-75685.39931148593, 8.036547987377594, 148356.3180835437)
63.5, (-81123.25684642456, 6.912212764532175, 147612.39177144403)
64.5, (-57084.57658504091, 15.457435755928653, 143374.2206528843)
65.5, (-123576.89451357504, 2.3123187346614977, 124487.6062681937)
66.5, (-94569.2889309371, 3.35512643685387, 121545.02087072282)
67.5, (-114104.85284153484, 2.0674397800585265, 115097.42201831465)
68.5, (-53152.166649451145, 10.154047063428884, 115842.18967034463)
69.5, (-56407.082488812055, 7.513783336391385, 112660.44301902677)
70.5, (-58746.053900973835, 7.390987142027052, 111163.12533856546)
71.5, (-95208.91347815857, 2.1247730096649793, 101123.35111710861)
72.5, (-59893.56652171893, 4.1732254799089565, 97132.73672817937)
73.5, (-42047.07694660457, 8.460033460029553, 93327.00397569264)
74.5, (-41683.165606365474, 7.598267695399927, 90111.08105820393)
75.5, (-35319.836138127066, 14.15852064383662, 89428.95222559408)
76.5, (-34425.54478388215, 8.095983959100034, 80845.64959399933)
77.5, (-34683.1180513544, 6.6328192965211485, 77559.09553252658)
78.5, (-30794.514328074933, 11.391059306761463, 77559.18448524286)
79.5, (-37679.506382499916, 5.523335281929588, 74597.51713593496)
80.5, (-34003.82873294127, 11.583005170265658, 75870.03692523902)
81.5, (-27938.099013376814, 11.847757150417653, 73376.85594399189)
82.5, (-26524.075109512305, 18.386820942336428, 71904.94434501998)
83.5, (-28615.080726449218, 12.471479116804414, 67228.76431094256)
84.5, (-23780.21084860301, 14.640202158221507, 65815.63199927576)
85.5, (-22628.973200954293, 15.520376559448286, 62519.24035836783)
86.5, (-21240.905583074968, 16.858726199542687, 59570.918427802775)
87.5, (-19951.807163662623, 27.14015649035389, 59891.38679698904)
88.5, (-19101.554599885254, 17.46913910202757, 55774.6384564048)
89.5, (-19055.59366256688, 12.851648072953493, 53583.77404453729)
90.5, (-17464.668193510428, 19.88376039345191, 52473.86113508255)
91.5, (-17342.664265771487, 16.99042388315921, 50138.20260522569)
92.5, (-15407.865849792026, 31.509352329710346, 50938.80421604414)
93.5, (-21528.179756571382, 36.151996157359015, 55312.206201379515)
94.5, (-16619.66353331874, 20.906683500414903, 48382.03301525319)
95.5, (-18067.290076849724, 19.651450514330367, 47502.84413362365)
96.5, (-17273.806385228698, 17.83802819868472, 45843.16027986983)
97.5, (-15559.620967003992, 23.64758426958379, 43521.61521356485)
98.5, (-14789.01192582147, 27.312325938218112, 42578.75642343064)
99.5, (-14103.399816174478, 27.2879883995804, 40686.66087658141)
100.5, (-12294.930952528528, 22.658661671772496, 37493.13512057979)
101.5, (-11100.800928456383, 26.137884894977297, 36522.660928893485)
102.5, (-10464.733972177573, 18.416372798129867, 34564.11729391068)
103.5, (-10981.131104717653, 15.089447485933599, 33695.31216465921)
104.5, (-13988.258635499318, 50.18963706655139, 39356.17672813943)
105.5, (-11425.775373096536, 28.914478048320543, 34578.75770589972)
106.5, (-11826.76041319485, 27.414741123825255, 34077.46223194583)
107.5, (-10953.663751890808, 27.118786214563844, 32299.400812970867)
108.5, (-11119.3118974245, 41.682163356671516, 33262.56082855143)
109.5, (-10656.491321738531, 29.34340495554394, 31362.43659887932)
110.5, (-10641.857101427573, 20.330073567128718, 29385.696830690365)
111.5, (-9334.119949014445, 15.587586159035169, 27072.35858163522)
112.5, (-9212.263373031255, 22.973644121921158, 27292.73836480743)
113.5, (-9054.830192308276, 19.001816104691237, 25829.041467620453)
114.5, (-9143.306764348508, 31.91581869472792, 25987.00974420038)
115.5, (-9993.90985488274, 39.93901645099825, 26468.735396668355)
116.5, (-8650.50069947275, 19.487807704507606, 23016.921990648596)
117.5, (-8405.186410932196, 27.39467347265713, 23207.919934280897)
118.5, (-9766.542677024734, 34.12057748453563, 24403.253441171262)
119.5, (-8280.164161561454, 15.83987399188152, 21611.651480513225)
120.5, (-8035.760717268468, 21.038868293627992, 21471.121401467397)
121.5, (-8087.0837017428175, 24.300836288182044, 21279.590729377203)
122.5, (-7497.410507621883, 15.794261589078323, 19597.23641117269)
123.5, (-7724.798324320222, 15.330077238733136, 19508.3839820491)
124.5, (-7547.665987880496, 15.637973536423708, 18711.89432462738)
125.5, (-5835.687411030896, 17.961627671296224, 17726.239485707843)
126.5, (-6529.647284900845, 23.213754161112067, 18426.53827821531)
127.5, (-6323.232192346402, 20.90618471186059, 17854.138295703866)
128.5, (-6097.910896677428, 16.092720033764223, 16943.32120600661)
129.5, (-6339.0609996436615, 17.590692162752493, 16973.50723722798)
130.5, (-5957.793211739282, 13.286227933527057, 16162.101059707747)
131.5, (-5915.929338879454, 14.525611921238676, 15945.65538125964)
132.5, (-5918.095353101124, 16.546517752625988, 15856.580807221297)
133.5, (-5452.031310940892, 13.004793599334997, 15056.966866922643)
134.5, (-5508.348573000641, 16.050064753466188, 15427.200050924992)
135.5, (-4825.50015828525, 17.078272007872794, 14989.037885936861)
136.5, (-4743.077033371264, 12.514644373038337, 13887.31590552123)
137.5, (-4453.509612593148, 17.312400563240246, 14072.758244201199)
138.5, (-4648.372199382305, 13.594942209062891, 13616.918567088402)
139.5, (-4404.393799478569, 17.916247280797936, 13554.02977310602)
140.5, (-4541.579866812204, 13.469315222910893, 13057.847070275315)
141.5, (-4235.474472796445, 13.219522707082575, 12582.883979376567)
142.5, (-4230.2212138318355, 14.011241727549677, 12331.82403582205)
143.5, (-4587.270833796511, 14.193485576326967, 12386.72407510176)
144.5, (-4560.078593623525, 12.775885913500872, 12056.106283478935)
145.5, (-4844.9360285995235, 14.343278737122613, 12083.594040705166)
146.5, (-4664.879561668422, 12.545423043121234, 11597.255605906978)
147.5, (-4451.164958473143, 10.244810651556888, 10991.942840239)
148.5, (-4639.263189166622, 11.702933294704565, 11060.266882464854)
149.5, (-4387.616387714929, 10.260389255868382, 10465.146992748725)
150.5, (-4278.583339296483, 11.21018710863597, 10215.479220523936)
151.5, (-4059.9927146863342, 10.895055784710213, 9977.184716758906)
152.5, (-3622.3347569758034, 12.209423157012145, 9742.939991264153)
153.5, (-3774.545749422613, 11.613113658853619, 9572.255822030473)
154.5, (-3845.3969768175048, 12.0239480356893, 9653.071429878657)
155.5, (-3881.8854114570063, 11.375774896541701, 9226.589116449724)
156.5, (-3896.841712550807, 12.057078234777146, 9202.206439899828)
